date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C
2024/04/29,6:41 PM.,CWS,MIN,away,Cloudy.,69,676979,LF,1,0,0,0,0,0,0,0,0,0,1,.263,.322,.450,.772,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,138.0,102.0,107.0,,,,94.0,105.0,103.0,0.537,0.284,0.098,,0.059,1.66,-0.14,-2.29,,-0.36,97.2,91.6,91.0,84.3,,0.198,0.295,0.314,0.184,0.289,0.339,,,,0.268,0.458,0.334,,,,,,,123.0,98.0,97.0,,,,0.021,,,,4.04,,,97.9,,0.154,0.154,0.321,,,,0.228,0.561,0.422,,,,,,
2024/04/28,1:09 PM.,LAA,MIN,away,Sunny.,73,672282,RF,2,1,1,1,0,0,2,0,0,1,1,.266,.326,.456,.782,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,92.0,96.0,97.0,86.0,96.0,92.0,117.0,106.0,114.0,,,,,,,0.468,,0.244,,0.142,-0.56,,-0.44,,-1.18,93.8,,84.7,86.2,,0.278,0.508,0.253,0.351,0.544,0.319,0.22,0.39,0.368,,,,0.37,0.804,0.216,89.0,100.0,103.0,,,,,,,,,0.146,,,-3.5,,,75.0,,,,,,,,,,,,,,,
2024/04/27,6:38 PM.,LAA,MIN,away,Clear.,67,667755,LF,4,2,1,0,0,0,2,0,1,0,1,.260,.322,.442,.764,667755,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.14,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.294,0.404,,,,96.0,92.0,86.0,117.0,92.0,99.0,98.0,96.0,108.0,,,,0.146,,0.055,0.254,,-2.05,,0.02,-0.42,,98.8,,,91.5,86.4,0.356,0.622,0.103,,,,0.143,0.214,0.463,,,,0.226,0.376,0.402,,,,95.0,95.0,96.0,120.0,100.0,112.0,0.464,0.081,,0.8,2.22,,92.7,97.7,,0.214,0.26,0.167,,,,,,,0.15,0.3,0.329,,,
2024/04/25,12:11 PM.,CWS,MIN,home,Partly Cloudy.,61,647336,LF,3,0,0,0,0,0,0,0,1,0,1,.260,.321,.452,.773,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,113.0,85.0,92.0,96.0,98.0,95.0,103.0,98.0,96.0,,,,,,,0.325,,0.366,,0.097,0.28,,0.39,,-3.52,93.5,,82.1,81.9,,0.195,0.354,0.21,0.321,0.643,0.13,0.168,0.317,0.417,,,,,,,,,,77.0,92.0,88.0,,,,0.212,,,,-1.33,,,92.3,,0.289,0.518,0.087,,,,,,,,,,,,
2024/04/23,6:41 PM.,CWS,MIN,home,Partly Cloudy.,52,607200,DH,5,0,1,0,0,0,1,0,0,4,1,.271,.325,.471,.796,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,17.0,112.0,76.0,126.0,101.0,106.0,,,,78.0,104.0,97.0,0.003,0.323,0.202,,0.164,-6.18,0.43,1.28,,-0.54,92.9,89.9,87.7,83.5,,0.5,0.5,0.0,0.228,0.351,0.165,,,,0.262,0.47,0.232,,,,,,,76.0,105.0,93.0,,,,0.308,,,,0.59,,,93.0,,0.25,0.358,0.202,,,,0.165,0.309,0.251,,,,,,
2024/04/22,6:41 PM.,CWS,MIN,home,Partly Cloudy.,65,686563,1B,4,1,1,0,0,0,0,0,0,0,0,.277,.333,.492,.825,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,117.0,100.0,107.0,,,,79.0,101.0,93.0,0.123,0.192,0.218,,0.187,-1.13,0.39,-1.39,,-0.22,94.3,90.2,85.7,81.9,,0.25,0.411,0.252,0.248,0.394,0.269,,,,0.263,0.45,0.191,,,,,,,86.0,100.0,93.0,,,,0.28,,,,0.44,,,93.3,,0.287,0.449,0.132,,,,0.255,0.489,0.282,,,,,,
2024/04/21,1:10 PM.,DET,MIN,home,Sunny.,56,663554,DH,3,0,1,0,0,0,0,0,1,1,0,.279,.338,.508,.846,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,106.0,105.0,102.0,107.0,101.0,102.0,102.0,90.0,94.0,,,,0.386,,0.277,0.075,,-0.47,,-0.46,-2.21,,95.5,,,85.7,79.6,0.306,0.428,0.205,,,,0.271,0.5,0.218,,,,0.261,0.522,0.216,,,,92.0,108.0,105.0,112.0,99.0,102.0,0.08,0.181,,-1.06,1.3,,86.2,95.5,,0.293,0.341,0.08,,,,,,,0.286,0.405,0.322,,,
2024/04/20,1:11 PM.,DET,MIN,home,Partly Cloudy.,42,681857,1B,3,0,0,0,0,0,0,0,0,1,2,.276,.328,.517,.845,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,70.0,94.0,86.0,111.0,97.0,103.0,,,,,,,0.234,,0.278,,0.223,-0.39,,2.08,,-0.05,94.2,,86.5,84.8,,0.277,0.386,0.101,0.222,0.344,0.429,0.143,0.194,0.455,,,,0.304,0.652,0.295,92.0,91.0,90.0,75.0,103.0,95.0,,,,0.205,,0.06,,1.85,-3.32,,94.2,79.0,0.284,0.385,0.076,,,,,,,,,,,,
2024/04/19,7:12 PM.,DET,MIN,home,Overcast.,38,656427,RF,3,1,1,1,0,0,0,0,0,2,2,.291,.344,.545,.889,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,95.0,102.0,102.0,101.0,103.0,107.0,,,,0.441,,0.29,0.218,0.027,0.5,,0.02,2.19,-0.55,93.3,,85.7,84.7,77.4,0.245,0.401,0.238,0.111,0.333,0.111,0.222,0.455,0.363,,,,0.164,0.219,0.436,,,,75.0,85.0,72.0,,,,0.023,,,,-5.05,,,90.6,,0.6,1.2,0.4,,,,,,,,,,,,
2024/04/17,1:07 PM.,BAL,MIN,away,Cloudy.,68,544150,RF,3,0,1,1,0,0,0,0,1,0,1,.288,.345,.538,.883,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,90.0,101.0,96.0,,,,,,,74.0,99.0,92.0,0.5,0.195,,,0.172,-0.36,0.73,,,-0.5,94.8,86.3,86.1,,,0.276,0.469,0.228,0.274,0.434,0.228,,,,0.24,0.365,0.308,0.174,0.348,0.252,94.0,99.0,98.0,,,,,,,,,0.132,,,0.41,,,79.0,,,,,,,,,,,,,,,
2024/04/16,6:37 PM.,BAL,MIN,away,Clear.,71,680570,1B,4,1,1,0,0,0,1,0,0,1,3,.286,.333,.531,.864,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,140.0,101.0,108.0,113.0,102.0,106.0,118.0,101.0,108.0,,,,,,,0.465,,0.158,,0.21,-0.38,,-0.96,,1.63,96.1,,83.1,86.5,,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,,,,0.26,0.38,0.241,114.0,103.0,107.0,133.0,102.0,111.0,,,,0.012,,0.155,,5.3,0.29,,96.1,81.3,0.167,0.333,0.294,,,,,,,,,,,,
2024/04/15,6:36 PM.,BAL,MIN,away,Partly Cloudy.,80,608344,RF,1,0,0,0,0,0,0,0,0,1,2,.289,.340,.556,.896,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,65.0,108.0,100.0,62.0,99.0,85.0,85.0,121.0,119.0,,,,86.0,102.0,91.0,0.264,0.109,0.041,,0.134,-1.16,-0.64,-3.18,,-1.52,91.9,85.9,84.9,78.1,,0.296,0.592,0.163,0.282,0.474,0.243,0.25,0.438,0.196,0.327,0.551,0.181,0.283,0.424,0.189,102.0,98.0,102.0,75.0,101.0,89.0,,,,0.2,,0.252,,-0.49,-0.38,,91.5,77.3,0.307,0.485,0.088,,,,,,,,,,,,
2024/04/14,1:41 PM.,DET,MIN,away,Sunny.,78,656427,RF,4,0,1,0,0,0,0,0,0,1,3,.295,.347,.568,.915,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,95.0,102.0,102.0,101.0,103.0,107.0,,,,0.441,,0.29,0.218,0.027,0.5,,0.02,2.19,-0.55,93.3,,85.7,84.7,77.4,0.245,0.401,0.238,0.111,0.333,0.111,0.222,0.455,0.363,,,,0.164,0.219,0.436,,,,75.0,85.0,72.0,,,,0.023,,,,-5.05,,,90.6,,0.6,1.2,0.4,,,,,,,,,,,,
2024/04/13,1:11 PM.,DET,MIN,away,Sunny.,57,628317,DH,3,0,1,1,0,0,0,0,0,1,1,.324,.381,.649,1.030,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,,,,67.0,99.0,91.0,101.0,95.0,98.0,,,,65.0,94.0,79.0,0.225,0.016,0.359,,,-2.6,1.08,-0.34,,,90.8,84.8,,81.4,,0.359,0.667,0.13,,,,0.31,0.569,0.268,0.333,0.333,0.391,0.5,0.75,0.0,80.0,75.0,78.0,59.0,104.0,93.0,110.0,105.0,110.0,0.072,0.312,0.016,-0.22,-0.02,-4.36,83.9,90.4,76.4,0.294,0.324,0.133,,,,0.241,0.379,0.207,0.217,0.42,0.303,,,
2024/04/13,5:05 PM.,DET,MIN,away,Clear.,64,666159,DH,3,0,0,0,0,0,0,0,0,1,3,.300,.356,.600,.956,666159,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.68,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,100.0,96.0,97.0,,,,,,,0.482,,0.379,,,-1.33,,1.28,,,93.8,,,84.4,,0.327,0.519,0.213,,,,0.375,0.375,0.0,,,,0.385,0.538,0.273,109.0,96.0,99.0,,,,82.0,98.0,87.0,,0.041,0.098,-0.32,,-3.42,87.8,,81.6,,,,,,,0.161,0.258,0.292,0.25,0.25,0.2,,,
2024/04/10,12:11 PM.,LAD,MIN,home,Sunny.,60,676272,RF,3,0,0,0,0,0,0,0,1,1,3,.324,.385,.647,1.032,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,115.0,99.0,108.0,,,,,,,0.379,,0.096,,0.199,-1.44,,-3.17,,0.29,97.6,,86.4,88.6,,0.327,0.634,0.167,0.13,0.217,0.41,0.333,0.619,0.275,,,,0.357,0.536,0.286,120.0,99.0,104.0,101.0,93.0,89.0,,,,0.136,,0.19,,-4.54,-1.0,,97.3,79.8,0.433,0.9,0.174,,,,,,,,,,,,
2024/04/09,6:40 PM.,LAD,MIN,home,Partly Cloudy.,60,607192,1B,4,1,1,0,0,1,1,0,0,1,0,.355,.400,.710,1.110,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.65,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.17,0.293,0.469,,,,118.0,101.0,103.0,108.0,104.0,109.0,,,,,,,0.45,,0.277,,,1.04,,1.15,,,96.3,,,90.0,,0.215,0.421,0.213,,,,0.2,0.333,0.404,,,,0.098,0.174,0.475,139.0,97.0,110.0,101.0,106.0,108.0,,,,0.087,,0.186,,0.75,1.93,,96.6,83.7,0.233,0.395,0.171,,,,,,,,,,,,
2024/04/08,6:41 PM.,LAD,MIN,home,Partly Cloudy.,49,572020,RF,1,0,0,0,0,0,0,0,0,0,0,.370,.419,.667,1.086,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,69.0,98.0,86.0,,,,82.0,98.0,97.0,82.0,95.0,83.0,0.551,0.031,,0.303,0.066,-0.21,-3.38,,0.57,-2.12,93.2,84.0,82.6,,80.8,0.264,0.431,0.144,0.25,0.375,0.326,,,,0.308,0.769,0.13,0.2,0.3,0.362,,,,64.0,107.0,97.0,,,,0.05,,,,-1.01,,,92.8,,0.308,0.423,0.091,,,,,,,,,,,,
2024/04/06,1:11 PM.,CLE,MIN,home,Sunny.,55,471911,1B,4,0,1,0,1,0,1,0,1,1,5,.385,.433,.692,1.125,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,62.0,95.0,86.0,96.0,104.0,108.0,,,,,,,0.26,,0.278,,0.23,-0.84,,-0.96,,-1.09,91.6,,86.8,83.5,,0.337,0.554,0.146,0.241,0.472,0.282,0.284,0.52,0.288,,,,0.053,0.158,0.213,103.0,103.0,105.0,90.0,95.0,89.0,,,,0.165,,0.067,,-1.96,1.49,,91.1,80.4,0.304,0.609,0.13,,,,0.25,0.313,0.357,,,,,,
2024/04/04,3:17 PM.,CLE,MIN,home,Partly Cloudy.,48,676440,DH,4,0,1,0,1,0,0,0,0,0,0,.409,.440,.682,1.122,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.434,,0.278,,0.18,-0.69,,1.74,,0.13,94.6,,82.5,86.2,,0.282,0.476,0.213,0.238,0.431,0.291,0.196,0.411,0.299,0.141,0.225,0.368,0.208,0.458,0.184,119.0,109.0,112.0,89.0,64.0,93.0,,,,0.003,,0.105,,-1.41,-0.9,,93.9,81.3,,,,,,,,,,,,,,,
2024/04/03,12:10 PM.,MIL,MIN,away,Roof Closed.,64,605452,LF,4,2,4,1,1,0,0,0,1,0,0,.444,.450,.667,1.117,605452,joeross,Ross,Right,Joe Ross,MIL,3.77,3.91,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,81.0,106.0,97.0,84.0,106.0,97.0,94.0,103.0,104.0,,,,,,,0.16,,0.373,,0.084,-2.63,,0.42,,0.43,94.8,,90.2,86.6,,0.288,0.5,0.275,0.286,0.357,0.157,0.237,0.32,0.384,,,,0.0,0.0,0.308,110.0,102.0,99.0,85.0,98.0,92.0,,,,0.366,,0.017,,0.77,2.4,,94.8,83.2,0.248,0.343,0.154,,,,,,,,,,,,
2024/04/02,3:13 PM.,MIL,MIN,away,Roof Closed.,64,596001,DH,4,1,1,0,0,0,0,0,0,1,0,.286,.267,.357,.624,596001,jakobjunis,Junis,Right,Jakob Junis,- - -,2.69,3.8,67.0,108.0,99.0,108.0,0.779,6.85,1.07,6.58,1.07,0.96,0.257,0.408,0.105,0.288,0.502,89.0,102.0,106.0,73.0,112.0,101.0,123.0,107.0,116.0,,,,97.0,119.0,106.0,0.1,0.002,0.453,,0.084,3.97,-12.89,1.3,,-2.62,92.5,88.2,86.6,83.0,,0.1,0.1,0.235,0.238,0.714,0.265,0.183,0.346,0.296,,,,,,,,,,79.0,109.0,102.0,,,,0.362,,,,1.95,,,91.9,,0.25,0.381,0.19,,,,,,,,,,,,
2024/03/31,1:10 PM.,KC,MIN,away,Overcast.,69,663903,LF,4,0,1,1,0,0,0,0,0,1,0,.300,.273,.400,.673,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,106.0,99.0,102.0,,,,,,,0.113,,0.455,,0.019,-2.09,,0.0,,-5.71,91.6,,88.1,82.9,,0.326,0.609,0.197,0.429,0.5,0.111,0.207,0.361,0.354,,,,,,,,,,70.0,101.0,91.0,,,,0.413,,,,0.77,,,92.2,,0.267,0.389,0.127,,,,0.327,0.571,0.35,,,,,,
2024/03/30,3:10 PM.,KC,MIN,away,Sunny.,66,607625,LF,4,0,1,0,0,0,1,0,0,0,1,.333,.286,.333,.619,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,125.0,97.0,105.0,,,,97.0,103.0,103.0,0.24,0.082,0.135,,0.069,0.7,2.86,-0.67,,0.08,92.2,90.1,87.4,85.2,,0.234,0.392,0.176,0.208,0.333,0.291,0.213,0.387,0.2,0.228,0.228,0.23,0.178,0.271,0.339,126.0,100.0,110.0,68.0,101.0,92.0,93.0,107.0,106.0,0.185,0.026,0.262,0.07,0.65,1.44,85.7,92.1,79.4,0.274,0.381,0.129,0.215,0.28,0.285,0.375,0.75,0.109,0.105,0.421,0.351,,,
2024/03/28,3:10 PM.,KC,MIN,away,Sunny.,65,666142,DH,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,105.0,101.0,106.0,132.0,106.0,114.0,101.0,97.0,101.0,88.0,94.0,91.0,0.418,0.113,0.128,0.104,0.237,0.85,0.26,-0.34,0.9,1.43,95.4,90.7,84.8,86.0,80.8,0.213,0.361,0.231,0.183,0.28,0.478,0.21,0.305,0.337,0.348,0.455,0.228,0.14,0.256,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
