date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024/05/15,1:10 PM.,WSH,CWS,home,Sunny.,60,571578,DH,3,0,0,0,0,0,0,1,1,1,0,.216,.276,.379,.655,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,,,,0.338,0.076,0.343,0.001,0.034,-1.46,-1.9,0.41,4.71,-5.53,91.3,81.0,91.5,80.0,63.2,0.409,0.773,0.279,0.311,0.578,0.133,0.339,0.567,0.091,0.216,0.335,0.354,0.5,1.25,0.526,73.0,100.0,97.0,76.0,107.0,98.0,,,,0.192,,0.016,-0.37,,-2.3,85.7,,70.0,,,,,,,0.301,0.434,0.223,,,,,,
2024/05/14,3:40 PM.,WSH,CWS,home,Cloudy.,55,592866,DH,3,1,1,0,0,1,1,0,1,0,1,.211,.269,.376,.645,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.03,3.17,66.2,104.0,81.0,94.0,0.796,7.97,2.43,6.89,0.41,1.17,0.279,0.41,0.148,0.311,0.382,70.0,102.0,91.0,63.0,110.0,96.0,90.0,101.0,94.0,100.0,99.0,93.0,,,,0.121,0.364,0.347,,0.168,2.46,1.1,0.78,,-0.36,88.9,82.8,87.7,78.7,,0.25,0.341,0.225,0.196,0.271,0.178,0.261,0.391,0.214,0.296,0.407,0.059,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.162,0.459,,,,,,,,,
2024/05/14,7:04 PM.,WSH,CWS,home,Cloudy.,55,680730,DH,4,0,2,1,0,0,0,0,0,0,0,.221,.276,.389,.665,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,78.0,101.0,96.0,,,,106.0,107.0,110.0,,,,,0.486,0.098,,,0.07,,-0.73,,,92.5,,,84.5,,,,,0.276,0.425,0.12,,,,0.238,0.429,0.364,0.252,0.36,0.263,97.0,96.0,96.0,,,,89.0,94.0,94.0,,0.191,0.225,,-0.6,0.47,,85.6,80.5,0.233,0.4,0.372,,,,,,,,,,,,
2024/05/12,1:10 PM.,CLE,CWS,home,Sunny.,78,671106,DH,4,0,0,0,0,0,0,0,0,1,4,.208,.261,.349,.610,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,60.0,98.0,88.0,,,,89.0,98.0,86.0,,,,,0.484,0.187,,0.183,-1.54,,-2.55,,-0.92,91.2,81.7,,78.6,,0.237,0.438,0.269,0.342,0.609,0.147,,,,,,,,,,,,,91.0,97.0,96.0,,,,0.146,,,-0.03,,,85.3,,,,,,0.273,0.576,0.333,0.245,0.491,0.202,,,,,,
2024/05/11,6:10 PM.,CLE,CWS,home,Clear.,58,663474,DH,3,0,1,1,0,0,0,0,1,0,2,.216,.270,.363,.633,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,0.21,,,-2.18,,1.48,,,91.1,,,85.4,,,,,0.303,0.652,0.103,,,,0.143,0.143,0.376,0.176,0.341,0.373,97.0,102.0,100.0,,,,,,,,,0.266,,,-0.16,,,77.7,,,,,,,,,,,,,,,
2024/05/10,6:40 PM.,CLE,CWS,home,Partly Cloudy.,67,471911,DH,4,0,0,0,0,0,0,0,0,0,1,.212,.262,.354,.616,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,,,,0.165,0.26,0.278,,0.23,-0.84,-1.96,-0.96,,-1.09,91.6,86.8,91.1,83.5,,0.241,0.472,0.282,0.337,0.554,0.146,0.304,0.609,0.13,0.284,0.52,0.288,0.053,0.158,0.213,103.0,103.0,105.0,,,,,,,,,0.067,,,1.49,,,80.4,,,,0.25,0.313,0.357,,,,,,,,,
2024/05/09,7:24 PM.,CLE,CWS,home,Drizzle.,53,594902,DH,4,0,2,1,0,0,0,0,0,0,2,.221,.272,.368,.640,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,0.314,0.218,,0.091,-0.21,0.56,-0.01,,-0.79,89.9,83.9,90.4,79.4,,0.279,0.382,0.185,0.268,0.504,0.166,0.227,0.392,0.133,0.238,0.476,0.419,0.206,0.365,0.18,43.0,106.0,93.0,,,,,,,,,0.088,,,-0.11,,,76.9,,,,0.231,0.413,0.241,,,,,,,,,
2024/05/08,6:50 PM.,TB,CWS,away,Dome.,72,650644,DH,5,0,1,0,0,0,0,0,0,2,6,.209,.263,.352,.615,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,,,,0.24,0.099,0.163,,,-1.7,0.06,-1.03,,,92.0,,92.6,80.5,,,,,0.294,0.49,0.095,0.241,0.421,0.158,0.25,0.375,0.438,0.25,0.479,0.275,104.0,104.0,109.0,91.0,100.0,101.0,57.0,96.0,102.0,0.322,0.02,0.156,1.08,-4.86,-1.36,88.1,85.6,77.1,0.375,0.625,0.261,0.267,0.467,0.272,0.232,0.394,0.233,,,,,,
2024/05/07,6:50 PM.,TB,CWS,away,Dome.,72,621107,DH,4,0,0,0,0,0,0,0,0,0,0,.209,.266,.360,.626,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,,,,0.282,0.09,0.097,,0.061,-0.64,0.0,0.46,,0.21,92.4,85.6,91.7,79.7,,0.188,0.354,0.105,0.236,0.418,0.248,0.293,0.404,0.133,,,,0.291,0.472,0.333,108.0,112.0,108.0,85.0,105.0,98.0,,,,0.282,,0.188,1.54,,-1.27,88.2,,78.8,,,,0.236,0.473,0.203,0.214,0.345,0.223,,,,,,
2024/05/06,6:50 PM.,TB,CWS,away,Dome.,72,641302,DH,4,0,0,0,0,0,0,0,0,1,3,.220,.278,.378,.656,641302,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.68,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,,,,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.339,0.5,0.181,0.232,0.495,0.244,0.288,0.492,0.109,,,,,,,,,,98.0,101.0,99.0,,,,0.318,,,-0.5,,,85.0,,,,,,0.227,0.364,0.188,0.265,0.549,0.216,,,,,,
2024/05/05,1:16 PM.,STL,CWS,away,Partly Cloudy.,71,669461,DH,4,1,1,0,0,1,1,0,0,1,1,.231,.291,.397,.688,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.4,4.2,86.0,101.0,98.0,100.0,0.777,7.95,2.93,8.48,1.15,1.05,0.238,0.361,0.147,0.294,0.469,49.0,89.0,90.0,73.0,99.0,91.0,79.0,108.0,103.0,137.0,101.0,108.0,,,,0.204,0.283,0.276,,0.044,-0.28,-0.76,1.9,,2.53,94.7,87.8,95.4,87.4,,0.0,0.0,0.2,0.262,0.615,0.195,0.284,0.481,0.142,0.185,0.25,0.384,0.174,0.174,0.273,134.0,100.0,107.0,98.0,105.0,103.0,,,,0.128,,0.065,-1.81,,-0.33,91.4,,78.2,,,,,,,0.432,0.622,0.228,,,,,,
2024/05/04,1:17 PM.,STL,CWS,away,Sunny.,81,458681,DH,3,1,1,0,0,0,1,0,1,0,0,.230,.293,.365,.658,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,,,,0.167,0.472,0.013,,0.063,0.87,-0.46,-1.62,,-2.47,92.3,84.8,91.2,82.0,,0.292,0.292,0.225,0.199,0.393,0.287,0.284,0.469,0.11,,,,0.211,0.342,0.203,112.0,96.0,99.0,91.0,101.0,94.0,,,,0.223,,0.062,-1.03,,-1.98,88.1,,80.4,,,,0.25,0.25,0.0,0.317,0.426,0.262,,,,,,
2024/05/03,7:17 PM.,STL,CWS,away,Partly Cloudy.,75,543243,DH,4,0,0,0,0,0,0,0,0,0,2,.225,.286,.366,.652,543243,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.67,166.1,103.0,110.0,105.0,0.723,10.98,2.11,7.68,1.14,1.2,0.219,0.421,0.151,0.341,0.426,69.0,91.0,86.0,107.0,97.0,101.0,93.0,114.0,112.0,152.0,114.0,125.0,,,,0.178,0.239,0.201,0.0,0.064,-0.05,1.64,0.94,-2.42,-2.25,92.4,88.3,92.7,84.8,75.4,0.357,0.714,0.328,0.333,0.567,0.182,0.2,0.385,0.208,,,,0.21,0.452,0.331,119.0,96.0,97.0,92.0,98.0,96.0,,,,0.178,,0.139,0.19,,0.7,87.7,,80.0,,,,0.142,0.205,0.444,0.287,0.494,0.308,,,,,,
2024/04/30,6:40 PM.,MIN,CWS,home,Clear.,70,680573,DH,5,0,1,0,0,0,1,0,0,1,4,.239,.301,.388,.689,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,,,,0.403,0.312,,0.193,0.82,,0.76,,-3.33,93.1,82.8,,86.4,,0.311,0.622,0.205,0.258,0.356,0.219,,,,0.214,0.313,0.239,0.186,0.326,0.221,106.0,103.0,102.0,,,,,,,,,0.093,,,1.68,,,76.1,,,,,,,,,,,,,,,
2024/04/29,6:41 PM.,MIN,CWS,home,Cloudy.,69,657746,DH,4,0,0,0,0,0,0,0,0,2,3,.242,.309,.403,.712,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,,,,0.06,0.485,0.234,,,1.38,-0.77,-0.09,,,94.0,,92.9,83.1,,,,,0.194,0.379,0.275,0.345,0.483,0.094,0.343,0.6,0.216,,,,,,,,,,101.0,103.0,94.0,,0.221,,,0.2,,,88.6,,0.202,0.387,0.258,0.207,0.37,0.337,,,,,,,,,
2024/04/28,1:10 PM.,TB,CWS,home,Cloudy.,69,641793,DH,4,1,3,0,0,0,0,0,0,0,1,.259,.328,.431,.759,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,,,,0.245,0.358,0.191,0.265,0.439,0.141,0.257,0.427,0.227,,,,,,,,,,104.0,106.0,112.0,,0.232,,,-0.84,,,83.0,,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,
2024/04/27,6:10 PM.,TB,CWS,home,Partly Cloudy.,77,650644,DH,5,1,2,1,0,0,0,0,0,1,3,.222,.300,.407,.707,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,,,,0.24,0.099,0.163,,,-1.7,0.06,-1.03,,,92.0,,92.6,80.5,,,,,0.294,0.49,0.095,0.241,0.421,0.158,0.25,0.375,0.438,0.25,0.479,0.275,104.0,104.0,109.0,91.0,100.0,101.0,57.0,96.0,102.0,0.322,0.02,0.156,1.08,-4.86,-1.36,88.1,85.6,77.1,0.375,0.625,0.261,0.267,0.467,0.272,0.232,0.394,0.233,,,,,,
2024/04/26,6:41 PM.,TB,CWS,home,Cloudy.,53,621107,DH,4,1,1,0,0,1,2,0,1,2,3,.204,.291,.388,.679,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,,,,0.282,0.09,0.097,,0.061,-0.64,0.0,0.46,,0.21,92.4,85.6,91.7,79.7,,0.188,0.354,0.105,0.236,0.418,0.248,0.293,0.404,0.133,,,,0.291,0.472,0.333,108.0,112.0,108.0,85.0,105.0,98.0,,,,0.282,,0.188,1.54,,-1.27,88.2,,78.8,,,,0.236,0.473,0.203,0.214,0.345,0.223,,,,,,
2024/04/25,12:11 PM.,MIN,CWS,away,Partly Cloudy.,61,680573,DH,4,1,1,0,0,0,0,0,1,1,4,.200,.280,.333,.613,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,,,,0.403,0.312,,0.193,0.82,,0.76,,-3.33,93.1,82.8,,86.4,,0.311,0.622,0.205,0.258,0.356,0.219,,,,0.214,0.313,0.239,0.186,0.326,0.221,106.0,103.0,102.0,,,,,,,,,0.093,,,1.68,,,76.1,,,,,,,,,,,,,,,
2024/04/24,6:42 PM.,MIN,CWS,away,Clear.,59,657746,DH,4,0,0,0,0,0,0,0,0,2,0,.195,.267,.341,.608,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,,,,0.06,0.485,0.234,,,1.38,-0.77,-0.09,,,94.0,,92.9,83.1,,,,,0.194,0.379,0.275,0.345,0.483,0.094,0.343,0.6,0.216,,,,,,,,,,101.0,103.0,94.0,,0.221,,,0.2,,,88.6,,0.202,0.387,0.258,0.207,0.37,0.337,,,,,,,,,
2024/04/23,6:41 PM.,MIN,CWS,away,Partly Cloudy.,52,641154,DH,3,2,2,0,0,1,3,1,1,1,1,.216,.293,.378,.671,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,,,,0.073,0.407,0.219,,0.201,1.65,-2.77,-0.84,,-0.14,95.0,88.5,94.5,84.5,,0.281,0.359,0.249,0.208,0.352,0.259,0.426,0.639,0.142,,,,0.23,0.446,0.341,92.0,103.0,108.0,,,,,,,,,0.1,,,-1.28,,,82.4,,,,0.239,0.436,0.331,,,,,,,,,
2024/04/22,6:41 PM.,MIN,CWS,away,Partly Cloudy.,65,663978,DH,4,0,1,0,0,0,0,0,0,1,1,.176,.243,.265,.508,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,0.177,,0.259,0.63,,-0.21,,-1.51,93.3,82.9,,85.9,,0.283,0.519,0.248,0.277,0.4,0.243,,,,0.264,0.434,0.254,0.326,0.435,0.19,106.0,102.0,103.0,,,,,,,,,0.136,,,-1.69,,,78.2,,,,,,,,,,,,,,,
2024/04/21,1:37 PM.,PHI,CWS,away,Cloudy.,51,605400,DH,4,1,1,0,0,1,2,0,0,0,0,.167,.242,.267,.509,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,90.0,103.0,99.0,100.0,109.0,106.0,,,,135.0,106.0,113.0,0.204,0.278,,0.329,0.096,0.81,-0.34,,0.94,-1.67,92.5,85.7,91.5,,79.1,0.279,0.426,0.135,0.168,0.318,0.224,0.313,0.475,0.136,,,,0.221,0.381,0.37,,,,69.0,99.0,92.0,,,,0.092,,,-2.57,,,87.5,,,,,,,,,0.389,0.796,0.178,,,,,,
2024/04/20,6:05 PM.,PHI,CWS,away,Clear.,68,554430,DH,5,0,2,0,0,0,1,0,0,1,1,.154,.241,.154,.395,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,,,,0.192,0.416,0.125,,,0.88,2.68,1.04,,,95.3,,94.6,84.9,,,,,0.209,0.395,0.296,0.189,0.259,0.142,,,,0.205,0.397,0.387,110.0,101.0,107.0,92.0,97.0,94.0,94.0,110.0,110.0,0.093,0.074,0.1,-0.23,1.47,-0.98,91.1,86.1,81.8,0.137,0.196,0.402,0.152,0.273,0.335,0.226,0.371,0.183,,,,,,
2024/04/19,6:42 PM.,PHI,CWS,away,Cloudy.,56,605513,DH,4,0,0,0,0,0,0,0,0,1,2,.095,.208,.095,.303,605513,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,4.05,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,92.0,95.0,94.0,88.0,99.0,93.0,127.0,97.0,102.0,,,,0.123,0.348,0.385,,0.053,-0.44,-1.59,1.98,,1.35,92.0,87.7,93.2,83.9,,0.0,0.0,0.167,0.28,0.453,0.162,0.238,0.667,0.111,0.071,0.071,0.4,0.067,0.067,0.594,103.0,100.0,102.0,,,,,,,,,0.09,,,2.0,,,78.8,,,,0.145,0.226,0.308,,,,,,,,,
2024/04/17,1:10 PM.,KC,CWS,home,Cloudy.,62,663903,DH,3,1,0,0,0,0,0,0,1,1,0,.133,.188,.133,.321,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,,,,0.413,0.113,0.455,,0.019,-2.09,0.77,0.0,,-5.71,91.6,88.1,92.2,82.9,,0.429,0.5,0.111,0.326,0.609,0.197,0.267,0.389,0.127,0.207,0.361,0.354,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35,,,,,,,,,
2024/04/17,4:25 PM.,KC,CWS,home,Cloudy.,61,608379,DH,2,0,0,0,0,0,0,0,2,0,0,.118,.250,.118,.368,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,83.0,103.0,99.0,78.0,103.0,89.0,97.0,89.0,90.0,,,,0.153,0.238,0.092,,0.322,0.39,0.29,-2.39,,2.26,93.6,81.2,93.6,84.1,,0.169,0.312,0.341,0.279,0.449,0.169,0.252,0.301,0.099,0.371,0.6,0.373,0.357,0.643,0.174,72.0,89.0,92.0,78.0,100.0,92.0,,,,0.114,,0.081,-0.94,,-1.64,88.8,,75.2,,,,,,,0.319,0.458,0.148,,,,,,
2024/04/15,6:41 PM.,KC,CWS,home,Clear.,65,607625,PH,1,0,0,0,0,0,0,0,0,1,1,.167,.167,.167,.334,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,,,,0.185,0.24,0.135,,0.069,0.7,0.65,-0.67,,0.08,92.2,87.4,92.1,85.2,,0.208,0.333,0.291,0.234,0.392,0.176,0.274,0.381,0.129,0.213,0.387,0.2,0.178,0.271,0.339,126.0,100.0,110.0,97.0,103.0,103.0,93.0,107.0,106.0,0.082,0.026,0.262,2.86,0.07,1.44,90.1,85.7,79.4,0.105,0.421,0.351,0.375,0.75,0.109,0.228,0.228,0.23,0.215,0.28,0.285,,,
2024/03/31,1:10 PM.,DET,CWS,home,Partly Cloudy.,47,656427,DH,3,0,0,0,0,0,0,0,0,1,2,.182,.182,.182,.364,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.111,0.333,0.111,0.245,0.401,0.238,0.6,1.2,0.4,0.222,0.455,0.363,0.164,0.219,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/03/30,1:10 PM.,DET,CWS,home,Partly Cloudy.,61,628317,DH,5,0,1,0,0,0,0,0,0,1,5,.250,.250,.250,.500,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,,,,67.0,99.0,91.0,59.0,104.0,93.0,101.0,95.0,98.0,,,,0.072,0.225,0.359,,,-2.6,-0.02,-0.34,,,90.8,,90.4,81.4,,,,,0.359,0.667,0.13,0.294,0.324,0.133,0.31,0.569,0.268,0.5,0.75,0.0,80.0,75.0,78.0,65.0,94.0,79.0,110.0,105.0,110.0,0.016,0.312,0.016,1.08,-0.22,-4.36,84.8,83.9,76.4,0.217,0.42,0.303,0.241,0.379,0.207,0.333,0.333,0.391,,,,,,
2024/03/28,3:12 PM.,DET,CWS,home,Partly Cloudy.,50,669373,DH,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.666,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,95.0,91.0,101.0,0.205,0.332,0.149,0.042,0.271,1.84,1.25,0.78,1.26,1.13,96.8,86.3,96.6,88.7,78.5,0.216,0.322,0.461,0.197,0.286,0.277,0.207,0.305,0.16,0.169,0.364,0.346,0.158,0.316,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
