date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO
2024/06/01,4:10 PM.,DET,BOS,home,Sunny.,80,681857,SS,4,0,0,0,0,0,0,0,0,2,1,.269,.333,.398,.731,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,,,,0.205,0.234,,0.278,0.06,-0.39,,1.85,2.08,-3.32,94.2,,94.2,84.8,79.0,,,,0.277,0.386,0.101,,,,0.284,0.385,0.076,102.0,97.0,105.0,,,,,0.223,,-0.05,,86.5,,,,0.304,0.652,0.295,0.143,0.194,0.455,0.222,0.344,0.429,,,,,,,,,,,,,,,,,,
2024/05/31,7:10 PM.,DET,BOS,home,Partly Cloudy.,73,628317,SS,4,1,3,0,0,0,0,1,0,1,2,.281,.347,.416,.763,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,80.0,75.0,78.0,67.0,99.0,91.0,59.0,104.0,93.0,101.0,95.0,98.0,110.0,105.0,110.0,0.072,0.225,0.312,0.359,0.016,-2.6,-0.22,-0.02,-0.34,-4.36,90.8,83.9,90.4,81.4,76.4,0.217,0.42,0.303,0.359,0.667,0.13,0.241,0.379,0.207,0.294,0.324,0.133,,,,65.0,94.0,79.0,0.016,,1.08,,84.8,,0.333,0.333,0.391,0.5,0.75,0.0,0.31,0.569,0.268,,,,,,,,,,,,,,,,,,,,,
2024/05/30,7:22 PM.,DET,BOS,home,Partly Cloudy.,62,656427,SS,2,0,0,0,0,0,0,0,0,0,0,.259,.330,.400,.730,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,,,,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,,,,0.023,0.441,,0.29,,0.5,,-5.05,0.02,,93.3,,90.6,84.7,,,,,0.245,0.401,0.238,,,,0.6,1.2,0.4,87.0,83.0,81.0,,,,,0.027,,-0.55,,85.7,,,,0.164,0.219,0.436,0.222,0.455,0.363,0.111,0.333,0.111,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,,,,,,,
2024/05/29,6:36 PM.,BAL,BOS,away,Overcast.,67,669203,SS,3,0,1,0,0,0,0,1,1,0,2,.265,.337,.410,.747,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,109.0,101.0,106.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,,,,0.078,,,0.146,0.215,,,-0.5,0.7,0.44,,,97.0,87.2,80.3,,,,,,,0.125,0.5,0.457,0.235,0.412,0.157,110.0,98.0,103.0,125.0,105.0,108.0,0.45,0.11,1.37,0.2,95.3,89.2,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,,,,,,,,,,,,,,,,,,
2024/05/28,6:37 PM.,BAL,BOS,away,Partly Cloudy.,77,680570,SS,4,1,1,0,0,0,0,0,0,2,0,.263,.330,.413,.743,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,114.0,103.0,107.0,113.0,102.0,106.0,133.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,0.465,,0.158,0.155,-0.38,,5.3,-0.96,0.29,96.1,,96.1,86.5,81.3,,,,0.291,0.413,0.269,,,,0.167,0.333,0.294,140.0,101.0,108.0,,,,,0.21,,1.63,,83.1,,,,0.26,0.38,0.241,0.25,0.563,0.361,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,
2024/05/27,1:05 PM.,BAL,BOS,away,Overcast.,82,608344,SS,1,1,1,0,0,0,0,0,1,0,0,.263,.333,.421,.754,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,102.0,98.0,102.0,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,,,,0.2,0.264,,0.041,0.252,-1.16,,-0.49,-3.18,-0.38,91.9,,91.5,78.1,77.3,,,,0.296,0.592,0.163,,,,0.307,0.485,0.088,65.0,108.0,100.0,86.0,102.0,91.0,0.109,0.134,-0.64,-1.52,85.9,84.9,0.327,0.551,0.181,0.283,0.424,0.189,0.25,0.438,0.196,0.282,0.474,0.243,,,,,,,,,,,,,,,,,,
2024/05/26,1:37 PM.,MIL,BOS,home,Sunny.,81,668964,SS,3,0,1,0,0,0,0,2,0,1,1,.253,.317,.413,.730,668964,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,,,,0.005,0.401,,0.21,0.041,0.58,,11.28,1.43,-3.19,92.9,,91.5,85.5,77.8,,,,0.239,0.436,0.194,,,,0.0,0.0,0.0,109.0,86.0,90.0,96.0,100.0,91.0,0.23,0.114,-0.75,1.18,89.2,81.1,0.336,0.518,0.123,0.421,0.579,0.194,0.198,0.255,0.248,0.083,0.083,0.444,,,,,,,,,,,,,,,,,,
2024/05/25,4:11 PM.,MIL,BOS,home,Partly Cloudy.,77,657649,2B,3,0,0,0,0,0,0,0,1,1,4,.250,.316,.417,.733,657649,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.47,3.49,62.0,103.0,90.0,100.0,0.789,9.15,3.34,7.84,0.58,1.27,0.23,0.408,0.218,0.282,0.484,96.0,112.0,108.0,83.0,92.0,94.0,92.0,101.0,98.0,,,,,,,0.572,0.006,,,0.131,1.53,,1.13,,0.27,96.8,,95.0,,81.1,,,,,,,,,,0.231,0.299,0.175,70.0,98.0,95.0,88.0,102.0,98.0,0.252,0.039,-0.39,1.61,90.3,85.5,0.254,0.424,0.186,0.2,0.2,0.442,,,,0.143,0.143,0.524,,,,,,,,,,,,,,,,,,
2024/05/24,7:13 PM.,MIL,BOS,home,Clear.,82,657649,SS,4,0,3,1,0,0,1,0,0,0,0,.261,.320,.435,.755,657649,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.47,3.49,62.0,103.0,90.0,100.0,0.789,9.15,3.34,7.84,0.58,1.27,0.23,0.408,0.218,0.282,0.484,96.0,112.0,108.0,83.0,92.0,94.0,92.0,101.0,98.0,,,,,,,0.572,0.006,,,0.131,1.53,,1.13,,0.27,96.8,,95.0,,81.1,,,,,,,,,,0.231,0.299,0.175,70.0,98.0,95.0,88.0,102.0,98.0,0.252,0.039,-0.39,1.61,90.3,85.5,0.254,0.424,0.186,0.2,0.2,0.442,,,,0.143,0.143,0.524,,,,,,,,,,,,,,,,,,
2024/05/22,6:50 PM.,TB,BOS,away,Dome.,72,686752,SS,3,1,0,0,0,0,0,0,1,2,4,.231,.296,.400,.696,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,,0.506,,0.173,0.027,1.07,,,0.51,-1.47,94.9,,,89.0,80.6,,,,0.181,0.33,0.316,,,,,,,118.0,105.0,117.0,100.0,103.0,100.0,0.06,0.235,-0.88,-0.47,91.6,85.8,0.276,0.586,0.141,0.167,0.167,0.5,0.267,0.407,0.317,0.216,0.353,0.286,,,,,,,,,,,,,,,,,,
2024/05/21,6:50 PM.,TB,BOS,away,Dome.,72,641793,SS,2,0,0,0,0,0,0,0,0,1,1,.242,.299,.419,.718,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,104.0,106.0,112.0,0.148,0.221,0.232,0.399,,0.58,-0.84,-0.6,0.45,,92.4,83.0,91.6,85.7,,0.258,0.423,0.344,0.245,0.358,0.191,0.406,0.594,0.115,0.265,0.439,0.141,,,,,,,,,,,,,,,,,,,0.257,0.427,0.227,,,,,,,,,,,,,,,,,,,,,
2024/05/20,6:50 PM.,TB,BOS,away,Dome.,72,671737,2B,4,1,1,0,0,0,0,1,0,1,2,.250,.308,.433,.741,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,100.0,91.0,93.0,129.0,97.0,102.0,,,,,,,123.0,102.0,114.0,,0.417,0.269,,0.089,-0.04,0.47,,,-1.5,96.4,90.9,,,79.1,0.213,0.32,0.33,0.269,0.5,0.21,,,,,,,,,,91.0,100.0,98.0,0.225,,1.02,,90.9,,0.205,0.357,0.324,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/19,12:07 PM.,STL,BOS,away,Sunny.,85,669461,SS,1,1,1,0,0,1,1,0,0,0,0,.250,.311,.446,.757,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.4,4.2,86.0,101.0,98.0,100.0,0.777,7.95,2.93,8.48,1.15,1.05,0.238,0.361,0.147,0.294,0.469,134.0,100.0,107.0,73.0,99.0,91.0,79.0,108.0,103.0,137.0,101.0,108.0,,,,0.204,0.283,,0.276,0.065,-0.28,,-0.76,1.9,-0.33,94.7,,95.4,87.4,78.2,,,,0.262,0.615,0.195,,,,0.284,0.481,0.142,49.0,89.0,90.0,98.0,105.0,103.0,0.128,0.044,-1.81,2.53,91.4,87.8,0.432,0.622,0.228,0.174,0.174,0.273,0.185,0.25,0.384,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,
2024/05/18,6:17 PM.,STL,BOS,away,Clear.,82,571945,SS,2,0,1,1,0,0,0,0,0,0,0,.236,.300,.382,.682,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.65,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.152,0.33,0.495,94.0,109.0,106.0,65.0,107.0,98.0,80.0,111.0,99.0,116.0,112.0,114.0,,,,0.231,0.279,,0.283,0.116,0.23,,1.42,-1.19,-1.97,93.2,,92.4,85.7,76.6,,,,0.287,0.446,0.178,0.273,0.545,0.275,0.237,0.382,0.108,85.0,103.0,98.0,,,,,0.085,,-4.2,,85.6,,,,0.267,0.52,0.231,0.301,0.506,0.164,0.394,0.742,0.159,,,,0.005,4.24,69.6,,,,,,,,,,,,
2024/05/17,7:15 PM.,STL,BOS,away,Partly Cloudy.,73,502043,SS,4,1,2,1,1,0,2,0,0,0,2,.226,.293,.358,.651,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,102.0,103.0,104.0,80.0,88.0,83.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,0.264,0.132,,0.207,0.086,-1.39,,0.22,0.92,-2.21,91.4,,90.7,80.7,78.3,,,,0.268,0.563,0.065,0.2,0.312,0.412,0.267,0.422,0.092,99.0,92.0,89.0,96.0,95.0,91.0,0.211,0.099,0.21,1.2,88.6,84.9,0.299,0.479,0.181,0.325,0.675,0.462,,,,0.19,0.254,0.39,,,,,,,,,,,,,,,,,,
2024/05/15,7:12 PM.,TB,BOS,home,Overcast.,67,671737,2B,4,0,1,0,0,0,0,0,0,1,2,.204,.278,.286,.564,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,100.0,91.0,93.0,129.0,97.0,102.0,,,,,,,123.0,102.0,114.0,,0.417,0.269,,0.089,-0.04,0.47,,,-1.5,96.4,90.9,,,79.1,0.213,0.32,0.33,0.269,0.5,0.21,,,,,,,,,,91.0,100.0,98.0,0.225,,1.02,,90.9,,0.205,0.357,0.324,0.241,0.483,0.346,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/14,7:11 PM.,TB,BOS,home,Clear.,69,650644,SS,0,1,0,0,0,0,0,0,0,0,0,.200,.280,.289,.569,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,57.0,96.0,102.0,0.24,0.099,0.02,0.163,0.156,-1.7,-4.86,0.06,-1.03,-1.36,92.0,85.6,92.6,80.5,77.1,0.375,0.625,0.261,0.294,0.49,0.095,0.267,0.467,0.272,0.241,0.421,0.158,,,,91.0,100.0,101.0,0.322,,1.08,,88.1,,0.232,0.394,0.233,0.25,0.479,0.275,0.25,0.375,0.438,,,,,,,,,,,,,,,,,,,,,
2024/05/11,4:10 PM.,WSH,BOS,home,Sunny.,54,663623,2B,3,1,0,0,0,0,0,1,0,0,1,.200,.280,.289,.569,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,110.0,104.0,106.0,82.0,104.0,97.0,97.0,102.0,102.0,110.0,115.0,117.0,,,,0.205,0.379,,0.003,0.313,0.44,,-0.64,-14.34,0.24,93.9,,93.3,85.9,81.1,,,,0.204,0.381,0.235,,,,0.325,0.497,0.149,99.0,91.0,93.0,78.0,102.0,93.0,0.065,0.035,0.06,1.34,89.9,88.4,0.283,0.522,0.204,0.226,0.42,0.251,,,,0.125,0.125,0.349,,,,,,,,,,,,,,,,,,
2024/05/05,1:11 PM.,MIN,BOS,away,Partly Cloudy.,68,657746,SS,0,0,0,0,0,0,0,0,1,0,0,.214,.298,.310,.608,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,101.0,103.0,94.0,0.06,0.485,0.221,0.234,,1.38,0.2,-0.77,-0.09,,94.0,88.6,92.9,83.1,,0.202,0.387,0.258,0.194,0.379,0.275,0.207,0.37,0.337,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,0.343,0.6,0.216,,,,,,,,,,,,,,,,,,,,,
2024/05/04,1:11 PM.,MIN,BOS,away,Overcast.,52,641154,2B,4,0,1,0,0,0,0,1,0,1,1,.214,.283,.310,.593,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,,,,0.073,0.407,,0.219,0.1,1.65,,-2.77,-0.84,-1.28,95.0,,94.5,84.5,82.4,,,,0.208,0.352,0.259,0.239,0.436,0.331,0.426,0.639,0.142,95.0,104.0,105.0,,,,,0.201,,-0.14,,88.5,,,,0.23,0.446,0.341,,,,0.281,0.359,0.249,,,,,,,,,,,,,,,,,,
2024/04/27,4:10 PM.,CHC,BOS,home,Partly Cloudy.,61,676962,2B,2,2,1,0,0,0,1,0,0,0,1,.211,.286,.316,.602,676962,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.17,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,,,,98.0,98.0,96.0,,,,,,,,,,,0.627,,,,0.79,,,,,96.4,,,,,,,,0.25,0.352,0.185,,,,,,,112.0,95.0,87.0,,,,,0.016,,-3.61,,90.6,,,,0.141,0.294,0.51,,,,0.5,0.5,0.25,130.0,92.0,107.0,0.357,1.42,86.5,,,,,,,,,,,,
2024/04/25,1:10 PM.,CLE,BOS,away,Partly Cloudy.,47,663474,SS,3,1,1,0,0,0,0,0,0,0,1,.194,.275,.306,.581,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,-2.18,,,1.48,-0.16,91.1,,,85.4,77.7,,,,0.303,0.652,0.103,,,,,,,,,,,,,,,,,,,,,,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,
2024/04/23,6:09 PM.,CLE,BOS,away,Overcast.,53,594902,SS,0,0,0,0,0,0,0,0,0,0,0,.182,.250,.303,.553,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,0.314,,0.218,0.088,-0.21,,0.56,-0.01,-0.11,89.9,,90.4,79.4,76.9,,,,0.268,0.504,0.166,0.231,0.413,0.241,0.227,0.392,0.133,75.0,108.0,95.0,,,,,0.091,,-0.79,,83.9,,,,0.206,0.365,0.18,0.238,0.476,0.419,0.279,0.382,0.185,,,,,,,,,,,,,,,,,,
2024/04/18,1:36 PM.,CLE,BOS,home,Cloudy.,48,471911,SS,3,0,0,0,0,0,0,0,1,0,1,.182,.250,.303,.553,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,,,,0.165,0.26,,0.278,0.067,-0.84,,-1.96,-0.96,1.49,91.6,,91.1,83.5,80.4,,,,0.337,0.554,0.146,0.25,0.313,0.357,0.304,0.609,0.13,101.0,108.0,105.0,,,,,0.23,,-1.09,,86.8,,,,0.053,0.158,0.213,0.284,0.52,0.288,0.241,0.472,0.282,,,,,,,,,,,,,,,,,,
2024/04/17,7:11 PM.,CLE,BOS,home,Cloudy.,51,594902,SS,3,0,0,0,0,0,0,0,0,0,2,.200,.250,.333,.583,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,0.314,,0.218,0.088,-0.21,,0.56,-0.01,-0.11,89.9,,90.4,79.4,76.9,,,,0.268,0.504,0.166,0.231,0.413,0.241,0.227,0.392,0.133,75.0,108.0,95.0,,,,,0.091,,-0.79,,83.9,,,,0.206,0.365,0.18,0.238,0.476,0.419,0.279,0.382,0.185,,,,,,,,,,,,,,,,,,
2024/04/16,7:11 PM.,CLE,BOS,home,Partly Cloudy.,64,676440,SS,5,0,2,1,0,0,0,0,0,2,2,.222,.276,.370,.646,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,,,,0.003,0.434,,0.278,0.105,-0.69,,-1.41,1.74,-0.9,94.6,,93.9,86.2,81.3,,,,0.282,0.476,0.213,,,,,,,82.0,100.0,108.0,,,,,0.18,,0.13,,82.5,0.141,0.225,0.368,0.208,0.458,0.184,0.196,0.411,0.299,0.238,0.431,0.291,,,,,,,,,,,,,,,,,,
2024/04/15,11:13 AM.,CLE,BOS,home,Partly Cloudy.,60,675540,SS,1,0,0,0,0,0,0,0,0,1,1,.182,.250,.318,.568,675540,xzavioncurry,Curry,Right,Xzavion Curry,- - -,4.64,5.07,42.2,104.0,84.0,101.0,0.837,5.91,1.48,8.02,1.69,0.42,0.263,0.321,0.146,0.401,0.46,78.0,98.0,100.0,73.0,102.0,97.0,,,,101.0,109.0,109.0,57.0,81.0,85.0,,0.495,0.008,0.344,0.139,-0.07,4.59,,0.7,-0.65,92.1,83.8,,84.6,73.9,,,,0.262,0.492,0.196,,,,,,,76.0,94.0,90.0,,,,,0.014,,4.86,,87.4,,,,0.185,0.593,0.229,0.236,0.444,0.221,,,,,,,,,,,,,,,,,,,,,
2024/04/14,1:36 PM.,LAA,BOS,home,Sunny.,59,542881,SS,4,0,0,0,0,0,0,0,0,3,3,.190,.261,.333,.594,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,,,,0.033,0.396,,0.013,0.001,-0.73,,-3.87,-0.06,-3.14,89.4,,88.1,81.3,71.6,,,,0.272,0.494,0.183,,,,0.261,0.696,0.152,105.0,100.0,105.0,99.0,100.0,96.0,0.185,0.371,-0.41,1.32,84.3,78.9,0.264,0.455,0.247,,,,0.0,0.0,0.357,0.185,0.259,0.396,,,,,,,,,,,,,,,,,,
2024/04/13,4:10 PM.,LAA,BOS,home,Cloudy.,54,656288,SS,3,2,1,0,0,0,0,1,1,1,3,.235,.316,.412,.728,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,,,,0.01,0.376,,0.24,0.107,-0.85,,-6.83,-0.91,-0.86,93.4,,93.0,87.7,80.6,,,,0.251,0.529,0.147,,,,0.429,0.857,0.0,96.0,102.0,102.0,,,,,0.267,,0.48,,88.6,,,,0.271,0.438,0.241,0.284,0.444,0.331,0.259,0.387,0.288,,,,,,,,,,,,,,,,,,
2024/04/12,7:12 PM.,LAA,BOS,home,Partly Cloudy.,54,672282,SS,3,0,0,0,0,0,0,0,0,2,0,.214,.267,.429,.696,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,89.0,100.0,103.0,86.0,96.0,92.0,,,,117.0,106.0,114.0,,,,,0.468,,0.244,0.146,-0.56,,,-0.44,-3.5,93.8,,,86.2,75.0,,,,0.278,0.508,0.253,,,,,,,92.0,96.0,97.0,,,,,0.142,,-1.18,,84.7,,,,0.37,0.804,0.216,0.22,0.39,0.368,0.351,0.544,0.319,,,,,,,,,,,,,,,,,,
2024/04/11,7:11 PM.,BAL,BOS,home,Cloudy.,50,680570,SS,4,0,1,0,0,0,0,1,0,1,1,.273,.333,.545,.878,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,114.0,103.0,107.0,113.0,102.0,106.0,133.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,0.465,,0.158,0.155,-0.38,,5.3,-0.96,0.29,96.1,,96.1,86.5,81.3,,,,0.291,0.413,0.269,,,,0.167,0.333,0.294,140.0,101.0,108.0,,,,,0.21,,1.63,,83.1,,,,0.26,0.38,0.241,0.25,0.563,0.361,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,
2024/04/10,7:13 PM.,BAL,BOS,home,Partly Cloudy.,59,608344,PH,1,0,0,0,0,0,0,0,0,1,0,.286,.375,.714,1.089,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,102.0,98.0,102.0,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,,,,0.2,0.264,,0.041,0.252,-1.16,,-0.49,-3.18,-0.38,91.9,,91.5,78.1,77.3,,,,0.296,0.592,0.163,,,,0.307,0.485,0.088,65.0,108.0,100.0,86.0,102.0,91.0,0.109,0.134,-0.64,-1.52,85.9,84.9,0.327,0.551,0.181,0.283,0.424,0.189,0.25,0.438,0.196,0.282,0.474,0.243,,,,,,,,,,,,,,,,,,
2024/04/09,2:31 PM.,BAL,BOS,home,Sunny.,57,669203,SS,2,0,0,0,0,0,0,0,0,0,1,.333,.429,.833,1.262,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,109.0,101.0,106.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,,,,0.078,,,0.146,0.215,,,-0.5,0.7,0.44,,,97.0,87.2,80.3,,,,,,,0.125,0.5,0.457,0.235,0.412,0.157,110.0,98.0,103.0,125.0,105.0,108.0,0.45,0.11,1.37,0.2,95.3,89.2,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,,,,,,,,,,,,,,,,,,
