date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024/05/31,7:10 PM.,HOU,MIN,away,Roof Closed.,73,669854,RF,3,1,0,0,0,0,0,0,0,2,1,.279,.343,.473,.816,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,85.0,95.0,90.0,89.0,103.0,101.0,,,,,,,0.383,,0.302,,0.221,-0.42,,2.24,,-0.16,93.4,,85.2,86.4,,0.232,0.497,0.192,0.188,0.356,0.343,0.18,0.284,0.333,,,,0.071,0.071,0.376,,,,,,,,,,75.0,96.0,100.0,0.094,2.55,80.1,,,,,,,,,,,,,,,,,,
2024/05/30,12:12 PM.,KC,MIN,home,Partly Cloudy.,77,663738,RF,2,1,1,0,0,0,1,0,0,0,0,.286,.345,.484,.829,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,KCR,3.32,3.86,43.1,98.0,79.0,93.0,0.725,8.1,2.91,6.02,1.25,1.1,0.137,0.427,0.12,0.316,0.441,90.0,97.0,97.0,60.0,96.0,83.0,90.0,97.0,97.0,93.0,93.0,92.0,108.0,135.0,119.0,0.355,0.005,0.268,0.058,0.213,0.32,0.14,-0.14,1.04,1.18,93.0,89.6,84.7,85.9,80.3,0.222,0.476,0.133,0.222,0.306,0.319,0.133,0.267,0.506,,,,0.2,0.4,0.333,87.0,111.0,102.0,0.099,4.85,92.7,0.1,0.1,0.138,,,,0.002,-3.5,81.6,,,,,,,,,,,,,,,,,,
2024/05/29,6:41 PM.,KC,MIN,home,Partly Cloudy.,71,607625,RF,5,0,1,0,0,0,0,0,0,1,5,.282,.343,.484,.827,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,75.0,103.0,95.0,125.0,97.0,105.0,,,,97.0,103.0,103.0,0.24,0.082,0.135,,0.069,0.7,2.86,-0.67,,0.08,92.2,90.1,87.4,85.2,,0.234,0.392,0.176,0.208,0.333,0.291,0.213,0.387,0.2,0.228,0.228,0.23,0.178,0.271,0.339,68.0,101.0,92.0,0.185,0.65,92.1,0.274,0.381,0.129,126.0,100.0,110.0,0.262,1.44,79.4,0.375,0.75,0.109,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,,,,0.215,0.28,0.285
2024/05/28,6:41 PM.,KC,MIN,home,Partly Cloudy.,65,666142,RF,2,0,0,0,0,0,0,0,0,0,3,.286,.348,.496,.844,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,105.0,101.0,106.0,132.0,106.0,114.0,101.0,97.0,101.0,88.0,94.0,91.0,0.418,0.113,0.128,0.104,0.237,0.85,0.26,-0.34,0.9,1.43,95.4,90.7,84.8,86.0,80.8,0.213,0.361,0.231,0.183,0.28,0.478,0.21,0.305,0.337,0.348,0.455,0.228,0.14,0.256,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/27,1:11 PM.,KC,MIN,home,Cloudy.,60,679525,RF,4,1,0,0,0,0,0,0,0,0,0,.291,.354,.504,.858,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,93.0,98.0,95.0,117.0,99.0,107.0,,,,,,,0.37,,0.228,,0.1,0.34,,-0.57,,0.84,94.2,,86.3,86.5,,0.208,0.383,0.223,0.204,0.296,0.177,0.29,0.462,0.294,,,,0.263,0.5,0.274,98.0,99.0,97.0,0.138,-1.16,93.6,0.317,0.524,0.099,103.0,105.0,103.0,0.164,-1.2,82.8,0.2,0.433,0.464,,,,,,,,,,,,,,,
2024/05/26,1:11 PM.,TEX,MIN,home,Overcast.,68,642520,RF,4,0,1,1,0,0,1,0,0,0,1,.301,.365,.522,.887,642520,gersongarabito,Garabito,Right,Gerson Garabito,TEX,4.78,6.62,26.1,101.0,97.0,100.0,0.8,7.52,4.1,7.86,1.37,0.84,0.195,0.481,0.143,0.299,0.392,74.0,90.0,85.0,97.0,99.0,96.0,83.0,60.0,69.0,,,,,,,0.392,,0.049,,0.116,-1.82,,-2.94,,-1.78,93.3,,86.6,88.7,,0.333,0.7,0.163,0.2,0.467,0.222,0.0,0.0,0.111,,,,0.171,0.171,0.297,85.0,110.0,106.0,0.104,1.24,92.1,0.333,0.333,0.105,109.0,110.0,111.0,0.339,2.75,82.1,,,,,,,,,,,,,,,,,,
2024/05/25,1:11 PM.,TEX,MIN,home,Partly Cloudy.,72,547179,RF,4,1,1,0,0,0,0,0,0,0,2,.303,.369,.523,.892,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,84.0,95.0,89.0,126.0,98.0,108.0,,,,94.0,92.0,91.0,0.272,0.1,0.149,,0.188,1.0,0.04,-1.51,,1.94,93.8,90.1,84.6,83.9,,0.155,0.309,0.184,0.122,0.173,0.373,0.368,0.632,0.253,0.235,0.51,0.236,0.217,0.348,0.352,81.0,102.0,94.0,0.212,-0.25,93.6,0.291,0.441,0.062,102.0,93.0,96.0,0.079,0.02,81.7,0.19,0.429,0.291,,,,,,,,,,,,,,,
2024/05/24,6:11 PM.,TEX,MIN,home,Partly Cloudy.,67,570632,RF,2,0,0,0,0,0,0,0,2,1,1,.305,.373,.533,.906,570632,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.43,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.297,0.397,76.0,94.0,88.0,88.0,97.0,93.0,76.0,99.0,98.0,,,,,,,0.063,,0.341,,0.187,-2.67,,-0.19,,-0.66,96.4,,88.7,87.0,,0.385,0.769,0.167,0.2,0.471,0.321,0.242,0.363,0.331,,,,,,,91.0,99.0,96.0,0.409,0.74,96.0,0.271,0.372,0.121,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/22,1:05 PM.,WSH,MIN,away,Sunny.,85,663623,RF,4,2,2,1,0,1,1,0,0,1,1,.311,.368,.544,.912,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,99.0,91.0,93.0,82.0,104.0,97.0,110.0,115.0,117.0,,,,78.0,102.0,93.0,0.379,0.065,0.003,,0.035,0.44,0.06,-14.34,,1.34,93.9,89.9,88.4,85.9,,0.204,0.381,0.235,0.125,0.125,0.349,,,,0.283,0.522,0.204,0.226,0.42,0.251,97.0,102.0,102.0,0.205,-0.64,93.3,0.325,0.497,0.149,110.0,104.0,106.0,0.313,0.24,81.1,,,,,,,,,,,,,,,,,,
2024/05/21,6:45 PM.,WSH,MIN,away,Partly Cloudy.,83,571578,RF,0,1,0,0,0,0,0,0,1,0,0,.303,.364,.505,.869,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,55.0,97.0,84.0,88.0,97.0,97.0,,,,76.0,107.0,98.0,0.076,0.192,0.343,0.001,0.034,-1.46,-0.37,0.41,4.71,-5.53,91.3,85.7,81.0,80.0,63.2,0.311,0.578,0.133,0.409,0.773,0.279,0.216,0.335,0.354,0.301,0.434,0.223,0.5,1.25,0.526,71.0,103.0,92.0,0.338,-1.9,91.5,0.339,0.567,0.091,73.0,100.0,97.0,0.016,-2.3,70.0,,,,,,,,,,,,,,,,,,
2024/05/19,1:42 PM.,CLE,MIN,away,Sunny.,77,676440,RF,4,0,1,1,0,0,0,0,0,1,1,.303,.352,.505,.857,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.434,,0.278,,0.18,-0.69,,1.74,,0.13,94.6,,82.5,86.2,,0.282,0.476,0.213,0.238,0.431,0.291,0.196,0.411,0.299,0.141,0.225,0.368,0.208,0.458,0.184,89.0,64.0,93.0,0.003,-1.41,93.9,,,,119.0,109.0,112.0,0.105,-0.9,81.3,,,,,,,,,,,,,,,,,,
2024/05/17,7:11 PM.,CLE,MIN,away,Cloudy.,66,663474,RF,3,0,1,1,0,0,0,0,0,0,0,.305,.356,.505,.861,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,106.0,87.0,90.0,,,,,,,0.524,,0.21,,,-2.18,,1.48,,,91.1,,,85.4,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,,97.0,102.0,100.0,0.266,-0.16,77.7,,,,,,,,,,,,,,,,,,
2024/05/16,12:11 PM.,NYY,MIN,home,Partly Cloudy.,60,657376,RF,4,0,0,0,0,0,0,0,0,1,1,.304,.356,.500,.856,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,,0.35,0.252,0.182,0.006,,0.53,1.21,0.89,-13.05,,92.4,87.1,85.2,83.8,,,,0.667,1.0,0.0,,,,0.256,0.38,0.322,0.143,0.19,0.33,83.0,94.0,85.0,0.21,-0.75,94.3,0.267,0.483,0.203,,,,,,,0.21,0.323,0.297,,,,,,,,,,,,,,,
2024/05/15,6:41 PM.,NYY,MIN,home,Cloudy.,71,573186,RF,4,0,1,0,0,0,0,0,0,0,1,.318,.371,.523,.894,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,48.0,88.0,79.0,93.0,102.0,102.0,,,,106.0,101.0,99.0,0.032,0.182,0.16,,,-4.01,-0.26,-2.37,,,89.9,88.1,,85.3,,0.455,0.636,0.259,,,,0.258,0.386,0.272,0.296,0.519,0.187,0.0,0.0,0.265,90.0,94.0,90.0,0.351,-0.03,90.0,0.306,0.466,0.12,94.0,89.0,94.0,0.165,-0.03,81.3,,,,82.0,99.0,93.0,0.111,-0.31,83.3,0.235,0.309,0.241,,,,0.309,0.515,0.313
2024/05/14,6:42 PM.,NYY,MIN,home,Clear.,71,607074,RF,1,0,0,0,0,0,0,0,0,1,2,.321,.376,.536,.912,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,114.0,98.0,101.0,144.0,104.0,113.0,,,,100.0,83.0,82.0,0.494,0.035,0.26,,0.129,0.05,-3.11,-0.4,,1.44,95.4,91.8,85.5,86.8,,0.262,0.514,0.214,0.188,0.247,0.495,0.199,0.361,0.393,0.353,0.647,0.255,0.281,0.531,0.276,,,,,,,,,,103.0,86.0,93.0,0.083,-1.32,81.0,,,,,,,,,,,,,,,,,,
2024/05/12,1:38 PM.,TOR,MIN,away,Partly Cloudy.,60,666201,RF,4,1,1,1,0,0,2,0,0,2,1,.325,.380,.542,.922,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,3.7,4.14,24.1,95.0,86.0,92.0,0.737,9.62,2.96,6.29,1.85,0.85,0.215,0.508,0.123,0.292,0.416,82.0,98.0,103.0,89.0,92.0,87.0,93.0,100.0,99.0,,,,,,,0.275,,0.305,,0.148,-0.19,,-0.36,,-1.14,93.4,,87.5,81.0,,0.143,0.19,0.341,0.267,0.867,0.297,0.219,0.438,0.3,,,,,,,77.0,92.0,83.0,0.272,1.91,93.5,0.136,0.136,0.191,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/11,3:07 PM.,TOR,MIN,away,Roof Closed.,68,592332,RF,5,1,2,1,0,0,0,0,0,1,2,.329,.386,.544,.930,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,99.0,105.0,105.0,88.0,90.0,95.0,,,,,,,0.528,,0.084,,,0.43,,-1.21,,,93.9,,,82.7,,0.277,0.466,0.175,,,,0.268,0.439,0.266,,,,,,,90.0,102.0,94.0,0.054,-3.21,93.3,0.316,0.579,0.117,,,,,,,,,,88.0,108.0,106.0,0.334,0.51,86.0,0.169,0.262,0.335,,,,,,
2024/05/10,7:08 PM.,TOR,MIN,away,Roof Closed.,68,579328,RF,1,0,1,0,0,0,1,0,0,0,0,.324,.386,.541,.927,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,114.0,103.0,107.0,111.0,100.0,106.0,,,,,,,0.471,,0.235,,0.111,-0.08,,1.31,,-0.15,95.5,,86.7,88.3,,0.274,0.505,0.28,0.194,0.25,0.358,0.21,0.28,0.297,,,,0.264,0.395,0.274,,,,,,,,,,99.0,105.0,105.0,0.183,0.02,82.4,,,,,,,,,,,,,,,,,,
2024/05/09,12:11 PM.,SEA,MIN,home,Partly Cloudy.,63,669302,DH,4,2,2,0,0,1,2,0,0,1,1,.315,.378,.534,.912,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,146.0,102.0,115.0,,,,116.0,104.0,103.0,0.308,0.106,0.32,,,1.41,0.14,1.72,,,96.6,92.3,,88.4,,0.204,0.383,0.193,,,,0.21,0.375,0.368,0.247,0.483,0.272,0.181,0.301,0.354,91.0,102.0,97.0,0.015,0.32,95.5,0.286,0.286,0.05,124.0,99.0,107.0,0.118,0.81,83.2,,,,99.0,96.0,104.0,0.134,1.18,84.5,0.101,0.162,0.506,,,,,,
2024/05/08,6:41 PM.,SEA,MIN,home,Partly Cloudy.,75,669923,RF,4,0,1,1,0,0,1,0,0,1,0,.304,.372,.493,.865,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,110.0,104.0,110.0,114.0,110.0,113.0,97.0,99.0,93.0,0.339,0.004,0.237,0.082,,0.46,0.79,1.28,-1.95,,96.0,92.3,,87.2,83.4,0.221,0.458,0.291,,,,0.226,0.316,0.271,,,,0.333,0.439,0.286,106.0,108.0,108.0,0.236,1.5,96.0,0.263,0.354,0.105,,,,,,,,,,109.0,100.0,108.0,0.102,-2.05,86.0,0.253,0.413,0.295,73.9,0.0,-3.5,,,
2024/05/07,6:41 PM.,SEA,MIN,home,Partly Cloudy.,68,676106,RF,4,1,2,2,0,0,0,0,0,0,2,.308,.378,.492,.870,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.94,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,97.0,94.0,95.0,,,,,,,0.326,,0.165,,0.211,0.6,,-3.11,,0.03,93.4,,86.5,84.1,,0.253,0.443,0.226,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,90.0,100.0,94.0,0.298,-1.17,93.2,0.323,0.538,0.149,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/06,6:41 PM.,SEA,MIN,home,Partly Cloudy.,72,622491,RF,3,1,1,1,0,0,0,0,1,0,0,.295,.371,.459,.830,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,72.0,106.0,108.0,,,,,,,0.454,,0.224,,0.143,0.97,,0.65,,-1.63,95.6,,88.1,85.7,,0.203,0.365,0.273,0.287,0.545,0.265,0.207,0.357,0.358,,,,,,,100.0,102.0,98.0,0.179,-0.41,95.6,0.298,0.457,0.105,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/05,1:11 PM.,BOS,MIN,home,Partly Cloudy.,68,681867,RF,3,1,2,1,0,0,0,0,1,0,0,.293,.364,.448,.812,681867,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.08,4.31,99.1,102.0,100.0,99.0,0.848,6.61,2.81,9.33,0.91,1.51,0.208,0.486,0.153,0.358,0.41,99.0,103.0,102.0,,,,110.0,95.0,99.0,,,,79.0,103.0,93.0,,0.154,0.288,,0.261,,0.64,-1.92,,0.55,,86.4,84.4,77.1,,,,,0.256,0.338,0.171,0.429,0.857,0.154,0.163,0.306,0.294,,,,102.0,108.0,100.0,0.297,0.48,89.1,0.33,0.511,0.073,,,,,,,0.287,0.479,0.207,,,,,,,,,,,,,,,
2024/05/04,1:11 PM.,BOS,MIN,home,Overcast.,52,657514,RF,4,1,2,0,0,1,1,0,0,1,1,.273,.339,.418,.757,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,4.06,3.88,51.0,97.0,92.0,93.0,0.802,9.88,3.88,8.82,1.06,1.37,0.225,0.401,0.162,0.31,0.489,,,,,,,82.0,98.0,98.0,,,,132.0,88.0,81.0,,0.112,0.071,,,,-0.74,1.71,,,,86.8,,84.2,,,,,,,,0.25,0.375,0.25,0.364,0.455,0.086,0.197,0.316,0.312,84.0,103.0,93.0,0.466,0.17,91.4,0.29,0.47,0.17,92.0,93.0,97.0,0.352,-0.62,78.9,,,,,,,,,,,,,,,,,,
2024/05/03,7:11 PM.,BOS,MIN,home,Cloudy.,69,656557,RF,3,0,1,0,0,0,0,0,1,0,3,.255,.328,.353,.681,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,116.0,98.0,108.0,,,,95.0,93.0,93.0,,0.015,0.414,,,,-0.95,0.54,,,,87.1,,83.2,,,,,,,,,,,0.2,0.4,0.235,,,,93.0,102.0,97.0,0.324,0.67,93.5,0.27,0.325,0.142,,,,,,,0.23,0.357,0.302,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,
2024/05/01,1:11 PM.,CWS,MIN,away,Sunny.,75,623167,RF,4,1,1,0,0,0,1,0,1,1,3,.250,.315,.354,.669,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,2.0,93.0,82.0,148.0,102.0,103.0,,,,47.0,101.0,90.0,0.37,0.261,0.087,,0.157,-0.64,-0.75,-2.65,,-1.32,91.3,87.4,81.3,80.0,,0.261,0.473,0.132,0.257,0.436,0.379,0.361,0.475,0.271,0.319,0.536,0.218,0.246,0.393,0.308,74.0,108.0,87.0,0.002,2.01,91.4,,,,83.0,98.0,101.0,0.122,0.43,72.0,,,,,,,,,,,,,,,,,,
2024/04/30,6:40 PM.,CWS,MIN,away,Clear.,70,647336,RF,3,0,1,0,0,0,1,1,1,0,1,.250,.306,.364,.670,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,113.0,85.0,92.0,96.0,98.0,95.0,103.0,98.0,96.0,,,,,,,0.325,,0.366,,0.097,0.28,,0.39,,-3.52,93.5,,82.1,81.9,,0.195,0.354,0.21,0.321,0.643,0.13,0.168,0.317,0.417,,,,,,,77.0,92.0,88.0,0.212,-1.33,92.3,0.289,0.518,0.087,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/29,6:41 PM.,CWS,MIN,away,Cloudy.,69,676979,RF,2,0,1,0,0,0,1,0,0,0,2,.244,.295,.366,.661,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,138.0,102.0,107.0,,,,94.0,105.0,103.0,0.537,0.284,0.098,,0.059,1.66,-0.14,-2.29,,-0.36,97.2,91.6,91.0,84.3,,0.198,0.295,0.314,0.184,0.289,0.339,,,,0.268,0.458,0.334,,,,123.0,98.0,97.0,0.021,4.04,97.9,0.154,0.154,0.321,,,,,,,0.228,0.561,0.422,,,,,,,,,,,,,,,
2024/04/27,6:38 PM.,LAA,MIN,away,Clear.,67,667755,RF,4,2,2,0,0,1,2,0,1,0,3,.231,.286,.359,.645,667755,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.14,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.294,0.404,,,,96.0,92.0,86.0,117.0,92.0,99.0,98.0,96.0,108.0,,,,0.146,,0.055,0.254,,-2.05,,0.02,-0.42,,98.8,,,91.5,86.4,0.356,0.622,0.103,,,,0.143,0.214,0.463,,,,0.226,0.376,0.402,95.0,95.0,96.0,0.464,2.22,97.7,0.214,0.26,0.167,,,,,,,,,,120.0,100.0,112.0,0.081,0.8,92.7,0.15,0.3,0.329,,,,,,
2024/04/26,6:40 PM.,LAA,MIN,away,Partly Cloudy.,64,663776,RF,2,0,0,0,0,0,0,0,0,0,3,.200,.243,.257,.500,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,95.0,101.0,104.0,56.0,95.0,83.0,150.0,98.0,105.0,,,,,,,0.16,,0.293,,0.283,-2.18,,0.27,,0.73,93.7,,82.9,86.8,,0.381,0.524,0.16,0.208,0.292,0.39,0.265,0.434,0.243,,,,0.118,0.118,0.279,63.0,96.0,88.0,0.174,-1.81,93.7,0.413,0.565,0.142,96.0,94.0,100.0,0.09,2.03,76.3,0.235,0.471,0.281,,,,,,,,,,,,,,,
2024/04/25,12:11 PM.,CWS,MIN,home,Partly Cloudy.,61,647336,RF,3,0,1,0,0,0,0,0,1,0,2,.212,.257,.273,.530,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,113.0,85.0,92.0,96.0,98.0,95.0,103.0,98.0,96.0,,,,,,,0.325,,0.366,,0.097,0.28,,0.39,,-3.52,93.5,,82.1,81.9,,0.195,0.354,0.21,0.321,0.643,0.13,0.168,0.317,0.417,,,,,,,77.0,92.0,88.0,0.212,-1.33,92.3,0.289,0.518,0.087,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/24,6:42 PM.,CWS,MIN,home,Clear.,59,676979,RF,2,1,2,1,0,0,1,0,0,0,0,.200,.226,.267,.493,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,138.0,102.0,107.0,,,,94.0,105.0,103.0,0.537,0.284,0.098,,0.059,1.66,-0.14,-2.29,,-0.36,97.2,91.6,91.0,84.3,,0.198,0.295,0.314,0.184,0.289,0.339,,,,0.268,0.458,0.334,,,,123.0,98.0,97.0,0.021,4.04,97.9,0.154,0.154,0.321,,,,,,,0.228,0.561,0.422,,,,,,,,,,,,,,,
2024/04/23,6:41 PM.,CWS,MIN,home,Partly Cloudy.,52,607200,RF,4,0,1,0,0,0,1,0,0,2,0,.143,.172,.179,.351,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,17.0,112.0,76.0,126.0,101.0,106.0,,,,78.0,104.0,97.0,0.003,0.323,0.202,,0.164,-6.18,0.43,1.28,,-0.54,92.9,89.9,87.7,83.5,,0.5,0.5,0.0,0.228,0.351,0.165,,,,0.262,0.47,0.232,,,,76.0,105.0,93.0,0.308,0.59,93.0,0.25,0.358,0.202,,,,,,,0.165,0.309,0.251,,,,,,,,,,,,,,,
2024/04/22,6:41 PM.,CWS,MIN,home,Partly Cloudy.,65,686563,RF,4,1,2,1,0,0,3,0,0,0,1,.125,.160,.167,.327,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,73.0,104.0,97.0,117.0,100.0,107.0,,,,79.0,101.0,93.0,0.123,0.192,0.218,,0.187,-1.13,0.39,-1.39,,-0.22,94.3,90.2,85.7,81.9,,0.25,0.411,0.252,0.248,0.394,0.269,,,,0.263,0.45,0.191,,,,86.0,100.0,93.0,0.28,0.44,93.3,0.287,0.449,0.132,,,,,,,0.255,0.489,0.282,,,,,,,,,,,,,,,
