date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024/06/09,1:12 PM.,SEA,KC,home,Sunny.,76,669923,2B,4,1,1,1,0,0,0,0,0,0,1,.283,.366,.300,.666,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,109.0,100.0,108.0,0.236,0.339,0.102,0.237,0.46,-2.05,1.5,1.28,96.0,86.0,96.0,87.2,0.221,0.458,0.291,0.253,0.413,0.295,,,,0.226,0.316,0.271,0.263,0.354,0.105,,,,,,,97.0,99.0,93.0,0.004,,,0.79,,,92.3,,,,,,,,,0.333,0.439,0.286,114.0,110.0,113.0,0.082,-1.95,83.4,73.9,0.0,-3.5,,,
2024/06/08,3:10 PM.,SEA,KC,home,Partly Cloudy.,85,622491,2B,2,2,1,0,0,0,1,0,2,1,0,.286,.373,.286,.659,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,,,,0.179,0.454,,0.224,0.97,,-0.41,0.65,95.6,,95.6,85.7,0.203,0.365,0.273,,,,,,,0.207,0.357,0.358,0.298,0.457,0.105,89.0,104.0,97.0,,,,,,,,,0.143,,,-1.63,,88.1,,0.287,0.545,0.265,,,,,,,,,,,,,,,,,,
2024/06/07,7:10 PM.,SEA,KC,home,Cloudy.,87,682243,2B,1,1,1,0,0,0,0,0,1,0,0,.278,.349,.278,.627,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,122.0,96.0,101.0,95.0,107.0,111.0,0.171,0.423,0.171,0.168,1.53,1.51,1.55,-0.21,95.2,84.4,94.7,84.5,0.184,0.348,0.266,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.248,0.358,0.092,,,,,,,93.0,80.0,85.0,0.023,,,0.14,,,92.1,,,,,,0.25,0.333,0.207,0.231,0.308,0.378,92.0,104.0,111.0,0.044,-0.4,85.0,,,,,,
2024/06/06,1:10 PM.,CLE,KC,away,Sunny.,74,676440,2B,1,0,0,0,0,0,0,0,0,0,2,.264,.328,.264,.592,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,,,,0.003,0.434,,0.278,-0.69,,-1.41,1.74,94.6,,93.9,86.2,0.282,0.476,0.213,,,,,,,0.196,0.411,0.299,,,,82.0,100.0,108.0,119.0,109.0,112.0,,,,,0.105,0.18,,-0.9,0.13,,82.5,81.3,0.238,0.431,0.291,0.141,0.225,0.368,0.208,0.458,0.184,,,,,,,,,,,,
2024/06/04,6:40 PM.,CLE,KC,away,Cloudy.,81,663474,2B,4,0,2,0,0,0,0,0,0,0,1,.269,.333,.269,.602,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,-2.18,,,1.48,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,,,,,,,97.0,102.0,100.0,,,,,0.266,,,-0.16,,,,77.7,,,,,,,0.176,0.341,0.373,,,,,,,,,,,,
2024/06/02,1:13 PM.,SD,KC,home,Cloudy.,82,650633,2B,2,0,1,0,0,0,1,0,0,0,1,.250,.321,.250,.571,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,,,,0.279,0.241,,0.234,-0.15,,0.68,-0.19,93.7,,92.9,82.9,0.265,0.402,0.261,,,,0.206,0.304,0.345,0.281,0.5,0.284,0.2,0.376,0.189,88.0,103.0,97.0,,,,,,,,,0.246,,,1.61,,86.7,,0.207,0.286,0.362,,,,,,,,,,,,,,,,,,
2024/06/01,3:11 PM.,SD,KC,home,Partly Cloudy.,80,681190,2B,4,0,1,0,0,0,0,0,0,1,2,.239,.321,.239,.560,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,,,,0.157,0.285,,0.1,-0.56,,-1.91,-0.16,94.3,,94.2,82.4,0.301,0.462,0.222,,,,0.229,0.396,0.247,,,,0.429,0.571,0.106,96.0,99.0,96.0,124.0,101.0,106.0,107.0,99.0,97.0,0.137,0.197,0.124,2.22,-0.45,-3.49,90.2,88.6,82.2,0.365,0.615,0.122,0.228,0.351,0.169,0.234,0.422,0.239,,,,,,,,,,,,
2024/05/30,12:12 PM.,MIN,KC,away,Partly Cloudy.,77,663978,2B,4,0,0,0,0,0,0,0,0,1,2,.238,.327,.238,.565,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,,0.177,0.63,,,-0.21,93.3,,,85.9,0.277,0.4,0.243,,,,,,,0.264,0.434,0.254,,,,108.0,107.0,112.0,106.0,102.0,103.0,,,,,0.136,0.259,,-1.69,-1.51,,82.9,78.2,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,,,,
2024/05/29,6:41 PM.,MIN,KC,away,Partly Cloudy.,71,641927,1B,4,0,1,0,0,0,0,0,0,1,0,.263,.356,.263,.619,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,,0.381,,0.118,-0.01,,,2.03,91.7,,,80.3,0.258,0.506,0.222,,,,,,,0.095,0.162,0.307,,,,116.0,111.0,111.0,94.0,99.0,103.0,84.0,104.0,100.0,0.195,0.011,0.294,-0.86,4.57,1.98,86.2,83.4,76.0,0.154,0.285,0.395,0.279,0.504,0.229,0.0,0.0,0.375,,,,,,,,,,,,
2024/05/28,6:41 PM.,MIN,KC,away,Partly Cloudy.,65,680573,2B,3,1,1,0,0,0,0,0,1,0,1,.265,.366,.265,.631,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,71.0,100.0,88.0,,,,92.0,108.0,106.0,,,,,0.403,,0.312,0.82,,,0.76,93.1,,,86.4,0.258,0.356,0.219,,,,,,,0.214,0.313,0.239,,,,103.0,106.0,113.0,106.0,103.0,102.0,,,,,0.093,0.193,,1.68,-3.33,,82.8,76.1,0.311,0.622,0.205,,,,0.186,0.326,0.221,,,,,,,,,,,,
2024/05/26,1:40 PM.,TB,KC,away,Dome.,72,671737,LF,2,0,0,0,0,0,0,0,0,0,2,.258,.351,.258,.609,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,129.0,97.0,102.0,,,,,,,123.0,102.0,114.0,,0.417,0.269,,-0.04,0.47,,,96.4,90.9,,,0.269,0.5,0.21,0.213,0.32,0.33,,,,,,,,,,,,,100.0,91.0,93.0,91.0,100.0,98.0,0.225,0.089,,1.02,-1.5,,90.9,,79.1,,,,0.205,0.357,0.324,0.241,0.483,0.346,,,,,,,,,,,,
2024/04/17,4:25 PM.,CWS,KC,away,Cloudy.,61,607200,1B,4,1,2,0,0,0,0,0,0,1,0,.276,.371,.276,.647,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,,,,0.308,0.003,,0.202,-6.18,,0.59,1.28,92.9,,93.0,83.5,0.5,0.5,0.0,,,,0.165,0.309,0.251,,,,0.25,0.358,0.202,86.0,108.0,106.0,,,,78.0,104.0,97.0,0.323,,0.164,0.43,,-0.54,89.9,87.7,,0.228,0.351,0.165,0.262,0.47,0.232,,,,,,,,,,,,,,,
2024/04/15,6:41 PM.,CWS,KC,away,Clear.,65,680897,DH,4,1,1,0,0,0,0,0,0,1,1,.240,.355,.240,.595,680897,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.45,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.297,0.361,101.0,78.0,78.0,,,,105.0,94.0,99.0,,,,,0.454,,0.362,-1.37,,,0.09,93.7,,,84.5,0.189,0.415,0.204,,,,,,,0.222,0.444,0.346,,,,86.0,75.0,75.0,90.0,81.0,88.0,,,,,0.086,0.098,,-1.7,-4.58,,85.8,79.2,0.4,0.6,0.32,,,,0.364,0.455,0.333,,,,,,,,,,,,
2024/04/14,2:26 PM.,NYM,KC,away,Sunny.,67,676130,2B,1,0,0,0,0,0,0,0,0,0,0,.238,.370,.238,.608,676130,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,107.0,93.0,94.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,0.23,0.315,,0.235,2.14,,1.41,1.14,94.2,,93.5,84.0,0.157,0.2,0.319,,,,0.176,0.235,0.262,0.192,0.346,0.426,0.179,0.304,0.161,79.0,95.0,86.0,,,,,,,,,0.22,,,0.06,,87.1,,0.156,0.312,0.426,,,,,,,,,,,,,,,,,,
2024/04/13,1:41 PM.,NYM,KC,away,Cloudy.,51,640455,2B,3,1,2,0,0,0,3,0,1,1,0,.250,.385,.250,.635,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,,,,0.447,0.113,,0.251,1.13,,1.36,0.37,92.3,,92.3,79.5,0.167,0.295,0.311,,,,0.193,0.311,0.388,0.174,0.435,0.32,0.201,0.333,0.21,83.0,98.0,95.0,,,,84.0,88.0,85.0,0.071,,0.118,0.97,,-1.19,88.4,85.3,,0.25,0.438,0.254,0.222,0.25,0.179,,,,,,,,,,,,,,,
2024/04/11,1:10 PM.,HOU,KC,home,Sunny.,61,686613,2B,3,2,1,0,0,0,2,0,1,0,0,.176,.333,.176,.509,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,,,,0.182,0.347,,0.051,0.16,,0.92,1.7,96.0,,95.6,89.1,0.244,0.413,0.288,,,,,,,0.2,0.2,0.236,0.275,0.321,0.161,84.0,101.0,102.0,,,,90.0,103.0,101.0,0.17,,0.126,0.14,,0.95,92.4,88.4,,0.221,0.26,0.296,0.23,0.363,0.216,0.237,0.421,0.305,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,
2024/04/10,6:40 PM.,HOU,KC,home,Cloudy.,63,681293,3B,1,0,0,0,0,0,0,0,0,0,1,.143,.294,.143,.437,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,91.0,100.0,99.0,,,,117.0,93.0,101.0,,,,,0.41,,0.108,-1.33,,,0.99,94.1,,,80.8,0.303,0.528,0.198,,,,0.113,0.226,0.386,,,,,,,89.0,97.0,90.0,118.0,98.0,104.0,66.0,98.0,96.0,0.196,0.2,0.086,0.57,0.8,-2.52,88.2,85.5,78.4,0.395,0.512,0.378,0.248,0.444,0.228,0.171,0.282,0.424,,,,,,,,,,,,
2024/04/07,1:10 PM.,CWS,KC,home,Sunny.,63,676979,2B,2,0,0,0,0,0,0,0,0,0,0,.154,.313,.154,.467,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,,,,0.021,0.537,,0.098,1.66,,4.04,-2.29,97.2,,97.9,84.3,0.198,0.295,0.314,,,,0.228,0.561,0.422,,,,0.154,0.154,0.321,66.0,101.0,102.0,,,,94.0,105.0,103.0,0.284,,0.059,-0.14,,-0.36,91.6,91.0,,0.184,0.289,0.339,0.268,0.458,0.334,,,,,,,,,,,,,,,
2024/04/06,6:10 PM.,CWS,KC,home,Clear.,71,623167,2B,1,0,0,0,0,0,0,0,2,0,0,.182,.357,.182,.539,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,,,,0.002,0.37,,0.087,-0.64,,2.01,-2.65,91.3,,91.4,80.0,0.261,0.473,0.132,,,,,,,0.361,0.475,0.271,,,,126.0,99.0,104.0,83.0,98.0,101.0,47.0,101.0,90.0,0.261,0.122,0.157,-0.75,0.43,-1.32,87.4,81.3,72.0,0.257,0.436,0.379,0.319,0.536,0.218,0.246,0.393,0.308,,,,,,,,,,,,
2024/04/04,6:40 PM.,CWS,KC,home,Clear.,60,647336,2B,2,0,0,0,0,0,0,0,0,0,2,.200,.273,.200,.473,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,96.0,98.0,95.0,77.0,92.0,88.0,103.0,98.0,96.0,,,,0.212,0.325,,0.366,0.28,,-1.33,0.39,93.5,,92.3,81.9,0.195,0.354,0.21,,,,,,,0.168,0.317,0.417,0.289,0.518,0.087,113.0,85.0,92.0,,,,,,,,,0.097,,,-3.52,,82.1,,0.321,0.643,0.13,,,,,,,,,,,,,,,,,,
2024/04/02,6:35 PM.,BAL,KC,away,Cloudy.,52,608344,2B,2,2,2,0,0,0,1,0,1,0,0,.250,.333,.250,.583,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,,,,0.2,0.264,,0.041,-1.16,,-0.49,-3.18,91.9,,91.5,78.1,0.296,0.592,0.163,,,,,,,0.25,0.438,0.196,0.307,0.485,0.088,65.0,108.0,100.0,102.0,98.0,102.0,86.0,102.0,91.0,0.109,0.252,0.134,-0.64,-0.38,-1.52,85.9,84.9,77.3,0.282,0.474,0.243,0.327,0.551,0.181,0.283,0.424,0.189,,,,,,,,,,,,
2024/04/01,6:36 PM.,BAL,KC,away,Overcast.,57,665152,1B,2,0,0,0,0,0,0,0,0,2,3,.000,.000,.000,.000,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,91.0,100.0,99.0,79.0,105.0,97.0,,,,72.0,99.0,99.0,0.151,0.32,0.184,,-0.18,0.73,0.67,,93.4,84.1,92.3,,0.245,0.503,0.232,0.139,0.248,0.36,,,,,,,0.247,0.353,0.072,,,,92.0,98.0,96.0,99.0,102.0,98.0,0.23,0.114,,0.33,0.29,,86.9,,77.0,,,,0.25,0.355,0.237,0.225,0.3,0.198,,,,,,,,,,,,
2024/03/31,1:10 PM.,MIN,KC,home,Overcast.,69,641927,3B,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,,0.381,,0.118,-0.01,,,2.03,91.7,,,80.3,0.258,0.506,0.222,,,,,,,0.095,0.162,0.307,,,,116.0,111.0,111.0,94.0,99.0,103.0,84.0,104.0,100.0,0.195,0.011,0.294,-0.86,4.57,1.98,86.2,83.4,76.0,0.154,0.285,0.395,0.279,0.504,0.229,0.0,0.0,0.375,,,,,,,,,,,,
2024/03/30,3:10 PM.,MIN,KC,home,Sunny.,66,657746,DH,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,101.0,103.0,94.0,0.06,0.485,0.221,0.234,1.38,0.2,-0.77,-0.09,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
