date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024/08/30,7:11 PM.,HOU,KC,away,Roof Closed.,73,664285,2B,1,0,0,0,0,0,0,0,0,0,0,.269,.295,.466,.761,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,129.0,96.0,108.0,60.0,102.0,94.0,98.0,99.0,97.0,,,,,,,0.458,0.012,,,0.313,-4.64,,,1.46,1.59,94.5,,,94.1,79.7,0.4,1.0,0.273,,,,,,,0.276,0.399,0.116,0.121,0.187,0.398,130.0,96.0,104.0,107.0,102.0,110.0,0.043,0.175,-0.2,0.62,89.9,85.1,0.233,0.467,0.383,0.226,0.278,0.354,,,,,,,,,,,,,,,,,,
2024/08/29,7:10 PM.,HOU,KC,away,Roof Closed.,73,686613,2B,4,0,1,0,0,0,0,0,0,0,0,.270,.296,.468,.764,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,,,,110.0,101.0,102.0,93.0,102.0,98.0,90.0,103.0,101.0,,,,0.182,0.347,0.17,,,0.16,0.14,,0.92,,96.0,92.4,,95.6,,0.244,0.413,0.288,0.23,0.363,0.216,,,,0.275,0.321,0.161,0.237,0.421,0.305,84.0,101.0,102.0,110.0,103.0,107.0,0.051,0.126,1.7,0.95,88.4,89.1,0.2,0.2,0.236,0.221,0.26,0.296,,,,,,,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,
2024/08/28,1:11 PM.,CLE,KC,away,Cloudy.,83,676440,2B,3,1,1,0,0,1,1,0,0,0,0,.270,.297,.472,.769,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,,,,,,,0.003,0.434,,,0.105,-0.69,,,-1.41,-0.9,94.6,,,93.9,81.3,0.282,0.476,0.213,0.141,0.225,0.368,,,,,,,0.208,0.458,0.184,82.0,100.0,108.0,113.0,102.0,109.0,0.278,0.18,1.74,0.13,82.5,86.2,0.196,0.411,0.299,0.238,0.431,0.291,,,,,,,,,,,,,,,,,,
2024/08/27,6:41 PM.,CLE,KC,away,Clear.,89,668909,DH,3,0,1,0,0,0,1,0,1,0,0,.269,.296,.461,.757,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,121.0,101.0,105.0,97.0,102.0,102.0,,,,98.0,99.0,94.0,,,,,0.515,0.12,,0.198,0.08,0.56,,,-0.01,96.6,91.6,,,79.5,0.286,0.421,0.22,0.205,0.333,0.341,,,,,,,0.155,0.31,0.304,66.0,96.0,101.0,95.0,80.0,96.0,0.113,0.054,-0.16,-3.82,89.2,88.6,0.258,0.387,0.242,0.417,0.833,0.148,,,,,,,,,,,,,,,,,,
2024/08/26,1:10 PM.,CLE,KC,away,Sunny.,84,680704,2B,4,0,0,0,0,0,0,0,0,1,0,.269,.293,.463,.756,680704,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.75,4.49,57.2,94.0,95.0,93.0,0.677,10.61,4.21,7.18,1.87,0.8,0.186,0.455,0.159,0.366,0.366,,,,87.0,96.0,91.0,94.0,84.0,81.0,,,,83.0,99.0,90.0,0.092,0.295,,0.265,,-1.58,,2.95,-3.06,,92.6,,84.8,92.6,,0.294,0.608,0.178,,,,0.1,0.2,0.483,0.308,0.577,0.047,,,,,,,110.0,90.0,99.0,0.348,,-0.34,,,79.4,0.243,0.457,0.413,,,,,,,,,,,,,,,,,,,,,
2024/08/24,6:10 PM.,PHI,KC,home,Partly Cloudy.,91,624133,2B,4,1,2,2,0,0,0,0,0,0,0,.273,.298,.471,.769,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,84.0,107.0,108.0,68.0,101.0,91.0,87.0,106.0,104.0,101.0,98.0,93.0,,,,0.315,0.195,0.121,,0.205,0.67,-1.68,,0.84,1.02,91.8,86.5,,90.8,74.4,0.224,0.327,0.18,0.302,0.642,0.162,,,,0.27,0.381,0.101,0.189,0.342,0.339,73.0,100.0,98.0,22.0,85.0,77.0,0.001,0.163,-4.62,-0.63,80.0,81.3,,,,0.229,0.323,0.35,,,,,,,,,,,,,,,,,,
2024/08/23,7:10 PM.,PHI,KC,home,Cloudy.,80,592836,2B,4,1,2,0,0,0,0,0,0,0,0,.269,.294,.462,.756,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.09,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,87.0,96.0,97.0,61.0,93.0,83.0,78.0,98.0,91.0,95.0,91.0,87.0,108.0,101.0,106.0,0.275,0.126,0.094,0.219,0.108,-2.65,-4.99,-4.16,-2.96,1.99,91.5,87.3,86.7,91.1,74.7,0.346,0.615,0.232,0.435,1.087,0.093,0.38,0.652,0.163,0.378,0.684,0.082,0.172,0.31,0.149,,,,56.0,108.0,104.0,0.178,,2.03,,,85.1,,,,,,,0.157,0.314,0.28,,,,,,,,,,,,,,,
2024/08/21,7:10 PM.,LAA,KC,home,Clear.,76,456501,2B,4,0,1,0,0,0,0,0,0,0,2,.265,.291,.461,.752,456501,johnnycueto,Cueto,Right,Johnny Cueto,LAA,7.15,11.85,11.1,96.0,77.0,92.0,0.859,4.76,2.38,11.12,3.18,0.94,0.171,0.317,0.122,0.39,0.419,146.0,62.0,70.0,60.0,101.0,100.0,87.0,100.0,97.0,48.0,92.0,89.0,,,,0.359,0.09,0.054,,0.006,-5.59,0.33,,-0.93,-3.5,91.0,87.2,,91.1,78.4,0.333,1.333,0.25,0.333,0.667,0.0,,,,0.273,0.455,0.071,,,,72.0,97.0,94.0,79.0,88.0,77.0,0.204,0.287,-2.9,-3.63,81.2,85.6,0.333,0.833,0.0,0.308,0.846,0.259,,,,,,,,,,,,,,,,,,
2024/08/20,7:10 PM.,LAA,KC,home,Clear.,74,542881,PH,1,0,0,0,0,0,0,0,0,0,0,.265,.292,.465,.757,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,,,,89.0,99.0,96.0,66.0,95.0,83.0,99.0,100.0,96.0,,,,0.033,0.396,0.185,,0.001,-0.73,-0.41,,-3.87,-3.14,89.4,84.3,,88.1,71.6,0.272,0.494,0.183,0.264,0.455,0.247,,,,0.261,0.696,0.152,,,,105.0,100.0,105.0,80.0,141.0,142.0,0.013,0.371,-0.06,1.32,78.9,81.3,0.0,0.0,0.357,0.185,0.259,0.396,,,,,,,,,,,,,,,,,,
2024/08/19,7:10 PM.,LAA,KC,home,Clear.,84,608334,2B,3,1,1,0,0,0,0,0,1,0,2,.267,.293,.467,.760,608334,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.74,86.2,101.0,94.0,98.0,0.772,8.41,4.15,8.41,1.14,1.04,0.214,0.429,0.115,0.361,0.393,109.0,102.0,103.0,85.0,105.0,103.0,88.0,100.0,94.0,,,,,,,0.237,0.234,,,0.056,0.19,,,0.39,-7.73,93.1,,,92.6,82.4,0.224,0.447,0.195,,,,,,,0.299,0.39,0.118,0.471,1.118,0.393,90.0,104.0,102.0,114.0,96.0,98.0,0.204,0.27,1.22,-0.64,87.8,87.0,0.157,0.294,0.284,0.228,0.347,0.367,0.286,0.714,0.458,,,,,,,,,,,,,,,
2024/08/18,1:41 PM.,CIN,KC,away,Partly Cloudy.,79,671096,2B,4,0,3,0,0,0,0,0,0,0,0,.266,.289,.468,.757,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,101.0,98.0,99.0,78.0,96.0,89.0,,,,,,,,,,,0.535,,,0.116,-0.26,,,,-1.56,92.8,,,,80.8,0.254,0.451,0.194,,,,,,,,,,0.327,0.653,0.179,96.0,94.0,97.0,125.0,106.0,112.0,0.186,0.163,0.49,0.23,84.8,82.9,,,,0.214,0.429,0.273,0.189,0.307,0.287,,,,,,,,,,,,,,,
2024/08/16,7:12 PM.,CIN,KC,away,Partly Cloudy.,80,607259,2B,5,0,0,0,0,0,0,0,0,2,3,.257,.281,.463,.744,607259,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.1,3.19,142.1,109.0,99.0,107.0,0.786,7.33,1.14,8.09,0.82,0.89,0.265,0.393,0.198,0.23,0.441,107.0,102.0,105.0,91.0,110.0,109.0,80.0,106.0,97.0,96.0,108.0,104.0,,,,0.176,0.224,0.203,,0.119,0.73,1.32,,0.88,-1.69,92.6,89.1,,92.0,80.8,0.219,0.351,0.212,0.281,0.43,0.12,,,,0.24,0.375,0.09,0.342,0.605,0.247,118.0,113.0,116.0,105.0,110.0,110.0,0.061,0.216,-0.55,1.79,80.1,84.9,0.233,0.4,0.364,0.186,0.286,0.416,,,,,,,,,,,,,,,,,,
2024/08/13,6:41 PM.,MIN,KC,away,Partly Cloudy.,81,805673,2B,4,0,2,1,0,0,1,0,0,0,0,.263,.288,.474,.762,805673,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,6.69,6.01,37.2,100.0,100.0,100.0,0.772,10.27,2.63,12.19,2.63,0.87,0.256,0.455,0.165,0.38,0.431,107.0,117.0,117.0,95.0,99.0,97.0,,,,96.0,101.0,95.0,,,,,0.428,0.162,,0.071,-1.19,-1.3,,,-5.76,94.9,90.9,,,81.7,0.288,0.627,0.178,0.345,0.655,0.182,,,,,,,0.4,0.667,0.174,88.0,87.0,93.0,114.0,100.0,105.0,0.259,0.079,-1.68,-3.13,85.8,87.2,0.308,0.462,0.376,0.222,0.333,0.313,,,,,,,,,,,,,,,,,,
2024/08/12,6:42 PM.,MIN,KC,away,Clear.,81,641154,DH,5,0,0,0,0,0,0,0,0,1,4,.258,.284,.469,.753,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,,,,,,,0.073,0.407,,,0.1,1.65,,,-2.77,-1.28,95.0,,,94.5,82.4,0.208,0.352,0.259,,,,,,,0.426,0.639,0.142,0.23,0.446,0.341,95.0,104.0,105.0,106.0,103.0,110.0,0.219,0.201,-0.84,-0.14,88.5,84.5,,,,0.281,0.359,0.249,0.239,0.436,0.331,,,,,,,,,,,,,,,
2024/08/09,7:10 PM.,STL,KC,home,Partly Cloudy.,73,571945,2B,4,1,3,0,0,0,2,0,0,1,0,.265,.290,.480,.770,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.65,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.152,0.33,0.495,94.0,109.0,106.0,65.0,107.0,98.0,80.0,111.0,99.0,,,,,,,0.231,0.279,,,0.116,0.23,,,1.42,-1.97,93.2,,,92.4,76.6,0.287,0.446,0.178,,,,,,,0.237,0.382,0.108,0.267,0.52,0.231,85.0,103.0,98.0,116.0,112.0,114.0,0.283,0.085,-1.19,-4.2,85.6,85.7,0.301,0.506,0.164,0.394,0.742,0.159,0.273,0.545,0.275,,,,,,,0.005,4.24,69.6,,,,,,
2024/08/07,7:10 PM.,BOS,KC,home,Clear.,83,676710,2B,4,1,1,0,0,0,1,0,1,2,0,.255,.283,.475,.758,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.86,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.164,0.288,0.446,,,,109.0,109.0,112.0,,,,114.0,104.0,104.0,87.0,102.0,106.0,,0.337,0.32,0.086,,-0.43,0.55,0.47,,,92.6,87.5,82.4,,,0.255,0.5,0.198,0.216,0.418,0.265,0.192,0.26,0.404,,,,0.143,0.171,0.219,,,,100.0,99.0,102.0,0.185,,-0.56,,,80.8,,,,,,,0.222,0.437,0.263,,,,98.0,97.0,99.0,0.072,1.14,77.3,,,,,,
2024/08/06,7:10 PM.,BOS,KC,home,Partly Cloudy.,77,678394,2B,5,1,1,0,0,1,1,0,0,1,0,.255,.280,.480,.760,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,,,,74.0,108.0,101.0,103.0,100.0,101.0,,,,,,,0.403,0.048,,,,0.25,,,-0.24,,95.6,,,95.7,,0.12,0.16,0.218,,,,,,,0.309,0.44,0.111,,,,88.0,99.0,97.0,114.0,98.0,110.0,0.28,0.269,-0.58,0.15,87.6,86.8,0.268,0.401,0.343,0.177,0.354,0.369,,,,,,,,,,,,,,,,,,
2024/08/05,7:10 PM.,BOS,KC,home,Clear.,95,572020,2B,4,2,2,1,1,0,0,0,0,1,1,.257,.282,.471,.753,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,,,,69.0,98.0,86.0,64.0,107.0,97.0,82.0,95.0,83.0,,,,0.05,0.551,0.031,,,-0.21,-3.38,,-1.01,,93.2,84.0,,92.8,,0.264,0.431,0.144,0.308,0.769,0.13,,,,0.308,0.423,0.091,0.2,0.3,0.362,72.0,95.0,95.0,,,,,0.066,,-2.12,82.6,,,,,0.25,0.375,0.326,,,,,,,82.0,98.0,97.0,0.303,0.57,80.8,,,,,,
2024/08/04,1:40 PM.,DET,KC,away,Sunny.,86,656412,2B,1,0,0,0,0,0,0,0,0,0,1,.251,.278,.455,.733,656412,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.43,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.306,0.362,,,,91.0,94.0,89.0,80.0,93.0,90.0,,,,,,,0.054,0.352,,,,-0.58,,,-4.02,,94.0,,,93.5,,0.218,0.437,0.247,,,,,,,0.545,0.727,0.083,,,,108.0,102.0,108.0,115.0,106.0,110.0,0.396,0.199,0.89,-0.86,89.1,83.2,0.171,0.314,0.43,0.286,0.405,0.268,,,,,,,,,,,,,,,,,,
2024/08/03,6:35 PM.,DET,KC,away,Clear.,90,663947,2B,3,1,1,0,0,0,0,0,0,0,0,.253,.279,.457,.736,663947,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.78,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,109.0,94.0,100.0,79.0,100.0,91.0,77.0,105.0,97.0,85.0,105.0,101.0,,,,0.216,0.152,0.273,,0.015,4.5,1.85,,2.61,1.83,92.1,87.6,,91.5,79.2,0.105,0.14,0.257,0.194,0.292,0.253,,,,0.156,0.338,0.094,,,,59.0,104.0,101.0,113.0,97.0,105.0,0.155,0.189,1.73,0.4,83.6,80.6,,,,0.25,0.382,0.289,0.13,0.174,0.379,,,,,,,,,,,,,,,
2024/08/01,6:40 PM.,DET,KC,away,Partly Cloudy.,87,672456,2B,3,1,1,1,0,0,0,0,0,0,1,.251,.278,.459,.737,672456,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.24,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,,,,92.0,100.0,96.0,90.0,101.0,97.0,,,,,,,0.078,0.421,,,,-0.19,,,1.09,,94.8,,,94.1,,0.27,0.486,0.18,,,,,,,0.32,0.32,0.038,0.269,0.615,0.224,83.0,95.0,94.0,110.0,99.0,104.0,0.28,0.109,0.02,-2.78,86.0,83.5,0.235,0.391,0.259,0.289,0.474,0.329,,,,,,,95.0,102.0,111.0,0.112,-3.94,78.8,,,,,,
2024/07/30,7:10 PM.,CWS,KC,away,Partly Cloudy.,84,686563,DH,3,1,1,0,0,1,1,0,0,0,0,.250,.274,.456,.730,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,,,,73.0,104.0,97.0,86.0,100.0,93.0,79.0,101.0,93.0,,,,0.28,0.123,0.192,,,-1.13,0.39,,0.44,,94.3,90.2,,93.3,,0.25,0.411,0.252,0.263,0.45,0.191,,,,0.287,0.449,0.132,,,,95.0,105.0,106.0,117.0,100.0,107.0,0.218,0.187,-1.39,-0.22,85.7,81.9,,,,0.248,0.394,0.269,0.255,0.489,0.282,,,,,,,,,,,,,,,
2024/07/29,7:11 PM.,CWS,KC,away,Cloudy.,79,623167,2B,4,1,0,0,0,0,0,0,1,1,1,.249,.273,.441,.714,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,47.0,101.0,90.0,,,,0.002,0.37,0.261,,0.122,-0.64,-0.75,,2.01,0.43,91.3,87.4,,91.4,72.0,0.261,0.473,0.132,0.319,0.536,0.218,,,,,,,0.246,0.393,0.308,126.0,99.0,104.0,148.0,102.0,103.0,0.087,0.157,-2.65,-1.32,81.3,80.0,0.361,0.475,0.271,0.257,0.436,0.379,,,,,,,,,,,,,,,,,,
2024/07/28,1:10 PM.,CHC,KC,home,Partly Cloudy.,88,665871,2B,3,1,0,0,0,0,0,0,1,1,2,.254,.275,.451,.726,665871,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,98.0,101.0,97.0,68.0,102.0,92.0,75.0,101.0,92.0,96.0,97.0,92.0,,,,0.357,0.158,0.216,,0.116,-0.91,-0.73,,0.51,-0.4,91.5,87.9,,91.4,76.8,0.319,0.472,0.201,0.315,0.583,0.142,,,,0.236,0.373,0.111,0.178,0.329,0.3,69.0,91.0,88.0,114.0,94.0,100.0,0.107,0.046,-1.54,-1.65,83.7,80.1,0.364,0.636,0.368,0.296,0.296,0.125,0.174,0.37,0.341,,,,,,,,,,,,,,,
2024/07/27,6:10 PM.,CHC,KC,home,Cloudy.,73,684007,2B,1,0,0,0,0,0,0,0,1,0,1,.259,.275,.459,.734,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,50.0,107.0,96.0,81.0,106.0,100.0,0.021,0.52,0.005,0.306,0.032,0.36,-6.3,1.39,0.77,-0.59,91.7,89.8,82.9,88.7,72.7,0.229,0.47,0.176,0.333,1.333,0.143,0.204,0.283,0.431,0.25,0.333,0.37,0.444,0.556,0.0,82.0,105.0,104.0,103.0,105.0,104.0,0.077,0.039,0.14,0.48,81.6,81.6,,,,0.194,0.226,0.333,0.267,0.311,0.347,,,,,,,0.0,-76.55,53.9,,,,,,
2024/07/26,7:10 PM.,CHC,KC,home,Clear.,88,543294,2B,4,0,0,0,0,0,0,0,0,0,0,.260,.273,.462,.735,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.81,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.194,0.288,0.402,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,,,,,,,0.355,0.127,,,0.131,-1.51,,,-0.77,0.52,87.7,,,87.6,74.3,0.237,0.553,0.209,,,,,,,0.333,0.493,0.106,0.22,0.3,0.244,108.0,106.0,106.0,,,,,0.387,,-0.72,80.9,,,,,0.267,0.409,0.239,,,,,,,,,,,,,,,,,,
2024/07/24,7:11 PM.,AZ,KC,home,Partly Cloudy.,90,669194,2B,3,1,1,1,0,0,0,0,0,0,1,.267,.279,.473,.752,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.24,4.17,150.2,106.0,100.0,104.0,0.838,7.53,2.03,9.26,1.02,1.14,0.274,0.39,0.14,0.338,0.463,91.0,94.0,94.0,105.0,107.0,106.0,,,,78.0,107.0,96.0,,,,,0.557,0.184,,0.057,0.64,-0.85,,,1.81,95.2,91.2,,,77.8,0.249,0.418,0.195,0.317,0.508,0.154,,,,,,,0.138,0.207,0.148,108.0,99.0,107.0,111.0,112.0,110.0,0.103,0.099,-0.66,-2.35,83.0,83.8,0.226,0.34,0.156,0.302,0.587,0.203,0.4,0.733,0.167,,,,,,,,,,,,,,,
2024/07/22,7:10 PM.,AZ,KC,home,Partly Cloudy.,82,700270,DH,5,0,0,0,0,0,0,0,0,1,2,.265,.278,.469,.747,700270,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,3.81,5.04,28.1,95.0,76.0,92.0,0.823,6.04,3.81,8.58,0.95,1.0,0.295,0.318,0.091,0.352,0.443,,,,74.0,95.0,87.0,,,,,,,,,,,0.58,,,,-0.95,,,,,96.1,,,,,0.301,0.521,0.112,,,,,,,,,,0.222,0.333,0.353,28.0,69.0,59.0,88.0,108.0,110.0,0.273,0.004,1.97,0.83,86.0,83.6,0.13,0.174,0.365,,,,,,,,,,62.0,69.0,78.0,0.143,-0.98,78.7,,,,,,
2024/07/21,1:11 PM.,CWS,KC,home,Partly Cloudy.,77,689672,2B,2,0,0,0,0,0,0,0,0,2,2,.274,.287,.484,.771,689672,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,5.48,4.71,44.1,99.0,81.0,93.0,0.772,5.08,4.26,7.11,1.62,0.76,0.232,0.408,0.225,0.239,0.38,,,,63.0,95.0,82.0,,,,83.0,94.0,88.0,,,,,0.322,0.139,,,-1.43,-0.44,,,,91.0,86.3,,,,0.245,0.566,0.077,0.182,0.409,0.071,,,,,,,,,,89.0,106.0,103.0,99.0,99.0,102.0,0.184,0.355,-1.97,1.65,81.6,81.2,0.333,0.5,0.28,0.164,0.311,0.379,0.0,0.0,0.25,,,,,,,,,,,,,,,
2024/07/20,6:10 PM.,CWS,KC,home,Partly Cloudy.,76,686563,2B,4,1,1,0,1,0,1,0,0,1,4,.277,.290,.490,.780,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,,,,73.0,104.0,97.0,86.0,100.0,93.0,79.0,101.0,93.0,,,,0.28,0.123,0.192,,,-1.13,0.39,,0.44,,94.3,90.2,,93.3,,0.25,0.411,0.252,0.263,0.45,0.191,,,,0.287,0.449,0.132,,,,95.0,105.0,106.0,117.0,100.0,107.0,0.218,0.187,-1.39,-0.22,85.7,81.9,,,,0.248,0.394,0.269,0.255,0.489,0.282,,,,,,,,,,,,,,,
2024/07/19,7:10 PM.,CWS,KC,home,Clear.,82,623167,2B,4,0,2,0,0,0,2,0,0,0,1,.278,.291,.483,.774,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,47.0,101.0,90.0,,,,0.002,0.37,0.261,,0.122,-0.64,-0.75,,2.01,0.43,91.3,87.4,,91.4,72.0,0.261,0.473,0.132,0.319,0.536,0.218,,,,,,,0.246,0.393,0.308,126.0,99.0,104.0,148.0,102.0,103.0,0.087,0.157,-2.65,-1.32,81.3,80.0,0.361,0.475,0.271,0.257,0.436,0.379,,,,,,,,,,,,,,,,,,
2024/07/14,1:37 PM.,BOS,KC,away,Partly Cloudy.,91,678394,2B,4,0,1,0,0,0,0,0,0,0,0,.272,.286,.483,.769,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,,,,74.0,108.0,101.0,103.0,100.0,101.0,,,,,,,0.403,0.048,,,,0.25,,,-0.24,,95.6,,,95.7,,0.12,0.16,0.218,,,,,,,0.309,0.44,0.111,,,,88.0,99.0,97.0,114.0,98.0,110.0,0.28,0.269,-0.58,0.15,87.6,86.8,0.268,0.401,0.343,0.177,0.354,0.369,,,,,,,,,,,,,,,,,,
2024/07/12,7:10 PM.,BOS,KC,away,Partly Cloudy.,82,681867,2B,4,0,0,0,0,0,0,0,0,0,2,.273,.287,.490,.777,681867,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.08,4.31,99.1,102.0,100.0,99.0,0.848,6.61,2.81,9.33,0.91,1.51,0.208,0.486,0.153,0.358,0.41,,,,,,,102.0,108.0,100.0,79.0,103.0,93.0,,,,0.297,,0.154,,,,0.64,,0.48,,,86.4,,89.1,,,,,0.163,0.306,0.294,,,,0.33,0.511,0.073,,,,99.0,103.0,102.0,110.0,95.0,99.0,0.288,0.261,-1.92,0.55,84.4,77.1,0.429,0.857,0.154,0.256,0.338,0.171,0.287,0.479,0.207,,,,,,,,,,,,,,,
