date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024/06/15,6:10 PM.,LAD,KC,away,Clear.,77,808967,CF,4,1,1,0,1,0,0,0,0,0,0,.304,.354,.391,.745,808967,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,121.0,112.0,119.0,0.029,0.404,0.242,0.033,0.77,0.25,-1.65,0.53,95.5,90.2,94.9,86.3,0.262,0.413,0.176,0.17,0.266,0.386,,,,0.158,0.211,0.357,0.364,0.545,0.13,,,,109.0,103.0,112.0,91.0,97.0,91.0,0.061,0.231,,0.28,1.14,,91.5,,78.0,,,,0.35,0.55,0.2,0.214,0.371,0.333,,,,,,,,,,,,
2024/06/13,1:10 PM.,NYY,KC,home,Sunny.,90,641482,2B,2,0,1,1,0,0,0,0,1,0,1,.307,.358,.375,.733,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,99.0,98.0,101.0,,,,0.014,0.442,,0.168,0.25,,1.37,-1.27,92.1,,90.3,78.2,0.235,0.443,0.215,,,,0.284,0.511,0.25,0.364,0.727,0.167,0.143,0.143,0.316,86.0,102.0,94.0,,,,109.0,100.0,102.0,0.28,,0.097,1.32,,-0.89,87.5,83.6,,0.226,0.369,0.326,0.249,0.378,0.251,,,,,,,,,,,,,,,
2024/06/12,7:10 PM.,NYY,KC,home,Clear.,86,547001,LF,4,0,1,0,0,0,0,0,0,2,1,.302,.348,.360,.708,547001,codypoteet,Poteet,Right,Cody Poteet,NYY,2.22,5.01,24.1,99.0,93.0,97.0,0.861,5.92,2.96,6.66,0.74,1.36,0.211,0.437,0.085,0.225,0.385,78.0,95.0,92.0,78.0,103.0,93.0,133.0,92.0,101.0,,,,0.247,0.284,,0.172,0.76,,2.57,1.24,93.3,,92.6,81.2,0.176,0.176,0.195,,,,0.214,0.214,0.185,,,,0.194,0.387,0.063,107.0,94.0,97.0,100.0,107.0,100.0,,,,,0.099,0.198,,-1.44,1.71,,86.9,78.3,0.188,0.188,0.2,,,,0.333,0.667,0.2,,,,,,,,,,,,
2024/06/11,7:10 PM.,NYY,KC,home,Partly Cloudy.,83,573186,SS,1,0,0,0,0,0,0,0,0,0,1,.305,.352,.366,.718,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,82.0,99.0,93.0,0.351,0.032,0.111,0.16,-4.01,-0.31,-0.03,-2.37,89.9,83.3,90.0,85.3,0.455,0.636,0.259,0.235,0.309,0.241,,,,0.258,0.386,0.272,0.306,0.466,0.12,,,,94.0,89.0,94.0,106.0,101.0,99.0,0.182,0.165,,-0.26,-0.03,,88.1,,81.3,,,,0.296,0.519,0.187,0.0,0.0,0.265,,,,,,,0.309,0.515,0.313,,,
2024/06/10,7:10 PM.,NYY,KC,home,Clear.,80,607074,CF,3,0,0,0,0,0,0,0,0,1,1,.309,.356,.370,.726,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,114.0,98.0,101.0,,,,144.0,104.0,113.0,,,,,0.494,,0.26,0.05,,,-0.4,95.4,,,86.8,0.262,0.514,0.214,,,,,,,0.199,0.361,0.393,,,,129.0,92.0,106.0,103.0,86.0,93.0,100.0,83.0,82.0,0.035,0.083,0.129,-3.11,-1.32,1.44,91.8,85.5,81.0,0.188,0.247,0.495,0.353,0.647,0.255,0.281,0.531,0.276,,,,,,,,,,,,
2024/06/07,7:10 PM.,SEA,KC,home,Cloudy.,87,682243,CF,2,1,1,0,0,0,0,0,0,1,2,.321,.369,.385,.754,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,122.0,96.0,101.0,95.0,107.0,111.0,0.171,0.423,0.171,0.168,1.53,1.51,1.55,-0.21,95.2,84.4,94.7,84.5,0.184,0.348,0.266,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.248,0.358,0.092,,,,,,,93.0,80.0,85.0,0.023,,,0.14,,,92.1,,,,,,0.25,0.333,0.207,0.231,0.308,0.378,92.0,104.0,111.0,0.044,-0.4,85.0,,,,,,
2024/06/06,1:10 PM.,CLE,KC,away,Sunny.,74,676440,2B,2,0,1,1,0,0,0,0,0,0,1,.316,.366,.382,.748,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,,,,0.003,0.434,,0.278,-0.69,,-1.41,1.74,94.6,,93.9,86.2,0.282,0.476,0.213,,,,,,,0.196,0.411,0.299,,,,82.0,100.0,108.0,119.0,109.0,112.0,,,,,0.105,0.18,,-0.9,0.13,,82.5,81.3,0.238,0.431,0.291,0.141,0.225,0.368,0.208,0.458,0.184,,,,,,,,,,,,
2024/06/04,6:40 PM.,CLE,KC,away,Cloudy.,81,663474,CF,4,0,1,0,0,0,0,0,0,2,0,.311,.363,.365,.728,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,-2.18,,,1.48,91.1,,,85.4,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,,,,,,,97.0,102.0,100.0,,,,,0.266,,,-0.16,,,,77.7,,,,,,,0.176,0.341,0.373,,,,,,,,,,,,
2024/06/02,1:13 PM.,SD,KC,home,Cloudy.,82,650633,CF,2,0,0,0,0,0,0,0,0,1,1,.314,.368,.371,.739,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,,,,0.279,0.241,,0.234,-0.15,,0.68,-0.19,93.7,,92.9,82.9,0.265,0.402,0.261,,,,0.206,0.304,0.345,0.281,0.5,0.284,0.2,0.376,0.189,88.0,103.0,97.0,,,,,,,,,0.246,,,1.61,,86.7,,0.207,0.286,0.362,,,,,,,,,,,,,,,,,,
2024/06/01,3:11 PM.,SD,KC,home,Partly Cloudy.,80,681190,LF,2,0,1,0,0,0,0,0,0,1,0,.324,.378,.382,.760,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,,,,0.157,0.285,,0.1,-0.56,,-1.91,-0.16,94.3,,94.2,82.4,0.301,0.462,0.222,,,,0.229,0.396,0.247,,,,0.429,0.571,0.106,96.0,99.0,96.0,124.0,101.0,106.0,107.0,99.0,97.0,0.137,0.197,0.124,2.22,-0.45,-3.49,90.2,88.6,82.2,0.365,0.615,0.122,0.228,0.351,0.169,0.234,0.422,0.239,,,,,,,,,,,,
2024/05/31,7:10 PM.,SD,KC,home,Overcast.,69,656302,2B,2,1,1,0,0,0,0,0,0,0,0,.318,.375,.379,.754,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,123.0,95.0,102.0,,,,112.0,100.0,105.0,,,,,0.435,,0.471,0.22,,,1.98,96.9,,,87.2,0.235,0.39,0.203,,,,0.2,0.267,0.385,0.159,0.257,0.447,,,,54.0,72.0,68.0,,,,113.0,89.0,90.0,0.006,,0.009,-5.11,,-4.13,91.8,69.7,,0.25,1.0,0.2,0.25,1.0,0.0,0.28,0.44,0.286,105.0,95.0,102.0,0.079,-0.95,82.3,,,,,,
2024/05/28,6:41 PM.,MIN,KC,away,Partly Cloudy.,65,680573,LF,3,0,1,0,0,0,1,0,0,0,0,.313,.371,.375,.746,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,71.0,100.0,88.0,,,,92.0,108.0,106.0,,,,,0.403,,0.312,0.82,,,0.76,93.1,,,86.4,0.258,0.356,0.219,,,,,,,0.214,0.313,0.239,,,,103.0,106.0,113.0,106.0,103.0,102.0,,,,,0.093,0.193,,1.68,-3.33,,82.8,76.1,0.311,0.622,0.205,,,,0.186,0.326,0.221,,,,,,,,,,,,
2024/05/26,1:40 PM.,TB,KC,away,Dome.,72,671737,CF,3,0,1,0,0,0,0,0,1,0,1,.311,.373,.377,.750,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,129.0,97.0,102.0,,,,,,,123.0,102.0,114.0,,0.417,0.269,,-0.04,0.47,,,96.4,90.9,,,0.269,0.5,0.21,0.213,0.32,0.33,,,,,,,,,,,,,100.0,91.0,93.0,91.0,100.0,98.0,0.225,0.089,,1.02,-1.5,,90.9,,79.1,,,,0.205,0.357,0.324,0.241,0.483,0.346,,,,,,,,,,,,
2024/05/25,4:10 PM.,TB,KC,away,Dome.,72,650644,CF,2,0,2,1,0,0,0,0,1,0,0,.310,.365,.379,.744,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,57.0,96.0,102.0,0.24,0.099,0.02,0.163,-1.7,-4.86,0.06,-1.03,92.0,85.6,92.6,80.5,0.294,0.49,0.095,0.375,0.625,0.261,0.267,0.467,0.272,0.25,0.375,0.438,0.241,0.421,0.158,,,,104.0,104.0,109.0,91.0,100.0,101.0,0.322,0.156,,1.08,-1.36,,88.1,,77.1,,,,0.232,0.394,0.233,0.25,0.479,0.275,,,,,,,,,,,,
2024/05/24,6:51 PM.,TB,KC,away,Dome.,72,542888,2B,3,0,2,0,0,0,1,1,1,1,2,.286,.333,.339,.672,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,86.0,110.0,104.0,95.0,100.0,97.0,126.0,114.0,117.0,,,,0.271,0.332,,0.082,0.72,,-1.36,-0.2,93.3,,93.6,84.5,0.198,0.341,0.333,,,,0.214,0.357,0.25,0.167,0.333,0.273,0.388,0.459,0.107,,,,,,,99.0,103.0,101.0,0.315,,,-1.23,,,90.5,,,,,,0.314,0.557,0.205,,,,,,,,,,,,,,,
2024/05/22,1:11 PM.,DET,KC,home,Sunny.,69,669373,2B,2,0,1,1,0,0,1,0,0,1,0,.264,.304,.321,.625,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,,,,0.205,0.332,,0.149,1.84,,1.25,0.78,96.8,,96.6,88.7,0.197,0.286,0.277,,,,,,,0.169,0.364,0.346,0.207,0.305,0.16,97.0,104.0,114.0,,,,,,,,,0.271,,,1.13,,86.3,,0.216,0.322,0.461,,,,0.158,0.316,0.175,95.0,91.0,101.0,0.042,1.26,78.5,,,,,,
2024/05/21,6:40 PM.,DET,KC,home,Partly Cloudy.,75,663554,SS,0,0,0,0,0,0,0,0,0,0,0,.255,.296,.294,.590,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,112.0,99.0,102.0,0.08,0.386,0.181,0.277,-0.47,-1.06,1.3,-0.46,95.5,86.2,95.5,85.7,0.306,0.428,0.205,0.286,0.405,0.322,,,,0.271,0.5,0.218,0.293,0.341,0.08,,,,,,,,,,,,,,,,,,,,,,,,,0.261,0.522,0.216,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,
2024/05/19,1:11 PM.,OAK,KC,home,Sunny.,85,676664,CF,1,0,0,0,0,0,0,0,0,1,0,.255,.296,.294,.590,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,,,,0.106,0.363,,0.339,-0.8,,1.37,-0.1,91.9,,90.0,78.9,0.23,0.476,0.256,,,,0.239,0.381,0.213,0.23,0.525,0.259,0.276,0.395,0.104,84.0,94.0,83.0,,,,,,,,,0.192,,,-0.21,,84.0,,0.297,0.428,0.188,,,,,,,,,,,,,,,,,,
2024/05/14,6:40 PM.,SEA,KC,away,Clear.,67,669302,CF,2,0,1,0,0,0,0,0,0,0,0,.260,.302,.300,.602,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,99.0,96.0,104.0,0.015,0.308,0.134,0.32,1.41,1.18,0.32,1.72,96.6,84.5,95.5,88.4,0.204,0.383,0.193,0.101,0.162,0.506,,,,0.21,0.375,0.368,0.286,0.286,0.05,,,,124.0,99.0,107.0,116.0,104.0,103.0,0.106,0.118,,0.14,0.81,,92.3,,83.2,,,,0.247,0.483,0.272,0.181,0.301,0.354,,,,,,,,,,,,
2024/05/12,1:07 PM.,LAA,KC,away,Sunny.,73,663776,CF,4,0,0,0,0,0,0,0,0,0,2,.250,.294,.292,.586,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,56.0,95.0,83.0,63.0,96.0,88.0,150.0,98.0,105.0,,,,0.174,0.16,,0.293,-2.18,,-1.81,0.27,93.7,,93.7,86.8,0.381,0.524,0.16,,,,0.235,0.471,0.281,0.265,0.434,0.243,0.413,0.565,0.142,95.0,101.0,104.0,96.0,94.0,100.0,,,,,0.09,0.283,,2.03,0.73,,82.9,76.3,0.208,0.292,0.39,,,,0.118,0.118,0.279,,,,,,,,,,,,
2024/05/11,6:38 PM.,LAA,KC,away,Clear.,67,542881,2B,3,0,1,0,0,0,0,0,1,1,0,.273,.319,.318,.637,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,,,,0.033,0.396,,0.013,-0.73,,-3.87,-0.06,89.4,,88.1,81.3,0.272,0.494,0.183,,,,,,,0.0,0.0,0.357,0.261,0.696,0.152,105.0,100.0,105.0,,,,99.0,100.0,96.0,0.185,0.001,0.371,-0.41,-3.14,1.32,84.3,78.9,71.6,0.185,0.259,0.396,0.264,0.455,0.247,,,,,,,,,,,,,,,
2024/05/10,6:38 PM.,LAA,KC,away,Partly Cloudy.,66,656288,LF,0,1,0,0,0,0,0,0,0,0,0,.268,.302,.317,.619,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,,,,0.01,0.376,,0.24,-0.85,,-6.83,-0.91,93.4,,93.0,87.7,0.251,0.529,0.147,,,,,,,0.284,0.444,0.331,0.429,0.857,0.0,96.0,102.0,102.0,75.0,96.0,96.0,,,,,0.107,0.267,,-0.86,0.48,,88.6,80.6,0.259,0.387,0.288,,,,0.271,0.438,0.241,,,,,,,,,,,,
2024/05/09,6:38 PM.,LAA,KC,away,Clear.,67,672282,CF,3,1,2,1,0,0,1,1,1,0,1,.268,.302,.317,.619,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,86.0,96.0,92.0,,,,117.0,106.0,114.0,,,,,0.468,,0.244,-0.56,,,-0.44,93.8,,,86.2,0.278,0.508,0.253,,,,,,,0.22,0.39,0.368,,,,92.0,96.0,97.0,89.0,100.0,103.0,,,,,0.146,0.142,,-3.5,-1.18,,84.7,75.0,0.351,0.544,0.319,,,,0.37,0.804,0.216,,,,,,,,,,,,
2024/05/08,1:10 PM.,MIL,KC,home,Partly Cloudy.,67,605452,1B,2,0,1,0,0,0,0,0,0,1,0,.237,.256,.263,.519,605452,joeross,Ross,Right,Joe Ross,MIL,3.77,3.91,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,0.366,0.16,,0.373,-2.63,,0.77,0.42,94.8,,94.8,86.6,0.288,0.5,0.275,,,,,,,0.237,0.32,0.384,0.248,0.343,0.154,81.0,106.0,97.0,110.0,102.0,99.0,,,,,0.017,0.084,,2.4,0.43,,90.2,83.2,0.286,0.357,0.157,,,,0.0,0.0,0.308,,,,,,,,,,,,
2024/05/07,6:40 PM.,MIL,KC,home,Clear.,77,607067,LF,0,0,0,0,0,0,0,0,0,0,0,.222,.243,.250,.493,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,70.0,109.0,95.0,82.0,103.0,96.0,109.0,106.0,108.0,78.0,98.0,96.0,0.311,0.193,0.088,0.172,0.49,-2.02,-0.28,1.41,92.9,86.5,92.3,82.0,0.207,0.314,0.248,0.286,0.492,0.277,0.159,0.234,0.227,,,,0.298,0.482,0.115,,,,100.0,109.0,104.0,76.0,94.0,88.0,0.194,0.042,,-1.34,-3.64,,87.6,,78.7,,,,0.287,0.656,0.168,0.394,0.636,0.18,,,,,,,,,,,,
2024/05/06,6:10 PM.,MIL,KC,home,Cloudy.,74,669060,LF,0,0,0,0,0,0,0,0,0,0,0,.222,.243,.250,.493,669060,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.04,5.35,104.2,105.0,93.0,98.0,0.818,7.05,2.67,8.77,1.72,0.88,0.252,0.369,0.157,0.375,0.453,85.0,113.0,105.0,92.0,106.0,96.0,,,,,,,0.32,0.15,,,-3.09,,1.31,,93.6,,93.1,,0.288,0.493,0.229,,,,,,,,,,0.236,0.368,0.134,54.0,96.0,85.0,106.0,107.0,106.0,98.0,101.0,95.0,0.349,0.139,0.042,1.16,-3.29,-0.91,88.8,88.0,80.4,0.182,0.273,0.174,0.23,0.361,0.263,0.309,0.709,0.229,,,,,,,,,,,,
2024/05/04,6:10 PM.,TEX,KC,home,Cloudy.,65,641540,LF,2,0,1,0,0,0,1,0,0,1,2,.222,.243,.250,.493,641540,danedunning,Dunning,Right,Dane Dunning,TEX,5.31,5.28,95.0,98.0,82.0,94.0,0.785,8.62,3.79,9.19,1.71,1.15,0.158,0.5,0.127,0.345,0.425,40.0,103.0,91.0,79.0,102.0,97.0,102.0,100.0,97.0,,,,0.377,0.028,,0.234,-2.6,,0.0,-1.44,89.2,,89.7,80.6,0.25,0.583,0.259,,,,,,,0.274,0.512,0.304,0.276,0.442,0.133,83.0,94.0,86.0,,,,74.0,99.0,94.0,0.188,,0.125,-0.73,,-1.22,88.1,85.0,,0.233,0.488,0.327,0.254,0.46,0.242,0.0,0.0,0.429,58.0,89.0,98.0,0.047,0.09,75.6,,,,0.001,-6.34,76.4
2024/05/01,3:08 PM.,TOR,KC,away,Roof Closed.,68,605135,LF,1,0,0,0,0,0,0,0,0,0,0,.206,.229,.235,.464,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,64.0,103.0,94.0,96.0,101.0,97.0,120.0,96.0,106.0,87.0,90.0,86.0,0.407,0.045,0.043,0.118,-1.6,-2.64,-0.08,-0.88,92.6,84.1,92.5,77.2,0.242,0.394,0.25,0.303,0.364,0.167,0.154,0.231,0.458,0.375,0.781,0.096,0.327,0.423,0.128,75.0,87.0,84.0,101.0,91.0,102.0,79.0,101.0,91.0,0.197,0.137,0.053,0.44,-0.09,-2.29,89.6,84.5,71.0,0.321,0.607,0.158,0.188,0.316,0.268,0.221,0.351,0.292,,,,,,,,,,,,
2024/04/30,7:08 PM.,TOR,KC,away,Roof Closed.,68,621244,LF,0,0,0,0,0,0,0,0,0,0,0,.212,.235,.242,.477,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,82.0,99.0,92.0,85.0,103.0,95.0,,,,,,,0.337,0.183,,,-1.26,,1.02,,94.1,,93.4,,0.305,0.558,0.189,,,,,,,,,,0.268,0.366,0.125,86.0,104.0,101.0,111.0,102.0,106.0,84.0,108.0,99.0,0.035,0.286,0.16,-1.83,0.28,0.88,91.4,84.8,83.2,0.171,0.364,0.269,0.36,0.48,0.123,,,,,,,,,,0.188,0.404,0.31,,,
2024/04/28,1:40 PM.,DET,KC,away,Overcast.,70,669373,2B,3,0,1,0,0,0,0,0,0,0,2,.212,.235,.242,.477,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,,,,0.205,0.332,,0.149,1.84,,1.25,0.78,96.8,,96.6,88.7,0.197,0.286,0.277,,,,,,,0.169,0.364,0.346,0.207,0.305,0.16,97.0,104.0,114.0,,,,,,,,,0.271,,,1.13,,86.3,,0.216,0.322,0.461,,,,0.158,0.316,0.175,95.0,91.0,101.0,0.042,1.26,78.5,,,,,,
2024/04/26,1:11 PM.,DET,KC,away,Sunny.,58,681857,2B,1,0,0,0,0,0,0,0,0,1,2,.200,.226,.233,.459,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,,,,0.205,0.234,,0.278,-0.39,,1.85,2.08,94.2,,94.2,84.8,0.277,0.386,0.101,,,,,,,0.143,0.194,0.455,0.284,0.385,0.076,102.0,97.0,105.0,92.0,91.0,90.0,,,,,0.06,0.223,,-3.32,-0.05,,86.5,79.0,0.222,0.344,0.429,,,,0.304,0.652,0.295,,,,,,,,,,,,
2024/04/24,6:40 PM.,TOR,KC,home,Clear.,74,684320,2B,0,0,0,0,0,0,0,0,0,0,0,.207,.233,.241,.474,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,85.0,102.0,102.0,0.108,0.409,0.096,0.282,-0.12,-1.17,2.98,0.67,93.9,88.9,93.4,84.6,0.255,0.439,0.22,0.194,0.306,0.215,,,,0.213,0.36,0.335,0.167,0.167,0.149,,,,97.0,95.0,100.0,,,,,0.105,,,-2.85,,,,78.3,,,,,,,0.348,0.739,0.25,,,,,,,,,,,,
2024/04/23,6:40 PM.,TOR,KC,home,Unknown.,73,592332,LF,0,0,0,0,0,0,0,0,0,0,0,.207,.233,.241,.474,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,88.0,108.0,106.0,0.054,0.528,0.334,0.084,0.43,0.51,-3.21,-1.21,93.9,86.0,93.3,82.7,0.277,0.466,0.175,0.169,0.262,0.335,,,,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/22,6:40 PM.,TOR,KC,home,Partly Cloudy.,69,579328,CF,2,0,0,0,0,0,0,0,0,0,1,.207,.233,.241,.474,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,114.0,103.0,107.0,,,,111.0,100.0,106.0,,,,,0.471,,0.235,-0.08,,,1.31,95.5,,,88.3,0.274,0.505,0.28,,,,,,,0.21,0.28,0.297,,,,99.0,93.0,91.0,99.0,105.0,105.0,,,,,0.183,0.111,,0.02,-0.15,,86.7,82.4,0.194,0.25,0.358,,,,0.264,0.395,0.274,,,,,,,,,,,,
