date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FO%,KC%,CH%,wFO/C,wSI/C,wKC/C,wCH/C,vFO,vCH,vSI,vKC,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024/06/19,12:21 PM.,ATL,DET,away,Partly Cloudy.,80,625643,LF,1,0,0,0,0,0,0,0,0,1,0,.154,.277,.333,.610,625643,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.99,3.94,135.2,102.0,96.0,101.0,0.75,9.82,2.79,7.16,0.66,1.03,0.279,0.365,0.142,0.305,0.439,84.0,99.0,104.0,91.0,103.0,99.0,113.0,100.0,105.0,,,,,,,0.552,,,0.294,0.116,1.19,,,1.45,1.61,95.5,,,85.0,77.0,0.266,0.369,0.165,,,,,,,0.151,0.264,0.364,0.168,0.257,0.443,75.0,110.0,105.0,,,,,,,,,,0.038,,,,-3.58,,86.1,,,,,,0.263,0.737,0.349,,,,,,,,,,,,,,,
2024/06/18,7:20 PM.,ATL,DET,away,Partly Cloudy.,84,680885,DH,4,0,0,0,0,0,0,0,0,2,4,.158,.283,.342,.625,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,101.0,104.0,108.0,110.0,108.0,108.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,0.61,0.29,96.1,92.9,84.5,87.3,80.6,0.24,0.448,0.205,0.147,0.235,0.463,0.27,0.5,0.199,0.236,0.436,0.409,0.225,0.333,0.279,,,,93.0,102.0,101.0,,,,0.068,,,,,-0.12,,,,,95.1,,0.231,0.385,0.078,,,,,,,,,,,,,,,,,,
2024/06/17,7:20 PM.,ATL,DET,away,Partly Cloudy.,89,608331,LF,2,0,0,0,0,0,0,0,1,2,2,.176,.310,.382,.692,608331,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,116.0,103.0,108.0,78.0,93.0,93.0,102.0,97.0,98.0,93.0,96.0,94.0,,,,0.327,0.054,,0.115,0.21,0.63,-1.33,,0.5,1.39,93.9,88.5,,82.1,74.6,0.266,0.36,0.182,,,,0.286,0.476,0.286,0.154,0.285,0.371,0.22,0.293,0.297,91.0,101.0,103.0,90.0,98.0,94.0,,,,0.158,,,0.136,,1.47,,1.7,,85.7,93.6,,0.265,0.299,0.137,0.196,0.283,0.251,0.167,0.2,0.358,,,,,,,,,,,,
2024/06/15,3:10 PM.,HOU,DET,away,Roof Closed.,73,681293,DH,6,0,0,0,0,0,0,0,0,3,6,.188,.308,.406,.714,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,66.0,98.0,96.0,,,,0.41,0.196,,0.108,0.2,-1.33,0.57,,0.99,0.8,94.1,88.2,,80.8,78.4,0.303,0.528,0.198,,,,0.248,0.444,0.228,0.171,0.282,0.424,,,,89.0,97.0,90.0,,,,,,,,,,0.086,,,,-2.52,,85.5,,,,,,0.395,0.512,0.378,0.113,0.226,0.386,,,,,,,,,,,,
2024/06/14,7:10 PM.,HOU,DET,away,Roof Closed.,73,686613,DH,3,0,1,0,0,0,0,0,0,2,3,.231,.364,.500,.864,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,,,,110.0,101.0,102.0,110.0,103.0,107.0,90.0,103.0,101.0,,,,0.347,0.17,,0.051,,0.16,0.14,,1.7,,96.0,92.4,,89.1,,0.244,0.413,0.288,,,,0.23,0.363,0.216,0.237,0.421,0.305,0.2,0.2,0.236,84.0,101.0,102.0,93.0,102.0,98.0,127.0,100.0,106.0,0.182,,0.125,0.126,,0.92,-0.79,0.95,,88.4,95.6,82.9,0.275,0.321,0.161,0.221,0.26,0.296,,,,,,,,,,,,,,,
2024/06/13,1:09 PM.,WSH,DET,home,Sunny.,85,571578,DH,3,1,2,1,0,1,3,0,0,1,3,.217,.367,.522,.889,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,73.0,100.0,97.0,55.0,97.0,84.0,88.0,97.0,97.0,76.0,107.0,98.0,,,,0.076,0.192,,0.343,0.016,-1.46,-0.37,,0.41,-2.3,91.3,85.7,,80.0,70.0,0.311,0.578,0.133,,,,0.301,0.434,0.223,0.5,1.25,0.526,0.216,0.335,0.354,87.0,96.0,96.0,71.0,103.0,92.0,,,,0.338,,0.001,0.034,,-1.9,4.71,-5.53,,81.0,91.5,63.2,0.339,0.567,0.091,0.409,0.773,0.279,,,,,,,,,,,,,,,
2024/06/12,6:40 PM.,WSH,DET,home,Clear.,84,663623,PH,1,0,0,0,0,0,0,0,0,1,1,.150,.308,.300,.608,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,110.0,104.0,106.0,82.0,104.0,97.0,110.0,115.0,117.0,78.0,102.0,93.0,,,,0.379,0.065,,0.003,0.313,0.44,0.06,,-14.34,0.24,93.9,89.9,,85.9,81.1,0.204,0.381,0.235,,,,0.283,0.522,0.204,0.226,0.42,0.251,,,,99.0,91.0,93.0,97.0,102.0,102.0,,,,0.205,,,0.035,,-0.64,,1.34,,88.4,93.3,,0.325,0.497,0.149,0.125,0.125,0.349,,,,,,,,,,,,,,,
2024/06/11,6:42 PM.,WSH,DET,home,Partly Cloudy.,72,680730,DH,3,0,0,0,0,0,0,0,1,2,2,.158,.320,.316,.636,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,97.0,96.0,96.0,78.0,101.0,96.0,106.0,107.0,110.0,,,,89.0,94.0,94.0,0.486,,0.191,0.098,0.225,0.07,,-0.6,-0.73,0.47,92.5,,85.6,84.5,80.5,0.276,0.425,0.12,0.233,0.4,0.372,,,,0.252,0.36,0.263,0.238,0.429,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/09,1:40 PM.,MIL,DET,home,Sunny.,75,669060,DH,2,1,1,0,0,0,1,0,1,0,1,.188,.333,.375,.708,669060,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.04,5.35,104.2,105.0,93.0,98.0,0.818,7.05,2.67,8.77,1.72,0.88,0.252,0.369,0.157,0.375,0.453,106.0,107.0,106.0,85.0,113.0,105.0,,,,98.0,101.0,95.0,,,,0.15,0.349,,,0.139,-3.09,1.16,,,-3.29,93.6,88.8,,,80.4,0.288,0.493,0.229,,,,0.23,0.361,0.263,0.309,0.709,0.229,,,,54.0,96.0,85.0,92.0,106.0,96.0,,,,0.32,,,0.042,,1.31,,-0.91,,88.0,93.1,,0.236,0.368,0.134,0.182,0.273,0.174,,,,,,,,,,,,,,,
2024/06/08,4:11 PM.,MIL,DET,home,Cloudy.,77,642547,LF,3,0,0,0,0,0,0,0,1,2,3,.143,.294,.357,.651,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.197,0.318,0.373,104.0,106.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,,,,,,,0.539,,,0.217,0.07,0.05,,,-0.09,0.36,94.3,,,81.4,78.1,0.239,0.424,0.252,,,,,,,0.182,0.341,0.372,0.203,0.384,0.41,84.0,92.0,88.0,,,,,,,,,,0.175,,,,0.84,,87.7,,,,,,0.218,0.291,0.369,,,,,,,,,,,,,,,
2024/06/07,6:40 PM.,MIL,DET,home,Cloudy.,70,668964,LF,1,0,0,0,0,0,0,0,2,1,0,.182,.308,.455,.763,668964,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,73.0,99.0,104.0,87.0,105.0,100.0,92.0,106.0,103.0,96.0,100.0,91.0,,,,0.401,0.23,,0.21,0.041,0.58,-0.75,,1.43,-3.19,92.9,89.2,,85.5,77.8,0.239,0.436,0.194,,,,0.336,0.518,0.123,0.421,0.579,0.194,0.198,0.255,0.248,109.0,86.0,90.0,71.0,92.0,74.0,,,,0.005,,,0.114,,11.28,,1.18,,81.1,91.5,,0.0,0.0,0.0,0.083,0.083,0.444,,,,,,,,,,,,,,,
2024/06/05,7:07 PM.,TEX,DET,away,Roof Closed.,74,570632,RF,3,1,2,0,0,1,1,0,0,0,0,.200,.200,.500,.700,570632,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.43,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.297,0.397,,,,88.0,97.0,93.0,76.0,99.0,98.0,,,,,,,0.063,,,0.341,,-2.67,,,-0.19,,96.4,,,87.0,,0.385,0.769,0.167,,,,,,,,,,0.242,0.363,0.331,76.0,94.0,88.0,91.0,99.0,96.0,,,,0.409,,,0.187,,0.74,,-0.66,,88.7,96.0,,0.271,0.372,0.121,0.2,0.471,0.321,,,,,,,,,,,,,,,
2024/06/04,7:07 PM.,TEX,DET,away,Roof Closed.,74,641540,DH,4,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,.000,641540,danedunning,Dunning,Right,Dane Dunning,TEX,5.31,5.28,95.0,98.0,82.0,94.0,0.785,8.62,3.79,9.19,1.71,1.15,0.158,0.5,0.127,0.345,0.425,,,,40.0,103.0,91.0,102.0,100.0,97.0,74.0,99.0,94.0,,,,0.028,0.188,,0.234,,-2.6,-0.73,,-1.44,,89.2,88.1,,80.6,,0.25,0.583,0.259,,,,0.254,0.46,0.242,0.0,0.0,0.429,0.274,0.512,0.304,83.0,94.0,86.0,79.0,102.0,97.0,58.0,89.0,98.0,0.377,0.001,0.047,0.125,-6.34,0.0,0.09,-1.22,76.4,85.0,89.7,75.6,0.276,0.442,0.133,0.233,0.488,0.327,,,,,,,,,,,,,,,
2024/06/03,7:09 PM.,TEX,DET,away,Roof Closed.,74,543135,DH,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,99.0,104.0,104.0,75.0,105.0,98.0,114.0,102.0,102.0,91.0,108.0,99.0,127.0,101.0,110.0,0.374,0.148,0.308,0.033,0.137,0.83,-1.41,1.55,-0.69,-0.79,95.4,91.4,88.4,86.3,76.7,0.212,0.335,0.178,0.2,0.286,0.368,0.327,0.624,0.2,0.214,0.471,0.355,0.269,0.462,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
