date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/06/05,7:08 PM.,21,W,TOR,HOU,away,Overcast.,68,666201,4,11,2,0,4,10,1,19,46,0,10,18,666201,alekmanoah,Manoah,Right,Alek Manoah,0.1,7,6,6,1,0,1,38,22,6.36,656232,Brandon Bielak,6.2,3,2,TOR,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.407,0.134,0.369,0.388,69.0,98.0,89.0,91.0,95.0,92.0,94.0,93.0,96.0,,,,0.29,0.3,,0.128,-2.16,-1.17,,-1.01,92.8,86.3,80.8,,0.239,0.432,0.28600000000000003,0.316,0.592,0.244,,,,0.273,0.432,0.2,,,,92.0,96.0,91.0,,,,0.282,,,,0.68,,,92.6,,,,,0.25,0.379,0.129,,,,,,,,,,,,,,,,,,
2023/06/06,7:08 PM.,21,L,TOR,HOU,away,Overcast.,72,592332,5,1,0,0,1,16,1,4,30,2,1,7,592332,kevingausman,Gausman,Right,Kevin Gausman,7.0,4,1,1,0,13,1,101,66,2.63,686613,Hunter Brown,6.0,3,5,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,89.0,89.0,94.0,,,,0.509,0.108,,,1.13,-0.97,,,94.7,,83.6,,0.348,0.565,0.353,0.243,0.409,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,,,,,,,,,
2023/06/07,7:08 PM.,21,L,TOR,HOU,away,Roof Closed.,68,605135,3,2,1,0,1,6,0,5,31,0,2,6,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,8.0,4,2,2,0,5,1,81,57,3.29,669854,Ronel Blanco,6.0,2,5,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,74.0,106.0,98.0,106.0,93.0,102.0,,,,0.093,0.136,,0.065,-3.9,-0.72,,1.71,92.4,84.1,75.6,,0.227,0.636,0.191,0.333,0.652,0.20600000000000002,0.192,0.295,0.318,0.189,0.351,0.10099999999999999,93.0,92.0,100.0,92.0,104.0,98.0,95.0,105.0,102.0,0.393,0.153,0.126,-1.13,2.11,0.67,87.8,91.9,70.7,0.274,0.496,0.253,0.22,0.336,0.14400000000000002,78.0,84.0,84.0,0.033,-3.07,82.6,0.375,0.563,0.226,,,,,,,,,
2023/06/08,7:08 PM.,21,L,TOR,HOU,away,Roof Closed.,68,621244,3,2,0,0,1,5,2,6,31,0,1,10,621244,joseberrios,Berríos,Right,José Berríos,6.0,4,2,2,2,2,1,89,59,3.61,664285,Framber Valdez,5.0,3,5,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,96.0,103.0,99.0,,,,,,,0.204,,,0.185,0.72,,,-0.38,94.3,84.1,,,,,,0.254,0.456,0.276,,,,0.245,0.409,0.33,116.0,104.0,110.0,92.0,104.0,99.0,,,,0.315,,0.296,,0.61,0.31,,93.8,82.6,,,,0.255,0.398,0.131,,,,,,,,,,0.216,0.357,0.305,,,,,,
2023/06/09,7:10 PM.,22,L,CLE,HOU,away,Clear.,70,671106,10,9,6,0,1,12,5,15,52,3,9,34,671106,loganallen,"Allen, L.T.",Left,Logan Allen,6.0,9,5,5,2,4,1,85,58,3.31,664299,Cristian Javier,5.0,4,2,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,82.7,79.3,,0.3,0.3,0.368,0.257,0.482,0.177,,,,0.191,0.223,0.33,,,,,,,110.0,97.0,98.0,,0.089,,-2.1,,,86.3,,,0.462,0.692,0.17,,,,,,,,,,,,,,,,,,,,,
2023/06/10,6:10 PM.,22,W,CLE,HOU,away,Partly Cloudy.,75,663474,4,6,2,0,1,8,5,10,37,6,6,25,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,5.0,7,5,5,3,5,1,92,58,4.50,641585,J.P. France,6.2,3,6,CLE,5.06,4.64,16.0,94.0,100.0,94.0,0.77,9.0,7.31,6.75,0.56,0.65,0.25,0.386,0.114,0.295,0.397,,,,99.0,92.0,93.0,89.0,86.0,91.0,,,,0.633,0.2,,,-0.33,1.5,,,92.4,,85.2,,0.083,0.167,0.5770000000000001,0.22,0.39,0.174,0.286,0.429,0.261,,,,113.0,107.0,103.0,,,,,,,,,0.167,,,-0.41,,,78.8,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/11,12:40 PM.,22,L,CLE,HOU,away,Partly Cloudy.,78,669456,5,0,1,0,0,13,1,4,32,0,0,11,669456,shanebieber,Bieber,Right,Shane Bieber,7.0,3,0,0,1,9,0,104,66,3.29,656232,Brandon Bielak,5.0,5,4,CLE,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.238,0.395,0.147,0.328,0.42,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,0.352,0.207,0.137,0.035,0.87,0.84,-1.29,-4.04,91.3,87.2,84.6,82.5,0.18,0.331,0.326,0.257,0.434,0.09300000000000001,0.237,0.368,0.32299999999999995,0.5,0.571,0.083,,,,,,,95.0,94.0,93.0,,0.269,,0.43,,,86.5,,,0.316,0.465,0.293,,,,,,,,,,,,,,,,,,,,,
2023/06/13,7:10 PM.,23,W,WSH,HOU,home,Roof Closed.,73,571578,1,6,1,0,4,8,7,9,32,1,6,16,571578,patrickcorbin,Corbin,Left,Patrick Corbin,5.0,4,2,2,5,5,2,91,49,4.81,686613,Hunter Brown,7.0,0,4,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,65.0,103.0,88.0,84.0,99.0,100.0,,,,0.169,0.35,,0.064,-0.69,-0.51,,-2.07,91.8,81.2,80.5,,0.233,0.461,0.397,0.327,0.541,0.121,,,,0.29,0.645,0.4,,,,86.0,102.0,93.0,,,,0.417,,,,-0.89,,,92.1,,,,,0.32,0.463,0.07400000000000001,,,,,,,,,,,,,,,,,,
2023/06/14,7:11 PM.,23,W,WSH,HOU,home,Roof Closed.,73,680686,4,5,2,0,2,7,1,8,33,2,4,8,680686,josiahgray,"Gray, Js",Right,Josiah Gray,7.0,6,4,4,0,5,2,95,66,3.19,664285,Framber Valdez,7.0,1,6,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,82.0,91.0,83.0,84.0,92.0,96.0,,,,0.166,0.299,,0.016,-1.21,-0.07,,0.6,93.5,88.6,85.1,,0.163,0.233,0.429,0.291,0.557,0.20199999999999999,0.221,0.358,0.349,0.286,0.357,0.1,96.0,95.0,97.0,93.0,101.0,90.0,95.0,95.0,83.0,0.176,0.181,0.161,-0.09,0.15,0.24,88.8,93.1,82.2,0.243,0.461,0.205,0.313,0.385,0.138,,,,,,,,,,,,,,,,,,
2023/06/15,7:10 PM.,23,L,WSH,HOU,home,Roof Closed.,73,669022,4,1,1,0,0,10,3,7,35,1,1,19,669022,mackenziegore,Gore,Left,MacKenzie Gore,5.2,4,0,0,3,4,0,95,51,3.74,664299,Cristian Javier,6.0,0,2,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,,,,0.595,0.188,,0.029,-0.27,0.77,,1.1,95.0,86.5,88.5,,0.213,0.415,0.375,0.279,0.503,0.21600000000000003,0.257,0.416,0.379,0.188,0.25,0.382,72.0,99.0,104.0,,,,,,,,,0.188,,,-0.85,,,83.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/16,7:11 PM.,24,L,CIN,HOU,home,Roof Closed.,73,671096,2,1,2,0,0,4,3,6,33,2,1,15,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,6.0,4,0,0,2,2,0,83,60,0.00,641585,J.P. France,6.2,2,3,CIN,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.347,0.404,72.0,96.0,91.0,81.0,99.0,91.0,106.0,107.0,113.0,,,,0.501,0.165,,0.163,-0.02,1.61,,0.99,92.7,86.6,82.9,,0.174,0.304,0.29,0.249,0.459,0.198,0.367,0.65,0.26,0.203,0.27,0.39399999999999996,99.0,103.0,103.0,,,,,,,,,0.171,,,-2.27,,,80.9,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/17,3:10 PM.,24,L,CIN,HOU,home,Roof Closed.,73,668881,10,3,2,0,2,4,4,7,31,3,3,10,668881,huntergreene,"Greene, H",Right,Hunter Greene,6.0,5,2,2,4,3,1,101,60,3.93,656232,Brandon Bielak,4.2,4,3,CIN,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.241,0.407,0.128,0.345,0.42,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,,,,0.544,0.404,,0.053,-0.95,0.16,,-2.39,98.3,91.1,87.3,,0.229,0.416,0.392,0.265,0.518,0.252,,,,0.304,0.478,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:10 PM.,24,L,CIN,HOU,home,Roof Closed.,73,596133,9,7,4,1,1,5,5,13,43,1,6,23,596133,lukeweaver,Weaver,Right,Luke Weaver,5.0,10,5,5,2,1,1,98,62,6.47,669854,Ronel Blanco,5.2,5,5,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,,,,0.435,0.137,0.118,0.2,-1.47,-2.22,-1.56,-2.01,94.0,86.1,85.8,81.7,0.235,0.294,0.321,0.311,0.543,0.175,0.255,0.691,0.16699999999999998,0.316,0.547,0.32299999999999995,,,,,,,99.0,103.0,102.0,,0.11,,0.87,,,90.3,,,0.218,0.473,0.252,,,,,,,,,,,,,,,,,,,,,
2023/06/19,7:11 PM.,25,L,NYM,HOU,home,Roof Closed.,73,453286,11,1,0,0,1,8,2,5,30,0,1,10,453286,maxscherzer,Scherzer,Right,Max Scherzer,8.0,4,1,1,1,8,1,91,59,4.04,686613,Hunter Brown,5.2,6,7,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.463,0.168,,0.141,0.72,-0.21,,0.03,93.7,83.8,84.0,,0.25,0.545,0.364,0.255,0.458,0.23800000000000002,0.187,0.373,0.326,0.207,0.283,0.275,96.0,101.0,104.0,,,,98.0,108.0,99.0,,0.104,0.124,2.12,,0.51,88.4,,75.4,0.135,0.243,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,
2023/06/20,7:12 PM.,25,W,NYM,HOU,home,Roof Closed.,73,434378,2,4,1,0,1,6,2,9,32,0,4,14,434378,justinverlander,Verlander,Right,Justin Verlander,7.0,8,4,4,0,5,1,94,59,4.50,664285,Framber Valdez,8.0,2,9,- - -,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.232,0.438,0.168,0.307,0.433,102.0,107.0,113.0,97.0,100.0,100.0,127.0,112.0,111.0,,,,0.5,0.253,,0.047,0.89,0.97,,-0.23,94.3,85.2,86.9,,0.201,0.325,0.292,0.235,0.417,0.18100000000000002,0.241,0.328,0.244,0.214,0.286,0.28600000000000003,105.0,103.0,106.0,,,,,,,,,0.2,,,0.43,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/21,1:11 PM.,25,W,NYM,HOU,home,Roof Closed.,73,656731,8,10,2,0,2,7,8,9,31,4,9,20,656731,tylormegill,Megill,Right,Tylor Megill,2.1,4,5,4,4,2,0,63,32,5.17,664299,Cristian Javier,2.1,4,1,NYM,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.123,0.32,0.414,88.0,97.0,98.0,86.0,95.0,89.0,96.0,103.0,106.0,,,,0.557,0.206,,0.149,-0.4,-1.04,,-0.09,94.9,87.9,84.4,,0.264,0.445,0.311,0.314,0.494,0.184,0.167,0.167,0.354,0.264,0.396,0.24100000000000002,101.0,91.0,96.0,,,,,,,,,0.086,,,-0.05,,,77.2,,,,,,,116.0,83.0,118.0,0.002,5.58,86.1,,,,,,,,,,,,
2023/06/23,7:10 PM.,26,L,LAD,HOU,away,Clear.,68,686218,3,2,0,0,2,5,3,3,28,0,2,7,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,6.0,3,2,2,2,4,2,87,58,1.50,641585,J.P. France,6.0,3,4,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,0.228,,0.172,0.04,1.57,,0.51,95.4,82.9,85.8,,0.091,0.182,0.41200000000000003,0.24,0.504,0.20199999999999999,,,,0.178,0.333,0.47600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/24,4:15 PM.,26,L,LAD,HOU,away,Sunny.,76,676272,8,7,4,0,1,9,5,13,35,1,7,15,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,4.0,10,6,6,3,3,1,80,48,4.13,669854,Ronel Blanco,6.0,3,6,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,,,,0.289,0.174,,0.16,1.2,-1.0,,0.6,99.0,88.2,89.7,,0.5,0.75,0.25,0.258,0.367,0.20600000000000002,0.184,0.303,0.36,0.133,0.307,0.39899999999999997,115.0,100.0,110.0,107.0,99.0,100.0,,,,0.192,,0.185,,1.75,1.25,,98.8,80.6,,,,0.258,0.382,0.17800000000000002,,,,,,,,,,,,,,,,,,
2023/06/25,4:10 PM.,26,W,LAD,HOU,away,Sunny.,74,664062,5,6,1,0,2,7,2,10,40,3,6,14,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,5.0,5,4,4,1,3,2,61,40,3.30,686613,Hunter Brown,6.0,1,7,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,80.0,99.0,91.0,90.0,103.0,108.0,,,,0.395,0.183,,,1.42,-0.82,,,92.4,,86.8,,0.268,0.439,0.253,0.221,0.436,0.157,0.313,0.656,0.209,,,,107.0,83.0,90.0,,,,,,,,,0.151,,,-2.12,,,80.9,,,,,,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,0.315,0.27,,,,,,,,,
2023/06/27,6:47 PM.,27,L,STL,HOU,away,Partly Cloudy.,87,656756,4,2,1,0,1,7,1,7,33,0,2,11,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,6.2,6,2,1,1,6,1,91,62,3.52,664285,Framber Valdez,6.0,4,6,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,75.0,95.0,84.0,,,,,,,0.106,,,0.229,-0.68,,,0.2,93.4,83.5,,,,,,0.333,0.5,0.195,0.191,0.357,0.371,0.239,0.405,0.392,116.0,108.0,111.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.016,0.222,-4.4,1.22,0.84,88.2,93.3,80.5,0.417,0.667,0.31,0.255,0.374,0.141,,,,,,,,,,,,,,,,,,
2023/06/28,6:47 PM.,27,W,STL,HOU,away,Partly Cloudy.,91,571945,7,10,5,0,2,8,8,11,36,0,10,17,571945,milesmikolas,Mikolas,Right,Miles Mikolas,5.2,7,5,5,3,4,0,86,55,4.44,664299,Cristian Javier,4.0,6,1,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,74.0,112.0,99.0,108.0,107.0,108.0,,,,0.26,0.243,0.002,0.054,-0.19,0.62,-0.89,2.68,93.3,84.4,86.4,68.1,0.245,0.375,0.22399999999999998,0.29,0.495,0.18899999999999997,0.261,0.387,0.198,0.182,0.382,0.085,95.0,105.0,102.0,86.0,108.0,99.0,,,,0.243,,0.198,,-1.61,-0.92,,92.7,75.9,,,,0.34,0.54,0.085,,,,,,,,,,,,,,,,,,
2023/06/29,6:16 PM.,27,W,STL,HOU,away,Partly Cloudy.,85,425794,0,14,4,0,2,8,8,18,44,0,14,23,425794,adamwainwright,Wainwright,Right,Adam Wainwright,1.2,6,6,6,3,1,0,58,29,7.45,641585,J.P. France,7.0,0,2,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,83.0,78.0,71.0,,,,0.099,0.003,0.002,0.05,-1.48,-13.9,6.39,-3.6,85.7,81.4,75.6,65.7,,,,0.326,0.512,0.11699999999999999,0.291,0.475,0.153,0.389,0.611,0.1,129.0,102.0,110.0,87.0,99.0,89.0,107.0,99.0,95.0,0.314,0.226,0.306,-0.27,-3.36,-1.5,82.9,86.9,71.5,0.344,0.473,0.152,0.394,0.746,0.09300000000000001,,,,,,,,,,,,,,,,,,
2023/06/30,7:08 PM.,28,W,TEX,HOU,away,Roof Closed.,74,592351,3,5,1,0,1,4,2,8,33,1,5,7,592351,jongray,"Gray, Jn",Right,Jon Gray,6.0,7,5,5,2,4,1,97,64,3.21,669854,Ronel Blanco,5.0,3,2,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,82.0,100.0,92.0,116.0,103.0,109.0,,,,0.424,0.398,,0.116,-1.83,2.33,,1.71,95.7,88.8,87.2,,0.105,0.211,0.324,0.346,0.551,0.179,0.263,0.737,0.27,0.211,0.268,0.213,99.0,90.0,98.0,,,,,,,,,0.062,,,-1.69,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/01,3:08 PM.,28,L,TEX,HOU,away,Roof Closed.,74,543135,5,2,1,0,1,6,4,4,27,0,2,5,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,7.0,2,0,0,4,5,0,97,58,2.64,686613,Hunter Brown,4.0,3,6,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,0.372,0.04,,,0.41,-3.23,,,95.1,,83.9,,0.303,0.606,0.13699999999999998,0.234,0.423,0.183,0.2,0.22,0.41700000000000004,,,,99.0,104.0,102.0,,,,86.0,98.0,92.0,,0.176,0.135,1.33,,0.86,90.6,,76.0,0.238,0.417,0.198,,,,125.0,101.0,106.0,0.276,1.26,87.9,0.196,0.314,0.355,,,,,,,,,
2023/07/02,1:37 PM.,28,W,TEX,HOU,away,Roof Closed.,74,571760,3,5,2,1,1,12,3,10,37,0,5,16,571760,andrewheaney,Heaney,Left,Andrew Heaney,5.0,3,0,0,1,8,0,85,62,4.12,681869,Shawn Dubin,4.0,1,3,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,,,0.579,0.252,,0.169,0.1,-1.35,,-0.11,92.5,84.0,82.0,,0.259,0.443,0.29600000000000004,0.236,0.431,0.256,,,,0.274,0.452,0.24,80.0,143.0,68.0,,,,,,,,,0.0,,,-3.87,,,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/03,1:08 PM.,28,W,TEX,HOU,away,Roof Closed.,74,527048,11,12,3,0,4,7,3,13,40,1,12,15,527048,martinperez,"Pérez, M",Left,Martín Pérez,1.1,6,6,6,2,0,3,57,33,4.81,664299,Cristian Javier,4.1,8,4,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,75.0,102.0,99.0,88.0,94.0,96.0,,,,0.04,0.01,,0.265,3.25,2.0,,-0.75,91.8,84.1,83.4,,0.0,0.0,0.2,0.167,0.222,0.146,0.063,0.063,0.353,0.316,0.447,0.278,78.0,101.0,100.0,73.0,102.0,95.0,79.0,99.0,88.0,0.428,0.221,0.037,-2.02,0.44,3.35,89.2,91.6,79.1,0.342,0.64,0.11699999999999999,0.244,0.394,0.09699999999999999,,,,,,,,,,,,,,,,,,
2023/07/04,3:10 PM.,29,W,COL,HOU,home,Roof Closed.,73,607536,1,4,1,1,1,5,4,13,37,2,4,27,607536,kylefreeland,Freeland,Left,Kyle Freeland,6.1,9,4,4,2,3,1,91,56,4.93,656232,Brandon Bielak,7.0,0,4,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,65.0,99.0,96.0,96.0,105.0,105.0,0.184,0.236,0.176,0.122,1.13,-0.2,-1.91,-3.3,88.8,84.2,84.1,80.6,0.246,0.549,0.2,0.239,0.431,0.127,0.261,0.41,0.32,0.435,0.681,0.139,,,,67.0,103.0,88.0,,,,0.283,,,,-0.86,,,88.7,,,,,0.349,0.529,0.091,,,,,,,,,,,,,,,,,,
2023/07/05,1:10 PM.,29,W,COL,HOU,home,Roof Closed.,72,502624,4,6,0,0,3,6,3,10,31,0,6,11,502624,chaseanderson,Anderson,Right,Chase Anderson,4.0,7,5,5,1,3,3,56,39,6.89,641585,J.P. France,6.0,3,4,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,67.0,93.0,82.0,104.0,114.0,115.0,,,,0.312,0.082,,0.229,-2.17,0.92,,2.14,93.3,83.9,80.6,,0.172,0.172,0.24600000000000002,0.351,0.619,0.17300000000000001,0.3,0.9,0.125,0.163,0.25,0.287,75.0,91.0,92.0,70.0,96.0,82.0,108.0,98.0,97.0,0.073,0.263,0.041,0.63,-5.45,-4.22,89.2,92.6,77.6,0.244,0.444,0.226,0.545,0.955,0.073,,,,,,,,,,,,,,,,,,
2023/07/06,7:10 PM.,30,L,SEA,HOU,home,Roof Closed.,73,669923,5,1,1,0,0,5,1,7,33,1,1,13,669923,georgekirby,Kirby,Right,George Kirby,6.2,6,1,1,1,3,0,93,64,3.09,669854,Ronel Blanco,6.0,3,9,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,97.0,111.0,105.0,126.0,106.0,112.0,,,,0.394,0.197,0.115,0.018,1.34,1.03,0.35,-5.31,96.1,86.6,86.3,81.8,0.264,0.377,0.22,0.234,0.392,0.28,0.265,0.458,0.159,0.5,0.9,0.125,,,,106.0,110.0,109.0,,,,0.216,,,,0.43,,,95.8,,,,,0.261,0.383,0.131,95.0,103.0,110.0,0.061,1.07,84.9,0.143,0.286,0.35700000000000004,,,,75.1,0.001,0.26,,,
2023/07/07,7:11 PM.,30,L,SEA,HOU,home,Roof Closed.,73,622491,10,1,1,0,0,4,0,5,33,0,1,7,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,7.0,5,1,0,0,3,0,89,65,2.85,686613,Hunter Brown,3.0,5,8,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,,,,0.444,0.221,,0.156,1.31,-0.12,,-1.6,96.3,88.3,85.7,,0.234,0.455,0.37799999999999995,0.165,0.384,0.33,,,,0.28,0.42,0.325,,,,82.0,103.0,95.0,,,,0.179,,,,0.6,,,95.9,,,,,0.239,0.337,0.136,,,,,,,,,,,,,,,,,,
2023/07/08,6:17 PM.,30,W,SEA,HOU,home,Roof Closed.,73,693433,2,3,1,0,1,6,2,4,28,1,3,4,693433,bryanwoo,Woo,Right,Bryan Woo,6.0,3,2,1,1,4,0,78,50,3.63,664285,Framber Valdez,6.0,2,6,SEA,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.296,0.363,0.175,0.271,0.453,85.0,91.0,93.0,101.0,105.0,106.0,110.0,96.0,105.0,,,,0.469,0.24,,0.037,0.69,-0.83,,-2.37,95.1,89.7,86.0,,0.257,0.457,0.311,0.207,0.407,0.303,,,,0.4,0.4,0.222,,,,109.0,102.0,103.0,,,,0.255,,,,1.34,,,95.0,,,,,0.213,0.372,0.20800000000000002,,,,,,,,,,,,,,,,,,
