date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KN%,wFS/C,wKN/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO
2023/06/03,3:10 PM.,20,W,KC,COL,away,Partly Cloudy.,89,663738,4,6,0,1,0,10,4,8,35,2,6,22,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.537,0.166,0.238,0.452,0.28800000000000003,0.417,0.667,0.22699999999999998,0.125,0.156,0.34700000000000003,5.0,6,5,3,1,7,0,97,65,4.35,596295,Austin Gomber,2.2,2,4,,,,,,,,,,,,,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/04,1:11 PM.,20,L,KC,COL,away,Sunny.,88,663903,2,0,1,0,0,14,0,8,35,0,0,17,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,,,,89.0,-304.0,-276.0,86.0,101.0,104.0,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,87.7,84.0,,,,,0.0,0.0,0.6,,,,0.265,0.353,0.10400000000000001,5.2,5,0,0,0,7,0,95,65,6.45,607536,Kyle Freeland,7.0,2,1,86.0,99.0,90.0,,,,0.51,,,-1.24,,92.1,0.339,0.555,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/06,6:42 PM.,21,L,SF,COL,home,Partly Cloudy.,73,605154,10,4,4,2,0,8,3,9,36,1,4,14,605154,johnbrebbia,Brebbia,Right,John Brebbia,SFG,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,108.0,107.0,107.0,0.458,0.539,,0.003,1.09,-0.13,,6.56,94.5,89.2,82.8,,0.2,0.236,0.297,0.227,0.511,0.256,,,,,,,1.0,2,0,0,1,0,0,26,14,3.65,659275,Dinelson Lamet,3.0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/07,6:40 PM.,21,L,SF,COL,home,Partly Cloudy.,68,657277,5,4,3,0,1,7,3,9,35,1,4,13,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.143,0.325,0.419,112.0,106.0,103.0,,,,88.0,119.0,100.0,91.0,100.0,111.0,0.037,0.212,,0.416,-1.37,0.11,,2.18,92.6,87.5,84.3,,0.226,0.452,0.3,0.208,0.369,0.28600000000000003,,,,0.225,0.309,0.228,5.1,8,4,4,2,3,1,99,62,3.09,657756,Connor Seabold,6.0,2,4,105.0,103.0,98.0,,,,0.336,,,0.31,,92.3,0.313,0.481,0.10400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/08,1:13 PM.,21,L,SF,COL,home,Partly Cloudy.,75,502171,6,4,3,0,0,10,3,9,36,1,4,21,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,,86.2,,,,,0.333,0.542,0.306,0.379,0.638,0.32,,,,5.0,8,4,4,1,7,0,83,60,3.01,502624,Chase Anderson,5.1,3,7,92.0,103.0,96.0,,,,0.397,,,0.33,,94.5,0.28,0.435,0.129,,,,,,,115.0,95.0,103.0,0.162,-1.38,83.6,,78.0,103.0,103.0,0.388,,0.2,,89.5,0.239,0.386,0.24600000000000002,,,
2023/06/09,6:40 PM.,22,L,SD,COL,home,Cloudy.,70,506433,9,6,1,0,1,10,5,10,35,1,6,17,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,0.167,0.363,0.051,0.001,-1.74,-0.68,1.37,-1.35,94.7,82.3,84.0,72.3,0.253,0.538,0.159,0.432,0.703,0.244,0.13,0.203,0.391,,,,5.1,5,4,4,4,6,0,100,59,4.30,596295,Austin Gomber,4.0,7,1,101.0,106.0,102.0,93.0,95.0,99.0,0.186,0.089,2.4,0.46,90.9,94.3,0.319,0.418,0.157,0.2,0.32,0.196,,,,105.0,111.0,112.0,0.066,3.06,79.3,,95.0,104.0,100.0,0.077,,1.21,,89.2,0.167,0.217,0.4,,,
2023/06/10,1:10 PM.,22,L,SD,COL,home,Partly Cloudy.,73,677960,3,2,0,0,1,7,1,5,31,0,2,6,677960,ryanweathers,Weathers,Left,Ryan Weathers,- - -,6.55,4.67,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,67.0,97.0,88.0,,,,91.0,99.0,93.0,105.0,99.0,100.0,0.551,0.203,,0.236,-1.58,-1.09,,-1.24,95.1,86.8,80.8,,0.35,0.592,0.20600000000000002,0.229,0.521,0.261,,,,0.304,0.507,0.27899999999999997,3.0,3,1,1,0,2,1,43,25,4.93,607536,Kyle Freeland,5.0,1,5,,,,,,,0.01,,,9.15,,94.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/11,1:10 PM.,22,W,SD,COL,home,Cloudy.,66,605483,4,5,0,0,4,13,0,8,31,0,5,4,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,86.7,88.4,81.0,0.255,0.389,0.195,0.123,0.26,0.536,0.079,0.14,0.563,0.185,0.266,0.46799999999999997,7.0,3,1,1,0,12,1,85,57,3.78,659275,Dinelson Lamet,5.0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/12,7:12 PM.,23,W,BOS,COL,away,Partly Cloudy.,73,572020,3,4,3,0,0,11,6,6,37,0,2,20,572020,jamespaxton,Paxton,Left,James Paxton,BOS,4.5,3.77,96.0,100.0,89.0,96.0,0.744,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.437,112.0,88.0,93.0,,,,95.0,103.0,98.0,,,,0.566,,,0.067,0.04,,,-0.96,95.2,84.4,,,0.269,0.498,0.217,,,,0.231,0.338,0.376,0.316,0.421,0.467,6.0,4,1,0,1,8,0,98,70,3.09,657756,Connor Seabold,6.0,1,6,98.0,92.0,90.0,63.0,101.0,91.0,0.007,0.165,-0.15,-0.01,85.8,94.9,,,,0.191,0.426,0.331,,,,87.0,93.0,94.0,0.195,-0.31,81.3,,,,,,,,,,,,,,,
2023/06/13,7:13 PM.,23,W,BOS,COL,away,Partly Cloudy.,69,676710,6,7,4,2,0,10,4,12,40,0,7,24,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,,,,111.0,107.0,108.0,113.0,110.0,113.0,0.391,0.132,,,1.44,1.5,,,93.6,,82.5,,0.163,0.326,0.258,0.15,0.25,0.376,0.34,0.642,0.2,,,,4.0,5,4,4,3,5,0,80,53,4.20,502624,Chase Anderson,4.1,3,6,,,,108.0,94.0,95.0,,0.281,0.35,,88.6,,,,,0.289,0.43,0.244,,,,92.0,101.0,103.0,0.119,-1.47,79.4,,88.0,95.0,103.0,0.077,,-0.82,,82.4,0.214,0.357,0.214,,,
2023/06/14,9:12 PM.,23,L,BOS,COL,away,Cloudy.,64,676477,6,3,2,0,0,8,2,7,30,1,2,8,676477,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,101.0,107.0,117.0,,,,67.0,84.0,84.0,73.0,96.0,97.0,0.004,0.23,,0.241,-2.31,0.44,,-2.21,94.6,82.7,79.6,,,,,0.167,0.333,0.47200000000000003,,,,0.312,0.559,0.32,7.0,6,2,2,1,7,0,92,72,4.38,596295,Austin Gomber,6.0,3,5,93.0,106.0,106.0,,,,0.525,,,-0.46,,94.0,0.326,0.538,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/15,7:22 PM.,24,L,ATL,COL,away,Partly Cloudy.,81,700363,8,3,0,0,2,12,2,7,34,1,3,11,700363,ajsmithshawver,Smith-Shawver,Right,AJ Smith-Shawver,ATL,4.26,3.79,25.1,93.0,88.0,91.0,0.801,7.11,3.91,6.04,2.49,0.68,0.274,0.425,0.164,0.329,0.394,74.0,105.0,106.0,84.0,96.0,96.0,90.0,95.0,90.0,91.0,80.0,83.0,0.54,0.233,0.121,0.106,0.48,-0.4,-3.2,4.57,94.5,86.1,84.9,76.8,0.196,0.482,0.12,0.133,0.333,0.35100000000000003,0.364,0.636,0.25,0.0,0.0,0.5,5.2,6,3,3,1,6,2,99,64,2.03,607536,Kyle Freeland,4.1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/16,7:20 PM.,24,L,ATL,COL,away,Partly Cloudy.,85,694363,8,1,1,0,0,10,4,7,32,0,1,11,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.329,,0.23,-0.83,1.11,,-2.01,91.4,82.2,84.9,,0.311,0.489,0.099,0.197,0.311,0.28600000000000003,,,,0.26,0.5,0.33299999999999996,5.2,5,1,1,3,2,0,93,54,4.57,659275,Dinelson Lamet,4.0,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/17,4:11 PM.,24,L,ATL,COL,away,Partly Cloudy.,89,693821,10,2,1,0,1,9,2,6,33,0,2,13,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.137,-1.13,0.97,,1.3,90.7,85.0,82.7,,0.286,0.495,0.19399999999999998,0.21,0.393,0.337,,,,0.188,0.235,0.23600000000000002,6.0,4,1,1,0,4,1,92,65,2.60,657756,Connor Seabold,3.0,9,1,82.0,96.0,90.0,,,,0.376,,,0.01,,89.5,0.28,0.402,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:37 PM.,24,L,ATL,COL,away,Partly Cloudy.,84,450203,14,6,2,0,2,15,4,11,37,0,4,26,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.432,0.103,-1.26,,1.79,0.86,94.9,86.0,,82.3,0.292,0.482,0.225,,,,0.177,0.258,0.42,0.25,0.339,0.336,5.0,5,5,3,3,8,1,98,59,3.71,502624,Chase Anderson,3.0,7,2,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.08,0.25,-4.03,89.1,94.2,0.474,0.711,0.071,0.296,0.407,0.3,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/19,7:11 PM.,25,L,CIN,COL,away,Drizzle.,71,682227,5,4,2,0,1,12,2,10,37,0,4,22,682227,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,4.46,4.77,117.0,99.0,93.0,96.0,0.801,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.372,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,84.0,81.7,73.1,0.269,0.433,0.171,0.0,0.0,0.273,0.333,0.6,0.14300000000000002,0.183,0.39,0.39899999999999997,5.0,6,3,3,0,5,1,86,59,5.40,596295,Austin Gomber,5.1,4,6,,,,106.0,102.0,98.0,,0.298,1.71,,89.3,,,,,0.252,0.433,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/20,7:11 PM.,25,L,CIN,COL,away,Cloudy.,70,594902,8,6,3,0,3,11,9,8,33,1,6,18,594902,benlively,Lively,Right,Ben Lively,CIN,5.38,5.03,88.2,101.0,79.0,95.0,0.814,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,59.0,94.0,89.0,101.0,105.0,103.0,80.0,99.0,90.0,71.0,102.0,102.0,0.321,0.243,0.066,0.102,-2.09,1.68,-4.42,-1.4,90.6,84.4,80.1,76.3,0.362,0.667,0.18100000000000002,0.158,0.303,0.336,0.273,0.909,0.128,0.265,0.412,0.133,4.0,3,2,2,4,4,2,80,45,4.11,663562,Noah Davis,4.0,5,2,83.0,108.0,98.0,98.0,92.0,82.0,0.219,0.049,0.62,0.24,88.1,91.5,0.257,0.416,0.153,0.267,0.267,0.257,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/21,12:36 PM.,25,L,CIN,COL,away,Partly Cloudy.,75,671096,5,3,1,0,3,15,0,6,32,0,3,6,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.347,0.404,72.0,96.0,91.0,99.0,103.0,103.0,81.0,99.0,91.0,106.0,107.0,113.0,0.501,0.165,0.171,0.163,-0.02,1.61,-2.27,0.99,92.7,86.6,82.9,80.9,0.249,0.459,0.198,0.174,0.304,0.29,0.367,0.65,0.26,0.203,0.27,0.39399999999999996,6.0,4,3,3,0,10,3,88,59,1.14,656234,Jake Bird,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/23,6:41 PM.,26,W,LAA,COL,home,Partly Cloudy.,82,663776,4,7,3,0,2,7,2,15,40,0,7,23,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,123.0,100.0,107.0,0.256,0.285,0.09,0.258,-1.22,0.02,0.27,0.3,93.0,83.0,86.5,76.5,0.336,0.507,0.156,0.2,0.5,0.306,0.286,0.286,0.237,0.184,0.33,0.43200000000000005,5.0,10,3,3,1,3,1,101,68,4.04,607536,Kyle Freeland,5.0,3,3,69.0,97.0,86.0,,,,0.111,,,0.36,,93.2,0.269,0.327,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/24,7:13 PM.,26,L,LAA,COL,home,Clear.,86,656288,25,1,1,1,1,12,0,7,33,0,1,11,656288,griffincanning,Canning,Right,Griffin Canning,LAA,4.32,4.01,127.0,102.0,96.0,101.0,0.734,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,0.348,0.299,0.134,0.213,-0.21,0.1,-0.53,1.6,94.7,90.2,88.4,81.8,0.235,0.5,0.28300000000000003,0.261,0.344,0.34,0.271,0.667,0.252,0.213,0.339,0.248,6.0,4,0,0,0,7,0,99,65,3.99,502624,Chase Anderson,2.2,9,1,81.0,95.0,86.0,,,,0.006,,,-8.61,,95.0,0.333,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/25,1:11 PM.,26,W,LAA,COL,home,Sunny.,73,542881,3,4,2,0,1,13,3,5,26,0,4,4,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.007,0.002,0.338,-1.25,-1.06,-0.33,0.08,90.1,80.0,78.1,72.9,0.301,0.566,0.193,0.2,0.2,0.33299999999999996,,,,0.238,0.381,0.39799999999999996,6.0,4,3,3,2,9,1,88,61,5.54,596295,Austin Gomber,5.0,2,3,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.224,0.48,-3.61,85.1,88.5,0.36,0.68,0.102,0.239,0.366,0.268,,,,,,,,,,,,,,0.001,,-4.72,,90.1,,,,,,
2023/06/27,6:41 PM.,27,L,LAD,COL,home,Partly Cloudy.,90,477132,5,0,0,0,0,4,4,3,27,0,0,8,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.369,0.434,0.175,0.017,0.23,2.06,0.13,-0.46,90.7,84.6,86.5,73.4,0.281,0.451,0.09699999999999999,0.167,0.338,0.36200000000000004,0.212,0.338,0.33799999999999997,0.2,0.2,0.6,6.0,1,0,0,1,2,0,79,53,2.55,657756,Connor Seabold,5.0,4,3,90.0,115.0,107.0,,,,0.002,,,14.84,,90.9,0.0,0.0,0.0,,,,,,,,,,,,,,116.0,127.0,165.0,0.002,,13.51,,84.4,0.0,0.0,0.0,,,
2023/06/28,6:40 PM.,27,W,LAD,COL,home,Partly Cloudy.,84,675627,8,9,2,0,0,7,5,12,33,2,9,15,675627,michaelgrove,Grove,Right,Michael Grove,LAD,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.164,0.343,0.44,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,0.327,0.382,,0.003,-3.57,1.07,,-16.59,94.8,88.0,85.6,,0.442,0.779,0.083,0.2,0.331,0.449,0.308,0.423,0.17600000000000002,,,,5.0,8,4,4,2,3,0,78,50,7.54,607536,Kyle Freeland,5.0,6,7,,,,94.0,103.0,105.0,0.042,0.075,0.93,1.99,89.2,94.7,0.286,0.357,0.14800000000000002,0.261,0.565,0.264,,,,98.0,93.0,98.0,0.17,-0.36,78.3,,,,,,,,,,,,,,,
2023/06/29,8:30 PM.,27,L,LAD,COL,home,Partly Cloudy.,68,686218,14,3,0,0,0,9,0,9,32,1,3,10,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,74.0,99.0,100.0,,,,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,,0.172,0.04,1.57,,0.51,95.4,82.9,85.8,,0.24,0.504,0.20199999999999999,0.091,0.182,0.41200000000000003,,,,0.178,0.333,0.47600000000000003,5.0,7,3,3,0,5,0,88,60,2.65,502624,Chase Anderson,3.2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/30,6:10 PM.,28,W,DET,COL,home,Partly Cloudy.,66,547179,5,8,0,0,1,8,2,11,34,1,7,8,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,0.347,0.297,0.011,0.216,1.17,0.34,-4.26,0.26,94.3,84.5,84.7,82.3,0.211,0.333,0.171,0.293,0.61,0.214,0.667,1.667,0.182,0.186,0.403,0.314,5.0,7,5,5,1,4,0,95,63,4.28,596295,Austin Gomber,7.0,2,7,82.0,108.0,100.0,89.0,75.0,71.0,0.12,0.009,-7.35,0.73,90.8,93.7,0.333,0.4,0.038,0.6,1.2,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/01,7:12 PM.,28,L,DET,COL,home,Partly Cloudy.,79,686839,4,2,1,0,0,9,3,6,36,0,2,11,686839,brendanwhite,White,Right,Brendan White,DET,5.09,4.51,40.2,101.0,99.0,104.0,0.734,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.421,,,,,,,91.0,98.0,92.0,102.0,103.0,113.0,0.327,0.594,0.002,,2.07,-1.83,4.16,,94.4,,85.0,78.8,0.162,0.189,0.35700000000000004,0.24,0.4,0.358,,,,,,,1.1,1,0,0,1,1,0,26,17,4.63,663567,Peter Lambert,3.0,0,2,116.0,95.0,84.0,,,,0.069,,,1.67,,93.0,0.4,0.4,0.05,,,,,,,,,,,,,,52.0,69.0,71.0,0.009,,-2.97,,87.2,,,,,,
2023/07/02,1:11 PM.,28,L,DET,COL,home,Partly Cloudy.,86,666159,14,9,3,0,2,9,1,14,37,0,9,18,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,102.0,99.0,101.0,103.0,104.0,100.0,112.0,102.0,107.0,0.478,0.315,0.172,0.036,0.58,1.21,-0.9,0.93,93.4,87.7,81.9,79.5,0.214,0.366,0.182,0.185,0.383,0.261,0.258,0.419,0.094,0.111,0.111,0.063,5.0,5,4,4,0,4,0,96,69,4.84,657756,Connor Seabold,5.0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/04,3:10 PM.,29,L,HOU,COL,away,Roof Closed.,73,656232,4,1,0,0,1,7,4,3,27,0,1,7,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,99.0,93.0,95.0,0.306,0.118,0.111,0.247,-1.15,-3.74,-0.81,0.83,92.1,87.1,82.0,79.5,0.273,0.505,0.159,0.333,0.722,0.355,0.217,0.217,0.302,0.227,0.352,0.332,7.0,2,0,0,4,4,0,96,57,3.81,607536,Kyle Freeland,6.1,4,3,78.0,99.0,88.0,,,,0.214,0.004,-0.48,-0.12,84.4,92.1,0.338,0.477,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/05,1:10 PM.,29,L,HOU,COL,away,Roof Closed.,72,641585,6,4,0,0,2,9,1,8,34,0,4,10,641585,jpfrance,"France, J",Right,J.P. France,HOU,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.454,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,0.431,0.091,0.137,0.152,-0.26,-2.09,0.16,2.51,93.0,81.8,80.1,76.0,0.308,0.481,0.106,0.25,0.533,0.298,0.145,0.273,0.42200000000000004,0.183,0.237,0.308,6.0,6,3,3,1,4,1,102,68,3.26,502624,Chase Anderson,4.0,5,3,,,,116.0,108.0,103.0,,0.189,0.33,,86.8,,,,,0.317,0.446,0.22,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/07,7:16 PM.,30,W,SF,COL,away,Clear.,60,548389,2,5,2,0,2,8,2,9,34,0,5,9,548389,rossstripling,Stripling,Right,Ross Stripling,SFG,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.399,0.15,0.328,0.433,94.0,112.0,113.0,,,,59.0,106.0,96.0,97.0,109.0,106.0,0.26,0.292,,0.248,-0.38,0.07,,-2.35,92.5,83.7,87.2,,0.275,0.512,0.275,0.274,0.487,0.179,0.2,0.2,0.20600000000000002,0.305,0.508,0.289,3.2,4,2,2,0,3,1,65,43,6.37,596295,Austin Gomber,6.0,2,1,47.0,109.0,88.0,,,,0.092,,,-0.64,,90.3,0.325,0.55,0.12300000000000001,,,,,,,119.0,95.0,102.0,0.099,1.22,75.9,,83.0,107.0,102.0,0.009,,-0.82,,85.6,,,,,,
2023/07/08,1:06 PM.,30,L,SF,COL,away,Partly Cloudy.,62,676254,5,3,1,0,1,9,2,9,35,1,3,10,676254,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,3.23,3.06,61.1,101.0,115.0,104.0,0.714,11.45,3.52,8.95,1.17,1.18,0.233,0.421,0.233,0.189,0.418,,,,139.0,42.0,53.0,,,,128.0,100.0,113.0,,0.503,0.001,,,-0.84,-5.8,,,,83.2,72.7,,,,0.248,0.473,0.419,,,,,,,2.0,3,2,2,1,4,1,45,28,3.13,657756,Connor Seabold,3.2,3,3,101.0,101.0,95.0,,,,0.496,,,0.41,,94.8,0.279,0.356,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,
