date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/06/06,7:07 PM.,21,W,STL,TEX,home,Roof Closed.,74,669461,4,6,3,0,2,4,3,12,35,0,5,16,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.081,-0.74,1.76,-2.12,-0.64,94.2,87.3,94.3,86.6,0.208,0.302,0.098,0.333,0.533,0.28600000000000003,0.278,0.389,0.125,4.0,7,5,4,2,2,1,85,47,6.00,641540,Dane Dunning,5.2,4,1,,,,,,,,,,,,,0.222,0.472,0.33799999999999997,0.308,0.49,0.161,,,,101.0,87.0,97.0,0.224,-1.62,76.6,,,,,,,,,,,,,,,
2023/06/07,7:08 PM.,21,L,STL,TEX,home,Roof Closed.,74,656427,1,0,2,0,0,12,5,4,31,0,0,13,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.417,0.246,0.033,-0.44,-2.28,-1.15,0.86,93.1,85.3,90.1,84.2,0.333,0.333,0.1,0.339,0.558,0.265,0.154,0.154,0.083,6.0,3,0,0,5,8,0,105,56,4.15,592351,Jon Gray,9.0,1,12,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.194,-1.05,0.23,88.7,76.2,0.204,0.372,0.402,0.29,0.411,0.20800000000000002,0.318,0.545,0.264,,,,,,,,,,,,,,,,,,,,,
2023/06/09,6:40 PM.,22,L,TB,TEX,away,Dome.,72,607192,8,3,0,0,3,11,3,3,30,1,3,4,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.432,0.348,0.003,0.54,-7.7,1.25,2.91,96.4,92.3,96.4,90.1,,,,0.254,0.373,0.382,,,,6.0,1,1,1,3,6,1,84,55,2.87,571760,Andrew Heaney,5.0,3,5,,,,,,,,,,,,,0.095,0.19,0.522,0.236,0.41,0.249,,,,152.0,103.0,114.0,0.213,1.81,83.9,,,,,,,,,,,,,,,
2023/06/10,4:10 PM.,22,W,TB,TEX,away,Dome.,72,671737,4,8,4,0,1,9,6,12,39,0,7,14,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,,97.8,,,,,,,,,,,3.2,4,5,4,4,4,0,75,46,4.19,543135,Nathan Eovaldi,6.1,4,6,,,,106.0,99.0,99.0,0.248,,-1.32,,88.9,,0.169,0.338,0.22399999999999998,0.277,0.559,0.191,0.312,0.581,0.295,88.0,107.0,111.0,0.167,0.04,79.0,0.136,0.62,89.3,0.19,0.333,0.41,,,,,,,,,
2023/06/11,1:40 PM.,22,L,TB,TEX,away,Dome.,72,663556,7,3,2,0,1,7,3,5,31,0,3,7,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,86.9,,89.3,,,,0.261,0.58,0.29100000000000004,0.153,0.191,0.541,7.0,4,3,3,1,5,1,96,68,2.18,527048,Martín Pérez,3.1,7,2,,,,,,,,,,,,,0.197,0.344,0.314,0.269,0.479,0.233,,,,115.0,101.0,107.0,0.17,1.12,83.5,,,,,,,,,,,,,,,
2023/06/12,7:07 PM.,23,L,LAA,TEX,home,Roof Closed.,74,542881,9,6,3,0,1,14,6,12,49,2,5,32,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.33299999999999996,0.238,0.381,0.39799999999999996,6.0,8,5,5,2,7,1,105,63,5.80,641540,Dane Dunning,5.0,3,3,,,,104.0,103.0,98.0,0.224,,0.48,,85.1,,,,,0.301,0.566,0.193,0.239,0.366,0.268,105.0,84.0,83.0,0.002,-0.33,72.9,0.001,-4.72,90.1,,,,,,,,,,,,
2023/06/13,7:07 PM.,23,L,LAA,TEX,home,Roof Closed.,74,642545,7,3,2,0,2,7,2,9,37,0,3,25,642545,jaimebarria,Barria,Right,Jaime Barria,LAA,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.463,0.175,0.302,0.424,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,84.6,92.2,85.9,0.389,0.889,0.11800000000000001,0.242,0.452,0.26,0.227,0.25,0.349,4.1,7,3,3,1,2,2,93,66,2.28,674003,Cody Bradford,4.1,1,3,,,,,,,,,,,,,,,,0.362,0.713,0.146,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/14,7:07 PM.,23,W,LAA,TEX,home,Roof Closed.,74,672282,3,6,2,0,3,8,3,9,34,1,6,18,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.24600000000000002,6.0,3,1,1,3,8,1,96,64,4.48,571760,Andrew Heaney,3.2,1,5,,,,,,,,,,,,,0.191,0.326,0.28600000000000003,0.291,0.505,0.212,,,,93.0,94.0,105.0,0.194,0.14,74.7,,,,,,,,,,,,,,,
2023/06/15,7:09 PM.,23,L,LAA,TEX,home,Roof Closed.,74,660271,5,3,2,0,0,7,7,6,33,2,3,20,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,,1.64,-0.53,1.81,,96.8,,94.5,83.7,0.273,0.409,0.225,0.146,0.339,0.365,,,,6.0,6,2,2,1,3,0,99,62,3.29,543135,Nathan Eovaldi,7.0,3,9,,,,96.0,89.0,88.0,0.156,,-0.82,,88.6,,0.111,0.167,0.41700000000000004,0.164,0.236,0.27,0.31,0.606,0.228,87.0,97.0,105.0,0.036,1.15,75.7,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,129.0,93.0,108.0,,,,,,
2023/06/16,7:09 PM.,24,L,TOR,TEX,home,Roof Closed.,74,592332,2,1,3,0,1,8,3,6,32,1,1,15,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,1.13,,-0.97,,94.7,,,83.6,,,,0.348,0.565,0.353,,,,6.0,4,1,1,2,4,1,94,63,3.01,527048,Martín Pérez,6.0,2,3,,,,,,,,,,,,,,,,0.243,0.409,0.172,,,,,,,,,,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,105.0,108.0,109.0,,,,,,
2023/06/17,3:07 PM.,24,W,TOR,TEX,home,Roof Closed.,74,670950,2,4,0,0,3,6,4,8,31,0,4,13,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.566,-1.19,,,0.98,92.8,82.5,,,,,,,,,0.165,0.353,0.478,3.0,3,3,3,1,2,2,65,36,3.82,641540,Dane Dunning,6.0,2,3,,,,,,,,,,,,,,,,0.33,0.538,0.209,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:38 PM.,24,W,TOR,TEX,home,Roof Closed.,74,605135,7,11,4,0,2,6,6,15,38,0,10,17,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.393,0.093,0.136,0.065,-3.9,2.11,-0.72,1.71,92.4,84.1,91.9,75.6,0.22,0.336,0.14400000000000002,0.227,0.636,0.191,0.189,0.351,0.10099999999999999,3.2,7,5,3,3,2,0,73,46,4.16,592351,Jon Gray,2.1,6,2,,,,95.0,105.0,102.0,0.153,,-1.13,,87.8,,0.192,0.295,0.318,0.333,0.652,0.20600000000000002,0.274,0.496,0.253,93.0,92.0,100.0,0.126,0.67,70.7,0.033,-3.07,82.6,0.375,0.563,0.226,78.0,84.0,84.0,,,,,,
2023/06/19,7:11 PM.,25,W,CWS,TEX,away,Clear.,77,621383,2,5,1,1,1,10,3,12,38,0,5,21,621383,tannerbanks,Banks,Left,Tanner Banks,CHW,4.43,4.39,61.0,101.0,88.0,101.0,0.788,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.103,0.37,0.445,64.0,102.0,96.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.028,0.354,0.303,0.165,-0.84,-1.44,1.17,2.23,92.6,86.3,91.4,86.3,0.5,0.5,0.444,0.225,0.408,0.263,0.162,0.324,0.188,3.2,5,3,3,0,3,1,63,43,4.70,571760,Andrew Heaney,5.2,2,6,,,,,,,,,,,,,0.31,0.69,0.243,0.291,0.494,0.244,,,,113.0,106.0,109.0,0.151,-3.1,80.9,,,,,,,,,,,,,,,
2023/06/20,7:10 PM.,25,L,CWS,TEX,away,Clear.,72,656302,7,6,3,0,1,11,3,11,39,0,6,24,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.432,0.386,0.03,-0.15,,0.4,1.0,95.6,74.6,,86.3,,,,0.216,0.339,0.433,0.111,0.111,0.5379999999999999,6.0,5,2,2,2,9,1,101,62,4.22,543135,Nathan Eovaldi,6.0,4,4,83.0,94.0,99.0,,,,,0.152,,-1.83,,80.2,0.298,0.538,0.249,0.273,0.436,0.205,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/21,7:10 PM.,25,W,CWS,TEX,away,Clear.,74,656629,3,6,1,0,2,10,6,7,33,1,6,12,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.074,-0.71,,-1.5,0.15,95.2,88.7,,84.8,,,,0.258,0.516,0.27399999999999997,0.133,0.3,0.33899999999999997,4.0,4,3,3,3,5,1,86,46,4.06,527048,Martín Pérez,7.0,2,2,,,,,,,,,,,,,0.158,0.474,0.19399999999999998,0.244,0.462,0.264,,,,96.0,97.0,97.0,0.04,-0.94,80.6,,,,,,,,,,,,,,,
2023/06/23,7:10 PM.,26,W,NYY,TEX,away,Overcast.,69,657376,2,4,3,0,1,7,2,10,40,0,3,17,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,0.015,,-0.2,-0.59,-7.35,,89.4,93.4,86.0,0.288,0.447,0.11,0.276,0.559,0.263,0.5,0.5,0.091,5.1,6,1,0,1,3,0,91,62,4.32,641540,Dane Dunning,7.0,2,2,146.0,100.0,118.0,96.0,106.0,105.0,0.279,0.191,0.27,-0.46,91.3,83.7,0.198,0.314,0.345,,,,0.28,0.457,0.222,,,,,,,,,,,,,,,,,,,,,
2023/06/24,4:09 PM.,26,L,NYY,TEX,away,Cloudy.,76,622663,1,0,1,0,0,8,3,8,34,0,0,18,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.028,0.449,0.188,0.186,-2.42,5.41,-2.59,-1.4,96.5,86.7,95.7,84.7,0.091,0.091,0.20800000000000002,0.289,0.566,0.254,0.279,0.441,0.21600000000000003,6.0,5,0,0,2,4,0,95,59,5.25,592351,Jon Gray,5.0,1,4,,,,110.0,100.0,98.0,0.15,,-0.08,,90.8,,,,,0.355,0.692,0.196,0.208,0.313,0.17300000000000001,,,,,,,,,,,,,,,,,,,,,
2023/06/25,1:37 PM.,26,L,NYY,TEX,away,Partly Cloudy.,79,543037,5,3,5,0,1,10,2,12,38,1,3,14,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.208,0.071,1.66,,1.69,-0.54,96.7,89.1,,89.1,,,,0.186,0.251,0.327,0.235,0.51,0.28600000000000003,4.2,9,3,3,1,7,1,107,74,2.78,543135,Nathan Eovaldi,5.2,2,5,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.215,0.269,0.244,0.201,0.332,0.228,0.262,0.377,0.311,,,,,,,,,,,,,,,,,,,,,
2023/06/26,7:08 PM.,27,L,DET,TEX,home,Roof Closed.,74,571510,7,2,2,0,2,16,3,8,34,0,2,19,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.186,-0.64,2.52,0.57,0.56,91.4,80.2,90.8,79.6,0.207,0.207,0.244,0.203,0.338,0.305,0.245,0.367,0.389,0.2,1,1,1,0,2,1,15,9,5.45,571760,Andrew Heaney,5.2,6,5,,,,,,,,,,,,,0.4,1.0,0.182,0.281,0.509,0.295,,,,90.0,87.0,92.0,0.074,-2.52,73.8,,,,,,,,,,,,,,,
2023/06/27,7:08 PM.,27,W,DET,TEX,home,Roof Closed.,74,666159,3,8,1,0,2,5,6,12,34,0,8,19,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,103.0,104.0,100.0,,,,112.0,102.0,107.0,,0.478,0.315,0.036,0.58,,1.21,0.93,93.4,87.7,,81.9,,,,0.185,0.383,0.261,0.111,0.111,0.063,5.2,3,2,2,4,4,0,84,47,4.15,527048,Martín Pérez,6.0,2,4,,,,,,,,,,,,,0.258,0.419,0.094,0.214,0.366,0.182,,,,102.0,99.0,101.0,0.172,-0.9,79.5,,,,,,,,,,,,,,,
2023/06/28,7:08 PM.,27,W,DET,TEX,home,Roof Closed.,74,666214,2,10,4,0,3,9,5,14,40,0,10,21,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,80.0,100.0,92.0,,,,,,,,0.416,,0.175,-2.53,,,-0.22,93.4,85.0,,,,,,,,,0.189,0.392,0.318,4.2,9,6,4,2,5,2,97,64,6.78,641540,Dane Dunning,8.2,2,10,,,,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.247,0.356,0.285,0.374,0.682,0.19,0.271,0.5,0.29100000000000004,102.0,106.0,105.0,0.158,-0.86,77.5,,,,,,,,,,,,,,,
2023/06/29,1:08 PM.,27,L,DET,TEX,home,Roof Closed.,74,681857,8,5,1,0,2,6,3,12,36,0,5,16,681857,reeseolson,Olson,Right,Reese Olson,DET,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.189,0.4,0.13,0.354,0.4,98.0,94.0,97.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.151,0.85,1.25,-0.14,0.98,94.8,87.8,94.8,84.8,0.278,0.367,0.121,0.217,0.433,0.41600000000000004,0.208,0.283,0.359,1.2,3,1,1,1,2,0,41,27,4.78,674003,Cody Bradford,4.1,3,8,,,,,,,,,,,,,0.167,0.222,0.311,0.171,0.381,0.158,,,,95.0,93.0,95.0,0.058,0.83,78.8,,,,,,,,,,,,,,,
2023/06/30,7:08 PM.,28,L,HOU,TEX,home,Roof Closed.,74,669854,5,3,1,0,2,7,4,5,31,0,2,9,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,4.5,5.13,52.0,96.0,98.0,99.0,0.693,9.0,4.85,8.48,2.08,0.75,0.174,0.521,0.125,0.347,0.392,94.0,102.0,104.0,104.0,92.0,95.0,,,,93.0,99.0,101.0,,0.402,0.486,0.09,-2.87,,1.85,0.46,94.5,85.5,,88.0,,,,0.189,0.321,0.426,0.263,0.316,0.37,5.0,4,3,3,4,2,2,88,55,4.73,592351,Jon Gray,6.0,5,4,,,,,,,,,,,,,,,,0.343,0.714,0.185,,,,109.0,83.0,85.0,0.022,-0.98,80.0,,,,,,,,,,,,,,,
2023/07/01,3:08 PM.,28,W,HOU,TEX,home,Roof Closed.,74,686613,2,5,4,0,0,11,2,15,38,4,4,25,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,0.002,0.461,0.017,,0.01,-0.16,-2.64,,95.7,,96.0,84.6,,,,0.25,0.625,0.33299999999999996,0.121,0.242,0.37,4.0,10,3,3,0,6,0,91,56,3.76,543135,Nathan Eovaldi,7.0,0,5,112.0,102.0,110.0,,,,0.235,0.238,-0.4,-0.77,91.7,82.9,0.247,0.374,0.303,0.271,0.511,0.223,0.297,0.506,0.20800000000000002,,,,,,,0.048,0.92,88.2,,,,92.0,104.0,105.0,,,,,,
2023/07/02,1:37 PM.,28,L,HOU,TEX,home,Roof Closed.,74,681869,5,3,4,0,1,11,2,7,32,0,3,11,681869,shawndubin,Dubin,Right,Shawn Dubin,HOU,7.0,5.16,9.0,96.0,110.0,101.0,0.805,11.0,3.0,12.0,1.0,1.1,0.296,0.37,0.037,0.519,0.395,108.0,104.0,115.0,106.0,91.0,96.0,,,,129.0,90.0,102.0,,0.442,0.093,0.151,-2.7,,2.04,1.44,95.2,88.4,,84.5,,,,0.25,0.25,0.222,0.25,0.25,0.41200000000000003,4.0,3,1,1,2,3,0,68,39,7.00,571760,Andrew Heaney,5.0,0,8,,,,108.0,104.0,99.0,0.145,,2.12,,90.1,,0.5,0.75,0.273,0.375,0.688,0.21600000000000003,0.2,0.4,0.308,112.0,97.0,102.0,0.169,-3.74,81.8,,,,,,,,,,,,,,,
2023/07/03,1:08 PM.,28,L,HOU,TEX,home,Roof Closed.,74,664299,12,11,1,0,3,7,1,12,39,1,11,9,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,78.0,101.0,98.0,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,0.041,0.44,,-0.09,-1.29,92.7,83.7,,79.5,,,,0.211,0.367,0.287,0.28,0.36,0.392,4.1,9,8,8,0,4,2,88,58,4.34,527048,Martín Pérez,1.1,6,0,91.0,99.0,102.0,,,,,0.075,,-1.17,,76.6,0.268,0.366,0.195,0.236,0.455,0.265,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/04,1:37 PM.,29,W,BOS,TEX,away,Overcast.,73,657514,2,6,3,0,1,5,6,10,36,0,6,19,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.343,0.149,0.321,0.457,34.0,68.0,70.0,,,,79.0,100.0,88.0,,,,0.559,,,0.014,,1.73,,-13.88,,82.4,90.8,,0.252,0.362,0.185,,,,0.5,2.0,0.0,1.1,1,1,1,0,2,0,18,13,2.70,641540,Dane Dunning,6.0,1,4,,,,,,,,,,,,,0.238,0.349,0.35100000000000003,,,,,,,101.0,93.0,93.0,0.427,-0.78,77.6,,,,,,,,,,,,,,,
2023/07/05,7:12 PM.,29,L,BOS,TEX,away,Partly Cloudy.,80,678394,4,2,3,0,1,4,0,9,35,0,2,12,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,0.239,-1.91,0.52,-1.86,1.38,95.5,86.2,95.0,85.3,0.278,0.435,0.16,0.3,0.456,0.259,0.196,0.291,0.387,7.0,8,2,2,0,3,1,107,70,3.04,592351,Jon Gray,6.0,3,2,,,,88.0,100.0,88.0,0.015,,-6.73,,89.1,,,,,0.31,0.646,0.19899999999999998,0.462,1.077,0.20800000000000002,,,,,,,,,,,,,,,,,,,,,
2023/07/06,7:12 PM.,29,L,BOS,TEX,away,Partly Cloudy.,88,676710,10,6,6,0,1,8,4,12,36,0,5,19,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,1.44,,1.5,,93.6,,,82.5,,,,0.15,0.25,0.376,,,,4.0,7,3,3,1,3,0,73,44,4.11,543135,Nathan Eovaldi,5.1,4,3,92.0,101.0,103.0,108.0,94.0,95.0,0.281,0.119,0.35,-1.47,88.6,79.4,0.34,0.642,0.2,0.163,0.326,0.258,0.289,0.43,0.244,,,,,,,0.077,-0.82,82.4,0.214,0.357,0.214,88.0,95.0,103.0,,,,,,
2023/07/07,7:04 PM.,30,W,WSH,TEX,away,Clear.,85,592866,2,7,4,0,2,7,3,10,36,1,7,9,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,83.3,88.2,80.9,0.325,0.458,0.188,0.313,0.5,0.281,0.315,0.483,0.19899999999999998,6.0,7,4,4,3,5,0,110,68,4.45,674003,Cody Bradford,5.0,1,1,,,,,,,,,,,,,0.314,0.629,0.2,0.283,0.563,0.16699999999999998,,,,97.0,95.0,95.0,0.069,-1.93,76.7,,,,,,,,,,,,,,,
2023/07/08,4:06 PM.,30,L,WSH,TEX,away,Cloudy.,87,663623,8,3,2,0,2,4,2,8,34,0,3,11,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.356,,0.051,-0.01,-0.75,,1.21,94.5,87.8,93.9,,0.348,0.525,0.09300000000000001,,,,0.25,0.5,0.156,5.0,5,2,2,2,1,1,79,52,4.60,571760,Andrew Heaney,3.0,7,4,,,,,,,,,,,,,0.197,0.362,0.257,0.208,0.376,0.192,,,,110.0,100.0,103.0,0.306,0.08,80.9,,,,,,,,,,,,,,,
