date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2023/06/05,6:43 PM.,21,W,DET,PHI,home,Cloudy.,76,666214,3,8,2,0,2,8,7,11,33,1,8,15,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,,0.416,0.158,0.175,-2.53,,-0.86,-0.22,93.4,85.0,,77.5,,,,,,,0.189,0.392,0.318,0.374,0.682,0.19,4.2,7,5,5,5,4,2,105,59,7.49,605400,Aaron Nola,7.0,0,12,,,,,,,,,,91.0,97.0,93.0,,,,0.251,,-0.57,,86.0,,,,,0.271,0.5,0.29100000000000004,0.247,0.356,0.285,,,,,,,,,,,,
2023/06/06,6:43 PM.,21,W,DET,PHI,home,Partly Cloudy.,75,641302,0,1,0,0,1,9,0,3,27,0,1,7,641302,tyleralexander,"Alexander, T",Left,Tyler Alexander,DET,4.5,3.61,44.0,110.0,87.0,102.0,0.846,9.0,1.02,9.0,1.64,0.64,0.256,0.333,0.147,0.31,0.471,79.0,109.0,99.0,,,,87.0,113.0,108.0,68.0,115.0,102.0,0.11,0.281,,0.169,1.92,0.86,,-2.19,89.9,82.8,89.8,,0.2,0.28,0.03,,,,0.273,0.485,0.2,0.2,0.4,0.222,3.0,1,1,1,0,3,1,45,31,6.00,592836,Taijuan Walker,7.0,0,8,66.0,111.0,103.0,0.088,0.74,81.3,0.25,0.333,0.185,102.0,105.0,98.0,,,,0.351,,-0.03,,86.4,,,,,0.316,0.579,0.183,,,,,,,,,,,,,,,
2023/06/08,6:07 PM.,21,W,DET,PHI,home,Overcast.,75,663947,2,3,2,0,0,9,3,6,30,0,3,9,663947,tylerholton,"Holton, T",Left,Tyler Holton,DET,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.208,0.468,0.177,0.303,0.44,93.0,106.0,104.0,80.0,91.0,98.0,79.0,103.0,95.0,79.0,109.0,101.0,0.123,0.279,0.036,0.225,2.59,5.64,-0.9,0.98,91.5,82.9,91.2,78.3,0.167,0.185,0.085,,,,0.195,0.416,0.33299999999999996,0.178,0.219,0.271,1.0,0,0,0,1,1,0,13,7,2.25,554430,Zack Wheeler,7.1,1,8,101.0,104.0,109.0,0.143,2.08,81.8,0.135,0.189,0.37799999999999995,99.0,97.0,97.0,,,,0.193,,1.21,,88.0,,,,,0.241,0.426,0.212,0.125,0.5,0.25,,,,,,,,,,,,
2023/06/09,7:09 PM.,22,W,LAD,PHI,home,Cloudy.,73,624647,4,5,1,1,1,8,2,8,34,1,4,13,624647,victorgonzalez,"González, V",Left,Victor González,LAD,4.01,3.21,33.2,96.0,82.0,97.0,0.719,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,75.0,76.0,86.0,,,,,,,76.0,95.0,91.0,0.637,,,0.065,,1.46,,4.32,,87.1,94.6,,0.258,0.348,0.18100000000000002,,,,0.1,0.1,0.313,,,,0.2,0,0,0,1,0,0,14,8,2.70,624133,Ranger Suárez,6.0,1,8,97.0,102.0,111.0,0.298,0.48,86.1,0.2,0.356,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/10,4:08 PM.,22,L,LAD,PHI,home,Partly Cloudy.,82,676272,9,0,2,0,0,10,3,6,32,0,0,15,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,0.192,0.289,0.185,0.16,1.2,1.75,1.25,0.6,99.0,88.2,98.8,80.6,0.258,0.382,0.17800000000000002,,,,0.133,0.307,0.39899999999999997,0.258,0.367,0.20600000000000002,6.0,3,0,0,3,7,0,104,61,0.78,605400,Aaron Nola,6.1,6,7,153.0,110.0,121.0,0.174,-1.0,89.7,0.5,0.75,0.25,,,,,,,,,,,,,,,,,,,0.184,0.303,0.36,,,,,,,,,,,,
2023/06/11,1:41 PM.,22,W,LAD,PHI,home,Sunny.,86,657571,3,7,1,1,1,10,4,13,35,2,7,16,657571,calebferguson,Ferguson,Left,Caleb Ferguson,LAD,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.296,0.361,0.166,0.32,0.451,,,,,,,108.0,102.0,101.0,,,,,0.665,,,0.19,,,,95.8,,,,,,,,,,,,,0.277,0.34,0.26,1.0,3,1,1,0,2,0,22,20,3.91,592836,Taijuan Walker,5.0,0,5,120.0,87.0,98.0,0.028,0.92,80.0,0.25,0.25,0.125,107.0,101.0,99.0,,,,0.307,,-0.37,,86.6,,,,,0.253,0.427,0.271,,,,,,,,,,,,,,,
2023/06/12,6:40 PM.,23,L,AZ,PHI,away,Clear.,90,674072,9,8,4,1,1,9,5,13,39,1,8,19,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,4.15,4.3,89.0,96.0,83.0,91.0,0.788,6.47,3.54,8.7,1.21,0.82,0.277,0.403,0.162,0.317,0.407,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,,0.49,0.191,0.193,-0.88,,0.71,-0.09,90.7,84.0,,79.1,,,,,,,0.278,0.444,0.331,0.292,0.523,0.155,4.2,9,5,5,1,6,1,85,57,4.86,621381,Matt Strahm,2.2,3,1,92.0,101.0,93.0,0.127,2.53,83.1,0.158,0.281,0.287,,,,,,,,,,,,,,,,,,,0.229,0.325,0.21,,,,,,,,,,,,
2023/06/13,6:40 PM.,23,W,AZ,PHI,away,Roof Closed.,74,605200,3,15,5,1,2,6,5,20,45,4,13,20,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,0.325,0.226,0.061,0.248,-0.05,-1.5,-0.55,-1.19,89.3,80.7,89.6,77.0,0.381,0.552,0.096,,,,0.275,0.477,0.37200000000000005,0.21,0.355,0.18100000000000002,3.0,6,6,4,3,4,1,85,50,5.46,554430,Zack Wheeler,6.0,1,7,113.0,105.0,101.0,0.027,-1.83,80.8,0.25,0.5,0.16699999999999998,73.0,93.0,88.0,,,,0.113,,0.13,,87.5,,,,,0.3,0.3,0.145,0.188,0.5,0.2,,,,,,,,,,,,
2023/06/14,6:40 PM.,23,W,AZ,PHI,away,Roof Closed.,78,518876,3,4,2,1,1,12,4,5,35,2,4,18,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,0.122,0.301,0.11,0.231,0.04,0.83,-0.45,2.43,92.2,88.7,92.4,82.1,0.261,0.378,0.163,,,,0.18,0.234,0.32,0.224,0.489,0.259,6.0,3,3,3,4,7,1,102,62,3.04,624133,Ranger Suárez,7.0,0,7,104.0,112.0,110.0,0.055,-0.64,85.5,0.217,0.391,0.413,87.0,101.0,99.0,,,,0.181,,0.88,,90.8,,,,,0.22,0.352,0.244,0.268,0.411,0.256,,,,,,,,,,,,
2023/06/15,12:40 PM.,23,W,AZ,PHI,away,Roof Closed.,78,669194,4,5,3,0,1,10,4,13,40,1,5,27,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,,0.546,0.052,0.133,-0.72,,-2.44,-0.16,94.4,83.3,,76.4,,,,,,,0.203,0.407,0.312,0.308,0.553,0.16699999999999998,4.0,10,5,5,2,5,1,82,54,5.30,605400,Aaron Nola,6.2,4,9,106.0,105.0,113.0,0.134,0.52,81.7,0.174,0.565,0.257,101.0,111.0,105.0,,,,0.135,,-1.72,,85.6,,,,,0.326,0.539,0.218,0.429,0.714,0.182,,,,,,,,,,,,
2023/06/16,6:40 PM.,24,W,OAK,PHI,away,Partly Cloudy.,65,676664,1,6,0,0,3,10,1,7,33,0,5,8,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.001,0.501,,0.151,-0.84,0.63,,0.36,93.1,84.1,92.1,,,,,,,,0.277,0.438,0.225,0.256,0.478,0.217,7.0,4,4,4,0,7,3,95,67,4.24,592836,Taijuan Walker,8.0,1,8,93.0,102.0,106.0,0.346,-0.06,81.4,0.21,0.395,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/17,1:10 PM.,24,W,OAK,PHI,away,Sunny.,66,621076,2,3,0,0,0,12,4,9,44,0,3,25,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,84.0,108.0,109.0,76.0,100.0,91.0,99.0,98.0,95.0,0.139,0.414,0.061,0.078,0.35,-2.81,-1.04,-2.75,92.3,83.3,92.0,75.9,0.412,0.529,0.14300000000000002,,,,0.368,0.737,0.18,0.202,0.384,0.252,5.1,5,1,1,0,6,0,83,60,6.38,650911,Cristopher Sánchez,4.0,0,5,106.0,104.0,107.0,0.307,-0.35,80.8,0.263,0.4,0.316,,,,,,,,,,,,,,,,,,,0.444,0.778,0.235,,,,,,,,,,,,
2023/06/18,1:08 PM.,24,W,OAK,PHI,away,Sunny.,68,663687,2,3,2,0,1,10,1,7,34,0,3,12,663687,hoganharris,"Harris, H",Left,Hogan Harris,OAK,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.357,0.184,0.316,0.496,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,0.47,0.06,0.203,-0.58,,-1.37,0.61,92.6,80.1,,74.9,,,,,,,0.205,0.409,0.368,0.25,0.442,0.217,6.0,4,2,2,0,7,1,96,62,4.45,554430,Zack Wheeler,6.0,0,4,,,,0.078,-2.5,77.4,0.278,0.556,0.188,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,,,0.351,0.544,0.16699999999999998,0.3,0.5,0.2,,,,,,,,,,,,
2023/06/20,6:44 PM.,25,L,ATL,PHI,home,Partly Cloudy.,75,675911,4,2,2,0,0,12,1,11,36,1,2,17,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,,0.589,,0.073,0.4,,,0.97,97.2,87.0,,,,,,,,,0.122,0.184,0.444,0.256,0.431,0.287,6.0,8,1,1,0,9,0,103,72,3.93,624133,Ranger Suárez,6.0,1,7,104.0,103.0,107.0,0.338,1.67,85.6,0.154,0.269,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/11,1:08 PM.,25,L,ATL,PHI,home,Sunny.,78,450203,10,8,2,0,2,15,5,8,38,0,8,9,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,0.068,0.317,0.432,0.103,-1.26,-4.03,1.79,0.86,94.9,86.0,94.2,82.3,0.474,0.711,0.071,,,,0.25,0.339,0.336,0.292,0.482,0.225,6.0,6,4,4,4,9,0,104,64,3.42,592836,Taijuan Walker,5.1,5,5,,,,,,,,,,89.0,92.0,87.0,,,,0.08,,0.25,,89.1,,,,,0.296,0.407,0.3,0.177,0.258,0.42,,,,,,,,,,,,
2023/06/22,1:07 PM.,25,L,ATL,PHI,home,Cloudy.,65,693821,5,1,0,0,0,10,3,4,32,1,1,12,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,0.376,0.134,,0.137,-1.13,0.01,,1.3,90.7,85.0,89.5,,0.28,0.402,0.134,,,,0.188,0.235,0.23600000000000002,0.286,0.495,0.19399999999999998,7.0,3,0,0,2,6,0,99,65,2.40,605400,Aaron Nola,6.0,0,5,92.0,103.0,107.0,0.353,0.97,82.7,0.21,0.393,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/23,7:08 PM.,26,W,NYM,PHI,home,Overcast.,72,673540,1,5,1,0,0,7,5,8,30,1,5,13,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,,0.37,0.027,,0.17,,-0.23,,95.7,,,72.8,,,,,,,,,,0.244,0.399,0.17300000000000001,5.1,5,4,2,3,6,0,102,62,3.52,592836,Taijuan Walker,6.0,1,5,100.0,93.0,102.0,0.116,-0.96,82.7,0.333,0.952,0.245,93.0,95.0,93.0,,,,0.25,,2.52,,90.8,,0.11,0.147,0.595,0.244,0.339,0.182,0.125,0.5,0.444,,,,,,,,,,0.237,0.95,83.2
2023/06/24,4:08 PM.,26,L,NYM,PHI,home,Partly Cloudy.,78,453286,4,2,1,0,1,10,3,9,33,2,2,14,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,,0.463,0.124,0.141,0.72,,0.51,0.03,93.7,83.8,,75.4,,,,,,,0.207,0.283,0.275,0.255,0.458,0.23800000000000002,6.0,7,2,2,1,8,1,107,70,3.95,650911,Cristopher Sánchez,5.0,3,4,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,0.545,0.364,98.0,108.0,99.0,,,,0.104,,2.12,,88.4,,,,,0.135,0.243,0.33299999999999996,0.187,0.373,0.326,,,,,,,,,,,,
2023/06/25,1:39 PM.,26,W,NYM,PHI,home,Partly Cloudy.,88,471911,6,7,1,1,1,8,7,7,31,2,6,26,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,NYM,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.459,0.13,0.352,0.382,108.0,103.0,104.0,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,0.1,0.323,0.091,0.299,-2.35,-3.88,-1.25,0.12,92.7,87.2,91.5,80.1,0.45,0.725,0.129,,,,0.22,0.314,0.311,0.358,0.651,0.166,4.0,5,2,2,2,5,1,78,49,6.19,554430,Zack Wheeler,5.1,5,8,104.0,98.0,108.0,0.184,-1.99,84.1,0.329,0.575,0.32899999999999996,86.0,88.0,95.0,,,,0.004,,-9.5,,89.5,,,,,,,,0.25,0.594,0.217,,,,,,,,,,,,
2023/06/27,7:04 PM.,27,W,CHC,PHI,away,Overcast.,66,592791,1,5,2,0,2,11,3,9,34,0,5,10,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,0.102,0.342,0.149,0.031,-0.69,0.9,-0.12,-0.22,93.7,86.5,93.9,80.5,0.296,0.394,0.133,,,,0.28,0.44,0.106,0.261,0.553,0.204,5.0,7,5,5,1,8,2,90,64,6.90,624133,Ranger Suárez,7.1,1,8,117.0,113.0,122.0,0.154,0.75,80.9,0.233,0.333,0.27399999999999997,101.0,102.0,99.0,,,,0.222,,-0.32,,88.6,,,,,0.311,0.521,0.27399999999999997,0.198,0.349,0.2,,,,,,,,,,,,
2023/06/28,7:05 PM.,27,W,CHC,PHI,away,Overcast.,74,592767,5,8,2,0,3,6,2,11,39,0,8,10,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,77.0,94.0,88.0,0.389,,,,,-1.32,,,,,91.9,,0.314,0.6,0.17300000000000001,,,,,,,,,,3.2,9,7,7,1,2,2,86,58,3.96,605400,Aaron Nola,5.0,4,4,,,,,,,,,,86.0,94.0,82.0,,,,0.117,,-0.51,,88.6,,,,,0.293,0.463,0.21600000000000003,0.229,0.399,0.36,105.0,102.0,103.0,0.494,-0.09,78.6,,,,,,
2023/06/29,7:05 PM.,27,W,CHC,PHI,away,Cloudy.,76,543294,1,3,3,0,1,5,0,7,34,2,3,11,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.411,-1.61,0.04,0.0,1.43,87.8,80.7,87.5,73.3,0.318,0.46,0.08,,,,0.18,0.279,0.324,0.38,0.658,0.11199999999999999,7.0,6,3,3,0,4,1,85,62,2.81,592836,Taijuan Walker,6.0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.43799999999999994,,,,,,,,,,,,
2023/06/30,6:14 PM.,28,L,WSH,PHI,home,Overcast.,85,680686,2,1,1,0,0,12,1,8,34,3,1,17,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,0.176,0.166,0.161,0.016,-1.21,0.15,0.24,0.6,93.5,88.6,93.1,82.2,0.313,0.385,0.138,,,,0.286,0.357,0.1,0.291,0.557,0.20199999999999999,6.0,6,1,1,1,8,0,99,70,3.30,650911,Cristopher Sánchez,6.0,1,6,84.0,92.0,96.0,0.299,-0.07,85.1,0.163,0.233,0.429,95.0,95.0,83.0,,,,0.181,,-0.09,,88.8,,,,,0.243,0.461,0.205,0.221,0.358,0.349,,,,,,,,,,,,
2023/07/01,4:08 PM.,28,W,WSH,PHI,home,Partly Cloudy.,86,669022,4,19,5,0,4,6,5,18,41,0,19,13,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.029,-0.27,,-0.85,1.1,95.0,86.5,,83.2,,,,,,,0.188,0.25,0.382,0.279,0.503,0.21600000000000003,2.2,6,7,7,3,3,1,64,37,4.48,554430,Zack Wheeler,5.0,4,6,101.0,97.0,102.0,0.188,0.77,88.5,0.213,0.415,0.375,,,,,,,,,,,,,,,,,,,0.257,0.416,0.379,,,,,,,,,,,,
2023/07/02,1:40 PM.,28,L,WSH,PHI,home,Partly Cloudy.,87,592866,5,4,4,0,2,3,5,10,34,0,4,14,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,83.3,88.2,76.7,0.325,0.458,0.188,,,,0.315,0.483,0.19899999999999998,0.283,0.563,0.16699999999999998,5.0,6,3,3,2,1,2,80,48,4.34,624133,Ranger Suárez,5.1,5,5,94.0,114.0,103.0,0.182,-1.7,80.9,0.313,0.5,0.281,,,,,,,,,,,,,,,,,,,0.314,0.629,0.2,,,,,,,,,,,,
2023/07/04,4:11 PM.,29,W,TB,PHI,away,Dome.,72,621107,1,3,3,0,0,12,0,6,34,0,3,11,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,0.319,0.062,0.263,0.051,2.53,1.09,1.27,-0.61,92.9,86.4,92.2,79.1,0.259,0.315,0.129,,,,0.192,0.308,0.28300000000000003,0.104,0.208,0.32,7.0,4,2,2,0,9,0,102,72,3.24,605400,Aaron Nola,7.1,1,12,122.0,120.0,127.0,0.044,0.79,80.0,0.6,0.6,0.5,100.0,106.0,102.0,,,,0.261,,-0.01,,88.5,,,,,0.307,0.588,0.16699999999999998,0.185,0.339,0.349,,,,,,,,,,,,
2023/07/05,6:39 PM.,29,W,TB,PHI,away,Dome.,72,641793,4,8,3,0,2,9,3,17,43,3,8,18,641793,zacklittell,Littell,Right,Zack Littell,- - -,4.1,4.24,90.0,105.0,92.0,105.0,0.801,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,,,73.0,109.0,100.0,74.0,108.0,98.0,0.099,0.312,,,0.57,0.28,,,94.1,,92.9,,0.237,0.342,0.063,,,,,,,0.26,0.44,0.22,2.0,4,2,2,0,2,0,37,25,5.71,592836,Taijuan Walker,7.0,4,8,103.0,100.0,105.0,0.397,0.34,87.1,0.25,0.417,0.3,,,,115.0,107.0,118.0,,0.192,,-1.3,,84.3,0.268,0.415,0.281,,,,,,,,,,,,,,,,,,
2023/07/06,6:40 PM.,29,W,TB,PHI,away,Dome.,72,542888,1,3,1,0,1,14,0,6,39,1,3,17,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,1.38,2.65,52.0,108.0,105.0,108.0,0.766,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.437,,,,,,,107.0,122.0,119.0,107.0,103.0,102.0,0.341,0.208,,,2.69,2.2,,,94.5,,94.7,,0.213,0.262,0.204,,,,,,,0.089,0.2,0.32299999999999995,3.0,3,0,0,0,5,0,44,34,0.96,650911,Cristopher Sánchez,6.0,1,2,109.0,123.0,132.0,0.074,-2.41,85.2,0.353,0.412,0.207,101.0,103.0,103.0,,,,0.376,,2.25,,91.4,,,,,0.191,0.294,0.29,,,,,,,,,,,,,,,
2023/07/07,6:42 PM.,30,W,MIA,PHI,away,Dome.,72,645261,3,4,2,0,2,10,0,11,36,0,4,11,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,0.29,0.213,0.022,0.273,-0.27,1.72,-0.52,-0.43,98.0,91.1,97.6,86.1,0.237,0.366,0.124,,,,0.282,0.401,0.299,0.253,0.448,0.267,6.2,8,1,1,0,5,1,95,71,4.72,554430,Zack Wheeler,6.0,3,7,116.0,103.0,110.0,0.201,0.72,89.9,0.227,0.364,0.35200000000000004,,,,,,,,,,,,,,,,,,,0.308,0.308,0.182,,,,,,,,,,,,
2023/07/08,4:14 PM.,30,L,MIA,PHI,away,Roof Closed.,72,666129,5,3,2,0,1,7,0,7,34,0,3,9,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,91.0,102.0,97.0,0.317,0.075,0.084,0.088,-1.84,1.06,-4.44,0.73,90.8,84.1,90.5,77.7,0.256,0.377,0.107,,,,0.286,0.327,0.327,0.325,0.575,0.159,5.0,6,3,3,0,3,1,78,53,3.70,624133,Ranger Suárez,5.2,3,4,100.0,102.0,102.0,0.258,0.45,82.8,0.169,0.302,0.408,95.0,100.0,97.0,,,,0.177,,1.53,,87.5,,,,,0.243,0.477,0.247,0.5,1.059,0.2,,,,,,,,,,,,
2023/07/09,1:42 PM.,30,L,MIA,PHI,away,Roof Closed.,72,666200,7,3,0,0,1,11,2,6,31,2,3,10,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,0.04,0.457,,0.21,0.93,-0.81,,-0.09,96.7,88.3,96.5,,0.314,0.686,0.102,,,,0.248,0.429,0.361,0.232,0.384,0.19399999999999998,6.1,4,2,2,1,9,1,83,55,3.29,605400,Aaron Nola,6.0,4,6,111.0,97.0,105.0,0.289,-0.26,85.1,0.233,0.389,0.518,68.0,87.0,76.0,,,,0.004,,0.74,,91.4,,,,,,,,,,,,,,,,,,,,,,
