date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,wFO/C,vFO,Stf+ FS,Loc+ FS,Pit+ FS,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-07-06,4:11 PM.,CLE,SF,away,Partly Cloudy.,79,671106,C,1,0,0,0,0,0,0,0,3,0,1,0.234,0.357,0.277,0.634,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,,,,60.0,98.0,88.0,,,,89.0,98.0,86.0,91.0,97.0,96.0,,0.484,0.146,0.187,,,0.183,-1.54,-0.03,,-2.55,,,-0.92,91.2,85.3,81.7,,78.6,,,,,,0.342,0.609,0.147,0.245,0.491,0.202,,,,,,,0.237,0.438,0.269,,,,,,,,,,,,,,,,0.273,0.576,0.333,,,
2024-07-03,7:22 PM.,ATL,SF,away,Partly Cloudy.,90,519242,C,3,0,1,0,0,0,0,0,0,2,0,0.239,0.327,0.283,0.61,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,96.0,105.0,101.0,113.0,100.0,96.0,105.0,100.0,104.0,,,,0.072,0.378,,0.403,,,0.147,-0.12,,-1.99,2.16,,,2.97,94.8,,87.1,94.2,78.6,,,,,,0.281,0.443,0.241,,,,0.171,0.236,0.427,0.327,0.551,0.133,0.159,0.195,0.236,,,,,,,,,,,,,,,,,,,,,
2024-06-27,12:46 PM.,CHC,SF,home,Sunny.,67,684007,C,3,0,1,0,0,0,0,0,0,1,0,0.233,0.327,0.279,0.606,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,50.0,107.0,96.0,0.021,0.52,0.005,0.077,0.032,0.0,0.039,0.36,-6.3,0.77,0.14,-0.59,-76.55,0.48,91.7,89.8,81.6,88.7,81.6,72.7,53.9,0.444,0.556,0.0,0.229,0.47,0.176,0.333,1.333,0.143,,,,0.25,0.333,0.37,0.194,0.226,0.333,0.306,1.39,82.9,0.204,0.283,0.431,,,,,,,81.0,106.0,100.0,0.267,0.311,0.347,,,
2024-06-24,7:06 PM.,CHC,SF,home,Partly Cloudy.,65,657006,C,3,0,0,0,0,0,0,0,0,1,1,0.225,0.326,0.275,0.601,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,,,,0.053,0.595,,0.297,0.022,,0.033,0.38,,0.43,1.81,2.76,,0.32,91.6,,86.2,91.6,83.3,79.9,,0.0,0.0,0.2,0.253,0.396,0.223,,,,0.16,0.243,0.282,0.292,0.458,0.182,0.222,0.222,0.172,,,,,,,,,,,,,,,,,,,,,
2024-06-18,7:05 PM.,CHC,SF,away,Partly Cloudy.,87,657006,C,3,0,2,1,0,0,2,0,0,1,1,0.243,0.349,0.297,0.646,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,,,,0.053,0.595,,0.297,0.022,,0.033,0.38,,0.43,1.81,2.76,,0.32,91.6,,86.2,91.6,83.3,79.9,,0.0,0.0,0.2,0.253,0.396,0.223,,,,0.16,0.243,0.282,0.292,0.458,0.182,0.222,0.222,0.172,,,,,,,,,,,,,,,,,,,,,
2024-06-15,1:06 PM.,LAA,SF,home,Sunny.,71,663776,C,3,1,2,1,0,0,0,0,0,0,1,0.206,0.325,0.235,0.56,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,95.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,150.0,98.0,105.0,,,,0.174,0.16,,0.293,0.09,,0.283,-2.18,,-1.81,0.27,2.03,,0.73,93.7,,82.9,93.7,86.8,76.3,,0.118,0.118,0.279,0.381,0.524,0.16,,,,0.265,0.434,0.243,0.413,0.565,0.142,0.208,0.292,0.39,,,,,,,,,,,,,,,,0.235,0.471,0.281,,,
2024-06-08,3:07 PM.,TEX,SF,away,Roof Closed.,74,571760,C,3,0,0,0,0,0,0,0,0,1,0,0.161,0.297,0.161,0.458,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,83.0,102.0,94.0,126.0,105.0,103.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.501,0.001,0.278,0.036,,0.17,0.15,-19.13,-4.52,-0.26,-3.31,,0.46,91.5,86.6,83.7,92.2,82.5,75.6,,0.5,1.1,0.188,0.23,0.412,0.213,,,,0.26,0.385,0.365,0.455,0.455,0.125,0.239,0.384,0.243,,,,,,,,,,,,,,,,,,,,,
2024-06-05,12:40 PM.,AZ,SF,away,Roof Closed.,74,656756,C,5,0,0,0,0,0,0,0,0,1,6,0.179,0.324,0.179,0.503,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.23,5.18,117.0,99.0,92.0,96.0,0.748,6.38,3.38,11.46,1.08,1.24,0.194,0.428,0.137,0.346,0.37,97.0,100.0,92.0,106.0,102.0,107.0,66.0,98.0,89.0,89.0,95.0,93.0,104.0,95.0,90.0,,,,0.308,0.173,,0.018,0.307,,0.193,-0.02,,-2.11,3.84,-0.83,,-1.92,92.1,,83.1,91.8,84.2,79.2,,0.27,0.453,0.353,0.284,0.375,0.184,,,,0.0,0.0,0.5,0.374,0.577,0.159,0.321,0.593,0.386,,,,,,,,,,,,,,,,,,,,,
2024-06-02,1:06 PM.,NYY,SF,home,Sunny.,63,641482,C,3,0,0,0,0,0,0,0,0,1,2,0.217,0.379,0.217,0.596,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,99.0,103.0,100.0,86.0,116.0,113.0,99.0,98.0,101.0,109.0,100.0,102.0,0.014,0.442,0.28,0.168,,,0.097,0.25,1.32,1.37,-1.27,,,-0.89,92.1,87.5,83.6,90.3,78.2,,,,,,0.235,0.443,0.215,0.249,0.378,0.251,0.364,0.727,0.167,0.143,0.143,0.316,0.226,0.369,0.326,,,,,,,,,,,,,,,,0.284,0.511,0.25,,,
2024-05-29,12:46 PM.,PHI,SF,home,Sunny.,65,650911,C,3,0,0,0,0,0,0,0,0,0,1,0.25,0.4,0.25,0.65,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,,,,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,,0.001,0.169,,,0.357,,2.59,-0.55,0.65,,,1.56,,86.5,85.1,94.5,84.4,,,,,,,,,,,,0.219,0.368,0.308,0.345,0.481,0.131,0.177,0.22,0.348,,,,,,,,,,,,,,,,,,,,,
2024-05-25,1:41 PM.,NYM,SF,away,Sunny.,79,622663,C,4,1,0,0,0,0,0,0,0,1,1,0.294,0.455,0.294,0.749,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.248,0.355,0.081,0.242,,,0.075,0.15,1.05,1.24,0.26,,,-3.63,96.2,92.6,86.1,95.6,85.6,,,,,,0.243,0.392,0.218,0.2,0.3,0.26,0.263,0.342,0.284,0.278,0.414,0.122,0.358,0.66,0.186,,,,,,,,,,,,,,,,0.139,0.238,0.386,,,
2024-05-23,12:37 PM.,PIT,SF,away,Partly Cloudy.,75,694973,C,2,0,1,0,0,0,0,0,1,0,1,0.385,0.556,0.385,0.941,694973,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.53,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.235,0.427,82.0,108.0,107.0,105.0,100.0,104.0,98.0,107.0,103.0,80.0,95.0,86.0,131.0,101.0,113.0,,,,0.284,0.392,,0.162,0.108,,0.054,0.64,,3.52,0.8,-0.18,,2.34,98.8,,87.3,94.0,85.4,83.0,,0.25,0.375,0.337,0.23,0.351,0.242,,,,0.286,0.571,0.328,0.184,0.234,0.293,0.088,0.118,0.548,,,,,,,,,,,,,,,,0.104,0.188,0.226,,,
2024-05-21,6:42 PM.,PIT,SF,away,Partly Cloudy.,86,527048,C,3,0,0,0,0,0,0,0,1,0,2,0.364,0.533,0.364,0.897,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,70.0,101.0,93.0,0.358,0.053,0.221,0.0,0.141,,0.227,-8.23,-0.61,0.57,-51.06,0.62,,-1.27,91.3,87.9,83.4,90.7,82.8,77.9,,0.246,0.354,0.29,0.458,0.917,0.043,0.28,0.57,0.212,,,,0.275,0.383,0.097,0.28,0.448,0.341,,,,,,,,,,,,,,,,,,,,,
2024-05-19,1:06 PM.,COL,SF,home,Sunny.,61,641712,C,4,1,2,0,0,0,0,0,0,0,0,0.5,0.636,0.5,1.136,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,6.01,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,103.0,97.0,100.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.327,0.153,0.005,0.244,0.172,,0.1,-2.2,-18.69,-0.07,-0.31,0.48,,-4.94,89.9,86.9,83.5,90.4,84.1,80.3,,0.13,0.217,0.33,0.302,0.509,0.079,,,,0.289,0.361,0.318,0.306,0.448,0.076,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,
2024-05-18,1:06 PM.,COL,SF,home,Sunny.,63,621389,C,2,1,1,0,0,0,2,0,2,0,0,0.5,0.714,0.5,1.214,621389,tyblach,Blach,Left,Ty Blach,COL,6.94,7.32,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.104,0.356,0.463,71.0,99.0,87.0,38.0,90.0,88.0,92.0,82.0,73.0,58.0,109.0,91.0,,,,77.0,107.0,88.0,0.162,0.345,0.137,0.001,0.109,,0.245,-1.64,-0.5,-5.1,-3.5,-1.07,,-2.05,89.1,82.9,80.0,89.3,85.0,79.2,,0.2,0.36,0.176,0.371,0.571,0.072,0.275,0.51,0.209,,,,0.426,0.936,0.124,0.342,0.507,0.208,,,,,,,,,,,,,,,,,,,,,
2024-05-15,6:45 PM.,LAD,SF,home,Partly Cloudy.,58,622694,C,2,1,1,0,0,0,0,0,1,0,0,0.5,0.667,0.5,1.167,622694,elieserhernandez,"Hernández, El",Right,Elieser Hernández,- - -,6.32,6.29,15.2,101.0,79.0,99.0,0.804,4.6,2.87,8.04,2.87,0.37,0.333,0.412,0.137,0.333,0.446,83.0,102.0,98.0,,,,79.0,97.0,98.0,64.0,104.0,87.0,87.0,97.0,105.0,81.0,105.0,104.0,0.068,0.434,0.283,0.032,,,0.183,0.57,-3.91,-10.59,-5.91,,,3.74,91.8,83.6,84.9,91.3,79.4,,,,,,0.207,0.448,0.17,0.417,0.75,0.367,0.333,0.667,0.0,0.286,1.143,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,
