date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2023-05-30,6:40 PM.,DET,TEX,away,Clear.,86,656412,DH,3,1,0,0,0,0,0,0,2,0,5,0.241,0.314,0.382,0.696,656412,alexfaedo,Faedo,Right,Alex Faedo,DET,4.45,3.82,64.2,104.0,92.0,101.0,0.781,8.07,2.78,6.68,1.67,0.79,0.235,0.459,0.18,0.339,0.436,84.0,101.0,97.0,87.0,104.0,96.0,,,,103.0,105.0,108.0,,0.485,0.381,0.133,0.89,,0.65,-0.75,92.9,85.9,,82.3,,,,0.192,0.364,0.413,0.222,0.417,0.1689999999999999,,,,,,,,,,,,,,,,0.2,0.438,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,1:11 PM.,DET,TEX,away,Sunny.,80,571510,DH,2,2,0,0,0,0,0,0,2,0,1,0.246,0.312,0.389,0.701,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.186,-0.64,2.52,0.57,0.56,91.4,80.2,90.8,79.6,0.207,0.207,0.244,0.203,0.338,0.305,0.245,0.367,0.389,,,,,,,,,,,,,0.4,1.0,0.182,0.281,0.509,0.295,,,,90.0,87.0,92.0,0.074,-2.52,73.8,,,,,,,,,,,,,,,,,,
2023-05-28,1:36 PM.,BAL,TEX,away,Partly Cloudy.,71,680694,RF,3,1,2,0,0,0,0,0,0,0,0,0.248,0.308,0.394,0.702,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.083,-1.0,1.53,1.77,-0.36,94.5,90.8,95.0,88.1,0.23,0.367,0.15,0.168,0.272,0.364,0.259,0.37,0.114,,,,,,,,,,,,,0.142,0.165,0.356,0.366,0.602,0.15,,,,135.0,105.0,109.0,0.173,3.99,84.8,,,,,,,,,,,,,,,,,,
2023-05-27,4:10 PM.,BAL,TEX,away,Partly Cloudy.,78,665152,DH,3,1,1,0,0,0,1,0,1,0,1,0.241,0.302,0.389,0.691,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.123,0.43,1.81,-1.43,-1.4,94.6,85.3,91.9,82.8,0.269,0.38,0.081,0.25,0.417,0.244,0.26,0.377,0.27,,,,104.0,106.0,102.0,0.239,,0.02,,88.8,,0.347,0.592,0.24,0.252,0.409,0.262,0.222,0.416,0.2769999999999999,93.0,94.0,98.0,0.089,-2.29,78.1,,,,,,,,,,,,,,,,,,
2023-05-26,7:06 PM.,BAL,TEX,away,Clear.,73,680570,DH,2,2,1,0,0,1,2,0,1,0,2,0.239,0.298,0.39,0.688,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,,0.496,0.148,0.224,-0.83,,1.92,1.7,97.4,83.9,,82.4,,,,0.153,0.169,0.34,0.201,0.318,0.283,,,,76.0,90.0,86.0,0.052,,-1.59,,90.0,,0.176,0.353,0.281,0.342,0.535,0.241,0.333,0.889,0.143,146.0,97.0,101.0,0.081,-0.49,79.9,,,,,,,,,,,,,,,,,,
2023-05-24,12:35 PM.,PIT,TEX,away,Sunny.,70,670912,LF,4,0,0,0,0,0,0,0,0,2,4,0.236,0.287,0.369,0.656,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.367,0.041,-1.25,0.93,0.8,-0.07,95.8,88.1,95.7,88.2,0.276,0.345,0.065,0.21,0.349,0.326,0.25,0.3,0.357,,,,,,,,,,,,,0.193,0.352,0.308,0.277,0.477,0.183,,,,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,,,,,,,,,,
2023-05-23,6:36 PM.,PIT,TEX,away,Partly Cloudy.,77,448179,LF,4,0,1,0,0,0,0,0,0,3,0,0.242,0.294,0.379,0.673,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.088,0.023,-0.32,2.5,-2.52,-0.06,88.4,83.0,86.1,71.1,0.105,0.105,0.226,0.5,0.929,0.125,0.263,0.421,0.037,,,,85.0,97.0,93.0,0.147,0.008,-1.27,-3.65,83.3,67.1,0.283,0.47,0.174,0.249,0.454,0.218,0.39,0.701,0.1989999999999999,116.0,94.0,103.0,0.354,-1.16,72.0,,,,,,,,,,,,,,,,,,
2023-05-22,6:36 PM.,PIT,TEX,away,Partly Cloudy.,77,682847,LF,3,1,0,0,0,0,0,0,1,1,0,0.242,0.295,0.383,0.678,682847,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.343,0.135,0.246,0.449,0.312,0.209,0.209,0.341,,,,,,,,,,,,,,,,0.383,0.704,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,1:38 PM.,COL,TEX,home,Partly Cloudy.,73,657756,LF,4,0,0,0,0,0,0,0,0,2,4,0.247,0.296,0.39,0.686,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,0.544,0.305,0.133,-1.53,,-2.41,0.41,92.6,80.6,,85.3,,,,0.313,0.616,0.262,0.204,0.265,0.2269999999999999,,,,,,,,,,,,,0.5,0.6,0.231,0.338,0.605,0.186,,,,100.0,101.0,103.0,0.018,-8.0,78.7,,,,,,,,,,,,,,,,,,
2023-05-20,3:07 PM.,COL,TEX,home,Roof Closed.,74,607536,LF,4,0,1,0,0,0,3,0,0,0,2,0.254,0.304,0.401,0.705,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.283,0.184,0.236,0.122,1.13,-0.86,-0.2,-3.3,88.8,84.2,88.7,84.1,0.349,0.529,0.091,0.246,0.549,0.2,0.435,0.681,0.139,96.0,105.0,105.0,,,,,0.176,,-1.91,,80.6,0.261,0.41,0.32,0.239,0.431,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-19,7:09 PM.,COL,TEX,home,Roof Closed.,74,666154,LF,4,0,1,0,0,0,1,0,0,0,2,0.254,0.307,0.406,0.713,666154,karlkauffmann,Kauffmann,Right,Karl Kauffmann,COL,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.357,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,85.0,90.1,83.8,0.357,0.524,0.077,0.28,0.44,0.17,0.323,0.484,0.14,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,,,,0.333,0.619,0.3,0.188,0.438,0.294,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-17,7:07 PM.,ATL,TEX,home,Roof Closed.,74,675911,LF,3,1,1,0,0,0,0,0,1,1,1,0.254,0.309,0.41,0.719,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.338,0.073,0.4,,1.67,0.97,97.2,87.0,,85.6,,,,0.154,0.269,0.5529999999999999,0.122,0.184,0.444,,,,,,,,,,,,,,,,0.256,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,7:08 PM.,ATL,TEX,home,Roof Closed.,74,694363,LF,4,1,2,0,0,0,1,0,0,1,0,0.252,0.303,0.412,0.715,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,0.329,0.23,-0.83,,1.11,-2.01,91.4,82.2,,84.9,,,,0.197,0.311,0.286,0.26,0.5,0.3329999999999999,,,,,,,,,,,,,,,,0.311,0.489,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,7:07 PM.,ATL,TEX,home,Roof Closed.,74,450203,LF,5,0,1,0,0,0,0,0,0,0,5,0.244,0.298,0.409,0.707,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.103,-1.26,-4.03,,0.86,94.9,86.0,94.2,,0.474,0.711,0.071,,,,0.25,0.339,0.336,,,,89.0,92.0,87.0,0.08,,0.25,,89.1,,0.177,0.258,0.42,0.292,0.482,0.225,0.296,0.407,0.3,139.0,100.0,111.0,0.432,1.79,82.3,,,,,,,,,,,,,,,,,,
2023-05-14,1:07 PM.,OAK,TEX,away,Sunny.,71,676664,LF,5,2,3,1,0,1,3,0,0,1,1,0.246,0.301,0.418,0.719,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.21,0.395,0.283,0.277,0.438,0.225,,,,,,,,,,,,,,,,0.256,0.478,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,1:09 PM.,OAK,TEX,away,Sunny.,74,621076,DH,4,0,0,0,0,0,0,0,0,2,1,0.231,0.29,0.376,0.666,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,0.139,0.414,0.307,0.078,0.35,-2.81,-0.35,-2.75,92.3,83.3,92.0,80.8,0.412,0.529,0.143,0.263,0.4,0.316,0.368,0.737,0.18,,,,,,,,,,,,,0.444,0.778,0.235,0.202,0.384,0.252,,,,84.0,108.0,109.0,0.061,-1.04,75.9,,,,,,,,,,,,,,,,,,
2023-05-12,6:41 PM.,OAK,TEX,away,Clear.,65,686610,LF,6,1,2,1,0,1,2,0,0,4,5,0.239,0.299,0.389,0.688,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.543,0.271,0.166,-0.52,,-0.79,-1.4,93.3,84.2,,81.1,,,,0.218,0.423,0.3279999999999999,0.34,0.515,0.374,,,,,,,,,,,,,0.333,0.833,0.0,0.275,0.493,0.178,,,,93.0,77.0,85.0,0.02,-3.62,74.5,,,,,,,,,,,,,,,,,,
2023-05-11,6:42 PM.,OAK,TEX,away,Clear.,60,665622,LF,4,1,1,1,0,0,0,0,0,1,0,0.234,0.298,0.355,0.653,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.238,0.087,-0.35,-0.8,-0.8,1.25,96.1,87.3,95.5,85.3,0.313,0.406,0.141,0.233,0.456,0.484,0.256,0.282,0.304,,,,,,,,,,,,,0.146,0.366,0.308,0.272,0.494,0.121,,,,99.0,96.0,98.0,0.117,-0.73,79.6,,,,,,,,,,,,,,,,,,
2023-05-10,12:40 PM.,SEA,TEX,away,Sunny.,56,622491,LF,5,1,1,0,0,0,0,0,0,1,3,0.233,0.299,0.35,0.649,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.239,0.337,0.136,0.234,0.455,0.3779999999999999,0.28,0.42,0.325,,,,,,,,,,,,,,,,0.165,0.384,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,6:40 PM.,SEA,TEX,away,Partly Cloudy.,61,669302,LF,4,0,0,0,0,0,0,0,0,2,2,0.235,0.304,0.357,0.661,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,,93.7,88.7,0.667,1.0,0.25,0.211,0.349,0.322,,,,110.0,95.0,103.0,,,,,0.134,,0.39,,80.3,0.214,0.371,0.306,0.28,0.491,0.177,,,,,,,,,,0.148,0.25,85.6,0.174,0.34,0.35,98.0,103.0,117.0,,,,,,,,,
2023-05-07,1:08 PM.,LAA,TEX,away,Partly Cloudy.,70,660761,RF,5,0,0,0,0,0,1,0,0,2,2,0.245,0.315,0.372,0.687,660761,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.241,0.466,0.19,0.319,0.428,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,0.052,0.398,0.267,0.269,-0.97,-3.55,-3.72,-2.55,92.3,82.0,90.8,81.5,0.444,0.778,0.067,0.591,1.091,0.25,0.31,0.548,0.385,,,,99.0,68.0,88.0,0.015,,0.89,,88.1,,,,,0.273,0.477,0.222,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,6:09 PM.,LAA,TEX,away,Partly Cloudy.,66,672282,DH,5,0,2,0,0,0,1,0,0,3,3,0.258,0.333,0.393,0.726,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.246,,,,,,,,,,,,,0.191,0.326,0.286,0.291,0.505,0.212,,,,93.0,94.0,105.0,0.194,0.14,74.7,,,,,,,,,,,,,,,,,,
2023-05-05,6:38 PM.,LAA,TEX,away,Partly Cloudy.,65,542881,DH,5,0,1,0,0,0,0,0,1,2,7,0.25,0.33,0.393,0.723,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.3329999999999999,0.238,0.381,0.3979999999999999,,,,104.0,103.0,98.0,0.224,,0.48,,85.1,,,,,0.301,0.566,0.193,0.239,0.366,0.268,105.0,84.0,83.0,0.002,-0.33,72.9,0.001,-4.72,90.1,,,,,,,,,,,,,,,
2023-05-02,7:07 PM.,AZ,TEX,home,Cloudy.,78,668678,DH,4,1,1,0,0,0,0,0,0,1,1,0.253,0.33,0.405,0.735,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.007,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,86.8,93.0,87.4,0.286,0.714,0.125,0.25,0.389,0.265,0.21,0.336,0.314,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.227,-2.24,0.46,90.2,82.5,0.21,0.344,0.405,0.238,0.36,0.192,0.352,0.648,0.205,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,1:38 PM.,NYY,TEX,home,Sunny.,82,641482,DH,3,3,1,0,0,0,1,0,2,2,2,0.253,0.333,0.413,0.746,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,0.028,0.68,4.05,-1.47,-6.99,91.6,83.4,89.3,76.9,,,,0.2,0.2,0.429,0.5,0.6,0.294,,,,110.0,102.0,102.0,0.288,,0.39,,86.6,,,,,0.213,0.352,0.249,0.26,0.545,0.206,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,6:08 PM.,NYY,TEX,home,Roof Closed.,74,666745,DH,3,1,1,0,0,0,0,0,0,1,2,0.25,0.317,0.417,0.734,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,88.8,96.0,83.0,0.282,0.436,0.149,0.172,0.31,0.28,0.232,0.392,0.282,,,,,,,,0.104,,-1.87,,80.4,0.348,0.696,0.188,0.167,0.5,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-28,7:07 PM.,NYY,TEX,home,Roof Closed.,74,657376,DH,4,2,3,2,0,1,2,0,0,0,0,0.246,0.316,0.42,0.736,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,0.015,,-0.2,-0.59,-7.35,,89.4,93.4,86.0,0.288,0.447,0.11,0.276,0.559,0.263,0.5,0.5,0.091,146.0,100.0,118.0,96.0,106.0,105.0,0.279,0.191,0.27,-0.46,91.3,83.7,0.198,0.314,0.345,,,,0.28,0.457,0.222,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,7:07 PM.,NYY,TEX,home,Partly Cloudy.,67,543037,LF,4,1,1,0,0,0,0,0,0,1,1,0.215,0.293,0.323,0.616,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.208,0.071,1.66,,1.69,-0.54,96.7,89.1,,89.1,,,,0.186,0.251,0.327,0.235,0.51,0.286,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.61,0.94,92.7,82.9,0.215,0.269,0.244,0.201,0.332,0.228,0.262,0.377,0.311,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,12:37 PM.,CIN,TEX,away,Partly Cloudy.,58,668933,LF,4,0,1,0,0,0,0,0,0,0,3,0.213,0.296,0.328,0.624,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.097,,0.373,0.0,,-1.17,-0.37,-25.75,,90.4,96.5,88.3,0.286,0.429,0.1,0.221,0.461,0.3289999999999999,,,,,,,116.0,98.0,100.0,0.529,,0.15,,95.8,,,,,,,,0.292,0.436,0.171,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,6:41 PM.,CIN,TEX,away,Partly Cloudy.,51,666157,RF,4,0,1,0,0,0,1,0,0,1,2,0.211,0.299,0.333,0.632,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,103.0,106.0,100.0,92.0,102.0,101.0,,,,0.053,0.464,,0.125,-0.45,-7.52,,-4.06,93.2,87.3,93.4,,0.7,1.0,0.0,,,,0.471,0.706,0.326,,,,,,,,,,,,,0.286,0.536,0.45,0.297,0.578,0.19,,,,97.0,94.0,97.0,0.358,-2.74,79.6,,,,,,,,,,,,,,,,,,
2023-04-23,1:37 PM.,OAK,TEX,home,Roof Closed.,74,666205,DH,2,1,1,0,0,1,4,0,2,0,1,0.208,0.302,0.34,0.642,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,74.0,72.0,74.0,87.0,99.0,92.0,,,,90.0,98.0,99.0,,0.517,0.253,0.081,-2.52,,-0.45,-3.21,93.5,87.9,,87.1,,,,0.293,0.475,0.242,0.333,0.5,0.387,,,,,,,,,,,,,0.268,0.415,0.284,0.395,0.663,0.161,,,,97.0,103.0,104.0,0.149,-2.07,81.2,,,,,,,,,,,,,,,,,,
2023-04-21,7:08 PM.,OAK,TEX,home,Partly Cloudy.,73,676664,DH,4,1,2,0,0,0,0,0,0,2,0,0.196,0.276,0.275,0.551,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.21,0.395,0.283,0.277,0.438,0.225,,,,,,,,,,,,,,,,0.256,0.478,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,6:40 PM.,KC,TEX,away,Clear.,80,641745,LF,3,2,1,0,0,0,0,0,1,0,1,0.17,0.259,0.255,0.514,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.104,0.311,0.265,0.123,-2.21,0.62,0.26,1.66,93.3,90.8,92.5,84.3,0.143,0.143,0.08,0.5,0.5,0.0,0.125,0.125,0.273,,,,,,,,,,,,,0.267,0.378,0.2789999999999999,0.359,0.564,0.165,,,,120.0,90.0,92.0,0.197,-0.24,85.1,,,,,,,,,,,,,,,,,,
2023-04-17,6:39 PM.,KC,TEX,away,Clear.,69,543475,LF,4,0,1,0,0,0,0,0,0,0,2,0.159,0.24,0.25,0.49,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.306,0.247,0.109,1.11,-0.01,-1.31,-1.66,91.2,85.5,90.5,80.2,0.248,0.457,0.158,0.28,0.543,0.249,0.26,0.481,0.257,,,,96.0,99.0,98.0,0.076,,-0.94,,86.8,,0.238,0.476,0.2189999999999999,0.227,0.444,0.154,0.314,0.725,0.19,95.0,97.0,99.0,0.131,-1.6,79.4,,,,,,,,,,,,,,,,,,
