date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff
2023-06-25,12:10 PM.,DET,MIN,away,Partly Cloudy.,82,547179,SS,5,1,0,0,0,0,0,0,0,2,5,0.216,0.293,0.413,0.706,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.347,0.297,0.011,0.216,1.17,0.73,0.34,-4.26,0.26,94.3,84.5,93.7,84.7,82.3,0.293,0.61,0.214,0.211,0.333,0.171,0.667,1.667,0.182,0.333,0.4,0.038,0.186,0.403,0.314,89.0,75.0,71.0,0.009,,-7.35,,90.8,,0.6,1.2,0.1669999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,7:15 PM.,DET,MIN,away,Partly Cloudy.,84,681857,SS,4,1,2,0,0,1,1,0,0,1,1,0.22,0.298,0.421,0.719,681857,reeseolson,Olson,Right,Reese Olson,DET,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.189,0.4,0.13,0.354,0.4,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.058,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,87.8,94.8,84.8,78.8,0.217,0.433,0.416,0.171,0.381,0.158,0.167,0.222,0.311,0.278,0.367,0.121,0.208,0.283,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23,6:41 PM.,DET,MIN,away,Cloudy.,68,666214,SS,5,0,1,0,0,0,0,0,0,0,2,0.216,0.295,0.408,0.703,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,,,,,0.416,,0.158,0.175,-2.53,,,-0.86,-0.22,93.4,85.0,,,77.5,,,,0.374,0.682,0.19,0.247,0.356,0.285,,,,0.189,0.392,0.318,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.271,0.5,0.291,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22,12:11 PM.,BOS,MIN,home,Cloudy.,86,621057,SS,4,1,1,0,0,1,1,0,0,0,3,0.216,0.296,0.412,0.708,621057,justingarza,Garza,Right,Justin Garza,BOS,7.36,8.37,18.1,98.0,101.0,98.0,0.809,8.35,5.89,10.8,1.47,0.81,0.213,0.377,0.082,0.393,0.418,91.0,106.0,106.0,,,,92.0,79.0,82.0,105.0,103.0,100.0,105.0,99.0,105.0,0.459,0.046,0.16,,0.134,2.63,-0.64,-7.27,,2.22,93.4,84.8,94.6,84.1,,0.45,0.75,0.185,0.0,0.0,0.286,,,,0.241,0.552,0.141,0.214,0.214,0.429,101.0,84.0,85.0,0.202,,-1.33,,88.3,,0.273,0.455,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21,6:43 PM.,BOS,MIN,home,Partly Cloudy.,90,676477,SS,4,0,0,0,0,0,1,0,0,1,2,0.215,0.297,0.402,0.699,676477,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,101.0,107.0,117.0,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,0.525,0.004,0.23,,0.241,-2.31,-0.46,0.44,,-2.21,94.6,82.7,94.0,79.6,,0.167,0.333,0.472,,,,,,,0.326,0.538,0.184,0.312,0.559,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-20,6:41 PM.,BOS,MIN,home,Clear.,89,676710,SS,3,0,1,0,0,0,0,0,0,2,1,0.219,0.301,0.409,0.71,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,,,,111.0,107.0,108.0,,,,113.0,110.0,113.0,,0.391,0.132,,,1.44,,1.5,,,93.6,,,82.5,,0.15,0.25,0.376,0.163,0.326,0.258,0.34,0.642,0.2,,,,,,,108.0,94.0,95.0,0.281,0.119,0.35,-1.47,88.6,79.4,0.289,0.43,0.244,92.0,101.0,103.0,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.357,0.214,,,,,,,,,,,,
2023-06-19,6:41 PM.,BOS,MIN,home,Partly Cloudy.,89,572020,SS,4,0,1,0,0,0,0,0,0,0,1,0.218,0.301,0.41,0.711,572020,jamespaxton,Paxton,Left,James Paxton,BOS,4.5,3.77,96.0,100.0,89.0,96.0,0.744,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.437,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.007,0.566,,,0.067,0.04,-0.01,,,-0.96,95.2,84.4,94.9,,,,,,0.269,0.498,0.217,0.231,0.338,0.376,,,,0.316,0.421,0.467,63.0,101.0,91.0,0.165,0.195,-0.15,-0.31,85.8,81.3,0.191,0.426,0.331,87.0,93.0,94.0,,,,,,,,,,,,,,,,,,,,,
2023-06-18,1:11 PM.,DET,MIN,home,Partly Cloudy.,72,676684,SS,3,0,2,0,0,0,0,0,1,0,0,0.217,0.302,0.413,0.715,676684,willvest,Vest,Right,Will Vest,DET,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.372,0.248,0.14,0.341,0.445,81.0,104.0,97.0,,,,98.0,110.0,105.0,93.0,110.0,100.0,104.0,97.0,104.0,0.031,0.513,0.332,,0.124,2.09,2.49,0.82,,-2.74,95.2,87.2,95.0,86.1,,0.213,0.246,0.282,0.209,0.363,0.2239999999999999,,,,0.167,0.167,0.3,0.259,0.407,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,1:10 PM.,DET,MIN,home,Cloudy.,81,666214,SS,4,0,0,0,0,0,0,0,0,1,2,0.211,0.295,0.409,0.704,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,,,,,,,,0.416,,0.158,0.175,-2.53,,,-0.86,-0.22,93.4,85.0,,,77.5,,,,0.374,0.682,0.19,0.247,0.356,0.285,,,,0.189,0.392,0.318,91.0,97.0,93.0,0.251,,-0.57,,86.0,,0.271,0.5,0.291,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-16,7:11 PM.,DET,MIN,home,Clear.,77,676684,SS,4,0,0,0,0,0,0,0,0,2,2,0.215,0.3,0.417,0.717,676684,willvest,Vest,Right,Will Vest,DET,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.372,0.248,0.14,0.341,0.445,81.0,104.0,97.0,,,,98.0,110.0,105.0,93.0,110.0,100.0,104.0,97.0,104.0,0.031,0.513,0.332,,0.124,2.09,2.49,0.82,,-2.74,95.2,87.2,95.0,86.1,,0.213,0.246,0.282,0.209,0.363,0.2239999999999999,,,,0.167,0.167,0.3,0.259,0.407,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,6:12 PM.,DET,MIN,home,Clear.,71,571510,SS,4,0,1,1,0,0,0,0,0,1,1,0.219,0.304,0.424,0.728,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.074,0.186,-0.64,2.52,0.57,-2.52,0.56,91.4,80.2,90.8,79.6,73.8,0.203,0.338,0.305,0.281,0.509,0.295,0.4,1.0,0.182,0.207,0.207,0.244,0.245,0.367,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-14,12:11 PM.,MIL,MIN,home,Overcast.,83,607067,SS,3,1,1,0,1,0,2,0,1,1,2,0.218,0.305,0.423,0.728,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.193,0.109,0.079,,2.43,0.31,-0.31,-0.94,,93.2,,92.6,83.1,78.8,0.226,0.377,0.362,0.135,0.27,0.264,0.242,0.455,0.231,0.253,0.42,0.136,,,,87.0,99.0,95.0,0.265,,-0.01,,86.7,,0.245,0.519,0.293,,,,62.0,96.0,91.0,0.056,-5.76,86.0,0.44,0.84,0.184,,,,,,,,,,,,
2023-06-13,6:41 PM.,MIL,MIN,home,Partly Cloudy.,84,669203,SS,5,1,1,0,0,1,3,0,0,1,2,0.217,0.302,0.415,0.717,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.112,,-2.42,1.12,1.35,1.07,,89.3,95.3,86.0,79.8,0.159,0.275,0.4379999999999999,,,,0.133,0.211,0.488,0.291,0.564,0.129,0.204,0.258,0.306,127.0,101.0,103.0,0.554,,1.51,,94.4,,0.209,0.34,0.2269999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-11,1:39 PM.,TOR,MIN,away,Roof Closed.,68,592332,SS,4,2,2,2,0,0,0,0,1,1,1,0.217,0.304,0.406,0.71,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,,1.13,,-0.97,,,94.7,,,83.6,,0.348,0.565,0.353,0.243,0.409,0.172,,,,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.432,,,,,,,,,,,,
2023-06-10,3:08 PM.,TOR,MIN,away,Sunny.,70,670950,SS,5,1,1,0,0,1,4,0,0,2,3,0.212,0.298,0.394,0.692,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,,,,105.0,97.0,98.0,,,,,,,,0.434,,,0.566,-1.19,,,,0.98,92.8,82.5,,,,,,,0.33,0.538,0.209,,,,,,,0.165,0.353,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09,7:07 PM.,TOR,MIN,away,Cloudy.,70,579328,SS,3,0,1,0,0,0,0,0,1,0,0,0.212,0.3,0.384,0.684,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,,,,101.0,105.0,108.0,,0.451,0.259,0.193,0.097,0.05,,1.11,0.24,-1.83,95.1,88.7,,88.7,83.1,0.225,0.396,0.302,0.27,0.412,0.268,0.284,0.463,0.307,,,,0.254,0.508,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,1:10 PM.,TB,MIN,away,Dome.,72,630023,SS,4,1,2,0,0,1,1,0,0,0,1,0.21,0.296,0.385,0.681,630023,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,- - -,5.4,6.24,85.0,99.0,106.0,92.0,0.839,5.61,2.86,9.64,1.59,1.36,0.192,0.459,0.11,0.37,0.448,,,,,,,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,0.469,0.018,0.258,,,1.57,-0.31,-2.31,,,92.9,,92.4,88.8,,0.361,0.705,0.153,0.0,0.0,0.25,,,,0.297,0.491,0.11,,,,,,,,,,,,,,,,,,,119.0,99.0,83.0,0.256,0.57,85.0,0.185,0.337,0.315,,,,,,,,,,,,
2023-06-07,6:40 PM.,TB,MIN,away,Dome.,72,542888,SS,4,0,0,0,0,0,0,0,0,2,3,0.204,0.293,0.367,0.66,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,1.38,2.65,52.0,108.0,105.0,108.0,0.766,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.437,,,,,,,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,0.341,0.208,0.074,,,2.69,2.2,-2.41,,,94.5,,94.7,85.2,,0.353,0.412,0.207,0.089,0.2,0.3229999999999999,,,,0.213,0.262,0.204,,,,101.0,103.0,103.0,0.376,,2.25,,91.4,,0.191,0.294,0.29,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,6:40 PM.,TB,MIN,away,Dome.,72,621107,SS,4,0,1,1,0,0,0,0,0,3,3,0.208,0.298,0.375,0.673,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,86.4,92.2,80.0,79.1,0.6,0.6,0.5,0.104,0.208,0.32,0.185,0.339,0.349,0.259,0.315,0.129,0.192,0.308,0.283,100.0,106.0,102.0,0.261,,-0.01,,88.5,,0.307,0.588,0.1669999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,6:41 PM.,CLE,MIN,home,Partly Cloudy.,85,676440,SS,3,0,0,0,0,0,0,0,0,2,2,0.207,0.299,0.372,0.671,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.383,0.168,0.302,0.427,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.471,0.27,0.093,0.166,0.6,,1.35,-1.11,1.07,94.9,83.8,,84.7,78.3,0.206,0.355,0.317,0.243,0.348,0.19,0.271,0.479,0.233,,,,0.213,0.298,0.3779999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,7:10 PM.,HOU,MIN,away,Roof Closed.,73,686613,SS,0,0,0,0,0,0,0,0,0,0,0,0.211,0.303,0.378,0.681,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,0.002,0.461,0.017,,,0.01,-0.16,-2.64,,,95.7,,96.0,84.6,,0.25,0.625,0.3329999999999999,0.271,0.511,0.223,0.247,0.374,0.303,,,,0.121,0.242,0.37,,,,0.235,0.238,-0.4,-0.77,91.7,82.9,0.297,0.506,0.208,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.92,88.2,,,,,,,,,,,,,,,
2023-05-30,7:10 PM.,HOU,MIN,away,Roof Closed.,73,656232,SS,4,0,1,0,0,0,0,0,0,2,1,0.211,0.303,0.378,0.681,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.118,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,87.1,92.1,82.0,79.5,0.333,0.722,0.355,0.273,0.505,0.159,0.217,0.217,0.302,0.338,0.477,0.135,0.227,0.352,0.332,,,,0.004,,-0.48,,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-29,3:10 PM.,HOU,MIN,away,Roof Closed.,73,641585,SS,5,1,0,0,0,0,0,0,1,2,5,0.21,0.304,0.381,0.685,641585,jpfrance,"France, J",Right,J.P. France,HOU,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.454,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,,,,109.0,99.0,105.0,,0.431,0.091,0.137,0.152,-0.26,,-2.09,0.16,2.51,93.0,81.8,,80.1,76.0,0.25,0.533,0.298,0.308,0.481,0.106,0.145,0.273,0.422,,,,0.183,0.237,0.308,116.0,108.0,103.0,0.189,,0.33,,86.8,,0.317,0.446,0.22,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,1:12 PM.,TOR,MIN,home,Partly Cloudy.,78,621244,SS,4,0,1,0,0,0,0,0,0,0,0,0.216,0.308,0.392,0.7,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,0.296,0.185,0.72,0.61,,0.31,-0.38,94.3,84.1,93.8,,82.6,,,,0.254,0.456,0.276,,,,0.255,0.398,0.131,0.245,0.409,0.33,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.357,0.305,,,,,,,,,
2023-05-26,7:10 PM.,TOR,MIN,home,Clear.,79,592332,SS,3,0,1,0,0,0,0,0,2,0,0,0.215,0.31,0.395,0.705,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.108,,,1.13,,-0.97,,,94.7,,,83.6,,0.348,0.565,0.353,0.243,0.409,0.172,,,,,,,,,,,,,,,,,,,,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.432,,,,,,,,,,,,
2023-05-22,6:41 PM.,SF,MIN,home,Clear.,81,605154,SS,4,0,2,1,0,0,0,0,0,1,0,0.213,0.302,0.396,0.698,605154,johnbrebbia,Brebbia,Right,John Brebbia,SFG,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,,,,108.0,107.0,107.0,,0.458,0.539,,0.003,1.09,,-0.13,,6.56,94.5,89.2,,82.8,,0.227,0.511,0.256,0.2,0.236,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,1:08 PM.,LAA,MIN,away,Partly Cloudy.,73,660271,SS,4,0,1,1,0,0,1,0,0,1,1,0.206,0.298,0.388,0.686,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,0.036,,1.64,-0.53,1.81,1.15,,96.8,,94.5,83.7,75.7,0.146,0.339,0.365,0.164,0.236,0.27,0.111,0.167,0.417,0.273,0.409,0.225,,,,96.0,89.0,88.0,0.156,,-0.82,,88.6,,0.31,0.606,0.228,,,,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,0.205,0.411,,,,,,,,,,,,
2023-05-20,7:09 PM.,LAA,MIN,away,Partly Cloudy.,67,663776,SS,2,0,1,0,0,0,0,0,3,0,0,0.205,0.299,0.385,0.684,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,83.0,93.2,86.5,76.5,0.2,0.5,0.306,0.336,0.507,0.156,0.286,0.286,0.237,0.269,0.327,0.129,0.184,0.33,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-19,6:39 PM.,LAA,MIN,away,Cloudy.,66,672282,SS,1,1,0,0,0,0,0,0,3,1,0,0.201,0.285,0.384,0.669,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.194,0.054,-0.38,,0.91,0.14,-2.03,94.3,84.8,,88.7,74.7,0.0,0.0,0.267,0.291,0.505,0.212,0.191,0.326,0.286,,,,0.242,0.424,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-17,12:11 PM.,LAD,MIN,away,Sunny.,69,669160,SS,4,0,1,0,0,0,0,0,0,2,2,0.203,0.274,0.386,0.66,669160,dustinmay,May,Right,Dustin May,LAD,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.459,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,,,,0.335,0.269,,0.203,0.045,0.48,3.59,,0.6,2.6,97.3,90.9,96.6,,86.3,,,,0.22,0.341,0.178,0.167,0.2,0.226,0.161,0.25,0.125,0.1,0.1,0.077,113.0,111.0,107.0,0.148,,3.03,,93.0,,0.161,0.226,0.143,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,7:10 PM.,LAD,MIN,away,Clear.,63,477132,SS,5,0,1,0,0,0,0,0,0,2,5,0.201,0.275,0.39,0.665,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,84.6,90.9,86.5,73.4,0.167,0.338,0.362,0.281,0.451,0.0969999999999999,0.212,0.338,0.3379999999999999,0.0,0.0,0.0,0.2,0.2,0.6,,,,,,,,,,,,,,,,116.0,127.0,165.0,0.002,13.51,84.4,0.0,0.0,0.0,,,,,,,,,,,,
2023-05-15,7:11 PM.,LAD,MIN,away,Partly Cloudy.,65,592789,SS,4,0,0,0,0,0,0,0,1,2,2,0.201,0.277,0.396,0.673,592789,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,- - -,6.5,6.48,88.2,104.0,80.0,99.0,0.834,5.68,1.93,10.56,2.23,0.94,0.203,0.438,0.147,0.363,0.468,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.181,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,87.3,92.3,85.0,77.9,0.24,0.72,0.083,0.208,0.354,0.182,0.233,0.512,0.22,0.363,0.593,0.138,0.286,0.571,0.218,85.0,103.0,98.0,0.126,,-0.49,,89.5,,0.333,0.489,0.1889999999999999,,,,43.0,87.0,84.0,0.003,1.25,87.7,,,,,,,,,,,,,,,
2023-05-14,1:11 PM.,CHC,MIN,home,Cloudy.,60,573186,SS,5,1,2,1,0,0,2,0,0,1,0,0.207,0.28,0.407,0.687,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,0.464,0.082,0.051,0.23,,0.34,1.08,-0.41,0.34,,92.0,,91.4,86.1,84.6,0.184,0.237,0.322,0.154,0.256,0.32,,,,0.245,0.332,0.143,,,,105.0,96.0,98.0,0.096,,0.96,,89.7,,0.26,0.42,0.242,,,,46.0,95.0,91.0,0.077,0.12,86.6,0.205,0.308,0.324,0.24,0.38,0.301,,,,,,,,,
2023-05-13,2:31 PM.,CHC,MIN,home,Overcast.,63,669713,SS,5,1,2,0,0,1,3,0,0,2,1,0.2,0.276,0.4,0.676,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,4.63,5.23,89.1,101.0,101.0,102.0,0.796,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.189,0.296,0.366,,0.049,-1.9,-0.38,1.49,,0.65,94.3,84.5,92.9,82.0,,0.14,0.231,0.376,0.327,0.636,0.165,,,,0.273,0.545,0.145,0.188,0.188,0.133,100.0,98.0,104.0,0.1,,-0.42,,88.8,,0.308,0.654,0.2,,,,,,,,,,,,,,,,,,,,,,,,
