date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-08-31,6:06 PM.,SF,MIA,away,Clear.,66,696131,3B,4,1,1,0,0,0,0,0,0,0,2,0.252,0.348,0.403,0.751,696131,masonblack,Black,Right,Mason Black,SFG,6.44,6.13,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,0.285,0.321,0.371,0.023,-2.69,-1.0,-0.68,-13.48,92.4,87.6,92.6,83.3,0.333,0.548,0.236,0.326,0.535,0.08,0.0,0.0,0.179,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318,0.591,0.16,,,,,,
2024-08-30,7:16 PM.,SF,MIA,away,Clear.,63,605483,1B,3,0,0,0,0,0,0,0,1,1,1,0.252,0.35,0.407,0.757,605483,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.57,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,0.464,0.101,0.176,1.16,,0.11,0.95,95.9,85.5,,88.7,0.2,0.303,0.244,,,,0.167,0.267,0.446,0.236,0.319,0.476,148.0,99.0,109.0,0.26,2.25,81.1,0.111,0.183,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,1:11 PM.,COL,MIA,away,Sunny.,82,687134,1B,0,0,0,0,0,0,0,0,0,0,0,0.258,0.353,0.417,0.77,687134,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.58,30.2,95.0,90.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,123.0,100.0,103.0,,0.474,0.204,,-1.33,,1.78,,93.5,,,85.3,0.321,0.5,0.153,,,,0.156,0.219,0.283,,,,103.0,110.0,109.0,0.115,-0.99,79.4,0.188,0.5,0.167,85.0,93.0,94.0,0.038,-4.12,88.8,,,,0.168,-2.77,85.2,0.4,0.7,0.314,75.0,84.0,87.0,,,,,,,,,,,,,,,,,,
2024-08-28,6:39 PM.,COL,MIA,away,Partly Cloudy.,92,607536,1B,3,1,1,0,0,0,0,0,1,1,2,0.258,0.353,0.417,0.77,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.24,5.11,113.1,103.0,81.0,99.0,0.841,6.75,2.06,10.64,1.75,1.01,0.225,0.421,0.156,0.347,0.435,61.0,100.0,89.0,69.0,104.0,95.0,83.0,106.0,99.0,65.0,103.0,101.0,0.245,0.202,0.227,0.137,-1.51,-1.33,-1.11,-1.64,91.6,86.1,91.4,86.9,0.322,0.522,0.067,0.31,0.556,0.074,0.316,0.589,0.162,0.333,0.647,0.161,,,,,,,0.194,0.276,0.42,,,,,,,,,,,,,,,,,,,128.0,102.0,107.0,0.188,0.07,83.5,,,,,,,,,,,,
2024-08-27,6:40 PM.,COL,MIA,away,Clear.,84,615698,1B,4,0,0,0,0,0,0,0,1,0,2,0.256,0.349,0.419,0.768,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,,,,79.0,95.0,89.0,,,,0.402,,,0.018,,-2.0,,1.81,,84.9,93.8,,,,,0.35,0.596,0.184,,,,0.222,0.222,0.167,98.0,101.0,104.0,0.126,-0.77,79.6,0.25,0.531,0.282,76.0,96.0,93.0,0.135,-0.41,87.8,0.296,0.507,0.203,0.32,0.4,86.5,0.206,0.314,0.234,109.0,94.0,97.0,,,,,,,,,,,,,,,,,,
2024-08-26,6:40 PM.,COL,MIA,away,Partly Cloudy.,82,663372,DH,4,0,0,0,0,0,0,0,0,0,3,0.264,0.354,0.432,0.786,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,0.128,0.37,0.254,0.147,0.63,-0.45,-0.87,-1.02,94.6,85.2,94.2,87.4,0.24,0.376,0.177,0.299,0.403,0.159,0.355,0.523,0.226,0.299,0.485,0.394,108.0,107.0,113.0,0.101,1.28,79.2,0.164,0.26,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.375,0.35,,,,,,
2024-08-25,1:41 PM.,CHC,MIA,home,Roof Closed.,72,665871,1B,3,0,2,1,0,0,1,0,0,0,0,0.273,0.364,0.446,0.81,665871,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,68.0,102.0,92.0,75.0,101.0,92.0,114.0,94.0,100.0,0.357,0.158,0.107,0.046,-0.91,0.51,-1.54,-1.65,91.5,83.7,91.4,80.1,0.319,0.472,0.201,0.236,0.373,0.111,0.364,0.636,0.368,0.296,0.296,0.125,98.0,101.0,97.0,0.116,-0.4,76.8,0.178,0.329,0.3,96.0,97.0,92.0,0.216,-0.73,87.9,0.315,0.583,0.142,,,,,,,,,,,,,,,,,,,0.174,0.37,0.341,,,,,,
2024-08-24,4:10 PM.,CHC,MIA,home,Roof Closed.,72,684007,1B,4,0,0,0,0,0,0,0,0,1,1,0.263,0.36,0.432,0.792,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,0.021,0.52,0.077,0.039,0.36,0.77,0.14,0.48,91.7,81.6,88.7,81.6,0.229,0.47,0.176,0.25,0.333,0.37,,,,0.194,0.226,0.333,70.0,96.0,97.0,0.032,-0.59,72.7,0.444,0.556,0.0,50.0,107.0,96.0,0.005,-6.3,89.8,0.333,1.333,0.143,0.306,1.39,82.9,0.204,0.283,0.431,81.0,106.0,100.0,,,,0.0,-76.55,53.9,,,,0.267,0.311,0.347,,,,,,
2024-08-23,7:11 PM.,CHC,MIA,home,Roof Closed.,72,543294,DH,4,0,2,1,0,0,1,0,1,0,1,0.272,0.37,0.447,0.817,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.81,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.194,0.288,0.402,108.0,106.0,106.0,59.0,94.0,86.0,97.0,106.0,96.0,,,,0.355,0.127,,0.387,-1.51,-0.77,,-0.72,87.7,80.9,87.6,,0.237,0.553,0.209,0.333,0.493,0.106,,,,0.267,0.409,0.239,87.0,109.0,108.0,0.131,0.52,74.3,0.22,0.3,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,6:40 PM.,AZ,MIA,home,Roof Closed.,72,656756,DH,4,0,0,0,0,0,0,0,0,1,4,0.264,0.362,0.436,0.798,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.23,5.18,117.0,99.0,92.0,96.0,0.748,6.38,3.38,11.46,1.08,1.24,0.194,0.428,0.137,0.346,0.37,97.0,100.0,92.0,66.0,98.0,89.0,89.0,95.0,93.0,104.0,95.0,90.0,0.308,0.173,0.018,0.193,-0.02,-2.11,3.84,-1.92,92.1,83.1,91.8,84.2,0.284,0.375,0.184,0.374,0.577,0.159,0.0,0.0,0.5,0.321,0.593,0.386,106.0,102.0,107.0,0.307,-0.83,79.2,0.27,0.453,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,6:40 PM.,AZ,MIA,home,Roof Closed.,72,593958,1B,3,0,1,1,0,0,0,0,1,1,1,0.274,0.373,0.453,0.826,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.53,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,105.0,109.0,105.0,0.076,0.44,0.066,0.225,-0.04,-3.84,-0.19,-0.27,92.0,86.7,91.6,83.9,0.257,0.486,0.268,0.318,0.455,0.182,0.167,0.417,0.095,0.269,0.385,0.256,,,,,,,,,,77.0,105.0,97.0,0.193,-1.76,88.8,0.333,0.595,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,6:40 PM.,AZ,MIA,home,Roof Closed.,72,694297,DH,5,0,2,0,0,0,0,0,0,2,2,0.272,0.369,0.447,0.816,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.78,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.273,0.112,0.37,-0.09,-0.12,0.84,93.8,87.5,93.7,84.8,0.265,0.466,0.224,0.286,0.365,0.119,,,,0.25,0.289,0.312,106.0,102.0,104.0,0.053,-1.37,80.8,0.429,0.571,0.295,,,,,,,,,,0.006,0.45,89.6,0.2,0.8,0.0,,,,,,,,,,,,,0.215,0.455,0.362,,,,,,
2024-08-18,12:06 PM.,NYM,MIA,away,Cloudy.,76,621112,1B,3,1,1,0,0,0,0,0,1,0,1,0.265,0.368,0.449,0.817,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.181,-2.3,-4.04,1.35,1.56,91.9,85.7,91.2,81.3,0.286,0.694,0.125,0.478,0.674,0.095,0.163,0.245,0.284,0.164,0.236,0.347,91.0,107.0,106.0,0.101,2.06,79.4,0.125,0.208,0.25,105.0,106.0,99.0,0.22,-0.19,89.1,0.299,0.493,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,4:11 PM.,NYM,MIA,away,Cloudy.,79,622663,1B,4,0,0,0,0,0,0,0,0,0,2,0.263,0.363,0.453,0.816,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,0.248,0.355,0.242,0.075,0.15,1.24,0.26,-3.63,96.2,86.1,95.6,85.6,0.243,0.392,0.218,0.278,0.414,0.122,0.263,0.342,0.284,0.358,0.66,0.186,,,,,,,,,,92.0,91.0,89.0,0.081,1.05,92.6,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,,0.139,0.238,0.386,,,,,,
2024-08-16,7:11 PM.,NYM,MIA,away,Clear.,79,640455,DH,4,1,1,1,0,0,0,0,0,1,1,0.275,0.376,0.473,0.849,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,83.0,98.0,95.0,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,0.447,0.113,0.251,0.118,1.13,1.36,0.37,-1.19,92.3,85.3,92.3,79.5,0.167,0.295,0.311,0.201,0.333,0.21,0.174,0.435,0.32,0.25,0.438,0.254,,,,,,,,,,84.0,88.0,85.0,0.071,0.97,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,0.193,0.311,0.388,,,,,,
2024-08-14,6:41 PM.,PHI,MIA,away,Partly Cloudy.,84,663969,1B,4,1,2,0,0,1,4,0,0,1,2,0.276,0.381,0.471,0.852,663969,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.97,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,82.0,110.0,104.0,68.0,92.0,90.0,80.0,101.0,91.0,121.0,95.0,102.0,0.311,0.187,0.292,0.066,3.13,-1.15,-2.49,-9.69,92.7,85.7,93.7,82.5,0.219,0.313,0.214,0.35,0.7,0.118,,,,0.6,1.1,0.182,107.0,112.0,116.0,0.144,-0.37,81.0,0.174,0.304,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311,0.511,0.329,,,,,,
2024-08-13,6:40 PM.,PHI,MIA,away,Partly Cloudy.,82,592836,1B,2,0,1,0,0,0,1,0,3,0,0,0.265,0.38,0.434,0.814,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,7.1,7.09,83.2,98.0,88.0,95.0,0.847,6.24,3.98,11.51,2.58,0.93,0.184,0.442,0.131,0.389,0.429,,,,61.0,93.0,83.0,78.0,98.0,91.0,56.0,108.0,104.0,0.275,0.126,0.178,,-2.65,-2.96,2.03,,91.5,,91.1,85.1,0.346,0.615,0.232,0.378,0.684,0.082,,,,,,,87.0,96.0,97.0,0.108,1.99,74.7,0.172,0.31,0.149,95.0,91.0,87.0,0.094,-4.99,87.3,0.435,1.087,0.093,0.219,-4.16,86.7,0.38,0.652,0.163,108.0,101.0,106.0,,,,,,,,,,0.157,0.314,0.28,,,,,,
2024-08-11,1:40 PM.,SD,MIA,home,Roof Closed.,72,656302,1B,3,0,1,0,0,0,1,0,1,0,0,0.259,0.358,0.432,0.79,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,112.0,100.0,105.0,,0.435,0.471,0.009,0.22,,1.98,-4.13,96.9,69.7,,87.2,0.235,0.39,0.203,,,,0.159,0.257,0.447,0.25,1.0,0.2,,,,,,,0.28,0.44,0.286,113.0,89.0,90.0,0.006,-5.11,91.8,0.25,1.0,0.0,,,,,,,,,,105.0,95.0,102.0,0.079,-0.95,82.3,,,,0.2,0.267,0.385,,,,,,
2024-08-10,4:11 PM.,SD,MIA,home,Roof Closed.,72,663362,1B,4,1,0,0,0,0,0,0,0,2,5,0.256,0.352,0.436,0.788,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,57.0,108.0,91.0,73.0,108.0,102.0,115.0,101.0,107.0,0.144,0.19,0.198,,-0.77,0.64,0.5,,90.6,,90.0,79.3,0.265,0.513,0.224,0.303,0.404,0.067,,,,,,,,,,,,,,,,83.0,98.0,90.0,0.086,1.88,87.0,0.231,0.385,0.144,,,,,,,,,,,,,,,,,,,0.227,0.454,0.201,77.6,0.382,-1.09,0.246,0.394,0.275
2024-08-09,7:10 PM.,SD,MIA,home,Roof Closed.,72,527048,DH,3,1,1,0,0,1,1,0,1,0,1,0.27,0.36,0.459,0.819,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,0.0,0.227,-8.23,0.57,-51.06,-1.27,91.3,83.4,90.7,82.8,0.458,0.917,0.043,0.275,0.383,0.097,,,,0.28,0.448,0.341,74.0,102.0,98.0,0.141,0.62,77.9,0.246,0.354,0.29,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,6:10 PM.,CIN,MIA,home,Roof Closed.,72,668881,1B,5,1,1,0,0,0,0,0,0,1,5,0.268,0.354,0.423,0.777,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,123.0,102.0,104.0,,,,125.0,96.0,103.0,,0.552,0.346,,1.56,,0.62,,97.6,,,86.8,0.184,0.273,0.248,,,,0.161,0.3,0.39,,,,118.0,96.0,101.0,0.018,-2.87,80.9,0.4,1.0,0.2,,,,,,,,,,0.083,-0.79,87.0,0.243,0.405,0.284,120.0,89.0,103.0,,,,,,,,,,,,,,,,,,
2024-08-07,6:40 PM.,CIN,MIA,home,Roof Closed.,72,671096,1B,4,1,2,0,0,0,0,0,0,1,0,0.273,0.364,0.439,0.803,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.163,-0.26,,0.49,0.23,92.8,84.8,,82.9,0.254,0.451,0.194,,,,,,,0.214,0.429,0.273,101.0,98.0,99.0,0.116,-1.56,80.8,0.327,0.653,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.307,0.287,,,,,,
2024-08-06,6:43 PM.,CIN,MIA,home,Roof Closed.,72,666157,1B,1,0,0,0,0,0,0,0,2,0,1,0.258,0.356,0.435,0.791,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.11,0.99,,-0.21,94.1,88.1,94.1,,0.241,0.407,0.23,0.234,0.453,0.183,,,,0.232,0.39,0.259,90.0,94.0,100.0,0.273,-0.75,81.7,0.217,0.302,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,6:41 PM.,CIN,MIA,home,Roof Closed.,72,607259,DH,4,0,2,0,0,0,1,0,1,0,1,0.262,0.333,0.443,0.776,607259,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.1,3.19,142.1,109.0,99.0,107.0,0.786,7.33,1.14,8.09,0.82,0.89,0.265,0.393,0.198,0.23,0.441,118.0,113.0,116.0,91.0,110.0,109.0,80.0,106.0,97.0,105.0,110.0,110.0,0.176,0.224,0.061,0.216,0.73,0.88,-0.55,1.79,92.6,80.1,92.0,84.9,0.219,0.351,0.212,0.24,0.375,0.09,0.233,0.4,0.364,0.186,0.286,0.416,107.0,102.0,105.0,0.119,-1.69,80.8,0.342,0.605,0.247,96.0,108.0,104.0,0.203,1.32,89.1,0.281,0.43,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,1:35 PM.,ATL,MIA,away,Partly Cloudy.,89,608331,1B,4,1,1,0,0,1,3,0,1,1,4,0.246,0.313,0.439,0.752,608331,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,0.158,0.327,0.115,0.136,0.63,1.47,0.5,1.7,93.9,85.7,93.6,82.1,0.266,0.36,0.182,0.265,0.299,0.137,0.22,0.293,0.297,0.196,0.283,0.251,116.0,103.0,108.0,0.21,1.39,74.6,0.154,0.285,0.371,93.0,96.0,94.0,0.054,-1.33,88.5,0.286,0.476,0.286,,,,,,,,,,,,,,,,,,,0.167,0.2,0.358,,,,,,
2024-08-03,7:20 PM.,ATL,MIA,away,Partly Cloudy.,88,656550,DH,4,0,0,0,0,0,0,0,1,1,3,0.245,0.305,0.396,0.701,656550,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.46,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.154,0.323,0.425,59.0,91.0,86.0,81.0,100.0,92.0,,,,118.0,101.0,111.0,,0.373,0.316,0.012,1.54,,0.71,-1.32,94.6,91.3,,86.5,0.238,0.366,0.203,,,,0.25,0.33,0.415,,,,105.0,105.0,108.0,0.217,0.86,84.0,0.228,0.316,0.437,94.0,89.0,90.0,0.082,-3.71,92.6,0.467,0.867,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,7:21 PM.,ATL,MIA,away,Partly Cloudy.,81,680885,1B,4,1,1,0,0,1,2,0,0,3,2,0.265,0.315,0.429,0.744,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,,,,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,0.068,0.291,0.199,,0.27,-0.12,0.61,,96.1,,95.1,87.3,0.24,0.448,0.205,0.231,0.385,0.078,0.225,0.333,0.279,,,,101.0,104.0,108.0,0.146,0.29,80.6,0.236,0.436,0.409,94.0,104.0,100.0,0.168,0.53,92.9,0.27,0.5,0.199,0.128,1.96,84.5,0.147,0.235,0.463,84.0,107.0,109.0,,,,,,,,,,,,,,,,,,
2024-08-01,7:20 PM.,ATL,MIA,away,Partly Cloudy.,89,450203,1B,4,0,1,0,0,0,0,0,0,2,3,0.267,0.32,0.378,0.698,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,0.099,0.289,,0.11,-1.4,0.39,,-1.38,94.1,85.0,93.5,,0.281,0.517,0.193,0.333,0.433,0.07,,,,0.292,0.6,0.333,122.0,98.0,108.0,0.424,0.78,81.5,0.2,0.309,0.342,73.0,92.0,86.0,0.078,-0.75,88.5,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,12:10 PM.,TB,MIA,away,Dome.,72,671737,1B,4,1,2,1,0,1,1,0,0,1,0,0.268,0.326,0.39,0.716,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,129.0,97.0,102.0,,,,,,,,0.417,,,-0.04,,,,96.4,,,,0.269,0.5,0.21,,,,,,,,,,100.0,91.0,93.0,0.089,-1.5,79.1,0.241,0.483,0.346,91.0,100.0,98.0,0.225,1.02,90.9,0.205,0.357,0.324,0.269,0.47,90.9,0.213,0.32,0.33,123.0,102.0,114.0,,,,,,,,,,,,,,,,,,
2024-07-30,6:50 PM.,TB,MIA,away,Dome.,72,605488,3B,2,0,1,0,0,0,0,0,1,1,0,0.243,0.31,0.27,0.58,605488,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.27,3.7,33.0,99.0,87.0,96.0,0.733,10.09,3.0,9.27,1.36,0.9,0.226,0.441,0.151,0.344,0.351,107.0,102.0,100.0,77.0,98.0,93.0,47.0,55.0,53.0,92.0,106.0,107.0,0.002,0.423,0.235,0.317,-0.7,-3.5,2.84,-1.59,89.8,79.6,89.8,82.3,0.216,0.49,0.17,,,,0.222,0.222,0.236,0.333,0.439,0.442,,,,,,,,,,18.0,84.0,80.0,0.023,-1.54,85.3,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,,,,
2024-07-28,1:36 PM.,MIL,MIA,away,Roof Closed.,80,668964,2B,4,0,0,0,0,0,0,0,0,2,0,0.229,0.263,0.257,0.52,668964,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,0.005,0.401,0.21,0.114,0.58,11.28,1.43,1.18,92.9,81.1,91.5,85.5,0.239,0.436,0.194,0.0,0.0,0.0,0.198,0.255,0.248,0.083,0.083,0.444,73.0,99.0,104.0,0.041,-3.19,77.8,0.421,0.579,0.194,96.0,100.0,91.0,0.23,-0.75,89.2,0.336,0.518,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,6:10 PM.,MIL,MIA,away,Clear.,81,650644,3B,3,0,1,0,0,0,1,0,0,1,2,0.258,0.294,0.29,0.584,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,0.24,0.099,0.163,,-1.7,0.06,-1.03,,92.0,,92.6,80.5,0.294,0.49,0.095,0.241,0.421,0.158,0.25,0.375,0.438,,,,104.0,104.0,109.0,0.156,-1.36,77.1,0.25,0.479,0.275,91.0,100.0,101.0,0.322,1.08,88.1,0.232,0.394,0.233,0.02,-4.86,85.6,0.375,0.625,0.261,57.0,96.0,102.0,,,,,,,,,,0.267,0.467,0.272,,,,,,
2024-07-25,12:10 PM.,BAL,MIA,home,Roof Closed.,72,669203,1B,2,0,1,0,0,0,0,0,1,0,0,0.25,0.29,0.286,0.576,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,0.078,,0.146,0.11,,-0.5,0.7,0.2,,89.2,97.0,87.2,,,,0.235,0.412,0.157,0.196,0.268,0.463,0.194,0.339,0.377,109.0,101.0,106.0,0.215,0.44,80.3,0.2,0.326,0.378,125.0,105.0,108.0,0.45,1.37,95.3,0.251,0.362,0.19,,,,,,,,,,,,,,,,,,,0.125,0.5,0.457,,,,,,
