date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CH%,wFA/C,wFC/C,wSI/C,wCH/C,vFA,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-08-13,6:40 PM.,AZ,COL,away,Roof Closed.,78,593958,LF,4,0,1,0,0,0,1,0,0,3,0,0.193,0.2,0.313,0.513,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.53,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,60.0,101.0,90.0,84.0,111.0,99.0,77.0,105.0,97.0,0.076,0.44,0.193,0.225,-0.04,-1.76,-3.84,-0.27,92.0,88.8,86.7,91.6,0.333,0.595,0.133,0.269,0.385,0.256,0.257,0.486,0.268,0.318,0.455,0.182,105.0,109.0,105.0,0.066,-0.19,83.9,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,7:10 PM.,PHI,COL,home,Overcast.,68,605400,LF,0,0,0,0,0,0,0,0,0,0,0,0.19,0.198,0.316,0.514,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,90.0,103.0,99.0,100.0,109.0,106.0,69.0,99.0,92.0,0.204,0.278,0.092,0.096,0.81,-2.57,-0.34,-1.67,92.5,87.5,85.7,91.5,0.389,0.796,0.178,0.279,0.426,0.135,0.168,0.318,0.224,0.313,0.475,0.136,,,,,,,,,,,,,,,,0.221,0.381,0.37,,,,,,,,,,,,,,,,135.0,106.0,113.0,0.329,0.94,79.1,,,,,,
2024-05-24,6:41 PM.,PHI,COL,home,Cloudy.,70,650911,LF,4,0,1,1,0,0,0,0,1,1,2,0.19,0.198,0.316,0.514,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,95.0,101.0,98.0,86.0,52.0,74.0,0.473,,0.001,0.357,,2.59,-0.55,1.56,,86.5,85.1,94.5,,,,0.177,0.22,0.348,,,,0.345,0.481,0.131,102.0,102.0,103.0,0.169,0.65,84.4,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,12:37 PM.,OAK,COL,away,Sunny.,65,683155,LF,4,0,0,0,0,0,1,0,0,2,2,0.187,0.184,0.307,0.491,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,111.0,89.0,91.0,0.034,0.517,0.007,0.111,0.08,-13.81,-1.55,-2.46,92.4,86.4,84.8,90.8,,,,0.357,0.738,0.204,0.257,0.469,0.175,0.263,0.579,0.147,114.0,113.0,117.0,0.332,-0.2,79.6,0.261,0.435,0.223,,,,,,,,,,,,,,,,,,,,,,0.217,0.367,0.216,,,,,,,,,,,,
2024-05-22,6:40 PM.,OAK,COL,away,Clear.,64,687765,LF,5,0,0,0,0,0,0,0,0,2,7,0.197,0.197,0.324,0.521,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,,,,40.0,97.0,84.0,99.0,100.0,96.0,0.146,,0.396,0.011,,-0.41,-1.41,-7.88,,90.7,88.4,91.9,0.278,0.472,0.176,0.571,0.857,0.0,,,,0.338,0.403,0.16,121.0,105.0,109.0,0.326,0.01,84.3,0.278,0.493,0.276,118.0,117.0,117.0,0.121,-0.82,80.4,0.196,0.351,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,6:40 PM.,OAK,COL,away,Clear.,72,605156,LF,4,0,0,0,0,0,0,1,0,1,3,0.212,0.212,0.348,0.56,605156,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.7,26.2,101.0,88.0,95.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,61.0,90.0,75.0,87.0,107.0,99.0,,,,0.243,0.28,,0.134,-3.07,,0.96,-1.72,92.1,,85.0,91.9,,,,0.231,0.538,0.308,0.5,0.611,0.208,0.293,0.39,0.068,106.0,104.0,107.0,0.325,-0.22,85.2,0.265,0.529,0.281,,,,,,,,,,,,,,,,,,,,,,,,,107.0,98.0,96.0,0.017,5.08,79.5,,,,,,
2024-05-19,1:06 PM.,SF,COL,away,Sunny.,61,663855,CF,3,0,1,1,0,0,0,0,0,1,0,0.226,0.226,0.371,0.597,663855,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.1,4.91,109.2,94.0,107.0,97.0,0.765,7.88,3.86,9.19,0.98,1.64,0.219,0.422,0.125,0.337,0.403,,,,79.0,85.0,79.0,95.0,95.0,94.0,,,,0.515,0.054,,,-3.85,,-0.02,,95.4,,,94.5,,,,,,,0.238,0.381,0.31,0.341,0.498,0.111,125.0,93.0,101.0,0.241,-0.1,81.1,,,,,,,,,,,,,121.0,92.0,106.0,0.191,-0.41,84.3,0.181,0.287,0.408,,,,0.152,0.329,0.376,,,,,,,,,,,,
2024-05-18,1:06 PM.,SF,COL,away,Sunny.,63,690986,LF,4,0,0,0,0,0,0,0,0,2,3,0.22,0.22,0.356,0.576,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,70.0,96.0,88.0,98.0,100.0,92.0,,,,,,,,0.577,,0.197,0.2,,,-1.64,92.5,,84.8,,,,,0.287,0.435,0.215,0.249,0.425,0.23,,,,93.0,107.0,97.0,0.003,-11.71,88.2,0.333,0.667,0.5,84.0,95.0,95.0,0.223,-0.22,80.6,,,,,,,,,,,,,0.274,0.452,0.277,,,,,,,,,,,,,,,
2024-05-17,7:15 PM.,SF,COL,away,Partly Cloudy.,58,696131,LF,4,1,1,0,0,1,1,0,0,1,2,0.236,0.236,0.382,0.618,696131,masonblack,Black,Right,Mason Black,SFG,6.44,6.13,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,,,,0.285,0.321,,0.023,-2.69,,-1.0,-13.48,92.4,,87.6,92.6,,,,0.667,0.833,0.0,0.333,0.548,0.236,0.326,0.535,0.08,109.0,97.0,101.0,0.371,-0.68,83.3,0.0,0.0,0.179,,,,,,,,,,,,,,,,,,,,,,0.318,0.591,0.16,,,,,,,,,,,,
2024-05-15,1:10 PM.,SD,COL,away,Cloudy.,63,650633,LF,4,1,3,1,0,1,5,0,0,0,2,0.235,0.235,0.333,0.568,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,86.0,103.0,101.0,88.0,105.0,98.0,,,,0.279,0.241,,0.246,-0.15,,0.68,1.61,93.7,,86.7,92.9,,,,0.207,0.286,0.362,0.265,0.402,0.261,0.2,0.376,0.189,115.0,97.0,102.0,0.234,-0.19,82.9,0.281,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,0.206,0.304,0.345,,,,,,,,,,,,
2024-05-14,6:40 PM.,SD,COL,away,Cloudy.,62,656302,LF,4,0,1,0,0,0,1,0,0,3,2,0.191,0.191,0.213,0.404,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,123.0,95.0,102.0,,,,113.0,89.0,90.0,,0.435,0.006,0.009,0.22,-5.11,,-4.13,96.9,91.8,69.7,,0.25,1.0,0.0,0.25,1.0,0.2,0.235,0.39,0.203,,,,112.0,100.0,105.0,0.471,1.98,87.2,0.159,0.257,0.447,,,,,,,0.28,0.44,0.286,,,,,,,,,,,,,0.2,0.267,0.385,105.0,95.0,102.0,0.079,-0.95,82.3,,,,,,
2024-05-13,6:41 PM.,SD,COL,away,Partly Cloudy.,62,681190,LF,4,0,1,0,0,0,0,0,0,0,2,0.186,0.186,0.209,0.395,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,107.0,99.0,97.0,0.157,0.285,0.137,0.124,-0.56,2.22,-1.91,-3.49,94.3,90.2,88.6,94.2,0.228,0.351,0.169,0.365,0.615,0.122,0.301,0.462,0.222,0.429,0.571,0.106,132.0,101.0,109.0,0.1,-0.16,82.4,,,,124.0,101.0,106.0,0.197,-0.45,82.2,0.234,0.422,0.239,,,,,,,,,,,,,0.229,0.396,0.247,,,,,,,,,,,,
2024-05-12,1:40 PM.,TEX,COL,home,Partly Cloudy.,52,570632,LF,3,0,1,0,0,0,0,1,0,1,1,0.179,0.179,0.205,0.384,570632,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.43,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.297,0.397,76.0,94.0,88.0,88.0,97.0,93.0,91.0,99.0,96.0,,,,0.409,0.063,,0.187,-2.67,,0.74,-0.66,96.4,,88.7,96.0,,,,0.2,0.471,0.321,0.385,0.769,0.167,0.271,0.372,0.121,76.0,99.0,98.0,0.341,-0.19,87.0,0.242,0.363,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,6:10 PM.,TEX,COL,home,Cloudy.,64,571760,LF,4,1,1,0,0,0,0,0,0,2,1,0.167,0.167,0.194,0.361,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,83.0,102.0,94.0,77.0,102.0,98.0,34.0,82.0,74.0,20.0,51.0,51.0,0.014,0.501,0.001,0.17,0.15,-19.13,-4.52,0.46,91.5,86.6,83.7,92.2,,,,0.239,0.384,0.243,0.23,0.412,0.213,0.455,0.455,0.125,79.0,100.0,103.0,0.278,-0.26,82.5,0.26,0.385,0.365,126.0,105.0,103.0,0.036,-3.31,75.6,0.5,1.1,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,6:40 PM.,TEX,COL,home,Partly Cloudy.,56,592351,LF,0,0,0,0,0,0,0,0,0,0,0,0.156,0.156,0.188,0.344,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,73.0,103.0,91.0,,,,,,,,0.444,,0.071,-0.71,,,-1.39,94.9,,88.7,,,,,0.257,0.543,0.19,0.311,0.443,0.15,,,,97.0,105.0,105.0,0.439,0.77,88.6,0.213,0.344,0.334,97.0,97.0,102.0,0.046,-0.7,78.9,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,1:09 PM.,SF,COL,home,Cloudy.,51,676775,LF,4,0,0,0,0,0,0,0,0,2,2,0.156,0.156,0.188,0.344,676775,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.56,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.079,0.436,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,0.192,0.263,,,-0.92,,-2.92,,95.7,,,94.8,,,,,,,0.214,0.5,0.272,0.41,0.692,0.066,127.0,98.0,106.0,0.139,-1.39,87.9,0.321,0.607,0.356,,,,,,,,,,131.0,97.0,113.0,0.405,0.24,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,
2024-05-08,6:41 PM.,SF,COL,home,Partly Cloudy.,56,663855,LF,4,1,2,1,0,0,0,0,0,1,1,0.179,0.179,0.214,0.393,663855,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,4.1,4.91,109.2,94.0,107.0,97.0,0.765,7.88,3.86,9.19,0.98,1.64,0.219,0.422,0.125,0.337,0.403,,,,79.0,85.0,79.0,95.0,95.0,94.0,,,,0.515,0.054,,,-3.85,,-0.02,,95.4,,,94.5,,,,,,,0.238,0.381,0.31,0.341,0.498,0.111,125.0,93.0,101.0,0.241,-0.1,81.1,,,,,,,,,,,,,121.0,92.0,106.0,0.191,-0.41,84.3,0.181,0.287,0.408,,,,0.152,0.329,0.376,,,,,,,,,,,,
2024-05-07,6:40 PM.,SF,COL,home,Partly Cloudy.,50,690986,LF,3,0,0,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,70.0,96.0,88.0,98.0,100.0,92.0,,,,,,,,0.577,,0.197,0.2,,,-1.64,92.5,,84.8,,,,,0.287,0.435,0.215,0.249,0.425,0.23,,,,93.0,107.0,97.0,0.003,-11.71,88.2,0.333,0.667,0.5,84.0,95.0,95.0,0.223,-0.22,80.6,,,,,,,,,,,,,0.274,0.452,0.277,,,,,,,,,,,,,,,
2024-05-05,1:35 PM.,PIT,COL,away,Cloudy.,73,663559,LF,3,0,0,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,85.0,100.0,97.0,99.0,101.0,99.0,,,,0.142,0.484,,,0.38,,1.23,,91.8,,,92.0,,,,,,,0.255,0.41,0.166,0.26,0.448,0.157,91.0,96.0,96.0,0.216,0.27,86.1,0.245,0.304,0.287,100.0,99.0,98.0,0.152,-1.24,77.7,0.305,0.61,0.207,43.0,95.0,70.0,0.006,-7.04,86.9,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
2024-05-04,4:05 PM.,PIT,COL,away,Cloudy.,60,683003,LF,3,0,0,0,0,0,0,0,0,2,0,0.167,0.167,0.167,0.334,683003,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.05,121.2,102.0,127.0,108.0,0.726,9.76,2.88,7.84,1.33,0.93,0.238,0.39,0.149,0.335,0.458,113.0,99.0,106.0,132.0,102.0,109.0,,,,,,,,0.493,,0.066,0.15,,,-2.91,97.3,,89.9,,,,,0.317,0.561,0.229,0.224,0.425,0.257,,,,130.0,103.0,111.0,0.348,1.12,88.8,0.208,0.354,0.373,95.0,96.0,98.0,0.093,-2.53,81.5,0.348,0.87,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,6:42 PM.,PIT,COL,away,Cloudy.,74,527048,LF,4,0,0,0,0,0,0,0,0,3,1,0.2,0.2,0.2,0.4,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,101.0,93.0,0.358,0.053,0.221,0.227,-8.23,-0.61,0.57,-1.27,91.3,87.9,83.4,90.7,0.28,0.57,0.212,0.28,0.448,0.341,0.458,0.917,0.043,0.275,0.383,0.097,70.0,111.0,119.0,0.0,-51.06,82.8,,,,74.0,102.0,98.0,0.141,0.62,77.9,0.246,0.354,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,12:10 PM.,MIA,COL,away,Roof Closed.,72,665795,LF,4,0,1,0,0,0,0,0,0,3,2,0.273,0.273,0.273,0.546,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.78,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.348,0.393,96.0,98.0,103.0,97.0,91.0,87.0,110.0,94.0,95.0,,,,0.091,0.274,,0.332,-1.63,,0.07,0.15,96.3,,93.0,96.7,,,,0.206,0.321,0.338,0.304,0.543,0.164,0.231,0.333,0.151,114.0,102.0,105.0,0.085,1.65,89.2,0.129,0.226,0.313,106.0,101.0,104.0,0.217,-0.03,84.8,0.206,0.426,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,6:41 PM.,MIA,COL,away,Roof Closed.,72,682610,LF,3,0,0,0,0,0,0,0,0,2,1,0.286,0.286,0.286,0.572,682610,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.83,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,96.0,89.0,96.0,97.0,94.0,93.0,94.0,91.0,89.0,96.0,90.0,0.228,0.269,0.212,0.093,-3.28,-0.08,-0.99,-2.82,95.4,89.8,89.3,94.9,0.229,0.471,0.313,0.27,0.595,0.306,0.325,0.714,0.175,0.27,0.554,0.109,103.0,94.0,100.0,0.198,-2.57,85.7,0.261,0.536,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,6:40 PM.,MIA,COL,away,Roof Closed.,72,664350,LF,4,0,2,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,664350,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.11,35.2,101.0,82.0,96.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.109,0.305,0.464,93.0,100.0,100.0,77.0,98.0,88.0,84.0,110.0,106.0,58.0,108.0,100.0,0.048,0.298,0.34,0.314,-1.21,-1.57,-4.7,1.58,93.8,83.6,85.4,92.7,0.375,0.518,0.114,0.22,0.22,0.17,0.267,0.433,0.104,0.5,1.333,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
