date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,ST_ba,ST_slg,ST_whiff,KC_ba,KC_slg,KC_whiff
2024-08-11,1:37 PM.,HOU,BOS,home,Partly Cloudy.,81,686613,2B,4,0,0,0,0,0,0,0,0,2,3,0.219,0.278,0.391,0.669,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,110.0,101.0,102.0,110.0,103.0,107.0,,,,0.347,,0.051,0.16,,1.7,96.0,,89.1,0.244,0.413,0.288,,,,0.2,0.2,0.236,84.0,101.0,102.0,,,,93.0,102.0,98.0,0.182,,0.126,0.92,,0.95,88.4,95.6,,0.275,0.321,0.161,0.237,0.421,0.305,0.221,0.26,0.296,90.0,103.0,101.0,0.17,0.14,92.4,0.23,0.363,0.216,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,,,,,,,
2024-08-09,7:12 PM.,HOU,BOS,home,Cloudy.,82,669854,DH,1,0,0,0,0,0,0,0,1,0,2,0.224,0.284,0.4,0.684,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,85.0,95.0,90.0,89.0,103.0,101.0,,,,0.383,,0.302,-0.42,,2.24,93.4,,86.4,0.232,0.497,0.192,,,,0.18,0.284,0.333,119.0,104.0,108.0,75.0,96.0,100.0,,,,,0.094,0.221,,2.55,-0.16,85.2,,80.1,,,,0.071,0.071,0.376,0.188,0.356,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,1:08 PM.,NYY,BOS,away,Partly Cloudy.,86,543037,3B,3,1,1,0,0,0,0,0,1,1,0,0.226,0.282,0.402,0.684,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,116.0,100.0,104.0,128.0,106.0,112.0,,,,0.462,,0.146,0.7,,1.25,95.9,,88.2,0.189,0.365,0.234,,,,0.222,0.27,0.264,73.0,94.0,90.0,,,,,,,0.002,,0.04,17.25,,-3.6,88.2,93.7,,0.0,0.0,0.143,0.209,0.239,0.301,0.333,0.667,0.28,99.0,102.0,102.0,0.163,-0.7,91.4,0.32,0.56,0.22,102.0,99.0,106.0,0.187,2.35,82.5,,,,,,,,,,,,
2024-07-05,7:08 PM.,NYY,BOS,away,Partly Cloudy.,83,641482,2B,3,0,2,0,0,0,0,0,0,0,0,0.224,0.277,0.404,0.681,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,99.0,98.0,101.0,,,,0.442,,0.168,0.25,,-1.27,92.1,,78.2,0.235,0.443,0.215,,,,0.364,0.727,0.167,86.0,102.0,94.0,,,,86.0,116.0,113.0,0.014,,0.097,1.37,,-0.89,83.6,90.3,,0.143,0.143,0.316,,,,0.226,0.369,0.326,109.0,100.0,102.0,0.28,1.32,87.5,0.249,0.378,0.251,,,,,,,,,,,,,0.284,0.511,0.25,,,
2024-07-04,1:10 PM.,MIA,BOS,away,Roof Closed.,72,667725,DH,1,0,1,0,0,0,1,0,0,0,0,0.215,0.27,0.399,0.669,667725,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.21,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,81.0,91.0,88.0,117.0,87.0,90.0,,,,0.143,,0.112,0.03,,0.12,90.6,,82.2,0.238,0.429,0.159,,,,0.231,0.308,0.379,47.0,78.0,66.0,97.0,89.0,93.0,,,,,0.284,0.012,,-1.62,-4.32,86.4,,77.0,,,,0.323,0.419,0.431,,,,108.0,102.0,100.0,0.448,-0.34,90.3,0.328,0.448,0.17,,,,,,,,,,,,,,,,,,
2024-07-02,6:40 PM.,MIA,BOS,away,Roof Closed.,72,678368,2B,4,1,1,0,0,0,0,0,0,1,4,0.21,0.266,0.395,0.661,678368,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.14,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,54.0,102.0,84.0,100.0,105.0,104.0,,,,0.374,,0.103,-0.41,,0.03,89.2,,77.7,0.247,0.454,0.133,,,,,,,99.0,95.0,96.0,93.0,94.0,94.0,,,,,0.125,0.144,,-3.5,-3.12,81.1,,73.7,,,,0.333,0.741,0.283,0.326,0.488,0.296,67.0,98.0,91.0,0.253,1.23,82.8,0.205,0.438,0.163,,,,,,,,,,,,,0.233,0.433,0.286,,,
2024-06-30,1:35 PM.,SD,BOS,home,Cloudy.,86,663362,2B,4,0,0,0,0,0,0,0,0,1,2,0.209,0.266,0.399,0.665,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,57.0,108.0,91.0,115.0,101.0,107.0,,,,0.19,,0.198,-0.77,,0.5,90.6,,79.3,0.265,0.513,0.224,,,,,,,,,,,,,73.0,108.0,102.0,0.144,,,0.64,,,,90.0,,0.303,0.404,0.067,,,,,,,83.0,98.0,90.0,0.086,1.88,87.0,0.231,0.385,0.144,,,,,,,,,,77.6,0.382,-1.09,0.227,0.454,0.201,0.246,0.394,0.275
2024-06-29,4:10 PM.,SD,BOS,home,Cloudy.,73,650633,2B,3,0,1,1,0,0,0,0,1,0,1,0.215,0.273,0.409,0.682,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,86.0,103.0,101.0,115.0,97.0,102.0,,,,0.241,,0.234,-0.15,,-0.19,93.7,,82.9,0.265,0.402,0.261,,,,0.281,0.5,0.284,88.0,103.0,97.0,,,,88.0,105.0,98.0,0.279,,0.246,0.68,,1.61,86.7,92.9,,0.2,0.376,0.189,,,,0.207,0.286,0.362,,,,,,,,,,,,,,,,,,,,,,0.206,0.304,0.345,,,
2024-06-26,7:12 PM.,TOR,BOS,home,Cloudy.,81,684320,2B,0,0,0,0,0,0,0,0,0,0,0,0.212,0.267,0.404,0.671,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,86.0,93.0,87.0,120.0,104.0,111.0,85.0,102.0,102.0,0.409,0.096,0.282,-0.12,-1.17,0.67,93.9,88.9,84.6,0.255,0.439,0.22,0.194,0.306,0.215,0.213,0.36,0.335,,,,97.0,95.0,100.0,84.0,94.0,92.0,0.108,0.105,,2.98,-2.85,,,93.4,78.3,0.167,0.167,0.149,0.348,0.739,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,7:12 PM.,TOR,BOS,home,Partly Cloudy.,85,592332,2B,3,0,1,0,0,0,0,0,1,1,0,0.212,0.267,0.404,0.671,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,88.0,90.0,95.0,88.0,108.0,106.0,0.528,0.334,0.084,0.43,0.51,-1.21,93.9,86.0,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,,,,,,,90.0,102.0,94.0,0.054,,,-3.21,,,,93.3,,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,7:11 PM.,TOR,BOS,home,Partly Cloudy.,77,605135,PH,1,0,0,0,0,0,0,0,0,0,2,0.21,0.261,0.406,0.667,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,64.0,103.0,94.0,120.0,96.0,106.0,87.0,90.0,86.0,0.045,0.043,0.118,-1.6,-2.64,-0.88,92.6,84.1,77.2,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,75.0,87.0,84.0,101.0,91.0,102.0,96.0,101.0,97.0,0.407,0.137,0.053,-0.08,-0.09,-2.29,84.5,92.5,71.0,0.327,0.423,0.128,0.221,0.351,0.292,0.321,0.607,0.158,79.0,101.0,91.0,0.197,0.44,89.6,0.188,0.316,0.268,,,,,,,,,,,,,0.154,0.231,0.458,,,
2024-06-22,4:11 PM.,CIN,BOS,away,Partly Cloudy.,92,593423,2B,4,0,0,0,0,0,0,0,0,2,3,0.211,0.263,0.408,0.671,593423,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,83.0,105.0,98.0,117.0,103.0,106.0,119.0,99.0,105.0,0.332,0.183,0.107,-0.02,-0.23,-1.94,95.6,86.0,85.4,0.206,0.367,0.231,0.218,0.297,0.426,0.288,0.577,0.325,,,,,,,83.0,100.0,98.0,0.191,,,1.13,,,,94.8,,0.248,0.407,0.113,,,,,,,109.0,95.0,95.0,0.187,-1.4,90.4,0.326,0.609,0.223,,,,,,,,,,,,,,,,,,
2024-06-21,7:10 PM.,CIN,BOS,away,Clear.,91,671096,2B,3,0,1,0,0,0,0,0,0,1,0,0.217,0.27,0.42,0.69,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,78.0,96.0,89.0,125.0,106.0,112.0,,,,0.535,,0.186,-0.26,,0.49,92.8,,82.9,0.254,0.451,0.194,,,,,,,96.0,94.0,97.0,101.0,98.0,99.0,,,,,0.116,0.163,,-1.56,0.23,84.8,,80.8,,,,0.327,0.653,0.179,0.214,0.429,0.273,,,,,,,,,,,,,,,,,,,,,,0.189,0.307,0.287,,,
2024-06-19,7:08 PM.,TOR,BOS,away,Clear.,84,592332,2B,3,3,2,0,0,1,1,0,1,0,0,0.215,0.268,0.422,0.69,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,99.0,105.0,105.0,88.0,90.0,95.0,88.0,108.0,106.0,0.528,0.334,0.084,0.43,0.51,-1.21,93.9,86.0,82.7,0.277,0.466,0.175,0.169,0.262,0.335,0.268,0.439,0.266,,,,,,,90.0,102.0,94.0,0.054,,,-3.21,,,,93.3,,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,7:09 PM.,TOR,BOS,away,Partly Cloudy.,72,605135,2B,4,0,0,0,0,0,0,0,0,1,3,0.205,0.255,0.394,0.649,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,64.0,103.0,94.0,120.0,96.0,106.0,87.0,90.0,86.0,0.045,0.043,0.118,-1.6,-2.64,-0.88,92.6,84.1,77.2,0.242,0.394,0.25,0.303,0.364,0.167,0.375,0.781,0.096,75.0,87.0,84.0,101.0,91.0,102.0,96.0,101.0,97.0,0.407,0.137,0.053,-0.08,-0.09,-2.29,84.5,92.5,71.0,0.327,0.423,0.128,0.221,0.351,0.292,0.321,0.607,0.158,79.0,101.0,91.0,0.197,0.44,89.6,0.188,0.316,0.268,,,,,,,,,,,,,0.154,0.231,0.458,,,
2024-06-17,7:07 PM.,TOR,BOS,away,Clear.,75,579328,2B,1,0,0,0,0,0,0,0,1,0,0,0.211,0.262,0.406,0.668,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,114.0,103.0,107.0,111.0,100.0,106.0,,,,0.471,,0.235,-0.08,,1.31,95.5,,88.3,0.274,0.505,0.28,,,,0.21,0.28,0.297,99.0,93.0,91.0,99.0,105.0,105.0,,,,,0.183,0.111,,0.02,-0.15,86.7,,82.4,,,,0.264,0.395,0.274,0.194,0.25,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,7:12 PM.,NYY,BOS,home,Partly Cloudy.,68,573186,2B,3,1,1,0,0,0,0,0,1,1,2,0.213,0.259,0.409,0.668,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,48.0,88.0,79.0,93.0,102.0,102.0,82.0,99.0,93.0,0.032,0.111,0.16,-4.01,-0.31,-2.37,89.9,83.3,85.3,0.455,0.636,0.259,0.235,0.309,0.241,0.258,0.386,0.272,,,,94.0,89.0,94.0,90.0,94.0,90.0,0.351,0.165,,-0.03,-0.03,,,90.0,81.3,0.306,0.466,0.12,0.0,0.0,0.265,,,,106.0,101.0,99.0,0.182,-0.26,88.1,0.296,0.519,0.187,,,,,,,0.309,0.515,0.313,,,,,,,,,
2024-06-15,7:17 PM.,NYY,BOS,home,Clear.,76,607074,2B,1,0,1,0,0,0,1,1,0,0,0,0.21,0.252,0.411,0.663,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,114.0,98.0,101.0,144.0,104.0,113.0,,,,0.494,,0.26,0.05,,-0.4,95.4,,86.8,0.262,0.514,0.214,,,,0.199,0.361,0.393,129.0,92.0,106.0,103.0,86.0,93.0,,,,,0.083,0.129,,-1.32,1.44,85.5,,81.0,,,,0.281,0.531,0.276,0.188,0.247,0.495,100.0,83.0,82.0,0.035,-3.11,91.8,0.353,0.647,0.255,,,,,,,,,,,,,,,,,,
2024-06-14,7:42 PM.,NYY,BOS,home,Overcast.,70,661563,2B,2,0,1,1,0,0,1,0,1,0,1,0.203,0.246,0.407,0.653,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,128.0,96.0,102.0,108.0,94.0,105.0,,,,0.488,,0.259,0.06,,1.37,96.6,,87.5,0.205,0.395,0.285,,,,0.171,0.312,0.315,80.0,93.0,93.0,,,,,,,,,0.253,,,0.37,91.6,,,,,,,,,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,7:10 PM.,PHI,BOS,home,Partly Cloudy.,79,605400,2B,4,1,2,2,0,0,1,0,0,0,2,0.198,0.237,0.397,0.634,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,90.0,103.0,99.0,,,,,,,0.278,,,0.81,,,92.5,,,0.168,0.318,0.224,,,,,,,78.0,102.0,91.0,,,,100.0,109.0,106.0,0.204,,0.096,-0.34,,-1.67,85.7,91.5,,0.313,0.475,0.136,0.221,0.381,0.37,0.279,0.426,0.135,69.0,99.0,92.0,0.092,-2.57,87.5,0.389,0.796,0.178,135.0,106.0,113.0,0.329,0.94,79.1,,,,,,,,,,,,
2024-06-12,7:11 PM.,PHI,BOS,home,Partly Cloudy.,75,650911,2B,1,0,1,1,0,0,2,0,1,0,0,0.188,0.228,0.376,0.604,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,,,,102.0,102.0,103.0,,,,,,0.169,,,0.65,,,84.4,,,,,,,0.219,0.368,0.308,97.0,105.0,116.0,,,,95.0,101.0,98.0,0.473,,0.357,-0.55,,1.56,85.1,94.5,,0.345,0.481,0.131,,,,0.177,0.22,0.348,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,,,,,,,
2024-06-11,7:11 PM.,PHI,BOS,home,Partly Cloudy.,70,554430,2B,2,0,0,0,0,0,0,0,0,1,1,0.181,0.216,0.362,0.578,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,101.0,106.0,109.0,128.0,106.0,115.0,94.0,110.0,110.0,0.416,0.074,0.125,0.88,1.47,1.04,95.3,86.1,84.9,0.209,0.395,0.296,0.137,0.196,0.402,,,,,,,110.0,101.0,107.0,111.0,103.0,107.0,0.192,0.1,,2.68,-0.98,,,94.6,81.8,0.189,0.259,0.142,0.205,0.397,0.387,,,,92.0,97.0,94.0,0.093,-0.23,91.1,0.226,0.371,0.183,,,,,,,,,,,,,0.152,0.273,0.335,,,
2024-06-09,1:11 PM.,CWS,BOS,away,Sunny.,78,623167,2B,1,0,0,0,0,0,0,0,1,0,0,0.184,0.22,0.368,0.588,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,2.0,93.0,82.0,148.0,102.0,103.0,,,,0.37,,0.087,-0.64,,-2.65,91.3,,80.0,0.261,0.473,0.132,,,,0.361,0.475,0.271,126.0,99.0,104.0,83.0,98.0,101.0,74.0,108.0,87.0,0.002,0.122,0.157,2.01,0.43,-1.32,81.3,91.4,72.0,,,,0.246,0.393,0.308,0.257,0.436,0.379,47.0,101.0,90.0,0.261,-0.75,87.4,0.319,0.536,0.218,,,,,,,,,,,,,,,,,,
2024-06-08,3:10 PM.,CWS,BOS,away,Cloudy.,77,680897,2B,2,0,0,0,0,0,0,0,0,1,1,0.186,0.215,0.372,0.587,680897,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.45,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.297,0.361,101.0,78.0,78.0,105.0,94.0,99.0,,,,0.454,,0.362,-1.37,,0.09,93.7,,84.5,0.189,0.415,0.204,,,,0.222,0.444,0.346,86.0,75.0,75.0,90.0,81.0,88.0,,,,,0.086,0.098,,-1.7,-4.58,85.8,,79.2,,,,0.364,0.455,0.333,0.4,0.6,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,7:09 PM.,CWS,BOS,away,Cloudy.,76,663765,2B,6,1,1,0,0,1,3,0,1,0,7,0.189,0.218,0.378,0.596,663765,jakewoodford,Woodford,Right,Jake Woodford,- - -,7.97,5.67,35.0,99.0,90.0,95.0,0.874,6.69,2.31,12.34,1.54,0.94,0.233,0.45,0.132,0.333,0.424,66.0,106.0,93.0,99.0,102.0,106.0,,,,0.029,,0.282,-0.64,,-2.09,91.3,,80.7,,,,,,,,,,58.0,104.0,95.0,,,,92.0,99.0,91.0,0.448,,0.05,-2.26,,-0.65,85.6,91.5,,0.366,0.592,0.046,,,,0.2,0.2,0.091,85.0,92.0,88.0,0.191,-0.82,88.6,0.308,0.5,0.13,,,,,,,,,,,,,0.26,0.5,0.272,,,
2024-06-05,1:36 PM.,ATL,BOS,home,Partly Cloudy.,80,680885,2B,4,1,1,1,0,0,1,0,0,0,0,0.19,0.214,0.362,0.576,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,110.0,108.0,108.0,110.0,113.0,119.0,84.0,107.0,109.0,0.291,0.128,0.199,0.27,1.96,0.61,96.1,84.5,87.3,0.24,0.448,0.205,0.147,0.235,0.463,0.225,0.333,0.279,,,,101.0,104.0,108.0,93.0,102.0,101.0,0.068,0.146,,-0.12,0.29,,,95.1,80.6,0.231,0.385,0.078,0.236,0.436,0.409,,,,94.0,104.0,100.0,0.168,0.53,92.9,0.27,0.5,0.199,,,,,,,,,,,,,,,,,,
2024-06-04,7:16 PM.,ATL,BOS,home,Partly Cloudy.,72,608331,PH,1,0,1,0,0,0,0,0,0,0,0,0.188,0.213,0.356,0.569,608331,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,78.0,93.0,93.0,102.0,97.0,98.0,,,,0.327,,0.115,0.63,,0.5,93.9,,82.1,0.266,0.36,0.182,,,,0.22,0.293,0.297,91.0,101.0,103.0,116.0,103.0,108.0,90.0,98.0,94.0,0.158,0.21,0.136,1.47,1.39,1.7,85.7,93.6,74.6,0.265,0.299,0.137,0.154,0.285,0.371,0.196,0.283,0.251,93.0,96.0,94.0,0.054,-1.33,88.5,0.286,0.476,0.286,,,,,,,,,,,,,0.167,0.2,0.358,,,
2024-06-02,1:37 PM.,DET,BOS,home,Partly Cloudy.,83,663554,2B,5,0,1,0,0,0,1,0,0,0,2,0.18,0.206,0.35,0.556,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,106.0,105.0,102.0,107.0,101.0,102.0,112.0,99.0,102.0,0.386,0.181,0.277,-0.47,-1.06,-0.46,95.5,86.2,85.7,0.306,0.428,0.205,0.286,0.405,0.322,0.271,0.5,0.218,,,,,,,92.0,108.0,105.0,0.08,,,1.3,,,,95.5,,0.293,0.341,0.08,0.261,0.522,0.216,,,,,,,,,,,,,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,,,,,,,
2024-06-01,4:10 PM.,DET,BOS,home,Sunny.,80,681857,DH,4,3,3,1,0,2,3,0,0,1,2,0.179,0.206,0.358,0.564,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,70.0,94.0,86.0,111.0,97.0,103.0,,,,0.234,,0.278,-0.39,,2.08,94.2,,84.8,0.277,0.386,0.101,,,,0.143,0.194,0.455,102.0,97.0,105.0,92.0,91.0,90.0,75.0,103.0,95.0,0.205,0.06,0.223,1.85,-3.32,-0.05,86.5,94.2,79.0,0.284,0.385,0.076,0.304,0.652,0.295,0.222,0.344,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,7:22 PM.,DET,BOS,home,Partly Cloudy.,62,656427,2B,1,0,0,0,0,0,0,0,0,1,0,0.154,0.184,0.264,0.448,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,92.0,104.0,101.0,95.0,102.0,102.0,,,,0.441,,0.29,0.5,,0.02,93.3,,84.7,0.245,0.401,0.238,,,,0.222,0.455,0.363,87.0,83.0,81.0,,,,75.0,85.0,72.0,0.023,,0.027,-5.05,,-0.55,85.7,90.6,,0.6,1.2,0.4,0.164,0.219,0.436,0.111,0.333,0.111,,,,,,,,,,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,,,,,,,
2024-05-29,6:36 PM.,BAL,BOS,away,Overcast.,67,669203,LF,0,0,0,0,0,0,0,0,0,0,0,0.156,0.186,0.267,0.453,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,,,,133.0,105.0,120.0,,,,,,0.146,,,0.7,,,87.2,,,,,,,0.196,0.268,0.463,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,0.078,0.215,0.11,-0.5,0.44,0.2,89.2,97.0,80.3,0.235,0.412,0.157,0.2,0.326,0.378,0.194,0.339,0.377,125.0,105.0,108.0,0.45,1.37,95.3,0.251,0.362,0.19,,,,,,,,,,,,,0.125,0.5,0.457,,,
2024-05-01,7:14 PM.,SF,BOS,home,Clear.,51,669062,2B,4,1,1,1,0,0,1,0,0,1,3,0.156,0.186,0.267,0.453,669062,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.88,3.14,67.1,96.0,110.0,99.0,0.712,11.63,5.08,6.68,0.94,1.46,0.165,0.475,0.177,0.348,0.386,95.0,94.0,91.0,137.0,101.0,110.0,,,,0.497,,0.164,0.99,,-1.06,96.9,,83.3,0.184,0.311,0.291,,,,0.244,0.415,0.375,118.0,97.0,105.0,,,,,,,,0.001,0.338,,3.94,0.1,85.5,,81.1,,,,,,,0.21,0.35,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,7:12 PM.,SF,BOS,home,Partly Cloudy.,52,657277,2B,4,0,1,0,0,0,0,0,0,1,3,0.151,0.183,0.256,0.439,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,57.0,106.0,88.0,126.0,104.0,114.0,,,,0.053,,0.212,0.2,,0.16,92.6,,83.8,0.179,0.231,0.329,,,,,,,137.0,105.0,112.0,,,,95.0,104.0,102.0,0.399,,0.309,1.32,,-0.13,87.4,92.6,,0.268,0.338,0.144,,,,0.275,0.411,0.216,52.0,95.0,88.0,0.026,4.3,91.0,0.077,0.077,0.265,,,,,,,,,,,,,0.239,0.331,0.268,,,
