date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023-06-16,7:09 PM.,TEX,TOR,away,Roof Closed.,74,527048,2B,1,0,0,0,0,0,0,0,0,0,0,0.19,0.267,0.381,0.648,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,0.428,0.04,,0.01,0.037,0.265,3.25,,0.44,2.0,3.35,-0.75,91.8,,84.1,91.6,83.4,79.1,0.167,0.222,0.146,0.063,0.063,0.353,0.0,0.0,0.2,0.244,0.394,0.0969999999999999,0.316,0.447,0.278,,,,,,,,,,79.0,99.0,88.0,0.221,-2.02,89.2,0.342,0.64,0.1169999999999999,,,,,,,,,,,,,,,,,,
2023-06-15,1:06 PM.,BAL,TOR,away,Partly Cloudy.,79,669330,RF,3,0,0,0,0,0,0,0,1,1,0,0.192,0.27,0.385,0.655,669330,tylerwells,"Wells, T",Right,Tyler Wells,BAL,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,,,,88.0,108.0,103.0,,0.377,,0.164,0.078,0.185,0.59,,,1.18,0.41,0.43,92.5,,85.4,,84.0,74.1,0.2,0.467,0.266,0.217,0.348,0.184,0.149,0.23,0.28,,,,0.196,0.382,0.3279999999999999,,,,,,,,,,85.0,100.0,96.0,0.195,0.67,88.7,0.212,0.537,0.193,,,,,,,,,,,,,,,,,,
2023-06-14,7:06 PM.,BAL,TOR,away,Clear.,77,680694,1B,2,0,0,0,0,0,0,0,0,0,0,0.198,0.27,0.396,0.666,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,,0.313,0.173,0.083,-1.0,,1.53,1.77,3.99,-0.36,94.5,,90.8,95.0,88.1,84.8,0.366,0.602,0.15,0.142,0.165,0.356,0.168,0.272,0.364,0.23,0.367,0.15,0.259,0.37,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-13,7:06 PM.,BAL,TOR,away,Partly Cloudy.,79,665152,1B,2,2,2,0,0,1,1,0,0,0,0,0.202,0.275,0.404,0.679,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,,0.033,0.089,0.123,0.43,,1.81,-1.43,-2.29,-1.4,94.6,,85.3,91.9,82.8,78.1,0.252,0.409,0.262,0.347,0.592,0.24,0.25,0.417,0.244,0.269,0.38,0.081,0.26,0.377,0.27,,,,,,,,,,104.0,106.0,102.0,0.239,0.02,88.8,0.222,0.416,0.2769999999999999,,,,,,,,,,,,,,,,,,
2023-06-11,1:39 PM.,MIN,TOR,home,Roof Closed.,68,686973,1B,4,2,2,0,0,1,3,0,0,1,0,0.186,0.262,0.361,0.623,686973,louievarland,Varland,Right,Louie Varland,MIN,4.63,4.58,68.0,106.0,99.0,105.0,0.767,9.4,2.25,8.74,2.12,1.12,0.263,0.376,0.082,0.381,0.467,86.0,91.0,95.0,,,,107.0,111.0,110.0,104.0,93.0,94.0,107.0,107.0,107.0,0.009,0.427,,0.132,,0.113,-0.42,,6.39,-2.34,,-1.07,95.3,,85.9,95.7,83.9,,0.267,0.533,0.237,,,,0.22,0.512,0.263,,,,0.267,0.6,0.264,,,,,,,,,,89.0,105.0,102.0,0.319,0.85,89.3,0.25,0.405,0.285,,,,,,,,,,,,,,,,,,
2023-06-09,7:07 PM.,MIN,TOR,home,Cloudy.,70,543243,RF,2,0,0,0,0,0,0,0,0,2,1,0.172,0.252,0.323,0.575,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,,0.205,0.168,0.067,0.61,,-0.46,3.25,0.87,-0.63,92.9,,87.9,92.8,84.3,79.6,0.301,0.422,0.1639999999999999,0.257,0.371,0.282,0.096,0.117,0.413,0.275,0.413,0.177,0.27,0.405,0.174,,,,0.001,-0.41,72.9,,,,118.0,102.0,102.0,0.131,1.3,87.6,0.265,0.368,0.278,,,,,,,,,,,,,,,,,,
2023-06-07,7:08 PM.,HOU,TOR,home,Roof Closed.,68,669854,DH,0,0,0,0,0,0,0,0,0,0,0,0.176,0.257,0.33,0.587,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,4.5,5.13,52.0,96.0,98.0,99.0,0.693,9.0,4.85,8.48,2.08,0.75,0.174,0.521,0.125,0.347,0.392,94.0,102.0,104.0,109.0,83.0,85.0,104.0,92.0,95.0,,,,93.0,99.0,101.0,,0.402,,0.486,0.022,0.09,-2.87,,,1.85,-0.98,0.46,94.5,,85.5,,88.0,80.0,0.343,0.714,0.185,,,,0.189,0.321,0.426,,,,0.263,0.316,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05,7:08 PM.,HOU,TOR,home,Overcast.,68,656232,3B,4,0,1,0,0,0,0,0,0,1,1,0.176,0.257,0.33,0.587,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,,0.118,0.111,0.247,-1.15,,-0.12,-3.74,-0.81,0.83,92.1,,87.1,92.1,82.0,79.5,0.273,0.505,0.159,0.217,0.217,0.302,0.333,0.722,0.355,0.338,0.477,0.135,0.227,0.352,0.332,,,,,,,,,,,,,0.004,-0.48,84.4,,,,,,,,,,,,,,,,,,,,,
2023-06-04,1:40 PM.,NYM,TOR,away,Cloudy.,64,673540,2B,3,0,0,0,0,0,0,1,1,1,3,0.172,0.258,0.333,0.591,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,,0.37,,0.116,0.027,,0.17,,,-0.96,-0.23,,95.7,,,,82.7,72.8,0.244,0.399,0.173,0.125,0.5,0.444,0.333,0.952,0.245,,,,,,,0.11,0.147,0.595,,,,,,,93.0,95.0,93.0,0.25,2.52,90.8,0.244,0.339,0.182,,,,0.237,0.95,83.2,,,,,,,,,,,,
2023-06-03,4:33 PM.,NYM,TOR,away,Cloudy.,65,656731,DH,1,0,0,0,0,0,0,0,0,1,1,0.179,0.258,0.345,0.603,656731,tylormegill,Megill,Right,Tylor Megill,NYM,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.123,0.32,0.414,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.002,0.206,0.086,0.149,-0.4,5.58,,-1.04,-0.05,-0.09,94.9,86.1,87.9,,84.4,77.2,0.314,0.494,0.184,0.167,0.167,0.354,0.264,0.445,0.311,,,,0.264,0.396,0.241,,,,,,,,,,,,,,,,,,,116.0,83.0,118.0,,,,,,,,,,,,,,,
2023-06-01,1:08 PM.,MIL,TOR,home,Sunny.,75,642547,1B,2,0,0,0,0,0,0,0,2,0,1,0.181,0.261,0.349,0.61,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,0.512,,0.218,0.124,0.146,0.89,,,0.36,0.2,0.15,94.4,,88.6,,82.4,76.9,0.213,0.387,0.292,0.214,0.381,0.3379999999999999,0.203,0.392,0.46,,,,0.224,0.388,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,7:08 PM.,MIL,TOR,home,Clear.,75,527054,RF,3,0,1,1,0,0,1,0,0,0,2,0.185,0.25,0.358,0.608,527054,julioteheran,Teheran,Right,Julio Teheran,MIL,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.362,0.118,0.339,0.428,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,0.387,0.094,,,0.115,0.118,-5.82,,-0.03,,1.98,-0.54,89.2,,83.4,90.0,,77.4,0.368,1.105,0.265,0.074,0.185,0.3279999999999999,,,,0.285,0.472,0.121,0.286,0.514,0.257,,,,,,,,,,79.0,101.0,96.0,0.287,0.93,86.4,0.219,0.359,0.22,,,,,,,,,,,,,,,,,,
2023-05-30,7:07 PM.,MIL,TOR,home,Clear.,73,605288,2B,3,1,2,0,0,0,1,0,1,1,0,0.179,0.247,0.346,0.593,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.471,0.238,,0.166,0.085,0.04,0.29,,0.46,-0.89,-1.08,-2.07,93.4,,84.3,92.1,82.3,79.4,0.227,0.34,0.237,0.269,0.538,0.127,0.258,0.484,0.284,0.296,0.396,0.129,0.294,0.471,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,1:12 PM.,MIN,TOR,away,Partly Cloudy.,78,641927,2B,3,0,0,0,0,0,0,0,0,2,1,0.16,0.222,0.333,0.555,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.43,3.63,144.1,105.0,83.0,101.0,0.739,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.411,94.0,106.0,105.0,100.0,108.0,106.0,73.0,107.0,99.0,,,,83.0,99.0,96.0,,0.457,,0.196,0.067,0.28,0.75,,,-0.7,1.44,1.08,91.3,,83.7,,81.0,77.5,0.232,0.425,0.2769999999999999,0.194,0.306,0.161,0.255,0.48,0.3289999999999999,,,,0.226,0.35,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-27,1:11 PM.,MIN,TOR,away,Sunny.,79,641154,2B,3,2,1,0,0,1,1,0,0,1,0,0.167,0.231,0.347,0.578,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,,0.214,0.125,0.211,0.1,,2.08,1.34,0.25,-0.17,94.9,,88.4,94.5,84.4,82.5,0.268,0.468,0.315,0.202,0.33,0.364,0.173,0.287,0.366,0.278,0.342,0.126,0.257,0.41,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,1:10 PM.,TB,TOR,away,Dome.,72,621107,2B,3,0,1,0,0,0,0,0,0,0,0,0.159,0.216,0.304,0.52,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,,0.044,0.263,0.051,2.53,,1.09,0.79,1.27,-0.61,92.9,,86.4,92.2,80.0,79.1,0.104,0.208,0.32,0.185,0.339,0.349,0.6,0.6,0.5,0.259,0.315,0.129,0.192,0.308,0.283,,,,,,,,,,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,0.588,0.1669999999999999,,,,,,,,,,,,,,,,,,
2023-05-24,6:39 PM.,TB,TOR,away,Dome.,72,663556,2B,2,1,1,0,0,1,1,0,0,1,1,0.152,0.211,0.303,0.514,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,,0.153,0.17,0.258,-0.34,,,-0.27,1.12,2.65,96.8,,86.9,,89.3,83.5,0.269,0.479,0.233,0.197,0.344,0.314,0.261,0.58,0.291,,,,0.153,0.191,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-23,6:40 PM.,TB,TOR,away,Dome.,72,671737,1B,1,1,1,0,0,0,0,0,0,0,0,0.141,0.203,0.25,0.453,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,88.0,107.0,111.0,131.0,101.0,109.0,,,,,,,0.001,0.449,0.136,,0.167,,-0.8,0.62,0.0,,0.04,,96.1,89.3,,97.8,,79.0,0.277,0.559,0.191,0.169,0.338,0.2239999999999999,,,,,,,,,,0.19,0.333,0.41,,,,,,,106.0,99.0,99.0,0.248,-1.32,88.9,0.312,0.581,0.295,,,,,,,,,,,,,,,,,,
2023-05-22,6:40 PM.,TB,TOR,away,Dome.,72,665001,PR,0,0,0,0,0,0,0,0,0,0,0,0.127,0.191,0.238,0.429,665001,trevorkelley,Kelley,Right,Trevor Kelley,TBR,5.87,5.34,15.1,99.0,111.0,100.0,0.793,6.46,3.52,9.39,2.35,0.68,0.3,0.48,0.26,0.34,0.386,34.0,82.0,75.0,,,,,,,101.0,103.0,98.0,107.0,93.0,101.0,0.529,,,0.46,,0.011,,,0.91,-2.06,,-49.23,,,79.3,89.1,76.6,,,,,,,,0.333,1.333,0.25,0.25,0.389,0.1639999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,1:39 PM.,BAL,TOR,home,Sunny.,59,665152,2B,1,0,0,0,0,0,0,0,1,1,1,0.127,0.191,0.238,0.429,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,,0.033,0.089,0.123,0.43,,1.81,-1.43,-2.29,-1.4,94.6,,85.3,91.9,82.8,78.1,0.252,0.409,0.262,0.347,0.592,0.24,0.25,0.417,0.244,0.269,0.38,0.081,0.26,0.377,0.27,,,,,,,,,,104.0,106.0,102.0,0.239,0.02,88.8,0.222,0.416,0.2769999999999999,,,,,,,,,,,,,,,,,,
2023-05-20,3:08 PM.,BAL,TOR,home,Overcast.,59,680570,PR,0,0,0,0,0,0,0,0,0,0,0,0.129,0.182,0.242,0.424,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.372,0.44,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,,,,126.0,103.0,114.0,,0.496,,0.148,0.081,0.224,-0.83,,,1.92,-0.49,1.7,97.4,,83.9,,82.4,79.9,0.342,0.535,0.241,0.176,0.353,0.281,0.153,0.169,0.34,,,,0.201,0.318,0.283,,,,,,,,,,76.0,90.0,86.0,0.052,-1.59,90.0,0.333,0.889,0.143,,,,,,,,,,,,,,,,,,
2023-05-18,7:08 PM.,NYY,TOR,home,Roof Closed.,68,641482,2B,0,0,0,0,0,0,0,0,0,0,0,0.129,0.182,0.242,0.424,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,,0.158,,0.028,0.68,,4.05,-1.47,,-6.99,91.6,,83.4,89.3,76.9,,0.213,0.352,0.249,,,,0.2,0.2,0.429,,,,0.5,0.6,0.294,,,,,,,,,,110.0,102.0,102.0,0.288,0.39,86.6,0.26,0.545,0.206,,,,,,,,,,,,,,,,,,
2023-05-17,7:08 PM.,NYY,TOR,home,Roof Closed.,68,543037,1B,1,1,0,0,0,0,0,0,0,0,2,0.129,0.182,0.242,0.424,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,,0.208,,0.071,1.66,,,1.69,,-0.54,96.7,,89.1,,89.1,,0.201,0.332,0.228,0.215,0.269,0.244,0.186,0.251,0.327,,,,0.235,0.51,0.286,,,,0.121,0.94,82.9,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.61,92.7,0.262,0.377,0.311,,,,,,,,,,,,,,,,,,
2023-05-16,7:09 PM.,NYY,TOR,home,Roof Closed.,68,593334,RF,3,0,0,0,0,0,0,0,0,1,1,0.131,0.185,0.246,0.431,593334,domingogerman,Germán,Right,Domingo Germán,NYY,4.56,4.3,108.2,100.0,92.0,98.0,0.707,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.328,0.416,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.277,,,0.409,0.209,-1.75,,0.95,,1.5,1.01,92.3,,85.8,92.4,,82.9,0.321,0.741,0.19,0.174,0.344,0.3929999999999999,,,,0.15,0.325,0.13,0.2,0.306,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-10,4:08 PM.,PHI,TOR,away,Sunny.,72,554430,RF,2,0,0,0,0,0,0,0,0,1,0,0.138,0.194,0.259,0.453,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,,0.123,0.115,0.004,1.69,,1.62,0.36,-1.61,-6.22,95.8,,90.8,95.2,84.4,81.4,0.199,0.333,0.314,0.264,0.473,0.33,0.198,0.36,0.392,0.252,0.308,0.192,,,,,,,,,,,,,96.0,102.0,102.0,0.144,-0.63,90.9,0.27,0.426,0.228,,,,,,,,,,,,,,,,,,
2023-05-09,6:42 PM.,PHI,TOR,away,Clear.,70,605400,RF,0,0,0,0,0,0,0,0,0,0,0,0.143,0.2,0.268,0.468,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,,,0.126,-0.03,,0.46,,,0.14,92.7,,85.9,91.8,,,0.246,0.503,0.217,0.221,0.398,0.3329999999999999,,,,0.279,0.416,0.106,0.22,0.319,0.319,,,,0.316,0.47,79.4,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.4,86.3,0.246,0.508,0.301,,,,,,,,,,,,,,,,,,
2023-05-06,6:36 PM.,PIT,TOR,away,Partly Cloudy.,72,670912,1B,5,1,2,0,0,0,0,0,0,2,3,0.143,0.2,0.268,0.468,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,,0.367,0.149,0.041,-1.25,,0.93,0.8,0.82,-0.07,95.8,,88.1,95.7,88.2,80.9,0.277,0.477,0.183,0.193,0.352,0.308,0.21,0.349,0.326,0.276,0.345,0.065,0.25,0.3,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,6:12 PM.,BOS,TOR,away,Cloudy.,47,678394,2B,2,0,0,0,0,0,0,0,0,0,0,0.118,0.182,0.255,0.437,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,,0.175,,0.239,-1.91,,0.52,-1.86,,1.38,95.5,,86.2,95.0,85.3,,0.31,0.646,0.1989999999999999,,,,0.3,0.456,0.259,0.278,0.435,0.16,0.196,0.291,0.387,,,,,,,,,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,1.077,0.208,,,,,,,,,,,,,,,,,,
2023-05-01,7:10 PM.,BOS,TOR,away,Partly Cloudy.,59,446372,1B,4,1,1,1,0,0,0,0,0,2,2,0.122,0.189,0.265,0.454,446372,coreykluber,Kluber,Right,Corey Kluber,BOS,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.216,0.495,0.137,0.3,0.421,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,,,,0.263,0.023,,,0.282,0.159,-0.55,,-4.75,,-0.11,0.67,88.1,,82.1,88.2,,80.5,,,,0.247,0.479,0.261,,,,0.404,0.86,0.1009999999999999,0.19,0.262,0.3,,,,,,,,,,107.0,96.0,93.0,0.274,-3.12,86.1,0.333,0.75,0.184,,,,,,,,,,,,,,,,,,
2023-04-29,3:09 PM.,SEA,TOR,home,Roof Closed.,68,668834,2B,3,0,0,0,0,0,0,0,0,1,0,0.111,0.184,0.244,0.428,668834,eastonmcgee,McGee,Right,Easton McGee,SEA,0.0,3.04,6.2,100.0,91.0,102.0,0.857,2.7,1.35,1.35,0.0,1.29,0.263,0.421,0.105,0.526,0.469,60.0,68.0,81.0,114.0,78.0,87.0,82.0,116.0,109.0,91.0,115.0,110.0,80.0,101.0,112.0,0.281,0.25,,0.141,0.266,0.031,1.87,,10.93,4.87,6.16,18.32,90.0,,85.1,90.7,81.6,77.2,0.2,0.4,0.3329999999999999,0.0,0.0,0.111,,,,0.0,0.0,0.1,,,,,,,,,,,,,76.0,55.0,61.0,0.031,-6.9,87.2,,,,,,,,,,,,,,,,,,,,,
2023-04-26,1:07 PM.,CWS,TOR,home,Roof Closed.,68,656629,2B,3,0,0,0,0,0,0,0,0,2,3,0.119,0.196,0.262,0.458,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,,0.272,0.04,0.074,-0.71,,,-1.5,-0.94,0.15,95.2,,88.7,,84.8,80.6,0.244,0.462,0.264,0.158,0.474,0.1939999999999999,0.258,0.516,0.2739999999999999,,,,0.133,0.3,0.3389999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,7:07 PM.,CWS,TOR,home,Roof Closed.,68,458681,RF,3,1,1,0,0,1,3,0,0,2,2,0.128,0.209,0.282,0.491,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.437,,0.063,0.074,0.07,-0.4,,1.21,-3.65,-2.24,-1.23,92.4,,84.9,91.4,83.0,80.8,0.255,0.52,0.316,0.208,0.453,0.354,0.286,0.446,0.308,0.239,0.394,0.177,0.302,0.372,0.296,,,,,,,,,,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.512,0.267,,,,,,,,,,,,,,,,,,
2023-04-22,1:08 PM.,NYY,TOR,away,Sunny.,60,543037,2B,3,0,0,0,0,0,0,0,0,0,1,0.111,0.2,0.194,0.394,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,,0.208,,0.071,1.66,,,1.69,,-0.54,96.7,,89.1,,89.1,,0.201,0.332,0.228,0.215,0.269,0.244,0.186,0.251,0.327,,,,0.235,0.51,0.286,,,,0.121,0.94,82.9,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.61,92.7,0.262,0.377,0.311,,,,,,,,,,,,,,,,,,
