date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2023/05/23,6:40 PM.,OAK,SEA,home,Cloudy.,62,665622,1B,0,0,0,0,0,0,0,1,0,0,0,.147,.237,.176,.413,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,,,,,,,0.142,0.415,,,0.238,0.117,-0.35,,,-0.8,-0.8,-0.73,96.1,,,95.5,85.3,79.6,,,,0.146,0.366,0.308,0.313,0.406,0.141,0.272,0.494,0.121,0.233,0.456,0.484,,,,84.0,86.0,90.0,0.087,1.25,87.3,0.256,0.282,0.304,,,,,,
2023/05/22,6:40 PM.,OAK,SEA,home,Cloudy.,61,666205,2B,0,0,0,0,0,0,0,0,0,0,0,.147,.237,.176,.413,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,97.0,103.0,104.0,87.0,99.0,92.0,,,,90.0,98.0,99.0,,,,,,,,0.517,,,0.253,0.149,-2.52,,,,-0.45,-2.07,93.5,,,,87.1,81.2,,,,0.268,0.415,0.284,,,,0.395,0.663,0.161,0.293,0.475,0.242,,,,74.0,72.0,74.0,0.081,-3.21,87.9,0.333,0.5,0.387,,,,,,
2023/05/17,7:13 PM.,BOS,SEA,away,Clear.,53,678394,2B,1,1,1,1,0,0,0,0,1,0,0,.147,.237,.176,.413,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.462,1.077,0.20800000000000002,,,,0.278,0.435,0.16,0.31,0.646,0.19899999999999998,0.3,0.456,0.259,,,,80.0,103.0,99.0,0.239,1.38,86.2,0.196,0.291,0.387,,,,,,
2023/05/15,7:12 PM.,BOS,SEA,away,Clear.,72,656557,CF,0,0,0,0,0,0,0,0,0,0,0,.121,.194,.121,.315,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.123,0.353,0.418,,,,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.108,0.114,0.383,,-2.8,0.73,-1.52,-0.38,0.98,,93.9,91.3,87.6,93.4,83.9,,0.229,0.354,0.21600000000000003,,,,0.306,0.507,0.187,0.325,0.55,0.157,0.178,0.301,0.387,0.31,0.452,0.40399999999999997,,,,,,,,,,,,,,,
2023/05/14,1:42 PM.,DET,SEA,away,Partly Cloudy.,66,666214,LF,4,0,1,0,0,0,0,0,0,2,2,.121,.194,.121,.315,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,102.0,106.0,105.0,80.0,100.0,92.0,,,,,,,91.0,97.0,93.0,,,,,0.416,0.251,,,0.158,-2.53,-0.57,,,,-0.86,93.4,86.0,,,,77.5,0.271,0.5,0.29100000000000004,0.247,0.356,0.285,,,,0.374,0.682,0.19,,,,,,,95.0,101.0,98.0,0.175,-0.22,85.0,0.189,0.392,0.318,,,,,,
2023/05/09,6:39 PM.,TEX,SEA,home,Clear.,61,571760,2B,3,1,1,0,0,0,0,0,0,0,0,.103,.188,.103,.291,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,,,,0.579,,,0.252,0.0,0.1,,,,-1.35,-3.87,92.5,,,,82.0,74.4,,,,,,,,,,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,,,,101.0,97.0,92.0,0.169,-0.11,84.0,0.274,0.452,0.24,,,,,,
2023/05/03,7:45 PM.,OAK,SEA,away,Overcast.,53,676664,CF,2,0,0,0,0,0,0,0,0,1,3,.077,.172,.077,.249,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,,,,0.001,0.501,,,0.346,,-0.84,,,0.63,-0.06,,93.1,,,92.1,81.4,,,,,,,,,,,0.256,0.478,0.217,0.21,0.395,0.28300000000000003,,,,83.0,100.0,102.0,0.151,0.36,84.1,0.277,0.438,0.225,,,,,,
2023/05/02,6:41 PM.,OAK,SEA,away,Cloudy.,54,695243,LF,2,0,0,0,0,0,0,0,0,0,0,.083,.185,.083,.268,695243,masonmiller,"Miller, M",Right,Mason Miller,OAK,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,,,,136.0,98.0,106.0,,,,113.0,97.0,104.0,117.0,95.0,100.0,,,,,0.555,0.158,,0.238,,0.94,-1.76,,,1.87,,98.3,94.1,,,85.8,,0.375,0.375,0.20800000000000002,,,,,,,0.219,0.391,0.21,0.118,0.147,0.47100000000000003,,,,83.0,80.0,77.0,0.049,1.62,90.3,0.0,0.0,0.429,,,,,,
2023/04/30,1:38 PM.,TOR,SEA,away,Roof Closed.,68,605135,1B,3,0,0,0,0,0,0,0,0,2,1,.091,.200,.091,.291,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.393,0.093,0.153,0.033,0.136,0.126,-3.9,-1.13,-3.07,2.11,-0.72,0.67,92.4,87.8,82.6,91.9,75.6,70.7,0.274,0.496,0.253,0.192,0.295,0.318,0.22,0.336,0.14400000000000002,0.333,0.652,0.20600000000000002,0.227,0.636,0.191,0.375,0.563,0.226,72.0,93.0,91.0,0.065,1.71,84.1,0.189,0.351,0.10099999999999999,,,,,,
2023/04/29,3:09 PM.,TOR,SEA,away,Roof Closed.,68,592332,1B,2,0,0,0,0,0,0,0,1,2,2,.105,.227,.105,.332,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,105.0,108.0,109.0,,0.509,,0.384,0.108,,1.13,,0.3,,-0.97,,94.7,,86.3,,83.6,,,,,,,,,,,0.243,0.409,0.172,0.348,0.565,0.353,0.201,0.307,0.43200000000000005,,,,,,,,,,,,,,,
2023/04/27,1:06 PM.,PHI,SEA,away,Cloudy.,55,621381,LF,0,0,0,0,0,0,0,0,0,0,0,.118,.211,.118,.329,621381,mattstrahm,Strahm,Left,Matt Strahm,PHI,3.29,3.16,87.2,104.0,104.0,104.0,0.739,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.356,0.476,,,,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,,,,0.187,0.452,0.101,,0.256,,1.08,-0.5,,0.27,2.22,,93.4,87.6,,93.2,83.1,,0.296,0.556,0.25,,,,0.344,0.459,0.156,0.186,0.371,0.311,0.133,0.256,0.34299999999999997,,,,114.0,99.0,105.0,0.004,-9.98,86.5,,,,,,,,,
2023/04/14,7:10 PM.,COL,SEA,home,Clear.,56,596295,2B,3,0,0,0,0,0,0,1,1,2,1,.118,.211,.118,.329,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,,,,0.012,0.439,,,0.201,,-1.99,,,-5.34,0.96,,90.6,,,90.8,84.8,,,,,0.226,0.358,0.28,0.4,1.0,0.16699999999999998,0.344,0.656,0.11800000000000001,0.275,0.383,0.247,,,,73.0,100.0,98.0,0.181,-0.07,81.6,0.296,0.509,0.19899999999999998,90.0,103.0,104.0,0.168,-0.75,77.6
2023/04/10,6:39 PM.,CHC,SEA,away,Clear.,67,592767,2B,2,0,0,0,0,0,0,0,0,0,2,.143,.200,.143,.343,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,,,,0.389,,0.117,,,,,-0.51,,-1.32,,,,88.6,,91.9,,,0.293,0.463,0.21600000000000003,0.229,0.399,0.36,0.314,0.6,0.17300000000000001,,,,,,,,,,,,,,,,,,,105.0,102.0,103.0,0.494,-0.09,78.6
2023/04/09,1:41 PM.,CLE,SEA,away,Sunny.,52,668676,PH,0,0,0,0,0,0,0,1,1,0,0,.167,.231,.167,.398,668676,zachplesac,Plesac,Right,Zach Plesac,CLE,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.093,0.256,0.435,126.0,83.0,92.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,,,,0.397,,,0.408,0.041,-3.51,,,,-1.04,-3.19,91.0,,,,84.7,78.8,,,,,,,,,,0.5,0.676,0.132,0.275,0.431,0.247,,,,71.0,101.0,86.0,0.154,-5.14,83.6,0.385,0.846,0.136,,,,,,
2023/04/05,1:10 PM.,LAA,SEA,home,Partly Cloudy.,48,660271,LF,2,1,1,0,0,0,0,0,0,0,0,.167,.167,.167,.334,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,96.0,89.0,88.0,129.0,93.0,108.0,0.06,0.33,0.156,0.062,0.356,0.036,1.64,-0.82,-0.25,-0.53,1.81,1.15,96.8,88.6,88.6,94.5,83.7,75.7,0.31,0.606,0.228,0.111,0.167,0.41700000000000004,0.273,0.409,0.225,0.164,0.236,0.27,0.146,0.339,0.365,0.179,0.205,0.41100000000000003,,,,,,,,,,,,,,,
2023/04/04,6:41 PM.,LAA,SEA,home,Partly Cloudy.,50,660761,2B,4,0,1,0,0,0,0,0,0,0,1,.100,.100,.100,.200,660761,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.241,0.466,0.19,0.319,0.428,,,,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,99.0,68.0,88.0,,,,0.052,0.398,0.015,,0.267,,-0.97,0.89,,-3.55,-3.72,,92.3,88.1,,90.8,81.5,,0.0,0.0,0.5,,,,0.444,0.778,0.067,0.273,0.477,0.222,0.591,1.091,0.25,,,,84.0,100.0,103.0,0.269,-2.55,82.0,0.31,0.548,0.385,,,,,,
2023/04/03,6:41 PM.,LAA,SEA,home,Partly Cloudy.,45,672282,2B,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,93.0,94.0,105.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,,,,,,,0.432,,,0.319,0.194,-0.38,,,,0.91,0.14,94.3,,,,88.7,74.7,,,,0.191,0.326,0.28600000000000003,,,,0.291,0.505,0.212,0.0,0.0,0.267,,,,92.0,101.0,97.0,0.054,-2.03,84.8,0.242,0.424,0.24600000000000002,,,,,,
2023/04/02,1:10 PM.,CLE,SEA,home,Cloudy.,44,615698,2B,2,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,615698,calquantrill,Quantrill,Right,Cal Quantrill,CLE,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.224,0.451,0.186,0.311,0.384,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,103.0,94.0,93.0,113.0,104.0,104.0,0.416,0.01,0.241,0.123,,0.109,-2.44,-0.89,-1.13,0.18,,1.28,93.8,88.1,86.8,93.7,,82.0,0.33,0.495,0.221,0.188,0.313,0.158,0.277,0.428,0.16899999999999998,0.333,0.667,0.2,,,,0.241,0.362,0.225,85.0,94.0,91.0,0.101,-2.42,86.1,0.344,0.625,0.182,,,,,,
2023/04/01,6:39 PM.,CLE,SEA,home,Partly Cloudy.,47,650644,DH,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,3.46,3.69,122.1,106.0,105.0,104.0,0.786,8.53,2.43,8.02,0.88,1.0,0.212,0.458,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.123,0.372,0.017,0.058,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.406,0.23399999999999999,0.188,0.323,0.273,0.202,0.292,0.14400000000000002,0.359,0.436,0.243,0.172,0.345,0.23199999999999998,0.5,0.625,0.182,,,,,,,,,,,,,,,
