date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2023/05/24,7:21 PM.,ATL,LAD,away,Partly Cloudy.,77,693821,2B,3,0,2,1,0,0,1,0,0,0,1,.237,.341,.423,.764,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.137,-1.13,0.97,,1.3,90.7,85.0,82.7,,0.286,0.495,0.19399999999999998,0.21,0.393,0.337,,,,0.188,0.235,0.23600000000000002,82.0,96.0,90.0,,,,,,,0.376,,,,0.01,,,89.5,,,,,0.28,0.402,0.134,,,,,,,,,,,,
2023/05/22,8:00 PM.,ATL,LAD,away,Cloudy.,65,450203,2B,3,0,0,0,0,0,0,0,1,2,0,.229,.331,.412,.743,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,0.317,,0.432,0.103,-1.26,,1.79,0.86,94.9,86.0,,82.3,0.292,0.482,0.225,,,,0.177,0.258,0.42,0.25,0.339,0.336,81.0,89.0,83.0,,,,89.0,92.0,87.0,0.068,0.08,,0.25,-4.03,,89.1,94.2,,0.296,0.407,0.3,0.474,0.711,0.071,,,,,,,,,,,,
2023/05/21,1:17 PM.,STL,LAD,away,Sunny.,75,656427,2B,4,0,0,0,0,0,0,0,0,2,1,.233,.333,.420,.753,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.417,0.246,,0.033,-0.44,-1.15,,0.86,93.1,85.3,84.2,,0.29,0.411,0.20800000000000002,0.339,0.558,0.265,0.204,0.372,0.402,0.154,0.154,0.083,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.194,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.545,0.264,0.333,0.333,0.1,,,,,,,,,,,,
2023/05/20,6:16 PM.,STL,LAD,away,Clear.,72,571945,2B,4,1,1,1,0,0,0,0,0,0,0,.240,.341,.432,.773,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,108.0,107.0,108.0,0.26,0.243,0.198,0.054,-0.19,0.62,-0.92,2.68,93.3,84.4,86.4,75.9,0.29,0.495,0.18899999999999997,0.245,0.375,0.22399999999999998,0.261,0.387,0.198,0.182,0.382,0.085,86.0,108.0,99.0,,,,,,,0.243,,0.002,,-1.61,-0.89,,92.7,68.1,,,,0.34,0.54,0.085,,,,,,,,,,,,
2023/05/19,7:15 PM.,STL,LAD,away,Overcast.,67,571927,2B,5,1,2,1,0,0,0,0,0,0,2,.239,.343,.430,.773,571927,stevenmatz,Matz,Left,Steven Matz,STL,3.86,3.87,105.0,102.0,95.0,100.0,0.776,8.4,2.74,9.26,0.94,1.4,0.291,0.37,0.146,0.31,0.446,106.0,109.0,107.0,108.0,96.0,100.0,,,,62.0,82.0,90.0,,0.018,0.148,0.274,,-1.27,-0.6,-0.09,,84.2,88.9,78.5,,,,0.5,0.75,0.1,0.259,0.407,0.2,0.291,0.405,0.289,87.0,101.0,96.0,,,,,,,0.561,,,,0.41,,,94.1,,,,,0.24,0.397,0.247,,,,,,,,,,,,
2023/05/18,6:46 PM.,STL,LAD,away,Partly Cloudy.,81,425794,2B,5,1,2,0,0,0,0,0,0,0,2,.234,.342,.423,.765,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,0.099,0.003,0.306,0.05,-1.48,-13.9,-1.5,-3.6,85.7,81.4,75.6,71.5,0.326,0.512,0.11699999999999999,,,,0.291,0.475,0.153,0.389,0.611,0.1,87.0,99.0,89.0,,,,107.0,99.0,95.0,0.314,0.226,0.002,-0.27,-3.36,6.39,82.9,86.9,65.7,0.344,0.473,0.152,0.394,0.746,0.09300000000000001,,,,,,,,,,,,
2023/05/17,12:11 PM.,MIN,LAD,home,Sunny.,69,543243,2B,3,1,1,0,0,0,1,0,1,0,5,.227,.340,.424,.764,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.168,0.067,0.61,3.25,0.87,-0.63,92.9,87.9,84.3,79.6,0.301,0.422,0.16399999999999998,0.096,0.117,0.413,0.257,0.371,0.282,0.27,0.405,0.174,82.0,99.0,94.0,,,,118.0,102.0,102.0,0.157,0.131,0.001,1.3,-0.46,-0.41,87.6,92.8,72.9,0.265,0.368,0.278,0.275,0.413,0.177,,,,,,,,,,,,
2023/05/15,7:11 PM.,MIN,LAD,home,Partly Cloudy.,65,641154,2B,5,1,2,1,0,0,0,0,0,1,2,.225,.336,.426,.762,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,111.0,106.0,114.0,0.345,0.214,0.125,0.211,0.1,1.34,0.25,-0.17,94.9,88.4,84.4,82.5,0.268,0.468,0.315,0.173,0.287,0.366,0.202,0.33,0.364,0.257,0.41,0.284,98.0,105.0,104.0,,,,,,,0.106,,,,2.08,,,94.5,,,,,0.278,0.342,0.126,,,,,,,,,,,,
2023/05/14,1:10 PM.,SD,LAD,home,Sunny.,74,677960,2B,2,0,1,1,0,0,2,0,1,0,0,.218,.333,.419,.752,677960,ryanweathers,Weathers,Left,Ryan Weathers,- - -,6.55,4.67,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,67.0,97.0,88.0,,,,91.0,99.0,93.0,105.0,99.0,100.0,0.551,0.203,,0.236,-1.58,-1.09,,-1.24,95.1,86.8,80.8,,0.35,0.592,0.20600000000000002,0.229,0.521,0.261,,,,0.304,0.507,0.27899999999999997,,,,,,,,,,0.01,,,,9.15,,,94.9,,,,,0.0,0.0,0.0,,,,,,,,,,,,
2023/05/13,4:16 PM.,SD,LAD,home,Sunny.,72,605397,2B,4,0,1,0,0,0,0,0,0,0,1,.213,.326,.410,.736,605397,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.438,0.154,0.254,0.414,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,117.0,110.0,111.0,0.245,0.145,0.239,0.114,1.77,-2.03,0.77,-0.63,93.1,87.1,82.2,81.3,0.205,0.273,0.222,0.281,0.594,0.33899999999999997,0.207,0.329,0.34,0.267,0.333,0.406,109.0,98.0,78.0,,,,102.0,99.0,98.0,0.054,0.204,,1.68,3.35,,90.1,92.8,,0.302,0.429,0.13,0.261,0.261,0.125,,,,,,,,,,,,
2023/05/12,7:10 PM.,SD,LAD,home,Clear.,64,605483,2B,4,0,0,0,0,0,0,0,0,2,1,.212,.329,.415,.744,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,86.7,88.4,81.0,0.255,0.389,0.195,0.123,0.26,0.536,0.079,0.14,0.563,0.185,0.266,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/10,12:40 PM.,MIL,LAD,away,Partly Cloudy.,71,489119,2B,5,1,1,0,0,1,2,0,0,1,0,.219,.338,.430,.768,489119,wademiley,Miley,Left,Wade Miley,MIL,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.422,0.166,0.319,0.406,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,113.0,108.0,103.0,0.195,0.049,0.022,0.246,0.46,0.62,2.01,0.6,90.4,83.7,79.1,75.8,0.198,0.453,0.134,0.192,0.308,0.349,,,,0.219,0.281,0.239,88.0,109.0,96.0,,,,101.0,103.0,101.0,0.046,0.443,,1.07,-2.53,,87.1,90.7,,0.232,0.446,0.172,0.333,0.375,0.125,,,,,,,,,,,,
2023/05/09,6:41 PM.,MIL,LAD,away,Roof Closed.,67,641778,2B,4,1,1,0,0,1,2,0,1,1,1,.220,.344,.413,.757,641778,ericlauer,Lauer,Left,Eric Lauer,MIL,6.56,7.54,46.2,97.0,82.0,90.0,0.811,8.29,4.63,10.41,3.09,0.49,0.201,0.465,0.09,0.438,0.431,59.0,99.0,91.0,89.0,91.0,90.0,79.0,101.0,93.0,89.0,105.0,100.0,0.432,0.078,0.124,0.007,-1.01,2.07,-6.37,-17.68,90.8,82.8,82.6,75.3,0.261,0.58,0.258,0.188,0.188,0.111,0.412,1.235,0.138,,,,,,,,,,82.0,93.0,87.0,,0.358,,-2.06,,,86.7,,,0.309,0.568,0.212,,,,,,,,,,,,,,,
2023/05/08,6:42 PM.,MIL,LAD,away,Roof Closed.,64,642547,PH,1,0,0,0,0,0,0,0,0,0,1,.219,.341,.390,.731,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,88.6,82.4,76.9,0.213,0.387,0.292,0.203,0.392,0.46,0.214,0.381,0.33799999999999997,0.224,0.388,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/07,4:10 PM.,SD,LAD,away,Clear.,67,605397,2B,4,0,0,0,0,0,0,0,1,1,2,.221,.344,.394,.738,605397,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.438,0.154,0.254,0.414,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,117.0,110.0,111.0,0.245,0.145,0.239,0.114,1.77,-2.03,0.77,-0.63,93.1,87.1,82.2,81.3,0.205,0.273,0.222,0.281,0.594,0.33899999999999997,0.207,0.329,0.34,0.267,0.333,0.406,109.0,98.0,78.0,,,,102.0,99.0,98.0,0.054,0.204,,1.68,3.35,,90.1,92.8,,0.302,0.429,0.13,0.261,0.261,0.125,,,,,,,,,,,,
2023/05/06,5:41 PM.,SD,LAD,away,Clear.,63,605483,2B,4,0,0,0,0,0,0,0,0,1,2,.230,.350,.410,.760,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,86.7,88.4,81.0,0.255,0.389,0.195,0.123,0.26,0.536,0.079,0.14,0.563,0.185,0.266,0.46799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/05,6:40 PM.,SD,LAD,away,Clear.,63,506433,2B,3,0,1,0,1,0,0,0,0,0,1,.240,.362,.427,.789,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,125.0,98.0,108.0,0.167,0.363,0.051,0.001,-1.74,-0.68,1.37,-1.35,94.7,82.3,84.0,72.3,0.253,0.538,0.159,0.432,0.703,0.244,0.13,0.203,0.391,,,,101.0,106.0,102.0,105.0,111.0,112.0,93.0,95.0,99.0,0.186,0.089,0.066,2.4,0.46,3.06,90.9,94.3,79.3,0.2,0.32,0.196,0.319,0.418,0.157,95.0,104.0,100.0,0.077,1.21,89.2,0.167,0.217,0.4,,,
2023/05/03,1:10 PM.,PHI,LAD,home,Cloudy.,64,605400,2B,4,2,1,0,0,1,2,1,0,1,2,.237,.363,.409,.772,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,,,,95.0,107.0,103.0,,,,0.295,,,0.126,-0.03,,,0.14,92.7,85.9,,,0.246,0.503,0.217,,,,0.221,0.398,0.33299999999999996,0.22,0.319,0.319,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.075,0.316,0.4,0.46,0.47,86.3,91.8,79.4,0.246,0.508,0.301,0.279,0.416,0.106,,,,,,,,,,,,
2023/05/02,7:09 PM.,PHI,LAD,home,Clear.,57,621381,2B,5,2,4,3,0,0,3,0,0,0,0,.236,.367,.382,.749,621381,mattstrahm,Strahm,Left,Matt Strahm,PHI,3.29,3.16,87.2,104.0,104.0,104.0,0.739,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.356,0.476,114.0,99.0,105.0,,,,101.0,105.0,104.0,118.0,98.0,106.0,0.452,0.256,,0.004,1.08,2.22,,-9.98,93.4,86.5,83.1,,0.186,0.371,0.311,0.133,0.256,0.34299999999999997,,,,,,,95.0,111.0,106.0,,,,96.0,97.0,89.0,0.187,0.101,,-0.5,0.27,,87.6,93.2,,0.296,0.556,0.25,0.344,0.459,0.156,,,,,,,,,,,,
2023/05/01,7:10 PM.,PHI,LAD,home,Partly Cloudy.,59,592836,1B,4,1,0,0,0,0,1,0,1,2,2,.202,.346,.321,.667,592836,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,4.38,4.36,172.2,99.0,94.0,97.0,0.808,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.167,0.326,0.382,,,,92.0,91.0,94.0,79.0,98.0,90.0,124.0,109.0,114.0,0.176,0.026,0.057,,-0.82,-1.43,-1.07,,92.8,,82.5,74.8,0.257,0.541,0.254,0.158,0.632,0.342,0.212,0.485,0.36,,,,81.0,100.0,93.0,,,,99.0,103.0,100.0,0.233,0.176,,-0.44,0.53,,87.1,92.4,,0.284,0.441,0.158,0.273,0.429,0.1,104.0,97.0,100.0,0.332,0.48,87.9,0.205,0.295,0.244,,,
2023/04/30,1:10 PM.,STL,LAD,home,Overcast.,67,663765,2B,3,0,0,0,0,0,1,0,1,0,3,.213,.354,.338,.692,663765,jakewoodford,Woodford,Right,Jake Woodford,STL,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.167,0.429,0.119,0.363,0.433,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.232,0.101,0.041,-10.74,-0.99,-3.61,-0.23,92.4,86.2,81.7,76.3,0.571,1.357,0.29600000000000004,0.241,0.448,0.18600000000000003,0.455,0.727,0.2,0.167,0.167,0.182,87.0,104.0,98.0,,,,94.0,107.0,104.0,0.502,0.056,,-2.62,-0.6,,89.8,92.0,,0.5,0.625,0.16699999999999998,0.299,0.536,0.11,,,,,,,,,,,,
2023/04/29,6:10 PM.,STL,LAD,home,Clear.,66,656756,2B,4,0,1,1,0,0,0,0,0,0,2,.221,.358,.351,.709,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,0.106,,0.222,0.229,-0.68,,0.84,0.2,93.4,83.5,,80.5,0.333,0.5,0.195,,,,0.191,0.357,0.371,0.239,0.405,0.392,91.0,99.0,91.0,,,,101.0,102.0,87.0,0.426,0.016,,-4.4,1.22,,88.2,93.3,,0.417,0.667,0.31,0.255,0.374,0.141,,,,,,,,,,,,
2023/04/28,7:11 PM.,STL,LAD,home,Clear.,62,656427,2B,4,1,1,0,0,1,2,0,0,2,6,.219,.363,.342,.705,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.417,0.246,,0.033,-0.44,-1.15,,0.86,93.1,85.3,84.2,,0.29,0.411,0.20800000000000002,0.339,0.558,0.265,0.204,0.372,0.402,0.154,0.154,0.083,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.194,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.545,0.264,0.333,0.333,0.1,,,,,,,,,,,,
2023/04/27,12:36 PM.,PIT,LAD,away,Sunny.,60,656605,2B,1,0,0,0,0,0,0,0,0,0,0,.217,.368,.304,.672,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,142.0,104.0,123.0,0.261,0.161,0.08,0.028,0.66,-0.5,-1.97,-2.63,95.2,90.7,82.8,78.0,0.176,0.351,0.302,0.221,0.324,0.272,0.273,0.614,0.235,0.36,0.6,0.21100000000000002,93.0,106.0,100.0,,,,99.0,98.0,99.0,0.228,0.242,,-0.07,1.66,,89.7,93.9,,0.316,0.503,0.23600000000000002,0.258,0.346,0.105,,,,,,,,,,,,
2023/04/26,6:36 PM.,PIT,LAD,away,Clear.,61,672710,2B,3,0,0,0,0,0,0,1,1,1,0,.221,.372,.309,.681,672710,roansycontreras,Contreras,Right,Roansy Contreras,PIT,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.463,0.117,0.341,0.394,69.0,91.0,89.0,99.0,98.0,103.0,90.0,96.0,93.0,108.0,105.0,111.0,0.402,0.443,0.117,0.039,-2.43,0.86,-1.73,2.33,94.3,89.4,83.6,76.8,0.381,0.598,0.09699999999999999,0.0,0.0,0.28600000000000003,0.222,0.593,0.447,0.273,0.273,0.059000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/25,6:36 PM.,PIT,LAD,away,Partly Cloudy.,56,670912,2B,4,1,2,1,0,0,2,0,1,0,2,.231,.378,.323,.701,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.367,0.149,0.041,-1.25,0.8,0.82,-0.07,95.8,88.1,88.2,80.9,0.277,0.477,0.183,0.21,0.349,0.326,0.193,0.352,0.308,0.25,0.3,0.35700000000000004,100.0,93.0,92.0,,,,,,,0.05,,,,0.93,,,95.7,,,,,0.276,0.345,0.065,,,,,,,,,,,,
2023/04/23,1:21 PM.,CHC,LAD,away,Cloudy.,42,573186,2B,4,1,1,0,0,0,0,0,0,0,0,.213,.364,.295,.659,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,139.0,103.0,111.0,58.0,106.0,91.0,78.0,111.0,109.0,0.082,0.051,0.23,,0.34,-0.41,0.34,,92.0,,86.1,84.6,0.154,0.256,0.32,0.184,0.237,0.322,,,,,,,102.0,97.0,95.0,,,,105.0,96.0,98.0,0.464,0.096,,0.96,1.08,,89.7,91.4,,0.26,0.42,0.242,0.245,0.332,0.14300000000000002,46.0,95.0,91.0,0.077,0.12,86.6,0.205,0.308,0.324,0.24,0.38,0.301
2023/04/22,1:20 PM.,CHC,LAD,away,Overcast.,41,669713,2B,3,0,1,0,0,0,1,0,0,1,0,.211,.370,.298,.668,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,4.63,5.23,89.1,101.0,101.0,102.0,0.796,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,77.0,102.0,103.0,,,,80.0,105.0,94.0,123.0,98.0,110.0,0.296,0.366,,0.049,-1.9,1.49,,0.65,94.3,84.5,82.0,,0.327,0.636,0.165,0.14,0.231,0.376,,,,0.188,0.188,0.133,92.0,96.0,91.0,,,,100.0,98.0,104.0,0.189,0.1,,-0.42,-0.38,,88.8,92.9,,0.308,0.654,0.2,0.273,0.545,0.145,,,,,,,,,,,,
2023/04/21,1:20 PM.,CHC,LAD,away,Partly Cloudy.,53,592767,2B,3,0,0,0,0,0,0,0,0,1,1,.204,.371,.296,.667,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.399,0.36,,,,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.117,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.293,0.463,0.21600000000000003,0.314,0.6,0.17300000000000001,,,,,,,,,,,,
2023/04/20,7:44 PM.,CHC,LAD,away,Cloudy.,70,665871,2B,4,1,2,1,0,0,0,0,0,2,1,.216,.388,.314,.702,665871,javierassad,Assad,Right,Javier Assad,CHC,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.283,0.334,0.18,0.331,0.412,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,103.0,100.0,103.0,0.194,0.135,0.051,0.04,-0.9,0.28,-3.14,-3.27,93.1,85.0,80.6,76.5,0.313,0.484,0.193,0.163,0.265,0.457,0.25,0.55,0.258,0.357,0.571,0.292,87.0,103.0,93.0,,,,103.0,99.0,95.0,0.306,0.274,,0.48,2.18,,89.1,92.7,,0.218,0.418,0.18,0.214,0.324,0.142,,,,,,,,,,,,
2023/04/19,12:11 PM.,NYM,LAD,home,Sunny.,68,453286,2B,4,0,1,0,0,0,0,0,0,0,6,.191,.381,.277,.658,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.463,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,83.8,84.0,75.4,0.255,0.458,0.23800000000000002,0.25,0.545,0.364,0.187,0.373,0.326,0.207,0.283,0.275,,,,,,,98.0,108.0,99.0,,0.104,,2.12,,,88.4,,,0.135,0.243,0.33299999999999996,,,,,,,,,,,,,,,
2023/04/18,7:10 PM.,NYM,LAD,home,Partly Cloudy.,59,656731,2B,3,0,0,0,0,0,0,0,1,2,5,.186,.390,.279,.669,656731,tylormegill,Megill,Right,Tylor Megill,NYM,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.123,0.32,0.414,88.0,97.0,98.0,101.0,91.0,96.0,86.0,95.0,89.0,96.0,103.0,106.0,0.557,0.206,0.086,0.149,-0.4,-1.04,-0.05,-0.09,94.9,87.9,84.4,77.2,0.314,0.494,0.184,0.264,0.445,0.311,0.167,0.167,0.354,0.264,0.396,0.24100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,116.0,83.0,118.0,0.002,5.58,86.1,,,,,,
2023/04/17,7:10 PM.,NYM,LAD,home,Clear.,58,656849,2B,4,1,0,0,0,0,0,0,0,1,3,.200,.400,.300,.700,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.422,0.13,0.338,0.378,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,105.0,99.0,102.0,0.273,0.197,0.088,0.189,-0.83,-2.58,2.63,-1.35,92.7,85.3,85.3,78.6,0.287,0.425,0.281,0.268,0.472,0.39399999999999996,0.2,0.2,0.365,0.325,0.55,0.309,97.0,97.0,95.0,,,,,,,0.253,,,,0.66,,,91.5,,,,,0.314,0.486,0.165,,,,,,,,,,,,
2023/04/16,1:10 PM.,CHC,LAD,home,Partly Cloudy.,63,592767,2B,4,0,1,0,0,0,0,0,0,1,1,.222,.431,.333,.764,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.399,0.36,,,,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.117,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.293,0.463,0.21600000000000003,0.314,0.6,0.17300000000000001,,,,,,,,,,,,
