date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/06/11,1:11 PM.,OAK,MIL,home,Roof Closed.,66,676664,RF,3,0,0,0,0,0,0,0,0,0,4,.229,.328,.385,.713,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,,,,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,,,,0.001,0.501,,,0.346,,-0.84,,,0.63,-0.06,,93.1,,,92.1,81.4,,,,,,,,,,,0.256,0.478,0.217,,,,0.21,0.395,0.28300000000000003,83.0,100.0,102.0,0.151,0.36,84.1,0.277,0.438,0.225,,,,,,,,,,,,
2023/06/10,3:11 PM.,OAK,MIL,home,Cloudy.,81,621112,RF,3,0,1,0,0,0,0,0,1,0,0,.233,.332,.391,.723,621112,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.246,0.38,0.166,0.297,0.346,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,,,,0.24,0.146,0.204,,0.181,0.117,-2.52,-2.38,,-0.75,0.46,1.69,91.9,88.9,,91.8,80.8,79.1,0.306,0.435,0.15,,,,0.435,0.624,0.159,0.383,0.553,0.17,,,,0.198,0.308,0.344,67.0,108.0,96.0,0.112,2.14,86.0,0.143,0.286,0.389,0.14,0.326,0.245,,,,,,,,,
2023/06/09,7:11 PM.,OAK,MIL,home,Clear.,74,594580,DH,4,0,0,0,0,0,0,0,0,2,2,.231,.329,.392,.721,594580,sammoll,Moll,Left,Sam Moll,- - -,3.03,2.84,62.1,98.0,82.0,96.0,0.798,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,,,,,,,0.356,0.252,,,0.379,,1.43,,,1.58,0.96,,94.1,,,93.4,81.8,,0.258,0.36,0.145,,,,,,,0.185,0.277,0.239,,,,0.155,0.211,0.301,99.0,91.0,97.0,0.014,-7.42,86.4,0.333,0.333,0.28600000000000003,,,,,,,,,,,,
2023/06/08,1:11 PM.,BAL,MIL,home,Sunny.,70,680694,RF,4,0,1,0,0,0,0,0,0,1,3,.236,.335,.399,.734,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.224,,,0.313,0.173,-1.0,,,1.53,1.77,3.99,94.5,,,95.0,88.1,84.8,0.23,0.367,0.15,,,,,,,0.366,0.602,0.15,,,,0.168,0.272,0.364,97.0,100.0,98.0,0.083,-0.36,90.8,0.259,0.37,0.114,0.142,0.165,0.35600000000000004,,,,,,,,,
2023/06/07,6:41 PM.,BAL,MIL,home,Roof Closed.,70,665152,RF,4,2,2,0,0,0,1,0,0,1,2,.235,.336,.402,.738,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,,,,0.145,0.371,0.239,,0.033,0.089,0.43,0.02,,1.81,-1.43,-2.29,94.6,88.8,,91.9,82.8,78.1,0.269,0.38,0.081,,,,0.222,0.416,0.27699999999999997,0.252,0.409,0.262,,,,0.25,0.417,0.244,86.0,91.0,93.0,0.123,-1.4,85.3,0.26,0.377,0.27,0.347,0.592,0.24,,,,,,,,,
2023/06/06,6:40 PM.,BAL,MIL,home,Roof Closed.,71,502043,3B,4,0,1,0,0,0,1,0,1,2,2,.230,.330,.400,.730,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,,,,0.261,0.134,0.166,,0.184,0.084,-0.69,-1.02,,-0.08,2.01,0.01,92.1,89.8,,91.9,81.6,79.5,0.289,0.459,0.11,,,,0.345,0.552,0.154,0.287,0.55,0.156,,,,0.147,0.228,0.47100000000000003,88.0,99.0,96.0,0.17,-0.29,85.5,0.288,0.453,0.29100000000000004,0.279,0.419,0.40399999999999997,,,,,,,,,
2023/06/05,7:10 PM.,CIN,MIL,away,Partly Cloudy.,80,671096,RF,3,0,0,0,0,0,0,0,1,2,1,.230,.329,.403,.732,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.347,0.404,99.0,103.0,103.0,81.0,99.0,91.0,,,,106.0,107.0,113.0,,,,,,,,0.501,,,0.165,0.171,-0.02,,,,1.61,-2.27,92.7,,,,82.9,80.9,,,,,,,,,,0.249,0.459,0.198,,,,0.174,0.304,0.29,72.0,96.0,91.0,0.163,0.99,86.6,0.203,0.27,0.39399999999999996,0.367,0.65,0.26,,,,,,,,,
2023/06/04,1:42 PM.,CIN,MIL,away,Partly Cloudy.,81,594902,3B,0,0,0,0,0,0,0,0,0,0,0,.233,.330,.409,.739,594902,benlively,Lively,Right,Ben Lively,CIN,5.38,5.03,88.2,101.0,79.0,95.0,0.814,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,101.0,105.0,103.0,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.219,0.321,0.049,,0.243,0.066,-2.09,0.62,,0.24,1.68,-4.42,90.6,88.1,,91.5,80.1,76.3,0.257,0.416,0.153,,,,0.267,0.267,0.257,0.362,0.667,0.18100000000000002,,,,0.158,0.303,0.336,59.0,94.0,89.0,0.102,-1.4,84.4,0.265,0.412,0.133,0.273,0.909,0.128,,,,,,,,,
2023/06/03,4:14 PM.,CIN,MIL,away,Cloudy.,91,668933,3B,4,1,1,0,0,0,0,0,1,0,2,.233,.330,.409,.739,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,,,,0.097,,0.529,,0.373,,,0.15,,-1.17,-0.37,,,95.8,,96.5,88.3,,0.286,0.429,0.1,,,,0.292,0.436,0.171,,,,,,,0.221,0.461,0.32899999999999996,,,,0.0,-25.75,90.4,,,,,,,,,,,,,,,
2023/06/02,5:12 PM.,CIN,MIL,away,Clear.,92,682227,RF,5,1,0,0,0,0,0,0,0,3,5,.233,.329,.413,.742,682227,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,4.46,4.77,117.0,99.0,93.0,96.0,0.801,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,98.0,96.0,103.0,64.0,99.0,86.0,,,,132.0,104.0,113.0,106.0,102.0,98.0,,,,,0.372,0.298,,0.102,0.064,-0.15,1.71,,,-1.33,-1.75,92.8,89.3,,,81.7,73.1,,,,,,,0.252,0.433,0.185,0.269,0.433,0.171,,,,0.0,0.0,0.273,97.0,94.0,99.0,0.165,-0.51,84.0,0.183,0.39,0.39899999999999997,0.333,0.6,0.14300000000000002,,,,,,,,,
2023/06/01,1:08 PM.,TOR,MIL,away,Sunny.,75,592332,RF,4,0,1,0,0,0,0,0,0,2,2,.239,.336,.424,.760,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,105.0,108.0,109.0,,0.509,,0.384,0.108,,1.13,,0.3,,-0.97,,94.7,,86.3,,83.6,,,,,,,,,,,0.243,0.409,0.172,0.201,0.307,0.43200000000000005,0.348,0.565,0.353,,,,,,,,,,,,,,,,,,,,,
2023/05/31,7:08 PM.,TOR,MIL,away,Clear.,75,666201,3B,2,1,0,0,0,0,0,0,2,1,0,.239,.338,.428,.766,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.407,0.134,0.369,0.388,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,,,,,,,0.282,0.29,,,0.3,,-2.16,,,0.68,-1.17,,92.8,,,92.6,80.8,,0.25,0.379,0.129,,,,,,,0.316,0.592,0.244,,,,0.239,0.432,0.28600000000000003,69.0,98.0,89.0,0.128,-1.01,86.3,0.273,0.432,0.2,,,,,,,,,,,,
2023/05/30,7:07 PM.,TOR,MIL,away,Clear.,73,579328,RF,2,0,0,0,0,0,0,0,1,0,1,.242,.335,.433,.768,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,98.0,103.0,105.0,117.0,99.0,102.0,,,,101.0,105.0,108.0,,,,,,,,0.451,,,0.259,0.193,0.05,,,,1.11,0.24,95.1,,,,88.7,83.1,,,,,,,,,,0.27,0.412,0.268,,,,0.225,0.396,0.302,82.0,93.0,83.0,0.097,-1.83,88.7,0.254,0.508,0.193,0.284,0.463,0.307,,,,,,,,,
2023/05/28,1:11 PM.,SF,MIL,home,Sunny.,74,502171,3B,4,0,1,1,0,0,2,0,0,1,3,.244,.332,.438,.770,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,,,,78.0,103.0,103.0,0.397,0.003,,0.388,0.051,,-3.47,,0.2,0.33,-1.31,,95.8,,89.5,94.5,86.2,,0.28,0.435,0.129,,,,,,,,,,0.239,0.386,0.24600000000000002,0.333,0.542,0.306,,,,,,,,,,0.379,0.638,0.32,115.0,95.0,103.0,0.162,-1.38,83.6,,,
2023/05/27,3:11 PM.,SF,MIL,home,Sunny.,70,657277,3B,4,0,2,1,0,0,0,0,0,1,1,.244,.333,.436,.769,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.143,0.325,0.419,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,,,,0.336,0.037,,,0.212,,-1.37,,,0.31,0.11,,92.6,,,92.3,84.3,,0.313,0.481,0.10400000000000001,,,,,,,0.226,0.452,0.3,,,,0.208,0.369,0.28600000000000003,112.0,106.0,103.0,0.416,2.18,87.5,0.225,0.309,0.228,,,,,,,,,,,,
2023/05/26,7:10 PM.,SF,MIL,home,Roof Closed.,67,622072,3B,3,0,1,0,0,0,0,0,1,0,0,.238,.330,.429,.759,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,,,,,,,0.446,,,,0.261,,,,,0.12,-0.8,,,,,91.5,82.4,,0.234,0.433,0.242,,,,,,,,,,,,,0.288,0.441,0.25,78.0,103.0,99.0,0.292,-0.33,85.2,0.273,0.388,0.154,,,,,,,0.001,-5.8,83.6,,,
2023/05/25,6:41 PM.,SF,MIL,home,Roof Closed.,65,518397,3B,4,0,0,0,0,0,0,0,0,3,1,.236,.326,.430,.756,518397,scottalexander,Alexander,Left,Scott Alexander,SFG,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.176,0.43,0.158,0.333,0.465,,,,,,,84.0,101.0,97.0,110.0,103.0,103.0,,,,,,,0.758,,,,0.16,,,,,0.64,1.06,,,,,92.8,83.0,,0.306,0.389,0.146,,,,,,,,,,,,,0.192,0.308,0.396,68.0,92.0,87.0,0.082,0.57,85.9,0.167,0.25,0.34600000000000003,,,,,,,,,,,,
2023/05/24,12:10 PM.,HOU,MIL,home,Roof Closed.,65,656232,RF,3,1,1,0,0,1,1,0,0,1,0,.242,.333,.441,.774,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,,,,0.214,0.306,0.004,,0.118,0.111,-1.15,-0.48,,-0.12,-3.74,-0.81,92.1,84.4,,92.1,82.0,79.5,0.338,0.477,0.135,,,,,,,0.273,0.505,0.159,,,,0.333,0.722,0.355,90.0,100.0,98.0,0.247,0.83,87.1,0.227,0.352,0.332,0.217,0.217,0.302,,,,,,,,,
2023/05/23,6:40 PM.,HOU,MIL,home,Clear.,73,641585,3B,4,1,2,1,0,0,2,0,0,2,0,.241,.333,.424,.757,641585,jpfrance,"France, J",Right,J.P. France,HOU,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.454,116.0,98.0,100.0,101.0,97.0,98.0,,,,109.0,99.0,105.0,116.0,108.0,103.0,,,,,0.431,0.189,,0.091,0.137,-0.26,0.33,,,-2.09,0.16,93.0,86.8,,,80.1,76.0,,,,,,,0.317,0.446,0.22,0.308,0.481,0.106,,,,0.25,0.533,0.298,75.0,102.0,112.0,0.152,2.51,81.8,0.183,0.237,0.308,0.145,0.273,0.42200000000000004,,,,,,,,,
2023/05/22,6:41 PM.,HOU,MIL,home,Partly Cloudy.,69,664299,3B,4,0,0,0,0,0,0,0,0,2,2,.234,.330,.416,.746,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,,,,0.584,,,0.3,,0.44,,,,-0.09,,92.7,,,,79.5,,,,,,,,,,,0.236,0.455,0.265,,,,0.211,0.367,0.287,78.0,101.0,98.0,0.041,-1.29,83.7,0.28,0.36,0.392,0.268,0.366,0.195,91.0,99.0,102.0,0.075,-1.17,76.6,,,
2023/05/21,1:40 PM.,TB,MIL,away,Dome.,72,656222,3B,2,0,1,0,0,0,1,0,2,0,0,.240,.337,.427,.764,656222,jalenbeeks,Beeks,Left,Jalen Beeks,TBR,5.95,3.61,42.1,95.0,89.0,90.0,0.729,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.438,,,,65.0,95.0,83.0,,,,106.0,71.0,93.0,92.0,105.0,98.0,,,,,0.435,0.107,,0.015,,-0.49,2.73,,,-16.85,,94.3,85.7,,,81.8,,,,,,,,0.125,0.125,0.588,0.243,0.419,0.252,,,,1.0,1.5,0.0,112.0,95.0,96.0,0.443,-0.18,89.6,0.267,0.373,0.317,,,,,,,,,,,,
2023/05/20,4:10 PM.,TB,MIL,away,Dome.,72,621107,RF,3,1,1,0,0,1,2,0,1,0,0,.236,.327,.426,.753,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,100.0,106.0,102.0,,,,0.319,0.062,0.261,,0.044,0.263,2.53,-0.01,,1.09,0.79,1.27,92.9,88.5,,92.2,80.0,79.1,0.259,0.315,0.129,,,,0.307,0.588,0.16699999999999998,0.104,0.208,0.32,,,,0.6,0.6,0.5,75.0,99.0,94.0,0.051,-0.61,86.4,0.192,0.308,0.28300000000000003,0.185,0.339,0.349,,,,,,,,,
2023/05/19,6:41 PM.,TB,MIL,away,Dome.,72,663556,3B,4,0,0,0,0,0,0,0,0,0,5,.234,.323,.407,.730,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,101.0,107.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,,,,,,,0.419,,,0.153,0.17,-0.34,,,,-0.27,1.12,96.8,,,,89.3,83.5,,,,,,,,,,0.269,0.479,0.233,,,,0.261,0.58,0.29100000000000004,115.0,104.0,109.0,0.258,2.65,86.9,0.153,0.191,0.541,0.197,0.344,0.314,,,,,,,,,
2023/05/17,6:46 PM.,STL,MIL,away,Partly Cloudy.,78,669461,3B,2,0,0,0,0,0,0,0,2,2,0,.241,.331,.418,.749,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,,,,0.185,0.382,,,0.127,0.224,-0.74,,,1.76,-2.12,-1.62,94.2,,,94.3,86.6,76.6,0.208,0.302,0.098,,,,,,,0.308,0.49,0.161,,,,0.333,0.533,0.28600000000000003,72.0,100.0,96.0,0.081,-0.64,87.3,0.278,0.389,0.125,0.222,0.472,0.33799999999999997,,,,,,,,,
2023/05/16,6:45 PM.,STL,MIL,away,Overcast.,69,656756,3B,3,1,1,0,0,1,1,0,0,0,0,.245,.327,.424,.751,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,101.0,102.0,87.0,,,,0.426,0.106,0.016,,,0.222,-0.68,-4.4,,1.22,,0.84,93.4,88.2,,93.3,,80.5,0.255,0.374,0.141,,,,0.417,0.667,0.31,0.333,0.5,0.195,,,,,,,99.0,101.0,98.0,0.229,0.2,83.5,0.239,0.405,0.392,0.191,0.357,0.371,,,,,,,,,
2023/05/15,7:46 PM.,STL,MIL,away,Overcast.,74,656427,3B,3,0,0,0,0,0,0,0,0,1,2,.243,.323,.404,.727,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,,,,0.02,0.417,0.091,,0.246,,-0.44,-1.05,,-2.28,-1.15,,93.1,88.7,,90.1,84.2,,0.333,0.333,0.1,,,,0.318,0.545,0.264,0.29,0.411,0.20800000000000002,,,,0.339,0.558,0.265,68.0,89.0,84.0,0.033,0.86,85.3,0.154,0.154,0.083,0.204,0.372,0.402,93.0,102.0,108.0,0.194,0.23,76.2,,,
2023/05/13,6:10 PM.,KC,MIL,home,Roof Closed.,68,425844,3B,3,1,1,0,0,0,0,0,1,0,1,.248,.329,.414,.743,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,,,,0.157,0.265,0.07,,0.2,0.141,0.25,-0.94,,-0.92,1.12,-2.99,89.5,85.2,,89.8,79.2,72.5,0.333,0.609,0.081,,,,0.32,0.5,0.18600000000000003,0.276,0.472,0.159,,,,0.214,0.282,0.231,84.0,109.0,109.0,0.166,0.06,86.5,0.241,0.37,0.207,0.386,0.729,0.155,,,,0.0,-3.64,57.9,,,
2023/05/12,7:10 PM.,KC,MIL,home,Roof Closed.,70,657031,3B,4,1,2,0,0,0,1,0,0,0,4,.246,.324,.415,.739,657031,joshtaylor,"Taylor, J",Left,Josh Taylor,KCR,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.229,0.479,0.104,0.313,0.408,85.0,92.0,92.0,96.0,102.0,100.0,86.0,107.0,102.0,89.0,103.0,102.0,,,,,,,0.12,0.37,,,0.422,0.088,-0.76,,,-5.16,-1.81,4.76,92.8,,,93.0,85.2,78.4,0.556,0.889,0.188,,,,,,,0.381,0.524,0.24100000000000002,,,,0.25,0.556,0.37200000000000005,,,,,,,,,,0.0,0.0,0.25,,,,,,,,,
2023/05/10,12:40 PM.,LAD,MIL,home,Partly Cloudy.,71,477132,3B,3,0,0,0,0,0,0,0,0,1,1,.238,.319,.413,.732,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,,0.002,0.434,0.175,0.23,,13.51,14.84,2.06,0.13,90.7,,84.4,90.9,86.5,73.4,0.0,0.0,0.0,,,,,,,0.281,0.451,0.09699999999999999,0.0,0.0,0.0,0.167,0.338,0.36200000000000004,34.0,98.0,91.0,0.017,-0.46,84.6,0.2,0.2,0.6,0.212,0.338,0.33799999999999997,,,,,,,,,
2023/05/09,6:41 PM.,LAD,MIL,home,Roof Closed.,67,592789,3B,4,0,0,0,0,0,0,0,0,1,0,.244,.326,.423,.749,592789,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,- - -,6.5,6.48,88.2,104.0,80.0,99.0,0.834,5.68,1.93,10.56,2.23,0.94,0.203,0.438,0.147,0.363,0.468,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.181,0.126,0.003,0.067,0.141,0.68,-0.49,1.25,-1.16,-2.33,-0.93,92.2,89.5,87.7,92.3,85.0,77.9,0.363,0.593,0.138,,,,0.333,0.489,0.18899999999999997,0.208,0.354,0.182,,,,0.24,0.72,0.083,72.0,104.0,100.0,0.222,-2.71,87.3,0.286,0.571,0.218,0.233,0.512,0.22,,,,,,,,,
2023/05/08,6:42 PM.,LAD,MIL,home,Roof Closed.,64,664062,3B,4,1,1,0,0,0,0,0,0,1,1,.252,.336,.437,.773,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,107.0,83.0,90.0,80.0,99.0,91.0,,,,90.0,103.0,108.0,,,,120.0,98.0,106.0,,0.395,,0.272,0.183,0.151,1.42,,0.21,,-0.82,-2.12,92.4,,83.0,,86.8,80.9,,,,,,,,,,0.221,0.436,0.157,0.181,0.315,0.27,0.268,0.439,0.253,,,,,,,,,,0.313,0.656,0.209,,,,,,,,,
2023/05/07,1:05 PM.,SF,MIL,away,Partly Cloudy.,60,548389,3B,4,0,1,0,0,0,0,0,1,2,2,.252,.338,.443,.781,548389,rossstripling,Stripling,Right,Ross Stripling,SFG,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.399,0.15,0.328,0.433,,,,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,,,,83.0,107.0,102.0,0.092,0.26,,0.009,0.292,,-0.38,,-0.82,-0.64,0.07,,92.5,,85.6,90.3,87.2,,0.325,0.55,0.12300000000000001,,,,,,,0.275,0.512,0.275,,,,0.274,0.487,0.179,94.0,112.0,113.0,0.248,-2.35,83.7,0.305,0.508,0.289,0.2,0.2,0.20600000000000002,119.0,95.0,102.0,0.099,1.22,75.9,,,
2023/05/06,4:16 PM.,SF,MIL,away,Cloudy.,59,502171,RF,2,0,0,0,0,0,0,0,2,1,2,.252,.336,.450,.786,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,,,,78.0,103.0,103.0,0.397,0.003,,0.388,0.051,,-3.47,,0.2,0.33,-1.31,,95.8,,89.5,94.5,86.2,,0.28,0.435,0.129,,,,,,,,,,0.239,0.386,0.24600000000000002,0.333,0.542,0.306,,,,,,,,,,0.379,0.638,0.32,115.0,95.0,103.0,0.162,-1.38,83.6,,,
2023/05/05,7:20 PM.,SF,MIL,away,Cloudy.,55,640455,3B,3,0,0,0,0,0,0,0,1,2,1,.257,.331,.459,.790,640455,seanmanaea,Manaea,Left,Sean Manaea,SFG,4.44,4.21,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.143,0.305,0.448,,,,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,,,,0.008,0.562,0.0,,0.26,,0.91,-5.8,,-6.19,-0.93,,93.6,90.3,,94.0,82.3,,0.4,0.8,0.25,,,,,,,0.235,0.39,0.233,,,,0.122,0.143,0.36700000000000005,90.0,97.0,94.0,0.17,1.06,86.6,0.224,0.342,0.183,,,,,,,,,,,,
