date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,KN%,wCH/C,wKN/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
2023/07/06,1:11 PM.,DET,OAK,away,Cloudy.,80,547179,CF,4,0,0,0,0,0,0,0,0,3,0,.204,.314,.366,.680,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,,,,0.12,0.347,,0.297,,1.17,,0.73,0.34,,94.3,,93.7,84.7,,0.211,0.333,0.171,0.293,0.61,0.214,,,,0.667,1.667,0.182,0.333,0.4,0.038,,95.0,101.0,102.0,0.216,,0.26,,84.5,0.186,0.403,0.314,103.0,112.0,110.0,0.011,-4.26,82.3,89.0,75.0,71.0,0.009,-7.35,90.8,0.6,1.2,0.16699999999999998,,,
2023/07/05,6:40 PM.,DET,OAK,away,Clear.,89,593958,CF,4,1,1,0,0,0,0,0,0,2,0,.210,.321,.377,.698,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,DET,3.3,4.04,152.2,103.0,83.0,97.0,0.781,8.43,2.83,7.55,0.88,1.1,0.279,0.407,0.152,0.311,0.429,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,,,,,,,0.093,0.454,,0.072,,0.65,,1.11,3.12,,92.2,,92.4,84.5,,0.278,0.431,0.222,0.089,0.178,0.395,,,,,,,0.165,0.228,0.135,,91.0,102.0,103.0,0.189,,0.71,,85.9,0.233,0.292,0.317,,,,,,,90.0,101.0,98.0,0.192,0.51,88.8,0.2,0.471,0.19399999999999998,,,
2023/07/04,6:40 PM.,DET,OAK,away,Clear.,86,669373,DH,2,0,0,0,0,0,0,0,0,0,1,.209,.323,.381,.704,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,,,,0.122,0.36,,0.207,0.068,2.49,,2.7,-0.49,0.54,95.8,,95.9,87.6,76.4,0.206,0.299,0.256,0.224,0.448,0.24,,,,0.143,0.214,0.36,0.229,0.286,0.17300000000000001,,93.0,102.0,114.0,0.244,,3.25,,84.3,0.167,0.205,0.506,,,,,,,,,,,,,,,,,,
2023/07/02,1:07 PM.,CWS,OAK,home,Partly Cloudy.,79,657053,LF,4,1,2,2,0,0,2,0,0,1,0,.212,.327,.386,.713,657053,toukitoussaint,Toussaint,Right,Touki Toussaint,- - -,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.477,0.106,0.315,0.366,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,96.0,96.0,99.0,0.265,0.235,0.189,0.023,,-1.46,-0.3,0.33,-6.26,,93.6,87.5,92.9,86.6,,0.294,0.426,0.217,0.333,1.333,0.35700000000000004,0.188,0.348,0.324,0.115,0.184,0.35600000000000004,0.3,0.412,0.095,,,,,,,,,,,,,108.0,99.0,104.0,0.288,1.81,76.1,,,,,,,,,,,,
2023/07/01,1:07 PM.,CWS,OAK,home,Sunny.,81,656302,LF,5,0,1,0,0,0,2,1,0,0,2,.203,.318,.367,.685,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,125.0,95.0,103.0,,,,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.432,,0.386,0.152,-0.15,,,0.4,-1.83,95.6,,,86.3,80.2,0.273,0.436,0.205,0.216,0.339,0.433,,,,0.298,0.538,0.249,,,,,60.0,90.0,78.0,0.03,,1.0,,74.6,0.111,0.111,0.5379999999999999,,,,,,,,,,,,,,,,,,
2023/06/30,6:40 PM.,CWS,OAK,home,Clear.,71,621383,LF,2,2,0,0,0,0,0,0,2,0,1,.203,.324,.374,.698,621383,tannerbanks,Banks,Left,Tanner Banks,CHW,4.43,4.39,61.0,101.0,88.0,101.0,0.788,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.103,0.37,0.445,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,,,,,,,0.028,0.354,,0.303,,-0.84,,-1.44,1.17,,92.6,,91.4,86.3,,0.291,0.494,0.244,0.225,0.408,0.263,,,,0.31,0.69,0.243,0.5,0.5,0.444,,64.0,102.0,96.0,0.165,,2.23,,86.3,0.162,0.324,0.188,113.0,106.0,109.0,0.151,-3.1,80.9,,,,,,,,,,,,
2023/06/29,12:37 PM.,NYY,OAK,home,Sunny.,69,657376,LF,1,2,0,0,0,0,1,0,2,0,0,.207,.319,.380,.699,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,,,,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,,,,0.241,,,0.274,0.191,,,-0.2,-0.59,-0.46,,,93.4,86.0,83.7,,,,0.276,0.559,0.263,,,,0.198,0.314,0.345,0.288,0.447,0.11,,31.0,95.0,88.0,0.015,,-7.35,,89.4,0.5,0.5,0.091,,,,,,,96.0,106.0,105.0,0.279,0.27,91.3,0.28,0.457,0.222,,,
2023/06/27,6:40 PM.,NYY,OAK,home,Partly Cloudy.,58,666745,LF,3,0,1,0,0,0,0,0,0,1,0,.208,.314,.383,.697,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,,,,0.327,0.166,,0.113,0.104,-0.97,,1.05,0.17,-1.87,95.8,,96.0,83.0,80.4,0.167,0.5,0.179,0.172,0.31,0.28,,,,0.348,0.696,0.188,0.282,0.436,0.149,,87.0,104.0,106.0,0.29,,0.5,,88.8,0.232,0.392,0.282,,,,,,,,,,,,,,,,,,
2023/06/25,1:38 PM.,TOR,OAK,away,Sunny.,77,579328,DH,2,0,0,0,0,0,0,0,1,1,1,.205,.314,.385,.699,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,117.0,99.0,102.0,,,,101.0,105.0,108.0,,,,,,,,0.451,,0.259,,0.05,,,1.11,,95.1,,,88.7,,0.27,0.412,0.268,0.225,0.396,0.302,,,,0.284,0.463,0.307,,,,,82.0,93.0,83.0,0.097,,-1.83,,88.7,0.254,0.508,0.193,98.0,103.0,105.0,0.193,0.24,83.1,,,,,,,,,,,,
2023/06/24,4:08 PM.,TOR,OAK,away,Roof Closed.,68,621244,LF,4,0,1,0,0,0,0,0,0,2,2,.209,.313,.391,.704,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,,,,0.315,0.204,,,,0.72,,0.61,,,94.3,,93.8,,,0.254,0.456,0.276,,,,,,,,,,0.255,0.398,0.131,,90.0,104.0,101.0,0.185,,-0.38,,84.1,0.245,0.409,0.33,116.0,104.0,110.0,0.296,0.31,82.6,,,,,,,,,,0.216,0.357,0.305
2023/06/23,7:08 PM.,TOR,OAK,away,Roof Closed.,68,605135,CF,3,1,1,0,0,1,3,0,0,1,0,.207,.315,.396,.711,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,78.0,84.0,84.0,0.393,0.093,0.033,0.136,,-3.9,-3.07,2.11,-0.72,,92.4,82.6,91.9,75.6,,0.333,0.652,0.20600000000000002,0.227,0.636,0.191,0.375,0.563,0.226,0.192,0.295,0.318,0.22,0.336,0.14400000000000002,,72.0,93.0,91.0,0.065,,1.71,,84.1,0.189,0.351,0.10099999999999999,93.0,92.0,100.0,0.126,0.67,70.7,95.0,105.0,102.0,0.153,-1.13,87.8,0.274,0.496,0.253,,,
2023/06/21,7:10 PM.,CLE,OAK,away,Cloudy.,76,668909,LF,2,0,0,0,0,0,0,0,2,0,0,.204,.317,.370,.687,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,112.0,101.0,103.0,,,,83.0,107.0,102.0,,,,,,,,0.553,,0.221,,0.35,,,2.27,,95.7,,,84.9,,0.25,0.404,0.249,0.157,0.241,0.318,,,,0.174,0.391,0.35200000000000004,,,,,136.0,95.0,93.0,0.056,,-3.24,,88.2,0.353,0.588,0.212,84.0,90.0,95.0,0.17,-1.23,76.2,,,,,,,,,,,,
2023/06/20,7:01 PM.,CLE,OAK,away,Cloudy.,80,650644,DH,1,0,0,0,0,0,0,0,0,0,1,.208,.311,.377,.688,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,3.46,3.69,122.1,106.0,105.0,104.0,0.786,8.53,2.43,8.02,0.88,1.0,0.212,0.458,0.149,0.307,0.413,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,,,,58.0,95.0,95.0,0.185,0.123,0.017,0.058,,-0.65,-6.33,1.59,0.15,,91.8,85.2,92.4,82.5,,0.359,0.436,0.243,0.172,0.345,0.23199999999999998,0.5,0.625,0.182,0.188,0.323,0.273,0.202,0.292,0.14400000000000002,,,,,,,,,,,,,153.0,113.0,120.0,0.244,0.77,78.1,96.0,104.0,103.0,0.372,1.13,87.7,0.261,0.406,0.23399999999999999,,,
2023/06/18,1:08 PM.,PHI,OAK,home,Sunny.,68,554430,CF,3,0,1,0,0,0,0,1,0,0,0,.210,.314,.381,.695,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,,,,,,,0.18,0.435,,0.123,,1.69,,1.62,0.36,,95.8,,95.2,84.4,,0.199,0.333,0.314,0.198,0.36,0.392,,,,0.264,0.473,0.33,0.252,0.308,0.192,,48.0,106.0,77.0,0.004,,-6.22,,90.8,,,,116.0,105.0,114.0,0.115,-1.61,81.4,96.0,102.0,102.0,0.144,-0.63,90.9,0.27,0.426,0.228,,,
2023/06/17,1:10 PM.,PHI,OAK,home,Sunny.,66,650911,RF,4,0,0,0,0,0,0,1,1,1,4,.206,.314,.382,.696,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,,,,0.462,,,0.211,,,,0.65,0.2,,,,92.1,82.7,,,,,0.25,0.456,0.297,,,,,,,0.297,0.523,0.107,,75.0,98.0,104.0,0.327,,1.1,,81.8,0.148,0.274,0.43,,,,,,,,,,,,,,,,,,
2023/06/15,12:37 PM.,TB,OAK,home,Partly Cloudy.,68,671737,RF,3,0,1,0,0,0,0,0,1,2,0,.214,.319,.398,.717,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.136,,,-0.8,0.62,0.0,,,96.1,89.3,97.8,,,0.277,0.559,0.191,,,,0.19,0.333,0.41,0.169,0.338,0.22399999999999998,,,,,,,,,,,,,,,,88.0,107.0,111.0,0.167,0.04,79.0,106.0,99.0,99.0,0.248,-1.32,88.9,0.312,0.581,0.295,,,
2023/06/14,6:41 PM.,TB,OAK,home,Partly Cloudy.,62,607192,LF,4,1,1,0,0,1,3,0,0,1,3,.211,.312,.400,.712,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,128.0,103.0,110.0,,,,94.0,97.0,104.0,,,,,,,0.004,0.432,,0.348,,0.54,,-7.7,1.25,,96.4,,96.4,90.1,,0.236,0.41,0.249,0.254,0.373,0.382,,,,0.095,0.19,0.522,,,,,78.0,81.0,84.0,0.003,,2.91,,92.3,,,,152.0,103.0,114.0,0.213,1.81,83.9,,,,,,,,,,,,
2023/06/13,6:40 PM.,TB,OAK,home,Partly Cloudy.,62,656222,LF,0,0,0,0,0,0,0,0,0,0,0,.209,.314,.374,.688,656222,jalenbeeks,Beeks,Left,Jalen Beeks,TBR,5.95,3.61,42.1,95.0,89.0,90.0,0.729,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.438,65.0,95.0,83.0,,,,106.0,71.0,93.0,,,,,,,,0.435,,0.015,,-0.49,,,-16.85,,94.3,,,81.8,,0.243,0.419,0.252,1.0,1.5,0.0,,,,,,,,,,,112.0,95.0,96.0,0.443,,-0.18,,89.6,0.267,0.373,0.317,,,,,,,92.0,105.0,98.0,0.107,2.73,85.7,0.125,0.125,0.588,,,
2023/06/10,3:11 PM.,MIL,OAK,away,Cloudy.,81,527054,DH,3,0,0,0,0,0,1,0,0,2,1,.209,.314,.374,.688,527054,julioteheran,Teheran,Right,Julio Teheran,MIL,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.362,0.118,0.339,0.428,99.0,109.0,105.0,90.0,104.0,100.0,,,,,,,,,,0.387,0.094,,,,-5.82,,-0.03,,,89.2,,90.0,,,0.368,1.105,0.265,,,,,,,0.074,0.185,0.32799999999999996,0.285,0.472,0.121,,94.0,107.0,89.0,0.118,,-0.54,,83.4,0.286,0.514,0.257,82.0,103.0,103.0,0.115,1.98,77.4,79.0,101.0,96.0,0.287,0.93,86.4,0.219,0.359,0.22,,,
2023/06/09,7:11 PM.,MIL,OAK,away,Clear.,74,605288,LF,2,0,0,0,0,0,0,0,2,1,1,.216,.324,.386,.710,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,,,,0.471,0.238,,0.166,,0.29,,0.46,-0.89,,93.4,,92.1,82.3,,0.227,0.34,0.237,0.258,0.484,0.284,,,,0.269,0.538,0.127,0.296,0.396,0.129,,88.0,92.0,93.0,0.04,,-2.07,,84.3,0.294,0.471,0.2,67.0,100.0,95.0,0.085,-1.08,79.4,,,,,,,,,,,,
2023/06/07,12:38 PM.,PIT,OAK,away,Sunny.,69,672710,CF,4,1,2,0,0,0,1,1,1,0,4,.221,.316,.395,.711,672710,roansycontreras,Contreras,Right,Roansy Contreras,PIT,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.463,0.117,0.341,0.394,90.0,96.0,93.0,,,,108.0,105.0,111.0,,,,,,,,0.402,,0.443,,-2.43,,,0.86,,94.3,,,83.6,,0.381,0.598,0.09699999999999999,0.0,0.0,0.28600000000000003,,,,0.222,0.593,0.447,,,,,69.0,91.0,89.0,0.039,,2.33,,89.4,0.273,0.273,0.059000000000000004,99.0,98.0,103.0,0.117,-1.73,76.8,,,,,,,,,,,,
2023/06/06,7:05 PM.,PIT,OAK,away,Partly Cloudy.,76,656605,LF,3,2,1,1,0,0,0,0,2,0,0,.207,.301,.390,.691,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,,,,,,,0.228,0.261,,0.161,,0.66,,1.66,-0.5,,95.2,,93.9,82.8,,0.176,0.351,0.302,0.221,0.324,0.272,,,,0.273,0.614,0.235,0.258,0.346,0.105,,83.0,104.0,97.0,0.028,,-2.63,,90.7,0.36,0.6,0.21100000000000002,91.0,94.0,98.0,0.08,-1.97,78.0,99.0,98.0,99.0,0.242,-0.07,89.7,0.316,0.503,0.23600000000000002,,,
2023/06/05,7:06 PM.,PIT,OAK,away,Clear.,73,670912,LF,3,0,0,0,0,0,0,0,0,1,1,.203,.284,.380,.664,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,,,,0.05,0.392,,0.367,,-1.25,,0.93,0.8,,95.8,,95.7,88.2,,0.277,0.477,0.183,0.21,0.349,0.326,,,,0.193,0.352,0.308,0.276,0.345,0.065,,75.0,84.0,82.0,0.041,,-0.07,,88.1,0.25,0.3,0.35700000000000004,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,,,,
2023/06/04,1:41 PM.,MIA,OAK,away,Roof Closed.,72,645261,LF,3,0,0,0,0,0,0,0,0,0,1,.211,.294,.395,.689,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,,,,0.29,0.213,,0.201,,-0.27,,1.72,0.72,,98.0,,97.6,89.9,,0.253,0.448,0.267,0.227,0.364,0.35200000000000004,,,,0.308,0.308,0.182,0.237,0.366,0.124,,108.0,104.0,107.0,0.273,,-0.43,,91.1,0.282,0.401,0.299,134.0,99.0,105.0,0.022,-0.52,86.1,,,,,,,,,,,,
2023/06/03,4:11 PM.,MIA,OAK,away,Roof Closed.,72,691587,LF,4,0,1,1,0,0,0,0,0,1,2,.219,.305,.411,.716,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,128.0,100.0,109.0,,,,101.0,102.0,107.0,,,,,,,,0.454,,0.308,,-0.47,,,0.99,,97.5,,,86.4,,0.289,0.585,0.187,0.183,0.365,0.47700000000000004,,,,0.098,0.171,0.5429999999999999,,,,,86.0,85.0,82.0,0.098,,0.99,,89.7,0.045,0.045,0.462,91.0,95.0,99.0,0.14,1.89,81.2,,,,,,,,,,,,
2023/06/02,6:40 PM.,MIA,OAK,away,Roof Closed.,72,665795,LF,3,0,1,1,0,0,0,0,0,1,0,.217,.308,.406,.714,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,,,,,,,0.093,0.279,,0.081,,0.19,,-0.3,-0.71,,96.2,,96.1,88.2,,0.211,0.366,0.191,0.222,0.444,0.306,,,,0.24,0.38,0.38,0.28,0.44,0.233,,91.0,98.0,99.0,0.314,,1.29,,92.9,0.186,0.3,0.363,109.0,102.0,103.0,0.234,-0.37,84.6,,,,,,,,,,,,
2023/05/31,12:38 PM.,ATL,OAK,home,Partly Cloudy.,61,694363,PH,1,0,0,0,0,0,0,0,0,0,0,.212,.307,.394,.701,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,59.0,99.0,83.0,,,,75.0,98.0,95.0,,,,,,,,0.441,,0.329,,-0.83,,,1.11,,91.4,,,84.9,,0.311,0.489,0.099,0.197,0.311,0.28600000000000003,,,,,,,,,,,61.0,88.0,85.0,0.23,,-2.01,,82.2,0.26,0.5,0.33299999999999996,,,,,,,,,,,,,,,,,,
2023/05/30,6:41 PM.,ATL,OAK,home,Partly Cloudy.,60,693821,LF,2,0,1,0,0,0,0,0,2,0,1,.215,.311,.400,.711,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,,,,0.376,0.134,,0.353,,-1.13,,0.01,0.97,,90.7,,89.5,82.7,,0.286,0.495,0.19399999999999998,0.21,0.393,0.337,,,,,,,0.28,0.402,0.134,,64.0,95.0,91.0,0.137,,1.3,,85.0,0.188,0.235,0.23600000000000002,,,,,,,,,,,,,,,,,,
2023/05/29,5:08 PM.,ATL,OAK,home,Partly Cloudy.,65,647336,LF,3,0,0,0,0,0,0,0,0,1,0,.206,.286,.397,.683,647336,michaelsoroka,Soroka,Right,Michael Soroka,ATL,6.4,5.7,32.1,98.0,91.0,95.0,0.794,8.07,3.34,10.02,2.51,1.29,0.22,0.42,0.15,0.29,0.408,85.0,104.0,96.0,83.0,100.0,90.0,115.0,96.0,102.0,,,,,,,0.227,0.324,,0.266,,-1.72,,1.07,-2.58,,93.2,,92.5,83.1,,0.271,0.667,0.239,0.36,0.52,0.313,,,,,,,0.286,0.4,0.113,,79.0,88.0,87.0,0.182,,-2.1,,82.0,0.2,0.6,0.317,,,,,,,,,,,,,,,,,,
2023/05/28,1:08 PM.,HOU,OAK,home,Overcast.,59,664299,CF,3,0,0,0,0,0,0,0,1,0,2,.217,.299,.417,.716,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,101.0,98.0,98.0,,,,108.0,95.0,102.0,91.0,99.0,102.0,,,,,0.584,,0.3,0.075,0.44,,,-0.09,-1.17,92.7,,,79.5,76.6,0.236,0.455,0.265,0.211,0.367,0.287,,,,0.268,0.366,0.195,,,,,78.0,101.0,98.0,0.041,,-1.29,,83.7,0.28,0.36,0.392,,,,,,,,,,,,,,,,,,
2023/05/25,6:40 PM.,SEA,OAK,away,Clear.,76,669302,LF,3,0,0,0,0,0,0,0,0,0,0,.228,.302,.439,.741,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.148,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.491,0.177,0.211,0.349,0.322,0.174,0.34,0.35,0.214,0.371,0.306,0.667,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/24,6:40 PM.,SEA,OAK,away,Clear.,67,682243,LF,3,1,1,0,0,0,0,0,0,0,0,.241,.317,.463,.780,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,4.32,4.86,131.1,104.0,117.0,109.0,0.783,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.356,0.464,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,,,,,,,0.076,0.585,,0.274,,0.3,,1.22,0.14,,95.1,,95.1,85.0,,0.256,0.45,0.271,0.3,0.475,0.174,,,,0.667,1.333,0.125,0.26,0.36,0.096,,90.0,101.0,107.0,0.056,,0.66,,85.0,0.167,0.433,0.179,113.0,102.0,102.0,0.009,-8.41,78.2,,,,,,,,,,,,
2023/05/22,6:40 PM.,SEA,OAK,away,Cloudy.,61,622491,LF,1,0,0,0,0,0,0,0,2,0,0,.235,.316,.471,.787,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,,,,,,,0.179,0.444,,0.221,,1.31,,0.6,-0.12,,96.3,,95.9,85.7,,0.165,0.384,0.33,0.234,0.455,0.37799999999999995,,,,,,,0.239,0.337,0.136,,83.0,108.0,105.0,0.156,,-1.6,,88.3,0.28,0.42,0.325,,,,,,,,,,,,,,,,,,
2023/05/20,3:10 PM.,HOU,OAK,away,Roof Closed.,73,686613,LF,3,0,0,0,0,0,0,0,1,2,1,.240,.296,.480,.776,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.048,0.017,0.238,0.01,0.92,-0.16,-2.64,-0.77,95.7,88.2,96.0,84.6,82.9,0.271,0.511,0.223,0.25,0.625,0.33299999999999996,,,,0.247,0.374,0.303,,,,,,,,,,,,,0.121,0.242,0.37,,,,,,,,,,0.235,-0.4,91.7,0.297,0.506,0.20800000000000002,,,
