date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C
2023/08/17,1:11 PM.,SEA,KC,home,Sunny.,82,669923,RF,4,2,2,0,0,1,1,0,0,1,1,.288,.327,.731,1.058,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.216,0.394,0.197,0.018,1.34,0.43,1.03,-5.31,96.1,86.6,95.8,86.3,0.234,0.392,0.28,0.261,0.383,0.131,0.264,0.377,0.22,0.5,0.9,0.125,,,,,,,,,,,,,,,,0.265,0.458,0.159,,,,0.061,1.07,84.9,0.143,0.286,0.35700000000000004,,,,95.0,103.0,110.0,0.115,0.35,81.8,75.1,0.001,0.26
2023/08/16,7:11 PM.,SEA,KC,home,Clear.,82,622491,LF,4,1,2,0,0,1,1,0,0,0,3,.271,.314,.688,1.002,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.165,0.384,0.33,0.239,0.337,0.136,0.234,0.455,0.37799999999999995,0.28,0.42,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/15,7:10 PM.,SEA,KC,home,Partly Cloudy.,76,676106,DH,3,1,0,0,0,0,0,0,0,1,1,.250,.298,.636,.934,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.5,3.33,12.0,105.0,84.0,100.0,0.853,4.5,2.25,9.75,0.75,1.27,0.25,0.475,0.25,0.175,0.428,89.0,95.0,102.0,89.0,128.0,125.0,68.0,103.0,98.0,84.0,113.0,106.0,0.139,0.464,0.268,0.129,1.54,1.65,3.26,-7.29,92.5,84.5,92.7,86.7,0.25,0.438,0.213,0.25,0.25,0.133,0.214,0.214,0.14300000000000002,0.5,0.5,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/14,7:10 PM.,SEA,KC,home,Clear.,76,669302,DH,4,0,1,0,0,0,0,0,0,1,0,.268,.318,.683,1.001,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,,93.7,88.7,0.28,0.491,0.177,0.667,1.0,0.25,0.211,0.349,0.322,,,,,,,,,,,,,,,,,,,0.214,0.371,0.306,,,,0.148,0.25,85.6,0.174,0.34,0.35,110.0,95.0,103.0,98.0,103.0,117.0,0.134,0.39,80.3,,,
2023/08/12,6:11 PM.,STL,KC,home,Partly Cloudy.,90,571927,RF,4,1,1,0,0,1,2,0,0,1,1,.270,.325,.730,1.055,571927,stevenmatz,Matz,Left,Steven Matz,STL,3.86,3.87,105.0,102.0,95.0,100.0,0.776,8.4,2.74,9.26,0.94,1.4,0.291,0.37,0.146,0.31,0.446,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018,0.274,,0.41,-1.27,-0.09,,84.2,94.1,88.9,,,,0.24,0.397,0.247,0.5,0.75,0.1,0.291,0.405,0.289,108.0,96.0,100.0,,,,,0.148,,-0.6,,78.5,,,,0.259,0.407,0.2,,,,,,,,,,,,,,,,,,,,,
2023/08/11,7:10 PM.,STL,KC,home,Partly Cloudy.,93,425794,RF,4,1,2,0,0,1,1,0,0,2,2,.273,.333,.697,1.030,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,0.314,0.099,0.003,0.05,-1.48,-3.36,-13.9,-3.6,85.7,81.4,86.9,75.6,0.326,0.512,0.11699999999999999,0.394,0.746,0.09300000000000001,,,,0.389,0.611,0.1,129.0,102.0,110.0,107.0,99.0,95.0,0.226,0.306,-0.27,-1.5,82.9,71.5,0.344,0.473,0.152,0.291,0.475,0.153,,,,,,,,,,,,,,,,0.002,6.39,65.7,,,
2023/08/10,7:12 PM.,BOS,KC,away,Overcast.,77,572020,RF,0,0,0,0,0,0,0,0,0,0,0,.241,.313,.621,.934,572020,jamespaxton,Paxton,Left,James Paxton,BOS,4.5,3.77,96.0,100.0,89.0,96.0,0.744,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.437,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,,,,0.007,0.566,,0.067,0.04,-0.01,,-0.96,95.2,84.4,94.9,,0.269,0.498,0.217,,,,,,,0.316,0.421,0.467,,,,63.0,101.0,91.0,0.165,,-0.15,,85.8,,0.191,0.426,0.331,0.231,0.338,0.376,,,,,,,,,,87.0,93.0,94.0,,,,0.195,-0.31,81.3,,,
2023/05/07,1:20 PM.,MIA,CHC,home,Sunny.,77,645261,RF,4,0,0,0,0,0,0,0,0,3,2,.241,.313,.621,.934,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.273,-0.27,1.72,0.72,-0.43,98.0,91.1,97.6,89.9,0.253,0.448,0.267,0.237,0.366,0.124,0.227,0.364,0.35200000000000004,0.282,0.401,0.299,134.0,99.0,105.0,,,,,0.022,,-0.52,,86.1,,,,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,,,,
2023/05/06,1:19 PM.,MIA,CHC,home,Overcast.,65,598264,DH,0,1,0,0,0,0,0,0,0,0,0,.280,.357,.720,1.077,598264,mattbarnes,"Barnes, M",Right,Matt Barnes,MIA,5.48,4.7,21.1,96.0,101.0,96.0,0.805,8.44,4.22,10.55,0.84,1.74,0.206,0.441,0.118,0.279,0.358,,,,86.0,90.0,84.0,,,,,,,,0.455,,,-2.58,,,,93.4,,,,0.395,0.553,0.106,,,,,,,,,,,,,,,,,,,,,,,,,0.205,0.273,0.28,,,,0.06,1.32,87.9,0.167,0.167,0.273,102.0,100.0,105.0,194.0,109.0,118.0,0.485,2.23,83.4,,,
2023/05/04,1:05 PM.,WSH,CHC,away,Partly Cloudy.,60,571578,RF,3,0,0,0,0,0,0,0,0,1,2,.280,.357,.720,1.077,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.417,0.169,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,81.2,92.1,80.5,0.327,0.541,0.121,0.32,0.463,0.07400000000000001,0.233,0.461,0.397,0.29,0.645,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/03,7:05 PM.,WSH,CHC,away,Cloudy.,54,663623,PR,0,0,0,0,0,0,0,0,0,0,0,.318,.400,.818,1.218,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.356,,0.051,-0.01,-0.75,,1.21,94.5,87.8,93.9,,0.208,0.376,0.192,0.348,0.525,0.09300000000000001,,,,0.25,0.5,0.156,110.0,100.0,103.0,,,,,0.306,,0.08,,80.9,,,,0.197,0.362,0.257,,,,,,,,,,,,,,,,,,,,,
2023/05/01,7:05 PM.,WSH,CHC,away,Cloudy.,57,669022,LF,2,0,0,0,0,0,0,0,0,1,1,.318,.400,.818,1.218,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,0.595,0.188,0.029,-0.27,,0.77,1.1,95.0,86.5,,88.5,0.279,0.503,0.21600000000000003,,,,0.213,0.415,0.375,0.188,0.25,0.382,72.0,99.0,104.0,,,,,0.188,,-0.85,,83.2,,,,0.257,0.416,0.379,,,,,,,,,,,,,,,,,,,,,
2023/04/30,12:05 PM.,MIA,CHC,away,Roof Closed.,72,663773,DH,2,0,0,0,0,0,0,0,0,0,2,.350,.435,.900,1.335,663773,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.357,0.121,0.335,0.395,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.089,0.318,0.026,-2.17,-0.76,0.98,-5.28,93.9,87.2,94.1,83.2,0.333,0.619,0.095,0.275,0.55,0.16399999999999998,0.179,0.333,0.32899999999999996,0.6,0.8,0.231,,,,,,,,,,,,,,,,,,,,,,0.042,-5.4,84.9,0.333,0.733,0.25,,,,,,,,,,,,
2023/04/29,4:07 PM.,MIA,CHC,away,Roof Closed.,72,665795,DH,1,1,0,0,0,0,0,0,0,0,2,.389,.476,1.000,1.476,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.093,0.279,0.081,0.314,0.19,-0.3,-0.71,1.29,96.2,92.9,96.1,88.2,0.211,0.366,0.191,0.28,0.44,0.233,0.222,0.444,0.306,0.186,0.3,0.363,109.0,102.0,103.0,,,,,0.234,,-0.37,,84.6,,,,0.24,0.38,0.38,,,,,,,,,,,,,,,,,,,,,
2023/04/28,6:41 PM.,MIA,CHC,away,Roof Closed.,72,666200,DH,4,1,1,0,0,1,1,0,0,2,3,.412,.500,1.059,1.559,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,0.21,0.93,-0.81,-0.26,-0.09,96.7,88.3,96.5,85.1,0.232,0.384,0.19399999999999998,0.314,0.686,0.102,0.233,0.389,0.518,0.248,0.429,0.361,,,,68.0,87.0,76.0,0.004,,0.74,,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/27,1:21 PM.,SD,CHC,home,Sunny.,60,607625,CF,3,1,1,0,0,1,1,0,0,0,0,.462,.563,1.077,1.640,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.199,0.318,0.111,0.059,0.36,1.87,-0.6,-2.89,93.4,86.3,93.2,85.2,0.246,0.464,0.214,0.208,0.36,0.08900000000000001,0.25,0.417,0.28600000000000003,0.303,0.576,0.34299999999999997,122.0,100.0,105.0,,,,,0.313,,0.26,,79.6,,,,0.287,0.384,0.265,0.0,0.0,0.226,,,,,,,,,,,,,,,,,,
2023/04/26,6:39 PM.,SD,CHC,home,Clear.,43,608379,CF,3,0,1,1,0,0,0,0,1,1,1,.500,.615,1.000,1.615,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,0.133,0.288,,0.345,1.23,-0.36,,1.06,92.0,81.6,91.9,,0.188,0.323,0.16699999999999998,0.25,0.45,0.111,,,,0.207,0.346,0.359,86.0,92.0,94.0,96.0,100.0,96.0,0.124,0.11,-2.13,1.04,86.9,74.0,0.364,0.582,0.165,0.172,0.31,0.27,,,,,,,,,,,,,,,,,,,,,
2023/04/25,6:39 PM.,SD,CHC,home,Clear.,41,605483,CF,3,1,1,0,0,0,0,0,1,0,3,.571,.667,1.143,1.810,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,120.0,91.0,96.0,,,,107.0,91.0,94.0,,0.486,0.131,0.184,0.07,,0.68,2.65,95.5,86.7,,88.4,0.255,0.389,0.195,,,,0.123,0.26,0.536,0.185,0.266,0.46799999999999997,106.0,102.0,110.0,,,,,0.198,,2.55,,81.0,,,,0.079,0.14,0.563,,,,,,,,,,,,,,,,,,,,,
2023/04/11,6:40 PM.,SEA,CHC,home,Partly Cloudy.,76,623167,RF,4,3,3,1,0,1,4,0,1,0,0,.750,.800,1.750,2.550,623167,chrisflexen,Flexen,Right,Chris Flexen,- - -,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.417,0.137,0.346,0.401,93.0,97.0,97.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,0.019,0.409,0.097,0.16,-2.66,-7.15,-2.44,0.72,91.9,81.0,90.9,80.8,0.379,0.739,0.174,0.6,0.7,0.111,0.389,0.444,0.14800000000000002,0.213,0.32,0.397,92.0,95.0,111.0,87.0,100.0,94.0,0.293,0.022,-0.47,2.61,87.9,71.6,0.287,0.504,0.20199999999999999,0.125,0.125,0.35700000000000004,,,,,,,,,,,,,,,,,,,,,
2023/04/10,6:39 PM.,SEA,CHC,home,Clear.,67,622491,RF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.165,0.384,0.33,0.239,0.337,0.136,0.234,0.455,0.37799999999999995,0.28,0.42,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
