,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
34,2024-09-28,745203,Single,single,False,668942,683155,Josh Rojas,Joey Estes,1,d19c6e70-b8af-4028-bf4b-25417476abaa,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.55,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.3,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.257,0.469,0.175,0.263,0.579,0.147,0.357,0.738,0.204,0.261,0.435,0.223,111.0,89.0,91.0,0.007,-13.81,86.4,0.217,0.367,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-28,745203,Bunt Groundout,field_out,True,645302,683155,Victor Robles,Joey Estes,0,b699507e-9c09-46c5-bfb7-52db8afd9194,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.55,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.3,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.257,0.469,0.175,0.263,0.579,0.147,0.357,0.738,0.204,0.261,0.435,0.223,111.0,89.0,91.0,0.007,-13.81,86.4,0.217,0.367,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-09-28,745203,Walk,walk,False,680474,676106,Max Schuemann,Emerson Hancock,0,22ff4dbd-94c0-454d-a056-a6f065abcf26,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-28,745203,Flyout,field_out,True,671732,676106,Lawrence Butler,Emerson Hancock,0,87b734b3-0bac-4b25-bf62-5b165dceea22,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-28,745203,Home Run,home_run,False,667670,676106,Brent Rooker,Emerson Hancock,1,cdef36d9-1644-4c6f-9618-91360b8fe49a,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-28,745203,Lineout,field_out,True,668709,676106,JJ Bleday,Emerson Hancock,0,c6a29d5a-f976-4012-9ef6-21278d234612,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-28,745203,Strikeout,strikeout,True,669127,676106,Shea Langeliers,Emerson Hancock,0,4d30dfb1-4e32-48b6-9057-7a99c8c8ebb2,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-28,745203,Single,single,False,677594,683155,Julio Rodríguez,Joey Estes,0,8226661b-ebd0-4368-943e-92d11b67cf06,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.55,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.3,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.257,0.469,0.175,0.263,0.579,0.147,0.357,0.738,0.204,0.261,0.435,0.223,111.0,89.0,91.0,0.007,-13.81,86.4,0.217,0.367,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-09-28,745203,Pop Out,field_out,True,663728,683155,Cal Raleigh,Joey Estes,0,20346217-930a-46c7-850e-38d6e93aafe8,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.55,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.3,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.257,0.469,0.175,0.263,0.579,0.147,0.357,0.738,0.204,0.261,0.435,0.223,111.0,89.0,91.0,0.007,-13.81,86.4,0.217,0.367,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-09-28,745203,Flyout,field_out,True,670042,683155,Luke Raley,Joey Estes,0,85e46884-8ad9-4b81-af22-2b30a5f64aa5,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.55,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.3,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.257,0.469,0.175,0.263,0.579,0.147,0.357,0.738,0.204,0.261,0.435,0.223,111.0,89.0,91.0,0.007,-13.81,86.4,0.217,0.367,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-09-28,745203,Groundout,field_out,True,593871,683155,Jorge Polanco,Joey Estes,0,9c1e6cd9-b1b4-4c1a-8645-2d397174e2cf,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.55,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.3,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.257,0.469,0.175,0.263,0.579,0.147,0.357,0.738,0.204,0.261,0.435,0.223,111.0,89.0,91.0,0.007,-13.81,86.4,0.217,0.367,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-09-28,745203,Home Run,home_run,False,691016,676106,Tyler Soderstrom,Emerson Hancock,0,8e689441-30a0-44dd-aba4-3f4ddc1cbc31,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-09-28,745203,Flyout,field_out,True,664913,676106,Seth Brown,Emerson Hancock,0,1815e56a-72f5-4cfb-8cd0-e5543f3b519e,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.93,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,0.298,0.326,0.165,0.211,0.6,-1.17,-3.11,0.03,93.4,86.5,93.2,84.1,0.253,0.443,0.226,0.323,0.538,0.149,0.185,0.323,0.239,0.3,0.6,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-09-28,745203,Groundout,field_out,True,805779,608638,Jacob Wilson,JT Chargois,0,4fa6bef7-5cca-40f1-9aca-87309cc248e8,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.23,4.55,36.1,97.0,96.0,97.0,0.779,7.43,3.22,5.94,1.49,0.84,0.257,0.386,0.178,0.347,0.429,,,,94.0,105.0,96.0,88.0,98.0,94.0,108.0,96.0,101.0,0.552,0.013,0.431,0.004,8.26,2.54,-0.44,-70.68,94.6,84.9,94.9,85.6,,,,0.206,0.294,0.155,,,,0.15,0.35,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-09-28,745203,Single,single,False,663527,608638,Tyler Nevin,JT Chargois,0,cf6eac28-ae07-4eb4-a770-cdfc6e2bd2ad,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.23,4.55,36.1,97.0,96.0,97.0,0.779,7.43,3.22,5.94,1.49,0.84,0.257,0.386,0.178,0.347,0.429,,,,94.0,105.0,96.0,88.0,98.0,94.0,108.0,96.0,101.0,0.552,0.013,0.431,0.004,8.26,2.54,-0.44,-70.68,94.6,84.9,94.9,85.6,,,,0.206,0.294,0.155,,,,0.15,0.35,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-09-28,745203,Hit By Pitch,hit_by_pitch,False,680474,608638,Max Schuemann,JT Chargois,1,2ec52b1d-c2c6-4525-beef-371404e186ea,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.23,4.55,36.1,97.0,96.0,97.0,0.779,7.43,3.22,5.94,1.49,0.84,0.257,0.386,0.178,0.347,0.429,,,,94.0,105.0,96.0,88.0,98.0,94.0,108.0,96.0,101.0,0.552,0.013,0.431,0.004,8.26,2.54,-0.44,-70.68,94.6,84.9,94.9,85.6,,,,0.206,0.294,0.155,,,,0.15,0.35,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-09-28,745203,Strikeout,strikeout,True,671732,642048,Lawrence Butler,Tayler Saucedo,0,ead62bb6-5d3c-44df-8cc1-3ae96554c974,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,3.49,3.06,38.2,95.0,92.0,94.0,0.737,8.84,4.19,8.15,0.7,1.72,0.194,0.481,0.176,0.167,0.366,90.0,97.0,94.0,61.0,86.0,68.0,84.0,98.0,94.0,109.0,96.0,104.0,0.452,0.04,0.247,0.234,-0.13,1.73,-1.41,0.48,91.6,85.3,91.3,82.0,0.0,0.0,0.25,0.25,0.306,0.181,0.243,0.27,0.378,0.278,0.611,0.343,,,,,,,0.176,0.529,0.462,114.0,61.0,69.0,0.027,-3.77,76.1,,,,,,,,,,,,,,,,,,,,,
51,2024-09-28,745203,Walk,walk,False,571745,548389,Mitch Haniger,Ross Stripling,0,5191f3cf-87d8-424a-a88a-e08306bce762,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.77,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,90.0,111.0,105.0,62.0,100.0,87.0,90.0,102.0,90.0,121.0,108.0,112.0,0.142,0.303,0.134,0.176,-0.05,-0.67,-1.89,-1.87,91.7,82.7,90.2,84.7,0.244,0.422,0.175,0.39,0.441,0.078,0.333,0.52,0.241,0.328,0.5,0.157,80.0,107.0,92.0,0.159,0.67,87.5,,,,,,,,,,89.0,105.0,106.0,0.086,-1.1,76.3,0.245,0.367,0.156,0.364,0.455,0.179,,,,,,,,,
52,2024-09-28,745203,Pop Out,field_out,True,641487,548389,J.P. Crawford,Ross Stripling,0,4dc31d2f-ad6f-496c-ae19-0201e03e35ee,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.77,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,90.0,111.0,105.0,62.0,100.0,87.0,90.0,102.0,90.0,121.0,108.0,112.0,0.142,0.303,0.134,0.176,-0.05,-0.67,-1.89,-1.87,91.7,82.7,90.2,84.7,0.244,0.422,0.175,0.39,0.441,0.078,0.333,0.52,0.241,0.328,0.5,0.157,80.0,107.0,92.0,0.159,0.67,87.5,,,,,,,,,,89.0,105.0,106.0,0.086,-1.1,76.3,0.245,0.367,0.156,0.364,0.455,0.179,,,,,,,,,
53,2024-09-28,745203,Lineout,field_out,True,664238,548389,Dylan Moore,Ross Stripling,0,c1546b38-b2fb-4e55-b867-7460405bcc41,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.77,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,90.0,111.0,105.0,62.0,100.0,87.0,90.0,102.0,90.0,121.0,108.0,112.0,0.142,0.303,0.134,0.176,-0.05,-0.67,-1.89,-1.87,91.7,82.7,90.2,84.7,0.244,0.422,0.175,0.39,0.441,0.078,0.333,0.52,0.241,0.328,0.5,0.157,80.0,107.0,92.0,0.159,0.67,87.5,,,,,,,,,,89.0,105.0,106.0,0.086,-1.1,76.3,0.245,0.367,0.156,0.364,0.455,0.179,,,,,,,,,
54,2024-09-28,745203,Pop Out,field_out,True,668942,548389,Josh Rojas,Ross Stripling,0,d9cf166b-8847-4b01-bc65-7a6be67fd41a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.77,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,90.0,111.0,105.0,62.0,100.0,87.0,90.0,102.0,90.0,121.0,108.0,112.0,0.142,0.303,0.134,0.176,-0.05,-0.67,-1.89,-1.87,91.7,82.7,90.2,84.7,0.244,0.422,0.175,0.39,0.441,0.078,0.333,0.52,0.241,0.328,0.5,0.157,80.0,107.0,92.0,0.159,0.67,87.5,,,,,,,,,,89.0,105.0,106.0,0.086,-1.1,76.3,0.245,0.367,0.156,0.364,0.455,0.179,,,,,,,,,
55,2024-09-28,745203,Strikeout,strikeout,True,667670,663423,Brent Rooker,Trent Thornton,0,401c164e-8c81-440c-a427-6231ba4ef5d7,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.61,3.32,72.1,101.0,113.0,109.0,0.757,9.58,2.36,7.84,1.0,0.99,0.249,0.409,0.166,0.275,0.434,104.0,133.0,130.0,122.0,104.0,110.0,86.0,91.0,84.0,117.0,100.0,112.0,0.095,0.2,0.518,0.025,0.66,-0.07,0.88,-4.44,95.5,87.9,94.8,85.2,0.26,0.46,0.306,0.263,0.579,0.208,0.385,0.385,0.063,0.204,0.333,0.242,97.0,107.0,95.0,0.044,0.71,91.5,0.212,0.306,0.277,113.0,106.0,114.0,0.119,-2.06,82.3,,,,,,,0.167,0.333,0.261,0.263,0.526,0.347,,,,,,,,,
56,2024-09-28,745203,Strikeout,strikeout,True,668709,663423,JJ Bleday,Trent Thornton,0,41a6b4e5-5f57-42d8-882b-e1313f881fd5,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.61,3.32,72.1,101.0,113.0,109.0,0.757,9.58,2.36,7.84,1.0,0.99,0.249,0.409,0.166,0.275,0.434,104.0,133.0,130.0,122.0,104.0,110.0,86.0,91.0,84.0,117.0,100.0,112.0,0.095,0.2,0.518,0.025,0.66,-0.07,0.88,-4.44,95.5,87.9,94.8,85.2,0.26,0.46,0.306,0.263,0.579,0.208,0.385,0.385,0.063,0.204,0.333,0.242,97.0,107.0,95.0,0.044,0.71,91.5,0.212,0.306,0.277,113.0,106.0,114.0,0.119,-2.06,82.3,,,,,,,0.167,0.333,0.261,0.263,0.526,0.347,,,,,,,,,
57,2024-09-28,745203,Pop Out,field_out,True,669127,663423,Shea Langeliers,Trent Thornton,0,ff456c5e-3244-4124-abbd-22f53fddc4de,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.61,3.32,72.1,101.0,113.0,109.0,0.757,9.58,2.36,7.84,1.0,0.99,0.249,0.409,0.166,0.275,0.434,104.0,133.0,130.0,122.0,104.0,110.0,86.0,91.0,84.0,117.0,100.0,112.0,0.095,0.2,0.518,0.025,0.66,-0.07,0.88,-4.44,95.5,87.9,94.8,85.2,0.26,0.46,0.306,0.263,0.579,0.208,0.385,0.385,0.063,0.204,0.333,0.242,97.0,107.0,95.0,0.044,0.71,91.5,0.212,0.306,0.277,113.0,106.0,114.0,0.119,-2.06,82.3,,,,,,,0.167,0.333,0.261,0.263,0.526,0.347,,,,,,,,,
58,2024-09-28,745203,Single,single,False,645302,621053,Victor Robles,Tyler Ferguson,0,6ff008e7-7f72-439e-98df-1a173fa5032c,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.68,3.75,51.1,101.0,108.0,105.0,0.748,10.87,4.21,5.61,0.7,0.86,0.244,0.429,0.193,0.311,0.458,110.0,108.0,101.0,127.0,104.0,108.0,79.0,96.0,98.0,111.0,102.0,113.0,0.219,0.386,0.245,0.024,0.43,4.5,0.83,3.4,95.9,88.6,95.1,84.6,0.205,0.359,0.321,0.068,0.136,0.207,0.0,0.0,0.333,,,,96.0,94.0,93.0,0.126,-1.85,91.2,0.19,0.333,0.259,,,,,,,,,,,,,0.455,0.636,0.195,,,,,,,,,,,,
59,2024-09-28,745203,Forceout,force_out,True,677594,621053,Julio Rodríguez,Tyler Ferguson,1,7ee4b5db-5ef6-44da-8357-9d27d57a21ca,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.68,3.75,51.1,101.0,108.0,105.0,0.748,10.87,4.21,5.61,0.7,0.86,0.244,0.429,0.193,0.311,0.458,110.0,108.0,101.0,127.0,104.0,108.0,79.0,96.0,98.0,111.0,102.0,113.0,0.219,0.386,0.245,0.024,0.43,4.5,0.83,3.4,95.9,88.6,95.1,84.6,0.205,0.359,0.321,0.068,0.136,0.207,0.0,0.0,0.333,,,,96.0,94.0,93.0,0.126,-1.85,91.2,0.19,0.333,0.259,,,,,,,,,,,,,0.455,0.636,0.195,,,,,,,,,,,,
60,2024-09-28,745203,Pop Out,field_out,True,663728,621053,Cal Raleigh,Tyler Ferguson,0,22d8c515-c9e1-4285-b7cb-53ae788c0f6e,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.68,3.75,51.1,101.0,108.0,105.0,0.748,10.87,4.21,5.61,0.7,0.86,0.244,0.429,0.193,0.311,0.458,110.0,108.0,101.0,127.0,104.0,108.0,79.0,96.0,98.0,111.0,102.0,113.0,0.219,0.386,0.245,0.024,0.43,4.5,0.83,3.4,95.9,88.6,95.1,84.6,0.205,0.359,0.321,0.068,0.136,0.207,0.0,0.0,0.333,,,,96.0,94.0,93.0,0.126,-1.85,91.2,0.19,0.333,0.259,,,,,,,,,,,,,0.455,0.636,0.195,,,,,,,,,,,,
61,2024-09-28,745203,Double,double,False,670042,621053,Luke Raley,Tyler Ferguson,1,99fdbce3-9394-4945-aaa0-122a8b868108,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.68,3.75,51.1,101.0,108.0,105.0,0.748,10.87,4.21,5.61,0.7,0.86,0.244,0.429,0.193,0.311,0.458,110.0,108.0,101.0,127.0,104.0,108.0,79.0,96.0,98.0,111.0,102.0,113.0,0.219,0.386,0.245,0.024,0.43,4.5,0.83,3.4,95.9,88.6,95.1,84.6,0.205,0.359,0.321,0.068,0.136,0.207,0.0,0.0,0.333,,,,96.0,94.0,93.0,0.126,-1.85,91.2,0.19,0.333,0.259,,,,,,,,,,,,,0.455,0.636,0.195,,,,,,,,,,,,
62,2024-09-28,745203,Intent Walk,intent_walk,False,593871,621053,Jorge Polanco,Tyler Ferguson,0,07452036-0636-1033-000c-f08cd117d70a,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.68,3.75,51.1,101.0,108.0,105.0,0.748,10.87,4.21,5.61,0.7,0.86,0.244,0.429,0.193,0.311,0.458,110.0,108.0,101.0,127.0,104.0,108.0,79.0,96.0,98.0,111.0,102.0,113.0,0.219,0.386,0.245,0.024,0.43,4.5,0.83,3.4,95.9,88.6,95.1,84.6,0.205,0.359,0.321,0.068,0.136,0.207,0.0,0.0,0.333,,,,96.0,94.0,93.0,0.126,-1.85,91.2,0.19,0.333,0.259,,,,,,,,,,,,,0.455,0.636,0.195,,,,,,,,,,,,
63,2024-09-28,745203,Strikeout,strikeout,True,571745,621053,Mitch Haniger,Tyler Ferguson,0,191fcac1-314b-4b9d-bdf8-9df080b19c44,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.68,3.75,51.1,101.0,108.0,105.0,0.748,10.87,4.21,5.61,0.7,0.86,0.244,0.429,0.193,0.311,0.458,110.0,108.0,101.0,127.0,104.0,108.0,79.0,96.0,98.0,111.0,102.0,113.0,0.219,0.386,0.245,0.024,0.43,4.5,0.83,3.4,95.9,88.6,95.1,84.6,0.205,0.359,0.321,0.068,0.136,0.207,0.0,0.0,0.333,,,,96.0,94.0,93.0,0.126,-1.85,91.2,0.19,0.333,0.259,,,,,,,,,,,,,0.455,0.636,0.195,,,,,,,,,,,,
64,2024-09-28,745203,Flyout,field_out,True,691016,608723,Tyler Soderstrom,Austin Voth,0,5a205ade-a1a7-4214-b2d4-7255463ae7ee,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.27,61.0,100.0,99.0,98.0,0.705,9.0,2.66,6.79,1.33,0.81,0.235,0.506,0.199,0.247,0.378,,,,93.0,102.0,99.0,,,,113.0,95.0,99.0,,0.237,0.236,,2.01,,-1.17,,93.6,,,80.8,0.157,0.255,0.25,,,,,,,,,,99.0,102.0,95.0,0.338,0.42,89.0,0.22,0.56,0.295,90.0,101.0,99.0,0.189,1.98,75.3,,,,,,,0.28,0.427,0.288,0.12,0.2,0.477,,,,,,,,,
65,2024-09-28,745203,Strikeout,strikeout,True,664913,608723,Seth Brown,Austin Voth,0,c45919b7-83ab-4c16-81e4-dade1a8159f8,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.27,61.0,100.0,99.0,98.0,0.705,9.0,2.66,6.79,1.33,0.81,0.235,0.506,0.199,0.247,0.378,,,,93.0,102.0,99.0,,,,113.0,95.0,99.0,,0.237,0.236,,2.01,,-1.17,,93.6,,,80.8,0.157,0.255,0.25,,,,,,,,,,99.0,102.0,95.0,0.338,0.42,89.0,0.22,0.56,0.295,90.0,101.0,99.0,0.189,1.98,75.3,,,,,,,0.28,0.427,0.288,0.12,0.2,0.477,,,,,,,,,
66,2024-09-28,745203,Single,single,False,805779,608723,Jacob Wilson,Austin Voth,0,1e90edfa-8002-4fe3-b922-3675ed0b0881,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.27,61.0,100.0,99.0,98.0,0.705,9.0,2.66,6.79,1.33,0.81,0.235,0.506,0.199,0.247,0.378,,,,93.0,102.0,99.0,,,,113.0,95.0,99.0,,0.237,0.236,,2.01,,-1.17,,93.6,,,80.8,0.157,0.255,0.25,,,,,,,,,,99.0,102.0,95.0,0.338,0.42,89.0,0.22,0.56,0.295,90.0,101.0,99.0,0.189,1.98,75.3,,,,,,,0.28,0.427,0.288,0.12,0.2,0.477,,,,,,,,,
67,2024-09-28,745203,Strikeout,strikeout,True,663527,608723,Tyler Nevin,Austin Voth,0,9e6fb647-2a8c-41b0-91a4-73c864e608c5,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.27,61.0,100.0,99.0,98.0,0.705,9.0,2.66,6.79,1.33,0.81,0.235,0.506,0.199,0.247,0.378,,,,93.0,102.0,99.0,,,,113.0,95.0,99.0,,0.237,0.236,,2.01,,-1.17,,93.6,,,80.8,0.157,0.255,0.25,,,,,,,,,,99.0,102.0,95.0,0.338,0.42,89.0,0.22,0.56,0.295,90.0,101.0,99.0,0.189,1.98,75.3,,,,,,,0.28,0.427,0.288,0.12,0.2,0.477,,,,,,,,,
68,2024-09-28,745203,Strikeout,strikeout,True,641487,519008,J.P. Crawford,T.J. McFarland,0,78425e2c-2da8-4331-bac9-5e4b0d78ffbc,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,3.81,3.24,56.2,101.0,64.0,102.0,0.812,6.19,2.7,8.42,0.64,2.45,0.234,0.423,0.166,0.234,0.416,80.0,96.0,95.0,-23.0,83.0,85.0,40.0,106.0,105.0,92.0,96.0,101.0,0.486,0.006,0.384,0.123,4.87,1.02,0.94,-1.02,88.5,81.4,88.0,78.2,,,,0.281,0.386,0.108,0.231,0.385,0.286,,,,62.0,114.0,74.0,0.001,5.48,82.2,0.217,0.333,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,
