,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS
32,2024-09-11,746100,Groundout,field_out,True,621035,696136,Chris Taylor,Jordan Wicks,1,62a9de0c-8b9f-4625-9515-83a5c31de680,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.27,4.69,41.0,102.0,93.0,100.0,0.777,8.34,3.95,10.54,1.32,1.06,0.221,0.435,0.107,0.26,0.385,100.0,99.0,101.0,90.0,94.0,91.0,91.0,105.0,105.0,71.0,102.0,91.0,118.0,97.0,98.0,0.135,0.453,0.088,0.055,0.256,0.56,-2.47,-5.29,-7.56,1.09,92.6,82.2,91.8,84.0,78.5,0.241,0.38,0.162,0.178,0.333,0.441,0.393,0.536,0.157,0.8,1.4,0.167,0.5,1.0,0.238,77.0,97.0,84.0,0.012,-9.69,87.6,0.667,0.667,0.0,,,,,,,,,
33,2024-09-11,746100,Single,single,False,660271,696136,Shohei Ohtani,Jordan Wicks,1,1932148f-0fe1-47ce-85f1-1cacabe294b6,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.27,4.69,41.0,102.0,93.0,100.0,0.777,8.34,3.95,10.54,1.32,1.06,0.221,0.435,0.107,0.26,0.385,100.0,99.0,101.0,90.0,94.0,91.0,91.0,105.0,105.0,71.0,102.0,91.0,118.0,97.0,98.0,0.135,0.453,0.088,0.055,0.256,0.56,-2.47,-5.29,-7.56,1.09,92.6,82.2,91.8,84.0,78.5,0.241,0.38,0.162,0.178,0.333,0.441,0.393,0.536,0.157,0.8,1.4,0.167,0.5,1.0,0.238,77.0,97.0,84.0,0.012,-9.69,87.6,0.667,0.667,0.0,,,,,,,,,
34,2024-09-11,746100,Walk,walk,False,605141,696136,Mookie Betts,Jordan Wicks,1,c9e447a2-64ee-4c0c-8e65-17585bafb928,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.27,4.69,41.0,102.0,93.0,100.0,0.777,8.34,3.95,10.54,1.32,1.06,0.221,0.435,0.107,0.26,0.385,100.0,99.0,101.0,90.0,94.0,91.0,91.0,105.0,105.0,71.0,102.0,91.0,118.0,97.0,98.0,0.135,0.453,0.088,0.055,0.256,0.56,-2.47,-5.29,-7.56,1.09,92.6,82.2,91.8,84.0,78.5,0.241,0.38,0.162,0.178,0.333,0.441,0.393,0.536,0.157,0.8,1.4,0.167,0.5,1.0,0.238,77.0,97.0,84.0,0.012,-9.69,87.6,0.667,0.667,0.0,,,,,,,,,
35,2024-09-11,746100,Flyout,field_out,True,518692,696136,Freddie Freeman,Jordan Wicks,0,7281023b-70cb-487e-8c08-639295d78f9e,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.27,4.69,41.0,102.0,93.0,100.0,0.777,8.34,3.95,10.54,1.32,1.06,0.221,0.435,0.107,0.26,0.385,100.0,99.0,101.0,90.0,94.0,91.0,91.0,105.0,105.0,71.0,102.0,91.0,118.0,97.0,98.0,0.135,0.453,0.088,0.055,0.256,0.56,-2.47,-5.29,-7.56,1.09,92.6,82.2,91.8,84.0,78.5,0.241,0.38,0.162,0.178,0.333,0.441,0.393,0.536,0.157,0.8,1.4,0.167,0.5,1.0,0.238,77.0,97.0,84.0,0.012,-9.69,87.6,0.667,0.667,0.0,,,,,,,,,
36,2024-09-11,746100,Strikeout,strikeout,True,663538,676272,Nico Hoerner,Bobby Miller,0,c96a50a5-ca8c-45c3-9623-7ead3d0121f9,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
37,2024-09-11,746100,Strikeout,strikeout,True,691718,676272,Pete Crow-Armstrong,Bobby Miller,0,dc7a6d1f-6042-4ced-ad2f-0abd32ab8486,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
38,2024-09-11,746100,Groundout,field_out,True,542194,676272,Christian Bethancourt,Bobby Miller,0,1308ef9b-943f-4b49-9ac1-2a8b97d9ba2f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
39,2024-09-11,746100,Strikeout,strikeout,True,606192,681799,Teoscar Hernández,Ethan Roberts,0,4a893ba2-fb07-4767-bcd6-462b0986dfcd,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,2.53,3.98,21.1,101.0,114.0,105.0,0.74,9.28,3.38,9.7,0.84,0.62,0.302,0.349,0.111,0.381,0.424,,,,,,,42.0,101.0,93.0,,,,136.0,104.0,113.0,,0.07,0.588,,,4.65,,0.24,,,91.6,,,81.4,,0.0,0.0,0.455,,,,,,,,,,,,,90.0,96.0,94.0,0.341,-0.42,89.8,0.357,0.357,0.226,0.25,0.423,0.314,,,,,,
40,2024-09-11,746100,Groundout,field_out,True,669242,681799,Tommy Edman,Ethan Roberts,0,e344d327-842e-4e46-a85d-d2075ca8ab39,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,2.53,3.98,21.1,101.0,114.0,105.0,0.74,9.28,3.38,9.7,0.84,0.62,0.302,0.349,0.111,0.381,0.424,,,,,,,42.0,101.0,93.0,,,,136.0,104.0,113.0,,0.07,0.588,,,4.65,,0.24,,,91.6,,,81.4,,0.0,0.0,0.455,,,,,,,,,,,,,90.0,96.0,94.0,0.341,-0.42,89.8,0.357,0.357,0.226,0.25,0.423,0.314,,,,,,
41,2024-09-11,746100,Strikeout,strikeout,True,669257,681799,Will Smith,Ethan Roberts,0,a282fad3-977d-42d7-9f52-5a3fc9c9d0c9,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,2.53,3.98,21.1,101.0,114.0,105.0,0.74,9.28,3.38,9.7,0.84,0.62,0.302,0.349,0.111,0.381,0.424,,,,,,,42.0,101.0,93.0,,,,136.0,104.0,113.0,,0.07,0.588,,,4.65,,0.24,,,91.6,,,81.4,,0.0,0.0,0.455,,,,,,,,,,,,,90.0,96.0,94.0,0.341,-0.42,89.8,0.357,0.357,0.226,0.25,0.423,0.314,,,,,,
42,2024-09-11,746100,Single,single,False,664023,676272,Ian Happ,Bobby Miller,0,74336281-af5c-4445-bfde-7178d2d51192,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
43,2024-09-11,746100,Walk,walk,False,621020,676272,Dansby Swanson,Bobby Miller,1,8d4b60e7-8ae9-47dc-8fc9-20f66b865461,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
44,2024-09-11,746100,Flyout,field_out,True,673548,676272,Seiya Suzuki,Bobby Miller,0,21d87e2b-8743-4a53-a9e4-58f40718a1ca,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
45,2024-09-11,746100,Home Run,home_run,False,641355,676272,Cody Bellinger,Bobby Miller,1,4e729eb9-216d-479d-b4cf-b17830157452,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.17,7.06,54.0,93.0,113.0,97.0,0.778,8.33,4.83,10.33,2.83,1.15,0.239,0.374,0.123,0.405,0.41,104.0,92.0,98.0,120.0,98.0,104.0,118.0,89.0,92.0,98.0,96.0,91.0,115.0,100.0,109.0,0.117,0.394,0.098,0.186,0.204,-1.39,-4.92,-2.74,-1.17,0.68,97.6,86.4,97.2,88.7,79.7,0.316,0.633,0.17,0.111,0.2,0.402,0.44,0.96,0.169,0.36,0.56,0.31,0.3,0.6,0.289,,,,,,,,,,,,,,,,,,
46,2024-09-11,746100,Walk,walk,False,670623,543339,Isaac Paredes,Daniel Hudson,0,79f227aa-f548-4ae7-8f47-9dc6e24eb753,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,0.05,0.503,0.409,,0.038,1.05,-1.94,1.18,,1.28,95.1,88.8,95.1,88.1,,0.214,0.388,0.27,0.0,0.0,0.167,0.4,0.467,0.12,,,,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,
47,2024-09-11,746100,Walk,walk,False,683737,543339,Michael Busch,Daniel Hudson,1,3830ad77-bff3-4998-b221-7aa408fb0fc8,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,0.05,0.503,0.409,,0.038,1.05,-1.94,1.18,,1.28,95.1,88.8,95.1,88.1,,0.214,0.388,0.27,0.0,0.0,0.167,0.4,0.467,0.12,,,,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,
48,2024-09-11,746100,Fielders Choice,fielders_choice,False,663538,543339,Nico Hoerner,Daniel Hudson,1,3bd73567-0cb5-4f0a-917d-58e297af8e9c,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,0.05,0.503,0.409,,0.038,1.05,-1.94,1.18,,1.28,95.1,88.8,95.1,88.1,,0.214,0.388,0.27,0.0,0.0,0.167,0.4,0.467,0.12,,,,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,
49,2024-09-11,746100,Single,single,True,691718,543339,Pete Crow-Armstrong,Daniel Hudson,1,21fd7295-ffa1-4d0d-95d5-2c48de218ecd,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,0.05,0.503,0.409,,0.038,1.05,-1.94,1.18,,1.28,95.1,88.8,95.1,88.1,,0.214,0.388,0.27,0.0,0.0,0.167,0.4,0.467,0.12,,,,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,
50,2024-09-11,746100,Strikeout,strikeout,True,542194,543339,Christian Bethancourt,Daniel Hudson,0,f3430d05-8739-4ca1-a62a-cfae42a28e8d,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.48,3.74,58.0,101.0,101.0,101.0,0.706,8.69,2.79,6.05,1.09,0.77,0.234,0.403,0.123,0.312,0.417,81.0,95.0,101.0,,,,112.0,101.0,100.0,84.0,103.0,107.0,91.0,101.0,101.0,0.05,0.503,0.409,,0.038,1.05,-1.94,1.18,,1.28,95.1,88.8,95.1,88.1,,0.214,0.388,0.27,0.0,0.0,0.167,0.4,0.467,0.12,,,,0.129,0.258,0.432,,,,,,,,,,,,,,,,,,
51,2024-09-11,746100,Walk,walk,False,571970,624522,Max Muncy,Keegan Thompson,0,426e67fd-9b3d-4f5e-b13e-4b71b3247e49,624522.0,keeganthompson,"Thompson, K",Right,Keegan Thompson,CHC,2.67,4.27,27.0,97.0,100.0,98.0,0.744,11.0,5.33,5.33,0.67,0.96,0.238,0.397,0.095,0.254,0.402,101.0,75.0,78.0,95.0,108.0,108.0,75.0,97.0,96.0,78.0,71.0,40.0,128.0,103.0,110.0,0.017,0.376,0.144,0.144,0.015,-0.01,-3.65,2.5,-0.72,-0.45,93.6,88.1,93.1,84.3,82.0,0.216,0.486,0.267,,,,,,,0.176,0.235,0.4,,,,121.0,94.0,94.0,0.303,2.41,89.7,0.16,0.16,0.153,0.063,0.063,0.469,,,,,,
52,2024-09-11,746100,Flyout,field_out,True,500743,624522,Miguel Rojas,Keegan Thompson,0,4ee4b310-4d79-438a-a522-84640ae1d028,624522.0,keeganthompson,"Thompson, K",Right,Keegan Thompson,CHC,2.67,4.27,27.0,97.0,100.0,98.0,0.744,11.0,5.33,5.33,0.67,0.96,0.238,0.397,0.095,0.254,0.402,101.0,75.0,78.0,95.0,108.0,108.0,75.0,97.0,96.0,78.0,71.0,40.0,128.0,103.0,110.0,0.017,0.376,0.144,0.144,0.015,-0.01,-3.65,2.5,-0.72,-0.45,93.6,88.1,93.1,84.3,82.0,0.216,0.486,0.267,,,,,,,0.176,0.235,0.4,,,,121.0,94.0,94.0,0.303,2.41,89.7,0.16,0.16,0.153,0.063,0.063,0.469,,,,,,
53,2024-09-11,746100,Groundout,field_out,True,666158,624522,Gavin Lux,Keegan Thompson,1,c72af3be-d3dd-4450-9fb9-2163568508e4,624522.0,keeganthompson,"Thompson, K",Right,Keegan Thompson,CHC,2.67,4.27,27.0,97.0,100.0,98.0,0.744,11.0,5.33,5.33,0.67,0.96,0.238,0.397,0.095,0.254,0.402,101.0,75.0,78.0,95.0,108.0,108.0,75.0,97.0,96.0,78.0,71.0,40.0,128.0,103.0,110.0,0.017,0.376,0.144,0.144,0.015,-0.01,-3.65,2.5,-0.72,-0.45,93.6,88.1,93.1,84.3,82.0,0.216,0.486,0.267,,,,,,,0.176,0.235,0.4,,,,121.0,94.0,94.0,0.303,2.41,89.7,0.16,0.16,0.153,0.063,0.063,0.469,,,,,,
54,2024-09-11,746100,Flyout,field_out,True,660271,624522,Shohei Ohtani,Keegan Thompson,0,2a6b3552-0afd-4fa8-a3e4-c09ce4e07ea9,624522.0,keeganthompson,"Thompson, K",Right,Keegan Thompson,CHC,2.67,4.27,27.0,97.0,100.0,98.0,0.744,11.0,5.33,5.33,0.67,0.96,0.238,0.397,0.095,0.254,0.402,101.0,75.0,78.0,95.0,108.0,108.0,75.0,97.0,96.0,78.0,71.0,40.0,128.0,103.0,110.0,0.017,0.376,0.144,0.144,0.015,-0.01,-3.65,2.5,-0.72,-0.45,93.6,88.1,93.1,84.3,82.0,0.216,0.486,0.267,,,,,,,0.176,0.235,0.4,,,,121.0,94.0,94.0,0.303,2.41,89.7,0.16,0.16,0.153,0.063,0.063,0.469,,,,,,
55,2024-09-11,746100,Groundout,field_out,True,664023,595014,Ian Happ,Blake Treinen,0,58816dfd-8528-4724-9d3a-4e624aa4b74f,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.16,2.53,41.2,102.0,91.0,105.0,0.75,10.58,2.16,7.13,1.08,1.14,0.243,0.439,0.168,0.29,0.42,,,,,,,69.0,106.0,101.0,77.0,103.0,104.0,135.0,100.0,109.0,0.338,0.109,0.381,,,-1.47,-0.37,2.33,,,94.2,,94.6,83.8,,0.286,0.5,0.125,,,,0.246,0.404,0.148,,,,,,,34.0,102.0,101.0,0.172,-0.95,90.8,0.375,0.875,0.203,0.13,0.188,0.491,,,,,,
56,2024-09-11,746100,Strikeout,strikeout,True,621020,595014,Dansby Swanson,Blake Treinen,0,a47c60c8-6f3c-4ad7-a827-5ee938e58b67,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.16,2.53,41.2,102.0,91.0,105.0,0.75,10.58,2.16,7.13,1.08,1.14,0.243,0.439,0.168,0.29,0.42,,,,,,,69.0,106.0,101.0,77.0,103.0,104.0,135.0,100.0,109.0,0.338,0.109,0.381,,,-1.47,-0.37,2.33,,,94.2,,94.6,83.8,,0.286,0.5,0.125,,,,0.246,0.404,0.148,,,,,,,34.0,102.0,101.0,0.172,-0.95,90.8,0.375,0.875,0.203,0.13,0.188,0.491,,,,,,
57,2024-09-11,746100,Groundout,field_out,True,673548,595014,Seiya Suzuki,Blake Treinen,0,ceff56b7-4e90-444a-9908-f9d4285ec296,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.16,2.53,41.2,102.0,91.0,105.0,0.75,10.58,2.16,7.13,1.08,1.14,0.243,0.439,0.168,0.29,0.42,,,,,,,69.0,106.0,101.0,77.0,103.0,104.0,135.0,100.0,109.0,0.338,0.109,0.381,,,-1.47,-0.37,2.33,,,94.2,,94.6,83.8,,0.286,0.5,0.125,,,,0.246,0.404,0.148,,,,,,,34.0,102.0,101.0,0.172,-0.95,90.8,0.375,0.875,0.203,0.13,0.188,0.491,,,,,,
58,2024-09-11,746100,Groundout,field_out,True,605141,668338,Mookie Betts,Tyson Miller,0,860ec8b5-ece7-42de-9878-5720b43d9ab3,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.37,3.45,57.0,103.0,100.0,107.0,0.76,8.05,1.74,5.84,0.95,0.64,0.248,0.379,0.203,0.222,0.409,97.0,88.0,49.0,43.0,117.0,119.0,111.0,103.0,104.0,98.0,92.0,99.0,93.0,104.0,113.0,0.032,0.48,0.43,0.033,0.023,0.93,7.68,1.79,-5.88,2.64,89.6,85.3,89.8,80.2,78.8,0.232,0.378,0.276,0.25,0.25,0.0,0.0,0.0,0.2,0.273,0.545,0.313,,,,,,,,,,,,,0.143,0.255,0.261,0.002,5.42,81.1,,,
59,2024-09-11,746100,Groundout,field_out,True,518692,668338,Freddie Freeman,Tyson Miller,0,c127e9b5-62fa-4589-a7d7-e8ffbafa9fe2,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.37,3.45,57.0,103.0,100.0,107.0,0.76,8.05,1.74,5.84,0.95,0.64,0.248,0.379,0.203,0.222,0.409,97.0,88.0,49.0,43.0,117.0,119.0,111.0,103.0,104.0,98.0,92.0,99.0,93.0,104.0,113.0,0.032,0.48,0.43,0.033,0.023,0.93,7.68,1.79,-5.88,2.64,89.6,85.3,89.8,80.2,78.8,0.232,0.378,0.276,0.25,0.25,0.0,0.0,0.0,0.2,0.273,0.545,0.313,,,,,,,,,,,,,0.143,0.255,0.261,0.002,5.42,81.1,,,
60,2024-09-11,746100,Strikeout,strikeout,True,606192,668338,Teoscar Hernández,Tyson Miller,0,4095fa0b-e973-4aa9-99c0-1c295425ce5a,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.37,3.45,57.0,103.0,100.0,107.0,0.76,8.05,1.74,5.84,0.95,0.64,0.248,0.379,0.203,0.222,0.409,97.0,88.0,49.0,43.0,117.0,119.0,111.0,103.0,104.0,98.0,92.0,99.0,93.0,104.0,113.0,0.032,0.48,0.43,0.033,0.023,0.93,7.68,1.79,-5.88,2.64,89.6,85.3,89.8,80.2,78.8,0.232,0.378,0.276,0.25,0.25,0.0,0.0,0.0,0.2,0.273,0.545,0.313,,,,,,,,,,,,,0.143,0.255,0.261,0.002,5.42,81.1,,,
61,2024-09-11,746100,Pop Out,field_out,True,641355,681911,Cody Bellinger,Alex Vesia,0,6bb996ff-de26-4e09-87f3-d10cb8a36b5e,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.73,61.1,101.0,120.0,105.0,0.732,11.59,4.26,4.4,0.88,0.33,0.303,0.326,0.227,0.235,0.411,75.0,99.0,92.0,,,,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.638,0.312,,0.051,1.63,,1.57,,-1.61,93.4,85.5,,85.1,,0.141,0.319,0.279,0.286,0.357,0.318,,,,,,,0.121,0.155,0.397,,,,,,,,,,,,,,,,,,
62,2024-09-11,746100,Walk,walk,False,670623,681911,Isaac Paredes,Alex Vesia,0,e3b20d33-6d8f-4c85-9f5b-93c20fda8434,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.73,61.1,101.0,120.0,105.0,0.732,11.59,4.26,4.4,0.88,0.33,0.303,0.326,0.227,0.235,0.411,75.0,99.0,92.0,,,,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.638,0.312,,0.051,1.63,,1.57,,-1.61,93.4,85.5,,85.1,,0.141,0.319,0.279,0.286,0.357,0.318,,,,,,,0.121,0.155,0.397,,,,,,,,,,,,,,,,,,
63,2024-09-11,746100,Pop Out,field_out,True,683737,681911,Michael Busch,Alex Vesia,0,f741539e-aecb-4ada-9c95-8311e77e342b,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.73,61.1,101.0,120.0,105.0,0.732,11.59,4.26,4.4,0.88,0.33,0.303,0.326,0.227,0.235,0.411,75.0,99.0,92.0,,,,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.638,0.312,,0.051,1.63,,1.57,,-1.61,93.4,85.5,,85.1,,0.141,0.319,0.279,0.286,0.357,0.318,,,,,,,0.121,0.155,0.397,,,,,,,,,,,,,,,,,,
64,2024-09-11,746100,Flyout,field_out,True,663538,681911,Nico Hoerner,Alex Vesia,0,a7a840fb-3b4a-46de-aec9-fc3ba2cbf9a1,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.76,2.73,61.1,101.0,120.0,105.0,0.732,11.59,4.26,4.4,0.88,0.33,0.303,0.326,0.227,0.235,0.411,75.0,99.0,92.0,,,,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.638,0.312,,0.051,1.63,,1.57,,-1.61,93.4,85.5,,85.1,,0.141,0.319,0.279,0.286,0.357,0.318,,,,,,,0.121,0.155,0.397,,,,,,,,,,,,,,,,,,
65,2024-09-11,746100,Pop Out,field_out,True,669242,542888,Tommy Edman,Shawn Armstrong,0,8d05b470-f02a-4b51-8d1d-8afa5d98da6c,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.71,4.89,65.0,106.0,96.0,102.0,0.819,9.0,3.46,9.97,0.83,0.9,0.303,0.318,0.185,0.338,0.462,,,,,,,86.0,109.0,104.0,95.0,100.0,97.0,127.0,115.0,119.0,0.274,0.337,0.083,,,0.98,-1.42,-0.06,,,93.3,,93.6,84.5,,0.182,0.33,0.337,,,,0.383,0.457,0.11,,,,0.167,0.333,0.273,99.0,103.0,101.0,0.307,-1.15,90.4,0.304,0.536,0.202,0.214,0.357,0.25,,,,,,
66,2024-09-11,746100,Double,double,False,669257,542888,Will Smith,Shawn Armstrong,0,3dd29a46-7b7b-43ae-8ba6-e580af3b96d2,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.71,4.89,65.0,106.0,96.0,102.0,0.819,9.0,3.46,9.97,0.83,0.9,0.303,0.318,0.185,0.338,0.462,,,,,,,86.0,109.0,104.0,95.0,100.0,97.0,127.0,115.0,119.0,0.274,0.337,0.083,,,0.98,-1.42,-0.06,,,93.3,,93.6,84.5,,0.182,0.33,0.337,,,,0.383,0.457,0.11,,,,0.167,0.333,0.273,99.0,103.0,101.0,0.307,-1.15,90.4,0.304,0.536,0.202,0.214,0.357,0.25,,,,,,
67,2024-09-11,746100,Groundout,field_out,True,571970,542888,Max Muncy,Shawn Armstrong,1,6bc1e7fe-673b-4b9d-9590-7b8ee732b0e1,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.71,4.89,65.0,106.0,96.0,102.0,0.819,9.0,3.46,9.97,0.83,0.9,0.303,0.318,0.185,0.338,0.462,,,,,,,86.0,109.0,104.0,95.0,100.0,97.0,127.0,115.0,119.0,0.274,0.337,0.083,,,0.98,-1.42,-0.06,,,93.3,,93.6,84.5,,0.182,0.33,0.337,,,,0.383,0.457,0.11,,,,0.167,0.333,0.273,99.0,103.0,101.0,0.307,-1.15,90.4,0.304,0.536,0.202,0.214,0.357,0.25,,,,,,
