,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,SL_slg,SL_whiff
35,2024-07-04,745484,Single,single,False,691026,527048,Masyn Winn,Martín Pérez,0,4702b9fd-9201-4146-9fe4-6f5f4d0c2216,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
36,2024-07-04,745484,Single,single,False,676475,527048,Alec Burleson,Martín Pérez,1,61905cfb-c572-4be3-ab71-d1b3090cf2fa,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
37,2024-07-04,745484,Grounded Into DP,grounded_into_double_play,True,575929,527048,Willson Contreras,Martín Pérez,1,d280f2c2-cc0b-4f6e-aab3-a28eb4d7650e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
38,2024-07-04,745484,Strikeout,strikeout,True,502671,527048,Paul Goldschmidt,Martín Pérez,0,b6d0227b-41bc-4b59-b7e0-115fa869b34c,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
39,2024-07-04,745484,Flyout,field_out,True,518735,669467,Yasmani Grandal,Andre Pallante,0,d78b4882-b4f5-41c5-a8e0-c35372e33cd0,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
40,2024-07-04,745484,Walk,walk,False,457705,669467,Andrew McCutchen,Andre Pallante,0,20f0fff6-7240-46cc-bf16-4969eb3c7183,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
41,2024-07-04,745484,Forceout,force_out,True,668804,669467,Bryan Reynolds,Andre Pallante,1,8aeabfee-8e2d-4085-9bec-047286144206,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
42,2024-07-04,745484,Groundout,field_out,True,665833,669467,Oneil Cruz,Andre Pallante,0,ef09605b-b48f-4dad-acfc-1ba11992d6de,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
43,2024-07-04,745484,Groundout,field_out,True,571448,527048,Nolan Arenado,Martín Pérez,0,5f1eef8a-ec99-4ff7-8990-1642e0d262e0,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
44,2024-07-04,745484,Groundout,field_out,True,680977,527048,Brendan Donovan,Martín Pérez,0,8ba99be2-5c89-4105-8162-b8189a9b6240,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
45,2024-07-04,745484,Flyout,field_out,True,666185,527048,Dylan Carlson,Martín Pérez,0,81d3cd2e-98f6-4c94-a608-9e8992a16416,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
46,2024-07-04,745484,Groundout,field_out,True,656582,669467,Connor Joe,Andre Pallante,0,1c41190f-6aa8-402b-824f-fc5d114a32b8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
47,2024-07-04,745484,Groundout,field_out,True,642133,669467,Rowdy Tellez,Andre Pallante,0,c668e4fc-f8f5-4ba6-9401-2bac477e0686,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
48,2024-07-04,745484,Flyout,field_out,True,693304,669467,Nick Gonzales,Andre Pallante,0,937ea6d8-b5b6-44d7-9cc7-e4718601ff3f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,87.0,98.0,85.0,,,,0.215,0.502,,,,0.91,,0.26,,,94.8,,,95.1,,0.225,0.325,0.151,,,,,,,0.103,0.207,0.354,0.272,0.37,0.16,120.0,101.0,109.0,93.0,101.0,108.0,0.149,0.134,-2.57,1.18,88.1,79.8,0.44,0.64,0.302
49,2024-07-04,745484,Groundout,field_out,True,665877,527048,José Fermín,Martín Pérez,0,ff7fa1f1-fc2a-4072-ae98-82fe24565df8,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,71.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.101,0.215,-5.77,-0.81,-0.23,0.23,-3.51,91.4,88.4,83.4,90.9,78.3,0.3,0.423,0.1,0.338,0.588,0.275,0.304,0.609,0.196,0.364,0.409,0.306,0.375,0.625,0.036,,,,,,,,,,,,,,,
50,2024-07-04,745484,Flyout,field_out,True,686780,693312,Pedro Pagés,Kyle Nicolas,0,0248a42d-b053-401c-b196-342c42bf0bee,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,128.0,87.0,92.0,124.0,88.0,88.0,,,,,,,0.005,0.571,,0.179,,1.21,,-6.82,-0.99,,97.7,,,94.8,85.3,,,,,,,,,,0.25,0.313,0.485,0.193,0.246,0.222,138.0,107.0,110.0,,,,0.244,,0.68,,91.1,,0.189,0.243,0.369
51,2024-07-04,745484,Walk,walk,False,691026,693312,Masyn Winn,Kyle Nicolas,0,159ca864-a67f-44cb-af43-a1694cee4cc2,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,128.0,87.0,92.0,124.0,88.0,88.0,,,,,,,0.005,0.571,,0.179,,1.21,,-6.82,-0.99,,97.7,,,94.8,85.3,,,,,,,,,,0.25,0.313,0.485,0.193,0.246,0.222,138.0,107.0,110.0,,,,0.244,,0.68,,91.1,,0.189,0.243,0.369
52,2024-07-04,745484,Flyout,field_out,True,676475,693312,Alec Burleson,Kyle Nicolas,0,ff6c34ae-4bdc-48c5-93de-f0046ee26e92,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,128.0,87.0,92.0,124.0,88.0,88.0,,,,,,,0.005,0.571,,0.179,,1.21,,-6.82,-0.99,,97.7,,,94.8,85.3,,,,,,,,,,0.25,0.313,0.485,0.193,0.246,0.222,138.0,107.0,110.0,,,,0.244,,0.68,,91.1,,0.189,0.243,0.369
53,2024-07-04,745484,Strikeout,strikeout,True,663647,552640,Ke'Bryan Hayes,Andrew Kittredge,0,1c5a9730-1a96-4f7b-86e9-bbff903f5e3f,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,171.0,88.0,76.0,0.392,0.114,0.009,,,0.02,-5.76,-0.46,,,93.7,88.2,,94.6,,0.293,0.466,0.112,,,,,,,,,,0.217,0.348,0.22,133.0,106.0,117.0,,,,0.485,,0.45,,88.1,,0.2,0.45,0.41
54,2024-07-04,745484,Double,double,False,669261,552640,Jack Suwinski,Andrew Kittredge,0,76a1a88f-9f88-409e-b5fa-afb567c22ba3,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,171.0,88.0,76.0,0.392,0.114,0.009,,,0.02,-5.76,-0.46,,,93.7,88.2,,94.6,,0.293,0.466,0.112,,,,,,,,,,0.217,0.348,0.22,133.0,106.0,117.0,,,,0.485,,0.45,,88.1,,0.2,0.45,0.41
55,2024-07-04,745484,Walk,walk,False,641943,552640,Joshua Palacios,Andrew Kittredge,0,5e4f0a69-1c9a-4fa9-a37e-c64c2e646083,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,171.0,88.0,76.0,0.392,0.114,0.009,,,0.02,-5.76,-0.46,,,93.7,88.2,,94.6,,0.293,0.466,0.112,,,,,,,,,,0.217,0.348,0.22,133.0,106.0,117.0,,,,0.485,,0.45,,88.1,,0.2,0.45,0.41
56,2024-07-04,745484,Strikeout,strikeout,True,457705,552640,Andrew McCutchen,Andrew Kittredge,0,5ec429dd-c584-4366-a7e7-bac8b8a10d3c,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,171.0,88.0,76.0,0.392,0.114,0.009,,,0.02,-5.76,-0.46,,,93.7,88.2,,94.6,,0.293,0.466,0.112,,,,,,,,,,0.217,0.348,0.22,133.0,106.0,117.0,,,,0.485,,0.45,,88.1,,0.2,0.45,0.41
57,2024-07-04,745484,Strikeout,strikeout,True,668804,552640,Bryan Reynolds,Andrew Kittredge,0,4b01f36f-6bf3-4ee4-a7ce-b4c6da8648f4,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,171.0,88.0,76.0,0.392,0.114,0.009,,,0.02,-5.76,-0.46,,,93.7,88.2,,94.6,,0.293,0.466,0.112,,,,,,,,,,0.217,0.348,0.22,133.0,106.0,117.0,,,,0.485,,0.45,,88.1,,0.2,0.45,0.41
58,2024-07-04,745484,Strikeout,strikeout,True,575929,670059,Willson Contreras,Colin Holderman,0,d34e72d5-7d73-48b9-b6b9-3532ea5b1ea7,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,103.0,90.0,89.0,0.268,,0.261,,,,-0.13,0.35,,,,92.4,,97.0,,0.205,0.385,0.111,,,,0.29,0.387,0.253,,,,,,,131.0,101.0,113.0,,,,0.471,,1.38,,84.9,,0.154,0.169,0.409
59,2024-07-04,745484,Strikeout,strikeout,True,502671,670059,Paul Goldschmidt,Colin Holderman,0,e3781a68-3b79-4505-8799-9a3b5bd875df,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,103.0,90.0,89.0,0.268,,0.261,,,,-0.13,0.35,,,,92.4,,97.0,,0.205,0.385,0.111,,,,0.29,0.387,0.253,,,,,,,131.0,101.0,113.0,,,,0.471,,1.38,,84.9,,0.154,0.169,0.409
60,2024-07-04,745484,Single,single,False,571448,670059,Nolan Arenado,Colin Holderman,0,e2957c19-8a86-4658-bf9e-0d44ebed986f,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,103.0,90.0,89.0,0.268,,0.261,,,,-0.13,0.35,,,,92.4,,97.0,,0.205,0.385,0.111,,,,0.29,0.387,0.253,,,,,,,131.0,101.0,113.0,,,,0.471,,1.38,,84.9,,0.154,0.169,0.409
61,2024-07-04,745484,Double,double,False,680977,670059,Brendan Donovan,Colin Holderman,1,c177dc91-c1d0-44e2-af99-05bcbb737384,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,103.0,90.0,89.0,0.268,,0.261,,,,-0.13,0.35,,,,92.4,,97.0,,0.205,0.385,0.111,,,,0.29,0.387,0.253,,,,,,,131.0,101.0,113.0,,,,0.471,,1.38,,84.9,,0.154,0.169,0.409
62,2024-07-04,745484,Strikeout,strikeout,True,572761,670059,Matt Carpenter,Colin Holderman,0,4bdaff6f-bd17-4287-987c-ef8e2da4e02b,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,103.0,90.0,89.0,0.268,,0.261,,,,-0.13,0.35,,,,92.4,,97.0,,0.205,0.385,0.111,,,,0.29,0.387,0.253,,,,,,,131.0,101.0,113.0,,,,0.471,,1.38,,84.9,,0.154,0.169,0.409
63,2024-07-04,745484,Groundout,field_out,True,665833,667463,Oneil Cruz,John King,0,d3c0e9cd-1a09-49f8-a4ef-9af510fffb8d,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,,,,58.0,92.0,95.0,79.0,106.0,98.0,,,,0.576,0.01,,,0.299,5.46,,2.49,,-0.23,93.4,,84.0,93.3,,0.247,0.273,0.136,0.244,0.378,0.253,,,,,,,,,,81.0,101.0,105.0,,,,0.115,,-4.45,,83.1,,0.294,0.647,0.321
64,2024-07-04,745484,Groundout,field_out,True,656582,667463,Connor Joe,John King,0,2652df9a-0433-4062-91bd-9a57bca6c6f4,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,,,,58.0,92.0,95.0,79.0,106.0,98.0,,,,0.576,0.01,,,0.299,5.46,,2.49,,-0.23,93.4,,84.0,93.3,,0.247,0.273,0.136,0.244,0.378,0.253,,,,,,,,,,81.0,101.0,105.0,,,,0.115,,-4.45,,83.1,,0.294,0.647,0.321
65,2024-07-04,745484,Flyout,field_out,True,658668,667463,Edward Olivares,John King,0,110dcdf0-f459-408c-a80c-f914d923bdda,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,,,,58.0,92.0,95.0,79.0,106.0,98.0,,,,0.576,0.01,,,0.299,5.46,,2.49,,-0.23,93.4,,84.0,93.3,,0.247,0.273,0.136,0.244,0.378,0.253,,,,,,,,,,81.0,101.0,105.0,,,,0.115,,-4.45,,83.1,,0.294,0.647,0.321
66,2024-07-04,745484,Groundout,field_out,True,665877,642701,José Fermín,Dennis Santana,1,64f43e85-aff1-451f-8314-9bf421ba6230,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,78.0,95.0,86.0,,,,103.0,107.0,107.0,95.0,91.0,92.0,103.0,100.0,98.0,0.181,0.211,0.231,,0.079,-0.89,1.2,-0.04,,0.81,95.8,90.4,89.1,95.2,,0.314,0.457,0.055,0.188,0.25,0.308,0.2,0.36,0.268,,,,0.25,0.417,0.26,109.0,104.0,103.0,,,,0.298,,-2.57,,86.6,,0.34,0.604,0.346
67,2024-07-04,745484,Double,double,False,686780,642701,Pedro Pagés,Dennis Santana,1,3ee7a82d-0302-43eb-80d4-b06d5ae97483,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,78.0,95.0,86.0,,,,103.0,107.0,107.0,95.0,91.0,92.0,103.0,100.0,98.0,0.181,0.211,0.231,,0.079,-0.89,1.2,-0.04,,0.81,95.8,90.4,89.1,95.2,,0.314,0.457,0.055,0.188,0.25,0.308,0.2,0.36,0.268,,,,0.25,0.417,0.26,109.0,104.0,103.0,,,,0.298,,-2.57,,86.6,,0.34,0.604,0.346
68,2024-07-04,745484,Strikeout,strikeout,True,691026,642701,Masyn Winn,Dennis Santana,0,096ae8de-7132-4952-a248-fa62ece1def4,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,78.0,95.0,86.0,,,,103.0,107.0,107.0,95.0,91.0,92.0,103.0,100.0,98.0,0.181,0.211,0.231,,0.079,-0.89,1.2,-0.04,,0.81,95.8,90.4,89.1,95.2,,0.314,0.457,0.055,0.188,0.25,0.308,0.2,0.36,0.268,,,,0.25,0.417,0.26,109.0,104.0,103.0,,,,0.298,,-2.57,,86.6,,0.34,0.604,0.346
69,2024-07-04,745484,Single,single,False,676475,642701,Alec Burleson,Dennis Santana,1,7457ff70-812a-4d02-85d8-e586119ae224,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,78.0,95.0,86.0,,,,103.0,107.0,107.0,95.0,91.0,92.0,103.0,100.0,98.0,0.181,0.211,0.231,,0.079,-0.89,1.2,-0.04,,0.81,95.8,90.4,89.1,95.2,,0.314,0.457,0.055,0.188,0.25,0.308,0.2,0.36,0.268,,,,0.25,0.417,0.26,109.0,104.0,103.0,,,,0.298,,-2.57,,86.6,,0.34,0.604,0.346
70,2024-07-04,745484,Groundout,field_out,True,575929,642701,Willson Contreras,Dennis Santana,0,8bf99f76-b00e-485e-8deb-5fdc272d495e,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,78.0,95.0,86.0,,,,103.0,107.0,107.0,95.0,91.0,92.0,103.0,100.0,98.0,0.181,0.211,0.231,,0.079,-0.89,1.2,-0.04,,0.81,95.8,90.4,89.1,95.2,,0.314,0.457,0.055,0.188,0.25,0.308,0.2,0.36,0.268,,,,0.25,0.417,0.26,109.0,104.0,103.0,,,,0.298,,-2.57,,86.6,,0.34,0.604,0.346
71,2024-07-04,745484,Sac Fly,sac_fly,True,693304,667463,Nick Gonzales,John King,1,c5691e43-6e11-42b6-a4c7-cb429a7f4ebf,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,,,,58.0,92.0,95.0,79.0,106.0,98.0,,,,0.576,0.01,,,0.299,5.46,,2.49,,-0.23,93.4,,84.0,93.3,,0.247,0.273,0.136,0.244,0.378,0.253,,,,,,,,,,81.0,101.0,105.0,,,,0.115,,-4.45,,83.1,,0.294,0.647,0.321
72,2024-07-04,745484,Lineout,field_out,True,663647,667463,Ke'Bryan Hayes,John King,0,bc0db9ad-408f-4b35-9e29-a0924fccb695,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,,,,58.0,92.0,95.0,79.0,106.0,98.0,,,,0.576,0.01,,,0.299,5.46,,2.49,,-0.23,93.4,,84.0,93.3,,0.247,0.273,0.136,0.244,0.378,0.253,,,,,,,,,,81.0,101.0,105.0,,,,0.115,,-4.45,,83.1,,0.294,0.647,0.321
