,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-06,745629,Groundout,field_out,True,643217,548389,Andrew Benintendi,Ross Stripling,0,d997cae0-4133-4e1a-925f-ef0d1dc820e4,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
11,2024-08-06,745629,Groundout,field_out,True,672820,548389,Lenyn Sosa,Ross Stripling,0,010d89df-27ee-4f94-a1a7-bebf612aa9f4,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
12,2024-08-06,745629,Flyout,field_out,True,657757,548389,Gavin Sheets,Ross Stripling,0,a0be36e8-a5cd-4ecf-ae4a-7b9c12c7dda6,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
13,2024-08-06,745629,Groundout,field_out,True,647351,686563,Abraham Toro,Jonathan Cannon,0,74e46bb9-825a-4231-8c15-36da71160700,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
14,2024-08-06,745629,Single,single,False,680869,686563,Zack Gelof,Jonathan Cannon,0,ca9f32eb-a1f0-4a7c-98ae-6d98175b92ad,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
15,2024-08-06,745629,Walk,walk,False,680474,686563,Max Schuemann,Jonathan Cannon,1,faca370f-3955-4d12-bba3-b9029e2e2795,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
16,2024-08-06,745629,Grounded Into DP,grounded_into_double_play,True,671732,686563,Lawrence Butler,Jonathan Cannon,1,a50e4cd0-b515-4e41-85d8-e06c3135318b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
17,2024-08-06,745629,Groundout,field_out,True,686676,548389,Korey Lee,Ross Stripling,0,774e9122-22d2-4e8f-9a25-6cab3f204068,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
18,2024-08-06,745629,Groundout,field_out,True,670032,548389,Nicky Lopez,Ross Stripling,0,52ed31da-a7fd-42ba-9128-fcaa611bd9b5,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
19,2024-08-06,745629,Groundout,field_out,True,678246,548389,Miguel Vargas,Ross Stripling,0,2aabd9ea-92fe-4316-b982-155a9cf7e052,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
20,2024-08-06,745629,Single,single,False,609280,686563,Miguel Andujar,Jonathan Cannon,0,344010b0-342e-4679-85c2-08a230ab461b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
21,2024-08-06,745629,Flyout,field_out,True,668709,686563,JJ Bleday,Jonathan Cannon,0,478e0465-6d67-47a5-b4ed-2db6bbff8e29,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
22,2024-08-06,745629,Forceout,force_out,True,667670,686563,Brent Rooker,Jonathan Cannon,1,1ec5a4f5-cae6-4256-97d8-6beb24b1b177,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
23,2024-08-06,745629,Strikeout,strikeout,True,669127,686563,Shea Langeliers,Jonathan Cannon,0,f5eface0-21f4-46f6-b987-372ee2d028dd,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
24,2024-08-06,745629,Strikeout,strikeout,True,681460,548389,Brooks Baldwin,Ross Stripling,0,a7157cba-89fa-42af-94ef-528951cb5c17,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
25,2024-08-06,745629,Single,single,False,673357,548389,Luis Robert Jr.,Ross Stripling,0,4b2a2bfd-889a-45a4-9ab0-7c25b10fb5f6,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
26,2024-08-06,745629,Flyout,field_out,True,683734,548389,Andrew Vaughn,Ross Stripling,1,9aa18a3f-ac47-4dc6-b21b-32fe06304cf2,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
27,2024-08-06,745629,Home Run,home_run,False,643217,548389,Andrew Benintendi,Ross Stripling,1,d67bb997-3719-4c09-a2d4-c8dad83a8d53,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
28,2024-08-06,745629,Groundout,field_out,True,672820,548389,Lenyn Sosa,Ross Stripling,0,9ff7d70e-d578-4d9e-93ba-9b769a1728d3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.38,4.47,78.2,105.0,87.0,99.0,0.842,5.15,2.06,10.98,0.8,1.1,0.307,0.346,0.171,0.293,0.437,87.0,112.0,105.0,62.0,101.0,89.0,91.0,102.0,89.0,121.0,108.0,112.0,96.0,102.0,106.0,82.0,106.0,92.0,0.148,0.303,0.139,0.148,0.082,0.18,-0.16,3.26,-0.78,-1.86,-0.32,-2.05,91.6,87.2,82.6,90.2,84.7,76.0,0.259,0.447,0.176,0.343,0.537,0.238,0.396,0.453,0.085,0.328,0.5,0.157,0.128,0.179,0.197,0.316,0.368,0.182,,,
29,2024-08-06,745629,Pop Out,field_out,True,664913,686563,Seth Brown,Jonathan Cannon,0,cf0003f6-957d-4f7d-9d23-bee303da9198,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
30,2024-08-06,745629,Groundout,field_out,True,647351,686563,Abraham Toro,Jonathan Cannon,0,10a27e09-991f-4131-b94c-bcf95612bbc4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
31,2024-08-06,745629,Home Run,home_run,False,680869,686563,Zack Gelof,Jonathan Cannon,0,f3adbe3f-09df-4ffd-a4ee-2c37209eee51,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
32,2024-08-06,745629,Flyout,field_out,True,680474,686563,Max Schuemann,Jonathan Cannon,0,e9ded151-8102-4428-b797-8afc6aa29191,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,79.0,103.0,95.0,0.3,0.099,0.204,0.22,,0.177,-3.29,0.52,-0.33,-0.8,,-0.28,94.5,90.1,85.7,93.3,81.9,,0.357,0.571,0.254,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.246,0.431,0.196,,,,0.243,0.414,0.288
