,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
30,2024-09-26,745443,Walk,walk,False,693304,650644,Nick Gonzales,Aaron Civale,0,7b2ed0c4-d5e8-4f98-9b2c-02ee3ab6a539,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
31,2024-09-26,745443,Forceout,force_out,True,650559,650644,Bryan De La Cruz,Aaron Civale,1,81493095-aed3-4356-96f7-94b97983e36f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
32,2024-09-26,745443,Double,double,False,686217,656605,Sal Frelick,Mitch Keller,0,b87382bd-321f-4535-9d29-339255fd829d,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
33,2024-09-26,745443,Sac Bunt,sac_bunt,True,687401,656605,Joey Ortiz,Mitch Keller,1,a0af2be3-c2df-4bdd-8b93-99664ee5cb17,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
34,2024-09-26,745443,Double,double,False,606992,656605,Eric Haase,Mitch Keller,1,1d0979fb-0a3d-4a86-a485-e3d37d52a00b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
35,2024-09-26,745443,Single,single,False,668930,656605,Brice Turang,Mitch Keller,1,f08bf3fa-955e-48b5-a1dc-03b0d4f36f95,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
36,2024-09-26,745443,Strikeout,strikeout,True,661388,656605,William Contreras,Mitch Keller,0,721d9423-5f55-4099-846a-ed0968a0a5d9,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
37,2024-09-26,745443,Walk,walk,False,669003,656605,Garrett Mitchell,Mitch Keller,0,2c8b2215-5f27-487d-a7dd-43a847cdc3bb,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
38,2024-09-26,745443,Flyout,field_out,True,642715,656605,Willy Adames,Mitch Keller,0,ed0aa084-2de6-44de-9e94-390a4d51e741,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.304,0.122,0.25,0.096,0.008,0.3,-1.0,-0.26,-1.04,-0.11,-12.5,94.4,90.4,89.8,93.4,84.7,78.4,0.266,0.405,0.125,0.257,0.4,0.24,0.204,0.331,0.25,0.272,0.593,0.19,0.338,0.636,0.248,0.233,0.442,0.293,0.667,1.333,0.0,,,,,,,,,,,,
39,2024-09-26,745443,Groundout,field_out,True,669707,650644,Jared Triolo,Aaron Civale,0,d0c016ea-2248-4a76-ab63-fd2f0c0338fd,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
40,2024-09-26,745443,Strikeout,strikeout,True,678894,650644,Liover Peguero,Aaron Civale,0,216817c1-81ac-4e05-852e-cac678399af4,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
41,2024-09-26,745443,Double,double,False,643396,650644,Isiah Kiner-Falefa,Aaron Civale,0,9d91e414-ebfb-4178-b885-693070d95703,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
42,2024-09-26,745443,Strikeout,strikeout,True,668804,650644,Bryan Reynolds,Aaron Civale,0,688b710a-c6cf-4240-8bba-e2331058c6a1,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
43,2024-09-26,745443,Double,double,False,656555,621366,Rhys Hoskins,Ryan Borucki,0,bc6fcba9-5c73-4796-aa57-7002b89a086d,621366.0,ryanborucki,Borucki,Left,Ryan Borucki,PIT,7.36,7.08,11.0,97.0,97.0,103.0,0.667,10.64,3.27,11.45,1.64,1.88,0.242,0.364,0.091,0.364,0.402,80.0,100.0,96.0,,,,,,,100.0,97.0,100.0,111.0,97.0,109.0,,,,0.247,,,0.626,,0.126,,,-4.4,-0.75,,-2.53,,,84.7,94.0,87.4,,0.286,0.857,0.333,,,,0.0,0.0,0.75,,,,0.355,0.516,0.344,,,,0.25,0.25,0.143,,,,,,,,,,,,
44,2024-09-26,745443,Double,double,False,663368,621366,Blake Perkins,Ryan Borucki,1,36756e83-cc23-468f-96d2-0cd683445a79,621366.0,ryanborucki,Borucki,Left,Ryan Borucki,PIT,7.36,7.08,11.0,97.0,97.0,103.0,0.667,10.64,3.27,11.45,1.64,1.88,0.242,0.364,0.091,0.364,0.402,80.0,100.0,96.0,,,,,,,100.0,97.0,100.0,111.0,97.0,109.0,,,,0.247,,,0.626,,0.126,,,-4.4,-0.75,,-2.53,,,84.7,94.0,87.4,,0.286,0.857,0.333,,,,0.0,0.0,0.75,,,,0.355,0.516,0.344,,,,0.25,0.25,0.143,,,,,,,,,,,,
45,2024-09-26,745443,Sac Bunt,sac_bunt,True,686217,621366,Sal Frelick,Ryan Borucki,1,a8733885-85f1-4ae7-b633-b0bfe84085e3,621366.0,ryanborucki,Borucki,Left,Ryan Borucki,PIT,7.36,7.08,11.0,97.0,97.0,103.0,0.667,10.64,3.27,11.45,1.64,1.88,0.242,0.364,0.091,0.364,0.402,80.0,100.0,96.0,,,,,,,100.0,97.0,100.0,111.0,97.0,109.0,,,,0.247,,,0.626,,0.126,,,-4.4,-0.75,,-2.53,,,84.7,94.0,87.4,,0.286,0.857,0.333,,,,0.0,0.0,0.75,,,,0.355,0.516,0.344,,,,0.25,0.25,0.143,,,,,,,,,,,,
46,2024-09-26,745443,Double,double,False,687401,670059,Joey Ortiz,Colin Holderman,1,68389817-99b3-43a6-b722-295e9354f62b,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.16,4.16,51.1,94.0,115.0,99.0,0.73,9.82,4.38,7.36,1.05,0.89,0.292,0.409,0.197,0.321,0.406,,,,,,,,,,92.0,97.0,93.0,133.0,97.0,109.0,104.0,86.0,87.0,0.26,0.007,0.257,0.476,,,1.93,-1.46,-0.77,1.03,,,97.3,92.1,,97.2,84.7,,0.255,0.491,0.12,,,,0.165,0.22,0.393,0.317,0.537,0.258,,,,,,,,,,,,,,,,,,,,,
47,2024-09-26,745443,Groundout,field_out,True,606992,670059,Eric Haase,Colin Holderman,0,29aed2fb-103b-4d29-a9f7-2587b572dd12,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.16,4.16,51.1,94.0,115.0,99.0,0.73,9.82,4.38,7.36,1.05,0.89,0.292,0.409,0.197,0.321,0.406,,,,,,,,,,92.0,97.0,93.0,133.0,97.0,109.0,104.0,86.0,87.0,0.26,0.007,0.257,0.476,,,1.93,-1.46,-0.77,1.03,,,97.3,92.1,,97.2,84.7,,0.255,0.491,0.12,,,,0.165,0.22,0.393,0.317,0.537,0.258,,,,,,,,,,,,,,,,,,,,,
48,2024-09-26,745443,Flyout,field_out,True,668930,670059,Brice Turang,Colin Holderman,0,638473b0-a15c-4843-9d17-126593794f09,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.16,4.16,51.1,94.0,115.0,99.0,0.73,9.82,4.38,7.36,1.05,0.89,0.292,0.409,0.197,0.321,0.406,,,,,,,,,,92.0,97.0,93.0,133.0,97.0,109.0,104.0,86.0,87.0,0.26,0.007,0.257,0.476,,,1.93,-1.46,-0.77,1.03,,,97.3,92.1,,97.2,84.7,,0.255,0.491,0.12,,,,0.165,0.22,0.393,0.317,0.537,0.258,,,,,,,,,,,,,,,,,,,,,
49,2024-09-26,745443,Groundout,field_out,True,665833,650644,Oneil Cruz,Aaron Civale,0,2e69007b-0d45-4221-9430-9cf9fcb4304c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
50,2024-09-26,745443,Groundout,field_out,True,457705,650644,Andrew McCutchen,Aaron Civale,0,3ee6df70-09ff-4d62-b565-8cfce9398f3f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
51,2024-09-26,745443,Pop Out,field_out,True,663698,650644,Joey Bart,Aaron Civale,0,914fac55-9c7f-45ba-9543-a25fd14d48c0,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,3.99,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.099,0.322,0.163,0.156,,-1.7,1.08,0.06,-1.03,-1.36,,92.0,88.1,,92.6,80.5,77.1,0.241,0.421,0.158,0.294,0.49,0.095,0.267,0.467,0.272,0.232,0.394,0.233,0.25,0.375,0.438,0.25,0.479,0.275,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,
52,2024-09-26,745443,Single,single,False,596142,670280,Gary Sánchez,David Bednar,0,c04cfc4e-3ef2-44e9-8b8b-cc48dbe4d33a,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.77,4.28,57.2,97.0,128.0,105.0,0.742,9.05,4.37,8.43,1.4,0.79,0.238,0.442,0.174,0.308,0.445,,,,99.0,91.0,97.0,143.0,97.0,106.0,,,,,,,,,,,0.555,,,0.204,,-0.39,,,,-0.11,,97.2,,,,,77.2,,,,0.256,0.459,0.241,,,,,,,,,,0.172,0.31,0.245,,,,116.0,104.0,109.0,0.24,-0.01,92.1,0.231,0.354,0.365,,,
53,2024-09-26,745443,Lineout,field_out,True,669003,670280,Garrett Mitchell,David Bednar,0,c6c95fde-4f45-45e6-84c1-349c076c1ebb,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.77,4.28,57.2,97.0,128.0,105.0,0.742,9.05,4.37,8.43,1.4,0.79,0.238,0.442,0.174,0.308,0.445,,,,99.0,91.0,97.0,143.0,97.0,106.0,,,,,,,,,,,0.555,,,0.204,,-0.39,,,,-0.11,,97.2,,,,,77.2,,,,0.256,0.459,0.241,,,,,,,,,,0.172,0.31,0.245,,,,116.0,104.0,109.0,0.24,-0.01,92.1,0.231,0.354,0.365,,,
54,2024-09-26,745443,Pop Out,field_out,True,642715,670280,Willy Adames,David Bednar,0,6d4d9525-8c57-456b-b337-66cc434c5ea1,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.77,4.28,57.2,97.0,128.0,105.0,0.742,9.05,4.37,8.43,1.4,0.79,0.238,0.442,0.174,0.308,0.445,,,,99.0,91.0,97.0,143.0,97.0,106.0,,,,,,,,,,,0.555,,,0.204,,-0.39,,,,-0.11,,97.2,,,,,77.2,,,,0.256,0.459,0.241,,,,,,,,,,0.172,0.31,0.245,,,,116.0,104.0,109.0,0.24,-0.01,92.1,0.231,0.354,0.365,,,
55,2024-09-26,745443,Strikeout,strikeout,True,656555,670280,Rhys Hoskins,David Bednar,0,9c20480d-6f47-43ec-b514-915d00043e85,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.77,4.28,57.2,97.0,128.0,105.0,0.742,9.05,4.37,8.43,1.4,0.79,0.238,0.442,0.174,0.308,0.445,,,,99.0,91.0,97.0,143.0,97.0,106.0,,,,,,,,,,,0.555,,,0.204,,-0.39,,,,-0.11,,97.2,,,,,77.2,,,,0.256,0.459,0.241,,,,,,,,,,0.172,0.31,0.245,,,,116.0,104.0,109.0,0.24,-0.01,92.1,0.231,0.354,0.365,,,
56,2024-09-26,745443,Walk,walk,False,693304,683232,Nick Gonzales,Nick Mears,0,47a8bf96-00b6-400b-be49-29f4623f6857,683232.0,nickmears,Mears,Right,Nick Mears,- - -,5.93,3.29,57.2,100.0,131.0,108.0,0.739,11.71,3.75,9.52,1.09,1.02,0.261,0.357,0.159,0.363,0.443,,,,125.0,99.0,108.0,141.0,100.0,109.0,,,,110.0,102.0,107.0,,,,,0.602,,0.226,0.172,,0.62,,,0.15,-3.48,,96.7,,,,86.5,81.5,,,,0.24,0.4,0.2,,,,,,,0.246,0.368,0.505,0.37,0.522,0.325,,,,,,,,,,,,,,,
57,2024-09-26,745443,Home Run,home_run,False,650559,683232,Bryan De La Cruz,Nick Mears,1,f5e57590-37f4-4496-8dfb-f620d87923f0,683232.0,nickmears,Mears,Right,Nick Mears,- - -,5.93,3.29,57.2,100.0,131.0,108.0,0.739,11.71,3.75,9.52,1.09,1.02,0.261,0.357,0.159,0.363,0.443,,,,125.0,99.0,108.0,141.0,100.0,109.0,,,,110.0,102.0,107.0,,,,,0.602,,0.226,0.172,,0.62,,,0.15,-3.48,,96.7,,,,86.5,81.5,,,,0.24,0.4,0.2,,,,,,,0.246,0.368,0.505,0.37,0.522,0.325,,,,,,,,,,,,,,,
58,2024-09-26,745443,Strikeout,strikeout,True,669707,683232,Jared Triolo,Nick Mears,0,ce1cee56-2394-4637-aa29-ee67b0f83e6b,683232.0,nickmears,Mears,Right,Nick Mears,- - -,5.93,3.29,57.2,100.0,131.0,108.0,0.739,11.71,3.75,9.52,1.09,1.02,0.261,0.357,0.159,0.363,0.443,,,,125.0,99.0,108.0,141.0,100.0,109.0,,,,110.0,102.0,107.0,,,,,0.602,,0.226,0.172,,0.62,,,0.15,-3.48,,96.7,,,,86.5,81.5,,,,0.24,0.4,0.2,,,,,,,0.246,0.368,0.505,0.37,0.522,0.325,,,,,,,,,,,,,,,
59,2024-09-26,745443,Groundout,field_out,True,678894,683232,Liover Peguero,Nick Mears,0,c622dd4d-6f5b-44d5-9c59-60bedc3ed901,683232.0,nickmears,Mears,Right,Nick Mears,- - -,5.93,3.29,57.2,100.0,131.0,108.0,0.739,11.71,3.75,9.52,1.09,1.02,0.261,0.357,0.159,0.363,0.443,,,,125.0,99.0,108.0,141.0,100.0,109.0,,,,110.0,102.0,107.0,,,,,0.602,,0.226,0.172,,0.62,,,0.15,-3.48,,96.7,,,,86.5,81.5,,,,0.24,0.4,0.2,,,,,,,0.246,0.368,0.505,0.37,0.522,0.325,,,,,,,,,,,,,,,
60,2024-09-26,745443,Groundout,field_out,True,643396,606303,Isiah Kiner-Falefa,Joel Payamps,0,718a5c48-cfa0-4ecd-8690-3bf747be0657,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,3.05,4.02,59.0,102.0,104.0,102.0,0.76,9.0,2.75,5.95,1.07,0.94,0.199,0.455,0.167,0.321,0.435,106.0,93.0,92.0,,,,98.0,101.0,97.0,93.0,101.0,98.0,114.0,106.0,111.0,,,,0.191,0.329,,0.403,,0.077,0.65,,2.81,0.88,,-1.65,94.8,,89.5,94.7,83.8,,0.163,0.302,0.125,0.169,0.385,0.345,,,,,,,0.176,0.306,0.298,,,,0.316,0.421,0.2,,,,,,,,,,,,
61,2024-09-26,745443,Single,single,False,663368,669387,Blake Perkins,Carmen Mlodzinski,0,ab3d2c7f-0bb8-4e75-b8fc-7f2267b91a5b,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.41,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,,,,95.0,100.0,98.0,,,,118.0,99.0,114.0,93.0,101.0,97.0,,0.398,0.2,0.398,,0.003,1.09,1.68,,-0.03,,-28.1,96.2,92.5,88.6,,86.7,,,,,0.174,0.304,0.255,0.304,0.391,0.339,0.235,0.353,0.143,0.228,0.246,0.321,,,,,,,,,,,,,,,,,,
62,2024-09-26,745443,Forceout,force_out,True,686217,669387,Sal Frelick,Carmen Mlodzinski,1,2a992288-da41-41d6-9d83-957bcf900842,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.41,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,,,,95.0,100.0,98.0,,,,118.0,99.0,114.0,93.0,101.0,97.0,,0.398,0.2,0.398,,0.003,1.09,1.68,,-0.03,,-28.1,96.2,92.5,88.6,,86.7,,,,,0.174,0.304,0.255,0.304,0.391,0.339,0.235,0.353,0.143,0.228,0.246,0.321,,,,,,,,,,,,,,,,,,
63,2024-09-26,745443,Single,single,False,687401,669387,Joey Ortiz,Carmen Mlodzinski,1,ad625f0f-4c9e-4a7d-8701-79e30d874484,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.41,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,,,,95.0,100.0,98.0,,,,118.0,99.0,114.0,93.0,101.0,97.0,,0.398,0.2,0.398,,0.003,1.09,1.68,,-0.03,,-28.1,96.2,92.5,88.6,,86.7,,,,,0.174,0.304,0.255,0.304,0.391,0.339,0.235,0.353,0.143,0.228,0.246,0.321,,,,,,,,,,,,,,,,,,
64,2024-09-26,745443,Strikeout,strikeout,True,606992,669387,Eric Haase,Carmen Mlodzinski,1,0a844ae1-2f48-4e7a-86ec-e2e17f8c190a,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.41,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,,,,95.0,100.0,98.0,,,,118.0,99.0,114.0,93.0,101.0,97.0,,0.398,0.2,0.398,,0.003,1.09,1.68,,-0.03,,-28.1,96.2,92.5,88.6,,86.7,,,,,0.174,0.304,0.255,0.304,0.391,0.339,0.235,0.353,0.143,0.228,0.246,0.321,,,,,,,,,,,,,,,,,,
