,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
80,2024-10-17,775303,Forceout,force_out,True,621438,683618,Tyrone Taylor,Edgardo Henriquez,1,0b49150c-15b8-4331-bcbe-d982dc2ed2fb,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
81,2024-10-17,775303,Pop Out,field_out,True,620443,683618,Luis Torrens,Edgardo Henriquez,1,2538c6c1-af2c-435c-97b0-ca2ceca30a0f,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
82,2024-10-17,775303,Groundout,field_out,True,605141,664849,Mookie Betts,Danny Young,0,a3355a5e-f470-4e00-b975-378861410804,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
83,2024-10-17,775303,Strikeout,strikeout,True,595281,664849,Kevin Kiermaier,Danny Young,0,e8f34571-7187-4244-84a3-ccacf3f08779,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
84,2024-10-17,775303,Groundout,field_out,True,669242,664849,Tommy Edman,Danny Young,0,bd066352-56ff-4dcb-824e-ee9bf7977a8e,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.87,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,,,,,,,69.0,99.0,91.0,0.472,,,,,1.06,,,,,91.4,,0.262,0.357,0.127,,,,,,,,,,,,,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.006,,0.522,-38.99,,0.03,87.1,,80.6,,,,,,,,,,0.113,0.189,0.516
85,2024-10-17,775303,Strikeout,strikeout,True,596019,683618,Francisco Lindor,Edgardo Henriquez,0,54fb6c7a-94ea-4aa9-a195-b09ad08bffb2,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
86,2024-10-17,775303,Single,single,False,668901,683618,Mark Vientos,Edgardo Henriquez,0,e7738e2b-e6f2-4c8a-b4fb-d2b4baff78e9,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
87,2024-10-17,775303,Single,single,False,624413,683618,Pete Alonso,Edgardo Henriquez,1,d202b2b5-5328-4df9-ae5f-518af9d0c5d0,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
88,2024-10-17,775303,Forceout,force_out,True,607043,683618,Brandon Nimmo,Edgardo Henriquez,1,aaa5692e-351c-4cf0-8c26-9bc68f26cb8c,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
89,2024-10-17,775303,Pop Out,field_out,True,516782,683618,Starling Marte,Edgardo Henriquez,0,ec5d16ca-a524-4be7-9aa8-df08e33484e0,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.2,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,,,,105.0,85.0,88.0,,,,,0.644,,,0.34,,,,98.7,,,,,,,,,,0.25,0.25,0.25,,,,,,,,,,81.0,114.0,119.0,,,,0.356,,,4.45,,,89.4,,,,,,0.0,0.0,0.273,,,,,,
