,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff
14,2024-04-15,745677,Strikeout,strikeout,True,664913,543243,Seth Brown,Sonny Gray,0,6c2a113b-8e50-42a4-854c-72e13535d709,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
15,2024-04-15,745677,Pop Out,field_out,True,669127,543243,Shea Langeliers,Sonny Gray,0,2dde59d9-2e5c-4bd5-8b63-fee8e965c4c9,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
16,2024-04-15,745677,Strikeout,strikeout,True,502671,548389,Paul Goldschmidt,Ross Stripling,0,85ce581d-2308-4787-8b5b-bebc40b05b0d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
17,2024-04-15,745677,Flyout,field_out,True,663457,548389,Lars Nootbaar,Ross Stripling,0,7de84485-e0f2-4912-87b3-0be84200d359,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
18,2024-04-15,745677,Double,double,False,571448,548389,Nolan Arenado,Ross Stripling,0,2b329c9d-0b67-419c-9b25-7f3a3fa1203e,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
19,2024-04-15,745677,Lineout,field_out,True,575929,548389,Willson Contreras,Ross Stripling,0,7fbae826-612c-4517-960a-6139a7d56e85,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
20,2024-04-15,745677,Groundout,field_out,True,671732,543243,Lawrence Butler,Sonny Gray,0,66daedac-a739-4b29-8ad6-e34e1a609a5d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
21,2024-04-15,745677,Groundout,field_out,True,687231,543243,Darell Hernaiz,Sonny Gray,0,5be5b86e-50c1-4cb6-894b-76617851fb92,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
22,2024-04-15,745677,Flyout,field_out,True,676116,543243,Ryan Noda,Sonny Gray,0,6c2b7674-b3ac-4f20-b2df-3bead5886e63,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
23,2024-04-15,745677,Strikeout,strikeout,True,669357,548389,Nolan Gorman,Ross Stripling,0,0238b720-b460-4cb5-97f7-feff26fa9bca,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
24,2024-04-15,745677,Pop Out,field_out,True,691026,548389,Masyn Winn,Ross Stripling,0,cc82e007-cb57-4423-9978-0ebf20f08af4,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
25,2024-04-15,745677,Lineout,field_out,True,691023,548389,Jordan Walker,Ross Stripling,0,2106b39b-19f5-4b8f-8bbd-4bcf8d455876,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
26,2024-04-15,745677,Strikeout,strikeout,True,647351,543243,Abraham Toro,Sonny Gray,0,e8e8b8bb-cc77-41ba-9e4e-8dbc73e2408b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
27,2024-04-15,745677,Single,single,False,680869,543243,Zack Gelof,Sonny Gray,0,cfb25f70-839b-48e0-af99-c5ea2567159c,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
28,2024-04-15,745677,Single,single,False,668709,543243,JJ Bleday,Sonny Gray,1,531bdc93-e76d-4dfd-9642-0f5a1e34b508,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
29,2024-04-15,745677,Flyout,field_out,True,663527,543243,Tyler Nevin,Sonny Gray,1,5c1c4153-938e-405b-b2ce-a0ad2f28495b,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
30,2024-04-15,745677,Strikeout,strikeout,True,664913,543243,Seth Brown,Sonny Gray,0,c6eafca8-2540-426e-8796-7ef012ffac0d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,,,,0.173,0.239,0.187,,0.06,0.68,1.47,0.67,,-2.47,92.6,88.5,93.1,85.0,,0.162,0.216,0.422,0.31,0.479,0.147,0.385,0.769,0.345,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,88.0,99.0,99.0,0.182,0.159,1.7,1.37,87.7,80.1,0.237,0.407,0.303
31,2024-04-15,745677,Pop Out,field_out,True,687363,548389,Victor Scott II,Ross Stripling,0,2b431313-b9bf-4b95-b134-70e3bedba883,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
32,2024-04-15,745677,Strikeout,strikeout,True,680977,548389,Brendan Donovan,Ross Stripling,0,bdebd48c-f758-45e3-b0f3-ec9f85012d58,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
