,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
37,2024-04-29,746804,Strikeout,strikeout,True,683734,657746,Andrew Vaughn,Joe Ryan,0,8b134efe-5c6e-43e6-8291-e551bb151568,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,0.485,,0.235,,1.28,,0.03,,94.1,,,83.6,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
38,2024-04-29,746804,Walk,walk,False,680777,641745,Ryan Jeffers,Brad Keller,0,d76bf2f9-51d0-419f-949c-6833dc5d04e5,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
39,2024-04-29,746804,Flyout,field_out,True,621043,641745,Carlos Correa,Brad Keller,0,d1743b26-07e5-4d34-8f33-3a9aaadeb75e,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
40,2024-04-29,746804,Walk,walk,False,666397,641745,Edouard Julien,Brad Keller,1,5de0decd-3f56-445f-b068-c6bfa611baca,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
41,2024-04-29,746804,Flyout,field_out,True,621439,641745,Byron Buxton,Brad Keller,0,1877eac8-7400-4eef-89db-98686a1dcce4,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
42,2024-04-29,746804,Groundout,field_out,True,596146,641745,Max Kepler,Brad Keller,0,279ef1d5-bc1d-43ad-89c9-69f279beb3b7,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
43,2024-04-29,746804,Groundout,field_out,True,657757,657746,Gavin Sheets,Joe Ryan,0,a2f96146-be1b-48d8-b98e-2f9003dfb8ef,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,0.485,,0.235,,1.28,,0.03,,94.1,,,83.6,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
44,2024-04-29,746804,Groundout,field_out,True,650391,657746,Eloy Jiménez,Joe Ryan,0,c2e04b25-ffac-4385-943a-accb64d13ed0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,0.485,,0.235,,1.28,,0.03,,94.1,,,83.6,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
45,2024-04-29,746804,Flyout,field_out,True,643217,657746,Andrew Benintendi,Joe Ryan,0,9305c580-8b59-46a7-bedc-60172fb2309b,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,0.485,,0.235,,1.28,,0.03,,94.1,,,83.6,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,114.0,106.0,104.0,103.0,104.0,95.0,0.051,0.229,0.01,-1.2,88.6,93.2,0.211,0.413,0.26,0.348,0.478,0.096,,,,,,,,,
46,2024-04-29,746804,Groundout,field_out,True,467793,641745,Carlos Santana,Brad Keller,0,b6e7fc00-db5b-42d4-bdfc-740f56b244ca,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
47,2024-04-29,746804,Strikeout,strikeout,True,650489,641745,Willi Castro,Brad Keller,0,2e4a16ab-b5fa-4c22-ae10-e5b9a4ec7c2c,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
48,2024-04-29,746804,Field Error,field_error,False,543877,641745,Christian Vázquez,Brad Keller,0,453ebdd5-75d1-4d9d-b24f-c9d19e78abdc,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,77.0,102.0,98.0,118.0,105.0,109.0,,,,0.374,,0.416,0.16,-1.0,,-0.72,1.04,93.6,,88.6,85.8,0.279,0.426,0.12,,,,0.255,0.491,0.223,0.071,0.071,0.378,73.0,86.0,87.0,,,,0.029,,,-8.19,,92.5,,,,,,,89.0,90.0,102.0,0.022,-7.7,81.3,0.5,1.0,0.25
49,2024-04-29,746804,Groundout,field_out,True,666135,657612,Alex Kirilloff,Tim Hill,1,db5c899c-0461-4608-b414-795d7b0a3d1d,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,4.46,3.41,36.1,102.0,109.0,97.0,0.886,4.21,2.48,13.38,0.25,4.17,0.264,0.361,0.201,0.306,0.49,,,,105.0,103.0,97.0,163.0,95.0,89.0,,,,0.295,,0.064,,-2.88,,-3.16,,90.8,,,82.1,0.341,0.477,0.215,,,,0.6,0.6,0.375,,,,105.0,103.0,98.0,,,,0.641,,,0.63,,88.7,,,,0.324,0.342,0.071,,,,,,,,,
50,2024-04-29,746804,Strikeout,strikeout,True,664901,592779,Danny Mendick,Brock Stewart,0,58cdcfd7-02c2-457c-b68d-aa1c0313b5ea,592779.0,brockstewart,Stewart,Right,Brock Stewart,MIN,0.68,3.17,13.1,100.0,120.0,102.0,0.713,11.48,4.05,5.4,0.68,1.2,0.138,0.345,0.241,0.345,0.431,109.0,179.0,189.0,124.0,98.0,99.0,139.0,96.0,108.0,98.0,94.0,89.0,0.464,0.172,0.258,0.01,1.87,0.42,1.36,0.0,97.4,94.3,89.8,84.5,0.158,0.158,0.346,0.3,0.4,0.143,0.143,0.357,0.5,,,,81.0,120.0,121.0,,,,0.096,,,4.74,,97.1,,,,0.0,0.0,0.111,,,,,,,,,
51,2024-04-29,746804,Groundout,field_out,True,542364,592779,Rafael Ortega,Brock Stewart,0,e62392df-ada7-4bda-b9f7-279f633b475e,592779.0,brockstewart,Stewart,Right,Brock Stewart,MIN,0.68,3.17,13.1,100.0,120.0,102.0,0.713,11.48,4.05,5.4,0.68,1.2,0.138,0.345,0.241,0.345,0.431,109.0,179.0,189.0,124.0,98.0,99.0,139.0,96.0,108.0,98.0,94.0,89.0,0.464,0.172,0.258,0.01,1.87,0.42,1.36,0.0,97.4,94.3,89.8,84.5,0.158,0.158,0.346,0.3,0.4,0.143,0.143,0.357,0.5,,,,81.0,120.0,121.0,,,,0.096,,,4.74,,97.1,,,,0.0,0.0,0.111,,,,,,,,,
52,2024-04-29,746804,Strikeout,strikeout,True,657557,592779,Paul DeJong,Brock Stewart,0,658f64d6-3828-4a20-bc5d-9db5805f8a52,592779.0,brockstewart,Stewart,Right,Brock Stewart,MIN,0.68,3.17,13.1,100.0,120.0,102.0,0.713,11.48,4.05,5.4,0.68,1.2,0.138,0.345,0.241,0.345,0.431,109.0,179.0,189.0,124.0,98.0,99.0,139.0,96.0,108.0,98.0,94.0,89.0,0.464,0.172,0.258,0.01,1.87,0.42,1.36,0.0,97.4,94.3,89.8,84.5,0.158,0.158,0.346,0.3,0.4,0.143,0.143,0.357,0.5,,,,81.0,120.0,121.0,,,,0.096,,,4.74,,97.1,,,,0.0,0.0,0.111,,,,,,,,,
53,2024-04-29,746804,Flyout,field_out,True,680777,656629,Ryan Jeffers,Michael Kopech,0,151fe40a-396c-4956-ace7-01b80c312231,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,114.0,103.0,108.0,95.0,106.0,98.0,0.795,0.107,0.096,0.001,0.09,0.67,-2.76,-3.7,98.6,91.3,73.5,86.5,0.22,0.422,0.322,0.2,0.2,0.231,0.28,0.4,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-04-29,746804,Strikeout,strikeout,True,621043,656629,Carlos Correa,Michael Kopech,0,c38846ae-ed2f-4310-9fa8-ee2129ed901e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,114.0,103.0,108.0,95.0,106.0,98.0,0.795,0.107,0.096,0.001,0.09,0.67,-2.76,-3.7,98.6,91.3,73.5,86.5,0.22,0.422,0.322,0.2,0.2,0.231,0.28,0.4,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-04-29,746804,Groundout,field_out,True,666397,656629,Edouard Julien,Michael Kopech,0,75603c5a-a934-497f-ba58-7801c286f002,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,114.0,103.0,108.0,95.0,106.0,98.0,0.795,0.107,0.096,0.001,0.09,0.67,-2.76,-3.7,98.6,91.3,73.5,86.5,0.22,0.422,0.322,0.2,0.2,0.231,0.28,0.4,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-04-29,746804,Single,single,False,686676,643377,Korey Lee,Griffin Jax,0,a0e6590c-7afd-437d-bfa3-1bc4f72cd239,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,0.286,,0.384,0.16,3.82,,0.27,-0.19,97.0,,92.3,89.2,0.114,0.182,0.293,,,,0.236,0.327,0.422,0.185,0.333,0.483,93.0,108.0,106.0,,,,0.095,,,2.06,,96.6,,,,0.2,0.267,0.219,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32
57,2024-04-29,746804,Sac Bunt,sac_bunt,True,670032,643377,Nicky Lopez,Griffin Jax,1,30e6470a-c8f1-4478-9e4f-c60c8c8330ce,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,0.286,,0.384,0.16,3.82,,0.27,-0.19,97.0,,92.3,89.2,0.114,0.182,0.293,,,,0.236,0.327,0.422,0.185,0.333,0.483,93.0,108.0,106.0,,,,0.095,,,2.06,,96.6,,,,0.2,0.267,0.219,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32
58,2024-04-29,746804,Pop Out,field_out,True,683734,643377,Andrew Vaughn,Griffin Jax,0,cc93a11e-43c3-45bb-a206-1278fdb0dd9d,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,0.286,,0.384,0.16,3.82,,0.27,-0.19,97.0,,92.3,89.2,0.114,0.182,0.293,,,,0.236,0.327,0.422,0.185,0.333,0.483,93.0,108.0,106.0,,,,0.095,,,2.06,,96.6,,,,0.2,0.267,0.219,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32
59,2024-04-29,746804,Walk,walk,False,657757,643377,Gavin Sheets,Griffin Jax,0,6041a728-8e7a-4c23-be74-277bba78d283,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,0.286,,0.384,0.16,3.82,,0.27,-0.19,97.0,,92.3,89.2,0.114,0.182,0.293,,,,0.236,0.327,0.422,0.185,0.333,0.483,93.0,108.0,106.0,,,,0.095,,,2.06,,96.6,,,,0.2,0.267,0.219,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32
60,2024-04-29,746804,Strikeout,strikeout,True,650391,643377,Eloy Jiménez,Griffin Jax,0,26361dfb-e5bc-4240-bce9-d9e617b48e55,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,0.286,,0.384,0.16,3.82,,0.27,-0.19,97.0,,92.3,89.2,0.114,0.182,0.293,,,,0.236,0.327,0.422,0.185,0.333,0.483,93.0,108.0,106.0,,,,0.095,,,2.06,,96.6,,,,0.2,0.267,0.219,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32
61,2024-04-29,746804,Double,double,False,621439,605154,Byron Buxton,John Brebbia,0,d01ff879-4d70-407d-9602-7df0941cae1f,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,168.0,136.0,106.0,105.0,107.0,108.0,105.0,101.0,104.0,,,,0.461,,0.538,0.002,2.3,,-1.42,7.24,93.9,,89.6,82.9,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-04-29,746804,Single,single,False,596146,605154,Max Kepler,John Brebbia,1,aaa6b42a-b093-4684-a9f9-239b0005e425,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,168.0,136.0,106.0,105.0,107.0,108.0,105.0,101.0,104.0,,,,0.461,,0.538,0.002,2.3,,-1.42,7.24,93.9,,89.6,82.9,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-04-29,746804,Strikeout,strikeout,True,467793,605154,Carlos Santana,John Brebbia,0,296d98f5-8ae2-4bbe-a4df-b22f4fa6b9a0,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,168.0,136.0,106.0,105.0,107.0,108.0,105.0,101.0,104.0,,,,0.461,,0.538,0.002,2.3,,-1.42,7.24,93.9,,89.6,82.9,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-04-29,746804,Lineout,field_out,True,650489,605154,Willi Castro,John Brebbia,0,0a73bf3e-4544-43b1-9194-770675559e33,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,168.0,136.0,106.0,105.0,107.0,108.0,105.0,101.0,104.0,,,,0.461,,0.538,0.002,2.3,,-1.42,7.24,93.9,,89.6,82.9,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-04-29,746804,Strikeout,strikeout,True,543877,605154,Christian Vázquez,John Brebbia,0,915ad102-7c36-42da-b689-54f1c91040bb,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,168.0,136.0,106.0,105.0,107.0,108.0,105.0,101.0,104.0,,,,0.461,,0.538,0.002,2.3,,-1.42,7.24,93.9,,89.6,82.9,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-04-29,746804,Strikeout,strikeout,True,643217,573204,Andrew Benintendi,Caleb Thielbar,0,ded8151f-29ea-4704-905e-ff8b3a4695c6,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,126.0,104.0,107.0,,,,0.446,,0.315,,-1.71,,-0.89,,93.3,,,80.9,0.333,0.471,0.171,,,,0.28,0.48,0.302,,,,,,,,,,,,,,,,,,,,,,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412
67,2024-04-29,746804,Walk,walk,False,664901,573204,Danny Mendick,Caleb Thielbar,0,4f1fc264-b66b-4e3b-b87a-fb7a73500ccc,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,126.0,104.0,107.0,,,,0.446,,0.315,,-1.71,,-0.89,,93.3,,,80.9,0.333,0.471,0.171,,,,0.28,0.48,0.302,,,,,,,,,,,,,,,,,,,,,,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412
68,2024-04-29,746804,Lineout,field_out,True,502054,573204,Tommy Pham,Caleb Thielbar,0,d5e06174-e7a5-4dfa-ac62-fa70322ee9a0,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,126.0,104.0,107.0,,,,0.446,,0.315,,-1.71,,-0.89,,93.3,,,80.9,0.333,0.471,0.171,,,,0.28,0.48,0.302,,,,,,,,,,,,,,,,,,,,,,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412
69,2024-04-29,746804,Single,single,False,543257,573204,Robbie Grossman,Caleb Thielbar,1,f8224814-aa1a-444f-9da1-7d8abc26f995,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,126.0,104.0,107.0,,,,0.446,,0.315,,-1.71,,-0.89,,93.3,,,80.9,0.333,0.471,0.171,,,,0.28,0.48,0.302,,,,,,,,,,,,,,,,,,,,,,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412
70,2024-04-29,746804,Strikeout,strikeout,True,686676,573204,Korey Lee,Caleb Thielbar,0,d834947b-7f1a-44b3-98e7-12129eaba80b,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,126.0,104.0,107.0,,,,0.446,,0.315,,-1.71,,-0.89,,93.3,,,80.9,0.333,0.471,0.171,,,,0.28,0.48,0.302,,,,,,,,,,,,,,,,,,,,,,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412
