,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH
37,2024-05-20,745093,Strikeout,strikeout,True,646240,671737,Rafael Devers,Taj Bradley,0,6d91698b-5dab-4bd7-b031-4c6c7fb5b96e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-05-20,745093,Groundout,field_out,True,657136,671737,Connor Wong,Taj Bradley,0,7b712930-be05-4ce7-b111-f07c74d29054,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-20,745093,Lineout,field_out,True,676609,656557,José Caballero,Tanner Houck,0,a67677e7-82b0-41f4-8632-35f617082cce,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,95.0,93.0,93.0,116.0,105.0,111.0,,0.022,0.255,,,-0.99,1.83,,,87.1,88.4,,,,,0.188,0.234,0.233,0.2,0.4,0.235,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,0.423,0.49,1.85,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,,,,,,
40,2024-05-20,745093,Groundout,field_out,True,666163,656557,Ben Rortvedt,Tanner Houck,0,32f817f9-eb93-43a2-9078-5f651405f60f,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,95.0,93.0,93.0,116.0,105.0,111.0,,0.022,0.255,,,-0.99,1.83,,,87.1,88.4,,,,,0.188,0.234,0.233,0.2,0.4,0.235,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,0.423,0.49,1.85,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,,,,,,
41,2024-05-20,745093,Groundout,field_out,True,650490,656557,Yandy Díaz,Tanner Houck,0,ee51cbbe-add4-449b-a539-855a7eea61b5,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,95.0,93.0,93.0,116.0,105.0,111.0,,0.022,0.255,,,-0.99,1.83,,,87.1,88.4,,,,,0.188,0.234,0.233,0.2,0.4,0.235,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,0.423,0.49,1.85,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,,,,,,
42,2024-05-20,745093,Single,single,False,642086,671737,Dominic Smith,Taj Bradley,0,8d7ecaa4-a8bc-4b26-9b96-7128a8cee6b4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-05-20,745093,Lineout,field_out,True,666152,671737,David Hamilton,Taj Bradley,0,0e5d7b8a-8921-4cae-bf45-aa12ae27adb1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-05-20,745093,Lineout,field_out,True,624512,671737,Reese McGuire,Taj Bradley,0,ca43925d-af55-4e73-8eb0-3ca8d74efe1b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-05-20,745093,Pop Out,field_out,True,678882,671737,Ceddanne Rafaela,Taj Bradley,0,e41e7e95-68eb-4fc2-a936-2d35a6b6c38d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,99.0,86.0,90.0,125.0,96.0,101.0,90.0,99.0,96.0,124.0,100.0,116.0,0.424,0.206,0.28,0.09,-0.12,1.83,2.2,-0.92,96.3,90.8,90.5,78.8,0.275,0.486,0.223,0.149,0.207,0.348,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-05-20,745093,Single,single,False,666139,656557,Josh Lowe,Tanner Houck,0,0b1ba7c4-f67f-4462-a207-4969762ec660,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,95.0,93.0,93.0,116.0,105.0,111.0,,0.022,0.255,,,-0.99,1.83,,,87.1,88.4,,,,,0.188,0.234,0.233,0.2,0.4,0.235,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,0.423,0.49,1.85,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,,,,,,
47,2024-05-20,745093,Flyout,field_out,True,670623,656557,Isaac Paredes,Tanner Houck,0,82646cc5-b676-4dd0-aadc-7e6cea84ed9b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,95.0,93.0,93.0,116.0,105.0,111.0,,0.022,0.255,,,-0.99,1.83,,,87.1,88.4,,,,,0.188,0.234,0.233,0.2,0.4,0.235,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,0.423,0.49,1.85,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,,,,,,
48,2024-05-20,745093,Grounded Into DP,grounded_into_double_play,True,664040,656557,Brandon Lowe,Tanner Houck,1,655315bb-645c-4cd4-8ecb-bfcbf9a39549,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,95.0,93.0,93.0,116.0,105.0,111.0,,0.022,0.255,,,-0.99,1.83,,,87.1,88.4,,,,,0.188,0.234,0.233,0.2,0.4,0.235,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,0.423,0.49,1.85,93.4,83.1,0.191,0.275,0.294,0.275,0.344,0.129,,,,,,
49,2024-05-20,745093,Groundout,field_out,True,680776,663992,Jarren Duran,Richard Lovelady,0,430b56ee-30e2-4bba-8584-f615614d5b53,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,,,,,,,0.154,,,,-5.92,,,,92.1,,,,0.571,1.0,0.214,,,,,,,,,,95.0,100.0,95.0,116.0,98.0,105.0,0.313,0.533,-2.76,1.89,91.9,85.1,0.194,0.258,0.274,0.471,0.588,0.156,,,,,,
50,2024-05-20,745093,Flyout,field_out,True,677800,663992,Wilyer Abreu,Richard Lovelady,0,f8f28682-09b5-411f-9cce-57d409ed4197,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,,,,,,,0.154,,,,-5.92,,,,92.1,,,,0.571,1.0,0.214,,,,,,,,,,95.0,100.0,95.0,116.0,98.0,105.0,0.313,0.533,-2.76,1.89,91.9,85.1,0.194,0.258,0.274,0.471,0.588,0.156,,,,,,
51,2024-05-20,745093,Groundout,field_out,True,641933,663992,Tyler O'Neill,Richard Lovelady,0,0a7d5629-901d-4630-9fee-9418c81670b1,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,,,,,,,0.154,,,,-5.92,,,,92.1,,,,0.571,1.0,0.214,,,,,,,,,,95.0,100.0,95.0,116.0,98.0,105.0,0.313,0.533,-2.76,1.89,91.9,85.1,0.194,0.258,0.274,0.471,0.588,0.156,,,,,,
52,2024-05-20,745093,Groundout,field_out,True,666018,686580,Jonathan Aranda,Justin Slaten,0,4a261a13-7db6-4160-a219-2a5fbe5e279c,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,89.0,100.0,95.0,,,,0.275,0.392,,0.06,1.62,2.42,,-0.28,96.3,91.2,,83.7,0.147,0.147,0.268,,,,0.222,0.302,0.248,0.222,0.222,0.417,,,,113.0,97.0,102.0,,0.273,,-0.26,,83.9,0.264,0.415,0.406,,,,,,,,,
53,2024-05-20,745093,Strikeout,strikeout,True,676356,686580,Jonny DeLuca,Justin Slaten,0,93b7c579-3316-47e7-bd15-5fc87763dca1,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,89.0,100.0,95.0,,,,0.275,0.392,,0.06,1.62,2.42,,-0.28,96.3,91.2,,83.7,0.147,0.147,0.268,,,,0.222,0.302,0.248,0.222,0.222,0.417,,,,113.0,97.0,102.0,,0.273,,-0.26,,83.9,0.264,0.415,0.406,,,,,,,,,
54,2024-05-20,745093,Strikeout,strikeout,True,680700,686580,Richie Palacios,Justin Slaten,0,4b77a107-63fb-4664-9a96-becee6e1450c,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,89.0,100.0,95.0,,,,0.275,0.392,,0.06,1.62,2.42,,-0.28,96.3,91.2,,83.7,0.147,0.147,0.268,,,,0.222,0.302,0.248,0.222,0.222,0.417,,,,113.0,97.0,102.0,,0.273,,-0.26,,83.9,0.264,0.415,0.406,,,,,,,,,
55,2024-05-20,745093,Pop Out,field_out,True,646240,541640,Rafael Devers,Erasmo Ramírez,0,0abb7cd6-da4d-46f4-96fe-8066b4c3f007,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,83.0,122.0,90.0,75.0,156.0,139.0,84.0,97.0,91.0,,,,0.039,0.398,,0.091,11.59,-5.46,,-1.21,90.7,89.0,,80.3,0.0,0.0,0.333,,,,0.353,0.941,0.184,0.111,0.444,0.182,82.0,113.0,108.0,,,,0.407,,4.04,,91.0,,,,,0.16,0.16,0.176,120.0,96.0,98.0,0.065,1.34,83.3
56,2024-05-20,745093,Single,single,False,657136,541640,Connor Wong,Erasmo Ramírez,0,0d961d55-b74c-4742-bf66-539e6f0eb62e,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,83.0,122.0,90.0,75.0,156.0,139.0,84.0,97.0,91.0,,,,0.039,0.398,,0.091,11.59,-5.46,,-1.21,90.7,89.0,,80.3,0.0,0.0,0.333,,,,0.353,0.941,0.184,0.111,0.444,0.182,82.0,113.0,108.0,,,,0.407,,4.04,,91.0,,,,,0.16,0.16,0.176,120.0,96.0,98.0,0.065,1.34,83.3
57,2024-05-20,745093,Groundout,field_out,True,642086,541640,Dominic Smith,Erasmo Ramírez,1,faa9dc6a-a7b9-4b68-8656-4a20ee985f37,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,83.0,122.0,90.0,75.0,156.0,139.0,84.0,97.0,91.0,,,,0.039,0.398,,0.091,11.59,-5.46,,-1.21,90.7,89.0,,80.3,0.0,0.0,0.333,,,,0.353,0.941,0.184,0.111,0.444,0.182,82.0,113.0,108.0,,,,0.407,,4.04,,91.0,,,,,0.16,0.16,0.176,120.0,96.0,98.0,0.065,1.34,83.3
58,2024-05-20,745093,Flyout,field_out,True,666152,541640,David Hamilton,Erasmo Ramírez,0,1cf6684e-2d03-4735-bfa9-35966a8610bb,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,83.0,122.0,90.0,75.0,156.0,139.0,84.0,97.0,91.0,,,,0.039,0.398,,0.091,11.59,-5.46,,-1.21,90.7,89.0,,80.3,0.0,0.0,0.333,,,,0.353,0.941,0.184,0.111,0.444,0.182,82.0,113.0,108.0,,,,0.407,,4.04,,91.0,,,,,0.16,0.16,0.176,120.0,96.0,98.0,0.065,1.34,83.3
59,2024-05-20,745093,Single,single,False,676609,686580,José Caballero,Justin Slaten,0,e9c0cce2-1f56-4696-b666-659bced1937a,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,89.0,100.0,95.0,,,,0.275,0.392,,0.06,1.62,2.42,,-0.28,96.3,91.2,,83.7,0.147,0.147,0.268,,,,0.222,0.302,0.248,0.222,0.222,0.417,,,,113.0,97.0,102.0,,0.273,,-0.26,,83.9,0.264,0.415,0.406,,,,,,,,,
60,2024-05-20,745093,Grounded Into DP,grounded_into_double_play,True,666163,686580,Ben Rortvedt,Justin Slaten,1,c5556b25-dd68-42a5-9026-a9d49dc48afc,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,89.0,100.0,95.0,,,,0.275,0.392,,0.06,1.62,2.42,,-0.28,96.3,91.2,,83.7,0.147,0.147,0.268,,,,0.222,0.302,0.248,0.222,0.222,0.417,,,,113.0,97.0,102.0,,0.273,,-0.26,,83.9,0.264,0.415,0.406,,,,,,,,,
61,2024-05-20,745093,Strikeout,strikeout,True,650490,686580,Yandy Díaz,Justin Slaten,0,e2191187-9c91-4c1a-acbe-1bb6f4df8607,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,89.0,100.0,95.0,,,,0.275,0.392,,0.06,1.62,2.42,,-0.28,96.3,91.2,,83.7,0.147,0.147,0.268,,,,0.222,0.302,0.248,0.222,0.222,0.417,,,,113.0,97.0,102.0,,0.273,,-0.26,,83.9,0.264,0.415,0.406,,,,,,,,,
