,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff
34,2024-09-20,746013,Single,single,False,672640,450203,Otto Lopez,Charlie Morton,0,5b59922f-b9e8-44cf-a410-7a64432d9e49,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
35,2024-09-20,746013,Strikeout,strikeout,True,665052,450203,Griffin Conine,Charlie Morton,0,c7f289a3-000b-4955-8549-34ce1ff07cfe,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
36,2024-09-20,746013,Groundout,field_out,True,640902,450203,Jhonny Pereda,Charlie Morton,1,893043fc-a450-4c08-a22f-67f2314366d5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
37,2024-09-20,746013,Flyout,field_out,True,669364,450203,Xavier Edwards,Charlie Morton,0,7cb505e6-3dfe-480f-a3c2-6ce7d68d0c41,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
38,2024-09-20,746013,Pop Out,field_out,True,645277,678368,Ozzie Albies,Valente Bellozo,0,7250280e-5448-4251-847e-5801a80582b8,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.82,5.18,63.2,99.0,73.0,90.0,0.82,5.94,2.83,8.91,1.98,0.59,0.29,0.41,0.19,0.367,0.425,99.0,95.0,95.0,92.0,93.0,94.0,54.0,101.0,83.0,98.0,104.0,102.0,67.0,99.0,91.0,0.383,0.254,0.102,0.121,0.14,-0.22,1.13,0.68,-4.18,-3.62,89.2,82.9,81.0,77.8,73.7,0.228,0.446,0.13,0.206,0.456,0.154,0.333,0.513,0.317,0.36,0.8,0.279,0.231,0.346,0.306,,,,,,,,,,,,
39,2024-09-20,746013,Groundout,field_out,True,542303,678368,Marcell Ozuna,Valente Bellozo,0,37c7d8c2-db25-4031-a705-91e53d111c9b,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.82,5.18,63.2,99.0,73.0,90.0,0.82,5.94,2.83,8.91,1.98,0.59,0.29,0.41,0.19,0.367,0.425,99.0,95.0,95.0,92.0,93.0,94.0,54.0,101.0,83.0,98.0,104.0,102.0,67.0,99.0,91.0,0.383,0.254,0.102,0.121,0.14,-0.22,1.13,0.68,-4.18,-3.62,89.2,82.9,81.0,77.8,73.7,0.228,0.446,0.13,0.206,0.456,0.154,0.333,0.513,0.317,0.36,0.8,0.279,0.231,0.346,0.306,,,,,,,,,,,,
40,2024-09-20,746013,Flyout,field_out,True,621566,678368,Matt Olson,Valente Bellozo,0,27252e57-6465-46d1-bce5-7b741cd09590,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.82,5.18,63.2,99.0,73.0,90.0,0.82,5.94,2.83,8.91,1.98,0.59,0.29,0.41,0.19,0.367,0.425,99.0,95.0,95.0,92.0,93.0,94.0,54.0,101.0,83.0,98.0,104.0,102.0,67.0,99.0,91.0,0.383,0.254,0.102,0.121,0.14,-0.22,1.13,0.68,-4.18,-3.62,89.2,82.9,81.0,77.8,73.7,0.228,0.446,0.13,0.206,0.456,0.154,0.333,0.513,0.317,0.36,0.8,0.279,0.231,0.346,0.306,,,,,,,,,,,,
41,2024-09-20,746013,Walk,walk,False,681393,450203,Connor Norby,Charlie Morton,0,3ddb0b09-507e-4aca-a6b1-e0e3507f735d,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
42,2024-09-20,746013,Groundout,field_out,True,660821,450203,Jesús Sánchez,Charlie Morton,1,20b0f9e0-2b35-4478-857d-9899e67aefa6,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
43,2024-09-20,746013,Groundout,field_out,True,669394,450203,Jake Burger,Charlie Morton,1,ba302c59-d12c-49e6-bc3f-7e3f82abde53,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
44,2024-09-20,746013,Double,double,False,669065,450203,Kyle Stowers,Charlie Morton,0,8c370d24-e742-44eb-8aca-23534f42d929,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
45,2024-09-20,746013,Flyout,field_out,True,681146,450203,Jonah Bride,Charlie Morton,0,ba05dca9-48cf-4320-8376-9f5f86863336,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
46,2024-09-20,746013,Groundout,field_out,True,624585,678368,Jorge Soler,Valente Bellozo,0,729085d5-3f66-416e-9f71-c81b8ac4b41d,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.82,5.18,63.2,99.0,73.0,90.0,0.82,5.94,2.83,8.91,1.98,0.59,0.29,0.41,0.19,0.367,0.425,99.0,95.0,95.0,92.0,93.0,94.0,54.0,101.0,83.0,98.0,104.0,102.0,67.0,99.0,91.0,0.383,0.254,0.102,0.121,0.14,-0.22,1.13,0.68,-4.18,-3.62,89.2,82.9,81.0,77.8,73.7,0.228,0.446,0.13,0.206,0.456,0.154,0.333,0.513,0.317,0.36,0.8,0.279,0.231,0.346,0.306,,,,,,,,,,,,
47,2024-09-20,746013,Home Run,home_run,False,657656,678368,Ramón Laureano,Valente Bellozo,0,71717956-20f1-4d6c-a808-29f18fd5d741,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.82,5.18,63.2,99.0,73.0,90.0,0.82,5.94,2.83,8.91,1.98,0.59,0.29,0.41,0.19,0.367,0.425,99.0,95.0,95.0,92.0,93.0,94.0,54.0,101.0,83.0,98.0,104.0,102.0,67.0,99.0,91.0,0.383,0.254,0.102,0.121,0.14,-0.22,1.13,0.68,-4.18,-3.62,89.2,82.9,81.0,77.8,73.7,0.228,0.446,0.13,0.206,0.456,0.154,0.333,0.513,0.317,0.36,0.8,0.279,0.231,0.346,0.306,,,,,,,,,,,,
48,2024-09-20,746013,Field Error,field_error,False,669221,669622,Sean Murphy,Anthony Bender,0,f68d8e88-8bf1-4ea6-b24c-838ad15edc95,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.14,3.4,50.0,102.0,116.0,108.0,0.798,9.72,2.7,8.82,0.54,1.8,0.211,0.359,0.162,0.282,0.449,140.0,125.0,134.0,,,,69.0,82.0,88.0,131.0,102.0,117.0,,,,0.041,,0.467,,0.038,-1.68,,1.54,,-0.66,94.6,,89.5,84.8,,0.4,0.4,0.111,,,,0.182,0.455,0.278,,,,0.17,0.284,0.321,101.0,101.0,99.0,0.454,-0.79,95.4,0.333,0.433,0.117,,,
49,2024-09-20,746013,Forceout,force_out,True,570482,669622,Gio Urshela,Anthony Bender,1,62ef0b3b-1296-4d42-8df4-4fab14d6d2fb,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.14,3.4,50.0,102.0,116.0,108.0,0.798,9.72,2.7,8.82,0.54,1.8,0.211,0.359,0.162,0.282,0.449,140.0,125.0,134.0,,,,69.0,82.0,88.0,131.0,102.0,117.0,,,,0.041,,0.467,,0.038,-1.68,,1.54,,-0.66,94.6,,89.5,84.8,,0.4,0.4,0.111,,,,0.182,0.455,0.278,,,,0.17,0.284,0.321,101.0,101.0,99.0,0.454,-0.79,95.4,0.333,0.433,0.117,,,
50,2024-09-20,746013,Groundout,field_out,True,606115,669622,Orlando Arcia,Anthony Bender,0,501fefef-6f73-4a1e-9842-fa8cdd9452e7,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.14,3.4,50.0,102.0,116.0,108.0,0.798,9.72,2.7,8.82,0.54,1.8,0.211,0.359,0.162,0.282,0.449,140.0,125.0,134.0,,,,69.0,82.0,88.0,131.0,102.0,117.0,,,,0.041,,0.467,,0.038,-1.68,,1.54,,-0.66,94.6,,89.5,84.8,,0.4,0.4,0.111,,,,0.182,0.455,0.278,,,,0.17,0.284,0.321,101.0,101.0,99.0,0.454,-0.79,95.4,0.333,0.433,0.117,,,
51,2024-09-20,746013,Groundout,field_out,True,672640,450203,Otto Lopez,Charlie Morton,0,a14cbc25-8c60-4f68-81e4-651f58ed4d25,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
52,2024-09-20,746013,Walk,walk,False,665052,450203,Griffin Conine,Charlie Morton,0,408eeb29-4d44-4eda-8dab-4ba8b4e297c5,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
53,2024-09-20,746013,Grounded Into DP,grounded_into_double_play,True,640902,450203,Jhonny Pereda,Charlie Morton,1,33e881fe-59c4-48c1-af86-c0081297d240,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.08,4.44,161.0,97.0,95.0,97.0,0.752,9.17,3.52,8.33,1.17,1.42,0.237,0.436,0.146,0.326,0.408,86.0,96.0,93.0,121.0,98.0,107.0,72.0,99.0,90.0,,,,73.0,91.0,86.0,0.291,0.079,,0.422,0.11,-1.2,-0.86,,0.74,-1.07,94.1,88.5,84.9,,81.5,0.277,0.497,0.195,0.286,0.571,0.14,0.286,0.556,0.323,0.201,0.313,0.345,,,,80.0,96.0,88.0,0.098,0.28,93.5,0.328,0.431,0.072,,,
54,2024-09-20,746013,Single,single,False,671739,669199,Michael Harris II,Lake Bachar,0,0151923b-dbeb-49be-a992-f354db44a1bf,669199.0,lakebachar,Bachar,Right,Lake Bachar,MIA,6.75,9.7,5.1,104.0,116.0,104.0,0.674,11.81,5.06,11.81,3.38,0.83,0.333,0.467,0.2,0.4,0.42,114.0,107.0,104.0,,,,104.0,101.0,102.0,134.0,105.0,106.0,,,,0.47,,0.33,,0.2,-5.34,,1.9,,-0.69,94.1,,85.5,84.9,,0.417,1.0,0.292,,,,,,,,,,,,,,,,,,,,,,0.222,0.222,0.333
55,2024-09-20,746013,Grounded Into DP,grounded_into_double_play,True,645277,669199,Ozzie Albies,Lake Bachar,1,f8b50672-4ce3-4632-a403-50cb0f6486dd,669199.0,lakebachar,Bachar,Right,Lake Bachar,MIA,6.75,9.7,5.1,104.0,116.0,104.0,0.674,11.81,5.06,11.81,3.38,0.83,0.333,0.467,0.2,0.4,0.42,114.0,107.0,104.0,,,,104.0,101.0,102.0,134.0,105.0,106.0,,,,0.47,,0.33,,0.2,-5.34,,1.9,,-0.69,94.1,,85.5,84.9,,0.417,1.0,0.292,,,,,,,,,,,,,,,,,,,,,,0.222,0.222,0.333
56,2024-09-20,746013,Single,single,False,542303,669199,Marcell Ozuna,Lake Bachar,0,b4eaa6f7-8d0c-4ad6-9e53-9bcf11b967c8,669199.0,lakebachar,Bachar,Right,Lake Bachar,MIA,6.75,9.7,5.1,104.0,116.0,104.0,0.674,11.81,5.06,11.81,3.38,0.83,0.333,0.467,0.2,0.4,0.42,114.0,107.0,104.0,,,,104.0,101.0,102.0,134.0,105.0,106.0,,,,0.47,,0.33,,0.2,-5.34,,1.9,,-0.69,94.1,,85.5,84.9,,0.417,1.0,0.292,,,,,,,,,,,,,,,,,,,,,,0.222,0.222,0.333
57,2024-09-20,746013,Walk,walk,False,621566,669199,Matt Olson,Lake Bachar,1,38905193-ab3f-4ae6-bb2d-0490d5750fc0,669199.0,lakebachar,Bachar,Right,Lake Bachar,MIA,6.75,9.7,5.1,104.0,116.0,104.0,0.674,11.81,5.06,11.81,3.38,0.83,0.333,0.467,0.2,0.4,0.42,114.0,107.0,104.0,,,,104.0,101.0,102.0,134.0,105.0,106.0,,,,0.47,,0.33,,0.2,-5.34,,1.9,,-0.69,94.1,,85.5,84.9,,0.417,1.0,0.292,,,,,,,,,,,,,,,,,,,,,,0.222,0.222,0.333
58,2024-09-20,746013,Groundout,field_out,True,624585,686539,Jorge Soler,Declan Cronin,0,5861da0b-aef3-444b-aae5-a4f4e6713a51,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.41,3.47,69.1,97.0,75.0,97.0,0.752,9.22,2.99,9.48,0.13,2.49,0.265,0.37,0.14,0.33,0.449,,,,,,,120.0,106.0,106.0,75.0,91.0,99.0,,,,0.069,,0.525,,0.001,4.08,,0.46,,-6.34,93.8,,95.9,87.0,,0.043,0.043,0.417,,,,,,,,,,,,,68.0,97.0,88.0,0.405,-0.22,93.3,0.34,0.437,0.156,0.259,0.322,0.318
59,2024-09-20,746013,Single,single,False,669364,669276,Xavier Edwards,Dylan Lee,0,baaf984f-1ec6-40c8-a21e-6a533bc4c3fc,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.16,2.67,58.1,104.0,98.0,105.0,0.642,11.26,2.62,7.41,1.08,0.76,0.152,0.49,0.103,0.276,0.444,104.0,105.0,97.0,,,,91.0,103.0,101.0,101.0,104.0,109.0,,,,0.329,,0.547,,0.124,0.52,,1.33,,-0.5,92.3,,85.7,84.0,,0.269,0.463,0.179,,,,0.265,0.382,0.443,,,,,,,,,,,,,,,,0.184,0.333,0.468
60,2024-09-20,746013,Groundout,field_out,True,681393,669276,Connor Norby,Dylan Lee,1,953dbc7d-937f-4f13-a905-dd97b32f8798,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.16,2.67,58.1,104.0,98.0,105.0,0.642,11.26,2.62,7.41,1.08,0.76,0.152,0.49,0.103,0.276,0.444,104.0,105.0,97.0,,,,91.0,103.0,101.0,101.0,104.0,109.0,,,,0.329,,0.547,,0.124,0.52,,1.33,,-0.5,92.3,,85.7,84.0,,0.269,0.463,0.179,,,,0.265,0.382,0.443,,,,,,,,,,,,,,,,0.184,0.333,0.468
61,2024-09-20,746013,Strikeout,strikeout,True,656537,669276,Derek Hill,Dylan Lee,0,40a69b9b-ede5-4024-ab55-70f22d02938f,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.16,2.67,58.1,104.0,98.0,105.0,0.642,11.26,2.62,7.41,1.08,0.76,0.152,0.49,0.103,0.276,0.444,104.0,105.0,97.0,,,,91.0,103.0,101.0,101.0,104.0,109.0,,,,0.329,,0.547,,0.124,0.52,,1.33,,-0.5,92.3,,85.7,84.0,,0.269,0.463,0.179,,,,0.265,0.382,0.443,,,,,,,,,,,,,,,,0.184,0.333,0.468
62,2024-09-20,746013,Intent Walk,intent_walk,False,669394,669276,Jake Burger,Dylan Lee,0,07460136-0636-1033-000c-f08cd117d70a,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.16,2.67,58.1,104.0,98.0,105.0,0.642,11.26,2.62,7.41,1.08,0.76,0.152,0.49,0.103,0.276,0.444,104.0,105.0,97.0,,,,91.0,103.0,101.0,101.0,104.0,109.0,,,,0.329,,0.547,,0.124,0.52,,1.33,,-0.5,92.3,,85.7,84.0,,0.269,0.463,0.179,,,,0.265,0.382,0.443,,,,,,,,,,,,,,,,0.184,0.333,0.468
63,2024-09-20,746013,Strikeout,strikeout,True,665506,572955,Cristian Pache,Pierce Johnson,0,e088f607-2e42-4302-9d4f-2d35654a2928,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.46,3.63,54.2,102.0,133.0,104.0,0.74,10.7,3.95,7.41,0.82,1.24,0.175,0.431,0.139,0.336,0.444,,,,146.0,103.0,108.0,100.0,99.0,97.0,,,,98.0,87.0,85.0,0.235,0.039,,0.727,,0.16,1.39,,0.67,,95.4,92.0,,,85.4,0.206,0.265,0.257,0.0,0.0,0.273,,,,0.232,0.366,0.288,,,,,,,,,,,,,,,
64,2024-09-20,746013,Field Error,field_error,False,657656,686539,Ramón Laureano,Declan Cronin,0,4168c60e-52f6-4295-af7e-b3e0d1c6f0f9,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.41,3.47,69.1,97.0,75.0,97.0,0.752,9.22,2.99,9.48,0.13,2.49,0.265,0.37,0.14,0.33,0.449,,,,,,,120.0,106.0,106.0,75.0,91.0,99.0,,,,0.069,,0.525,,0.001,4.08,,0.46,,-6.34,93.8,,95.9,87.0,,0.043,0.043,0.417,,,,,,,,,,,,,68.0,97.0,88.0,0.405,-0.22,93.3,0.34,0.437,0.156,0.259,0.322,0.318
65,2024-09-20,746013,Strikeout Double Play,strikeout_double_play,True,669221,686539,Sean Murphy,Declan Cronin,1,01807949-c38a-426b-8ab6-ada32ced42f9,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.41,3.47,69.1,97.0,75.0,97.0,0.752,9.22,2.99,9.48,0.13,2.49,0.265,0.37,0.14,0.33,0.449,,,,,,,120.0,106.0,106.0,75.0,91.0,99.0,,,,0.069,,0.525,,0.001,4.08,,0.46,,-6.34,93.8,,95.9,87.0,,0.043,0.043,0.417,,,,,,,,,,,,,68.0,97.0,88.0,0.405,-0.22,93.3,0.34,0.437,0.156,0.259,0.322,0.318
66,2024-09-20,746013,Strikeout,strikeout,True,570482,686539,Gio Urshela,Declan Cronin,0,5f2a534d-fc45-45c1-b94b-5d5941eb7619,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.41,3.47,69.1,97.0,75.0,97.0,0.752,9.22,2.99,9.48,0.13,2.49,0.265,0.37,0.14,0.33,0.449,,,,,,,120.0,106.0,106.0,75.0,91.0,99.0,,,,0.069,,0.525,,0.001,4.08,,0.46,,-6.34,93.8,,95.9,87.0,,0.043,0.043,0.417,,,,,,,,,,,,,68.0,97.0,88.0,0.405,-0.22,93.3,0.34,0.437,0.156,0.259,0.322,0.318
67,2024-09-20,746013,Strikeout,strikeout,True,681146,641729,Jonah Bride,Joe Jiménez,0,bf8fb64d-f9da-49d0-8723-98048eb0b92d,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,ATL,2.34,2.5,65.1,105.0,101.0,106.0,0.698,10.88,2.89,5.65,0.28,0.9,0.21,0.446,0.147,0.301,0.442,65.0,112.0,112.0,,,,98.0,102.0,105.0,106.0,107.0,106.0,,,,0.461,,0.495,,0.044,1.71,,1.8,,2.77,94.5,,89.0,84.6,,0.208,0.255,0.261,,,,0.176,0.176,0.192,,,,,,,,,,,,,,,,0.144,0.225,0.402
68,2024-09-20,746013,Strikeout,strikeout,True,672640,641729,Otto Lopez,Joe Jiménez,0,5c28b0d8-1f00-41f5-aae6-972898f23fbd,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,ATL,2.34,2.5,65.1,105.0,101.0,106.0,0.698,10.88,2.89,5.65,0.28,0.9,0.21,0.446,0.147,0.301,0.442,65.0,112.0,112.0,,,,98.0,102.0,105.0,106.0,107.0,106.0,,,,0.461,,0.495,,0.044,1.71,,1.8,,2.77,94.5,,89.0,84.6,,0.208,0.255,0.261,,,,0.176,0.176,0.192,,,,,,,,,,,,,,,,0.144,0.225,0.402
69,2024-09-20,746013,Strikeout,strikeout,True,665052,641729,Griffin Conine,Joe Jiménez,0,1cf97c7d-27d6-4a52-aabc-ec1b9305f371,641729.0,joejimenez,"Jiménez, J",Right,Joe Jiménez,ATL,2.34,2.5,65.1,105.0,101.0,106.0,0.698,10.88,2.89,5.65,0.28,0.9,0.21,0.446,0.147,0.301,0.442,65.0,112.0,112.0,,,,98.0,102.0,105.0,106.0,107.0,106.0,,,,0.461,,0.495,,0.044,1.71,,1.8,,2.77,94.5,,89.0,84.6,,0.208,0.255,0.261,,,,0.176,0.176,0.192,,,,,,,,,,,,,,,,0.144,0.225,0.402
70,2024-09-20,746013,Flyout,field_out,True,606115,622786,Orlando Arcia,Jesus Tinoco,0,e3b029a7-166f-4725-93de-05dc53297f9c,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.38,3.52,37.1,104.0,119.0,107.0,0.745,9.64,2.65,5.79,0.72,1.22,0.277,0.33,0.202,0.404,0.423,100.0,93.0,92.0,,,,105.0,105.0,105.0,137.0,107.0,113.0,115.0,136.0,96.0,0.13,0.002,0.526,,0.029,-4.01,21.32,2.79,,4.52,96.3,92.4,90.1,86.6,,0.316,0.737,0.196,,,,0.143,0.143,0.4,,,,,,,96.0,98.0,98.0,0.314,1.42,96.1,0.268,0.317,0.118,0.091,0.136,0.397
71,2024-09-20,746013,Lineout,field_out,True,671739,622786,Michael Harris II,Jesus Tinoco,0,5c13dd0d-4e95-47f3-9848-36888cee6ce5,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.38,3.52,37.1,104.0,119.0,107.0,0.745,9.64,2.65,5.79,0.72,1.22,0.277,0.33,0.202,0.404,0.423,100.0,93.0,92.0,,,,105.0,105.0,105.0,137.0,107.0,113.0,115.0,136.0,96.0,0.13,0.002,0.526,,0.029,-4.01,21.32,2.79,,4.52,96.3,92.4,90.1,86.6,,0.316,0.737,0.196,,,,0.143,0.143,0.4,,,,,,,96.0,98.0,98.0,0.314,1.42,96.1,0.268,0.317,0.118,0.091,0.136,0.397
72,2024-09-20,746013,Groundout,field_out,True,645277,622786,Ozzie Albies,Jesus Tinoco,0,da70de0d-91e7-40cf-ab5f-d2d1a43c3569,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,3.38,3.52,37.1,104.0,119.0,107.0,0.745,9.64,2.65,5.79,0.72,1.22,0.277,0.33,0.202,0.404,0.423,100.0,93.0,92.0,,,,105.0,105.0,105.0,137.0,107.0,113.0,115.0,136.0,96.0,0.13,0.002,0.526,,0.029,-4.01,21.32,2.79,,4.52,96.3,92.4,90.1,86.6,,0.316,0.737,0.196,,,,0.143,0.143,0.4,,,,,,,96.0,98.0,98.0,0.314,1.42,96.1,0.268,0.317,0.118,0.091,0.136,0.397
