,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff
37,2024-04-08,746735,Groundout,field_out,True,656555,668933,Rhys Hoskins,Graham Ashcraft,1,f72f991b-25fd-482e-a573-c00915ca234f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-04-08,746735,Groundout,field_out,True,694192,668933,Jackson Chourio,Graham Ashcraft,0,7ea39a16-5642-46c5-9298-89a551f1540b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-04-08,746735,Home Run,home_run,False,668930,668933,Brice Turang,Graham Ashcraft,1,da41d170-055d-42b4-ba08-673912409076,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-04-08,746735,Single,single,False,687401,668933,Joey Ortiz,Graham Ashcraft,0,f091c03a-ced8-41f4-a589-e23fb8a43261,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-04-08,746735,Single,single,False,686554,668933,Oliver Dunn,Graham Ashcraft,1,4b4ed6e6-183c-4a5e-8a6b-7342d10ad892,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-04-08,746735,Single,single,False,661388,668933,William Contreras,Graham Ashcraft,1,4bf2d5aa-59a8-4713-bb94-bd7b60d06d4c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-04-08,746735,Lineout,field_out,True,592885,668933,Christian Yelich,Graham Ashcraft,0,96f716f0-56f0-4a3f-9928-3dd476f06ae3,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-04-08,746735,Home Run,home_run,False,682829,656266,Elly De La Cruz,J.B. Bukauskas,0,4de7d7ce-4645-44b6-8fc3-96ebab1d029e,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,85.0,105.0,101.0,101.0,94.0,97.0,,,,0.489,,0.511,,,0.99,3.38,,,,93.4,84.6,,,,0.0,0.0,0.579,0.273,0.545,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-04-08,746735,Single,single,False,669289,656266,Santiago Espinal,J.B. Bukauskas,0,c2f40508-e460-4d55-bb3e-654abc63ce0b,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,85.0,105.0,101.0,101.0,94.0,97.0,,,,0.489,,0.511,,,0.99,3.38,,,,93.4,84.6,,,,0.0,0.0,0.579,0.273,0.545,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-04-08,746735,Flyout,field_out,True,666181,656266,Will Benson,J.B. Bukauskas,0,17db084e-ce27-403e-a674-38073e1e025b,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,85.0,105.0,101.0,101.0,94.0,97.0,,,,0.489,,0.511,,,0.99,3.38,,,,93.4,84.6,,,,0.0,0.0,0.579,0.273,0.545,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-04-08,746735,Strikeout,strikeout,True,669352,656266,Bubba Thompson,J.B. Bukauskas,0,0c608d3a-84ea-4d75-9f46-934ca76cc29c,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,85.0,105.0,101.0,101.0,94.0,97.0,,,,0.489,,0.511,,,0.99,3.38,,,,93.4,84.6,,,,0.0,0.0,0.579,0.273,0.545,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-04-08,746735,Groundout,field_out,True,656413,656266,Stuart Fairchild,J.B. Bukauskas,1,496e4ce9-b124-4805-bcb8-c7c1b5eff411,656266.0,jbbukauskas,Bukauskas,Right,J.B. Bukauskas,MIL,1.5,7.42,6.0,99.0,93.0,99.0,0.65,9.0,1.5,4.5,1.5,1.4,0.067,0.467,0.0,0.533,0.364,,,,85.0,105.0,101.0,101.0,94.0,97.0,,,,0.489,,0.511,,,0.99,3.38,,,,93.4,84.6,,,,0.0,0.0,0.579,0.273,0.545,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-04-08,746735,Flyout,field_out,True,642715,668933,Willy Adames,Graham Ashcraft,0,8a136a1a-7d26-42cd-b068-de282582df27,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-04-08,746735,Single,single,False,686217,668933,Sal Frelick,Graham Ashcraft,0,ecd92ed2-8cdd-46bd-92af-74dbba7cf635,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-04-08,746735,Strikeout,strikeout,True,656555,668933,Rhys Hoskins,Graham Ashcraft,0,a453dfec-a7c7-4c8b-b06e-638c3bc4268b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-04-08,746735,Single,single,False,694192,668933,Jackson Chourio,Graham Ashcraft,1,9a57cd32-5de8-4946-a7b4-1973b07cfbf9,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-04-08,746735,Double,double,False,668930,668933,Brice Turang,Graham Ashcraft,1,967fe9ec-7c38-4af3-a2af-b8b385daeacf,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-04-08,746735,Single,single,False,687401,668933,Joey Ortiz,Graham Ashcraft,1,75e8c636-837f-40a0-881c-a055556caca4,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-04-08,746735,Flyout,field_out,True,686554,458677,Oliver Dunn,Justin Wilson,0,222cf910-28ca-40a9-8201-1d97b75532b6,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.38,2.44,24.2,102.0,104.0,102.0,0.769,10.95,2.19,10.22,1.09,0.97,0.423,0.31,0.211,0.31,0.455,,,,,,,130.0,100.0,101.0,90.0,107.0,106.0,,0.254,0.229,,2.12,,-0.34,,92.1,,,88.2,0.296,0.444,0.149,0.231,0.269,0.348,,,,,,,,,,,,,102.0,101.0,102.0,42.0,61.0,88.0,0.499,0.018,-1.47,2.17,95.3,86.4,0.304,0.478,0.32,,,,,,
56,2024-04-08,746735,Groundout,field_out,True,668715,606303,Spencer Steer,Joel Payamps,0,4bcae362-8d53-411a-8737-0043f7fabc1a,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,95.0,99.0,97.0,113.0,104.0,110.0,,,,0.205,,0.386,0.106,,0.86,-0.5,-0.89,,89.6,94.7,83.7,,,,0.245,0.415,0.275,0.207,0.414,0.123,0.313,0.375,0.219,,,,,,,99.0,102.0,98.0,,,,0.303,,0.1,,94.7,,0.176,0.471,0.365,,,,,,
57,2024-04-08,746735,Strikeout,strikeout,True,687952,606303,Christian Encarnacion-Strand,Joel Payamps,0,7bc480b3-dccf-4ebc-a0d7-da95d44c274e,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,95.0,99.0,97.0,113.0,104.0,110.0,,,,0.205,,0.386,0.106,,0.86,-0.5,-0.89,,89.6,94.7,83.7,,,,0.245,0.415,0.275,0.207,0.414,0.123,0.313,0.375,0.219,,,,,,,99.0,102.0,98.0,,,,0.303,,0.1,,94.7,,0.176,0.471,0.365,,,,,,
58,2024-04-08,746735,Groundout,field_out,True,600869,606303,Jeimer Candelario,Joel Payamps,0,91dd32e0-3d69-4e88-b824-dc51a58b6c56,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,95.0,99.0,97.0,113.0,104.0,110.0,,,,0.205,,0.386,0.106,,0.86,-0.5,-0.89,,89.6,94.7,83.7,,,,0.245,0.415,0.275,0.207,0.414,0.123,0.313,0.375,0.219,,,,,,,99.0,102.0,98.0,,,,0.303,,0.1,,94.7,,0.176,0.471,0.365,,,,,,
59,2024-04-08,746735,Double,double,False,661388,458677,William Contreras,Justin Wilson,0,30cad00b-7ddd-4629-ba9f-7cdd3dcf3a82,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.38,2.44,24.2,102.0,104.0,102.0,0.769,10.95,2.19,10.22,1.09,0.97,0.423,0.31,0.211,0.31,0.455,,,,,,,130.0,100.0,101.0,90.0,107.0,106.0,,0.254,0.229,,2.12,,-0.34,,92.1,,,88.2,0.296,0.444,0.149,0.231,0.269,0.348,,,,,,,,,,,,,102.0,101.0,102.0,42.0,61.0,88.0,0.499,0.018,-1.47,2.17,95.3,86.4,0.304,0.478,0.32,,,,,,
60,2024-04-08,746735,Home Run,home_run,False,592885,458677,Christian Yelich,Justin Wilson,1,527465c6-cca6-44b3-aa34-c6ba26a5d5f3,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.38,2.44,24.2,102.0,104.0,102.0,0.769,10.95,2.19,10.22,1.09,0.97,0.423,0.31,0.211,0.31,0.455,,,,,,,130.0,100.0,101.0,90.0,107.0,106.0,,0.254,0.229,,2.12,,-0.34,,92.1,,,88.2,0.296,0.444,0.149,0.231,0.269,0.348,,,,,,,,,,,,,102.0,101.0,102.0,42.0,61.0,88.0,0.499,0.018,-1.47,2.17,95.3,86.4,0.304,0.478,0.32,,,,,,
61,2024-04-08,746735,Strikeout,strikeout,True,642715,608371,Willy Adames,Lucas Sims,0,8505438d-7aac-458e-98c8-1f8f9fc839b9,608371.0,lucassims,Sims,Right,Lucas Sims,CIN,3.38,4.51,32.0,95.0,131.0,105.0,0.762,9.84,5.34,7.88,1.69,0.52,0.256,0.36,0.326,0.267,0.403,,,,,,,151.0,96.0,114.0,120.0,109.0,105.0,,0.065,0.492,,3.57,,0.59,,91.6,,,84.1,0.143,0.143,0.478,0.214,0.375,0.244,,,,,,,105.0,98.0,101.0,0.06,-1.85,79.9,114.0,90.0,94.0,29.0,81.0,73.0,0.379,0.003,-2.13,9.84,94.2,88.3,0.265,0.551,0.248,0.4,0.4,0.364,,,
62,2024-04-08,746735,Strikeout,strikeout,True,686217,608371,Sal Frelick,Lucas Sims,0,164e004d-504c-45cf-b308-ec3e37d7fe8a,608371.0,lucassims,Sims,Right,Lucas Sims,CIN,3.38,4.51,32.0,95.0,131.0,105.0,0.762,9.84,5.34,7.88,1.69,0.52,0.256,0.36,0.326,0.267,0.403,,,,,,,151.0,96.0,114.0,120.0,109.0,105.0,,0.065,0.492,,3.57,,0.59,,91.6,,,84.1,0.143,0.143,0.478,0.214,0.375,0.244,,,,,,,105.0,98.0,101.0,0.06,-1.85,79.9,114.0,90.0,94.0,29.0,81.0,73.0,0.379,0.003,-2.13,9.84,94.2,88.3,0.265,0.551,0.248,0.4,0.4,0.364,,,
63,2024-04-08,746735,Single,single,False,656555,608371,Rhys Hoskins,Lucas Sims,0,45f69bc7-c4af-4e28-814e-46b3d33cbfc4,608371.0,lucassims,Sims,Right,Lucas Sims,CIN,3.38,4.51,32.0,95.0,131.0,105.0,0.762,9.84,5.34,7.88,1.69,0.52,0.256,0.36,0.326,0.267,0.403,,,,,,,151.0,96.0,114.0,120.0,109.0,105.0,,0.065,0.492,,3.57,,0.59,,91.6,,,84.1,0.143,0.143,0.478,0.214,0.375,0.244,,,,,,,105.0,98.0,101.0,0.06,-1.85,79.9,114.0,90.0,94.0,29.0,81.0,73.0,0.379,0.003,-2.13,9.84,94.2,88.3,0.265,0.551,0.248,0.4,0.4,0.364,,,
64,2024-04-08,746735,Strikeout,strikeout,True,694192,608371,Jackson Chourio,Lucas Sims,0,fa08faaf-8859-4185-9ca1-30666ea27cdf,608371.0,lucassims,Sims,Right,Lucas Sims,CIN,3.38,4.51,32.0,95.0,131.0,105.0,0.762,9.84,5.34,7.88,1.69,0.52,0.256,0.36,0.326,0.267,0.403,,,,,,,151.0,96.0,114.0,120.0,109.0,105.0,,0.065,0.492,,3.57,,0.59,,91.6,,,84.1,0.143,0.143,0.478,0.214,0.375,0.244,,,,,,,105.0,98.0,101.0,0.06,-1.85,79.9,114.0,90.0,94.0,29.0,81.0,73.0,0.379,0.003,-2.13,9.84,94.2,88.3,0.265,0.551,0.248,0.4,0.4,0.364,,,
65,2024-04-08,746735,Groundout,field_out,True,663886,663542,Tyler Stephenson,Bryan Hudson,0,212b6e0b-bf3e-47eb-a57b-10f3840458ea,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.221,0.253,,-0.05,,2.78,,86.7,,,81.9,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,84.0,106.0,103.0,,,,0.526,,1.88,,91.7,,0.185,0.346,0.197,,,,,,
66,2024-04-08,746735,Home Run,home_run,False,682829,663542,Elly De La Cruz,Bryan Hudson,0,349fcd4d-0b4a-4ccb-9168-7c55050120c5,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.221,0.253,,-0.05,,2.78,,86.7,,,81.9,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,84.0,106.0,103.0,,,,0.526,,1.88,,91.7,,0.185,0.346,0.197,,,,,,
67,2024-04-08,746735,Groundout,field_out,True,669289,663542,Santiago Espinal,Bryan Hudson,0,da6f91b7-2307-4187-bfef-5defdd54bf1b,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.221,0.253,,-0.05,,2.78,,86.7,,,81.9,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,84.0,106.0,103.0,,,,0.526,,1.88,,91.7,,0.185,0.346,0.197,,,,,,
68,2024-04-08,746735,Walk,walk,False,666181,663542,Will Benson,Bryan Hudson,0,cfe50e4d-a10d-49c3-9788-0f5091e5febd,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.221,0.253,,-0.05,,2.78,,86.7,,,81.9,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,84.0,106.0,103.0,,,,0.526,,1.88,,91.7,,0.185,0.346,0.197,,,,,,
69,2024-04-08,746735,Double,double,False,669352,663542,Bubba Thompson,Bryan Hudson,1,eef55ffd-dbdb-4b8c-a2c7-f4468992a3bc,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.221,0.253,,-0.05,,2.78,,86.7,,,81.9,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,84.0,106.0,103.0,,,,0.526,,1.88,,91.7,,0.185,0.346,0.197,,,,,,
70,2024-04-08,746735,Flyout,field_out,True,656413,663542,Stuart Fairchild,Bryan Hudson,0,7e765f67-f009-4b69-87cb-30dea569e634,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.221,0.253,,-0.05,,2.78,,86.7,,,81.9,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,84.0,106.0,103.0,,,,0.526,,1.88,,91.7,,0.185,0.346,0.197,,,,,,
71,2024-04-08,746735,Groundout,field_out,True,668930,518585,Brice Turang,Fernando Cruz,0,7d19cce4-8f75-4b93-a0ca-9ad2545b928e,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,,,,,,,82.0,94.0,95.0,,0.268,,,-1.25,,,,88.8,,,,0.344,0.719,0.317,,,,,,,,,,,,,,,,90.0,95.0,89.0,159.0,95.0,113.0,0.301,0.431,-0.28,2.35,94.7,81.7,0.316,0.553,0.178,,,,0.09,0.128,0.573
72,2024-04-08,746735,Strikeout,strikeout,True,687401,518585,Joey Ortiz,Fernando Cruz,0,b761d637-a500-41c3-a170-67f73e95e32b,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,,,,,,,82.0,94.0,95.0,,0.268,,,-1.25,,,,88.8,,,,0.344,0.719,0.317,,,,,,,,,,,,,,,,90.0,95.0,89.0,159.0,95.0,113.0,0.301,0.431,-0.28,2.35,94.7,81.7,0.316,0.553,0.178,,,,0.09,0.128,0.573
73,2024-04-08,746735,Strikeout,strikeout,True,686554,518585,Oliver Dunn,Fernando Cruz,0,daa6442f-44c9-489e-8035-5ede7214e7b4,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,,,,,,,82.0,94.0,95.0,,0.268,,,-1.25,,,,88.8,,,,0.344,0.719,0.317,,,,,,,,,,,,,,,,90.0,95.0,89.0,159.0,95.0,113.0,0.301,0.431,-0.28,2.35,94.7,81.7,0.316,0.553,0.178,,,,0.09,0.128,0.573
74,2024-04-08,746735,Pop Out,field_out,True,668715,669060,Spencer Steer,Bryse Wilson,0,e259add9-ad1f-47d0-a7d8-2297e36a20cf,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,90.0,106.0,96.0,,,,97.0,97.0,93.0,0.317,0.338,,0.046,0.87,1.33,,-1.63,88.9,88.1,93.2,,0.234,0.372,0.248,,,,0.228,0.36,0.159,0.25,0.375,0.15,107.0,108.0,107.0,0.154,-1.78,80.3,88.0,111.0,105.0,,,,0.145,,-2.82,,93.6,,0.268,0.482,0.24,0.261,0.587,0.245,,,
75,2024-04-08,746735,Strikeout,strikeout,True,687952,669060,Christian Encarnacion-Strand,Bryse Wilson,0,67c01221-1a46-4258-bd21-02c3e9cbb931,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,90.0,106.0,96.0,,,,97.0,97.0,93.0,0.317,0.338,,0.046,0.87,1.33,,-1.63,88.9,88.1,93.2,,0.234,0.372,0.248,,,,0.228,0.36,0.159,0.25,0.375,0.15,107.0,108.0,107.0,0.154,-1.78,80.3,88.0,111.0,105.0,,,,0.145,,-2.82,,93.6,,0.268,0.482,0.24,0.261,0.587,0.245,,,
