,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
19,2024-07-16,747298,Single,single,False,607208,656557,Trea Turner,Tanner Houck,0,806c5490-e9b0-49fd-9de9-55179a35ca15,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,0.299,0.022,0.423,,,-0.99,0.49,1.85,,,87.1,,93.4,83.1,,0.2,0.4,0.235,,,,0.191,0.275,0.294,,,,0.275,0.344,0.129,,,,,,,,,,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
20,2024-07-16,747298,Grounded Into DP,grounded_into_double_play,True,547180,656557,Bryce Harper,Tanner Houck,1,2b14e25c-1cc6-43fc-9bdb-0a762e3ef36f,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,0.299,0.022,0.423,,,-0.99,0.49,1.85,,,87.1,,93.4,83.1,,0.2,0.4,0.235,,,,0.191,0.275,0.294,,,,0.275,0.344,0.129,,,,,,,,,,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
21,2024-07-16,747298,Strikeout,strikeout,True,661388,656557,William Contreras,Tanner Houck,0,97607f15-3417-41da-8829-714b4c10aed8,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,95.0,93.0,93.0,0.299,0.022,0.423,,,-0.99,0.49,1.85,,,87.1,,93.4,83.1,,0.2,0.4,0.235,,,,0.191,0.275,0.294,,,,0.275,0.344,0.129,,,,,,,,,,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,
22,2024-07-16,747298,Single,single,False,543760,657277,Marcus Semien,Logan Webb,0,23d424d7-52f0-403d-be50-6ee4271bbc37,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
23,2024-07-16,747298,Walk,walk,False,680757,657277,Steven Kwan,Logan Webb,1,f70207a9-3fd6-4fd1-90a6-6d4678279686,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
24,2024-07-16,747298,Groundout,field_out,True,683002,657277,Gunnar Henderson,Logan Webb,1,056dbb7a-ad8c-4f90-aa65-a31af25e5154,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
25,2024-07-16,747298,Double,double,False,665742,657277,Juan Soto,Logan Webb,1,680174c7-d498-4780-ba83-d07d113a4079,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
26,2024-07-16,747298,Groundout,field_out,True,592450,657277,Aaron Judge,Logan Webb,0,5dda80fb-886c-4a17-8e57-1282528c5680,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
27,2024-07-16,747298,Single,single,False,681807,657277,David Fry,Logan Webb,1,d511c560-8fdd-4ffe-9ea0-556a1662f764,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
28,2024-07-16,747298,Strikeout,strikeout,True,608070,657277,José Ramírez,Logan Webb,0,1f631696-dc17-4dd5-8d30-4a891f0ce6a9,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.011,0.223,,0.329,5.55,1.02,0.18,,0.28,90.3,87.4,92.2,83.5,,,,,,,,0.247,0.323,0.227,0.283,0.405,0.197,0.276,0.346,0.15,56.0,109.0,91.0,0.048,1.24,92.3,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,
29,2024-07-16,747298,Groundout,field_out,True,592885,676979,Christian Yelich,Garrett Crochet,0,0190aacc-a7e5-4493-a22f-fc592bf4d6a6,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.273,0.114,,0.061,2.05,,-2.87,,-0.38,91.4,90.8,,84.1,,0.213,0.283,0.351,,,,0.227,0.614,0.372,0.179,0.321,0.279,,,,105.0,103.0,103.0,0.552,1.77,97.0,0.188,0.274,0.31,,,,,,,,,,,,,,,,,,
30,2024-07-16,747298,Single,single,False,664761,676979,Alec Bohm,Garrett Crochet,0,e11f63fc-ec82-4678-b8da-1a2e4082840c,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.273,0.114,,0.061,2.05,,-2.87,,-0.38,91.4,90.8,,84.1,,0.213,0.283,0.351,,,,0.227,0.614,0.372,0.179,0.321,0.279,,,,105.0,103.0,103.0,0.552,1.77,97.0,0.188,0.274,0.31,,,,,,,,,,,,,,,,,,
31,2024-07-16,747298,Strikeout,strikeout,True,606192,676979,Teoscar Hernández,Garrett Crochet,0,1dac732b-c978-434e-a122-df6987740752,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.273,0.114,,0.061,2.05,,-2.87,,-0.38,91.4,90.8,,84.1,,0.213,0.283,0.351,,,,0.227,0.614,0.372,0.179,0.321,0.279,,,,105.0,103.0,103.0,0.552,1.77,97.0,0.188,0.274,0.31,,,,,,,,,,,,,,,,,,
32,2024-07-16,747298,Groundout,field_out,True,595777,676979,Jurickson Profar,Garrett Crochet,0,78ac1efd-c002-4f0b-b7f1-382df7dd1f7b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,,,,138.0,99.0,103.0,92.0,107.0,104.0,,0.273,0.114,,0.061,2.05,,-2.87,,-0.38,91.4,90.8,,84.1,,0.213,0.283,0.351,,,,0.227,0.614,0.372,0.179,0.321,0.279,,,,105.0,103.0,103.0,0.552,1.77,97.0,0.188,0.274,0.31,,,,,,,,,,,,,,,,,,
33,2024-07-16,747298,Groundout,field_out,True,665489,684007,Vladimir Guerrero Jr.,Shota Imanaga,0,3aa49fd3-4725-47da-944d-907cde7bfb0f,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.009,0.067,0.044,0.001,-8.77,-1.44,-1.0,-0.86,-3.42,89.8,87.6,89.4,81.9,72.9,0.5,1.25,0.125,0.429,0.429,0.0,0.333,0.375,0.321,,,,,,,95.0,104.0,106.0,0.547,1.17,91.8,0.213,0.376,0.191,,,,,,,80.0,102.0,96.0,0.33,0.11,83.1,0.252,0.357,0.406,,,
