,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
34,2024-08-22,747082,Groundout,field_out,True,592663,680885,J.T. Realmuto,Spencer Schwellenbach,0,c0f05f15-8f61-4be0-97bb-e4a6926905da,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
35,2024-08-22,747082,Strikeout,strikeout,True,669016,680885,Brandon Marsh,Spencer Schwellenbach,0,4439020a-778e-40e7-894c-800b9d052fa9,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
36,2024-08-22,747082,Strikeout,strikeout,True,642215,680885,Weston Wilson,Spencer Schwellenbach,0,0553c1cf-32ad-4720-bbd0-1e65229aae43,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
37,2024-08-22,747082,Groundout,field_out,True,542303,650911,Marcell Ozuna,Cristopher Sánchez,0,367ca54a-8d97-4701-9263-27d43e3d8fef,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
38,2024-08-22,747082,Groundout,field_out,True,621566,650911,Matt Olson,Cristopher Sánchez,0,3ce14f25-dc62-4741-9063-9176df911802,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
39,2024-08-22,747082,Groundout,field_out,True,657656,650911,Ramón Laureano,Cristopher Sánchez,0,d3adf076-7014-43fd-ab0f-0b7fe67bf8b3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
40,2024-08-22,747082,Flyout,field_out,True,679032,680885,Johan Rojas,Spencer Schwellenbach,0,9519a644-4c83-43cc-bf2c-958081c29360,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
41,2024-08-22,747082,Strikeout,strikeout,True,656941,680885,Kyle Schwarber,Spencer Schwellenbach,0,d575ce92-9b2e-44d6-ab8a-fc48287c55d2,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
42,2024-08-22,747082,Lineout,field_out,True,607208,680885,Trea Turner,Spencer Schwellenbach,0,f1f66141-9ac8-4942-9167-eb8ee280e693,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
43,2024-08-22,747082,Home Run,home_run,False,594807,650911,Adam Duvall,Cristopher Sánchez,0,ee21378e-7658-4174-9209-10c011c44372,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
44,2024-08-22,747082,Groundout,field_out,True,606115,650911,Orlando Arcia,Cristopher Sánchez,0,6e48786e-8354-42d4-a733-f5d13180f397,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
45,2024-08-22,747082,Strikeout,strikeout,True,669221,650911,Sean Murphy,Cristopher Sánchez,0,ec26f4b7-29e7-4ba1-a55c-8c7caffbe79f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
46,2024-08-22,747082,Groundout,field_out,True,570482,650911,Gio Urshela,Cristopher Sánchez,0,d9d2dfbe-9b8b-4c72-afb8-4a4c411ae152,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,,,,,,,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,,,,0.471,,0.001,,0.169,,,2.6,,-0.63,0.34,,,86.5,,94.3,84.3,,0.228,0.38,0.303,,,,,,,,,,,,,0.362,0.49,0.122,91.0,106.0,115.0,0.359,1.68,85.1,0.18,0.216,0.343
47,2024-08-22,747082,Pop Out,field_out,True,547180,680885,Bryce Harper,Spencer Schwellenbach,0,27cf169c-caf4-4a24-90cd-5a2131863075,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
48,2024-08-22,747082,Strikeout,strikeout,True,592206,680885,Nick Castellanos,Spencer Schwellenbach,0,84c47a03-ccf4-475b-99e5-f9f490c2561f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
49,2024-08-22,747082,Single,single,False,681082,680885,Bryson Stott,Spencer Schwellenbach,0,91cd8c6b-afd8-45c6-a87a-b10c0475800a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
50,2024-08-22,747082,Double,double,False,592663,680885,J.T. Realmuto,Spencer Schwellenbach,1,1e3253b7-d97a-41b8-af1b-a3965375fe14,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,99.0,101.0,105.0,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.267,0.166,0.139,0.201,0.151,0.12,-0.21,1.84,0.46,0.83,0.48,96.0,92.7,84.3,95.1,87.0,80.3,0.198,0.296,0.299,0.25,0.45,0.247,0.145,0.255,0.466,0.32,0.58,0.211,0.227,0.432,0.444,0.25,0.35,0.103,,,,,,,,,
51,2024-08-22,747082,Strikeout,strikeout,True,669016,572955,Brandon Marsh,Pierce Johnson,0,14c08f54-760f-480d-b6f5-2fdeaea3764d,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,147.0,103.0,108.0,98.0,97.0,95.0,,,,,,,108.0,86.0,85.0,,,,,0.214,0.031,,,0.754,-1.26,0.88,,,,0.89,95.4,92.0,,,,85.5,,,,0.28,0.36,0.241,,,,0.0,0.0,0.286,0.231,0.34,0.297,,,,,,,,,,,,
52,2024-08-22,747082,Single,single,False,671739,621383,Michael Harris II,Tanner Banks,0,2ea8ef47-f258-4b77-a1e2-7bbe08c3a5d7,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.86,3.37,60.2,103.0,96.0,101.0,0.762,9.49,2.82,8.31,0.89,1.37,0.294,0.318,0.147,0.271,0.427,116.0,111.0,109.0,84.0,108.0,105.0,74.0,107.0,96.0,108.0,95.0,93.0,,,,,,,0.084,0.294,,,0.32,0.155,0.18,,,0.85,0.2,1.74,93.5,,,92.2,88.0,82.2,0.273,0.409,0.23,0.235,0.353,0.262,,,,,,,0.158,0.237,0.315,0.278,0.278,0.382,87.0,98.0,99.0,0.147,-2.18,86.2,0.282,0.538,0.159
53,2024-08-22,747082,Flyout,field_out,True,593160,621383,Whit Merrifield,Tanner Banks,0,9ea377a3-251d-4bba-935d-bd5eaea67752,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.86,3.37,60.2,103.0,96.0,101.0,0.762,9.49,2.82,8.31,0.89,1.37,0.294,0.318,0.147,0.271,0.427,116.0,111.0,109.0,84.0,108.0,105.0,74.0,107.0,96.0,108.0,95.0,93.0,,,,,,,0.084,0.294,,,0.32,0.155,0.18,,,0.85,0.2,1.74,93.5,,,92.2,88.0,82.2,0.273,0.409,0.23,0.235,0.353,0.262,,,,,,,0.158,0.237,0.315,0.278,0.278,0.382,87.0,98.0,99.0,0.147,-2.18,86.2,0.282,0.538,0.159
54,2024-08-22,747082,Strikeout,strikeout,True,542303,621383,Marcell Ozuna,Tanner Banks,0,c154220a-a143-49a0-bd78-1e8549efe237,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.86,3.37,60.2,103.0,96.0,101.0,0.762,9.49,2.82,8.31,0.89,1.37,0.294,0.318,0.147,0.271,0.427,116.0,111.0,109.0,84.0,108.0,105.0,74.0,107.0,96.0,108.0,95.0,93.0,,,,,,,0.084,0.294,,,0.32,0.155,0.18,,,0.85,0.2,1.74,93.5,,,92.2,88.0,82.2,0.273,0.409,0.23,0.235,0.353,0.262,,,,,,,0.158,0.237,0.315,0.278,0.278,0.382,87.0,98.0,99.0,0.147,-2.18,86.2,0.282,0.538,0.159
55,2024-08-22,747082,Groundout,field_out,True,621566,621383,Matt Olson,Tanner Banks,0,3236b148-3e3d-47ff-ad54-ecba11e8d8c6,621383.0,tannerbanks,Banks,Left,Tanner Banks,- - -,3.86,3.37,60.2,103.0,96.0,101.0,0.762,9.49,2.82,8.31,0.89,1.37,0.294,0.318,0.147,0.271,0.427,116.0,111.0,109.0,84.0,108.0,105.0,74.0,107.0,96.0,108.0,95.0,93.0,,,,,,,0.084,0.294,,,0.32,0.155,0.18,,,0.85,0.2,1.74,93.5,,,92.2,88.0,82.2,0.273,0.409,0.23,0.235,0.353,0.262,,,,,,,0.158,0.237,0.315,0.278,0.278,0.382,87.0,98.0,99.0,0.147,-2.18,86.2,0.282,0.538,0.159
56,2024-08-22,747082,Strikeout,strikeout,True,642215,572955,Weston Wilson,Pierce Johnson,0,0d6c8975-70ae-4f0c-b249-87b178770361,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,147.0,103.0,108.0,98.0,97.0,95.0,,,,,,,108.0,86.0,85.0,,,,,0.214,0.031,,,0.754,-1.26,0.88,,,,0.89,95.4,92.0,,,,85.5,,,,0.28,0.36,0.241,,,,0.0,0.0,0.286,0.231,0.34,0.297,,,,,,,,,,,,
57,2024-08-22,747082,Walk,walk,False,670276,572955,Cal Stevenson,Pierce Johnson,0,c05f8331-77dc-4bd0-90ce-3d32e4c9bae0,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,147.0,103.0,108.0,98.0,97.0,95.0,,,,,,,108.0,86.0,85.0,,,,,0.214,0.031,,,0.754,-1.26,0.88,,,,0.89,95.4,92.0,,,,85.5,,,,0.28,0.36,0.241,,,,0.0,0.0,0.286,0.231,0.34,0.297,,,,,,,,,,,,
58,2024-08-22,747082,Walk,walk,False,656941,572955,Kyle Schwarber,Pierce Johnson,1,0284af9c-46ff-4a2b-a983-3e3c805e870b,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,147.0,103.0,108.0,98.0,97.0,95.0,,,,,,,108.0,86.0,85.0,,,,,0.214,0.031,,,0.754,-1.26,0.88,,,,0.89,95.4,92.0,,,,85.5,,,,0.28,0.36,0.241,,,,0.0,0.0,0.286,0.231,0.34,0.297,,,,,,,,,,,,
59,2024-08-22,747082,Grounded Into DP,grounded_into_double_play,True,607208,572955,Trea Turner,Pierce Johnson,1,e9dbadce-0502-4cc0-8cb6-fd7e86d8a7a2,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,147.0,103.0,108.0,98.0,97.0,95.0,,,,,,,108.0,86.0,85.0,,,,,0.214,0.031,,,0.754,-1.26,0.88,,,,0.89,95.4,92.0,,,,85.5,,,,0.28,0.36,0.241,,,,0.0,0.0,0.286,0.231,0.34,0.297,,,,,,,,,,,,
60,2024-08-22,747082,Strikeout,strikeout,True,657656,614179,Ramón Laureano,José Ruiz,0,0387802b-1ac1-4a66-a028-c9cfac6dee0b,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,119.0,105.0,107.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,,,,,,,0.235,0.264,,,0.05,0.417,-0.66,,,1.8,-0.99,-0.56,96.4,,,95.9,92.3,86.3,0.333,0.333,0.4,0.289,0.553,0.33,,,,,,,0.274,0.425,0.354,0.205,0.308,0.108,97.0,90.0,97.0,0.033,-1.3,90.1,0.2,0.4,0.333
61,2024-08-22,747082,Strikeout,strikeout,True,672284,614179,Jarred Kelenic,José Ruiz,0,d3ceabc5-05f3-433b-9f3d-26082627eab4,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,119.0,105.0,107.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,,,,,,,0.235,0.264,,,0.05,0.417,-0.66,,,1.8,-0.99,-0.56,96.4,,,95.9,92.3,86.3,0.333,0.333,0.4,0.289,0.553,0.33,,,,,,,0.274,0.425,0.354,0.205,0.308,0.108,97.0,90.0,97.0,0.033,-1.3,90.1,0.2,0.4,0.333
62,2024-08-22,747082,Groundout,field_out,True,606115,614179,Orlando Arcia,José Ruiz,0,9dccc97c-881a-4931-b945-76ad90d8aecc,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,119.0,105.0,107.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,,,,,,,0.235,0.264,,,0.05,0.417,-0.66,,,1.8,-0.99,-0.56,96.4,,,95.9,92.3,86.3,0.333,0.333,0.4,0.289,0.553,0.33,,,,,,,0.274,0.425,0.354,0.205,0.308,0.108,97.0,90.0,97.0,0.033,-1.3,90.1,0.2,0.4,0.333
63,2024-08-22,747082,Strikeout,strikeout,True,547180,628452,Bryce Harper,Raisel Iglesias,0,02e0effd-9a16-421a-96ee-bdb39f1d386c,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,1.33,2.16,54.0,106.0,112.0,105.0,0.712,8.67,1.33,4.17,0.33,1.04,0.293,0.331,0.173,0.233,0.409,,,,103.0,106.0,105.0,104.0,97.0,95.0,129.0,105.0,114.0,,,,,,,0.203,0.284,,,0.194,,3.53,,,3.19,2.09,,95.4,,,95.4,84.1,,0.152,0.212,0.417,0.13,0.241,0.286,,,,,,,,,,0.103,0.103,0.12,111.0,113.0,107.0,0.319,3.32,89.4,0.152,0.212,0.336
64,2024-08-22,747082,Strikeout,strikeout,True,592206,628452,Nick Castellanos,Raisel Iglesias,0,9e67e8dc-8b83-49f6-89b3-9c48718df64d,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,1.33,2.16,54.0,106.0,112.0,105.0,0.712,8.67,1.33,4.17,0.33,1.04,0.293,0.331,0.173,0.233,0.409,,,,103.0,106.0,105.0,104.0,97.0,95.0,129.0,105.0,114.0,,,,,,,0.203,0.284,,,0.194,,3.53,,,3.19,2.09,,95.4,,,95.4,84.1,,0.152,0.212,0.417,0.13,0.241,0.286,,,,,,,,,,0.103,0.103,0.12,111.0,113.0,107.0,0.319,3.32,89.4,0.152,0.212,0.336
65,2024-08-22,747082,Strikeout,strikeout,True,681082,628452,Bryson Stott,Raisel Iglesias,0,82db4255-58e5-4701-9ce1-2ddc364ff621,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,1.33,2.16,54.0,106.0,112.0,105.0,0.712,8.67,1.33,4.17,0.33,1.04,0.293,0.331,0.173,0.233,0.409,,,,103.0,106.0,105.0,104.0,97.0,95.0,129.0,105.0,114.0,,,,,,,0.203,0.284,,,0.194,,3.53,,,3.19,2.09,,95.4,,,95.4,84.1,,0.152,0.212,0.417,0.13,0.241,0.286,,,,,,,,,,0.103,0.103,0.12,111.0,113.0,107.0,0.319,3.32,89.4,0.152,0.212,0.336
