,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FO%,SL%,KC%,CH%,wFA/C,wFC/C,wFO/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vFO,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,vSC (sc),Stf+ CU,Loc+ CU,Pit+ CU,CU%,SC%,wCU/C,wSC/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
16,2024-08-19,744976,Flyout,field_out,True,643396,641540,Isiah Kiner-Falefa,Dane Dunning,0,31aea07c-59c5-4cd3-a316-9cb223c744d8,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
17,2024-08-19,744976,Flyout,field_out,True,668804,641540,Bryan Reynolds,Dane Dunning,0,74dd6e09-c9de-47a1-aa21-b6fa8e6f2b62,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
18,2024-08-19,744976,Pop Out,field_out,True,665833,641540,Oneil Cruz,Dane Dunning,0,74c54c61-7e5a-4b5d-a30c-2e0dae885fb3,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
19,2024-08-19,744976,Single,single,False,641680,682847,Jonah Heim,Luis L. Ortiz,0,b635a26c-3fae-4dca-a589-345ff8a773de,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
20,2024-08-19,744976,Strikeout,strikeout,True,665750,682847,Leody Taveras,Luis L. Ortiz,0,94007ec9-a283-4c72-8020-192be73fb846,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
21,2024-08-19,744976,Single,single,False,543760,682847,Marcus Semien,Luis L. Ortiz,1,4156278f-11b5-4b5b-ba7b-e96bd577c0f3,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
22,2024-08-19,744976,Home Run,home_run,False,608369,682847,Corey Seager,Luis L. Ortiz,1,b97fc3a8-1a78-46d8-beb3-5c08986a386e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
23,2024-08-19,744976,Flyout,field_out,True,669701,682847,Josh Smith,Luis L. Ortiz,0,8ba59a11-b779-49d1-a78b-0faa11d36fef,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
24,2024-08-19,744976,Flyout,field_out,True,666969,682847,Adolis García,Luis L. Ortiz,0,2e708586-b684-4d9f-ada2-88c5e318187b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
25,2024-08-19,744976,Single,single,False,663698,641540,Joey Bart,Dane Dunning,0,cee8cd6a-8181-4729-bc8a-7fe2629173e6,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
26,2024-08-19,744976,Pop Out,field_out,True,642133,641540,Rowdy Tellez,Dane Dunning,0,a15910f2-025d-4abd-97c5-6f5ce20b6c63,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
27,2024-08-19,744976,Strikeout,strikeout,True,518735,641540,Yasmani Grandal,Dane Dunning,0,2d3be0cc-136c-4a7a-b60a-d04fdb7ca57d,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
28,2024-08-19,744976,Single,single,False,641856,641540,Billy McKinney,Dane Dunning,1,ac853ecc-b59c-4566-bce8-78af548f6d6d,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
29,2024-08-19,744976,Home Run,home_run,False,669707,641540,Jared Triolo,Dane Dunning,1,c00adaf8-6e2d-4e6b-b11f-3860d1c92e61,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
30,2024-08-19,744976,Strikeout,strikeout,True,678225,641540,Ji Hwan Bae,Dane Dunning,0,a8210894-d51f-4838-a7e7-7daac14f4a43,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,62.0,90.0,99.0,76.0,99.0,93.0,0.369,0.03,0.189,0.001,0.238,0.044,0.129,-2.8,-0.57,-6.36,0.61,-1.2,-0.14,-1.5,89.2,88.2,76.4,85.1,89.8,80.7,75.7,0.253,0.39,0.148,0.273,0.494,0.312,0.232,0.446,0.253,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,
31,2024-08-19,744976,Strikeout,strikeout,True,663993,682847,Nathaniel Lowe,Luis L. Ortiz,0,88fb8abb-7a62-47be-be3f-e3ea6ea563b8,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
32,2024-08-19,744976,Strikeout,strikeout,True,673962,682847,Josh Jung,Luis L. Ortiz,0,c35ae287-a33e-4d2f-b907-52243e13745a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
33,2024-08-19,744976,Strikeout,strikeout,True,694671,682847,Wyatt Langford,Luis L. Ortiz,0,a1f0c180-f877-4ef4-a43b-0d99be98a276,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.343,0.138,0.231,0.462,0.294,0.262,0.426,0.153,,,,0.179,0.299,0.233,,,,,,,,,,,,,,,,,,,,,
34,2024-08-19,744976,Strikeout,strikeout,True,643396,570632,Isiah Kiner-Falefa,José Ureña,0,ad60226f-46a3-4bbf-8d76-3d175c76858b,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,,,,,,,0.401,0.066,,,0.347,,0.186,-1.91,,,0.53,-0.07,,-0.07,96.5,,,88.7,96.0,86.9,,0.279,0.391,0.109,0.23,0.354,0.336,,,,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,
35,2024-08-19,744976,Single,single,False,668804,570632,Bryan Reynolds,José Ureña,0,4bc0b33c-9564-4692-abee-a302c701c6ab,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,,,,,,,0.401,0.066,,,0.347,,0.186,-1.91,,,0.53,-0.07,,-0.07,96.5,,,88.7,96.0,86.9,,0.279,0.391,0.109,0.23,0.354,0.336,,,,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,
36,2024-08-19,744976,Walk,walk,False,665833,570632,Oneil Cruz,José Ureña,1,954a34ed-0dbe-4cb1-85df-2098d5591f73,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,87.0,98.0,93.0,92.0,97.0,95.0,81.0,99.0,98.0,,,,,,,0.401,0.066,,,0.347,,0.186,-1.91,,,0.53,-0.07,,-0.07,96.5,,,88.7,96.0,86.9,,0.279,0.391,0.109,0.23,0.354,0.336,,,,0.19,0.444,0.304,0.333,0.667,0.176,,,,,,,,,,,,,,,,,,,,,
