,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-28,746483,Strikeout,strikeout,True,690993,608379,Colt Keith,Michael Wacha,0,00955a2c-9e00-459a-bb80-2cb2eeb21e1f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
11,2024-04-28,746483,Strikeout,strikeout,True,592669,669373,Hunter Renfroe,Tarik Skubal,0,3572acd9-d3a4-4174-b360-21f80410d184,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-28,746483,Groundout,field_out,True,680118,669373,Dairon Blanco,Tarik Skubal,0,d8cf0da2-8235-4d7b-a982-e26ce1aa4f1e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-28,746483,Lineout,field_out,True,641658,669373,Garrett Hampson,Tarik Skubal,0,ed26faaf-1694-48c6-b1f5-3fa4cb3acfe2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-28,746483,Groundout,field_out,True,656716,608379,Zach McKinstry,Michael Wacha,0,09b0d306-3230-497b-a6bb-b08375dd7b8e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
15,2024-04-28,746483,Single,single,False,668670,608379,Jake Rogers,Michael Wacha,0,70bf8482-cfda-499c-bd52-07f50f41e635,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
16,2024-04-28,746483,Double,double,False,678009,608379,Parker Meadows,Michael Wacha,1,3ff2e54f-2076-4b72-9d39-b07fcb7d0746,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
17,2024-04-28,746483,Sac Fly,sac_fly,True,682985,608379,Riley Greene,Michael Wacha,1,c243ce2f-3b70-4fcf-a461-49cfdb7a2d78,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
18,2024-04-28,746483,Groundout,field_out,True,592192,608379,Mark Canha,Michael Wacha,0,34470350-2882-4c2c-8075-c8d88fbb1bf8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
19,2024-04-28,746483,Lineout,field_out,True,624428,669373,Adam Frazier,Tarik Skubal,0,c5554f32-2706-41ae-9baf-8ab7b5f6d841,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-28,746483,Lineout,field_out,True,672580,669373,Maikel Garcia,Tarik Skubal,0,d6e3ea82-7719-4d19-9c70-dfcec828c0bb,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-28,746483,Flyout,field_out,True,677951,669373,Bobby Witt Jr.,Tarik Skubal,0,8f2b720b-d45f-4013-a444-21dec46c9370,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-28,746483,Groundout,field_out,True,672761,608379,Wenceel Pérez,Michael Wacha,0,0c18ac38-4d93-403a-aa1b-600fa6946562,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
23,2024-04-28,746483,Groundout,field_out,True,681481,608379,Kerry Carpenter,Michael Wacha,0,c700070b-0c22-4ea7-a836-f6bea2dbab86,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
24,2024-04-28,746483,Hit By Pitch,hit_by_pitch,False,663837,608379,Matt Vierling,Michael Wacha,0,59e708e3-2c7a-4baf-803e-98d7eb12b83d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
25,2024-04-28,746483,Flyout,field_out,True,690993,608379,Colt Keith,Michael Wacha,0,c02d0553-12f3-4d3e-8534-5eb30a337db9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
26,2024-04-28,746483,Groundout,field_out,True,521692,669373,Salvador Perez,Tarik Skubal,0,f21b4c95-c741-4768-8d8e-06e59e47b062,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-28,746483,Flyout,field_out,True,676369,669373,Nelson Velázquez,Tarik Skubal,0,2217bfdd-54fd-495b-8a08-0af8f26edcdd,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-28,746483,Pop Out,field_out,True,666023,669373,Freddy Fermin,Tarik Skubal,0,f84c05a1-153b-43eb-b734-bb5b5dffa5f8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-28,746483,Strikeout,strikeout,True,656716,608379,Zach McKinstry,Michael Wacha,0,d05e84c2-fe51-4237-9a26-8ae9d17c9834,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
30,2024-04-28,746483,Groundout,field_out,True,668670,608379,Jake Rogers,Michael Wacha,0,f37c7241-2de7-4519-9507-87ae872f1888,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
31,2024-04-28,746483,Pop Out,field_out,True,678009,608379,Parker Meadows,Michael Wacha,0,f9c14409-0eff-4957-bc9e-a3d7cb8f1aab,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,111.0,111.0,115.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,0.152,0.233,0.101,,0.318,-0.61,0.86,-0.72,,2.13,93.5,81.4,93.4,84.0,,0.18,0.316,0.352,0.321,0.513,0.15,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,71.0,88.0,91.0,81.0,96.0,91.0,0.109,0.087,-0.79,-0.88,88.6,75.0,0.302,0.442,0.139,,,,,,,,,
