,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff
14,2024-07-24,746851,Lineout,field_out,True,687401,657006,Joey Ortiz,Justin Steele,0,7fb8e0f1-154d-48bd-af31-32cf7adb13b7,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
15,2024-07-24,746851,Single,single,False,621020,642239,Dansby Swanson,Rob Zastryzny,0,ed888154-5482-4601-9b9c-7cfff8f82a78,642239.0,robzastryzny,Zastryzny,Left,Rob Zastryzny,MIL,1.17,1.34,7.2,100.0,91.0,96.0,0.761,5.87,1.17,4.7,0.0,0.64,0.333,0.238,0.286,0.286,0.454,,,,,,,76.0,106.0,95.0,,,,116.0,103.0,123.0,,0.403,0.067,,0.042,4.74,,3.11,,-11.85,91.5,82.2,,80.9,,0.0,0.0,0.29,,,,,,,,,,,,,96.0,92.0,88.0,0.487,0.63,86.7,0.273,0.364,0.294,,,,,,,,,
16,2024-07-24,746851,Single,single,False,643565,642239,Mike Tauchman,Rob Zastryzny,1,bc47ac8b-bddd-44d3-b158-c4be51b39bfd,642239.0,robzastryzny,Zastryzny,Left,Rob Zastryzny,MIL,1.17,1.34,7.2,100.0,91.0,96.0,0.761,5.87,1.17,4.7,0.0,0.64,0.333,0.238,0.286,0.286,0.454,,,,,,,76.0,106.0,95.0,,,,116.0,103.0,123.0,,0.403,0.067,,0.042,4.74,,3.11,,-11.85,91.5,82.2,,80.9,,0.0,0.0,0.29,,,,,,,,,,,,,96.0,92.0,88.0,0.487,0.63,86.7,0.273,0.364,0.294,,,,,,,,,
17,2024-07-24,746851,Sac Bunt,sac_bunt,True,621512,669060,Tomás Nido,Bryse Wilson,1,5e25e7cd-6d64-46c0-8c2c-37aa10e1ec2d,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
18,2024-07-24,746851,Strikeout,strikeout,True,670156,669060,Miles Mastrobuoni,Bryse Wilson,0,9021a539-5f22-4713-bd9e-3e39ab072982,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
19,2024-07-24,746851,Flyout,field_out,True,663538,669060,Nico Hoerner,Bryse Wilson,0,aecd3eb3-d3a4-45b4-964b-4c7a6b02622d,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
20,2024-07-24,746851,Strikeout,strikeout,True,661388,657006,William Contreras,Justin Steele,0,90fd6534-7ce9-49f3-9649-d04c37933096,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
21,2024-07-24,746851,Pop Out,field_out,True,656555,657006,Rhys Hoskins,Justin Steele,0,c52e45bc-0102-4167-a0f2-64f6b4ddd9d8,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
22,2024-07-24,746851,Flyout,field_out,True,642715,657006,Willy Adames,Justin Steele,0,3e5cdee3-1baa-4661-844f-ac3cb2c84004,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
23,2024-07-24,746851,Strikeout,strikeout,True,683737,669060,Michael Busch,Bryse Wilson,0,b3765f41-7a46-41cf-9223-d55da17ebe93,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
24,2024-07-24,746851,Home Run,home_run,False,673548,669060,Seiya Suzuki,Bryse Wilson,0,4f5f315d-6055-4c65-bae1-3c810758af27,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
25,2024-07-24,746851,Groundout,field_out,True,664023,669060,Ian Happ,Bryse Wilson,0,53590f28-bd9b-4557-a40d-c53b5685a34e,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
26,2024-07-24,746851,Strikeout,strikeout,True,666624,669060,Christopher Morel,Bryse Wilson,0,62ba3722-2087-44df-9883-e259f42c8c5f,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
27,2024-07-24,746851,Groundout,field_out,True,694192,657006,Jackson Chourio,Justin Steele,0,bf2c6355-a124-4f6e-882e-433d3b2cb32c,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
28,2024-07-24,746851,Groundout,field_out,True,669003,657006,Garrett Mitchell,Justin Steele,0,f0f89d20-1799-4f0e-922c-265e61b7bad9,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
29,2024-07-24,746851,Single,single,False,606992,657006,Eric Haase,Justin Steele,0,60cc7209-7999-48c3-8d6a-388023b64110,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
30,2024-07-24,746851,Pop Out,field_out,True,655316,657006,Andruw Monasterio,Justin Steele,0,1f46b75a-f6c2-4d65-b493-d21b40efee65,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
31,2024-07-24,746851,Flyout,field_out,True,621020,669060,Dansby Swanson,Bryse Wilson,0,deaa4125-2873-40a9-a2b9-1c7b520b9dab,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
32,2024-07-24,746851,Groundout,field_out,True,643565,669060,Mike Tauchman,Bryse Wilson,0,123f3b19-3b66-4751-9852-f6f85661613a,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
33,2024-07-24,746851,Flyout,field_out,True,621512,669060,Tomás Nido,Bryse Wilson,0,1031ff4b-f74d-4a58-a5ea-24df3914c30f,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,3.99,5.02,88.0,104.0,93.0,98.0,0.816,7.16,2.97,7.98,1.64,0.89,0.268,0.358,0.155,0.381,0.452,55.0,95.0,84.0,107.0,107.0,107.0,88.0,111.0,106.0,90.0,106.0,96.0,,,,0.313,0.145,,0.15,0.047,-2.39,1.2,,-1.66,-1.36,93.6,88.0,93.1,,80.3,0.254,0.458,0.24,,,,0.225,0.375,0.153,0.222,0.333,0.143,0.255,0.574,0.242,97.0,98.0,94.0,0.345,1.09,88.9,0.224,0.357,0.252,,,,,,,,,
34,2024-07-24,746851,Single,single,False,663368,657006,Blake Perkins,Justin Steele,0,fedaee78-c8f7-4293-83a8-5e5616e19b87,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.08,2.99,96.1,103.0,101.0,102.0,0.805,8.5,2.15,7.38,0.75,1.09,0.272,0.388,0.174,0.293,0.522,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.604,0.291,0.027,0.029,0.31,2.6,1.69,3.15,2.03,91.6,86.4,91.9,83.2,79.8,0.263,0.4,0.204,0.161,0.263,0.282,0.188,0.25,0.2,0.188,0.188,0.143,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,
