,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
20,2024-09-01,745048,Flyout,field_out,True,676609,656302,José Caballero,Dylan Cease,0,bf0a7850-60b5-4891-9fa1-361f04866137,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,113.0,89.0,90.0,0.437,0.007,0.471,,0.009,0.17,-5.13,1.75,,-4.15,96.9,91.8,69.7,87.2,,0.239,0.405,0.203,0.25,1.0,0.2,0.166,0.269,0.444,0.25,1.0,0.0,0.267,0.444,0.28,108.0,96.0,103.0,0.076,-1.03,82.5,0.214,0.286,0.385,,,,,,,,,,,,,,,,,,
21,2024-09-01,745048,Strikeout,strikeout,True,642350,656302,Jose Siri,Dylan Cease,0,3afc1d50-f9f3-444f-aeef-96a0adf01335,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,113.0,89.0,90.0,0.437,0.007,0.471,,0.009,0.17,-5.13,1.75,,-4.15,96.9,91.8,69.7,87.2,,0.239,0.405,0.203,0.25,1.0,0.2,0.166,0.269,0.444,0.25,1.0,0.0,0.267,0.444,0.28,108.0,96.0,103.0,0.076,-1.03,82.5,0.214,0.286,0.385,,,,,,,,,,,,,,,,,,
22,2024-09-01,745048,Single,single,False,593428,686752,Xander Bogaerts,Ryan Pepiot,0,8234dada-ca3b-4e0c-9e9f-83dd60b2879c,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,119.0,95.0,106.0,103.0,104.0,102.0,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,0.84,-1.55,-1.2,94.9,91.7,85.9,89.0,80.6,0.168,0.31,0.315,0.244,0.403,0.284,0.253,0.392,0.301,0.375,0.875,0.05,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-01,745048,Home Run,home_run,False,701538,686752,Jackson Merrill,Ryan Pepiot,1,95c4835e-6ff1-446d-af48-63ec4a604346,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,119.0,95.0,106.0,103.0,104.0,102.0,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,0.84,-1.55,-1.2,94.9,91.7,85.9,89.0,80.6,0.168,0.31,0.315,0.244,0.403,0.284,0.253,0.392,0.301,0.375,0.875,0.05,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-01,745048,Single,single,False,444482,686752,David Peralta,Ryan Pepiot,0,195c5124-61ae-4cb4-b696-e798ba35340a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,119.0,95.0,106.0,103.0,104.0,102.0,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,0.84,-1.55,-1.2,94.9,91.7,85.9,89.0,80.6,0.168,0.31,0.315,0.244,0.403,0.284,0.253,0.392,0.301,0.375,0.875,0.05,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-01,745048,Walk,walk,False,669134,686752,Luis Campusano,Ryan Pepiot,1,24488415-a998-40ed-814c-560e8c701499,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,119.0,95.0,106.0,103.0,104.0,102.0,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,0.84,-1.55,-1.2,94.9,91.7,85.9,89.0,80.6,0.168,0.31,0.315,0.244,0.403,0.284,0.253,0.392,0.301,0.375,0.875,0.05,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-01,745048,Sac Bunt,sac_bunt,True,669200,642121,Mason McCoy,Cole Sulser,1,4b0915ce-aac1-4942-8b76-6c4ff3f2dee6,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,3.97,3.29,11.1,102.0,111.0,102.0,0.769,8.74,6.35,6.35,0.79,0.56,0.387,0.323,0.161,0.355,0.378,126.0,87.0,94.0,,,,108.0,105.0,102.0,126.0,109.0,119.0,80.0,103.0,99.0,0.525,0.143,0.101,,0.23,1.58,3.54,-2.46,,-4.47,92.5,88.0,84.5,81.6,,0.188,0.25,0.214,0.25,0.667,0.227,0.333,0.333,0.25,0.0,0.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-01,745048,Intent Walk,intent_walk,False,650333,642121,Luis Arraez,Cole Sulser,0,07450486-0286-1033-000c-f08cd117d70a,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,3.97,3.29,11.1,102.0,111.0,102.0,0.769,8.74,6.35,6.35,0.79,0.56,0.387,0.323,0.161,0.355,0.378,126.0,87.0,94.0,,,,108.0,105.0,102.0,126.0,109.0,119.0,80.0,103.0,99.0,0.525,0.143,0.101,,0.23,1.58,3.54,-2.46,,-4.47,92.5,88.0,84.5,81.6,,0.188,0.25,0.214,0.25,0.667,0.227,0.333,0.333,0.25,0.0,0.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-01,745048,Sac Fly,sac_fly,True,595777,642121,Jurickson Profar,Cole Sulser,1,5c5e1ac9-41b3-4c63-8f37-6249883a6312,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,3.97,3.29,11.1,102.0,111.0,102.0,0.769,8.74,6.35,6.35,0.79,0.56,0.387,0.323,0.161,0.355,0.378,126.0,87.0,94.0,,,,108.0,105.0,102.0,126.0,109.0,119.0,80.0,103.0,99.0,0.525,0.143,0.101,,0.23,1.58,3.54,-2.46,,-4.47,92.5,88.0,84.5,81.6,,0.188,0.25,0.214,0.25,0.667,0.227,0.333,0.333,0.25,0.0,0.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-01,745048,Flyout,field_out,True,630105,642121,Jake Cronenworth,Cole Sulser,0,66d0bb85-168f-43d8-8da8-02258d4852f4,642121.0,colesulser,Sulser,Right,Cole Sulser,- - -,3.97,3.29,11.1,102.0,111.0,102.0,0.769,8.74,6.35,6.35,0.79,0.56,0.387,0.323,0.161,0.355,0.378,126.0,87.0,94.0,,,,108.0,105.0,102.0,126.0,109.0,119.0,80.0,103.0,99.0,0.525,0.143,0.101,,0.23,1.58,3.54,-2.46,,-4.47,92.5,88.0,84.5,81.6,,0.188,0.25,0.214,0.25,0.667,0.227,0.333,0.333,0.25,0.0,0.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-01,745048,Walk,walk,False,650490,656302,Yandy Díaz,Dylan Cease,0,1441c2c4-a90e-4d0f-b17c-40ae8294f661,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,113.0,89.0,90.0,0.437,0.007,0.471,,0.009,0.17,-5.13,1.75,,-4.15,96.9,91.8,69.7,87.2,,0.239,0.405,0.203,0.25,1.0,0.2,0.166,0.269,0.444,0.25,1.0,0.0,0.267,0.444,0.28,108.0,96.0,103.0,0.076,-1.03,82.5,0.214,0.286,0.385,,,,,,,,,,,,,,,,,,
31,2024-09-01,745048,Forceout,force_out,True,664040,656302,Brandon Lowe,Dylan Cease,1,4ed5d8af-7fdf-4634-8e59-5751b7f5e7f3,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,113.0,89.0,90.0,0.437,0.007,0.471,,0.009,0.17,-5.13,1.75,,-4.15,96.9,91.8,69.7,87.2,,0.239,0.405,0.203,0.25,1.0,0.2,0.166,0.269,0.444,0.25,1.0,0.0,0.267,0.444,0.28,108.0,96.0,103.0,0.076,-1.03,82.5,0.214,0.286,0.385,,,,,,,,,,,,,,,,,,
32,2024-09-01,745048,Single,single,False,691406,656302,Junior Caminero,Dylan Cease,1,e8b1031e-ef59-4114-90d6-dd84429763f6,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,113.0,89.0,90.0,0.437,0.007,0.471,,0.009,0.17,-5.13,1.75,,-4.15,96.9,91.8,69.7,87.2,,0.239,0.405,0.203,0.25,1.0,0.2,0.166,0.269,0.444,0.25,1.0,0.0,0.267,0.444,0.28,108.0,96.0,103.0,0.076,-1.03,82.5,0.214,0.286,0.385,,,,,,,,,,,,,,,,,,
