,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
36,2024-07-28,745063,Single,single,False,682829,676604,Elly De La Cruz,Tyler Zuber,0,48ec4da3-03d6-41fe-a5cd-5163b980a64a,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-28,745063,Strikeout,strikeout,True,663886,676604,Tyler Stephenson,Tyler Zuber,1,2734335d-764f-44ae-a7a5-e603793822ac,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-28,745063,Fielders Choice Out,fielders_choice_out,True,668715,676604,Spencer Steer,Tyler Zuber,1,a0503861-cd06-43d6-97a3-db3757f44c9d,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-28,745063,Pop Out,field_out,True,600869,676604,Jeimer Candelario,Tyler Zuber,1,af731305-fff5-489b-aa05-e4dcd9c73511,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-28,745063,Pop Out,field_out,True,670764,668881,Taylor Walls,Hunter Greene,0,67e86ae0-9fb1-414d-a4ad-0ff176ee6a19,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
41,2024-07-28,745063,Groundout,field_out,True,650490,668881,Yandy Díaz,Hunter Greene,0,b17524e6-f302-4b03-8c84-e547eb30e48b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
42,2024-07-28,745063,Single,single,False,664040,668881,Brandon Lowe,Hunter Greene,0,eb6f69ae-989b-43a6-8eb4-d514dcac41cb,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
43,2024-07-28,745063,Hit By Pitch,hit_by_pitch,False,670623,668881,Isaac Paredes,Hunter Greene,1,428bb106-7f4f-4b38-bb6b-ec57fdf44dd7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
44,2024-07-28,745063,Strikeout,strikeout,True,666139,668881,Josh Lowe,Hunter Greene,0,dd473a6d-87e6-4409-9d1b-8c79c3da32e7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
45,2024-07-28,745063,Pop Out,field_out,True,670770,676604,TJ Friedl,Tyler Zuber,0,ab2a870b-07b6-4021-a208-d704a2c00fa6,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-07-28,745063,Flyout,field_out,True,669289,676604,Santiago Espinal,Tyler Zuber,0,28ada339-9d2a-4fb7-8fb8-0126875d09d2,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-07-28,745063,Walk,walk,False,596103,676604,Austin Slater,Tyler Zuber,0,c75dc19f-b16d-4f35-a3ef-db6ff728a732,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-07-28,745063,Strikeout,strikeout,True,642851,676604,Austin Wynns,Tyler Zuber,0,6fe147cd-431e-4301-a7b1-415e1546f19d,676604.0,tylerzuber,Zuber,Right,Tyler Zuber,TBR,2.7,3.65,3.1,98.0,122.0,106.0,0.862,10.8,5.4,8.1,2.7,0.33,0.222,0.444,0.111,0.444,0.4,112.0,100.0,99.0,,,,143.0,102.0,111.0,104.0,87.0,110.0,,0.427,0.213,0.36,-3.39,-1.31,,3.58,94.9,89.6,,85.4,0.333,1.333,0.273,,,,0.333,0.333,0.143,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-07-28,745063,Strikeout,strikeout,True,642708,668881,Amed Rosario,Hunter Greene,0,389a3e9f-de2d-40ec-9b3b-894504c1557b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
50,2024-07-28,745063,Groundout,field_out,True,680700,668881,Richie Palacios,Hunter Greene,0,b12ad6a1-79d8-4d1b-80c6-f1ebdc9bcade,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
51,2024-07-28,745063,Single,single,False,676356,668881,Jonny DeLuca,Hunter Greene,0,1577bb25-f2bc-4856-a6bb-c2b781415ea0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
52,2024-07-28,745063,Groundout,field_out,True,666163,668881,Ben Rortvedt,Hunter Greene,1,59b8e220-a296-46da-b0b8-17104ae031d3,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,124.0,102.0,105.0,,,,125.0,96.0,103.0,,,,,0.553,,0.346,1.63,,,0.49,97.6,,,86.8,0.186,0.268,0.246,,,,,,,,,,0.168,0.312,0.386,117.0,97.0,100.0,122.0,90.0,104.0,0.084,0.017,-0.93,-1.98,87.0,80.6,0.257,0.429,0.287,0.25,1.0,0.125,,,,,,,,,
53,2024-07-28,745063,Pop Out,field_out,True,663697,664076,Jonathan India,Garrett Cleavinger,0,8f73b1d8-2d80-4382-a4c5-628173a8e251,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,116.0,95.0,96.0,0.079,0.216,0.293,0.412,1.6,0.66,-1.58,0.71,96.2,90.7,95.6,84.3,0.094,0.188,0.225,0.286,0.5,0.129,0.283,0.37,0.316,0.262,0.286,0.342,0.164,0.218,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-07-28,745063,Field Error,field_error,False,682829,664076,Elly De La Cruz,Garrett Cleavinger,0,a919163d-eebc-4c9b-81d6-1a10b0592b8d,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,116.0,95.0,96.0,0.079,0.216,0.293,0.412,1.6,0.66,-1.58,0.71,96.2,90.7,95.6,84.3,0.094,0.188,0.225,0.286,0.5,0.129,0.283,0.37,0.316,0.262,0.286,0.342,0.164,0.218,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-07-28,745063,Strikeout,strikeout,True,663886,664076,Tyler Stephenson,Garrett Cleavinger,1,ad7a9c6d-b74e-4e01-a430-e6e8eafd260d,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,116.0,95.0,96.0,0.079,0.216,0.293,0.412,1.6,0.66,-1.58,0.71,96.2,90.7,95.6,84.3,0.094,0.188,0.225,0.286,0.5,0.129,0.283,0.37,0.316,0.262,0.286,0.342,0.164,0.218,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-07-28,745063,Flyout,field_out,True,668715,664076,Spencer Steer,Garrett Cleavinger,0,64742545-564a-4d69-8927-3802962669cc,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,116.0,95.0,96.0,0.079,0.216,0.293,0.412,1.6,0.66,-1.58,0.71,96.2,90.7,95.6,84.3,0.094,0.188,0.225,0.286,0.5,0.129,0.283,0.37,0.316,0.262,0.286,0.342,0.164,0.218,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-07-28,745063,Groundout,field_out,True,670764,518585,Taylor Walls,Fernando Cruz,0,ab365f2a-338c-49aa-b3f0-0a1a7678333d,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,-0.08,-1.72,,,94.6,88.6,,,0.306,0.532,0.156,,,,0.34,0.745,0.279,,,,,,,,,,161.0,92.0,110.0,0.423,,1.6,,81.6,,0.12,0.16,0.601,,,,,,,,,,,,
58,2024-07-28,745063,Walk,walk,False,650490,518585,Yandy Díaz,Fernando Cruz,0,8731a7c8-0c9a-4180-b5be-2f59c2523226,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,-0.08,-1.72,,,94.6,88.6,,,0.306,0.532,0.156,,,,0.34,0.745,0.279,,,,,,,,,,161.0,92.0,110.0,0.423,,1.6,,81.6,,0.12,0.16,0.601,,,,,,,,,,,,
59,2024-07-28,745063,Single,single,False,664040,518585,Brandon Lowe,Fernando Cruz,1,496179f9-a88d-4093-ab7d-b00c461d5960,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,-0.08,-1.72,,,94.6,88.6,,,0.306,0.532,0.156,,,,0.34,0.745,0.279,,,,,,,,,,161.0,92.0,110.0,0.423,,1.6,,81.6,,0.12,0.16,0.601,,,,,,,,,,,,
60,2024-07-28,745063,Walk,walk,False,670623,518585,Isaac Paredes,Fernando Cruz,1,5eb4081c-edc6-494d-813f-24be2fb47af4,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,-0.08,-1.72,,,94.6,88.6,,,0.306,0.532,0.156,,,,0.34,0.745,0.279,,,,,,,,,,161.0,92.0,110.0,0.423,,1.6,,81.6,,0.12,0.16,0.601,,,,,,,,,,,,
61,2024-07-28,745063,Strikeout,strikeout,True,666139,518585,Josh Lowe,Fernando Cruz,0,cd308c3b-1b4a-42c7-8c3f-e7dee84f72c8,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,-0.08,-1.72,,,94.6,88.6,,,0.306,0.532,0.156,,,,0.34,0.745,0.279,,,,,,,,,,161.0,92.0,110.0,0.423,,1.6,,81.6,,0.12,0.16,0.601,,,,,,,,,,,,
62,2024-07-28,745063,Strikeout,strikeout,False,642708,518585,Amed Rosario,Fernando Cruz,1,8f465319-fabb-4346-a123-7fb446dec338,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,89.0,98.0,92.0,,,,,,,81.0,95.0,95.0,,0.312,0.265,,-0.08,-1.72,,,94.6,88.6,,,0.306,0.532,0.156,,,,0.34,0.745,0.279,,,,,,,,,,161.0,92.0,110.0,0.423,,1.6,,81.6,,0.12,0.16,0.601,,,,,,,,,,,,
63,2024-07-28,745063,Walk,walk,False,680700,608371,Richie Palacios,Lucas Sims,1,29582340-ad87-4cd3-809b-ce6be0e227a9,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,114.0,91.0,94.0,,,,157.0,96.0,115.0,121.0,89.0,93.0,,0.316,0.145,0.47,-2.34,2.93,,0.57,94.2,90.9,,84.1,0.278,0.574,0.22,,,,0.179,0.286,0.277,0.203,0.354,0.269,,,,94.0,98.0,100.0,29.0,81.0,73.0,0.002,0.067,10.03,-2.63,88.3,79.8,,,,0.5,0.667,0.357,,,,,,,,,
64,2024-07-28,745063,Strikeout,strikeout,True,676356,608371,Jonny DeLuca,Lucas Sims,0,32fae9a9-546a-4645-920d-7fda4ead88af,608371.0,lucassims,Sims,Right,Lucas Sims,- - -,4.57,4.44,45.1,93.0,133.0,104.0,0.769,9.33,5.36,7.74,1.59,0.52,0.25,0.387,0.306,0.274,0.395,114.0,91.0,94.0,,,,157.0,96.0,115.0,121.0,89.0,93.0,,0.316,0.145,0.47,-2.34,2.93,,0.57,94.2,90.9,,84.1,0.278,0.574,0.22,,,,0.179,0.286,0.277,0.203,0.354,0.269,,,,94.0,98.0,100.0,29.0,81.0,73.0,0.002,0.067,10.03,-2.63,88.3,79.8,,,,0.5,0.667,0.357,,,,,,,,,
65,2024-07-28,745063,Flyout,field_out,True,600869,664126,Jeimer Candelario,Pete Fairbanks,0,5b86e90e-9611-4e4c-9ecf-b0a472f0f6f8,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.57,3.97,45.1,98.0,123.0,104.0,0.788,8.74,3.38,7.15,0.79,1.15,0.226,0.411,0.202,0.298,0.466,109.0,95.0,100.0,,,,138.0,100.0,106.0,,,,,0.522,,0.448,0.16,,,2.06,97.3,,,85.0,0.28,0.341,0.185,,,,,,,,,,0.158,0.263,0.236,,,,,,,,,,,,,,,,,,,120.0,120.0,135.0,0.03,-1.43,93.8,0.125,0.5,0.5
66,2024-07-28,745063,Groundout,field_out,True,670770,664126,TJ Friedl,Pete Fairbanks,0,5c6d91a6-5328-479f-a021-27d5fb9d5272,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.57,3.97,45.1,98.0,123.0,104.0,0.788,8.74,3.38,7.15,0.79,1.15,0.226,0.411,0.202,0.298,0.466,109.0,95.0,100.0,,,,138.0,100.0,106.0,,,,,0.522,,0.448,0.16,,,2.06,97.3,,,85.0,0.28,0.341,0.185,,,,,,,,,,0.158,0.263,0.236,,,,,,,,,,,,,,,,,,,120.0,120.0,135.0,0.03,-1.43,93.8,0.125,0.5,0.5
67,2024-07-28,745063,Single,single,False,641584,664126,Jake Fraley,Pete Fairbanks,0,5a18576d-101f-4d1c-ad9f-9493af1a5262,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.57,3.97,45.1,98.0,123.0,104.0,0.788,8.74,3.38,7.15,0.79,1.15,0.226,0.411,0.202,0.298,0.466,109.0,95.0,100.0,,,,138.0,100.0,106.0,,,,,0.522,,0.448,0.16,,,2.06,97.3,,,85.0,0.28,0.341,0.185,,,,,,,,,,0.158,0.263,0.236,,,,,,,,,,,,,,,,,,,120.0,120.0,135.0,0.03,-1.43,93.8,0.125,0.5,0.5
68,2024-07-28,745063,Strikeout,strikeout,True,666181,664126,Will Benson,Pete Fairbanks,0,02e63928-8823-4926-a5eb-ee55e1340d43,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.57,3.97,45.1,98.0,123.0,104.0,0.788,8.74,3.38,7.15,0.79,1.15,0.226,0.411,0.202,0.298,0.466,109.0,95.0,100.0,,,,138.0,100.0,106.0,,,,,0.522,,0.448,0.16,,,2.06,97.3,,,85.0,0.28,0.341,0.185,,,,,,,,,,0.158,0.263,0.236,,,,,,,,,,,,,,,,,,,120.0,120.0,135.0,0.03,-1.43,93.8,0.125,0.5,0.5
