,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,CH%,wFA/C,wCU/C,wCH/C,vFA,vCH,vCU,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,wFC/C,wSI/C,wSL/C,vFC,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
21,2024-08-25,746023,Flyout,field_out,True,641355,670124,Cody Bellinger,Adam Oller,0,5f4272ab-b006-4423-95aa-7d1c2b08b83d,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-25,746023,Flyout,field_out,True,663538,670124,Nico Hoerner,Adam Oller,0,2c69b8e3-0095-4533-bf1c-542bb0a75ed6,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-25,746023,Double,double,False,681393,665871,Connor Norby,Javier Assad,0,1dc15f9e-7341-4a08-a0e9-d1f18a2338a9,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
24,2024-08-25,746023,Flyout,field_out,True,669394,665871,Jake Burger,Javier Assad,1,544633c0-7c73-4b75-bf86-46d6ef35dd82,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
25,2024-08-25,746023,Groundout,field_out,True,660821,665871,Jesús Sánchez,Javier Assad,1,251f2b34-9daf-44b2-acef-0b18079faccf,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
26,2024-08-25,746023,Single,single,False,681146,665871,Jonah Bride,Javier Assad,0,700832fb-01c8-4403-bed5-89a1326be942,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
27,2024-08-25,746023,Groundout,field_out,True,672640,665871,Otto Lopez,Javier Assad,0,101fa6ec-221d-4133-aca4-28bb6889e949,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
28,2024-08-25,746023,Groundout,field_out,True,621020,670124,Dansby Swanson,Adam Oller,0,1d500e55-87e1-4427-bb88-69415142c1a0,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-25,746023,Strikeout,strikeout,True,691718,670124,Pete Crow-Armstrong,Adam Oller,0,a1f948ad-6034-4a0b-bebb-346dcdad212f,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-25,746023,Strikeout,strikeout,True,621550,670124,Patrick Wisdom,Adam Oller,0,46c42848-1014-4894-b7ec-63f3b864e1be,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-25,746023,Walk,walk,False,669065,665871,Kyle Stowers,Javier Assad,0,d190d0db-3124-4fec-b8a3-5209e7634ab0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
32,2024-08-25,746023,Forceout,force_out,True,656537,665871,Derek Hill,Javier Assad,1,289163c0-ee01-459f-a9c1-b9a0ba2bce11,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
33,2024-08-25,746023,Forceout,force_out,True,660644,665871,Vidal Bruján,Javier Assad,1,ca36a59a-e21c-42b9-ac6d-0657ad51b0e0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
34,2024-08-25,746023,Caught Stealing 2B,caught_stealing_2b,True,663743,665871,Nick Fortes,Javier Assad,0,9f24bffd-aa2b-459a-9fe7-c50021cfe775,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,0.175,0.11,0.042,-0.92,0.2,-0.22,91.5,83.8,76.8,0.317,0.5,0.206,,,,0.161,0.274,0.305,77.0,101.0,93.0,114.0,95.0,102.0,96.0,98.0,94.0,0.361,0.208,0.105,-1.14,1.07,-1.53,87.8,91.5,80.2,0.22,0.328,0.1,0.329,0.624,0.152,0.152,0.364,0.359,0.227,0.227,0.122,0.4,0.8,0.222
35,2024-08-25,746023,Flyout,field_out,True,542194,670124,Christian Bethancourt,Adam Oller,0,735d57d4-9214-4f17-8df2-cd803ae9eff6,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,0.627,0.292,0.081,0.35,-1.06,-2.46,93.7,86.0,84.0,0.179,0.429,0.14,0.0,0.0,0.182,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
