,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff
10,2024-04-27,746803,Single,single,False,676609,686563,José Caballero,Jonathan Cannon,1,a4d97a91-814e-46a3-a95d-01b18cbf616b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
11,2024-04-27,746803,Strikeout,strikeout,True,642350,686563,Jose Siri,Jonathan Cannon,1,7d75a6fb-cd21-48ca-bcf5-562df12e4486,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
12,2024-04-27,746803,Walk,walk,False,680700,686563,Richie Palacios,Jonathan Cannon,0,f05279cd-a146-440a-a314-b9f119df1a87,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
13,2024-04-27,746803,Strikeout,strikeout,True,668227,686563,Randy Arozarena,Jonathan Cannon,0,de63334a-079f-44af-9940-ae4f12c60ba7,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
14,2024-04-27,746803,Double,double,False,650391,650644,Eloy Jiménez,Aaron Civale,0,23303cb0-b89d-4599-b19c-324e8a3d37e2,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
15,2024-04-27,746803,Groundout,field_out,True,683734,650644,Andrew Vaughn,Aaron Civale,0,747ff749-a4c4-483b-9260-c4f243384540,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
16,2024-04-27,746803,Strikeout,strikeout,True,643217,650644,Andrew Benintendi,Aaron Civale,0,56e51111-df35-43ce-9262-3738e003e2f2,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
17,2024-04-27,746803,Flyout,field_out,True,664901,650644,Danny Mendick,Aaron Civale,0,03ef1001-0fa1-468f-8c31-3ebe9feaa681,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
18,2024-04-27,746803,Groundout,field_out,True,670623,686563,Isaac Paredes,Jonathan Cannon,0,7a54f709-a497-4101-a983-f62b16107a4e,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
19,2024-04-27,746803,Double,double,False,668853,686563,Austin Shenton,Jonathan Cannon,0,c5a4bdb8-2846-4b89-9b8d-05d853926b27,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
20,2024-04-27,746803,Walk,walk,False,642708,686563,Amed Rosario,Jonathan Cannon,0,887c76a8-4631-4c7c-8c87-44569e69aa99,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
21,2024-04-27,746803,Grounded Into DP,grounded_into_double_play,True,678554,686563,Curtis Mead,Jonathan Cannon,1,a7568a54-2462-422d-b1c3-4d7ee35add8f,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
22,2024-04-27,746803,Strikeout,strikeout,True,657557,650644,Paul DeJong,Aaron Civale,0,012567d3-470f-46f2-9890-a86fbae061d7,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
23,2024-04-27,746803,Groundout,field_out,True,455117,650644,Martín Maldonado,Aaron Civale,0,dc1975cc-6f6b-4cd6-abb8-ef85ca84dcb0,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
24,2024-04-27,746803,Field Error,field_error,False,670032,650644,Nicky Lopez,Aaron Civale,0,1f429f28-dab1-45ba-8c6b-22c0e56a8db0,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
25,2024-04-27,746803,Single,single,False,502054,650644,Tommy Pham,Aaron Civale,1,2a8c9d9a-215b-4816-9824-89b9a4ec44a8,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
26,2024-04-27,746803,Lineout,field_out,True,657757,650644,Gavin Sheets,Aaron Civale,0,bdcea2c8-3e69-4eb7-be8c-349f9352481e,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
27,2024-04-27,746803,Single,single,False,666163,686563,Ben Rortvedt,Jonathan Cannon,0,a71497e8-f6f1-4466-88ea-a3dbacb89380,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
28,2024-04-27,746803,Lineout,field_out,True,676609,686563,José Caballero,Jonathan Cannon,0,a4215f77-a002-47ac-8fa0-3b12c87bd0af,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
29,2024-04-27,746803,Groundout,field_out,True,592348,686563,Niko Goodrum,Jonathan Cannon,1,26ec26bd-846e-46a8-b7f7-f3e86886d2d6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
30,2024-04-27,746803,Home Run,home_run,False,680700,686563,Richie Palacios,Jonathan Cannon,1,6120df6d-bf84-42aa-a1d0-4f886bd9e939,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
31,2024-04-27,746803,Flyout,field_out,True,668227,686563,Randy Arozarena,Jonathan Cannon,0,ed15adee-121f-4a22-b8af-4101c410272a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,83.0,104.0,96.0,0.345,0.084,0.192,0.237,0.142,-3.2,-0.13,0.63,0.89,-4.35,94.7,89.9,85.8,93.2,82.0,0.26,0.425,0.143,0.244,0.463,0.221,0.2,0.225,0.274,0.325,0.625,0.284,0.444,0.778,0.281,,,,,,,,,,,,,,,,,,
32,2024-04-27,746803,Single,single,False,650391,650644,Eloy Jiménez,Aaron Civale,0,e6b90fad-9358-40be-960b-ad604800e901,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.23,0.46,0.169,0.294,0.454,0.231,0.239,0.398,0.288,,,,0.391,0.739,0.125,103.0,102.0,108.0,72.0,93.0,99.0,0.021,0.169,-3.76,-0.89,85.9,77.2,0.226,0.419,0.3,0.417,0.5,0.313
