,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
31,2024-08-27,746105,Lineout,field_out,True,656775,656427,Cedric Mullins,Jack Flaherty,0,4f43fa10-f419-454e-93bb-1b2c035d8d00,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-27,746105,Single,single,False,702616,656427,Jackson Holliday,Jack Flaherty,0,90e38a67-cc43-4e23-be98-8afad2bf0687,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-27,746105,Home Run,home_run,False,602104,656427,Ramón Urías,Jack Flaherty,1,a165c789-e1d6-4d28-b664-a3d2ffa18e97,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-27,746105,Single,single,False,681297,656427,Colton Cowser,Jack Flaherty,0,e51e7668-1099-42f0-924c-17f14c03837b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-27,746105,Groundout,field_out,True,668939,656427,Adley Rutschman,Jack Flaherty,1,d6121f76-d202-403d-93f0-9ba36d236e4e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-27,746105,Double,double,False,571771,608344,Enrique Hernández,Cole Irvin,0,c6181506-7de4-4cf7-a7fc-d46b22396159,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,,,,0.184,0.28,0.042,,0.135,-1.18,-0.38,-3.9,,-1.15,91.9,84.9,91.7,78.0,,0.299,0.598,0.157,0.267,0.467,0.159,0.267,0.372,0.184,0.274,0.438,0.254,0.306,0.482,0.075,100.0,98.0,103.0,87.0,104.0,94.0,0.106,0.254,-0.61,0.23,85.9,77.4,0.333,0.563,0.184,,,,,,,,,,,,
37,2024-08-27,746105,Walk,walk,False,621035,608344,Chris Taylor,Cole Irvin,0,7fcf3265-7ee5-4965-b3a3-40d3ff87cf47,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,,,,0.184,0.28,0.042,,0.135,-1.18,-0.38,-3.9,,-1.15,91.9,84.9,91.7,78.0,,0.299,0.598,0.157,0.267,0.467,0.159,0.267,0.372,0.184,0.274,0.438,0.254,0.306,0.482,0.075,100.0,98.0,103.0,87.0,104.0,94.0,0.106,0.254,-0.61,0.23,85.9,77.4,0.333,0.563,0.184,,,,,,,,,,,,
38,2024-08-27,746105,Pop Out,field_out,True,660271,608344,Shohei Ohtani,Cole Irvin,0,97734a10-c7e9-44af-9785-890b44735ff2,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,,,,0.184,0.28,0.042,,0.135,-1.18,-0.38,-3.9,,-1.15,91.9,84.9,91.7,78.0,,0.299,0.598,0.157,0.267,0.467,0.159,0.267,0.372,0.184,0.274,0.438,0.254,0.306,0.482,0.075,100.0,98.0,103.0,87.0,104.0,94.0,0.106,0.254,-0.61,0.23,85.9,77.4,0.333,0.563,0.184,,,,,,,,,,,,
39,2024-08-27,746105,Flyout,field_out,True,605141,621199,Mookie Betts,Matt Bowman,0,398a788b-4633-4779-be2e-2a832928f345,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,4.43,4.84,20.1,101.0,106.0,103.0,0.842,6.64,4.43,5.75,1.33,1.17,0.367,0.417,0.183,0.433,0.395,,,,58.0,171.0,150.0,90.0,110.0,107.0,141.0,98.0,109.0,,,,0.392,0.003,0.266,,,14.24,2.41,-4.3,,,93.7,,92.2,82.1,,,,,,,,,,,,,,0.162,0.297,0.136,,,,97.0,87.0,83.0,0.178,,2.19,,90.4,,0.0,0.0,0.15,101.0,101.0,108.0,0.161,-1.19,84.3,0.313,0.875,0.216,0.167,0.25,0.227
40,2024-08-27,746105,Lineout,field_out,True,606192,621199,Teoscar Hernández,Matt Bowman,0,05b22eb0-1706-4cc5-8855-cf85596fd91e,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,4.43,4.84,20.1,101.0,106.0,103.0,0.842,6.64,4.43,5.75,1.33,1.17,0.367,0.417,0.183,0.433,0.395,,,,58.0,171.0,150.0,90.0,110.0,107.0,141.0,98.0,109.0,,,,0.392,0.003,0.266,,,14.24,2.41,-4.3,,,93.7,,92.2,82.1,,,,,,,,,,,,,,0.162,0.297,0.136,,,,97.0,87.0,83.0,0.178,,2.19,,90.4,,0.0,0.0,0.15,101.0,101.0,108.0,0.161,-1.19,84.3,0.313,0.875,0.216,0.167,0.25,0.227
41,2024-08-27,746105,Single,single,False,683002,656427,Gunnar Henderson,Jack Flaherty,0,cb1839ac-1828-4b04-8d17-fe129f951156,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-08-27,746105,Walk,walk,False,623993,656427,Anthony Santander,Jack Flaherty,1,ff91fcbd-23df-4069-a399-d5330e94b7f2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-08-27,746105,Flyout,field_out,True,656811,656427,Ryan O'Hearn,Jack Flaherty,0,61f4376a-4b25-472b-9f35-1053166b8873,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-08-27,746105,Strikeout,strikeout,True,650391,656427,Eloy Jiménez,Jack Flaherty,0,ee372d65-1775-4923-bbcd-adc3e5b16b0f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-08-27,746105,Flyout,field_out,True,656775,656427,Cedric Mullins,Jack Flaherty,0,9fbc5825-a678-49a0-8390-1e393915b605,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-08-27,746105,Groundout,field_out,True,669257,621199,Will Smith,Matt Bowman,0,2cb42386-4423-40d2-8e76-ff8a061d6220,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,4.43,4.84,20.1,101.0,106.0,103.0,0.842,6.64,4.43,5.75,1.33,1.17,0.367,0.417,0.183,0.433,0.395,,,,58.0,171.0,150.0,90.0,110.0,107.0,141.0,98.0,109.0,,,,0.392,0.003,0.266,,,14.24,2.41,-4.3,,,93.7,,92.2,82.1,,,,,,,,,,,,,,0.162,0.297,0.136,,,,97.0,87.0,83.0,0.178,,2.19,,90.4,,0.0,0.0,0.15,101.0,101.0,108.0,0.161,-1.19,84.3,0.313,0.875,0.216,0.167,0.25,0.227
47,2024-08-27,746105,Flyout,field_out,True,669242,621199,Tommy Edman,Matt Bowman,0,6d475e98-7cef-4420-b8dc-68e1d14767f6,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,4.43,4.84,20.1,101.0,106.0,103.0,0.842,6.64,4.43,5.75,1.33,1.17,0.367,0.417,0.183,0.433,0.395,,,,58.0,171.0,150.0,90.0,110.0,107.0,141.0,98.0,109.0,,,,0.392,0.003,0.266,,,14.24,2.41,-4.3,,,93.7,,92.2,82.1,,,,,,,,,,,,,,0.162,0.297,0.136,,,,97.0,87.0,83.0,0.178,,2.19,,90.4,,0.0,0.0,0.15,101.0,101.0,108.0,0.161,-1.19,84.3,0.313,0.875,0.216,0.167,0.25,0.227
48,2024-08-27,746105,Lineout,field_out,True,500743,621199,Miguel Rojas,Matt Bowman,0,dffe2b13-afee-4bb5-9e30-7d1ff28317c8,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,4.43,4.84,20.1,101.0,106.0,103.0,0.842,6.64,4.43,5.75,1.33,1.17,0.367,0.417,0.183,0.433,0.395,,,,58.0,171.0,150.0,90.0,110.0,107.0,141.0,98.0,109.0,,,,0.392,0.003,0.266,,,14.24,2.41,-4.3,,,93.7,,92.2,82.1,,,,,,,,,,,,,,0.162,0.297,0.136,,,,97.0,87.0,83.0,0.178,,2.19,,90.4,,0.0,0.0,0.15,101.0,101.0,108.0,0.161,-1.19,84.3,0.313,0.875,0.216,0.167,0.25,0.227
49,2024-08-27,746105,Walk,walk,False,702616,681911,Jackson Holliday,Alex Vesia,0,69e414a4-07ed-42d4-b019-426e0f899369,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,0.316,,0.05,1.36,,1.16,,-1.16,93.4,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-08-27,746105,Strikeout,strikeout,True,602104,681911,Ramón Urías,Alex Vesia,0,c3f3bc26-a17e-4a01-9a19-a58f19de4acb,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,0.316,,0.05,1.36,,1.16,,-1.16,93.4,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-08-27,746105,Strikeout,strikeout,True,681297,681911,Colton Cowser,Alex Vesia,0,4934501a-736c-409a-84d0-425976db09ad,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,0.316,,0.05,1.36,,1.16,,-1.16,93.4,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-08-27,746105,Walk,walk,False,668939,681911,Adley Rutschman,Alex Vesia,1,a5f90c25-301e-4ca6-8962-91dac6862000,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,0.316,,0.05,1.36,,1.16,,-1.16,93.4,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-08-27,746105,Pop Out,field_out,True,683002,681911,Gunnar Henderson,Alex Vesia,0,0546dbe1-0a1b-4f68-88fd-7216aa8718c2,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.81,2.92,54.2,100.0,120.0,105.0,0.732,12.02,4.45,4.77,0.99,0.35,0.316,0.342,0.222,0.248,0.413,77.0,95.0,90.0,128.0,99.0,105.0,,,,110.0,104.0,106.0,,,,,0.634,0.316,,0.05,1.36,,1.16,,-1.16,93.4,85.5,,85.1,,0.149,0.347,0.277,0.151,0.189,0.389,,,,0.25,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-08-27,746105,Lineout,field_out,True,571970,672335,Max Muncy,Cionel Pérez,0,6febf482-76c4-4278-a50b-8358d081cedf,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.74,3.55,43.1,94.0,96.0,95.0,0.779,8.1,4.36,7.06,0.0,1.66,0.254,0.459,0.189,0.328,0.432,,,,101.0,90.0,86.0,90.0,96.0,96.0,97.0,94.0,100.0,,,,0.367,0.257,0.376,,,-0.41,1.09,0.81,,,96.5,,96.2,83.3,,0.25,0.3,0.203,0.182,0.327,0.321,,,,,,,0.219,0.281,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-08-27,746105,Groundout,field_out,True,571771,672335,Enrique Hernández,Cionel Pérez,0,7d9b41d1-f879-45fe-b334-0067cc6cfa75,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.74,3.55,43.1,94.0,96.0,95.0,0.779,8.1,4.36,7.06,0.0,1.66,0.254,0.459,0.189,0.328,0.432,,,,101.0,90.0,86.0,90.0,96.0,96.0,97.0,94.0,100.0,,,,0.367,0.257,0.376,,,-0.41,1.09,0.81,,,96.5,,96.2,83.3,,0.25,0.3,0.203,0.182,0.327,0.321,,,,,,,0.219,0.281,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-08-27,746105,Flyout,field_out,True,621035,672335,Chris Taylor,Cionel Pérez,0,605e1df2-de60-4e1b-ab6f-db2e4d506bca,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.74,3.55,43.1,94.0,96.0,95.0,0.779,8.1,4.36,7.06,0.0,1.66,0.254,0.459,0.189,0.328,0.432,,,,101.0,90.0,86.0,90.0,96.0,96.0,97.0,94.0,100.0,,,,0.367,0.257,0.376,,,-0.41,1.09,0.81,,,96.5,,96.2,83.3,,0.25,0.3,0.203,0.182,0.327,0.321,,,,,,,0.219,0.281,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-08-27,746105,Pop Out,field_out,True,623993,518489,Anthony Santander,Ryan Brasier,0,4c6b06d9-ec7f-40b8-a34b-57778f9b3f09,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.0,3.18,18.0,104.0,98.0,103.0,0.812,7.5,1.5,6.0,1.5,1.21,0.235,0.392,0.157,0.314,0.482,,,,96.0,103.0,99.0,96.0,96.0,90.0,106.0,111.0,116.0,,,,0.212,0.248,0.405,,,5.69,1.08,-2.63,,,94.4,,94.4,85.0,,0.0,0.0,0.267,0.273,0.576,0.216,,,,,,,0.182,0.182,0.25,,,,82.0,100.0,100.0,0.135,,6.69,,90.4,,0.111,0.111,0.0,,,,,,,,,,,,
58,2024-08-27,746105,Groundout,field_out,True,656811,518489,Ryan O'Hearn,Ryan Brasier,0,37ecc1e8-e20e-49ac-ab1a-1449a0ceb9d6,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.0,3.18,18.0,104.0,98.0,103.0,0.812,7.5,1.5,6.0,1.5,1.21,0.235,0.392,0.157,0.314,0.482,,,,96.0,103.0,99.0,96.0,96.0,90.0,106.0,111.0,116.0,,,,0.212,0.248,0.405,,,5.69,1.08,-2.63,,,94.4,,94.4,85.0,,0.0,0.0,0.267,0.273,0.576,0.216,,,,,,,0.182,0.182,0.25,,,,82.0,100.0,100.0,0.135,,6.69,,90.4,,0.111,0.111,0.0,,,,,,,,,,,,
59,2024-08-27,746105,Single,single,False,650391,518489,Eloy Jiménez,Ryan Brasier,0,e42bc2af-42c9-47e6-bd97-47a4a91fe9e7,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.0,3.18,18.0,104.0,98.0,103.0,0.812,7.5,1.5,6.0,1.5,1.21,0.235,0.392,0.157,0.314,0.482,,,,96.0,103.0,99.0,96.0,96.0,90.0,106.0,111.0,116.0,,,,0.212,0.248,0.405,,,5.69,1.08,-2.63,,,94.4,,94.4,85.0,,0.0,0.0,0.267,0.273,0.576,0.216,,,,,,,0.182,0.182,0.25,,,,82.0,100.0,100.0,0.135,,6.69,,90.4,,0.111,0.111,0.0,,,,,,,,,,,,
60,2024-08-27,746105,Pop Out,field_out,True,656775,518489,Cedric Mullins,Ryan Brasier,0,3b93cab3-3532-46c0-b5f0-8ba66a31d84f,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.0,3.18,18.0,104.0,98.0,103.0,0.812,7.5,1.5,6.0,1.5,1.21,0.235,0.392,0.157,0.314,0.482,,,,96.0,103.0,99.0,96.0,96.0,90.0,106.0,111.0,116.0,,,,0.212,0.248,0.405,,,5.69,1.08,-2.63,,,94.4,,94.4,85.0,,0.0,0.0,0.267,0.273,0.576,0.216,,,,,,,0.182,0.182,0.25,,,,82.0,100.0,100.0,0.135,,6.69,,90.4,,0.111,0.111,0.0,,,,,,,,,,,,
61,2024-08-27,746105,Strikeout,strikeout,True,660271,672335,Shohei Ohtani,Cionel Pérez,0,5391c4dd-8c25-4707-8530-b5b146d6d258,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.74,3.55,43.1,94.0,96.0,95.0,0.779,8.1,4.36,7.06,0.0,1.66,0.254,0.459,0.189,0.328,0.432,,,,101.0,90.0,86.0,90.0,96.0,96.0,97.0,94.0,100.0,,,,0.367,0.257,0.376,,,-0.41,1.09,0.81,,,96.5,,96.2,83.3,,0.25,0.3,0.203,0.182,0.327,0.321,,,,,,,0.219,0.281,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-08-27,746105,Single,single,False,605141,666974,Mookie Betts,Yennier Cano,0,4b2fbbf4-4376-4bfe-87d3-4014e45c960a,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.75,3.65,52.1,107.0,116.0,107.0,0.751,9.29,3.44,8.25,1.03,3.1,0.148,0.451,0.176,0.324,0.392,135.0,117.0,110.0,64.0,104.0,93.0,111.0,104.0,108.0,144.0,99.0,113.0,,,,0.518,0.106,0.124,,0.253,0.92,0.93,-1.61,,-0.14,96.6,90.9,96.0,87.1,,0.143,0.143,0.35,0.227,0.5,0.485,,,,0.224,0.343,0.307,0.28,0.409,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-08-27,746105,Strikeout,strikeout,True,606192,666974,Teoscar Hernández,Yennier Cano,1,7dc74df6-f553-41f4-b99c-6d05accc0e14,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.75,3.65,52.1,107.0,116.0,107.0,0.751,9.29,3.44,8.25,1.03,3.1,0.148,0.451,0.176,0.324,0.392,135.0,117.0,110.0,64.0,104.0,93.0,111.0,104.0,108.0,144.0,99.0,113.0,,,,0.518,0.106,0.124,,0.253,0.92,0.93,-1.61,,-0.14,96.6,90.9,96.0,87.1,,0.143,0.143,0.35,0.227,0.5,0.485,,,,0.224,0.343,0.307,0.28,0.409,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2024-08-27,746105,Strikeout,strikeout,True,669257,666974,Will Smith,Yennier Cano,0,b1c6d288-bddb-40d3-8482-4684d3722974,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.75,3.65,52.1,107.0,116.0,107.0,0.751,9.29,3.44,8.25,1.03,3.1,0.148,0.451,0.176,0.324,0.392,135.0,117.0,110.0,64.0,104.0,93.0,111.0,104.0,108.0,144.0,99.0,113.0,,,,0.518,0.106,0.124,,0.253,0.92,0.93,-1.61,,-0.14,96.6,90.9,96.0,87.1,,0.143,0.143,0.35,0.227,0.5,0.485,,,,0.224,0.343,0.307,0.28,0.409,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-08-27,746105,Strikeout,strikeout,True,702616,656629,Jackson Holliday,Michael Kopech,0,2ddff9f7-91ee-4f84-b837-a04460b8586f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,152.0,98.0,110.0,,,,122.0,99.0,107.0,,,,,0.788,0.104,,,0.94,,-1.18,,,98.6,,,86.9,,0.184,0.34,0.348,0.219,0.313,0.239,,,,,,,,,,,,,93.0,106.0,100.0,0.108,,0.74,,91.1,,0.2,0.2,0.308,,,,,,,,,,,,
66,2024-08-27,746105,Walk,walk,False,602104,656629,Ramón Urías,Michael Kopech,0,3d6f177d-4e50-450e-a0c5-f529b9fb8079,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,152.0,98.0,110.0,,,,122.0,99.0,107.0,,,,,0.788,0.104,,,0.94,,-1.18,,,98.6,,,86.9,,0.184,0.34,0.348,0.219,0.313,0.239,,,,,,,,,,,,,93.0,106.0,100.0,0.108,,0.74,,91.1,,0.2,0.2,0.308,,,,,,,,,,,,
