,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
16,2024-07-05,745479,Strikeout,strikeout,True,664056,694973,Harrison Bader,Paul Skenes,0,787dc0b0-1e3c-4abc-92c3-11f78a0b5c9d,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
17,2024-07-05,745479,Field Error,field_error,False,596019,694973,Francisco Lindor,Paul Skenes,0,c2f8a9df-63cf-4690-bb70-1c8793b9e5bc,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
18,2024-07-05,745479,Walk,walk,False,607043,694973,Brandon Nimmo,Paul Skenes,1,f3208c63-2ac5-407c-9629-be9ae78dbaff,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
19,2024-07-05,745479,Double Play,double_play,True,502110,694973,J.D. Martinez,Paul Skenes,1,4c550f77-e169-49a3-b946-b9665f6b73b4,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
20,2024-07-05,745479,Single,single,False,572191,622663,Michael A. Taylor,Luis Severino,0,ad52437e-f54b-4bfd-b26b-8e39892186fc,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
21,2024-07-05,745479,Grounded Into DP,grounded_into_double_play,True,641943,622663,Joshua Palacios,Luis Severino,1,15b3cf3e-89e7-4aa5-8210-979812b273f6,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
22,2024-07-05,745479,Single,single,False,668804,622663,Bryan Reynolds,Luis Severino,0,a79f6a33-b4ff-4687-965a-7801d76c43be,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
23,2024-07-05,745479,Flyout,field_out,True,665833,622663,Oneil Cruz,Luis Severino,0,a71ecd10-6741-4a38-8f41-15605ef02bb9,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
24,2024-07-05,745479,Double,double,False,624413,694973,Pete Alonso,Paul Skenes,0,93ddb1de-1a9d-45d0-9949-d61a45ce0a00,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
25,2024-07-05,745479,Flyout,field_out,True,621466,694973,DJ Stewart,Paul Skenes,1,0366d745-f545-4246-9d33-fff999e38c88,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
26,2024-07-05,745479,Hit By Pitch,hit_by_pitch,False,682626,694973,Francisco Alvarez,Paul Skenes,0,1f34aa39-7421-4034-acd0-9d58e7743808,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
27,2024-07-05,745479,Forceout,force_out,True,578428,694973,Jose Iglesias,Paul Skenes,1,c38c31b6-36ba-4144-b97b-42242f5a38d6,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
28,2024-07-05,745479,Groundout,field_out,True,643446,694973,Jeff McNeil,Paul Skenes,0,35928f49-bd56-4822-929e-748bf62acb19,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
29,2024-07-05,745479,Home Run,home_run,False,642133,622663,Rowdy Tellez,Luis Severino,0,3c1f1932-99a0-4a92-976e-8b3870bd2f12,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
30,2024-07-05,745479,Groundout,field_out,True,693304,622663,Nick Gonzales,Luis Severino,0,a073a5f3-e456-4c88-ae34-250b7d70b206,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
31,2024-07-05,745479,Home Run,home_run,False,669261,622663,Jack Suwinski,Luis Severino,0,d74211f6-ed78-42ab-b947-5723362912c6,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
32,2024-07-05,745479,Groundout,field_out,True,663647,622663,Ke'Bryan Hayes,Luis Severino,0,89ac4f9e-02c9-4916-aede-fd6625a79a44,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
33,2024-07-05,745479,Groundout,field_out,True,518735,622663,Yasmani Grandal,Luis Severino,0,aa992fb6-62f4-404b-b4f8-783951226da1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,142.0,102.0,113.0,0.281,0.338,0.22,,0.085,-0.23,1.98,0.72,,-1.35,96.0,85.9,95.5,85.8,,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,,,,0.29,0.484,0.143,88.0,97.0,94.0,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207
34,2024-07-05,745479,Strikeout,strikeout,True,664056,694973,Harrison Bader,Paul Skenes,0,5edc1f9d-3173-4646-87c1-105b51c6c6a7,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,112.0,98.0,103.0,109.0,109.0,109.0,136.0,103.0,118.0,0.313,0.379,0.164,0.109,0.035,0.0,4.1,0.33,0.6,-2.49,99.1,87.6,94.1,85.1,82.4,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,0.316,0.316,0.25,0.286,0.429,0.222,,,,,,,,,,,,
