,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
35,2024-08-03,747087,Flyout,field_out,True,624503,656550,Nick Gordon,Grant Holmes,0,ea9220ac-a6a2-4538-98d9-ad92545ec753,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
36,2024-08-03,747087,Groundout,field_out,True,660644,656550,Vidal Bruján,Grant Holmes,0,1d2fa2ae-cf46-45f0-8321-533f1eddb853,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
37,2024-08-03,747087,Single,single,False,663743,656550,Nick Fortes,Grant Holmes,0,22ff6de4-5f98-4d49-92b9-5c90ccd93728,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
38,2024-08-03,747087,Single,single,False,669364,656550,Xavier Edwards,Grant Holmes,1,a09d23a3-9b19-4afb-9f0a-13bebbfb8f3e,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
39,2024-08-03,747087,Single,single,False,669394,656550,Jake Burger,Grant Holmes,1,ee24de3d-a26f-45c5-b55b-c6687020d8bc,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
40,2024-08-03,747087,Double,double,False,660821,656550,Jesús Sánchez,Grant Holmes,1,df20bc85-3bb5-4ea2-917e-901dde1b121c,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
41,2024-08-03,747087,Intent Walk,intent_walk,False,681146,656550,Jonah Bride,Grant Holmes,0,07470876-0426-1033-000c-f08cd117d70a,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.48,3.47,51.2,102.0,97.0,101.0,0.71,8.88,1.92,8.36,0.87,1.22,0.267,0.356,0.151,0.336,0.452,69.0,97.0,87.0,106.0,103.0,106.0,79.0,102.0,93.0,116.0,107.0,113.0,94.0,88.0,89.0,0.367,0.105,0.282,0.234,0.012,1.75,-3.79,1.66,1.03,-0.82,94.5,92.6,91.2,86.7,84.0,0.224,0.368,0.223,0.237,0.288,0.357,0.239,0.283,0.433,0.462,0.923,0.167,,,,,,,,,,,,,,,
42,2024-08-03,747087,Forceout,force_out,True,669065,669276,Kyle Stowers,Dylan Lee,1,f881cf7d-fe2e-4369-9286-c3d4f8853b42,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.167,0.271,0.454,,,,,,,,,,,,,,,,0.226,0.355,0.446,,,
43,2024-08-03,747087,Groundout,field_out,True,542303,686539,Marcell Ozuna,Declan Cronin,0,a0a821a0-e780-4d9a-8b43-b9f24cb1c7fc,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
44,2024-08-03,747087,Strikeout,strikeout,True,621566,686539,Matt Olson,Declan Cronin,0,c24016ec-7f37-4150-95e4-45bc77087caf,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
45,2024-08-03,747087,Groundout,field_out,True,606115,686539,Orlando Arcia,Declan Cronin,0,dd7c3136-6ca9-4bdc-a1b8-323cc98a4843,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
46,2024-08-03,747087,Groundout,field_out,True,656896,669276,Emmanuel Rivera,Dylan Lee,0,ad933b8d-13b1-45e6-a647-8735a2ca1dfd,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.167,0.271,0.454,,,,,,,,,,,,,,,,0.226,0.355,0.446,,,
47,2024-08-03,747087,Strikeout,strikeout,True,665506,669276,Cristian Pache,Dylan Lee,0,3e417fbc-8755-4207-8f51-830ea353c75f,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.167,0.271,0.454,,,,,,,,,,,,,,,,0.226,0.355,0.446,,,
48,2024-08-03,747087,Strikeout,strikeout,True,660644,669276,Vidal Bruján,Dylan Lee,0,a65b86fa-0a31-457f-a0d4-0869f4d96c73,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.167,0.271,0.454,,,,,,,,,,,,,,,,0.226,0.355,0.446,,,
49,2024-08-03,747087,Walk,walk,False,518595,686539,Travis d'Arnaud,Declan Cronin,0,75e4a2c7-51ec-4957-8846-cc9d016cd847,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
50,2024-08-03,747087,Single,single,False,592696,686539,Eddie Rosario,Declan Cronin,1,4822a0a3-b589-4575-9cbc-9e352f2526d7,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
51,2024-08-03,747087,Strikeout,strikeout,True,672284,686539,Jarred Kelenic,Declan Cronin,0,fad622ae-1cc6-47b7-8481-2a1e822dd700,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
52,2024-08-03,747087,Grounded Into DP,grounded_into_double_play,True,593160,686539,Whit Merrifield,Declan Cronin,1,b7f36255-0c88-434e-99a2-1e5ab1c6ded1,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,4.65,3.65,62.0,97.0,76.0,96.0,0.753,9.29,3.19,10.02,0.0,2.56,0.271,0.376,0.122,0.348,0.443,,,,,,,120.0,109.0,108.0,77.0,91.0,99.0,,,,0.061,,0.53,,0.001,3.74,,0.38,,-6.36,93.7,,95.9,86.9,,0.056,0.056,0.393,0.267,0.313,0.328,,,,,,,68.0,97.0,87.0,0.408,-0.18,93.3,0.351,0.457,0.155,,,,,,
53,2024-08-03,747087,Single,single,False,663743,572955,Nick Fortes,Pierce Johnson,0,06438820-1e5d-420c-9f1f-5908e540c118,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.231,0.34,0.297,0.0,0.0,0.286,,,,,,,,,,,,,,,
54,2024-08-03,747087,Walk,walk,False,669364,572955,Xavier Edwards,Pierce Johnson,1,c027532d-7d4e-4e76-8334-e082c707a864,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.231,0.34,0.297,0.0,0.0,0.286,,,,,,,,,,,,,,,
55,2024-08-03,747087,Grounded Into DP,grounded_into_double_play,True,669394,572955,Jake Burger,Pierce Johnson,1,4ad40c8d-1570-4aac-9c5a-f855aa8a47d6,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.231,0.34,0.297,0.0,0.0,0.286,,,,,,,,,,,,,,,
56,2024-08-03,747087,Double,double,False,660821,572955,Jesús Sánchez,Pierce Johnson,1,6f43701c-9f04-4695-b912-ce8f0711e0af,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.231,0.34,0.297,0.0,0.0,0.286,,,,,,,,,,,,,,,
57,2024-08-03,747087,Groundout,field_out,True,681146,572955,Jonah Bride,Pierce Johnson,0,764f94c1-62b2-4410-aa7d-7473f8051a59,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.231,0.34,0.297,0.0,0.0,0.286,,,,,,,,,,,,,,,
58,2024-08-03,747087,Flyout,field_out,True,624585,669622,Jorge Soler,Anthony Bender,0,78e5d375-7de6-4606-b85e-08a63380932c,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.0,3.35,45.0,103.0,117.0,109.0,0.784,10.0,2.6,8.8,0.6,1.59,0.228,0.339,0.165,0.268,0.441,151.0,121.0,131.0,,,,75.0,85.0,92.0,132.0,102.0,117.0,,,,0.03,,0.469,,0.031,-2.78,,1.65,,2.49,94.8,,89.4,84.8,,0.333,0.333,0.1,,,,,,,,,,101.0,103.0,100.0,0.47,-0.99,95.4,0.349,0.458,0.123,0.1,0.4,0.286,0.165,0.278,0.345
59,2024-08-03,747087,Groundout,field_out,True,663586,669622,Austin Riley,Anthony Bender,0,fe97c942-5283-43d1-ab02-2f32d7c0049d,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.0,3.35,45.0,103.0,117.0,109.0,0.784,10.0,2.6,8.8,0.6,1.59,0.228,0.339,0.165,0.268,0.441,151.0,121.0,131.0,,,,75.0,85.0,92.0,132.0,102.0,117.0,,,,0.03,,0.469,,0.031,-2.78,,1.65,,2.49,94.8,,89.4,84.8,,0.333,0.333,0.1,,,,,,,,,,101.0,103.0,100.0,0.47,-0.99,95.4,0.349,0.458,0.123,0.1,0.4,0.286,0.165,0.278,0.345
60,2024-08-03,747087,Flyout,field_out,True,542303,669622,Marcell Ozuna,Anthony Bender,0,89fc0e1a-0d18-49ca-99d9-a29685bbb249,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.0,3.35,45.0,103.0,117.0,109.0,0.784,10.0,2.6,8.8,0.6,1.59,0.228,0.339,0.165,0.268,0.441,151.0,121.0,131.0,,,,75.0,85.0,92.0,132.0,102.0,117.0,,,,0.03,,0.469,,0.031,-2.78,,1.65,,2.49,94.8,,89.4,84.8,,0.333,0.333,0.1,,,,,,,,,,101.0,103.0,100.0,0.47,-0.99,95.4,0.349,0.458,0.123,0.1,0.4,0.286,0.165,0.278,0.345
61,2024-08-03,747087,Lineout,field_out,True,669065,445926,Kyle Stowers,Jesse Chavez,0,3b5c2d0b-e380-45f4-b2a0-25619ec62bd8,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
62,2024-08-03,747087,Strikeout,strikeout,True,656896,445926,Emmanuel Rivera,Jesse Chavez,0,8c29a6e1-3c21-415d-8945-1ccf32b0aed7,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
63,2024-08-03,747087,Walk,walk,False,665506,445926,Cristian Pache,Jesse Chavez,0,e4244a2d-b8e5-4a81-8e1a-fb55deb507de,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
64,2024-08-03,747087,Groundout,field_out,True,660644,445926,Vidal Bruján,Jesse Chavez,0,915a5bb4-b9e1-4fa0-88f4-b33a6912e532,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
65,2024-08-03,747087,Strikeout,strikeout,True,621566,677053,Matt Olson,Andrew Nardi,0,5d007e21-ed78-4046-9db2-d7349407196d,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.07,2.75,49.2,102.0,104.0,103.0,0.718,12.68,3.26,7.97,1.27,0.62,0.289,0.388,0.174,0.289,0.395,64.0,131.0,130.0,,,,95.0,101.0,101.0,119.0,104.0,107.0,,,,0.608,,0.384,,0.008,0.51,,-0.1,,-11.76,94.0,,91.4,82.9,,0.224,0.379,0.295,0.232,0.493,0.342,,,,,,,,,,,,,,,,0.667,0.667,0.0,,,
66,2024-08-03,747087,Strikeout,strikeout,True,606115,677053,Orlando Arcia,Andrew Nardi,0,c2c4c070-8a49-4473-9b90-4d49454370e6,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.07,2.75,49.2,102.0,104.0,103.0,0.718,12.68,3.26,7.97,1.27,0.62,0.289,0.388,0.174,0.289,0.395,64.0,131.0,130.0,,,,95.0,101.0,101.0,119.0,104.0,107.0,,,,0.608,,0.384,,0.008,0.51,,-0.1,,-11.76,94.0,,91.4,82.9,,0.224,0.379,0.295,0.232,0.493,0.342,,,,,,,,,,,,,,,,0.667,0.667,0.0,,,
67,2024-08-03,747087,Pop Out,field_out,True,518595,677053,Travis d'Arnaud,Andrew Nardi,0,0165250b-2460-46a6-ac5f-0b249febaee7,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.07,2.75,49.2,102.0,104.0,103.0,0.718,12.68,3.26,7.97,1.27,0.62,0.289,0.388,0.174,0.289,0.395,64.0,131.0,130.0,,,,95.0,101.0,101.0,119.0,104.0,107.0,,,,0.608,,0.384,,0.008,0.51,,-0.1,,-11.76,94.0,,91.4,82.9,,0.224,0.379,0.295,0.232,0.493,0.342,,,,,,,,,,,,,,,,0.667,0.667,0.0,,,
68,2024-08-03,747087,Groundout,field_out,True,663743,445926,Nick Fortes,Jesse Chavez,0,b2dfa7f4-4bfe-4b65-b09f-1eb6357015c0,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
69,2024-08-03,747087,Walk,walk,False,669364,445926,Xavier Edwards,Jesse Chavez,0,0d32d5c7-b31c-4881-92cf-b9eba42f8e40,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
70,2024-08-03,747087,Strikeout,strikeout,True,669394,445926,Jake Burger,Jesse Chavez,0,56757b60-fe01-45d1-bcb6-a32c3b4a1f65,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
71,2024-08-03,747087,Single,single,False,660821,445926,Jesús Sánchez,Jesse Chavez,1,2d817936-2a04-4a07-a3c9-877666d8a79b,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
72,2024-08-03,747087,Strikeout,strikeout,True,681146,445926,Jonah Bride,Jesse Chavez,1,6ae2daf1-474a-4065-bb2b-9cf6594d2d47,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,86.0,101.0,96.0,,0.515,0.017,0.073,0.127,,0.72,-9.71,0.14,-0.43,,88.8,85.2,81.4,75.7,,,,0.333,1.0,0.429,0.214,0.286,0.242,0.218,0.356,0.19,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,0.273,0.424,0.158,,,
73,2024-08-03,747087,Flyout,field_out,True,592696,676534,Eddie Rosario,Calvin Faucher,0,fed4adfa-d0f8-4526-a043-86e6120216c8,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.75,50.2,98.0,149.0,100.0,0.759,10.13,4.44,8.53,0.0,1.43,0.297,0.268,0.138,0.268,0.398,,,,122.0,101.0,102.0,,,,112.0,102.0,119.0,200.0,100.0,107.0,,0.381,0.069,0.216,,,1.87,0.54,-2.48,,,91.3,,88.3,85.6,,,,,,,0.359,0.487,0.221,0.256,0.344,0.272,108.0,89.0,86.0,0.333,-0.12,96.0,0.171,0.268,0.294,,,,0.211,0.263,0.361
