,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
36,2024-09-21,746338,Strikeout,strikeout,True,666160,669854,Mickey Moniak,Ronel Blanco,0,0e9c55d5-a4ec-462d-b730-2f448224599a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-21,746338,Home Run,home_run,False,681351,669854,Logan O'Hoppe,Ronel Blanco,0,ec25650a-f44f-4762-8730-26143395525b,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-09-21,746338,Groundout,field_out,True,672569,669854,Gustavo Campero,Ronel Blanco,0,88c6f994-7b26-4f16-94ed-3c5c4c12a7fa,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-21,746338,Double,double,False,605346,669854,Jack López,Ronel Blanco,0,243f2a2f-d081-4262-aa8f-7f869cf856fd,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-21,746338,Strikeout,strikeout,True,621493,669854,Taylor Ward,Ronel Blanco,0,4ad0ba57-969d-4d3e-ab8b-6593d8882986,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-21,746338,Strikeout,strikeout,True,673237,608334,Yainer Diaz,Carson Fulmer,0,5f577224-de84-4eda-ac40-d3b69e6c4475,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
42,2024-09-21,746338,Double,double,False,665161,608334,Jeremy Peña,Carson Fulmer,0,5cd75dde-1e3c-4e12-9880-ac8998cd18b3,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
43,2024-09-21,746338,Single,single,False,605170,608334,Victor Caratini,Carson Fulmer,1,0b6a3d3a-553b-4b10-847d-bca1bda6195d,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
44,2024-09-21,746338,Walk,walk,False,676694,608334,Jake Meyers,Carson Fulmer,1,299beb35-68b0-4805-91f1-8b0b4cd4d3b8,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
45,2024-09-21,746338,Single,single,False,643289,608334,Mauricio Dubón,Carson Fulmer,1,6724f51e-e6b9-44fc-8718-e69bbe5dc4b4,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
46,2024-09-21,746338,Grounded Into DP,grounded_into_double_play,True,514888,608334,Jose Altuve,Carson Fulmer,1,860fa37c-c20e-4432-b962-ff309e190463,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
47,2024-09-21,746338,Flyout,field_out,True,687263,669854,Zach Neto,Ronel Blanco,0,ec080724-aa89-496c-869b-80f8a786c9ff,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
48,2024-09-21,746338,Walk,walk,False,694384,669854,Nolan Schanuel,Ronel Blanco,0,02764325-bd2c-4684-964f-9c948b28bf51,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
49,2024-09-21,746338,Strikeout,strikeout,True,694359,669854,Niko Kavadas,Ronel Blanco,0,607158c0-8efc-4cfa-b90b-7ff79a8e589e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-09-21,746338,Groundout,field_out,True,676572,669854,Eric Wagaman,Ronel Blanco,0,90df88df-84d2-4d38-b997-952b53f1ff53,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-09-21,746338,Single,single,False,670541,608334,Yordan Alvarez,Carson Fulmer,0,2d8ff231-7607-4dc9-8ca6-dddd43d575f0,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
52,2024-09-21,746338,Single,single,False,663656,608334,Kyle Tucker,Carson Fulmer,1,6afc8816-811c-4b2e-80db-0854ebdc34fc,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
53,2024-09-21,746338,Grounded Into DP,grounded_into_double_play,True,608324,608334,Alex Bregman,Carson Fulmer,1,bcd69fd7-34bf-4fdb-92c7-1af626a6df4b,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
54,2024-09-21,746338,Groundout,field_out,True,673237,608334,Yainer Diaz,Carson Fulmer,0,cd1bf4dd-c317-4e46-b29a-6b7f5c1bf620,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.01,4.82,85.1,101.0,94.0,98.0,0.774,8.44,4.11,8.12,1.16,1.03,0.208,0.437,0.118,0.367,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,114.0,96.0,98.0,0.234,0.202,0.057,0.269,0.13,1.48,-7.72,-0.5,93.1,87.8,87.0,82.4,0.125,0.271,0.261,0.227,0.453,0.193,0.222,0.333,0.37,0.471,1.118,0.393,89.0,100.0,94.0,0.238,0.46,92.6,0.293,0.387,0.12,0.286,0.714,0.458,,,,,,,,,,,,
55,2024-09-21,746338,Groundout,field_out,True,666160,669854,Mickey Moniak,Ronel Blanco,0,37e5fc95-87f0-4096-8391-5a591a2ff3bd,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
56,2024-09-21,746338,Double,double,False,681351,669854,Logan O'Hoppe,Ronel Blanco,0,dab7b747-6067-4c28-abe3-4ce22aef8041,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-09-21,746338,Strikeout,strikeout,True,672569,669854,Gustavo Campero,Ronel Blanco,0,f7a3ef98-6f2e-4b8a-855a-7c4747c4031c,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-09-21,746338,Strikeout,strikeout,True,605346,669854,Jack López,Ronel Blanco,0,d381556c-b456-425f-bf4c-7aeb6627ca5e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,4.0,162.1,99.0,94.0,98.0,0.727,9.04,3.66,6.26,1.22,0.92,0.213,0.45,0.18,0.316,0.402,120.0,103.0,107.0,75.0,95.0,100.0,85.0,95.0,90.0,88.0,103.0,101.0,0.385,0.304,0.09,0.222,-0.5,2.05,2.62,-0.1,93.5,85.2,86.4,80.1,0.184,0.291,0.34,0.236,0.505,0.195,0.188,0.364,0.349,0.073,0.073,0.407,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-09-21,746338,Groundout,field_out,True,665161,670871,Jeremy Peña,Guillo Zuñiga,0,8b5e24b5-9c49-42ed-90fb-135196acf974,670871.0,guillermozuniga,Zuñiga,Right,Guillo Zuñiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.385,0.105,0.105,0.179,0.2,0.7,0.538,,,,,,,,,,0.316,0.632,0.086,,,,,,,,,,,,,,,
60,2024-09-21,746338,Lineout,field_out,True,605170,670871,Victor Caratini,Guillo Zuñiga,0,c7155b00-c566-4c2d-92a0-298b96c81c4f,670871.0,guillermozuniga,Zuñiga,Right,Guillo Zuñiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.385,0.105,0.105,0.179,0.2,0.7,0.538,,,,,,,,,,0.316,0.632,0.086,,,,,,,,,,,,,,,
61,2024-09-21,746338,Walk,walk,False,676694,670871,Jake Meyers,Guillo Zuñiga,0,66724136-68d6-47c7-ac17-4bd9017cae23,670871.0,guillermozuniga,Zuñiga,Right,Guillo Zuñiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.385,0.105,0.105,0.179,0.2,0.7,0.538,,,,,,,,,,0.316,0.632,0.086,,,,,,,,,,,,,,,
62,2024-09-21,746338,Flyout,field_out,True,643289,670871,Mauricio Dubón,Guillo Zuñiga,1,061d05f9-e7a4-4214-be43-e6f0a1239d65,670871.0,guillermozuniga,Zuñiga,Right,Guillo Zuñiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.385,0.105,0.105,0.179,0.2,0.7,0.538,,,,,,,,,,0.316,0.632,0.086,,,,,,,,,,,,,,,
63,2024-09-21,746338,Strikeout,strikeout,True,621493,672391,Taylor Ward,Kaleb Ort,0,031765fc-ae9e-4c2f-b7f7-e1b9f2abf7ff,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,2.55,2.93,24.2,105.0,130.0,110.0,0.747,9.49,1.46,5.84,2.55,0.62,0.238,0.381,0.19,0.397,0.443,53.0,99.0,90.0,,,,160.0,105.0,119.0,107.0,113.0,114.0,0.555,0.178,,0.079,0.82,-1.0,,-3.07,97.5,90.4,84.2,,,,,0.173,0.481,0.252,0.333,0.5,0.1,,,,,,,,,,,,,0.273,0.545,0.4,95.0,98.0,90.0,0.189,3.46,91.0,0.1,0.25,0.25,,,
64,2024-09-21,746338,Strikeout,strikeout,True,687263,672391,Zach Neto,Kaleb Ort,0,6cb99c20-e3f2-4d84-90a7-34ba66d15553,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,2.55,2.93,24.2,105.0,130.0,110.0,0.747,9.49,1.46,5.84,2.55,0.62,0.238,0.381,0.19,0.397,0.443,53.0,99.0,90.0,,,,160.0,105.0,119.0,107.0,113.0,114.0,0.555,0.178,,0.079,0.82,-1.0,,-3.07,97.5,90.4,84.2,,,,,0.173,0.481,0.252,0.333,0.5,0.1,,,,,,,,,,,,,0.273,0.545,0.4,95.0,98.0,90.0,0.189,3.46,91.0,0.1,0.25,0.25,,,
65,2024-09-21,746338,Groundout,field_out,True,694384,672391,Nolan Schanuel,Kaleb Ort,0,2e005290-66cb-4831-9893-700db0d7c030,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,2.55,2.93,24.2,105.0,130.0,110.0,0.747,9.49,1.46,5.84,2.55,0.62,0.238,0.381,0.19,0.397,0.443,53.0,99.0,90.0,,,,160.0,105.0,119.0,107.0,113.0,114.0,0.555,0.178,,0.079,0.82,-1.0,,-3.07,97.5,90.4,84.2,,,,,0.173,0.481,0.252,0.333,0.5,0.1,,,,,,,,,,,,,0.273,0.545,0.4,95.0,98.0,90.0,0.189,3.46,91.0,0.1,0.25,0.25,,,
66,2024-09-21,746338,Groundout,field_out,True,514888,668943,Jose Altuve,Ryan Miller,0,90669803-2553-481c-8127-fb10d2de8046,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
67,2024-09-21,746338,Home Run,home_run,False,670541,668943,Yordan Alvarez,Ryan Miller,0,2e0266cf-ebcd-48ef-8ceb-cef5df104a10,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
68,2024-09-21,746338,Home Run,home_run,False,663656,668943,Kyle Tucker,Ryan Miller,0,d9a5e147-8f0d-49e6-9538-0f46bf5c08c0,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
69,2024-09-21,746338,Lineout,field_out,True,608324,668943,Alex Bregman,Ryan Miller,0,145afb4f-75b0-46ac-82aa-78539ae22114,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
70,2024-09-21,746338,Double,double,False,673237,668943,Yainer Diaz,Ryan Miller,0,2d1d983b-ffb2-4849-a1ad-6b0b296297b3,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
71,2024-09-21,746338,Walk,walk,False,665161,668943,Jeremy Peña,Ryan Miller,0,a1997a5c-c96a-4368-88ab-1f43f41f2a84,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
72,2024-09-21,746338,Flyout,field_out,True,605170,668943,Victor Caratini,Ryan Miller,0,a48ff824-33ed-4437-818e-cfc82f8b2bef,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,5.23,5.86,10.1,104.0,112.0,105.0,0.837,6.1,6.1,9.58,1.74,0.92,0.242,0.394,0.242,0.242,0.465,,,,,,,,,,113.0,107.0,111.0,,0.582,,,,-0.89,,,,,84.6,,0.316,0.526,0.186,,,,,,,,,,114.0,102.0,102.0,0.418,0.15,93.7,0.231,0.462,0.242,0.25,0.5,0.083,,,,,,,,,,,,
73,2024-09-21,746338,Strikeout,strikeout,True,694359,657571,Niko Kavadas,Caleb Ferguson,0,99273d9e-d59e-4ca1-8c1a-79472f408a26,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.73,4.23,53.1,103.0,89.0,98.0,0.764,11.14,4.22,9.45,1.01,1.59,0.258,0.325,0.185,0.285,0.43,,,,86.0,105.0,104.0,88.0,102.0,96.0,129.0,42.0,60.0,0.437,0.002,0.198,,-1.66,-2.75,0.01,,93.8,,79.1,81.1,,,,0.313,0.594,0.216,,,,,,,94.0,96.0,93.0,0.098,-0.73,94.0,0.316,0.316,0.213,,,,89.0,104.0,98.0,0.264,2.04,89.0,0.132,0.151,0.346,0.271,0.292,0.333
74,2024-09-21,746338,Strikeout,strikeout,True,676572,657571,Eric Wagaman,Caleb Ferguson,0,132a3b28-6a3f-4788-8acb-aca4d5b48ff0,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.73,4.23,53.1,103.0,89.0,98.0,0.764,11.14,4.22,9.45,1.01,1.59,0.258,0.325,0.185,0.285,0.43,,,,86.0,105.0,104.0,88.0,102.0,96.0,129.0,42.0,60.0,0.437,0.002,0.198,,-1.66,-2.75,0.01,,93.8,,79.1,81.1,,,,0.313,0.594,0.216,,,,,,,94.0,96.0,93.0,0.098,-0.73,94.0,0.316,0.316,0.213,,,,89.0,104.0,98.0,0.264,2.04,89.0,0.132,0.151,0.346,0.271,0.292,0.333
