,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
32,2024-09-27,745930,Strikeout,strikeout,True,682626,593423,Francisco Alvarez,Frankie Montas,0,754e206d-7abb-4336-b551-dff2bbd6dbfa,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,83.0,105.0,98.0,83.0,100.0,98.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,99.0,105.0,0.191,0.332,0.187,0.183,0.107,-0.02,-1.4,-0.23,1.13,-1.94,95.6,90.4,86.0,94.8,85.4,0.206,0.367,0.231,0.248,0.407,0.113,0.218,0.297,0.426,0.326,0.609,0.223,0.288,0.577,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-27,745930,Groundout,field_out,True,596142,640455,Gary Sánchez,Sean Manaea,0,1165e334-4db3-4246-9d49-1224200faec2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,,,,0.447,0.113,0.071,,0.251,1.13,0.97,,1.36,0.37,92.3,88.4,,92.3,79.5,0.167,0.295,0.311,0.201,0.333,0.208,,,,0.222,0.25,0.179,0.174,0.435,0.32,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,
34,2024-09-27,745930,Pop Out,field_out,True,663368,640455,Blake Perkins,Sean Manaea,0,0ce50075-790f-4b27-83f6-66342bb11456,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,,,,0.447,0.113,0.071,,0.251,1.13,0.97,,1.36,0.37,92.3,88.4,,92.3,79.5,0.167,0.295,0.311,0.201,0.333,0.208,,,,0.222,0.25,0.179,0.174,0.435,0.32,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,
35,2024-09-27,745930,Single,single,False,668930,640455,Brice Turang,Sean Manaea,0,19de660c-2f3c-4d1c-86b7-dfdcdc7f458c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,,,,0.447,0.113,0.071,,0.251,1.13,0.97,,1.36,0.37,92.3,88.4,,92.3,79.5,0.167,0.295,0.311,0.201,0.333,0.208,,,,0.222,0.25,0.179,0.174,0.435,0.32,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,
36,2024-09-27,745930,Double,double,False,669003,640455,Garrett Mitchell,Sean Manaea,1,a8862299-8da9-48da-a565-3216d9fbc523,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,,,,0.447,0.113,0.071,,0.251,1.13,0.97,,1.36,0.37,92.3,88.4,,92.3,79.5,0.167,0.295,0.311,0.201,0.333,0.208,,,,0.222,0.25,0.179,0.174,0.435,0.32,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,
37,2024-09-27,745930,Single,single,False,694192,640455,Jackson Chourio,Sean Manaea,1,12656d73-643a-49cb-b701-2156b26c1595,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,84.0,88.0,85.0,,,,0.447,0.113,0.071,,0.251,1.13,0.97,,1.36,0.37,92.3,88.4,,92.3,79.5,0.167,0.295,0.311,0.201,0.333,0.208,,,,0.222,0.25,0.179,0.174,0.435,0.32,83.0,98.0,95.0,0.118,-1.19,85.3,0.193,0.311,0.388,0.25,0.438,0.254,,,,,,,,,,,,,,,
38,2024-09-27,745930,Lineout,field_out,True,661388,676130,William Contreras,José Buttó,0,959644a1-dcd3-4fa1-9532-b8fce04d92b8,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.51,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.314,0.311,107.0,93.0,94.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,,,,0.23,0.315,,,0.235,2.14,,,1.41,1.14,94.2,,,93.5,84.0,0.157,0.2,0.319,0.179,0.304,0.161,,,,,,,0.192,0.346,0.426,79.0,95.0,86.0,0.22,0.06,87.1,0.176,0.235,0.262,0.156,0.312,0.426,,,,,,,,,,,,,,,
39,2024-09-27,745930,Groundout,field_out,True,621438,605452,Tyrone Taylor,Joe Ross,0,c692f597-94ab-45fc-ad7b-d0d156beed2e,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
40,2024-09-27,745930,Single,single,False,596019,605452,Francisco Lindor,Joe Ross,0,248a4b3d-cf06-45a9-89b1-da139c6e10cc,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
41,2024-09-27,745930,Strikeout,strikeout,True,668901,605452,Mark Vientos,Joe Ross,0,8350efb1-7930-40bd-bb74-8eb299d6457f,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
42,2024-09-27,745930,Groundout,field_out,True,607043,605452,Brandon Nimmo,Joe Ross,0,574ff89a-06b0-4bc7-b8db-ac35f41da5f6,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
43,2024-09-27,745930,Pop Out,field_out,True,642715,676130,Willy Adames,José Buttó,0,18d9cf0f-e77c-466d-a6dc-63240e6ce996,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.51,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.314,0.311,107.0,93.0,94.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,,,,0.23,0.315,,,0.235,2.14,,,1.41,1.14,94.2,,,93.5,84.0,0.157,0.2,0.319,0.179,0.304,0.161,,,,,,,0.192,0.346,0.426,79.0,95.0,86.0,0.22,0.06,87.1,0.176,0.235,0.262,0.156,0.312,0.426,,,,,,,,,,,,,,,
44,2024-09-27,745930,Strikeout,strikeout,True,656555,676130,Rhys Hoskins,José Buttó,0,495f91bd-4552-4bed-b7c3-38e8347d9edd,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.51,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.314,0.311,107.0,93.0,94.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,,,,0.23,0.315,,,0.235,2.14,,,1.41,1.14,94.2,,,93.5,84.0,0.157,0.2,0.319,0.179,0.304,0.161,,,,,,,0.192,0.346,0.426,79.0,95.0,86.0,0.22,0.06,87.1,0.176,0.235,0.262,0.156,0.312,0.426,,,,,,,,,,,,,,,
45,2024-09-27,745930,Strikeout,strikeout,True,687401,676130,Joey Ortiz,José Buttó,0,338124ea-effb-4e5d-994f-9c1792fc4e5f,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.51,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.314,0.311,107.0,93.0,94.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,,,,0.23,0.315,,,0.235,2.14,,,1.41,1.14,94.2,,,93.5,84.0,0.157,0.2,0.319,0.179,0.304,0.161,,,,,,,0.192,0.346,0.426,79.0,95.0,86.0,0.22,0.06,87.1,0.176,0.235,0.262,0.156,0.312,0.426,,,,,,,,,,,,,,,
46,2024-09-27,745930,Strikeout,strikeout,True,624413,605452,Pete Alonso,Joe Ross,0,afe72d10-eaab-45a7-9606-4986cb94ecc4,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
47,2024-09-27,745930,Single,single,False,578428,605452,Jose Iglesias,Joe Ross,0,81b8d5a9-eecd-467e-9707-2d4b44553c24,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
48,2024-09-27,745930,Grounded Into DP,grounded_into_double_play,True,608385,605452,Jesse Winker,Joe Ross,1,9d53dd2a-97c2-49f1-96c2-4f1351bdbe44,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
49,2024-09-27,745930,Groundout,field_out,True,596142,664849,Gary Sánchez,Danny Young,0,0d61d886-afb6-4617-aab0-b69f839b592c,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.8,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,69.0,99.0,91.0,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.472,,0.006,,0.522,,-38.99,,1.06,0.03,,87.1,,91.4,80.6,,,,0.262,0.357,0.127,,,,,,,,,,,,,,,,0.113,0.189,0.516,,,,,,,,,,,,,,,,,,
50,2024-09-27,745930,Flyout,field_out,True,663368,664849,Blake Perkins,Danny Young,0,91a3467e-5f03-4f34-9f97-cb6af1b141c3,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.8,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,69.0,99.0,91.0,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.472,,0.006,,0.522,,-38.99,,1.06,0.03,,87.1,,91.4,80.6,,,,0.262,0.357,0.127,,,,,,,,,,,,,,,,0.113,0.189,0.516,,,,,,,,,,,,,,,,,,
51,2024-09-27,745930,Walk,walk,False,668930,664849,Brice Turang,Danny Young,0,1979cd89-9be8-4875-ac83-32693deb6b51,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.8,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,69.0,99.0,91.0,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.472,,0.006,,0.522,,-38.99,,1.06,0.03,,87.1,,91.4,80.6,,,,0.262,0.357,0.127,,,,,,,,,,,,,,,,0.113,0.189,0.516,,,,,,,,,,,,,,,,,,
52,2024-09-27,745930,Walk,walk,False,669003,664849,Garrett Mitchell,Danny Young,1,8a61a36e-692c-4712-a451-b08bee47b296,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.54,4.8,37.2,90.0,103.0,90.0,0.702,11.47,4.3,6.93,0.72,2.4,0.272,0.348,0.185,0.25,0.362,,,,69.0,99.0,91.0,134.0,82.0,89.0,96.0,74.0,83.0,,,,0.472,,0.006,,0.522,,-38.99,,1.06,0.03,,87.1,,91.4,80.6,,,,0.262,0.357,0.127,,,,,,,,,,,,,,,,0.113,0.189,0.516,,,,,,,,,,,,,,,,,,
53,2024-09-27,745930,Groundout,field_out,True,694192,493603,Jackson Chourio,Adam Ottavino,1,079a5484-2924-43c4-811d-486a4170fc3a,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.34,3.13,56.0,100.0,104.0,101.0,0.762,11.25,3.7,7.88,0.96,1.03,0.347,0.368,0.215,0.319,0.442,74.0,114.0,103.0,100.0,103.0,101.0,116.0,104.0,110.0,84.0,92.0,94.0,,,,0.342,0.096,0.107,,0.406,2.8,-2.77,,0.81,-0.37,93.2,87.9,,92.1,79.2,0.118,0.147,0.356,0.231,0.269,0.142,,,,0.455,1.182,0.373,0.333,0.833,0.25,71.0,88.0,90.0,0.05,-1.75,87.2,0.225,0.38,0.279,0.333,0.5,0.214,,,,,,,,,,,,,,,
54,2024-09-27,745930,Strikeout,strikeout,True,502110,605452,J.D. Martinez,Joe Ross,0,53fa847d-bd89-453a-a05e-befdff63019c,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
55,2024-09-27,745930,Walk,walk,False,682626,605452,Francisco Alvarez,Joe Ross,0,cecf47a7-3488-4e16-9903-083b3db2db82,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
56,2024-09-27,745930,Groundout,field_out,True,621438,605452,Tyrone Taylor,Joe Ross,1,fef7c5f0-c741-4bbb-b3b6-0cae44149bc4,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
57,2024-09-27,745930,Flyout,field_out,True,596019,605452,Francisco Lindor,Joe Ross,0,917fcc5b-1f3a-4353-bd54-e14d5f4d606c,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,,,,0.366,0.16,,,0.373,-2.63,,,0.77,0.42,94.8,,,94.8,86.6,0.288,0.5,0.275,0.248,0.343,0.154,,,,,,,0.237,0.32,0.384,81.0,106.0,97.0,0.084,0.43,90.2,,,,0.286,0.357,0.157,110.0,102.0,99.0,0.017,2.4,83.2,0.0,0.0,0.308,,,,,,
58,2024-09-27,745930,Walk,walk,False,661388,493603,William Contreras,Adam Ottavino,0,23a37886-cf2a-4f80-bf3e-ea2c7ba6e663,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.34,3.13,56.0,100.0,104.0,101.0,0.762,11.25,3.7,7.88,0.96,1.03,0.347,0.368,0.215,0.319,0.442,74.0,114.0,103.0,100.0,103.0,101.0,116.0,104.0,110.0,84.0,92.0,94.0,,,,0.342,0.096,0.107,,0.406,2.8,-2.77,,0.81,-0.37,93.2,87.9,,92.1,79.2,0.118,0.147,0.356,0.231,0.269,0.142,,,,0.455,1.182,0.373,0.333,0.833,0.25,71.0,88.0,90.0,0.05,-1.75,87.2,0.225,0.38,0.279,0.333,0.5,0.214,,,,,,,,,,,,,,,
59,2024-09-27,745930,Strikeout,strikeout,True,642715,493603,Willy Adames,Adam Ottavino,0,aeaeb0c3-3076-4193-8a63-3e7ba86d3442,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.34,3.13,56.0,100.0,104.0,101.0,0.762,11.25,3.7,7.88,0.96,1.03,0.347,0.368,0.215,0.319,0.442,74.0,114.0,103.0,100.0,103.0,101.0,116.0,104.0,110.0,84.0,92.0,94.0,,,,0.342,0.096,0.107,,0.406,2.8,-2.77,,0.81,-0.37,93.2,87.9,,92.1,79.2,0.118,0.147,0.356,0.231,0.269,0.142,,,,0.455,1.182,0.373,0.333,0.833,0.25,71.0,88.0,90.0,0.05,-1.75,87.2,0.225,0.38,0.279,0.333,0.5,0.214,,,,,,,,,,,,,,,
60,2024-09-27,745930,Strikeout,strikeout,True,656555,493603,Rhys Hoskins,Adam Ottavino,0,b5dd7094-11d1-4e30-a448-a8337d7ee236,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.34,3.13,56.0,100.0,104.0,101.0,0.762,11.25,3.7,7.88,0.96,1.03,0.347,0.368,0.215,0.319,0.442,74.0,114.0,103.0,100.0,103.0,101.0,116.0,104.0,110.0,84.0,92.0,94.0,,,,0.342,0.096,0.107,,0.406,2.8,-2.77,,0.81,-0.37,93.2,87.9,,92.1,79.2,0.118,0.147,0.356,0.231,0.269,0.142,,,,0.455,1.182,0.373,0.333,0.833,0.25,71.0,88.0,90.0,0.05,-1.75,87.2,0.225,0.38,0.279,0.333,0.5,0.214,,,,,,,,,,,,,,,
61,2024-09-27,745930,Strikeout,strikeout,True,687401,493603,Joey Ortiz,Adam Ottavino,1,0297d181-5331-407b-af6a-c4e94bb29c1d,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.34,3.13,56.0,100.0,104.0,101.0,0.762,11.25,3.7,7.88,0.96,1.03,0.347,0.368,0.215,0.319,0.442,74.0,114.0,103.0,100.0,103.0,101.0,116.0,104.0,110.0,84.0,92.0,94.0,,,,0.342,0.096,0.107,,0.406,2.8,-2.77,,0.81,-0.37,93.2,87.9,,92.1,79.2,0.118,0.147,0.356,0.231,0.269,0.142,,,,0.455,1.182,0.373,0.333,0.833,0.25,71.0,88.0,90.0,0.05,-1.75,87.2,0.225,0.38,0.279,0.333,0.5,0.214,,,,,,,,,,,,,,,
62,2024-09-27,745930,Strikeout,strikeout,True,668901,571948,Mark Vientos,Hoby Milner,0,3c30506d-80c7-4bfe-80c5-8aa8826d7c54,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.15,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.266,0.425,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,,,,,,,0.32,0.214,,,0.329,3.15,,,-1.35,0.28,88.8,,,88.5,79.5,0.059,0.137,0.266,0.382,0.551,0.065,,,,,,,,,,84.0,107.0,93.0,0.137,0.11,81.1,0.233,0.37,0.258,0.29,0.419,0.254,,,,,,,,,,,,,,,
63,2024-09-27,745930,Single,single,False,607043,571948,Brandon Nimmo,Hoby Milner,0,7cbd9c87-84de-4084-b4c1-82900b40ca6a,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.15,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.266,0.425,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,,,,,,,0.32,0.214,,,0.329,3.15,,,-1.35,0.28,88.8,,,88.5,79.5,0.059,0.137,0.266,0.382,0.551,0.065,,,,,,,,,,84.0,107.0,93.0,0.137,0.11,81.1,0.233,0.37,0.258,0.29,0.419,0.254,,,,,,,,,,,,,,,
64,2024-09-27,745930,Single,single,False,624413,571948,Pete Alonso,Hoby Milner,1,7075656a-4bc1-48c0-85fc-7e9ae47b96cc,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.15,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.266,0.425,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,,,,,,,0.32,0.214,,,0.329,3.15,,,-1.35,0.28,88.8,,,88.5,79.5,0.059,0.137,0.266,0.382,0.551,0.065,,,,,,,,,,84.0,107.0,93.0,0.137,0.11,81.1,0.233,0.37,0.258,0.29,0.419,0.254,,,,,,,,,,,,,,,
65,2024-09-27,745930,Hit By Pitch,hit_by_pitch,False,578428,571948,Jose Iglesias,Hoby Milner,1,a645408f-e321-4bb3-ad36-f14db323b447,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.15,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.266,0.425,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,,,,,,,0.32,0.214,,,0.329,3.15,,,-1.35,0.28,88.8,,,88.5,79.5,0.059,0.137,0.266,0.382,0.551,0.065,,,,,,,,,,84.0,107.0,93.0,0.137,0.11,81.1,0.233,0.37,0.258,0.29,0.419,0.254,,,,,,,,,,,,,,,
66,2024-09-27,745930,Sac Fly,sac_fly,True,664056,571948,Harrison Bader,Hoby Milner,1,a63a4302-b90a-40f7-8f80-6a43ee31d9fe,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.15,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.266,0.425,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,,,,,,,0.32,0.214,,,0.329,3.15,,,-1.35,0.28,88.8,,,88.5,79.5,0.059,0.137,0.266,0.382,0.551,0.065,,,,,,,,,,84.0,107.0,93.0,0.137,0.11,81.1,0.233,0.37,0.258,0.29,0.419,0.254,,,,,,,,,,,,,,,
67,2024-09-27,745930,Field Error,field_error,False,502110,571948,J.D. Martinez,Hoby Milner,1,e0541a29-306a-4886-8414-628556dccc14,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.15,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.266,0.425,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,,,,,,,0.32,0.214,,,0.329,3.15,,,-1.35,0.28,88.8,,,88.5,79.5,0.059,0.137,0.266,0.382,0.551,0.065,,,,,,,,,,84.0,107.0,93.0,0.137,0.11,81.1,0.233,0.37,0.258,0.29,0.419,0.254,,,,,,,,,,,,,,,
