,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP
10,2024-09-11,745285,Single,single,False,596142,605483,Gary Sánchez,Blake Snell,0,c1aa0d99-3c21-4568-89bc-66b8ae5a2364,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-11,745285,Strikeout,strikeout,True,642715,605483,Willy Adames,Blake Snell,0,46fbc058-cdd6-426c-be0a-ad05ecb9b4aa,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-11,745285,Flyout,field_out,True,686217,605483,Sal Frelick,Blake Snell,0,660cf151-fad1-42a4-8a28-bf1b0333933e,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-11,745285,Walk,walk,False,656555,605483,Rhys Hoskins,Blake Snell,1,afd48a29-c1d7-4f45-99a4-422c7213c0ce,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-11,745285,Walk,walk,False,687401,605483,Joey Ortiz,Blake Snell,1,e694e561-8326-4735-91cc-f4544efcbec7,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-11,745285,Strikeout,strikeout,True,668930,605483,Brice Turang,Blake Snell,0,f5808802-a0fb-4fe1-aa6c-f3a82039be40,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-11,745285,Double,double,False,672275,607067,Patrick Bailey,Colin Rea,0,933cdcbe-2f9b-4793-80ec-7c7781b25b67,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
17,2024-09-11,745285,Single,single,False,689172,607067,Brett Wisely,Colin Rea,1,acbdfbcc-ef28-4540-bfba-d6bfa183627a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
18,2024-09-11,745285,Double,double,False,666149,607067,Tyler Fitzgerald,Colin Rea,1,a8ac7e98-e58a-4a57-9850-d338cce4c710,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
19,2024-09-11,745285,Home Run,home_run,False,573262,607067,Mike Yastrzemski,Colin Rea,1,b2280c26-7283-4ade-82ea-798320d5ea1f,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
20,2024-09-11,745285,Groundout,field_out,True,671218,607067,Heliot Ramos,Colin Rea,0,9e10864e-8ad8-46c0-b50f-9dd17a0f4087,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
21,2024-09-11,745285,Flyout,field_out,True,656305,607067,Matt Chapman,Colin Rea,0,ff1a31cd-8049-43e6-a8ea-85a77ab21840,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
22,2024-09-11,745285,Groundout,field_out,True,664774,607067,LaMonte Wade Jr.,Colin Rea,0,37dc7cfd-7737-4457-bd4c-3201ae3d1071,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
23,2024-09-11,745285,Strikeout,strikeout,True,694192,605483,Jackson Chourio,Blake Snell,0,deb836ca-8f94-4a9d-a803-6600f6c55d36,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-11,745285,Double,double,False,663368,605483,Blake Perkins,Blake Snell,0,757be834-0a28-4152-b6f2-5173a10d3999,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-11,745285,Double,double,False,661388,605483,William Contreras,Blake Snell,1,c1e02454-8da7-4299-b6a0-68c9d5bd563b,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-11,745285,Strikeout,strikeout,True,596142,605483,Gary Sánchez,Blake Snell,0,05515ff2-c60d-4b39-96fe-6cb4700826a0,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-11,745285,Lineout,field_out,True,642715,605483,Willy Adames,Blake Snell,0,671df847-5ad0-4a9b-8c41-76a523e61f66,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-11,745285,Groundout,field_out,True,666464,607067,Jerar Encarnacion,Colin Rea,0,c945488a-9fa0-4ce8-8c5b-ff213fb29d85,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
29,2024-09-11,745285,Groundout,field_out,True,687529,607067,Grant McCray,Colin Rea,0,a148324c-96ec-423b-8c5e-899b00f8fa08,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
30,2024-09-11,745285,Single,single,False,672275,607067,Patrick Bailey,Colin Rea,0,0f92dd06-b7e5-4d21-b081-8cabde33ce07,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
31,2024-09-11,745285,Flyout,field_out,True,689172,607067,Brett Wisely,Colin Rea,0,85c88437-1a22-47ed-b23b-2b285a8e0dde,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.414,0.69,0.186,,,,,,,83.0,103.0,96.0,77.0,94.0,88.0,79.0,97.0,97.0,0.309,0.203,0.087,-1.09,-1.44,-0.43,87.6,86.5,92.3,0.301,0.5,0.109,0.282,0.641,0.17,0.139,0.218,0.229,0.263,0.439,0.271,,,,,,,,,
32,2024-09-11,745285,Groundout,field_out,True,686217,605483,Sal Frelick,Blake Snell,0,12a382b5-b498-4afd-922f-8ac93ac272c2,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.52,2.76,92.0,97.0,122.0,103.0,0.645,12.13,4.01,6.07,0.59,1.05,0.262,0.424,0.171,0.252,0.351,109.0,106.0,114.0,150.0,99.0,109.0,113.0,95.0,98.0,107.0,88.0,92.0,0.462,0.093,0.271,0.174,0.89,0.09,1.96,0.45,95.8,85.4,88.6,81.1,0.213,0.331,0.251,0.119,0.195,0.485,0.262,0.361,0.453,0.179,0.286,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
