,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
33,2024-08-19,746109,Pop Out,field_out,True,500743,693433,Miguel Rojas,Bryan Woo,0,befc27f3-3cea-443f-8090-be3005dece9e,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
34,2024-08-19,746109,Flyout,field_out,True,669242,693433,Tommy Edman,Bryan Woo,0,a38e71e9-e177-4922-8e37-03c822b74513,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
35,2024-08-19,746109,Strikeout,strikeout,True,664238,694813,Dylan Moore,Gavin Stone,0,eb69f2b7-3c8a-4558-b967-7cf0486cdbc7,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
36,2024-08-19,746109,Groundout,field_out,True,645302,694813,Victor Robles,Gavin Stone,0,9a3ccd84-b699-4d45-8a9a-8980d40d3a28,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
37,2024-08-19,746109,Walk,walk,False,668227,694813,Randy Arozarena,Gavin Stone,0,3df8abdd-0bcb-41ca-94b5-1400c2994ed3,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
38,2024-08-19,746109,Lineout,field_out,True,663728,694813,Cal Raleigh,Gavin Stone,1,fb07b91e-2154-46c5-8578-1ed10711f277,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
39,2024-08-19,746109,Groundout,field_out,True,660271,693433,Shohei Ohtani,Bryan Woo,0,ae353f6f-c9cb-45fb-9f81-1ec43e6656d5,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
40,2024-08-19,746109,Groundout,field_out,True,605141,693433,Mookie Betts,Bryan Woo,0,7aa3927c-35c1-46ed-b3d1-90e470a11836,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
41,2024-08-19,746109,Flyout,field_out,True,518692,693433,Freddie Freeman,Bryan Woo,0,9cd2f639-e226-42ed-bec0-1259388687d1,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
42,2024-08-19,746109,Field Error,field_error,False,677594,694813,Julio Rodríguez,Gavin Stone,0,17b47d6a-dcb8-45c6-b526-7e80fa5b2d34,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
43,2024-08-19,746109,Grounded Into DP,grounded_into_double_play,True,593871,694813,Jorge Polanco,Gavin Stone,1,8c67fef2-2cd6-4acf-968c-a4aa268a2d39,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
44,2024-08-19,746109,Strikeout,strikeout,True,670042,694813,Luke Raley,Gavin Stone,0,19536223-155d-4b3e-9116-0657220850ff,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.041,0.265,0.44,0.67,-0.84,1.03,1.43,0.98,94.9,92.3,87.4,95.3,88.7,83.4,0.318,0.515,0.138,0.235,0.378,0.163,0.177,0.338,0.37,0.241,0.322,0.354,0.32,0.48,0.183,0.286,0.357,0.179,0.182,0.182,0.143,,,,,,
45,2024-08-19,746109,Groundout,field_out,True,606192,693433,Teoscar Hernández,Bryan Woo,0,e55d5b76-553e-49fb-9170-a5050816e02a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
46,2024-08-19,746109,Home Run,home_run,False,666158,693433,Gavin Lux,Bryan Woo,0,131ba79e-80e7-4afa-9b51-c0e5f1248d53,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
47,2024-08-19,746109,Hit By Pitch,hit_by_pitch,False,669257,693433,Will Smith,Bryan Woo,0,38557895-098e-45e3-a0ba-45601bd1630f,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,,,,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,,0.094,1.75,,2.42,1.59,,2.87,94.7,,89.5,94.5,84.2,,0.211,0.289,0.101,0.208,0.319,0.25,0.122,0.195,0.148,0.261,0.348,0.208,,,,,,,0.087,0.087,0.333,,,,,,
48,2024-08-19,746109,Home Run,home_run,False,571970,554340,Max Muncy,Yimi García,1,4c8de6ba-80ed-416f-9ede-b35b071bdcc0,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,110.0,103.0,109.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,,0.176,0.197,0.095,1.64,,1.56,1.71,1.02,-0.89,96.5,,88.7,95.8,86.8,84.3,0.238,0.333,0.179,0.143,0.365,0.317,0.154,0.462,0.429,0.167,0.167,0.077,,,,0.235,0.412,0.283,0.111,0.222,0.314,,,,,,
49,2024-08-19,746109,Flyout,field_out,True,500743,554340,Miguel Rojas,Yimi García,0,db36c17f-c19e-4d40-80a8-5131015ec349,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,110.0,103.0,109.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,,0.176,0.197,0.095,1.64,,1.56,1.71,1.02,-0.89,96.5,,88.7,95.8,86.8,84.3,0.238,0.333,0.179,0.143,0.365,0.317,0.154,0.462,0.429,0.167,0.167,0.077,,,,0.235,0.412,0.283,0.111,0.222,0.314,,,,,,
50,2024-08-19,746109,Single,single,False,669242,554340,Tommy Edman,Yimi García,0,b472dd9d-efce-45e2-b949-0c1f9d327f34,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,110.0,103.0,109.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,,0.176,0.197,0.095,1.64,,1.56,1.71,1.02,-0.89,96.5,,88.7,95.8,86.8,84.3,0.238,0.333,0.179,0.143,0.365,0.317,0.154,0.462,0.429,0.167,0.167,0.077,,,,0.235,0.412,0.283,0.111,0.222,0.314,,,,,,
51,2024-08-19,746109,Walk,walk,False,660271,642048,Shohei Ohtani,Tayler Saucedo,1,15702d02-75ca-4f88-b828-951b3dbee5b2,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,4.09,3.44,33.0,94.0,92.0,93.0,0.738,8.73,4.64,8.73,0.82,1.53,0.2,0.484,0.168,0.168,0.352,87.0,93.0,90.0,114.0,61.0,69.0,60.0,77.0,58.0,85.0,97.0,93.0,108.0,97.0,104.0,,,,0.45,0.034,,0.252,0.031,0.234,-0.61,,1.64,-2.05,-3.8,-0.31,91.8,,85.4,91.3,82.1,76.1,0.246,0.311,0.185,0.0,0.0,0.286,0.281,0.313,0.369,0.353,0.882,0.353,,,,,,,0.133,0.333,0.409,,,,,,
52,2024-08-19,746109,Walk,walk,False,605141,642048,Mookie Betts,Tayler Saucedo,1,e341b14e-5cdc-4f42-bd24-89e3e3f52e59,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,4.09,3.44,33.0,94.0,92.0,93.0,0.738,8.73,4.64,8.73,0.82,1.53,0.2,0.484,0.168,0.168,0.352,87.0,93.0,90.0,114.0,61.0,69.0,60.0,77.0,58.0,85.0,97.0,93.0,108.0,97.0,104.0,,,,0.45,0.034,,0.252,0.031,0.234,-0.61,,1.64,-2.05,-3.8,-0.31,91.8,,85.4,91.3,82.1,76.1,0.246,0.311,0.185,0.0,0.0,0.286,0.281,0.313,0.369,0.353,0.882,0.353,,,,,,,0.133,0.333,0.409,,,,,,
53,2024-08-19,746109,Lineout,field_out,True,518692,642048,Freddie Freeman,Tayler Saucedo,0,280ae249-7e34-4a0f-ba08-11a503303e34,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,4.09,3.44,33.0,94.0,92.0,93.0,0.738,8.73,4.64,8.73,0.82,1.53,0.2,0.484,0.168,0.168,0.352,87.0,93.0,90.0,114.0,61.0,69.0,60.0,77.0,58.0,85.0,97.0,93.0,108.0,97.0,104.0,,,,0.45,0.034,,0.252,0.031,0.234,-0.61,,1.64,-2.05,-3.8,-0.31,91.8,,85.4,91.3,82.1,76.1,0.246,0.311,0.185,0.0,0.0,0.286,0.281,0.313,0.369,0.353,0.882,0.353,,,,,,,0.133,0.333,0.409,,,,,,
54,2024-08-19,746109,Lineout,field_out,True,457759,523260,Justin Turner,Joe Kelly,0,ac1d726b-59e7-40d0-862a-c876fb55618c,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.85,4.26,26.0,94.0,109.0,99.0,0.795,10.04,4.15,9.35,1.38,1.55,0.338,0.324,0.183,0.254,0.472,83.0,97.0,100.0,,,,99.0,105.0,100.0,82.0,90.0,85.0,149.0,102.0,125.0,,,,0.328,0.194,,0.257,,0.073,-1.27,,0.74,-0.57,,-10.17,98.5,,88.5,98.3,90.2,,0.281,0.313,0.091,0.286,0.524,0.222,0.444,1.111,0.563,0.241,0.414,0.232,,,,0.143,0.143,0.333,,,,134.0,74.0,88.0,0.148,-0.37,87.7
55,2024-08-19,746109,Groundout,field_out,True,668942,523260,Josh Rojas,Joe Kelly,0,1699c050-7f7f-46de-b017-77c7c616d5cf,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.85,4.26,26.0,94.0,109.0,99.0,0.795,10.04,4.15,9.35,1.38,1.55,0.338,0.324,0.183,0.254,0.472,83.0,97.0,100.0,,,,99.0,105.0,100.0,82.0,90.0,85.0,149.0,102.0,125.0,,,,0.328,0.194,,0.257,,0.073,-1.27,,0.74,-0.57,,-10.17,98.5,,88.5,98.3,90.2,,0.281,0.313,0.091,0.286,0.524,0.222,0.444,1.111,0.563,0.241,0.414,0.232,,,,0.143,0.143,0.333,,,,134.0,74.0,88.0,0.148,-0.37,87.7
56,2024-08-19,746109,Strikeout,strikeout,True,686527,523260,Dominic Canzone,Joe Kelly,0,5358a217-0cc1-4783-89e8-adb8f1dd1321,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.85,4.26,26.0,94.0,109.0,99.0,0.795,10.04,4.15,9.35,1.38,1.55,0.338,0.324,0.183,0.254,0.472,83.0,97.0,100.0,,,,99.0,105.0,100.0,82.0,90.0,85.0,149.0,102.0,125.0,,,,0.328,0.194,,0.257,,0.073,-1.27,,0.74,-0.57,,-10.17,98.5,,88.5,98.3,90.2,,0.281,0.313,0.091,0.286,0.524,0.222,0.444,1.111,0.563,0.241,0.414,0.232,,,,0.143,0.143,0.333,,,,134.0,74.0,88.0,0.148,-0.37,87.7
57,2024-08-19,746109,Strikeout,strikeout,True,606192,663423,Teoscar Hernández,Trent Thornton,0,efecff44-cada-4482-91c7-08dcb7b229c4,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,104.0,133.0,130.0,115.0,106.0,116.0,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,0.119,0.029,-0.68,,-0.11,0.43,-2.18,-4.37,95.5,,87.9,94.7,85.6,82.3,0.278,0.611,0.18,0.344,0.625,0.28,0.385,0.385,0.063,0.231,0.404,0.262,,,,0.257,0.543,0.344,0.222,0.333,0.281,,,,,,
58,2024-08-19,746109,Walk,walk,False,666158,663423,Gavin Lux,Trent Thornton,0,75b95577-b3a1-4d1d-bd39-5b3bffb19891,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,104.0,133.0,130.0,115.0,106.0,116.0,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,0.119,0.029,-0.68,,-0.11,0.43,-2.18,-4.37,95.5,,87.9,94.7,85.6,82.3,0.278,0.611,0.18,0.344,0.625,0.28,0.385,0.385,0.063,0.231,0.404,0.262,,,,0.257,0.543,0.344,0.222,0.333,0.281,,,,,,
59,2024-08-19,746109,Flyout,field_out,True,669257,663423,Will Smith,Trent Thornton,0,5822a50b-d43a-4eb9-a10d-cb02d67b3b11,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,104.0,133.0,130.0,115.0,106.0,116.0,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,0.119,0.029,-0.68,,-0.11,0.43,-2.18,-4.37,95.5,,87.9,94.7,85.6,82.3,0.278,0.611,0.18,0.344,0.625,0.28,0.385,0.385,0.063,0.231,0.404,0.262,,,,0.257,0.543,0.344,0.222,0.333,0.281,,,,,,
60,2024-08-19,746109,Groundout,field_out,True,571970,663423,Max Muncy,Trent Thornton,0,f4dcf0cb-6630-43ca-8ac1-ec93bd7a7730,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,104.0,133.0,130.0,115.0,106.0,116.0,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,0.119,0.029,-0.68,,-0.11,0.43,-2.18,-4.37,95.5,,87.9,94.7,85.6,82.3,0.278,0.611,0.18,0.344,0.625,0.28,0.385,0.385,0.063,0.231,0.404,0.262,,,,0.257,0.543,0.344,0.222,0.333,0.281,,,,,,
61,2024-08-19,746109,Flyout,field_out,True,645302,623465,Victor Robles,Evan Phillips,0,eb619227-d95d-46bc-b7e1-8db8a9d2615a,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,98.0,89.0,95.0,143.0,104.0,116.0,100.0,97.0,94.0,0.108,0.348,0.157,0.387,,,1.5,-1.4,-1.71,0.54,,,96.3,92.8,,95.6,84.9,,0.412,0.588,0.105,0.2,0.275,0.383,,,,,,,0.308,0.577,0.169,,,,0.181,0.325,0.307,,,,,,
62,2024-08-19,746109,Strikeout,strikeout,True,668227,623465,Randy Arozarena,Evan Phillips,0,43b1a87d-ef18-4169-aa78-7d42a8d13de8,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,98.0,89.0,95.0,143.0,104.0,116.0,100.0,97.0,94.0,0.108,0.348,0.157,0.387,,,1.5,-1.4,-1.71,0.54,,,96.3,92.8,,95.6,84.9,,0.412,0.588,0.105,0.2,0.275,0.383,,,,,,,0.308,0.577,0.169,,,,0.181,0.325,0.307,,,,,,
63,2024-08-19,746109,Pop Out,field_out,True,663728,623465,Cal Raleigh,Evan Phillips,0,b56d129d-29ce-402f-bda1-3ccbe96fb842,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,98.0,89.0,95.0,143.0,104.0,116.0,100.0,97.0,94.0,0.108,0.348,0.157,0.387,,,1.5,-1.4,-1.71,0.54,,,96.3,92.8,,95.6,84.9,,0.412,0.588,0.105,0.2,0.275,0.383,,,,,,,0.308,0.577,0.169,,,,0.181,0.325,0.307,,,,,,
