,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff
36,2024-04-18,745356,Flyout,field_out,True,664983,657277,Jake McCarthy,Logan Webb,0,2a302d8e-90e3-40c7-af73-c505d81c2a2c,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
37,2024-04-18,745356,Groundout,field_out,True,606466,657277,Ketel Marte,Logan Webb,0,0202e64e-d13e-4850-878c-3a62ffb6c6e0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
38,2024-04-18,745356,Strikeout,strikeout,True,682998,657277,Corbin Carroll,Logan Webb,0,0340cfba-1b53-46a2-ac47-5561ff9840de,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
39,2024-04-18,745356,Walk,walk,False,664774,663531,LaMonte Wade Jr.,Logan Allen,0,7119c5cf-da18-4298-a972-79f9a45b8c93,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,,,,0.348,0.652,0.053,0.231,0.308,0.273,0.563,0.875,0.132,,,,,,,0.263,0.316,0.235,,,,0.138,0.138,0.25
40,2024-04-18,745356,Strikeout,strikeout,True,624585,663531,Jorge Soler,Logan Allen,0,f718d5c8-4d0c-4280-b4fa-16427bd30f77,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,,,,0.348,0.652,0.053,0.231,0.308,0.273,0.563,0.875,0.132,,,,,,,0.263,0.316,0.235,,,,0.138,0.138,0.25
41,2024-04-18,745356,Forceout,force_out,True,624424,663531,Michael Conforto,Logan Allen,1,dab2fc81-63be-449a-9c9f-02ecd5606d48,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,,,,0.348,0.652,0.053,0.231,0.308,0.273,0.563,0.875,0.132,,,,,,,0.263,0.316,0.235,,,,0.138,0.138,0.25
42,2024-04-18,745356,Flyout,field_out,True,656305,663531,Matt Chapman,Logan Allen,0,d8866b56-7671-423f-8c2d-f11486cd224c,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,,,,0.348,0.652,0.053,0.231,0.308,0.273,0.563,0.875,0.132,,,,,,,0.263,0.316,0.235,,,,0.138,0.138,0.25
43,2024-04-18,745356,Groundout,field_out,True,592626,657277,Joc Pederson,Logan Webb,0,6fdc7d35-7ff8-4f13-8413-ec639e4c5f78,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
44,2024-04-18,745356,Walk,walk,False,572233,657277,Christian Walker,Logan Webb,0,8619ec8a-090e-490e-9b36-3478110cb22f,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
45,2024-04-18,745356,Groundout,field_out,True,553993,657277,Eugenio Suárez,Logan Webb,1,d95f9707-1985-4e7c-9480-05f81182eeb6,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
46,2024-04-18,745356,Groundout,field_out,True,642731,663531,Thairo Estrada,Logan Allen,0,082b8eeb-b616-4738-8e05-434f51cffdff,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,,,,0.348,0.652,0.053,0.231,0.308,0.273,0.563,0.875,0.132,,,,,,,0.263,0.316,0.235,,,,0.138,0.138,0.25
47,2024-04-18,745356,Lineout,field_out,True,573262,663531,Mike Yastrzemski,Logan Allen,0,b1f02e5e-b0c6-4597-bb35-7d1bf6b27654,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,,,,0.348,0.652,0.053,0.231,0.308,0.273,0.563,0.875,0.132,,,,,,,0.263,0.316,0.235,,,,0.138,0.138,0.25
48,2024-04-18,745356,Pop Out,field_out,True,672275,686826,Patrick Bailey,Bryce Jarvis,0,6072b20b-3675-451f-9b9a-8c621a4e7a17,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,113.0,100.0,91.0,0.132,0.344,0.133,0.242,0.141,1.29,-1.94,0.74,0.9,-1.82,95.6,89.6,85.1,95.2,86.4,0.176,0.353,0.326,0.28,0.52,0.132,0.221,0.279,0.298,0.234,0.313,0.147,121.0,83.0,88.0,0.008,5.82,83.2,0.364,0.773,0.224,,,,,,
49,2024-04-18,745356,Lineout,field_out,True,672515,643511,Gabriel Moreno,Tyler Rogers,0,1c24037c-347f-4812-a937-15a2d9ed0f9b,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,,-4.89,,1.34,-1.38,,82.3,,,82.4,73.8,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,
50,2024-04-18,745356,Groundout,field_out,True,607054,643511,Jace Peterson,Tyler Rogers,0,3f1b97c8-ec32-456e-83ef-10545f61776c,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,,-4.89,,1.34,-1.38,,82.3,,,82.4,73.8,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,
51,2024-04-18,745356,Single,single,False,545341,643511,Randal Grichuk,Tyler Rogers,0,4464bc6d-c882-4e5a-a9b6-0ac7272d16f1,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,,-4.89,,1.34,-1.38,,82.3,,,82.4,73.8,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,
52,2024-04-18,745356,Groundout,field_out,True,664983,643511,Jake McCarthy,Tyler Rogers,0,e6c44d36-0b03-404b-8c39-1a2778d80120,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,,,,0.622,0.008,,0.371,,-4.89,,1.34,-1.38,,82.3,,,82.4,73.8,,,,0.284,0.358,0.143,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,
53,2024-04-18,745356,Double,double,False,605113,686826,Nick Ahmed,Bryce Jarvis,0,baee7629-d657-4dd4-bfa5-33b83c444f97,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,113.0,100.0,91.0,0.132,0.344,0.133,0.242,0.141,1.29,-1.94,0.74,0.9,-1.82,95.6,89.6,85.1,95.2,86.4,0.176,0.353,0.326,0.28,0.52,0.132,0.221,0.279,0.298,0.234,0.313,0.147,121.0,83.0,88.0,0.008,5.82,83.2,0.364,0.773,0.224,,,,,,
54,2024-04-18,745356,Field Error,field_error,False,808982,686826,Jung Hoo Lee,Bryce Jarvis,1,64fc1ee2-c5d0-4f54-bdfd-1c6491f42211,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,113.0,100.0,91.0,0.132,0.344,0.133,0.242,0.141,1.29,-1.94,0.74,0.9,-1.82,95.6,89.6,85.1,95.2,86.4,0.176,0.353,0.326,0.28,0.52,0.132,0.221,0.279,0.298,0.234,0.313,0.147,121.0,83.0,88.0,0.008,5.82,83.2,0.364,0.773,0.224,,,,,,
55,2024-04-18,745356,Walk,walk,False,664774,686826,LaMonte Wade Jr.,Bryce Jarvis,1,2c9e1c21-0404-4f84-81f8-8424518cd9a8,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,113.0,100.0,91.0,0.132,0.344,0.133,0.242,0.141,1.29,-1.94,0.74,0.9,-1.82,95.6,89.6,85.1,95.2,86.4,0.176,0.353,0.326,0.28,0.52,0.132,0.221,0.279,0.298,0.234,0.313,0.147,121.0,83.0,88.0,0.008,5.82,83.2,0.364,0.773,0.224,,,,,,
56,2024-04-18,745356,Forceout,force_out,True,624585,686826,Jorge Soler,Bryce Jarvis,1,15ed9b61-a855-4752-a590-3012de13b89f,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,86.0,91.0,95.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,113.0,100.0,91.0,0.132,0.344,0.133,0.242,0.141,1.29,-1.94,0.74,0.9,-1.82,95.6,89.6,85.1,95.2,86.4,0.176,0.353,0.326,0.28,0.52,0.132,0.221,0.279,0.298,0.234,0.313,0.147,121.0,83.0,88.0,0.008,5.82,83.2,0.364,0.773,0.224,,,,,,
57,2024-04-18,745356,Double,double,False,527038,669459,Wilmer Flores,Kyle Nelson,1,a906a963-dac5-40de-a987-b60adc71f8aa,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.22,5.58,10.2,107.0,73.0,100.0,0.77,6.75,3.38,6.75,1.69,1.57,0.267,0.533,0.167,0.433,0.469,,,,48.0,107.0,88.0,,,,81.0,107.0,105.0,86.0,107.0,101.0,,0.276,0.214,0.51,,1.45,-1.04,,1.1,,90.2,87.5,,,83.6,,,,,,,0.167,0.333,0.368,0.182,0.182,0.095,,,,,,,0.375,0.875,0.067,,,,,,
58,2024-04-18,745356,Intent Walk,intent_walk,False,656305,669459,Matt Chapman,Kyle Nelson,0,07453566-0596-1033-000c-f08cd117d70a,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.22,5.58,10.2,107.0,73.0,100.0,0.77,6.75,3.38,6.75,1.69,1.57,0.267,0.533,0.167,0.433,0.469,,,,48.0,107.0,88.0,,,,81.0,107.0,105.0,86.0,107.0,101.0,,0.276,0.214,0.51,,1.45,-1.04,,1.1,,90.2,87.5,,,83.6,,,,,,,0.167,0.333,0.368,0.182,0.182,0.095,,,,,,,0.375,0.875,0.067,,,,,,
59,2024-04-18,745356,Flyout,field_out,True,642731,669459,Thairo Estrada,Kyle Nelson,0,e58fe323-28ef-4326-8f72-cfb3d9df2f88,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.22,5.58,10.2,107.0,73.0,100.0,0.77,6.75,3.38,6.75,1.69,1.57,0.267,0.533,0.167,0.433,0.469,,,,48.0,107.0,88.0,,,,81.0,107.0,105.0,86.0,107.0,101.0,,0.276,0.214,0.51,,1.45,-1.04,,1.1,,90.2,87.5,,,83.6,,,,,,,0.167,0.333,0.368,0.182,0.182,0.095,,,,,,,0.375,0.875,0.067,,,,,,
60,2024-04-18,745356,Single,single,False,573262,669459,Mike Yastrzemski,Kyle Nelson,1,9dfe68a6-5834-49be-90c3-b2b6d122a6dc,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.22,5.58,10.2,107.0,73.0,100.0,0.77,6.75,3.38,6.75,1.69,1.57,0.267,0.533,0.167,0.433,0.469,,,,48.0,107.0,88.0,,,,81.0,107.0,105.0,86.0,107.0,101.0,,0.276,0.214,0.51,,1.45,-1.04,,1.1,,90.2,87.5,,,83.6,,,,,,,0.167,0.333,0.368,0.182,0.182,0.095,,,,,,,0.375,0.875,0.067,,,,,,
61,2024-04-18,745356,Strikeout,strikeout,True,672275,669459,Patrick Bailey,Kyle Nelson,0,813923a6-ddd9-47a4-b395-9111b29fd20a,669459.0,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.22,5.58,10.2,107.0,73.0,100.0,0.77,6.75,3.38,6.75,1.69,1.57,0.267,0.533,0.167,0.433,0.469,,,,48.0,107.0,88.0,,,,81.0,107.0,105.0,86.0,107.0,101.0,,0.276,0.214,0.51,,1.45,-1.04,,1.1,,90.2,87.5,,,83.6,,,,,,,0.167,0.333,0.368,0.182,0.182,0.095,,,,,,,0.375,0.875,0.067,,,,,,
62,2024-04-18,745356,Strikeout,strikeout,True,606466,676254,Ketel Marte,Ryan Walker,0,e972736f-90d3-4d39-b38e-fa3b99d7944a,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,,-6.38,,1.69,1.39,,94.2,,,95.2,83.6,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,
63,2024-04-18,745356,Strikeout,strikeout,True,682998,676254,Corbin Carroll,Ryan Walker,0,61d370f7-83f6-4a7b-8b36-0c0e1e202e70,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,,-6.38,,1.69,1.39,,94.2,,,95.2,83.6,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,
64,2024-04-18,745356,Strikeout,strikeout,True,592626,676254,Joc Pederson,Ryan Walker,0,36339475-0585-4c6e-a6af-a15495cf89ab,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,,-6.38,,1.69,1.39,,94.2,,,95.2,83.6,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,
