,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-31,744971,Single,single,False,663993,683155,Nathaniel Lowe,Joey Estes,0,8d05c325-b585-4b05-8258-798666379bfe,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
11,2024-08-31,744971,Flyout,field_out,True,608348,683155,Carson Kelly,Joey Estes,0,a1e8d4a2-9c50-4f22-969a-ff5c009dbbe3,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
12,2024-08-31,744971,Home Run,home_run,False,641680,683155,Jonah Heim,Joey Estes,1,6202bd77-caa6-4692-a32d-4226427436c2,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
13,2024-08-31,744971,Single,single,False,608671,683155,Travis Jankowski,Joey Estes,0,8c269072-be9a-4348-a603-18b8c0101a9b,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
14,2024-08-31,744971,Flyout,field_out,True,665750,683155,Leody Taveras,Joey Estes,1,0eb48451-c00b-420f-9b52-68c6cb5432eb,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
15,2024-08-31,744971,Strikeout,strikeout,True,680869,674003,Zack Gelof,Cody Bradford,0,ba907e43-f0ee-4437-bb04-e78e614dc386,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-31,744971,Groundout,field_out,True,669137,674003,Armando Alvarez,Cody Bradford,0,87e8b45b-3a52-408d-9e50-349104eea371,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-31,744971,Flyout,field_out,True,805779,674003,Jacob Wilson,Cody Bradford,0,d99052aa-6d23-4ff4-aef2-d89a131ce2e1,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-31,744971,Flyout,field_out,True,543760,683155,Marcus Semien,Joey Estes,0,196e5fe4-7219-49e1-be2a-c3e2a37346cb,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
19,2024-08-31,744971,Flyout,field_out,True,608369,683155,Corey Seager,Joey Estes,0,689ea26c-a8f6-4ca9-a136-9644f5a4dfa4,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
20,2024-08-31,744971,Groundout,field_out,True,669701,683155,Josh Smith,Joey Estes,0,587f1146-b61a-4822-99f3-0b22f427a811,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
21,2024-08-31,744971,Home Run,home_run,False,671732,674003,Lawrence Butler,Cody Bradford,0,77651732-be6d-4243-b5f4-603d323064a6,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-31,744971,Single,single,False,667670,674003,Brent Rooker,Cody Bradford,0,08057415-a1a9-4de3-a8d8-947aeecfbf09,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-31,744971,Flyout,field_out,True,668709,674003,JJ Bleday,Cody Bradford,0,0fcfab97-63f1-4f3a-b240-f43cf01db919,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-31,744971,Lineout,field_out,True,669127,674003,Shea Langeliers,Cody Bradford,0,90a6426a-5a5c-4218-bd95-be2460e3d8be,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-31,744971,Flyout,field_out,True,663527,674003,Tyler Nevin,Cody Bradford,1,fa5a32f3-6942-497c-a753-6c685840af47,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-31,744971,Single,single,False,666969,683155,Adolis García,Joey Estes,0,f63a12af-de26-486f-8c5c-a3780fd0fd84,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
27,2024-08-31,744971,Strikeout,strikeout,True,663993,683155,Nathaniel Lowe,Joey Estes,0,ebd70038-03c6-491c-8055-4e00b5fb1e54,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
28,2024-08-31,744971,Groundout,field_out,True,608348,683155,Carson Kelly,Joey Estes,1,18a69759-ec85-4f7f-bf1a-9f65c0746bc2,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
29,2024-08-31,744971,Groundout,field_out,True,641680,683155,Jonah Heim,Joey Estes,0,25b923c5-b3d0-4576-9739-c170838de912,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,,,,79.0,106.0,100.0,113.0,114.0,117.0,112.0,89.0,91.0,0.526,0.008,0.335,,0.111,0.24,-13.82,0.78,,-2.49,92.4,86.4,84.6,79.3,,0.251,0.463,0.175,0.343,0.714,0.193,,,,0.217,0.406,0.258,54.0,97.0,86.0,0.02,-2.23,90.3,0.189,0.321,0.23,0.2,0.5,0.063,,,,,,,,,,,,,,,,,,
30,2024-08-31,744971,Groundout,field_out,True,663662,674003,Daz Cameron,Cody Bradford,0,3b28c5e7-541a-4891-a419-2f46a9f5dd10,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-31,744971,Strikeout,strikeout,True,680869,674003,Zack Gelof,Cody Bradford,0,16afd1a3-8d2b-47e2-bb69-a64dae8a4cf8,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-31,744971,Lineout,field_out,True,669137,674003,Armando Alvarez,Cody Bradford,0,a26cd953-d34b-416b-950a-e4acc1d8412e,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,96.0,107.0,107.0,91.0,106.0,94.0,47.0,116.0,110.0,53.0,110.0,97.0,0.524,0.006,0.063,0.14,0.267,2.29,-1.33,3.61,-1.45,1.06,89.8,85.8,80.9,82.8,75.0,0.164,0.311,0.22,0.224,0.293,0.355,0.258,0.516,0.148,0.167,0.222,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
