,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
34,2024-07-19,745228,Groundout,field_out,True,514888,622491,Jose Altuve,Luis Castillo,0,c708f6e0-5934-4846-b977-c2cff47d42fa,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-19,745228,Single,single,False,608324,622491,Alex Bregman,Luis Castillo,0,ce4a6732-e981-4ddf-b796-903ca3492433,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-19,745228,Single,single,False,670541,622491,Yordan Alvarez,Luis Castillo,1,89195da7-849b-4932-a7ab-b41fbf8b6151,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-19,745228,Grounded Into DP,grounded_into_double_play,True,673237,622491,Yainer Diaz,Luis Castillo,1,85fd8982-cde7-4218-91ef-cf9726058402,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-19,745228,Walk,walk,False,670042,686613,Luke Raley,Hunter Brown,0,60090545-f62f-4f7e-8ce7-f3821e47e0f8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
39,2024-07-19,745228,Single,single,False,645302,686613,Victor Robles,Hunter Brown,1,88a26235-99b3-4722-9a24-4633f1282b25,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
40,2024-07-19,745228,Flyout,field_out,True,641487,686613,J.P. Crawford,Hunter Brown,0,d9d155e5-1596-48e3-acc0-f18d5387dffa,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
41,2024-07-19,745228,Grounded Into DP,grounded_into_double_play,True,668942,686613,Josh Rojas,Hunter Brown,1,f6970ac7-539c-42af-b494-53c7996e454a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
42,2024-07-19,745228,Groundout,field_out,True,572138,622491,Jon Singleton,Luis Castillo,0,84cb16b5-c65c-47ff-a6b5-361db8c3a578,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-19,745228,Lineout,field_out,True,665161,622491,Jeremy Peña,Luis Castillo,0,cef3f455-438c-46ad-b0c2-1c8ecb21f29b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-07-19,745228,Groundout,field_out,True,676694,622491,Jake Meyers,Luis Castillo,0,9a1134cd-b3b5-49d6-b7bb-42f88a6fe445,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-07-19,745228,Lineout,field_out,True,677594,686613,Julio Rodríguez,Hunter Brown,0,d242b736-25bb-4a03-84e1-634d5c8d8dae,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
46,2024-07-19,745228,Groundout,field_out,True,663728,686613,Cal Raleigh,Hunter Brown,0,5cd8a4b1-eab8-48f2-a7e8-641b1244ab89,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
47,2024-07-19,745228,Walk,walk,False,641598,686613,Mitch Garver,Hunter Brown,0,6ca41bee-81fc-4642-bb15-319e5c65552c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
48,2024-07-19,745228,Pop Out,field_out,True,593871,686613,Jorge Polanco,Hunter Brown,0,d385a9f6-57d4-43da-a819-795fdcf9100e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,0.134,0.376,0.071,0.134,-0.55,0.46,1.74,1.13,95.7,88.4,95.5,89.0,0.272,0.483,0.287,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,130.0,99.0,106.0,95.0,107.0,105.0,0.157,0.127,0.16,-1.93,92.3,82.4,0.236,0.375,0.185,0.28,0.5,0.281,,,,,,
49,2024-07-19,745228,Flyout,field_out,True,694388,622491,Joey Loperfido,Luis Castillo,0,7e9c9713-65bd-4aee-bb08-4fbb3f272829,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
50,2024-07-19,745228,Groundout,field_out,True,663550,622491,Trey Cabbage,Luis Castillo,0,8b6bc34b-9782-4510-9360-3305c6f35077,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
51,2024-07-19,745228,Groundout,field_out,True,514888,622491,Jose Altuve,Luis Castillo,0,05fab0c1-4207-4bf6-9228-6968eae19f46,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
52,2024-07-19,745228,Strikeout,strikeout,True,664034,650556,Ty France,Bryan Abreu,0,95368c80-e922-4c2d-a54b-21021bc41003,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,125.0,95.0,97.0,,,,124.0,98.0,106.0,,0.48,0.513,0.007,-0.78,,1.09,-4.48,96.6,89.9,,86.0,0.271,0.482,0.244,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024-07-19,745228,Groundout,field_out,True,670042,650556,Luke Raley,Bryan Abreu,0,bd0939fd-efbc-4d75-984b-5ad8c768a93a,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,125.0,95.0,97.0,,,,124.0,98.0,106.0,,0.48,0.513,0.007,-0.78,,1.09,-4.48,96.6,89.9,,86.0,0.271,0.482,0.244,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-07-19,745228,Strikeout,strikeout,True,645302,650556,Victor Robles,Bryan Abreu,0,f34f5e9d-d28c-4bff-8ab9-5b05a6784dcd,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,125.0,95.0,97.0,,,,124.0,98.0,106.0,,0.48,0.513,0.007,-0.78,,1.09,-4.48,96.6,89.9,,86.0,0.271,0.482,0.244,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-07-19,745228,Flyout,field_out,True,608324,642048,Alex Bregman,Tayler Saucedo,0,259b1e79-bb48-4f8e-8834-9bed9e18660b,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.0,0.0,0.75,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,,,,,,,,,,,117.0,71.0,72.0,0.039,-1.32,76.1
56,2024-07-19,745228,Strikeout,strikeout,True,670541,642048,Yordan Alvarez,Tayler Saucedo,0,8e03d5ef-7ec0-485b-9638-681eb6582587,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.0,0.0,0.75,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,,,,,,,,,,,117.0,71.0,72.0,0.039,-1.32,76.1
57,2024-07-19,745228,Walk,walk,False,673237,642048,Yainer Diaz,Tayler Saucedo,0,a49ed1df-b0ad-491f-a300-96127cbc774e,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.0,0.0,0.75,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,,,,,,,,,,,117.0,71.0,72.0,0.039,-1.32,76.1
58,2024-07-19,745228,Strikeout,strikeout,True,572138,642048,Jon Singleton,Tayler Saucedo,0,e435dcf1-7a9d-45e1-8a4b-c69cd5ed6f84,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,0.458,0.029,0.239,0.236,-3.21,3.61,-1.03,0.11,91.9,85.3,91.4,82.6,0.0,0.0,0.25,0.0,0.0,0.75,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,,,,,,,,,,,117.0,71.0,72.0,0.039,-1.32,76.1
59,2024-07-19,745228,Flyout,field_out,True,641487,519151,J.P. Crawford,Ryan Pressly,0,46603826-2fd1-4dc8-bb69-509dd63645c8,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,0.027,0.331,0.292,0.091,0.65,-2.9,-0.01,-2.11,93.9,89.4,93.4,89.7,0.25,0.425,0.198,0.255,0.353,0.32,,,,0.364,0.636,0.25,,,,,,,,,,,,,,,,0.22,0.293,0.29,129.0,103.0,118.0,0.259,0.99,82.4
60,2024-07-19,745228,Flyout,field_out,True,668942,519151,Josh Rojas,Ryan Pressly,0,d3ea6830-9b91-491d-91f2-28246d8265de,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,0.027,0.331,0.292,0.091,0.65,-2.9,-0.01,-2.11,93.9,89.4,93.4,89.7,0.25,0.425,0.198,0.255,0.353,0.32,,,,0.364,0.636,0.25,,,,,,,,,,,,,,,,0.22,0.293,0.29,129.0,103.0,118.0,0.259,0.99,82.4
61,2024-07-19,745228,Pop Out,field_out,True,677594,519151,Julio Rodríguez,Ryan Pressly,0,2c594748-0425-4e49-9888-e149aac22f4f,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,0.027,0.331,0.292,0.091,0.65,-2.9,-0.01,-2.11,93.9,89.4,93.4,89.7,0.25,0.425,0.198,0.255,0.353,0.32,,,,0.364,0.636,0.25,,,,,,,,,,,,,,,,0.22,0.293,0.29,129.0,103.0,118.0,0.259,0.99,82.4
62,2024-07-19,745228,Strikeout,strikeout,True,665161,676092,Jeremy Peña,Collin Snider,0,27e03578-147e-44a5-96d1-8d60e34811e0,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.238,0.286,0.227,0.0,0.0,0.077,,,,,,,106.0,104.0,96.0,0.245,,1.82,,90.2,,0.333,0.333,0.269,,,,,,,,,
63,2024-07-19,745228,Strikeout,strikeout,True,676694,676092,Jake Meyers,Collin Snider,0,2b33ae14-2d75-4f32-802b-6b5644571de0,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.238,0.286,0.227,0.0,0.0,0.077,,,,,,,106.0,104.0,96.0,0.245,,1.82,,90.2,,0.333,0.333,0.269,,,,,,,,,
64,2024-07-19,745228,Strikeout,strikeout,True,694388,676092,Joey Loperfido,Collin Snider,0,0dc9b832-db34-434f-ac5f-4be00106695e,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.26,2.99,14.1,103.0,101.0,101.0,0.738,8.79,1.88,6.91,0.0,1.18,0.297,0.405,0.324,0.189,0.422,,,,90.0,97.0,91.0,50.0,117.0,91.0,114.0,104.0,114.0,0.103,0.245,0.407,,1.65,9.56,1.36,,94.0,,94.7,82.3,0.154,0.231,0.5,0.238,0.286,0.227,0.0,0.0,0.077,,,,,,,106.0,104.0,96.0,0.245,,1.82,,90.2,,0.333,0.333,0.269,,,,,,,,,
65,2024-07-19,745228,Groundout,field_out,True,663728,623352,Cal Raleigh,Josh Hader,0,f59a06a5-23a0-479c-b844-3bd45b6bfebe,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,133.0,99.0,115.0,112.0,97.0,107.0,0.721,,0.264,0.015,,0.94,1.55,-10.92,,89.3,96.0,86.2,,,,0.149,0.277,0.549,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-07-19,745228,Strikeout,strikeout,True,641598,623352,Mitch Garver,Josh Hader,0,b12e9e31-46be-40ed-9aa8-4914716c3a54,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,133.0,99.0,115.0,112.0,97.0,107.0,0.721,,0.264,0.015,,0.94,1.55,-10.92,,89.3,96.0,86.2,,,,0.149,0.277,0.549,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-07-19,745228,Lineout,field_out,True,593871,623352,Jorge Polanco,Josh Hader,0,ee9b55a7-4b58-49d5-9331-2c366a057b41,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,133.0,99.0,115.0,112.0,97.0,107.0,0.721,,0.264,0.015,,0.94,1.55,-10.92,,89.3,96.0,86.2,,,,0.149,0.277,0.549,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
