,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
35,2024-03-29,746412,Strikeout,strikeout,True,683011,664299,Anthony Volpe,Cristian Javier,0,af70519c-0c4e-46a2-a95c-6f4ae238fdcc,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-03-29,746412,Groundout,field_out,True,669224,664299,Austin Wells,Cristian Javier,0,bef134cf-b3dd-462c-9fb0-c1b011f4c321,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-03-29,746412,Double,double,False,665828,664299,Oswaldo Cabrera,Cristian Javier,0,dba02fdc-a1ed-41fd-b306-9a3f46cc1ec4,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-03-29,746412,Strikeout,strikeout,True,650402,664299,Gleyber Torres,Cristian Javier,0,8252a2f5-da85-4294-8ea8-e977c0fb0ad2,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-03-29,746412,Lineout,field_out,True,663656,607074,Kyle Tucker,Carlos Rodón,0,4f8d2fbd-795f-461b-8a24-bfd32f67c723,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,116.0,99.0,103.0,143.0,103.0,112.0,,,,0.496,0.265,,0.114,0.17,-1.56,,1.54,95.5,85.3,86.8,,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.333,0.4,0.35,103.0,80.0,88.0,100.0,83.0,83.0,0.056,0.07,-3.1,-1.37,91.8,81.0,0.353,0.647,0.255,,,,,,,,,,,,
40,2024-03-29,746412,Walk,walk,False,608324,595897,Alex Bregman,Nick Burdi,0,504c581d-4cb5-49e4-b369-52c7d1593244,595897.0,nickburdi,Burdi,Right,Nick Burdi,NYY,1.86,3.51,9.2,87.0,121.0,94.0,0.756,11.17,8.38,4.66,0.93,0.5,0.273,0.182,0.318,0.227,0.386,156.0,116.0,116.0,109.0,85.0,87.0,138.0,88.0,103.0,,,,0.595,0.39,,0.01,0.47,1.11,,-29.11,97.5,91.8,88.3,,0.125,0.25,0.278,0.111,0.111,0.258,,,,,,,,,,,,,,,,,,,,,,70.0,85.0,95.0,0.005,-2.43,99.1,,,,,,
41,2024-03-29,746412,Flyout,field_out,True,547989,595897,José Abreu,Nick Burdi,0,e8b3677e-5e6b-414d-99f4-05a4e02a8002,595897.0,nickburdi,Burdi,Right,Nick Burdi,NYY,1.86,3.51,9.2,87.0,121.0,94.0,0.756,11.17,8.38,4.66,0.93,0.5,0.273,0.182,0.318,0.227,0.386,156.0,116.0,116.0,109.0,85.0,87.0,138.0,88.0,103.0,,,,0.595,0.39,,0.01,0.47,1.11,,-29.11,97.5,91.8,88.3,,0.125,0.25,0.278,0.111,0.111,0.258,,,,,,,,,,,,,,,,,,,,,,70.0,85.0,95.0,0.005,-2.43,99.1,,,,,,
42,2024-03-29,746412,Strikeout,strikeout,True,676801,595897,Chas McCormick,Nick Burdi,0,85651711-b5f1-412d-835b-71f839eb420c,595897.0,nickburdi,Burdi,Right,Nick Burdi,NYY,1.86,3.51,9.2,87.0,121.0,94.0,0.756,11.17,8.38,4.66,0.93,0.5,0.273,0.182,0.318,0.227,0.386,156.0,116.0,116.0,109.0,85.0,87.0,138.0,88.0,103.0,,,,0.595,0.39,,0.01,0.47,1.11,,-29.11,97.5,91.8,88.3,,0.125,0.25,0.278,0.111,0.111,0.258,,,,,,,,,,,,,,,,,,,,,,70.0,85.0,95.0,0.005,-2.43,99.1,,,,,,
43,2024-03-29,746412,Pop Out,field_out,True,665742,664299,Juan Soto,Cristian Javier,0,4a2ed4a3-6456-4551-a695-8eaea5de1fd7,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024-03-29,746412,Flyout,field_out,True,592450,664299,Aaron Judge,Cristian Javier,0,5bb601ca-a4cb-484c-b2ce-bdae6761f33c,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024-03-29,746412,Walk,walk,False,519203,664299,Anthony Rizzo,Cristian Javier,0,fd4b8f94-c66f-4ba5-b6ac-5c249b52c000,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024-03-29,746412,Lineout,field_out,True,519317,664299,Giancarlo Stanton,Cristian Javier,0,f5250a79-e247-4965-b6dc-06b2516953d1,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024-03-29,746412,Flyout,field_out,True,673237,596133,Yainer Diaz,Luke Weaver,0,926ba5c9-3818-47ac-bdf0-989f316716e8,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,119.0,75.0,96.0,0.444,,0.012,0.264,1.14,,2.43,1.5,95.4,88.4,,83.3,0.171,0.3,0.28,,,,0.138,0.241,0.44,,,,,,,108.0,98.0,103.0,0.28,,1.38,,91.2,,0.18,0.443,0.194,,,,,,,,,,,,
48,2024-03-29,746412,Groundout,field_out,True,665161,596133,Jeremy Peña,Luke Weaver,0,c49dfd4a-a201-49d9-850b-86dd39a8c968,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,119.0,75.0,96.0,0.444,,0.012,0.264,1.14,,2.43,1.5,95.4,88.4,,83.3,0.171,0.3,0.28,,,,0.138,0.241,0.44,,,,,,,108.0,98.0,103.0,0.28,,1.38,,91.2,,0.18,0.443,0.194,,,,,,,,,,,,
49,2024-03-29,746412,Flyout,field_out,True,676694,596133,Jake Meyers,Luke Weaver,0,46411adf-8513-42ea-acbb-185151e3d18d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,119.0,75.0,96.0,0.444,,0.012,0.264,1.14,,2.43,1.5,95.4,88.4,,83.3,0.171,0.3,0.28,,,,0.138,0.241,0.44,,,,,,,108.0,98.0,103.0,0.28,,1.38,,91.2,,0.18,0.443,0.194,,,,,,,,,,,,
50,2024-03-29,746412,Groundout,field_out,True,657077,605463,Alex Verdugo,Tayler Scott,0,47e3aeca-5e16-4adc-828c-6de05e73eb08,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,0.262,,0.232,2.65,0.86,,0.69,92.7,85.5,84.0,,0.089,0.107,0.287,0.212,0.288,0.276,0.143,0.214,0.329,,,,,,,,,,,,,,,,,,,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,
51,2024-03-29,746412,Walk,walk,False,683011,605463,Anthony Volpe,Tayler Scott,0,212fdd5b-c186-4cd2-81e3-e79448d20459,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,0.262,,0.232,2.65,0.86,,0.69,92.7,85.5,84.0,,0.089,0.107,0.287,0.212,0.288,0.276,0.143,0.214,0.329,,,,,,,,,,,,,,,,,,,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,
52,2024-03-29,746412,Walk,walk,False,669224,605463,Austin Wells,Tayler Scott,1,1247c305-4274-492e-8e4c-2ecf2cfa905f,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,0.262,,0.232,2.65,0.86,,0.69,92.7,85.5,84.0,,0.089,0.107,0.287,0.212,0.288,0.276,0.143,0.214,0.329,,,,,,,,,,,,,,,,,,,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,
53,2024-03-29,746412,Single,single,False,665828,605463,Oswaldo Cabrera,Tayler Scott,1,08b77d5d-a1c0-4200-af35-1bb62069cf8d,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,0.262,,0.232,2.65,0.86,,0.69,92.7,85.5,84.0,,0.089,0.107,0.287,0.212,0.288,0.276,0.143,0.214,0.329,,,,,,,,,,,,,,,,,,,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,
54,2024-03-29,746412,Hit By Pitch,hit_by_pitch,False,650402,605463,Gleyber Torres,Tayler Scott,1,52e7a790-9fee-4617-8d85-1e62d8f40ca6,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,0.262,,0.232,2.65,0.86,,0.69,92.7,85.5,84.0,,0.089,0.107,0.287,0.212,0.288,0.276,0.143,0.214,0.329,,,,,,,,,,,,,,,,,,,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,
55,2024-03-29,746412,Walk,walk,False,665742,606160,Juan Soto,Rafael Montero,1,3d6c0d9a-f20c-45de-b736-ac07129f529e,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,105.0,98.0,98.0,122.0,89.0,92.0,,,,0.46,0.079,,0.235,-0.42,-9.5,,-0.86,95.4,91.0,86.2,,0.233,0.605,0.254,0.714,1.714,0.235,0.273,0.409,0.123,,,,,,,,,,,,,,,,,,,95.0,100.0,94.0,0.227,3.22,94.8,0.154,0.179,0.103,,,
56,2024-03-29,746412,Grounded Into DP,grounded_into_double_play,True,592450,606160,Aaron Judge,Rafael Montero,1,3f4b1a02-7063-40c8-9890-9159edf15d8a,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,105.0,98.0,98.0,122.0,89.0,92.0,,,,0.46,0.079,,0.235,-0.42,-9.5,,-0.86,95.4,91.0,86.2,,0.233,0.605,0.254,0.714,1.714,0.235,0.273,0.409,0.123,,,,,,,,,,,,,,,,,,,95.0,100.0,94.0,0.227,3.22,94.8,0.154,0.179,0.103,,,
57,2024-03-29,746412,Pop Out,field_out,True,514888,596133,Jose Altuve,Luke Weaver,0,daa7910a-da42-4668-803d-9a9bbece2e9b,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,119.0,75.0,96.0,0.444,,0.012,0.264,1.14,,2.43,1.5,95.4,88.4,,83.3,0.171,0.3,0.28,,,,0.138,0.241,0.44,,,,,,,108.0,98.0,103.0,0.28,,1.38,,91.2,,0.18,0.443,0.194,,,,,,,,,,,,
58,2024-03-29,746412,Walk,walk,False,670541,624647,Yordan Alvarez,Victor González,0,f784b2f5-492d-4737-af69-d26097d09fb5,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,89.0,91.0,101.0,,,,,0.285,,0.236,,0.59,,-0.11,,86.2,85.9,,,,,0.071,0.071,0.175,0.136,0.455,0.231,,,,,,,,,,,,,,,,,,,94.0,86.0,77.0,0.479,1.44,93.3,0.2,0.289,0.149,,,
59,2024-03-29,746412,Single,single,False,663656,624647,Kyle Tucker,Victor González,1,2fbfafff-1ab0-4a52-bb43-29dbcea00f56,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,89.0,91.0,101.0,,,,,0.285,,0.236,,0.59,,-0.11,,86.2,85.9,,,,,0.071,0.071,0.175,0.136,0.455,0.231,,,,,,,,,,,,,,,,,,,94.0,86.0,77.0,0.479,1.44,93.3,0.2,0.289,0.149,,,
60,2024-03-29,746412,Flyout,field_out,True,608324,624647,Alex Bregman,Victor González,0,083e3ad0-842b-4d7c-a48c-ee3e8ef9102f,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,89.0,91.0,101.0,,,,,0.285,,0.236,,0.59,,-0.11,,86.2,85.9,,,,,0.071,0.071,0.175,0.136,0.455,0.231,,,,,,,,,,,,,,,,,,,94.0,86.0,77.0,0.479,1.44,93.3,0.2,0.289,0.149,,,
61,2024-03-29,746412,Flyout,field_out,True,547989,657571,José Abreu,Caleb Ferguson,0,f2556339-ee76-4d1b-b5f5-c69d09484e14,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,,,,0.548,0.004,,,-0.82,-2.71,,,93.7,,79.1,,0.284,0.554,0.217,,,,,,,,,,67.0,96.0,95.0,89.0,108.0,102.0,0.28,0.113,2.27,-1.56,88.7,80.9,0.067,0.067,0.424,81.0,93.0,84.0,0.056,-6.72,93.6,1.0,1.0,0.429,0.357,0.429,0.296
62,2024-03-29,746412,Single,single,False,519203,656786,Anthony Rizzo,Parker Mushinski,0,1d8f8195-d900-47e3-868c-7133ea85f0d5,656786.0,parkermushinski,Mushinski,Left,Parker Mushinski,HOU,6.55,6.02,11.0,100.0,101.0,97.0,0.849,2.45,4.09,9.0,0.82,1.07,0.171,0.341,0.098,0.268,0.433,,,,75.0,91.0,81.0,117.0,117.0,119.0,,,,0.186,0.093,,,0.74,-2.85,,,92.0,,80.4,,0.125,0.25,0.3,0.5,0.5,0.333,,,,0.125,0.125,0.267,122.0,107.0,111.0,102.0,96.0,94.0,0.412,0.216,-2.55,2.15,88.0,81.3,0.421,0.684,0.109,81.0,98.0,88.0,0.093,5.71,91.1,0.0,0.0,0.0,,,
63,2024-03-29,746412,Strikeout,strikeout,True,519317,656786,Giancarlo Stanton,Parker Mushinski,0,10b90cbe-ef38-4e42-bbf7-072152464cef,656786.0,parkermushinski,Mushinski,Left,Parker Mushinski,HOU,6.55,6.02,11.0,100.0,101.0,97.0,0.849,2.45,4.09,9.0,0.82,1.07,0.171,0.341,0.098,0.268,0.433,,,,75.0,91.0,81.0,117.0,117.0,119.0,,,,0.186,0.093,,,0.74,-2.85,,,92.0,,80.4,,0.125,0.25,0.3,0.5,0.5,0.333,,,,0.125,0.125,0.267,122.0,107.0,111.0,102.0,96.0,94.0,0.412,0.216,-2.55,2.15,88.0,81.3,0.421,0.684,0.109,81.0,98.0,88.0,0.093,5.71,91.1,0.0,0.0,0.0,,,
64,2024-03-29,746412,Walk,walk,False,657077,656786,Alex Verdugo,Parker Mushinski,1,b9e15fed-fbf2-4c8d-8e62-299177a6fe1b,656786.0,parkermushinski,Mushinski,Left,Parker Mushinski,HOU,6.55,6.02,11.0,100.0,101.0,97.0,0.849,2.45,4.09,9.0,0.82,1.07,0.171,0.341,0.098,0.268,0.433,,,,75.0,91.0,81.0,117.0,117.0,119.0,,,,0.186,0.093,,,0.74,-2.85,,,92.0,,80.4,,0.125,0.25,0.3,0.5,0.5,0.333,,,,0.125,0.125,0.267,122.0,107.0,111.0,102.0,96.0,94.0,0.412,0.216,-2.55,2.15,88.0,81.3,0.421,0.684,0.109,81.0,98.0,88.0,0.093,5.71,91.1,0.0,0.0,0.0,,,
65,2024-03-29,746412,Fielders Choice,fielders_choice,False,683011,656786,Anthony Volpe,Parker Mushinski,1,d7bd01aa-1247-48cb-9dc7-4e49a7ebe69b,656786.0,parkermushinski,Mushinski,Left,Parker Mushinski,HOU,6.55,6.02,11.0,100.0,101.0,97.0,0.849,2.45,4.09,9.0,0.82,1.07,0.171,0.341,0.098,0.268,0.433,,,,75.0,91.0,81.0,117.0,117.0,119.0,,,,0.186,0.093,,,0.74,-2.85,,,92.0,,80.4,,0.125,0.25,0.3,0.5,0.5,0.333,,,,0.125,0.125,0.267,122.0,107.0,111.0,102.0,96.0,94.0,0.412,0.216,-2.55,2.15,88.0,81.3,0.421,0.684,0.109,81.0,98.0,88.0,0.093,5.71,91.1,0.0,0.0,0.0,,,
66,2024-03-29,746412,Single,single,False,669224,656786,Austin Wells,Parker Mushinski,1,84e3c5da-edc1-4884-b2fb-9ef31f3cdc73,656786.0,parkermushinski,Mushinski,Left,Parker Mushinski,HOU,6.55,6.02,11.0,100.0,101.0,97.0,0.849,2.45,4.09,9.0,0.82,1.07,0.171,0.341,0.098,0.268,0.433,,,,75.0,91.0,81.0,117.0,117.0,119.0,,,,0.186,0.093,,,0.74,-2.85,,,92.0,,80.4,,0.125,0.25,0.3,0.5,0.5,0.333,,,,0.125,0.125,0.267,122.0,107.0,111.0,102.0,96.0,94.0,0.412,0.216,-2.55,2.15,88.0,81.3,0.421,0.684,0.109,81.0,98.0,88.0,0.093,5.71,91.1,0.0,0.0,0.0,,,
67,2024-03-29,746412,Single,single,False,665828,656786,Oswaldo Cabrera,Parker Mushinski,1,34779093-56fa-4509-ad37-853c59d12d0f,656786.0,parkermushinski,Mushinski,Left,Parker Mushinski,HOU,6.55,6.02,11.0,100.0,101.0,97.0,0.849,2.45,4.09,9.0,0.82,1.07,0.171,0.341,0.098,0.268,0.433,,,,75.0,91.0,81.0,117.0,117.0,119.0,,,,0.186,0.093,,,0.74,-2.85,,,92.0,,80.4,,0.125,0.25,0.3,0.5,0.5,0.333,,,,0.125,0.125,0.267,122.0,107.0,111.0,102.0,96.0,94.0,0.412,0.216,-2.55,2.15,88.0,81.3,0.421,0.684,0.109,81.0,98.0,88.0,0.093,5.71,91.1,0.0,0.0,0.0,,,
68,2024-03-29,746412,Strikeout,strikeout,True,663330,656232,Jahmai Jones,Brandon Bielak,0,760e4025-7944-428f-aad8-8fae973dee96,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
69,2024-03-29,746412,Double,double,False,665742,656232,Juan Soto,Brandon Bielak,1,03d6e14b-da41-48af-8322-7926338d427f,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
70,2024-03-29,746412,Groundout,field_out,True,592450,656232,Aaron Judge,Brandon Bielak,0,67282bdc-1cd4-46ea-9004-87a2d44ca181,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
71,2024-03-29,746412,Groundout,field_out,True,676801,657571,Chas McCormick,Caleb Ferguson,0,829a1da1-8c5a-4384-bfad-898845587456,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,,,,0.548,0.004,,,-0.82,-2.71,,,93.7,,79.1,,0.284,0.554,0.217,,,,,,,,,,67.0,96.0,95.0,89.0,108.0,102.0,0.28,0.113,2.27,-1.56,88.7,80.9,0.067,0.067,0.424,81.0,93.0,84.0,0.056,-6.72,93.6,1.0,1.0,0.429,0.357,0.429,0.296
72,2024-03-29,746412,Walk,walk,False,673237,657571,Yainer Diaz,Caleb Ferguson,0,2cc0e5c7-34df-457b-812b-ed3281c33868,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,,,,0.548,0.004,,,-0.82,-2.71,,,93.7,,79.1,,0.284,0.554,0.217,,,,,,,,,,67.0,96.0,95.0,89.0,108.0,102.0,0.28,0.113,2.27,-1.56,88.7,80.9,0.067,0.067,0.424,81.0,93.0,84.0,0.056,-6.72,93.6,1.0,1.0,0.429,0.357,0.429,0.296
