,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
32,2024-07-03,746534,Groundout,field_out,True,655316,641712,Andruw Monasterio,Dakota Hudson,0,55f3eadf-1a7e-4f6a-8210-98128002ef84,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
33,2024-07-03,746534,Single,single,False,668930,641712,Brice Turang,Dakota Hudson,0,99d9dd86-cdb4-45ca-bb78-1808d9db6f28,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
34,2024-07-03,746534,Single,single,False,661388,641712,William Contreras,Dakota Hudson,1,2aae4cf1-2efe-4024-b30f-94fa879eae7f,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
35,2024-07-03,746534,Walk,walk,False,592885,641712,Christian Yelich,Dakota Hudson,1,ccd408ff-937f-41e2-8e91-5ca9e1b89cfc,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
36,2024-07-03,746534,Strikeout,strikeout,True,642715,641712,Willy Adames,Dakota Hudson,0,52937347-51e4-4ce5-81e8-552920ab3f89,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
37,2024-07-03,746534,Walk,walk,False,669003,641712,Garrett Mitchell,Dakota Hudson,1,a8469040-2c8d-4622-ab6a-ebdca26ba607,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.315,0.465,0.07,0.289,0.361,0.313,0.296,0.5,0.079,0.114,0.205,0.333,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
38,2024-07-03,746534,Forceout,force_out,True,656555,663567,Rhys Hoskins,Peter Lambert,1,e6ae552c-7dc9-44bf-a977-a21bbbd59776,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
39,2024-07-03,746534,Groundout,field_out,True,666134,607067,Nolan Jones,Colin Rea,0,85cb0f72-2b8c-4b14-9abc-2e76bf87c87d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
40,2024-07-03,746534,Single,single,False,595909,607067,Jake Cave,Colin Rea,0,bfa88054-a1a8-4f22-868a-7c594af38c6d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
41,2024-07-03,746534,Groundout,field_out,True,668845,607067,Aaron Schunk,Colin Rea,1,ddf3a09e-b1bc-4981-bdb7-df217c94c0f9,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
42,2024-07-03,746534,Pop Out,field_out,True,453568,607067,Charlie Blackmon,Colin Rea,0,58e31011-a903-459d-95e5-d972ed422880,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
43,2024-07-03,746534,Groundout,field_out,True,686217,663567,Sal Frelick,Peter Lambert,0,3a04dd0f-7b86-43df-8fd9-20484440f54f,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
44,2024-07-03,746534,Flyout,field_out,True,641343,663567,Jake Bauers,Peter Lambert,0,eb6264c3-8bc0-4b9c-843c-d6ee029c4e50,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
45,2024-07-03,746534,Pop Out,field_out,True,655316,663567,Andruw Monasterio,Peter Lambert,0,a800daf1-404d-4e1e-bb60-f442bbe76a68,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
46,2024-07-03,746534,Groundout,field_out,True,663898,607067,Brendan Rodgers,Colin Rea,0,d25b4cee-99ab-4b63-857b-caf21e7a22f3,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
47,2024-07-03,746534,Groundout,field_out,True,641857,607067,Ryan McMahon,Colin Rea,0,e12a6670-886d-4103-8110-8f94775cba2a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
48,2024-07-03,746534,Flyout,field_out,True,553869,607067,Elias Díaz,Colin Rea,0,e1ab9016-1628-41eb-9d65-1ff86113ab9e,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
49,2024-07-03,746534,Flyout,field_out,True,668930,663567,Brice Turang,Peter Lambert,0,b92c3b94-ac7b-49c5-87d8-5ce5e3930d90,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
50,2024-07-03,746534,Single,single,False,661388,663567,William Contreras,Peter Lambert,0,687d00c8-ea68-471a-b69e-9149efc66218,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
51,2024-07-03,746534,Strikeout,strikeout,True,592885,663567,Christian Yelich,Peter Lambert,0,a7adf7e4-e4e2-403b-a592-becca8742849,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
52,2024-07-03,746534,Flyout,field_out,True,681962,663567,Vinny Capra,Peter Lambert,0,51648478-abdf-4855-bdd8-37929fff7b38,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
53,2024-07-03,746534,Strikeout,strikeout,True,686668,607067,Brenton Doyle,Colin Rea,0,2de6007e-971f-4d63-999b-4d333f415acf,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
54,2024-07-03,746534,Single,single,False,669911,607067,Michael Toglia,Colin Rea,0,9771ba1a-6d8b-46f2-a3eb-af9b9e9851f7,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
55,2024-07-03,746534,Strikeout,strikeout,True,666134,607067,Nolan Jones,Colin Rea,1,ad933ea0-b8f6-4bcc-a111-20a31c3775bf,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,0.306,0.172,0.171,0.043,,-0.12,-0.27,3.37,-5.02,,92.7,,92.3,82.1,78.3,0.276,0.44,0.109,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,,,,76.0,95.0,89.0,78.0,98.0,100.0,0.226,0.082,-0.36,-0.32,87.8,86.4,0.277,0.553,0.159,0.243,0.297,0.26
56,2024-07-03,746534,Groundout,field_out,True,669003,663567,Garrett Mitchell,Peter Lambert,0,8a5d71a0-f4d6-4efe-b417-70684b9e8da8,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
57,2024-07-03,746534,Pop Out,field_out,True,656555,663567,Rhys Hoskins,Peter Lambert,0,d9296f64-57fa-40ba-a73e-22de6dfe69e8,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
58,2024-07-03,746534,Groundout,field_out,True,686217,663567,Sal Frelick,Peter Lambert,0,1a69e5b8-041e-4cef-9e47-13657066ceff,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
59,2024-07-03,746534,Lineout,field_out,True,595909,596001,Jake Cave,Jakob Junis,0,2805d6db-20ca-4301-9694-23a23b0f68c6,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,,,,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,0.395,0.049,0.441,,0.103,3.85,2.69,-0.16,,-1.46,92.9,85.9,92.1,82.5,,0.217,0.304,0.264,0.226,0.452,0.314,,,,,,,0.222,0.556,0.357,97.0,119.0,106.0,,,,0.011,,0.71,,89.0,,0.333,0.333,0.0,,,
60,2024-07-03,746534,Lineout,field_out,True,668845,596001,Aaron Schunk,Jakob Junis,0,36de2895-b232-48d4-a2ce-66333036c2b3,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,,,,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,0.395,0.049,0.441,,0.103,3.85,2.69,-0.16,,-1.46,92.9,85.9,92.1,82.5,,0.217,0.304,0.264,0.226,0.452,0.314,,,,,,,0.222,0.556,0.357,97.0,119.0,106.0,,,,0.011,,0.71,,89.0,,0.333,0.333,0.0,,,
61,2024-07-03,746534,Walk,walk,False,453568,596001,Charlie Blackmon,Jakob Junis,0,e1e11af7-1499-4833-a74c-1ff2f04892c6,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,,,,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,0.395,0.049,0.441,,0.103,3.85,2.69,-0.16,,-1.46,92.9,85.9,92.1,82.5,,0.217,0.304,0.264,0.226,0.452,0.314,,,,,,,0.222,0.556,0.357,97.0,119.0,106.0,,,,0.011,,0.71,,89.0,,0.333,0.333,0.0,,,
62,2024-07-03,746534,Single,single,False,663898,596001,Brendan Rodgers,Jakob Junis,1,2c652c0e-fe9e-418c-a295-ec48ffdae85a,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,,,,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,0.395,0.049,0.441,,0.103,3.85,2.69,-0.16,,-1.46,92.9,85.9,92.1,82.5,,0.217,0.304,0.264,0.226,0.452,0.314,,,,,,,0.222,0.556,0.357,97.0,119.0,106.0,,,,0.011,,0.71,,89.0,,0.333,0.333,0.0,,,
63,2024-07-03,746534,Flyout,field_out,True,641857,596001,Ryan McMahon,Jakob Junis,0,1e6f93b6-4e8e-46e3-b666-02a3e6dddd6a,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,,,,77.0,133.0,119.0,75.0,108.0,97.0,116.0,105.0,112.0,0.395,0.049,0.441,,0.103,3.85,2.69,-0.16,,-1.46,92.9,85.9,92.1,82.5,,0.217,0.304,0.264,0.226,0.452,0.314,,,,,,,0.222,0.556,0.357,97.0,119.0,106.0,,,,0.011,,0.71,,89.0,,0.333,0.333,0.0,,,
64,2024-07-03,746534,Groundout,field_out,True,641343,663567,Jake Bauers,Peter Lambert,0,665fcc3b-54b7-4699-b44a-e67dc2c34ea3,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
65,2024-07-03,746534,Strikeout,strikeout,True,655316,663567,Andruw Monasterio,Peter Lambert,0,bdc63bf8-c106-419e-b64d-fafbc3e6d3b6,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
66,2024-07-03,746534,Single,single,False,668930,663567,Brice Turang,Peter Lambert,0,a3c6aa2b-6aeb-4547-bc0b-e770521473a2,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.333,0.333,0.0,0.182,0.182,0.316,0.276,0.534,0.11,0.25,0.875,0.2,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,
