,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
13,2024-08-28,746589,Single,single,False,666023,676440,Freddy Fermin,Tanner Bibee,0,d3f5300c-95b9-4ded-b663-81cab19b155a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
14,2024-08-28,746589,Flyout,field_out,True,664728,676440,Kyle Isbel,Tanner Bibee,0,6f42f842-8d77-4e14-aecd-a1e0d7c24575,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
15,2024-08-28,746589,Strikeout,strikeout,True,678877,608379,Jhonkensy Noel,Michael Wacha,0,f112d448-1e95-4105-8a55-2b9bdac4f4e8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
16,2024-08-28,746589,Strikeout,strikeout,True,682177,608379,Daniel Schneemann,Michael Wacha,0,51653502-3a3f-4cd4-844a-17d7b25d60cb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
17,2024-08-28,746589,Strikeout,strikeout,True,666310,608379,Bo Naylor,Michael Wacha,0,21d1fa24-dbd7-4932-997f-db47ec980acb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
18,2024-08-28,746589,Groundout,field_out,True,686681,676440,Michael Massey,Tanner Bibee,0,7c4a8b1c-66a9-4079-92b5-445a784414c9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
19,2024-08-28,746589,Home Run,home_run,False,677951,676440,Bobby Witt Jr.,Tanner Bibee,0,f4740288-efe8-4a07-a928-d47425dd59aa,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
20,2024-08-28,746589,Single,single,False,686469,676440,Vinnie Pasquantino,Tanner Bibee,0,52a42e74-0ce9-4615-9316-f04a8c09f152,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
21,2024-08-28,746589,Walk,walk,False,521692,676440,Salvador Perez,Tanner Bibee,1,5e27bad7-384a-47d4-88e2-bb99d7306949,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
22,2024-08-28,746589,Flyout,field_out,True,669004,676440,MJ Melendez,Tanner Bibee,0,32ed0b33-a296-4758-86b7-b0b291260e09,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
23,2024-08-28,746589,Pop Out,field_out,True,657557,676440,Paul DeJong,Tanner Bibee,0,02e01090-a6c3-48cc-9ca5-3ad825f362ea,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
24,2024-08-28,746589,Flyout,field_out,True,680757,608379,Steven Kwan,Michael Wacha,0,48a4ba5d-4c54-4cdd-a3eb-10062f940b27,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
25,2024-08-28,746589,Groundout,field_out,True,665926,608379,Andrés Giménez,Michael Wacha,0,b46cafb0-5ef2-41c0-a2e2-c282ca70cfdb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
26,2024-08-28,746589,Flyout,field_out,True,608070,608379,José Ramírez,Michael Wacha,0,d552a0ef-df17-4627-af20-2f8dfd01999a,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
27,2024-08-28,746589,Strikeout,strikeout,True,624428,676440,Adam Frazier,Tanner Bibee,0,23be5130-00bb-4bf7-867b-40e898a2229f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
28,2024-08-28,746589,Groundout,field_out,True,666023,676440,Freddy Fermin,Tanner Bibee,0,bac46f77-afa9-48b2-adcc-b5f1d65a4332,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
29,2024-08-28,746589,Pop Out,field_out,True,664728,676440,Kyle Isbel,Tanner Bibee,0,e853dae4-7ff7-444c-a03b-60d7f20b73bd,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
30,2024-08-28,746589,Pop Out,field_out,True,647304,608379,Josh Naylor,Michael Wacha,0,bbc64b00-632f-4a5a-8d9f-297092c25396,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
31,2024-08-28,746589,Strikeout,strikeout,True,681807,608379,David Fry,Michael Wacha,0,907d6def-6d3b-4322-b6a4-399752f37727,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
32,2024-08-28,746589,Lineout,field_out,True,686823,608379,Will Brennan,Michael Wacha,0,79f034bd-4ce7-4fe5-a98c-2152ba52b882,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.355,0.548,0.403,0.184,0.337,0.334,0.304,0.652,0.175,78.0,101.0,87.0,79.0,99.0,94.0,0.11,-0.94,88.8,0.243,0.301,0.087,0.328,0.443,0.114
33,2024-08-28,746589,Groundout,field_out,True,686681,676440,Michael Massey,Tanner Bibee,0,e5c8c6fb-d8da-427e-acf9-48594b929372,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
34,2024-08-28,746589,Pop Out,field_out,True,677951,676440,Bobby Witt Jr.,Tanner Bibee,0,7ab2d53a-95e2-4505-ad11-0782589845c1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.0,0.443,0.261,0.11,0.185,-0.86,-3.49,1.5,-0.6,0.44,94.6,82.4,92.5,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,,,,,,,,,,,,,,,
