,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
22,2024-06-22,746459,Groundout,field_out,True,682985,689672,Riley Greene,Drew Thorpe,0,9ca1dec1-13c1-453f-bd77-f63d456d7909,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,,0.39,,,0.62,,91.0,,,81.0,,0.0,0.0,0.167,,,,0.184,0.368,0.076,,,,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074
23,2024-06-22,746459,Double,double,False,673357,628317,Luis Robert Jr.,Kenta Maeda,0,36e02426-9f19-4bab-bba1-af6c2e5135a2,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
24,2024-06-22,746459,Strikeout,strikeout,True,657757,628317,Gavin Sheets,Kenta Maeda,1,9864123c-6286-49a0-a2f6-2d88771a39c5,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
25,2024-06-22,746459,Groundout,field_out,True,683734,628317,Andrew Vaughn,Kenta Maeda,0,5d652054-97b3-404f-9a65-68bbbed16e5f,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
26,2024-06-22,746459,Single,single,False,657557,628317,Paul DeJong,Kenta Maeda,1,bcff7af5-ff52-42d3-ba48-d0a4bd9e7546,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
27,2024-06-22,746459,Single,single,False,686676,628317,Korey Lee,Kenta Maeda,1,41934ace-31b8-4932-a13a-ff5b43eea06e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
28,2024-06-22,746459,Double,double,False,670032,628317,Nicky Lopez,Kenta Maeda,1,eca731b1-61cf-42b9-9f7e-a285cd861ccf,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
29,2024-06-22,746459,Lineout,field_out,True,672820,628317,Lenyn Sosa,Kenta Maeda,0,d3a8d70e-9699-494f-b6be-469acbf409b8,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,
30,2024-06-22,746459,Groundout,field_out,True,592192,689672,Mark Canha,Drew Thorpe,0,62828e71-0952-454a-8948-72cc98e28e26,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,,0.39,,,0.62,,91.0,,,81.0,,0.0,0.0,0.167,,,,0.184,0.368,0.076,,,,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074
31,2024-06-22,746459,Strikeout,strikeout,True,570482,689672,Gio Urshela,Drew Thorpe,0,ca09bfa7-1998-40ba-9bca-f47c409e7deb,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,,0.39,,,0.62,,91.0,,,81.0,,0.0,0.0,0.167,,,,0.184,0.368,0.076,,,,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074
32,2024-06-22,746459,Double,double,False,672761,689672,Wenceel Pérez,Drew Thorpe,0,e4d9d4be-cda8-4af6-a96a-feb68c231b8b,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,,0.39,,,0.62,,91.0,,,81.0,,0.0,0.0,0.167,,,,0.184,0.368,0.076,,,,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074
33,2024-06-22,746459,Walk,walk,False,669234,689672,Justyn-Henry Malloy,Drew Thorpe,0,fce1bc72-b06d-4ea6-8e95-ecfd48d32d70,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,,0.39,,,0.62,,91.0,,,81.0,,0.0,0.0,0.167,,,,0.184,0.368,0.076,,,,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074
34,2024-06-22,746459,Pop Out,field_out,True,668670,689672,Jake Rogers,Drew Thorpe,0,c42e8921-717b-4253-bcfa-a1b859cb32fb,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,,,,0.344,,0.17,,0.39,,,0.62,,91.0,,,81.0,,0.0,0.0,0.167,,,,0.184,0.368,0.076,,,,,,,93.0,105.0,104.0,77.0,91.0,87.0,0.132,0.354,-1.24,1.57,85.6,81.5,0.156,0.333,0.379,0.214,0.571,0.074
