,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
31,2024-09-11,744804,Groundout,field_out,True,686611,608331,Dylan Crews,Max Fried,0,17315fc4-7873-406d-bd63-073ca53c1869,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
32,2024-09-11,744804,Pop Out,field_out,True,621566,663623,Matt Olson,Jake Irvin,0,f3b89fce-d84a-4dc2-b9bf-7ebf85f689b1,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
33,2024-09-11,744804,Groundout,field_out,True,606115,663623,Orlando Arcia,Jake Irvin,0,8532cfc5-3b84-4458-8647-c61ea16adfaa,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
34,2024-09-11,744804,Field Error,field_error,False,657656,663623,Ramón Laureano,Jake Irvin,1,e1211c11-7394-428a-ba98-0b932a324d62,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
35,2024-09-11,744804,Lineout,field_out,True,669221,663623,Sean Murphy,Jake Irvin,0,d87a552e-7c7c-4da7-b737-f8cd3c94f5da,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
36,2024-09-11,744804,Double,double,False,665953,608331,Andrés Chaparro,Max Fried,0,a66aae51-60a2-4973-a45e-2e49a530a52f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
37,2024-09-11,744804,Single,single,False,695578,608331,James Wood,Max Fried,1,5bfb16ad-220e-471a-8aff-d5130f0d5c45,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
38,2024-09-11,744804,Grounded Into DP,grounded_into_double_play,True,660766,608331,Juan Yepez,Max Fried,1,f0ecc3aa-4c2c-4871-a616-1bfca1f89afc,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
39,2024-09-11,744804,Strikeout,strikeout,True,677588,608331,José Tena,Max Fried,0,2b59b6be-45df-41b3-a676-a0a7ceb8afb4,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
40,2024-09-11,744804,Pop Out,field_out,True,624415,663623,Cavan Biggio,Jake Irvin,0,60238f19-7a7a-4c04-82e6-9f6ff325735a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
41,2024-09-11,744804,Groundout,field_out,True,570482,663623,Gio Urshela,Jake Irvin,0,6b3b549b-140c-4945-894a-f9c76ed0cdea,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
42,2024-09-11,744804,Double,double,False,671739,663623,Michael Harris II,Jake Irvin,0,4f35040f-b345-411d-bcab-919fce749ee4,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
43,2024-09-11,744804,Double,double,False,624585,663623,Jorge Soler,Jake Irvin,1,ac2847b3-76ae-48cf-ae65-2e4467650d4b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
44,2024-09-11,744804,Strikeout,strikeout,True,542303,663623,Marcell Ozuna,Jake Irvin,0,999d9c74-9e53-4a6a-8933-41834b76c26c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.07,4.15,179.1,104.0,94.0,101.0,0.803,7.53,2.26,8.23,1.3,1.21,0.237,0.424,0.171,0.333,0.467,99.0,92.0,94.0,111.0,105.0,106.0,81.0,105.0,98.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,0.201,0.376,0.068,0.003,0.316,0.036,0.64,-0.03,-0.28,-14.37,0.13,1.41,94.0,89.9,88.4,93.3,85.9,81.1,0.2,0.364,0.238,0.233,0.432,0.25,0.314,0.472,0.147,0.289,0.533,0.206,0.125,0.125,0.341,,,,,,,,,,,,,,,
45,2024-09-11,744804,Groundout,field_out,True,660688,608331,Keibert Ruiz,Max Fried,0,762c229e-265b-4a29-b5cc-05d3e158cd98,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
46,2024-09-11,744804,Groundout,field_out,True,545121,608331,Ildemaro Vargas,Max Fried,0,bed72115-4b0f-4a21-9f11-f8bd21b2a103,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
47,2024-09-11,744804,Strikeout,strikeout,True,696285,608331,Jacob Young,Max Fried,0,bb7c9093-2096-4610-ab87-ea3208cecd16,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.49,3.76,159.2,98.0,94.0,99.0,0.776,8.51,3.04,7.78,0.73,2.57,0.253,0.434,0.148,0.271,0.411,92.0,101.0,102.0,114.0,103.0,108.0,77.0,93.0,93.0,92.0,99.0,95.0,100.0,96.0,96.0,93.0,95.0,93.0,0.16,0.329,0.058,0.107,0.209,0.137,0.42,-1.47,1.31,0.62,1.32,1.71,93.8,88.5,85.7,93.6,82.2,74.5,0.274,0.376,0.191,0.153,0.288,0.352,0.273,0.309,0.126,0.333,0.524,0.296,0.195,0.268,0.242,0.22,0.293,0.297,0.16,0.16,0.393,,,,,,,,,
48,2024-09-11,744804,Single,single,False,621566,571882,Matt Olson,Derek Law,0,3768b3a4-99a3-4a7f-ac32-149867ebf660,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.8,3.76,83.2,103.0,90.0,98.0,0.738,7.53,2.37,8.61,0.75,1.79,0.217,0.422,0.124,0.253,0.404,83.0,105.0,105.0,113.0,90.0,96.0,80.0,105.0,94.0,83.0,99.0,89.0,110.0,112.0,110.0,79.0,99.0,93.0,0.102,0.136,0.374,0.301,0.037,0.051,-0.45,0.25,-0.36,2.78,-7.01,3.34,95.1,91.6,88.1,94.7,87.2,77.9,0.268,0.439,0.172,0.75,2.25,0.0,0.375,0.438,0.125,0.311,0.417,0.26,0.133,0.133,0.235,0.169,0.237,0.4,,,,,,,,,,,,
49,2024-09-11,744804,Lineout,field_out,True,606115,571882,Orlando Arcia,Derek Law,0,7a74ebba-9ac2-4879-a584-9ed58b6aa537,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.8,3.76,83.2,103.0,90.0,98.0,0.738,7.53,2.37,8.61,0.75,1.79,0.217,0.422,0.124,0.253,0.404,83.0,105.0,105.0,113.0,90.0,96.0,80.0,105.0,94.0,83.0,99.0,89.0,110.0,112.0,110.0,79.0,99.0,93.0,0.102,0.136,0.374,0.301,0.037,0.051,-0.45,0.25,-0.36,2.78,-7.01,3.34,95.1,91.6,88.1,94.7,87.2,77.9,0.268,0.439,0.172,0.75,2.25,0.0,0.375,0.438,0.125,0.311,0.417,0.26,0.133,0.133,0.235,0.169,0.237,0.4,,,,,,,,,,,,
50,2024-09-11,744804,Double,double,False,657656,571882,Ramón Laureano,Derek Law,1,5c867dc7-f79a-475f-aa1b-6ab15fa49f4f,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.8,3.76,83.2,103.0,90.0,98.0,0.738,7.53,2.37,8.61,0.75,1.79,0.217,0.422,0.124,0.253,0.404,83.0,105.0,105.0,113.0,90.0,96.0,80.0,105.0,94.0,83.0,99.0,89.0,110.0,112.0,110.0,79.0,99.0,93.0,0.102,0.136,0.374,0.301,0.037,0.051,-0.45,0.25,-0.36,2.78,-7.01,3.34,95.1,91.6,88.1,94.7,87.2,77.9,0.268,0.439,0.172,0.75,2.25,0.0,0.375,0.438,0.125,0.311,0.417,0.26,0.133,0.133,0.235,0.169,0.237,0.4,,,,,,,,,,,,
51,2024-09-11,744804,Strikeout,strikeout,True,669221,571882,Sean Murphy,Derek Law,0,8937a93e-5f25-416a-94c7-f4fb06bc98cf,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.8,3.76,83.2,103.0,90.0,98.0,0.738,7.53,2.37,8.61,0.75,1.79,0.217,0.422,0.124,0.253,0.404,83.0,105.0,105.0,113.0,90.0,96.0,80.0,105.0,94.0,83.0,99.0,89.0,110.0,112.0,110.0,79.0,99.0,93.0,0.102,0.136,0.374,0.301,0.037,0.051,-0.45,0.25,-0.36,2.78,-7.01,3.34,95.1,91.6,88.1,94.7,87.2,77.9,0.268,0.439,0.172,0.75,2.25,0.0,0.375,0.438,0.125,0.311,0.417,0.26,0.133,0.133,0.235,0.169,0.237,0.4,,,,,,,,,,,,
52,2024-09-11,744804,Flyout,field_out,True,624415,571882,Cavan Biggio,Derek Law,0,cef3af25-8435-4536-8964-4e1805832e01,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.8,3.76,83.2,103.0,90.0,98.0,0.738,7.53,2.37,8.61,0.75,1.79,0.217,0.422,0.124,0.253,0.404,83.0,105.0,105.0,113.0,90.0,96.0,80.0,105.0,94.0,83.0,99.0,89.0,110.0,112.0,110.0,79.0,99.0,93.0,0.102,0.136,0.374,0.301,0.037,0.051,-0.45,0.25,-0.36,2.78,-7.01,3.34,95.1,91.6,88.1,94.7,87.2,77.9,0.268,0.439,0.172,0.75,2.25,0.0,0.375,0.438,0.125,0.311,0.417,0.26,0.133,0.133,0.235,0.169,0.237,0.4,,,,,,,,,,,,
53,2024-09-11,744804,Strikeout,strikeout,True,682928,678226,CJ Abrams,Daysbel Hernández,0,692061cf-6e16-4628-91ba-5c2c11380fac,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
54,2024-09-11,744804,Strikeout,strikeout,True,686611,678226,Dylan Crews,Daysbel Hernández,0,c5d9afda-3fcd-40cd-9821-e833b406f39f,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
55,2024-09-11,744804,Pop Out,field_out,True,665953,678226,Andrés Chaparro,Daysbel Hernández,0,1ba5bed3-4303-491a-8af7-d0fb9205acee,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
56,2024-09-11,744804,Strikeout,strikeout,True,570482,678606,Gio Urshela,Jose A. Ferrer,0,37b60dd2-2017-47de-9739-5adf6b643381,678606.0,joseaferrer,Ferrer,Left,Jose A. Ferrer,WSN,3.51,2.76,25.2,104.0,96.0,100.0,0.801,7.36,2.1,8.77,0.0,2.42,0.266,0.329,0.177,0.342,0.505,78.0,98.0,100.0,,,,107.0,109.0,99.0,94.0,106.0,101.0,140.0,81.0,85.0,,,,0.582,0.179,,0.056,,0.182,0.66,,1.9,2.73,,-0.64,98.3,,88.5,98.0,88.0,,0.267,0.333,0.214,,,,0.274,0.306,0.121,,,,0.25,0.25,0.394,0.0,0.0,0.833,,,,,,,,,,,,
57,2024-09-11,744804,Single,single,False,671739,678606,Michael Harris II,Jose A. Ferrer,0,eea90dba-4d11-46b6-86b3-6245b96a2e63,678606.0,joseaferrer,Ferrer,Left,Jose A. Ferrer,WSN,3.51,2.76,25.2,104.0,96.0,100.0,0.801,7.36,2.1,8.77,0.0,2.42,0.266,0.329,0.177,0.342,0.505,78.0,98.0,100.0,,,,107.0,109.0,99.0,94.0,106.0,101.0,140.0,81.0,85.0,,,,0.582,0.179,,0.056,,0.182,0.66,,1.9,2.73,,-0.64,98.3,,88.5,98.0,88.0,,0.267,0.333,0.214,,,,0.274,0.306,0.121,,,,0.25,0.25,0.394,0.0,0.0,0.833,,,,,,,,,,,,
58,2024-09-11,744804,Single,single,False,624585,678606,Jorge Soler,Jose A. Ferrer,1,baff29ad-2cae-4729-a17e-2efaf043d28f,678606.0,joseaferrer,Ferrer,Left,Jose A. Ferrer,WSN,3.51,2.76,25.2,104.0,96.0,100.0,0.801,7.36,2.1,8.77,0.0,2.42,0.266,0.329,0.177,0.342,0.505,78.0,98.0,100.0,,,,107.0,109.0,99.0,94.0,106.0,101.0,140.0,81.0,85.0,,,,0.582,0.179,,0.056,,0.182,0.66,,1.9,2.73,,-0.64,98.3,,88.5,98.0,88.0,,0.267,0.333,0.214,,,,0.274,0.306,0.121,,,,0.25,0.25,0.394,0.0,0.0,0.833,,,,,,,,,,,,
59,2024-09-11,744804,Flyout,field_out,True,542303,678606,Marcell Ozuna,Jose A. Ferrer,1,11eb5678-9c98-48b7-a17b-968a68afa79e,678606.0,joseaferrer,Ferrer,Left,Jose A. Ferrer,WSN,3.51,2.76,25.2,104.0,96.0,100.0,0.801,7.36,2.1,8.77,0.0,2.42,0.266,0.329,0.177,0.342,0.505,78.0,98.0,100.0,,,,107.0,109.0,99.0,94.0,106.0,101.0,140.0,81.0,85.0,,,,0.582,0.179,,0.056,,0.182,0.66,,1.9,2.73,,-0.64,98.3,,88.5,98.0,88.0,,0.267,0.333,0.214,,,,0.274,0.306,0.121,,,,0.25,0.25,0.394,0.0,0.0,0.833,,,,,,,,,,,,
60,2024-09-11,744804,Groundout,field_out,True,621566,678606,Matt Olson,Jose A. Ferrer,0,b1ccf0de-7e10-4159-a77c-55486655325b,678606.0,joseaferrer,Ferrer,Left,Jose A. Ferrer,WSN,3.51,2.76,25.2,104.0,96.0,100.0,0.801,7.36,2.1,8.77,0.0,2.42,0.266,0.329,0.177,0.342,0.505,78.0,98.0,100.0,,,,107.0,109.0,99.0,94.0,106.0,101.0,140.0,81.0,85.0,,,,0.582,0.179,,0.056,,0.182,0.66,,1.9,2.73,,-0.64,98.3,,88.5,98.0,88.0,,0.267,0.333,0.214,,,,0.274,0.306,0.121,,,,0.25,0.25,0.394,0.0,0.0,0.833,,,,,,,,,,,,
61,2024-09-11,744804,Strikeout,strikeout,True,695578,678226,James Wood,Daysbel Hernández,0,fcadac82-ef76-4d29-8dae-58619d9b9306,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
62,2024-09-11,744804,Groundout,field_out,True,660766,678226,Juan Yepez,Daysbel Hernández,0,72e348de-5b1d-4ac6-828e-00ef39ea117b,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
63,2024-09-11,744804,Single,single,False,677588,678226,José Tena,Daysbel Hernández,0,8b26d8b7-93e0-4363-bdf9-85f313e8549a,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
64,2024-09-11,744804,Single,single,False,660688,678226,Keibert Ruiz,Daysbel Hernández,1,14ef986d-e37d-403d-b144-4bfee192d68e,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,3.46,2.65,13.0,98.0,130.0,105.0,0.746,11.77,6.23,6.23,0.0,0.71,0.233,0.3,0.207,0.241,0.35,,,,,,,109.0,93.0,95.0,91.0,122.0,108.0,149.0,101.0,112.0,,,,0.047,0.413,,0.539,,,0.77,,2.61,0.97,,,97.4,,,98.1,89.2,,0.176,0.235,0.321,,,,0.25,0.25,0.143,,,,,,,0.192,0.192,0.323,,,,,,,,,,,,
65,2024-09-11,744804,Strikeout,strikeout,True,545121,607481,Ildemaro Vargas,Aaron Bummer,0,ba85426b-ce11-4e70-a5b9-106dbc1cce01,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.71,2.65,53.1,102.0,100.0,99.0,0.761,11.31,2.7,9.96,0.34,3.35,0.257,0.378,0.182,0.23,0.422,83.0,89.0,88.0,122.0,96.0,100.0,88.0,106.0,94.0,88.0,103.0,95.0,117.0,101.0,105.0,75.0,96.0,87.0,0.403,0.095,0.052,0.414,0.024,0.012,1.82,-4.45,-0.22,0.55,-1.82,-1.23,93.7,87.4,84.2,93.2,82.3,82.2,0.2,0.24,0.244,0.0,0.0,0.2,0.362,0.487,0.104,0.385,0.692,0.235,0.333,0.333,0.125,,,,0.213,0.258,0.445,,,,,,,,,
