,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,FO%,CU%,wFO/C,wCU/C,vFO,vCU,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
33,2024-04-10,745196,Pop Out,field_out,True,679032,458681,Johan Rojas,Lance Lynn,0,1384d61e-83d0-4409-8542-c6c4b8644cec,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-10,745196,Strikeout,strikeout,True,656941,458681,Kyle Schwarber,Lance Lynn,0,a49d658e-4894-464e-a7b0-c0b713149706,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-10,745196,Walk,walk,False,607208,458681,Trea Turner,Lance Lynn,0,d00ada7f-ec09-4fd5-99a7-ad13177296c1,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-10,745196,Lineout,field_out,True,547180,458681,Bryce Harper,Lance Lynn,0,663027fc-0431-4822-a11e-a6b185e5ecbe,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-10,745196,Flyout,field_out,True,691023,605400,Jordan Walker,Aaron Nola,0,7169b0f7-4cb1-4d14-93ea-84b8f1a57157,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
38,2024-04-10,745196,Groundout,field_out,True,687363,605400,Victor Scott II,Aaron Nola,0,4b588d92-c42d-49c3-a522-974eab18be2a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
39,2024-04-10,745196,Flyout,field_out,True,680977,605400,Brendan Donovan,Aaron Nola,0,4f6ae325-a610-4508-9ccc-220b0340b6a9,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
40,2024-04-10,745196,Single,single,False,592663,669467,J.T. Realmuto,Andre Pallante,0,7bfcf713-0a72-4595-b74b-a99f8bc4c88b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,0.215,0.502,,0.149,,0.91,,0.26,-2.57,,94.8,,,95.1,88.1,0.272,0.37,0.16,,,,0.225,0.325,0.151,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,
41,2024-04-10,745196,Walk,walk,False,664761,669467,Alec Bohm,Andre Pallante,1,5278eebe-d5d2-44af-9524-0cc411a14993,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,0.215,0.502,,0.149,,0.91,,0.26,-2.57,,94.8,,,95.1,88.1,0.272,0.37,0.16,,,,0.225,0.325,0.151,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,
42,2024-04-10,745196,Single,single,False,669016,669467,Brandon Marsh,Andre Pallante,1,cfc08ffc-e4eb-4c1f-9420-c9ba703ca9b1,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,0.215,0.502,,0.149,,0.91,,0.26,-2.57,,94.8,,,95.1,88.1,0.272,0.37,0.16,,,,0.225,0.325,0.151,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,
43,2024-04-10,745196,Single,single,False,592206,669467,Nick Castellanos,Andre Pallante,1,d9d4dbed-e490-4968-a722-b14b725c3350,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,,,,0.215,0.502,,0.149,,0.91,,0.26,-2.57,,94.8,,,95.1,88.1,0.272,0.37,0.16,,,,0.225,0.325,0.151,0.44,0.64,0.302,,,,93.0,101.0,108.0,0.134,1.18,79.8,0.103,0.207,0.354,,,,,,,,,,,,,,,,,,
44,2024-04-10,745196,Pop Out,field_out,True,681082,668868,Bryson Stott,Zack Thompson,0,a2c16dae-ee05-475f-8d62-3dda6b46fe58,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
45,2024-04-10,745196,Single,single,False,679032,668868,Johan Rojas,Zack Thompson,1,2472f8f7-4beb-4e2c-9c2d-d11ae49537c5,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
46,2024-04-10,745196,Strikeout,strikeout,True,656941,668868,Kyle Schwarber,Zack Thompson,0,5c80a599-245f-4d41-9ea4-80bd9df917db,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
47,2024-04-10,745196,Strikeout,strikeout,True,607208,668868,Trea Turner,Zack Thompson,0,f193e143-106a-4656-8817-7cbe2f0d9c8b,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
48,2024-04-10,745196,Strikeout,strikeout,True,575929,605400,Willson Contreras,Aaron Nola,0,df787020-e095-4833-a844-4f8ae0aa9a45,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
49,2024-04-10,745196,Walk,walk,False,669357,605400,Nolan Gorman,Aaron Nola,0,6867bd92-0786-40b5-9adc-e1ebcfa8b826,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
50,2024-04-10,745196,Groundout,field_out,True,571448,605400,Nolan Arenado,Aaron Nola,1,ae6c3c4c-e31c-4916-b4ce-c8393f3bbc2b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
51,2024-04-10,745196,Flyout,field_out,True,671056,605400,Iván Herrera,Aaron Nola,0,de7fa13f-d194-4681-98d9-45256d4d453b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,68.0,100.0,93.0,0.212,0.259,0.102,,0.103,1.43,-2.53,-0.12,,-2.18,92.3,87.4,85.4,91.4,,0.117,0.252,0.226,0.389,0.75,0.143,0.29,0.47,0.137,,,,0.289,0.5,0.154,133.0,109.0,116.0,0.324,2.0,79.2,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
52,2024-04-10,745196,Pop Out,field_out,True,547180,668868,Bryce Harper,Zack Thompson,0,43cf4ca0-9217-4835-ae92-d6ae87957d50,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
53,2024-04-10,745196,Single,single,False,592663,668868,J.T. Realmuto,Zack Thompson,0,033a993e-214f-4146-b54a-89f08f991096,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
54,2024-04-10,745196,Strikeout,strikeout,True,664761,668868,Alec Bohm,Zack Thompson,0,0ffbc1e3-ca21-4c2c-81cd-5fc20ee0b249,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
55,2024-04-10,745196,Strikeout,strikeout,True,669016,668868,Brandon Marsh,Zack Thompson,0,3bdfeb0e-142d-4900-b8a2-ba18c4d11478,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
56,2024-04-10,745196,Groundout,field_out,True,676475,621381,Alec Burleson,Matt Strahm,0,56eb978d-fa2b-4a14-8a08-ed13a910b8b9,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.554,0.104,0.192,,1.87,4.44,-0.14,1.74,,93.4,88.0,,93.4,81.4,0.195,0.312,0.26,0.1,0.2,0.282,0.333,0.389,0.184,0.091,0.182,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024-04-10,745196,Strikeout,strikeout,True,691026,621381,Masyn Winn,Matt Strahm,0,758ce2c0-fc27-4bd5-a56e-421fca9c4579,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.554,0.104,0.192,,1.87,4.44,-0.14,1.74,,93.4,88.0,,93.4,81.4,0.195,0.312,0.26,0.1,0.2,0.282,0.333,0.389,0.184,0.091,0.182,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024-04-10,745196,Groundout,field_out,True,691023,621381,Jordan Walker,Matt Strahm,0,97351dfb-e3a2-46af-a1f3-9b5e210b3bfe,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,99.0,104.0,97.0,0.149,0.554,0.104,0.192,,1.87,4.44,-0.14,1.74,,93.4,88.0,,93.4,81.4,0.195,0.312,0.26,0.1,0.2,0.282,0.333,0.389,0.184,0.091,0.182,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024-04-10,745196,Strikeout,strikeout,True,592206,668868,Nick Castellanos,Zack Thompson,0,f7498507-a9ab-482f-944c-56ad76a2d827,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
60,2024-04-10,745196,Single,single,False,681082,668868,Bryson Stott,Zack Thompson,0,a484ca50-0139-4a20-af11-e104c3ba75d4,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
61,2024-04-10,745196,Pop Out,field_out,True,679032,668868,Johan Rojas,Zack Thompson,0,a8217002-ebf0-46b5-bb19-4e046e47ac14,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
62,2024-04-10,745196,Single,single,False,656941,668868,Kyle Schwarber,Zack Thompson,1,0a72fbbe-3a70-440b-a720-76f79ec3613f,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
63,2024-04-10,745196,Strikeout,strikeout,True,607208,668868,Trea Turner,Zack Thompson,0,e9b70f50-ee88-4d54-9d6a-00cf257e05f0,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,,-2.98,,,-3.08,,90.7,,,,82.9,0.346,0.654,0.212,,,,,,,0.333,0.81,0.191,,,,,,,,,,0.455,0.818,0.188,59.0,102.0,101.0,0.221,0.142,1.68,-6.64,83.8,73.5,0.188,0.188,0.371,,,,,,
64,2024-04-10,745196,Single,single,True,687363,642397,Victor Scott II,Gregory Soto,1,ec2fb939-6726-4bb1-8625-9d6150ec76a1,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,-3.7,0.36,0.19,0.86,,98.1,91.8,,97.5,86.0,0.417,0.417,0.333,,,,0.311,0.444,0.121,0.222,0.222,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2024-04-10,745196,Groundout,field_out,True,680977,642397,Brendan Donovan,Gregory Soto,0,49a046ab-76c4-4b92-a069-2e86e9bd7736,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,-3.7,0.36,0.19,0.86,,98.1,91.8,,97.5,86.0,0.417,0.417,0.333,,,,0.311,0.444,0.121,0.222,0.222,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2024-04-10,745196,Single,single,False,575929,642397,Willson Contreras,Gregory Soto,0,0ab645f9-9a6c-4a48-b2d5-028d03b5bfe8,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,-3.7,0.36,0.19,0.86,,98.1,91.8,,97.5,86.0,0.417,0.417,0.333,,,,0.311,0.444,0.121,0.222,0.222,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2024-04-10,745196,Walk,walk,False,669357,642397,Nolan Gorman,Gregory Soto,1,cc4fcf0d-825e-4999-81e3-894ac9d8541e,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,115.0,97.0,100.0,117.0,96.0,104.0,,,,0.41,0.128,0.012,0.451,,-3.7,0.36,0.19,0.86,,98.1,91.8,,97.5,86.0,0.417,0.417,0.333,,,,0.311,0.444,0.121,0.222,0.222,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2024-04-10,745196,Single,single,False,571448,622554,Nolan Arenado,Seranthony Domínguez,1,bbba6846-4d97-4852-af67-b1b1af579e2c,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,0.008,0.27,,-1.98,0.55,-14.14,97.5,,91.5,97.9,88.5,0.233,0.372,0.22,,,,0.355,0.452,0.065,0.133,0.383,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2024-04-10,745196,Groundout,field_out,True,671056,622554,Iván Herrera,Seranthony Domínguez,0,2d962987-d051-4454-9a30-68bc22429641,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,0.196,0.402,,0.394,0.008,0.27,,-1.98,0.55,-14.14,97.5,,91.5,97.9,88.5,0.233,0.372,0.22,,,,0.355,0.452,0.065,0.133,0.383,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
