,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
36,2024-05-06,745669,Sac Fly,sac_fly,True,665923,571760,Esteury Ruiz,Andrew Heaney,1,a3a712d9-e6d5-4b94-985f-5a5a13707006,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
37,2024-05-06,745669,Groundout,field_out,True,663527,571760,Tyler Nevin,Andrew Heaney,0,c75d4d79-2c99-4c82-8af0-6ca7f0cf1482,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
38,2024-05-06,745669,Lineout,field_out,True,543760,622072,Marcus Semien,Alex Wood,0,754577c7-808c-4623-96b5-0bf89f44dfbd,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-05-06,745669,Lineout,field_out,True,608369,622072,Corey Seager,Alex Wood,0,0c14e91b-23e0-4a32-bbc0-2e65bcb48a9e,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-05-06,745669,Strikeout,strikeout,True,663993,622072,Nathaniel Lowe,Alex Wood,0,895712dd-f3fa-400e-9579-c985669eb2f6,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,83.0,100.0,94.0,74.0,94.0,91.0,0.462,0.315,0.224,-1.94,-0.4,-2.72,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-05-06,745669,Flyout,field_out,True,667670,571760,Brent Rooker,Andrew Heaney,0,d2be3951-f0da-4f6c-93f2-9ffdf9070915,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
42,2024-05-06,745669,Single,single,False,605204,571760,J.D. Davis,Andrew Heaney,0,c8441c4a-bc56-499e-b1e8-acff01432993,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
43,2024-05-06,745669,Single,single,False,647351,571760,Abraham Toro,Andrew Heaney,1,9264ed94-f16e-4e6c-9c23-fe3452ae6438,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
44,2024-05-06,745669,Flyout,field_out,True,669127,571760,Shea Langeliers,Andrew Heaney,0,d08bfd69-e04a-4041-a65d-e642db34215f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
45,2024-05-06,745669,Strikeout,strikeout,True,687231,571760,Darell Hernaiz,Andrew Heaney,0,5a0deac2-22ad-4916-bb21-a3e9bd64e1a5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
46,2024-05-06,745669,Flyout,field_out,True,666969,613534,Adolis García,Austin Adams,0,eae9f2b7-c78a-4f88-ae87-8294ba01de3f,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,103.0,89.0,103.0,,0.741,,,-1.16,,,,87.8,,,,0.267,0.381,0.382,,,,,,,101.0,91.0,83.0,,,,0.259,,,-1.12,,,93.5,,,0.235,0.647,0.226,,,,,,,,,,,,,,,,,,,,,
47,2024-05-06,745669,Strikeout,strikeout,True,641680,613534,Jonah Heim,Austin Adams,0,ef946d50-5673-4a08-accf-c6964574c891,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,103.0,89.0,103.0,,0.741,,,-1.16,,,,87.8,,,,0.267,0.381,0.382,,,,,,,101.0,91.0,83.0,,,,0.259,,,-1.12,,,93.5,,,0.235,0.647,0.226,,,,,,,,,,,,,,,,,,,,,
48,2024-05-06,745669,Strikeout,strikeout,True,694497,613534,Evan Carter,Austin Adams,0,b4358ede-9b22-409a-bd2f-c80fce18c3ee,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,103.0,89.0,103.0,,0.741,,,-1.16,,,,87.8,,,,0.267,0.381,0.382,,,,,,,101.0,91.0,83.0,,,,0.259,,,-1.12,,,93.5,,,0.235,0.647,0.226,,,,,,,,,,,,,,,,,,,,,
49,2024-05-06,745669,Double,double,False,668709,571760,JJ Bleday,Andrew Heaney,0,de40cdb0-7bfe-4e1a-9447-8bc611f822d3,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,126.0,105.0,102.0,76.0,101.0,98.0,20.0,51.0,51.0,0.522,0.002,0.032,-0.05,-19.18,-7.71,91.5,86.6,75.5,0.22,0.422,0.224,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,
50,2024-05-06,745669,Strikeout,strikeout,True,695391,600917,Brett Harris,José Leclerc,0,0f3833b3-e8a4-4f8a-b82c-adf45be6eaae,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,78.0,88.0,81.0,119.0,103.0,104.0,0.046,0.33,0.105,2.9,1.16,-0.04,88.1,94.8,81.9,0.2,0.2,0.143,0.193,0.298,0.504,0.111,0.111,0.556,,,,107.0,89.0,97.0,134.0,94.0,99.0,0.352,0.167,,0.85,-0.6,,95.1,90.0,,0.128,0.277,0.311,,,,0.227,0.364,0.259,,,,,,,,,,,,,,,
51,2024-05-06,745669,Walk,walk,False,664913,600917,Seth Brown,José Leclerc,0,6cae25b7-bf09-44eb-94a7-d3145dc30c88,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,78.0,88.0,81.0,119.0,103.0,104.0,0.046,0.33,0.105,2.9,1.16,-0.04,88.1,94.8,81.9,0.2,0.2,0.143,0.193,0.298,0.504,0.111,0.111,0.556,,,,107.0,89.0,97.0,134.0,94.0,99.0,0.352,0.167,,0.85,-0.6,,95.1,90.0,,0.128,0.277,0.311,,,,0.227,0.364,0.259,,,,,,,,,,,,,,,
52,2024-05-06,745669,Strikeout,strikeout,True,663527,600917,Tyler Nevin,José Leclerc,0,664180b6-e00f-44f3-ab87-d192253b40cb,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,78.0,88.0,81.0,119.0,103.0,104.0,0.046,0.33,0.105,2.9,1.16,-0.04,88.1,94.8,81.9,0.2,0.2,0.143,0.193,0.298,0.504,0.111,0.111,0.556,,,,107.0,89.0,97.0,134.0,94.0,99.0,0.352,0.167,,0.85,-0.6,,95.1,90.0,,0.128,0.277,0.311,,,,0.227,0.364,0.259,,,,,,,,,,,,,,,
53,2024-05-06,745669,Lineout,field_out,True,667670,600917,Brent Rooker,José Leclerc,0,c5d6fa14-bb65-493c-a779-6aa4a884857c,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,78.0,88.0,81.0,119.0,103.0,104.0,0.046,0.33,0.105,2.9,1.16,-0.04,88.1,94.8,81.9,0.2,0.2,0.143,0.193,0.298,0.504,0.111,0.111,0.556,,,,107.0,89.0,97.0,134.0,94.0,99.0,0.352,0.167,,0.85,-0.6,,95.1,90.0,,0.128,0.277,0.311,,,,0.227,0.364,0.259,,,,,,,,,,,,,,,
54,2024-05-06,745669,Walk,walk,False,669701,668674,Josh Smith,Lucas Erceg,0,812a9bc8-62fa-4a39-8771-84bc5094d5c4,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
55,2024-05-06,745669,Strikeout,strikeout,True,608671,668674,Travis Jankowski,Lucas Erceg,0,02643f49-a767-4d01-b490-7ec458556e65,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
56,2024-05-06,745669,Single,single,False,665750,668674,Leody Taveras,Lucas Erceg,1,ae762b5d-78ab-43d4-a168-64e5608185af,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
57,2024-05-06,745669,Lineout,field_out,True,543760,668674,Marcus Semien,Lucas Erceg,0,f7921a9d-cb84-4592-bf63-f911086644c6,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
58,2024-05-06,745669,Home Run,home_run,False,608369,668674,Corey Seager,Lucas Erceg,1,c5f7eb32-f0e3-41ad-9643-31b9c6ccf2e4,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
59,2024-05-06,745669,Walk,walk,False,663993,668674,Nathaniel Lowe,Lucas Erceg,0,2a8029e4-a19d-4c9d-8565-1a5004fba4ea,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
60,2024-05-06,745669,Strikeout,strikeout,True,666969,668674,Adolis García,Lucas Erceg,0,58db336b-2452-4124-9f30-8eea08703280,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.246,0.218,2.53,3.75,-2.85,91.1,98.5,85.8,0.25,0.278,0.22,0.067,0.067,0.353,0.409,0.727,0.345,,,,115.0,96.0,95.0,,,,0.307,,,-0.99,,,98.5,,,0.211,0.447,0.333,,,,,,,,,,,,,,,,,,,,,
61,2024-05-06,745669,Strikeout,strikeout,True,671732,502085,Lawrence Butler,David Robertson,0,38803738-1681-4d2a-b27c-88a3cdf8cb18,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,107.0,112.0,111.0,110.0,92.0,97.0,0.026,0.053,0.026,1.88,-4.14,6.62,88.2,94.7,83.6,0.0,0.0,0.25,0.333,0.833,0.071,0.0,0.0,0.2,,,,,,,121.0,100.0,106.0,0.003,0.595,0.003,-2.5,2.57,-4.1,94.1,93.6,80.9,,,,0.233,0.283,0.267,0.137,0.205,0.346,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
62,2024-05-06,745669,Groundout,field_out,True,647351,502085,Abraham Toro,David Robertson,0,db302a54-52be-40c2-a285-1254cce19ae4,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,107.0,112.0,111.0,110.0,92.0,97.0,0.026,0.053,0.026,1.88,-4.14,6.62,88.2,94.7,83.6,0.0,0.0,0.25,0.333,0.833,0.071,0.0,0.0,0.2,,,,,,,121.0,100.0,106.0,0.003,0.595,0.003,-2.5,2.57,-4.1,94.1,93.6,80.9,,,,0.233,0.283,0.267,0.137,0.205,0.346,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
63,2024-05-06,745669,Groundout,field_out,True,669127,502085,Shea Langeliers,David Robertson,0,e1e02563-2cac-414e-9a27-e8566b2c8004,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,107.0,112.0,111.0,110.0,92.0,97.0,0.026,0.053,0.026,1.88,-4.14,6.62,88.2,94.7,83.6,0.0,0.0,0.25,0.333,0.833,0.071,0.0,0.0,0.2,,,,,,,121.0,100.0,106.0,0.003,0.595,0.003,-2.5,2.57,-4.1,94.1,93.6,80.9,,,,0.233,0.283,0.267,0.137,0.205,0.346,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,
64,2024-05-06,745669,Pop Out,field_out,True,641680,666204,Jonah Heim,Dany Jiménez,0,9f0693d0-b8c1-4507-95fd-87b5c5f37efe,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
65,2024-05-06,745669,Walk,walk,False,694497,666204,Evan Carter,Dany Jiménez,0,310062d7-8583-4295-9221-a6776025e001,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
66,2024-05-06,745669,Single,single,False,669701,666204,Josh Smith,Dany Jiménez,1,081dd75e-304e-48d3-b3ac-5c4c31ee299f,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
67,2024-05-06,745669,Field Error,field_error,False,608671,666204,Travis Jankowski,Dany Jiménez,1,0ac62179-7091-4243-94cf-4116c20b4023,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
68,2024-05-06,745669,Walk,walk,False,665750,666204,Leody Taveras,Dany Jiménez,1,f7e609e6-9920-4695-bc2c-bab88946c9dd,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
69,2024-05-06,745669,Strikeout,strikeout,True,543760,666204,Marcus Semien,Dany Jiménez,0,9ac50200-1a8e-400f-8acf-27c87195f0c5,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
70,2024-05-06,745669,Pop Out,field_out,True,608369,666204,Corey Seager,Dany Jiménez,0,f83e2e14-1f71-4b57-8810-2a2188d77fba,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,120.0,92.0,104.0,,0.588,0.038,,-0.02,-4.2,83.4,,81.9,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,63.0,91.0,80.0,,,,0.374,,,-0.36,,,92.5,,,0.25,0.583,0.14,,,,,,,,,,,,,,,,,,,,,
71,2024-05-06,745669,Flyout,field_out,True,687231,489446,Darell Hernaiz,Kirby Yates,0,99caec9f-4381-4e24-9afe-98e2a27af0c4,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,93.0,96.0,103.0,,0.011,,,0.4,,,,85.8,,,,,,,,,,,,,86.0,103.0,101.0,,,,0.597,,,2.73,,,93.1,,,0.137,0.178,0.341,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34
72,2024-05-06,745669,Walk,walk,False,668709,489446,JJ Bleday,Kirby Yates,0,4281ba6b-f9dd-46c8-8196-6ac344a93971,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,93.0,96.0,103.0,,0.011,,,0.4,,,,85.8,,,,,,,,,,,,,86.0,103.0,101.0,,,,0.597,,,2.73,,,93.1,,,0.137,0.178,0.341,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34
73,2024-05-06,745669,Double Play,double_play,True,695391,489446,Brett Harris,Kirby Yates,1,a5b58701-9c92-4773-a7ce-f1413d77d2d7,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,93.0,96.0,103.0,,0.011,,,0.4,,,,85.8,,,,,,,,,,,,,86.0,103.0,101.0,,,,0.597,,,2.73,,,93.1,,,0.137,0.178,0.341,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34
