,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
34,2024-09-19,746579,Double,double,False,622534,676282,Manuel Margot,Joey Cantillo,1,34f40c1c-a49b-4efd-8871-ba2cecda5dbe,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.63,3.95,35.0,95.0,96.0,93.0,0.71,9.51,3.34,7.46,1.54,1.29,0.204,0.473,0.172,0.355,0.434,89.0,90.0,95.0,97.0,110.0,104.0,96.0,91.0,87.0,115.0,103.0,102.0,0.485,0.087,0.142,0.285,-1.38,2.57,1.84,0.55,92.3,77.9,82.5,76.3,0.286,0.589,0.225,0.206,0.294,0.455,0.125,0.25,0.268,0.188,0.375,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-19,746579,Walk,walk,False,621043,680704,Carlos Correa,Nick Sandlin,0,39cc98fa-56e9-4990-9395-dbd329aaae51,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.86,4.35,56.0,93.0,95.0,93.0,0.669,10.77,4.34,6.75,1.93,0.74,0.187,0.468,0.158,0.367,0.367,,,,,,,87.0,95.0,91.0,110.0,90.0,99.0,0.294,0.348,,,-1.51,-0.65,,,92.6,,79.4,,0.28,0.6,0.184,,,,,,,0.25,0.471,0.414,93.0,85.0,81.0,86.0,99.0,90.0,0.089,0.268,3.13,-2.11,84.8,92.6,0.086,0.19,0.483,0.25,0.542,0.05,,,,,,,,,,,,,,,,,,
36,2024-09-19,746579,Strikeout,strikeout,True,621439,680704,Byron Buxton,Nick Sandlin,0,2d260c5a-afc5-40b7-ab8d-08d8df342cb5,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.86,4.35,56.0,93.0,95.0,93.0,0.669,10.77,4.34,6.75,1.93,0.74,0.187,0.468,0.158,0.367,0.367,,,,,,,87.0,95.0,91.0,110.0,90.0,99.0,0.294,0.348,,,-1.51,-0.65,,,92.6,,79.4,,0.28,0.6,0.184,,,,,,,0.25,0.471,0.414,93.0,85.0,81.0,86.0,99.0,90.0,0.089,0.268,3.13,-2.11,84.8,92.6,0.086,0.19,0.483,0.25,0.542,0.05,,,,,,,,,,,,,,,,,,
37,2024-09-19,746579,Strikeout,strikeout,True,467793,680704,Carlos Santana,Nick Sandlin,0,26384f18-ae77-4318-a096-870cb9519162,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.86,4.35,56.0,93.0,95.0,93.0,0.669,10.77,4.34,6.75,1.93,0.74,0.187,0.468,0.158,0.367,0.367,,,,,,,87.0,95.0,91.0,110.0,90.0,99.0,0.294,0.348,,,-1.51,-0.65,,,92.6,,79.4,,0.28,0.6,0.184,,,,,,,0.25,0.471,0.414,93.0,85.0,81.0,86.0,99.0,90.0,0.089,0.268,3.13,-2.11,84.8,92.6,0.086,0.19,0.483,0.25,0.542,0.05,,,,,,,,,,,,,,,,,,
38,2024-09-19,746579,Walk,walk,False,677587,680573,Brayan Rocchio,Simeon Woods Richardson,0,b142e9ef-57a1-474e-9c54-ee3bce6b3875,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.0,4.09,132.2,104.0,87.0,100.0,0.807,7.8,3.19,8.07,1.02,0.79,0.292,0.421,0.157,0.279,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,93.0,108.0,106.0,0.403,0.312,0.093,0.193,0.93,0.81,1.91,-2.9,93.1,82.8,86.4,76.1,0.251,0.346,0.213,0.295,0.58,0.207,0.167,0.31,0.226,0.212,0.313,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-09-19,746579,Flyout,field_out,True,595978,680573,Austin Hedges,Simeon Woods Richardson,0,7dcedb23-11f1-44c0-91c4-d3b5930cff89,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.0,4.09,132.2,104.0,87.0,100.0,0.807,7.8,3.19,8.07,1.02,0.79,0.292,0.421,0.157,0.279,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,93.0,108.0,106.0,0.403,0.312,0.093,0.193,0.93,0.81,1.91,-2.9,93.1,82.8,86.4,76.1,0.251,0.346,0.213,0.295,0.58,0.207,0.167,0.31,0.226,0.212,0.313,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-09-19,746579,Strikeout,strikeout,True,682657,680573,Angel Martínez,Simeon Woods Richardson,0,d1b8e544-022a-4889-92a7-8bab37cca260,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.0,4.09,132.2,104.0,87.0,100.0,0.807,7.8,3.19,8.07,1.02,0.79,0.292,0.421,0.157,0.279,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,93.0,108.0,106.0,0.403,0.312,0.093,0.193,0.93,0.81,1.91,-2.9,93.1,82.8,86.4,76.1,0.251,0.346,0.213,0.295,0.58,0.207,0.167,0.31,0.226,0.212,0.313,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-09-19,746579,Single,single,False,700932,608344,Kyle Manzardo,Cole Irvin,1,479eda29-176e-408f-bb31-965aa2b3493e,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
42,2024-09-19,746579,Groundout,field_out,True,608070,608344,José Ramírez,Cole Irvin,0,51b3bd45-5c75-4444-aa39-499274c3af33,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
43,2024-09-19,746579,Strikeout,strikeout,True,668904,682120,Royce Lewis,Tim Herrin,0,72e532d5-3035-4906-b783-a3485f95a5a3,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.98,3.23,63.2,99.0,105.0,99.0,0.725,9.33,3.53,5.09,0.28,1.43,0.163,0.392,0.216,0.261,0.433,,,,103.0,101.0,103.0,94.0,97.0,91.0,122.0,99.0,103.0,0.245,0.268,0.358,,2.0,0.88,2.35,,95.5,,87.6,81.6,0.176,0.216,0.164,,,,0.137,0.221,0.42,0.255,0.34,0.29,100.0,97.0,100.0,,,,0.129,,,2.54,,93.9,,,,0.083,0.125,0.098,,,,,,,,,,,,,,,,,,
44,2024-09-19,746579,Strikeout,strikeout,True,680777,682120,Ryan Jeffers,Tim Herrin,0,b69cb17e-5ab5-40d7-b3e2-06373d374004,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.98,3.23,63.2,99.0,105.0,99.0,0.725,9.33,3.53,5.09,0.28,1.43,0.163,0.392,0.216,0.261,0.433,,,,103.0,101.0,103.0,94.0,97.0,91.0,122.0,99.0,103.0,0.245,0.268,0.358,,2.0,0.88,2.35,,95.5,,87.6,81.6,0.176,0.216,0.164,,,,0.137,0.221,0.42,0.255,0.34,0.29,100.0,97.0,100.0,,,,0.129,,,2.54,,93.9,,,,0.083,0.125,0.098,,,,,,,,,,,,,,,,,,
45,2024-09-19,746579,Strikeout,strikeout,True,571657,682120,Kyle Farmer,Tim Herrin,0,d02643cd-e3e4-4bf4-bf31-1a141574089d,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.98,3.23,63.2,99.0,105.0,99.0,0.725,9.33,3.53,5.09,0.28,1.43,0.163,0.392,0.216,0.261,0.433,,,,103.0,101.0,103.0,94.0,97.0,91.0,122.0,99.0,103.0,0.245,0.268,0.358,,2.0,0.88,2.35,,95.5,,87.6,81.6,0.176,0.216,0.164,,,,0.137,0.221,0.42,0.255,0.34,0.29,100.0,97.0,100.0,,,,0.129,,,2.54,,93.9,,,,0.083,0.125,0.098,,,,,,,,,,,,,,,,,,
46,2024-09-19,746579,Single,single,False,647304,608344,Josh Naylor,Cole Irvin,0,c22a2a49-64c3-4163-9dc7-22ce4187bd03,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
47,2024-09-19,746579,Strikeout,strikeout,True,657041,608344,Lane Thomas,Cole Irvin,0,55e3f8c5-4b7c-4251-bd84-ba28ef9f9ce2,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
48,2024-09-19,746579,Single,single,False,665926,608344,Andrés Giménez,Cole Irvin,1,2d031133-83de-4186-a78b-570ca34dff5a,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
49,2024-09-19,746579,Single,single,False,678877,608344,Jhonkensy Noel,Cole Irvin,1,20087e62-738c-4050-a33f-114d6ee5303c,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
50,2024-09-19,746579,Sac Fly,sac_fly,True,677587,608344,Brayan Rocchio,Cole Irvin,1,efd5c5f0-0ef1-47c8-8272-4b6ec52706d4,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
51,2024-09-19,746579,Strikeout,strikeout,True,595978,608344,Austin Hedges,Cole Irvin,0,ea8b4fb5-33a1-4ea5-b930-43ff51ef8287,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
52,2024-09-19,746579,Strikeout,strikeout,True,670242,682120,Matt Wallner,Tim Herrin,0,a308ad9f-7e57-4f9f-90f9-43249084dc01,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.98,3.23,63.2,99.0,105.0,99.0,0.725,9.33,3.53,5.09,0.28,1.43,0.163,0.392,0.216,0.261,0.433,,,,103.0,101.0,103.0,94.0,97.0,91.0,122.0,99.0,103.0,0.245,0.268,0.358,,2.0,0.88,2.35,,95.5,,87.6,81.6,0.176,0.216,0.164,,,,0.137,0.221,0.42,0.255,0.34,0.29,100.0,97.0,100.0,,,,0.129,,,2.54,,93.9,,,,0.083,0.125,0.098,,,,,,,,,,,,,,,,,,
53,2024-09-19,746579,Lineout,field_out,True,650489,689958,Willi Castro,Andrew Walters,0,d7cd8431-5bd6-4ac8-b1ab-017dd98ba0b4,689958.0,andrewwalters,Walters,Right,Andrew Walters,CLE,0.0,2.23,6.0,97.0,122.0,103.0,0.627,9.0,6.0,0.0,0.0,0.38,0.25,0.25,0.083,0.167,0.385,,,,,,,127.0,99.0,105.0,114.0,94.0,100.0,0.582,0.418,,,3.99,3.68,,,96.0,,85.8,,0.0,0.0,0.394,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024-09-19,746579,Strikeout,strikeout,True,622534,689958,Manuel Margot,Andrew Walters,0,a6671df2-dfb0-4664-be4a-a05e25422000,689958.0,andrewwalters,Walters,Right,Andrew Walters,CLE,0.0,2.23,6.0,97.0,122.0,103.0,0.627,9.0,6.0,0.0,0.0,0.38,0.25,0.25,0.083,0.167,0.385,,,,,,,127.0,99.0,105.0,114.0,94.0,100.0,0.582,0.418,,,3.99,3.68,,,96.0,,85.8,,0.0,0.0,0.394,,,,,,,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024-09-19,746579,Groundout,field_out,True,682657,608344,Angel Martínez,Cole Irvin,0,cc9ad1dd-04d7-43f7-beda-d70b989ef1bd,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.15,5.83,110.0,102.0,79.0,94.0,0.849,6.38,2.21,10.8,1.47,0.97,0.247,0.415,0.122,0.343,0.48,66.0,107.0,101.0,100.0,98.0,102.0,62.0,100.0,85.0,86.0,120.0,119.0,0.266,0.041,0.255,0.133,-1.14,-3.26,-0.38,-1.68,91.9,84.9,78.0,77.3,0.296,0.592,0.163,0.289,0.487,0.248,0.283,0.424,0.189,0.25,0.438,0.196,75.0,102.0,90.0,,,,0.2,,,-0.46,,91.5,,,,0.307,0.485,0.077,86.0,104.0,92.0,0.105,-0.6,85.9,0.333,0.563,0.174,,,,,,,,,
56,2024-09-19,746579,Single,single,False,681807,663485,David Fry,Cole Sands,0,e4ff1132-0cc2-4567-b93e-347852818779,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.13,3.3,69.0,104.0,93.0,100.0,0.756,10.3,1.43,7.43,0.78,0.84,0.263,0.36,0.188,0.323,0.432,,,,103.0,102.0,106.0,79.0,106.0,100.0,,,,0.281,,0.145,,1.76,,-1.54,,95.7,,,82.4,0.19,0.304,0.321,,,,0.294,0.412,0.294,,,,76.0,96.0,94.0,111.0,108.0,102.0,0.11,0.167,0.1,0.59,87.9,94.8,0.176,0.235,0.233,0.273,0.455,0.033,96.0,105.0,99.0,0.297,1.76,90.8,0.226,0.323,0.295,,,,,,,,,
57,2024-09-19,746579,Walk,walk,False,608070,663485,José Ramírez,Cole Sands,1,3c64f41c-631c-4216-87df-611a15f25888,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.13,3.3,69.0,104.0,93.0,100.0,0.756,10.3,1.43,7.43,0.78,0.84,0.263,0.36,0.188,0.323,0.432,,,,103.0,102.0,106.0,79.0,106.0,100.0,,,,0.281,,0.145,,1.76,,-1.54,,95.7,,,82.4,0.19,0.304,0.321,,,,0.294,0.412,0.294,,,,76.0,96.0,94.0,111.0,108.0,102.0,0.11,0.167,0.1,0.59,87.9,94.8,0.176,0.235,0.233,0.273,0.455,0.033,96.0,105.0,99.0,0.297,1.76,90.8,0.226,0.323,0.295,,,,,,,,,
58,2024-09-19,746579,Flyout,field_out,True,647304,663485,Josh Naylor,Cole Sands,0,d9a52874-5c72-4d5d-9be5-629b11b747a3,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.13,3.3,69.0,104.0,93.0,100.0,0.756,10.3,1.43,7.43,0.78,0.84,0.263,0.36,0.188,0.323,0.432,,,,103.0,102.0,106.0,79.0,106.0,100.0,,,,0.281,,0.145,,1.76,,-1.54,,95.7,,,82.4,0.19,0.304,0.321,,,,0.294,0.412,0.294,,,,76.0,96.0,94.0,111.0,108.0,102.0,0.11,0.167,0.1,0.59,87.9,94.8,0.176,0.235,0.233,0.273,0.455,0.033,96.0,105.0,99.0,0.297,1.76,90.8,0.226,0.323,0.295,,,,,,,,,
59,2024-09-19,746579,Pop Out,field_out,True,657041,663485,Lane Thomas,Cole Sands,0,b7687215-8850-40c7-bc9d-67a069f07b8c,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.13,3.3,69.0,104.0,93.0,100.0,0.756,10.3,1.43,7.43,0.78,0.84,0.263,0.36,0.188,0.323,0.432,,,,103.0,102.0,106.0,79.0,106.0,100.0,,,,0.281,,0.145,,1.76,,-1.54,,95.7,,,82.4,0.19,0.304,0.321,,,,0.294,0.412,0.294,,,,76.0,96.0,94.0,111.0,108.0,102.0,0.11,0.167,0.1,0.59,87.9,94.8,0.176,0.235,0.233,0.273,0.455,0.033,96.0,105.0,99.0,0.297,1.76,90.8,0.226,0.323,0.295,,,,,,,,,
60,2024-09-19,746579,Groundout,field_out,True,621043,683769,Carlos Correa,Hunter Gaddis,0,9f1ab952-a154-4045-a125-82e024c00c13,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.51,2.67,71.2,104.0,106.0,108.0,0.771,8.16,1.76,5.02,0.5,0.82,0.228,0.429,0.163,0.288,0.445,97.0,91.0,108.0,,,,94.0,104.0,101.0,119.0,109.0,113.0,0.384,0.449,,0.167,1.01,2.75,,2.16,95.4,80.3,89.1,,0.222,0.433,0.186,0.053,0.079,0.298,,,,0.15,0.225,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024-09-19,746579,Strikeout,strikeout,True,621439,683769,Byron Buxton,Hunter Gaddis,0,a7c6e16b-e1a5-4eba-b583-6e5ebfe30c83,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.51,2.67,71.2,104.0,106.0,108.0,0.771,8.16,1.76,5.02,0.5,0.82,0.228,0.429,0.163,0.288,0.445,97.0,91.0,108.0,,,,94.0,104.0,101.0,119.0,109.0,113.0,0.384,0.449,,0.167,1.01,2.75,,2.16,95.4,80.3,89.1,,0.222,0.433,0.186,0.053,0.079,0.298,,,,0.15,0.225,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2024-09-19,746579,Flyout,field_out,True,467793,683769,Carlos Santana,Hunter Gaddis,0,17e80441-0256-491c-92fa-9020f3ba932d,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.51,2.67,71.2,104.0,106.0,108.0,0.771,8.16,1.76,5.02,0.5,0.82,0.228,0.429,0.163,0.288,0.445,97.0,91.0,108.0,,,,94.0,104.0,101.0,119.0,109.0,113.0,0.384,0.449,,0.167,1.01,2.75,,2.16,95.4,80.3,89.1,,0.222,0.433,0.186,0.053,0.079,0.298,,,,0.15,0.225,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2024-09-19,746579,Groundout,field_out,True,665926,686973,Andrés Giménez,Louie Varland,0,9f9472ff-197e-407e-b92b-7d69efe66295,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.94,5.71,45.1,99.0,101.0,99.0,0.793,8.34,3.18,12.11,2.18,1.36,0.288,0.372,0.103,0.378,0.468,94.0,91.0,93.0,,,,106.0,105.0,105.0,,,,0.407,,,0.107,-0.14,,,-0.27,96.1,89.3,,,0.297,0.527,0.222,0.267,0.267,0.114,0.3,0.375,0.278,,,,91.0,109.0,104.0,,,,0.038,,,-5.44,,93.7,,,,0.5,0.875,0.059,91.0,92.0,91.0,0.278,-3.45,90.0,0.328,0.603,0.234,108.0,92.0,98.0,0.17,-1.4,84.6,,,
64,2024-09-19,746579,Walk,walk,False,678877,686973,Jhonkensy Noel,Louie Varland,0,8148b042-ffe2-41d1-bd0f-36d7229fd71e,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.94,5.71,45.1,99.0,101.0,99.0,0.793,8.34,3.18,12.11,2.18,1.36,0.288,0.372,0.103,0.378,0.468,94.0,91.0,93.0,,,,106.0,105.0,105.0,,,,0.407,,,0.107,-0.14,,,-0.27,96.1,89.3,,,0.297,0.527,0.222,0.267,0.267,0.114,0.3,0.375,0.278,,,,91.0,109.0,104.0,,,,0.038,,,-5.44,,93.7,,,,0.5,0.875,0.059,91.0,92.0,91.0,0.278,-3.45,90.0,0.328,0.603,0.234,108.0,92.0,98.0,0.17,-1.4,84.6,,,
65,2024-09-19,746579,Flyout,field_out,True,677587,686973,Brayan Rocchio,Louie Varland,0,633c9a8f-374c-432d-83b2-9c461b8980d5,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.94,5.71,45.1,99.0,101.0,99.0,0.793,8.34,3.18,12.11,2.18,1.36,0.288,0.372,0.103,0.378,0.468,94.0,91.0,93.0,,,,106.0,105.0,105.0,,,,0.407,,,0.107,-0.14,,,-0.27,96.1,89.3,,,0.297,0.527,0.222,0.267,0.267,0.114,0.3,0.375,0.278,,,,91.0,109.0,104.0,,,,0.038,,,-5.44,,93.7,,,,0.5,0.875,0.059,91.0,92.0,91.0,0.278,-3.45,90.0,0.328,0.603,0.234,108.0,92.0,98.0,0.17,-1.4,84.6,,,
66,2024-09-19,746579,Strikeout,strikeout,True,666310,686973,Bo Naylor,Louie Varland,0,ee943fae-0b5a-4e11-8bb1-448d1bb76e37,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.94,5.71,45.1,99.0,101.0,99.0,0.793,8.34,3.18,12.11,2.18,1.36,0.288,0.372,0.103,0.378,0.468,94.0,91.0,93.0,,,,106.0,105.0,105.0,,,,0.407,,,0.107,-0.14,,,-0.27,96.1,89.3,,,0.297,0.527,0.222,0.267,0.267,0.114,0.3,0.375,0.278,,,,91.0,109.0,104.0,,,,0.038,,,-5.44,,93.7,,,,0.5,0.875,0.059,91.0,92.0,91.0,0.278,-3.45,90.0,0.328,0.603,0.234,108.0,92.0,98.0,0.17,-1.4,84.6,,,
67,2024-09-19,746579,Pop Out,field_out,True,668904,661403,Royce Lewis,Emmanuel Clase,0,ea90b65a-1b64-41fd-9af1-12e1740c06a5,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.63,2.36,71.1,106.0,146.0,114.0,0.76,8.07,1.01,4.67,0.25,2.52,0.25,0.348,0.179,0.223,0.453,,,,,,,244.0,133.0,138.0,144.0,113.0,125.0,0.012,0.203,,,-3.72,3.1,,,99.8,,90.9,,0.5,0.5,0.286,,,,,,,0.133,0.15,0.353,137.0,101.0,65.0,,,,0.004,,,0.83,,100.7,,,,,,,146.0,104.0,111.0,0.781,3.3,99.5,0.151,0.212,0.244,,,,,,,,,
68,2024-09-19,746579,Flyout,field_out,True,680777,661403,Ryan Jeffers,Emmanuel Clase,0,2d47f795-0cab-42bf-be35-d44aa4e2043e,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.63,2.36,71.1,106.0,146.0,114.0,0.76,8.07,1.01,4.67,0.25,2.52,0.25,0.348,0.179,0.223,0.453,,,,,,,244.0,133.0,138.0,144.0,113.0,125.0,0.012,0.203,,,-3.72,3.1,,,99.8,,90.9,,0.5,0.5,0.286,,,,,,,0.133,0.15,0.353,137.0,101.0,65.0,,,,0.004,,,0.83,,100.7,,,,,,,146.0,104.0,111.0,0.781,3.3,99.5,0.151,0.212,0.244,,,,,,,,,
