,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
22,2024-07-25,746609,Groundout,field_out,True,666310,687922,Bo Naylor,Easton Lucas,0,495b864b-c84a-43a9-9a73-6d9d3adc9ab6,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,124.0,85.0,90.0,93.0,114.0,109.0,0.526,0.233,0.172,,0.06,0.33,-7.49,-7.84,,-6.66,94.2,90.5,86.6,83.1,,0.222,0.222,0.25,,,,0.556,0.778,0.0,,,,75.0,117.0,128.0,0.009,4.85,93.9,,,,0.667,0.667,0.25,,,,,,,,,,,,
23,2024-07-25,746609,Flyout,field_out,True,680757,687922,Steven Kwan,Easton Lucas,0,1ec49b4b-7486-451a-8898-ec4a6d7910af,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,124.0,85.0,90.0,93.0,114.0,109.0,0.526,0.233,0.172,,0.06,0.33,-7.49,-7.84,,-6.66,94.2,90.5,86.6,83.1,,0.222,0.222,0.25,,,,0.556,0.778,0.0,,,,75.0,117.0,128.0,0.009,4.85,93.9,,,,0.667,0.667,0.25,,,,,,,,,,,,
24,2024-07-25,746609,Groundout,field_out,True,682657,687922,Angel Martínez,Easton Lucas,0,8e9da0af-6fe1-4ec3-be29-968d8caa43a7,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,124.0,85.0,90.0,93.0,114.0,109.0,0.526,0.233,0.172,,0.06,0.33,-7.49,-7.84,,-6.66,94.2,90.5,86.6,83.1,,0.222,0.222,0.25,,,,0.556,0.778,0.0,,,,75.0,117.0,128.0,0.009,4.85,93.9,,,,0.667,0.667,0.25,,,,,,,,,,,,
25,2024-07-25,746609,Single,single,False,676632,668909,Bligh Madris,Gavin Williams,0,6d6b8f45-42e2-4664-8b52-f3ff05f42570,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.5,5.3,18.0,97.0,95.0,96.0,0.826,7.0,4.0,10.0,0.0,1.1,0.305,0.339,0.186,0.356,0.411,97.0,94.0,110.0,117.0,106.0,108.0,97.0,95.0,95.0,105.0,19.0,66.0,63.0,96.0,83.0,0.56,0.141,0.006,0.229,0.065,-0.23,-1.2,-37.66,1.43,-5.48,96.5,89.3,87.9,85.6,80.2,0.297,0.351,0.196,0.143,0.19,0.278,0.273,0.455,0.15,0.667,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-25,746609,Grounded Into DP,grounded_into_double_play,True,656716,668909,Zach McKinstry,Gavin Williams,1,fa7a6bf6-feba-4f0e-bed9-3ccb7a3605fe,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.5,5.3,18.0,97.0,95.0,96.0,0.826,7.0,4.0,10.0,0.0,1.1,0.305,0.339,0.186,0.356,0.411,97.0,94.0,110.0,117.0,106.0,108.0,97.0,95.0,95.0,105.0,19.0,66.0,63.0,96.0,83.0,0.56,0.141,0.006,0.229,0.065,-0.23,-1.2,-37.66,1.43,-5.48,96.5,89.3,87.9,85.6,80.2,0.297,0.351,0.196,0.143,0.19,0.278,0.273,0.455,0.15,0.667,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-25,746609,Strikeout,strikeout,True,668670,668909,Jake Rogers,Gavin Williams,0,e9a8317b-8277-4591-a9ce-6152d641e22e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.5,5.3,18.0,97.0,95.0,96.0,0.826,7.0,4.0,10.0,0.0,1.1,0.305,0.339,0.186,0.356,0.411,97.0,94.0,110.0,117.0,106.0,108.0,97.0,95.0,95.0,105.0,19.0,66.0,63.0,96.0,83.0,0.56,0.141,0.006,0.229,0.065,-0.23,-1.2,-37.66,1.43,-5.48,96.5,89.3,87.9,85.6,80.2,0.297,0.351,0.196,0.143,0.19,0.278,0.273,0.455,0.15,0.667,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-25,746609,Strikeout,strikeout,True,608070,687922,José Ramírez,Easton Lucas,0,c768c6ba-1102-4d7e-80ad-688a74466ba2,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,124.0,85.0,90.0,93.0,114.0,109.0,0.526,0.233,0.172,,0.06,0.33,-7.49,-7.84,,-6.66,94.2,90.5,86.6,83.1,,0.222,0.222,0.25,,,,0.556,0.778,0.0,,,,75.0,117.0,128.0,0.009,4.85,93.9,,,,0.667,0.667,0.25,,,,,,,,,,,,
29,2024-07-25,746609,Strikeout,strikeout,True,681807,687922,David Fry,Easton Lucas,0,dbaedf7d-c62c-42a4-86a8-1f0a7b914c15,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,124.0,85.0,90.0,93.0,114.0,109.0,0.526,0.233,0.172,,0.06,0.33,-7.49,-7.84,,-6.66,94.2,90.5,86.6,83.1,,0.222,0.222,0.25,,,,0.556,0.778,0.0,,,,75.0,117.0,128.0,0.009,4.85,93.9,,,,0.667,0.667,0.25,,,,,,,,,,,,
30,2024-07-25,746609,Flyout,field_out,True,647304,687922,Josh Naylor,Easton Lucas,0,5fe8e313-4092-4a30-aa8c-a00e6b7c922b,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,124.0,85.0,90.0,93.0,114.0,109.0,0.526,0.233,0.172,,0.06,0.33,-7.49,-7.84,,-6.66,94.2,90.5,86.6,83.1,,0.222,0.222,0.25,,,,0.556,0.778,0.0,,,,75.0,117.0,128.0,0.009,4.85,93.9,,,,0.667,0.667,0.25,,,,,,,,,,,,
31,2024-07-25,746609,Strikeout,strikeout,True,595879,668909,Javier Báez,Gavin Williams,0,359789a3-75f0-4949-8f6f-4a9e622b94d3,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.5,5.3,18.0,97.0,95.0,96.0,0.826,7.0,4.0,10.0,0.0,1.1,0.305,0.339,0.186,0.356,0.411,97.0,94.0,110.0,117.0,106.0,108.0,97.0,95.0,95.0,105.0,19.0,66.0,63.0,96.0,83.0,0.56,0.141,0.006,0.229,0.065,-0.23,-1.2,-37.66,1.43,-5.48,96.5,89.3,87.9,85.6,80.2,0.297,0.351,0.196,0.143,0.19,0.278,0.273,0.455,0.15,0.667,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-25,746609,Groundout,field_out,True,672761,668909,Wenceel Pérez,Gavin Williams,0,86c32e26-f8a9-467e-8210-141aa4becde5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.5,5.3,18.0,97.0,95.0,96.0,0.826,7.0,4.0,10.0,0.0,1.1,0.305,0.339,0.186,0.356,0.411,97.0,94.0,110.0,117.0,106.0,108.0,97.0,95.0,95.0,105.0,19.0,66.0,63.0,96.0,83.0,0.56,0.141,0.006,0.229,0.065,-0.23,-1.2,-37.66,1.43,-5.48,96.5,89.3,87.9,85.6,80.2,0.297,0.351,0.196,0.143,0.19,0.278,0.273,0.455,0.15,0.667,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-25,746609,Single,single,False,690993,668909,Colt Keith,Gavin Williams,0,29a12b71-43cb-4c8b-9626-b1b42c0cd0af,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.5,5.3,18.0,97.0,95.0,96.0,0.826,7.0,4.0,10.0,0.0,1.1,0.305,0.339,0.186,0.356,0.411,97.0,94.0,110.0,117.0,106.0,108.0,97.0,95.0,95.0,105.0,19.0,66.0,63.0,96.0,83.0,0.56,0.141,0.006,0.229,0.065,-0.23,-1.2,-37.66,1.43,-5.48,96.5,89.3,87.9,85.6,80.2,0.297,0.351,0.196,0.143,0.19,0.278,0.273,0.455,0.15,0.667,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
