,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-15,744883,Strikeout,strikeout,True,687462,571945,Spencer Horwitz,Miles Mikolas,0,73c4076b-8828-4066-ac4f-71b12f5d96d4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
11,2024-09-15,744883,Single,single,False,676914,571945,Davis Schneider,Miles Mikolas,0,18c5ec11-7be0-45cd-aff2-2037ec4286f0,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
12,2024-09-15,744883,Strikeout,strikeout,True,680718,571945,Addison Barger,Miles Mikolas,1,626d7ad8-f771-4112-9cf4-b60cd617ac13,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
13,2024-09-15,744883,Groundout,field_out,True,691023,684320,Jordan Walker,Yariel Rodríguez,0,36991086-1ae2-43cd-b60f-0aebebe8e27c,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-15,744883,Walk,walk,False,672279,684320,Michael Siani,Yariel Rodríguez,0,bb34e954-2030-42a5-817e-6b0d68ed85fc,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-15,744883,Strikeout,strikeout,True,680977,684320,Brendan Donovan,Yariel Rodríguez,1,898aa0d8-9414-49f7-9ff8-8f08ff628964,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-15,744883,Pop Out,field_out,True,676475,684320,Alec Burleson,Yariel Rodríguez,0,0f11f12f-7ec6-4bde-b36d-0dc4027e8de5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-15,744883,Single,single,False,677870,571945,Leo Jiménez,Miles Mikolas,0,d595b4c6-d058-41ca-940c-b51a0022c6d7,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
18,2024-09-15,744883,Grounded Into DP,grounded_into_double_play,True,665782,571945,Luis De Los Santos,Miles Mikolas,1,2e8b4ea1-6987-4883-bebe-1faf142d540d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
19,2024-09-15,744883,Strikeout,strikeout,True,661531,571945,Brian Serven,Miles Mikolas,0,a29e58d0-16a8-4bd8-b791-20ed8561b263,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
20,2024-09-15,744883,Strikeout,strikeout,True,571448,684320,Nolan Arenado,Yariel Rodríguez,0,4dab5131-d3a2-4bca-8c6e-a6da64fd5f1b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-15,744883,Groundout,field_out,True,663609,684320,Luken Baker,Yariel Rodríguez,0,40dfd59d-ee8b-4ca1-bbe2-3d75d87e05e5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-15,744883,Flyout,field_out,True,663457,684320,Lars Nootbaar,Yariel Rodríguez,0,b82eb4e8-8cee-499d-bdeb-997ad05799e1,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-15,744883,Pop Out,field_out,True,664770,571945,Nathan Lukes,Miles Mikolas,0,c594f33a-3900-4fe6-a656-addc15735009,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
24,2024-09-15,744883,Flyout,field_out,True,676391,571945,Ernie Clement,Miles Mikolas,0,227e917d-117c-484a-8e04-b64a2d171be8,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
25,2024-09-15,744883,Groundout,field_out,True,665489,571945,Vladimir Guerrero Jr.,Miles Mikolas,0,1967b13e-a070-41db-b014-6bd39004baf2,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
26,2024-09-15,744883,Single,single,False,671056,684320,Iván Herrera,Yariel Rodríguez,0,a15e0e37-7ee3-40a7-9a4e-f5c1d0f3990d,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-15,744883,Flyout,field_out,True,695336,684320,Thomas Saggese,Yariel Rodríguez,0,adfa8cc8-04ab-4654-80aa-b650befc9f8f,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-15,744883,Double,double,False,691023,684320,Jordan Walker,Yariel Rodríguez,1,3bc556bb-e5fe-434a-996a-6922c7442c72,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,85.0,104.0,103.0,0.104,0.411,0.101,0.286,0.099,0.12,-0.87,3.55,0.4,-3.56,93.8,88.9,93.3,84.6,78.2,0.22,0.378,0.342,0.253,0.414,0.205,0.176,0.294,0.233,0.16,0.16,0.125,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-15,744883,Lineout,field_out,True,672279,642232,Michael Siani,Ryan Yarbrough,0,b44d9f2a-f2e6-4d02-8008-eb6e2128f6c5,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.44,4.45,89.0,99.0,80.0,95.0,0.803,5.36,3.13,6.47,1.11,1.02,0.258,0.408,0.184,0.258,0.439,93.0,100.0,112.0,82.0,101.0,93.0,66.0,101.0,92.0,,,,,,,0.262,0.206,,,0.275,0.33,,2.49,,1.19,86.5,,86.0,,71.2,,,,0.224,0.429,0.156,,,,0.21,0.31,0.085,0.125,0.24,0.345,74.0,103.0,85.0,,0.152,,0.14,77.3,,0.245,0.347,0.217,,,,95.0,83.0,77.0,0.106,-4.44,83.7,0.4,0.75,0.196
30,2024-09-15,744883,Strikeout,strikeout,True,680977,642232,Brendan Donovan,Ryan Yarbrough,0,234e8509-065e-4485-86e2-12280644dc91,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.44,4.45,89.0,99.0,80.0,95.0,0.803,5.36,3.13,6.47,1.11,1.02,0.258,0.408,0.184,0.258,0.439,93.0,100.0,112.0,82.0,101.0,93.0,66.0,101.0,92.0,,,,,,,0.262,0.206,,,0.275,0.33,,2.49,,1.19,86.5,,86.0,,71.2,,,,0.224,0.429,0.156,,,,0.21,0.31,0.085,0.125,0.24,0.345,74.0,103.0,85.0,,0.152,,0.14,77.3,,0.245,0.347,0.217,,,,95.0,83.0,77.0,0.106,-4.44,83.7,0.4,0.75,0.196
31,2024-09-15,744883,Hit By Pitch,hit_by_pitch,False,687462,571945,Spencer Horwitz,Miles Mikolas,0,96799a7b-744d-45ac-a76a-b10f315b6705,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.49,4.51,160.2,109.0,88.0,103.0,0.861,6.39,1.34,10.25,1.34,1.17,0.252,0.399,0.149,0.333,0.493,94.0,108.0,105.0,66.0,108.0,98.0,81.0,110.0,98.0,117.0,112.0,114.0,,,,0.234,0.273,,0.284,0.117,0.1,,1.02,-1.02,-1.97,93.2,,92.4,85.6,76.5,0.299,0.51,0.16,0.297,0.469,0.176,,,,0.253,0.408,0.108,0.268,0.521,0.23,87.0,103.0,98.0,0.006,0.086,4.26,-3.08,85.6,69.6,0.367,0.683,0.169,0.25,0.438,0.28,,,,,,,,,
